event_id,family_id,lane_id,control_trade_id,universe_id,period_id,pair,decision_time,governor_state,horizon_hours,exit_time,entry_open,exit_open,forward_return
4923,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4923,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4929,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4929,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4929,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4918,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4918,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4918,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4924,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4924,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4924,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4930,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4930,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4930,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4919,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4919,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4919,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4925,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4925,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4925,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4931,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4931,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4931,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4914,STALE_PEAK_FRESH_DECAY,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4914,STALE_PEAK_FRESH_DECAY,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4914,STALE_PEAK_FRESH_DECAY,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4920,STALE_PEAK_FRESH_DECAY,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4920,STALE_PEAK_FRESH_DECAY,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4920,STALE_PEAK_FRESH_DECAY,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4926,STALE_PEAK_FRESH_DECAY,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4926,STALE_PEAK_FRESH_DECAY,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4926,STALE_PEAK_FRESH_DECAY,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4915,STALE_PEAK_FRESH_DECAY,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4915,STALE_PEAK_FRESH_DECAY,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4915,STALE_PEAK_FRESH_DECAY,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4921,STALE_PEAK_FRESH_DECAY,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4921,STALE_PEAK_FRESH_DECAY,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4921,STALE_PEAK_FRESH_DECAY,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4927,STALE_PEAK_FRESH_DECAY,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4927,STALE_PEAK_FRESH_DECAY,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4927,STALE_PEAK_FRESH_DECAY,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4916,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4916,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4916,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4922,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4922,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4922,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4928,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,6,2023-03-22 12:00:00+00:00,28198.5,28151.6,-0.0016632090359416374
4928,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,24,2023-03-23 06:00:00+00:00,28198.5,27276.6,-0.03269322836321087
4928,STALE_PEAK_FRESH_DECAY,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 06:00:00+00:00,OPEN,48,2023-03-24 06:00:00+00:00,28198.5,28126.9,-0.002539142152951368
4935,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4935,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4935,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4941,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4941,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4941,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4947,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4947,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4947,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4953,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4953,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4953,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4959,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4959,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4959,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4965,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4965,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4965,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4936,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4936,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4936,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4942,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4942,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4942,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4948,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4948,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4948,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4954,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4954,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4954,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4960,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4960,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4960,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4966,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4966,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4966,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4937,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4937,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4937,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4943,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4943,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4943,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4949,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4949,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4949,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4955,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4955,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4955,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4961,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4961,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4961,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,412,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4967,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4967,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4967,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,414,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4932,STALE_PEAK_FRESH_DECAY,GLOBAL,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4932,STALE_PEAK_FRESH_DECAY,GLOBAL,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4932,STALE_PEAK_FRESH_DECAY,GLOBAL,71,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4938,STALE_PEAK_FRESH_DECAY,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
4938,STALE_PEAK_FRESH_DECAY,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,28100.1,27630.1,-0.016725919124843003
4938,STALE_PEAK_FRESH_DECAY,GLOBAL,73,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,28100.1,28277.2,0.006302468674488804
4944,STALE_PEAK_FRESH_DECAY,GLOBAL,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,22.315,22.483,0.007528568227649579
4944,STALE_PEAK_FRESH_DECAY,GLOBAL,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,24,2023-03-23 09:00:00+00:00,22.315,21.701,-0.02751512435581449
4944,STALE_PEAK_FRESH_DECAY,GLOBAL,240,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-22 09:00:00+00:00,OPEN,48,2023-03-24 09:00:00+00:00,22.315,21.99,-0.014564194488012716
4950,STALE_PEAK_FRESH_DECAY,GLOBAL,242,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-22 09:00:00+00:00,OPEN,6,2023-03-22 15:00:00+00:00,28100.1,28280.6,0.00642346468517907
