family_id,expected_direction,lane_id,universe_id,period_id,horizon_hours,event_count,trade_count,pair_count,signal_day_count,markout_count,mean_forward_return,median_forward_return,positive_share,lopo_worst_directional_mean
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN,E2,ROBUSTNESS_2023,48,114,32,10,40,114,0.015495263825439377,0.0018325481880498984,0.5263157894736842,0.019897356626299288
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,C2,ROBUSTNESS_2022,6,3,3,3,2,3,0.029106386113762966,0.022350038167261443,0.6666666666666666,0.05071016978914966
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,C2,ROBUSTNESS_2022,24,3,3,3,2,3,0.06659584728820149,0.07877722745912541,1.0,0.08107684951481786
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,C2,ROBUSTNESS_2022,48,3,3,3,2,3,0.04546684740792717,0.02222593303832343,1.0,0.06298138710462975
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,C2,ROBUSTNESS_2023,6,69,27,10,26,69,0.0010151163525054109,0.003273156740340788,0.5942028985507246,0.001900719463050186
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,C2,ROBUSTNESS_2023,24,69,27,10,26,69,0.0024943530738228896,0.0007616146230007281,0.5217391304347826,0.00452738900169964
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,C2,ROBUSTNESS_2023,48,55,23,10,23,55,0.01855972766169388,0.011037527593818819,0.7272727272727273,0.02189343438824466
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,D2,ROBUSTNESS_2022,6,3,3,3,2,3,0.029106386113762966,0.022350038167261443,0.6666666666666666,0.05071016978914966
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,D2,ROBUSTNESS_2022,24,3,3,3,2,3,0.06659584728820149,0.07877722745912541,1.0,0.08107684951481786
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,D2,ROBUSTNESS_2022,48,3,3,3,2,3,0.04546684740792717,0.02222593303832343,1.0,0.06298138710462975
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,D2,ROBUSTNESS_2023,6,67,30,9,28,67,0.0021914295279742953,0.003273156740340788,0.582089552238806,0.003272388229482605
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,D2,ROBUSTNESS_2023,24,67,30,9,28,67,0.004211194068651784,0.0035841148961182068,0.5373134328358209,0.007188855763603427
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,D2,ROBUSTNESS_2023,48,50,22,8,24,50,0.01520137581245339,0.008322729784000615,0.7,0.020340509948223368
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,E2,ROBUSTNESS_2022,6,3,3,3,2,3,0.029106386113762966,0.022350038167261443,0.6666666666666666,0.05071016978914966
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,E2,ROBUSTNESS_2022,24,3,3,3,2,3,0.06659584728820149,0.07877722745912541,1.0,0.08107684951481786
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,E2,ROBUSTNESS_2022,48,3,3,3,2,3,0.04546684740792717,0.02222593303832343,1.0,0.06298138710462975
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,E2,ROBUSTNESS_2023,6,74,32,10,31,74,0.0018231715752952276,0.003378461559601531,0.5945945945945946,0.002704632299122971
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,E2,ROBUSTNESS_2023,24,74,32,10,31,74,0.0031217777563441896,0.0006152052019192666,0.5135135135135135,0.004314743916570947
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION,E2,ROBUSTNESS_2023,48,56,24,10,25,56,0.020625913816673818,0.011906758422882135,0.7321428571428571,0.02428434328084734
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,6,22,5,5,8,22,-0.004248969806729745,0.0008762546279309502,0.5454545454545454,0.0029881384892757436
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,24,22,5,5,8,22,-0.0052230057746690895,-0.0025845369005702,0.5,0.009082966978193179
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,48,15,5,5,7,15,0.010402349125030004,0.014588843399393703,0.6666666666666666,0.017184562304817103
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,6,123,38,10,54,123,0.002335498589603,0.002601456815816805,0.6097560975609756,0.0028555898563300663
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,24,123,38,10,54,123,0.003091112096213892,0.003633861569226182,0.5365853658536586,0.00422420083210588
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,48,82,31,10,39,82,0.009102109715307203,0.007178413231146874,0.5975609756097561,0.014000789311842416
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,6,22,5,5,8,22,-0.004248969806729745,0.0008762546279309502,0.5454545454545454,0.0029881384892757436
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,24,22,5,5,8,22,-0.0052230057746690895,-0.0025845369005702,0.5,0.009082966978193179
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,48,15,5,5,7,15,0.010402349125030004,0.014588843399393703,0.6666666666666666,0.017184562304817103
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,6,118,39,11,51,118,0.0023849313159795644,0.002412133846308895,0.6101694915254238,0.002862541993877735
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,24,118,39,11,51,118,0.003627524195277547,0.004343750538137292,0.5423728813559322,0.005632607328446684
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2023,48,76,30,11,38,76,0.00627560647679344,0.005604575353910124,0.5789473684210527,0.010484924848197118
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,6,22,5,5,8,22,-0.004248969806729745,0.0008762546279309502,0.5454545454545454,0.0029881384892757436
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,24,22,5,5,8,22,-0.0052230057746690895,-0.0025845369005702,0.5,0.009082966978193179
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2022,48,15,5,5,7,15,0.010402349125030004,0.014588843399393703,0.6666666666666666,0.017184562304817103
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,6,128,40,11,57,128,0.0025937536853457375,0.0022845024144171333,0.6015625,0.003022111610061534
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,24,128,40,11,57,128,0.0038137003734867395,0.0032778835028706155,0.53125,0.0054089291283034345
TROUGH_RECOVERY_FAILURE,NEGATIVE,CAUTION_OR_LOCKED,E2,ROBUSTNESS_2023,48,83,32,11,41,83,0.011658156397221014,0.008186476690413613,0.6144578313253012,0.01691984839638201
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,6,115,21,7,25,115,0.0017460169205617982,0.002876711749252303,0.5826086956521739,0.0027723585323660583
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,24,115,21,7,25,115,0.0005822771844940873,-0.002533730550571822,0.4608695652173913,0.0027498168512928582
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2022,48,97,20,7,21,97,-0.007998855486324532,-0.017998691955526502,0.41237113402061853,-0.004763828411971284
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,6,222,46,10,74,222,0.0033952848664978714,0.002700948933396452,0.5990990990990991,0.0039413156038721866
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,24,222,46,10,74,222,0.0057229535090230115,0.0019028813655898036,0.5405405405405406,0.006684811123201697
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,C2,ROBUSTNESS_2023,48,169,42,10,59,169,0.009512310760227152,0.0034155597722960174,0.5739644970414202,0.012239058465073626
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,6,115,21,7,25,115,0.0017460169205617982,0.002876711749252303,0.5826086956521739,0.0027723585323660583
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,24,115,21,7,25,115,0.0005822771844940873,-0.002533730550571822,0.4608695652173913,0.0027498168512928582
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2022,48,97,20,7,21,97,-0.007998855486324532,-0.017998691955526502,0.41237113402061853,-0.004763828411971284
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,6,225,47,10,77,225,0.004162486504757905,0.0030466844025853757,0.64,0.004680438730985993
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,24,225,47,10,77,225,0.00993445771510702,0.004753102719831093,0.5777777777777777,0.011201722406583818
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,D2,ROBUSTNESS_2023,48,172,43,10,62,172,0.019163300909748063,0.004851481233515309,0.622093023255814,0.02206152970762538
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,6,115,21,7,25,115,0.0017460169205617982,0.002876711749252303,0.5826086956521739,0.0027723585323660583
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,24,115,21,7,25,115,0.0005822771844940873,-0.002533730550571822,0.4608695652173913,0.0027498168512928582
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2022,48,97,20,7,21,97,-0.007998855486324532,-0.017998691955526502,0.41237113402061853,-0.004763828411971284
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,6,215,45,10,70,215,0.003879507730138889,0.0030466844025853757,0.627906976744186,0.004345316572632158
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,24,215,45,10,70,215,0.009024617742837802,0.0029761904761906877,0.5581395348837209,0.010142753522259771
TROUGH_RECOVERY_FAILURE,NEGATIVE,OPEN_OR_CAUTION,E2,ROBUSTNESS_2023,48,165,41,10,56,165,0.017490588605364878,0.0056924882629108,0.6,0.02013914708948663
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,C2,ROBUSTNESS_2022,6,31,14,6,16,31,0.0036964004260892974,0.00030437282288886536,0.5483870967741935,-0.0004657925026423623
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,C2,ROBUSTNESS_2022,24,31,14,6,16,31,0.006555429397646683,-0.0035853910507018805,0.4838709677419355,0.0014260295931473755
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,C2,ROBUSTNESS_2022,48,21,12,6,13,21,-0.00814994711327146,0.00788403984455277,0.5238095238095238,-0.01055125440916489
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,C2,ROBUSTNESS_2023,6,142,36,9,53,142,-0.0030005638196024032,-0.0025269551182855454,0.3732394366197183,-0.004591853299703344
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,C2,ROBUSTNESS_2023,24,142,36,9,53,142,0.008220685630296494,0.0013916301808253317,0.5211267605633803,0.004775574129094628
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,C2,ROBUSTNESS_2023,48,107,35,9,46,107,0.01621327026881526,0.003467714268416522,0.5514018691588785,0.010518440761357394
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,D2,ROBUSTNESS_2022,6,31,14,6,16,31,0.0036964004260892974,0.00030437282288886536,0.5483870967741935,-0.0004657925026423623
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,D2,ROBUSTNESS_2022,24,31,14,6,16,31,0.006555429397646683,-0.0035853910507018805,0.4838709677419355,0.0014260295931473755
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,D2,ROBUSTNESS_2022,48,21,12,6,13,21,-0.00814994711327146,0.00788403984455277,0.5238095238095238,-0.01055125440916489
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,D2,ROBUSTNESS_2023,6,141,38,11,54,141,-0.00112292869942335,-0.002297382039395446,0.3971631205673759,-0.0020118997461234856
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,D2,ROBUSTNESS_2023,24,141,38,11,54,141,0.012081984428067924,0.0038696899921646377,0.5531914893617021,0.007258200923294152
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,D2,ROBUSTNESS_2023,48,106,36,10,47,106,0.02298013054533161,0.005899034972909889,0.6037735849056604,0.014779093819935632
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,E2,ROBUSTNESS_2022,6,31,14,6,16,31,0.0036964004260892974,0.00030437282288886536,0.5483870967741935,-0.0004657925026423623
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,E2,ROBUSTNESS_2022,24,31,14,6,16,31,0.006555429397646683,-0.0035853910507018805,0.4838709677419355,0.0014260295931473755
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,E2,ROBUSTNESS_2022,48,21,12,6,13,21,-0.00814994711327146,0.00788403984455277,0.5238095238095238,-0.01055125440916489
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,E2,ROBUSTNESS_2023,6,147,39,11,55,147,-0.002659205206735087,-0.00241983585031047,0.3877551020408163,-0.004053555489592231
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,E2,ROBUSTNESS_2023,24,147,39,11,55,147,0.009477939303568373,0.0011054421768708078,0.5238095238095238,0.00645450724745741
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,GLOBAL,E2,ROBUSTNESS_2023,48,111,38,11,49,111,0.02156172064176414,0.004366370449505608,0.5855855855855856,0.014789002221094215
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,C2,ROBUSTNESS_2022,6,6,4,4,4,6,-0.008477364125626516,0.005517925998279605,0.6666666666666666,-0.014634713885774864
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,C2,ROBUSTNESS_2022,24,6,4,4,4,6,-0.013506328494128306,-0.011856809502421517,0.3333333333333333,-0.0221220583018795
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,C2,ROBUSTNESS_2022,48,6,4,4,4,6,-0.05513163481924647,-0.0364265359989166,0.0,-0.06969890847909092
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,C2,ROBUSTNESS_2023,6,16,8,4,8,16,-0.008856246445681712,-0.008022137101317384,0.1875,-0.009658062297331915
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,C2,ROBUSTNESS_2023,24,16,8,4,8,16,-0.009560036411803724,-0.0011334067773229872,0.4375,-0.017378728547815758
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,C2,ROBUSTNESS_2023,48,10,5,3,6,10,-0.030388469809610363,0.0009679483926548493,0.5,-0.0594920585321312
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,D2,ROBUSTNESS_2022,6,6,4,4,4,6,-0.008477364125626516,0.005517925998279605,0.6666666666666666,-0.014634713885774864
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,D2,ROBUSTNESS_2022,24,6,4,4,4,6,-0.013506328494128306,-0.011856809502421517,0.3333333333333333,-0.0221220583018795
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,D2,ROBUSTNESS_2022,48,6,4,4,4,6,-0.05513163481924647,-0.0364265359989166,0.0,-0.06969890847909092
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,D2,ROBUSTNESS_2023,6,12,7,4,7,12,-0.011090348660934335,-0.011786682754725553,0.25,-0.014403850411707275
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,D2,ROBUSTNESS_2023,24,12,7,4,7,12,-0.013841221574277493,-0.002206103857261943,0.4166666666666667,-0.020192717146269894
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,D2,ROBUSTNESS_2023,48,10,5,4,6,10,-0.028753630295401365,0.0009679483926548493,0.5,-0.056222379503713206
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,E2,ROBUSTNESS_2022,6,6,4,4,4,6,-0.008477364125626516,0.005517925998279605,0.6666666666666666,-0.014634713885774864
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,E2,ROBUSTNESS_2022,24,6,4,4,4,6,-0.013506328494128306,-0.011856809502421517,0.3333333333333333,-0.0221220583018795
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,E2,ROBUSTNESS_2022,48,6,4,4,4,6,-0.05513163481924647,-0.0364265359989166,0.0,-0.06969890847909092
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,E2,ROBUSTNESS_2023,6,17,9,5,9,17,-0.011078001637350666,-0.008582420834566395,0.17647058823529413,-0.013018791607033918
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,E2,ROBUSTNESS_2023,24,17,9,5,9,17,-0.008631986546763866,-0.0006822041342157137,0.47058823529411764,-0.015233679471298521
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,LOCKED,E2,ROBUSTNESS_2023,48,11,6,4,7,11,-0.0255418369499949,0.004110580402373776,0.5454545454545454,-0.045755966835749375
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,C2,ROBUSTNESS_2022,6,22,12,6,12,22,0.001994427715659058,-0.0009965348145821173,0.45454545454545453,-0.003176499846429572
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,C2,ROBUSTNESS_2022,24,22,12,6,12,22,0.0034941194597718746,-0.01072456483799994,0.45454545454545453,-0.005462578834432679
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,C2,ROBUSTNESS_2022,48,14,10,5,9,14,0.005508519039530273,0.009271316331691648,0.7142857142857143,-0.00661294206137589
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,C2,ROBUSTNESS_2023,6,68,26,9,31,68,-0.00395366697435281,-0.003973313633456432,0.36764705882352944,-0.0061415839246355755
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,C2,ROBUSTNESS_2023,24,68,26,9,31,68,0.009970815000534919,0.005449572331314934,0.5441176470588235,0.007287415777730176
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,C2,ROBUSTNESS_2023,48,49,24,9,25,49,0.016011636410657146,0.0012952373642400872,0.5306122448979592,0.006940596304791155
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,D2,ROBUSTNESS_2022,6,22,12,6,12,22,0.001994427715659058,-0.0009965348145821173,0.45454545454545453,-0.003176499846429572
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,D2,ROBUSTNESS_2022,24,22,12,6,12,22,0.0034941194597718746,-0.01072456483799994,0.45454545454545453,-0.005462578834432679
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,D2,ROBUSTNESS_2022,48,14,10,5,9,14,0.005508519039530273,0.009271316331691648,0.7142857142857143,-0.00661294206137589
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,D2,ROBUSTNESS_2023,6,74,30,10,35,74,-0.0018133479513534642,-0.0027861736446547214,0.3918918918918919,-0.002939200700275947
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,D2,ROBUSTNESS_2023,24,74,30,10,35,74,0.0125927552137922,0.005261143688272352,0.5540540540540541,0.007501301718347349
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,D2,ROBUSTNESS_2023,48,48,26,9,27,48,0.029408162465724124,0.00966620921281014,0.5833333333333334,0.012208063263451103
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,E2,ROBUSTNESS_2022,6,22,12,6,12,22,0.001994427715659058,-0.0009965348145821173,0.45454545454545453,-0.003176499846429572
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,E2,ROBUSTNESS_2022,24,22,12,6,12,22,0.0034941194597718746,-0.01072456483799994,0.45454545454545453,-0.005462578834432679
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,E2,ROBUSTNESS_2022,48,14,10,5,9,14,0.005508519039530273,0.009271316331691648,0.7142857142857143,-0.00661294206137589
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,E2,ROBUSTNESS_2023,6,70,28,9,31,70,-0.0033610943842881783,-0.0031361522190206936,0.4,-0.005307840011815761
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,E2,ROBUSTNESS_2023,24,70,28,9,31,70,0.010475347051964182,0.0033763955253327538,0.5285714285714286,0.007898689792534424
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,OPEN,E2,ROBUSTNESS_2023,48,50,26,9,26,50,0.0259025621203502,0.00966620921281014,0.58,0.012850580068807942
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,C2,ROBUSTNESS_2022,6,3,3,3,1,3,0.04052506273934268,0.03784462214454343,1.0,0.03577018344289662
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,C2,ROBUSTNESS_2022,24,3,3,3,1,3,0.06912855139227858,0.05897307305318211,1.0,0.058032742143984906
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,C2,ROBUSTNESS_2022,48,1,1,1,1,1,0.08252165298335434,0.08252165298335434,1.0,
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,C2,ROBUSTNESS_2023,6,65,19,6,26,65,0.0002228635516932531,-0.001208478662889867,0.4307692307692308,-0.0012250410640063027
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,C2,ROBUSTNESS_2023,24,65,19,6,26,65,0.011966152900121837,0.00013876926021638702,0.5076923076923077,0.002862088433092167
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,C2,ROBUSTNESS_2023,48,52,18,6,23,52,0.027521487213733528,0.00360889760800176,0.5576923076923077,0.015859074934495492
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,D2,ROBUSTNESS_2022,6,3,3,3,1,3,0.04052506273934268,0.03784462214454343,1.0,0.03577018344289662
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,D2,ROBUSTNESS_2022,24,3,3,3,1,3,0.06912855139227858,0.05897307305318211,1.0,0.058032742143984906
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,D2,ROBUSTNESS_2022,48,1,1,1,1,1,0.08252165298335434,0.08252165298335434,1.0,
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,D2,ROBUSTNESS_2023,6,64,19,7,24,64,0.0031425360369946725,-0.0011027628812765866,0.4375,0.002184791475329853
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,D2,ROBUSTNESS_2023,24,64,19,7,24,64,0.0168666826963294,0.002258437428281579,0.5625,0.007794947158760257
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,D2,ROBUSTNESS_2023,48,53,18,7,23,53,0.028578352090625782,0.00631399317406145,0.6226415094339622,0.018923966089399787
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,E2,ROBUSTNESS_2022,6,3,3,3,1,3,0.04052506273934268,0.03784462214454343,1.0,0.03577018344289662
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,E2,ROBUSTNESS_2022,24,3,3,3,1,3,0.06912855139227858,0.05897307305318211,1.0,0.058032742143984906
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,E2,ROBUSTNESS_2022,48,1,1,1,1,1,0.08252165298335434,0.08252165298335434,1.0,
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,E2,ROBUSTNESS_2023,6,68,21,8,27,68,0.0018558354209361554,-0.001097375410346657,0.4411764705882353,0.000936065152265377
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,E2,ROBUSTNESS_2023,24,68,21,8,27,68,0.014208719652751802,0.0008812553874162354,0.5294117647058824,0.0063877106405417095
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION,E2,ROBUSTNESS_2023,48,55,20,8,24,55,0.028763589273945706,0.004366370449505608,0.5818181818181818,0.018577570991058223
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,6,9,7,5,5,9,0.00785677816269655,0.010940138589646597,0.7777777777777778,0.0041082976649656905
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,24,9,7,5,5,9,0.014038631468007323,0.011915506900366912,0.5555555555555556,0.008656908997159776
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2022,48,7,5,4,5,7,-0.03546687941887493,-0.03222466675294422,0.14285714285714285,-0.06969890847909092
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,6,80,22,7,30,80,-0.0016936934212442329,-0.0021968573228253185,0.375,-0.002873168805480856
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,24,80,22,7,30,80,0.007969223793038192,-0.00010138890284033808,0.5,0.0016969162565846096
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,C2,ROBUSTNESS_2023,48,61,20,6,27,61,0.01993295277693386,0.003750080947586998,0.5573770491803278,0.01335008072732673
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,6,9,7,5,5,9,0.00785677816269655,0.010940138589646597,0.7777777777777778,0.0041082976649656905
FAST_POST_PEAK_RECLAIM_CONTROL,POSITIVE,CAUTION_OR_LOCKED,D2,ROBUSTNESS_2022,24,9,7,5,5,9,0.014038631468007323,0.011915506900366912,0.5555555555555556,0.008656908997159776
