changed_members,comparison,decision_time,exact_match,jaccard,left_eligible_count,mean_common_rank_displacement,right_eligible_count,symmetric_difference_size,top_n
,C_P0B_vs_C2,2020-10-12T00:00:00+00:00,True,1.0,41,0.0,41,0,8
,C_P0B_vs_C2,2020-10-12T00:00:00+00:00,True,1.0,41,0.0,41,0,10
,C_P0B_vs_C2,2020-10-12T00:00:00+00:00,True,1.0,41,0.0,41,0,30
,C_P0B_vs_C2,2020-10-12T00:00:00+00:00,True,1.0,41,6.0,41,0,HYSTERESIS
,C_P0B_vs_C2,2020-10-19T00:00:00+00:00,True,1.0,41,0.0,41,0,4
,C_P0B_vs_C2,2020-10-19T00:00:00+00:00,True,1.0,41,0.0,41,0,6
,C_P0B_vs_C2,2020-10-19T00:00:00+00:00,True,1.0,41,0.0,41,0,8
,C_P0B_vs_C2,2020-10-19T00:00:00+00:00,True,1.0,41,0.0,41,0,10
,C_P0B_vs_C2,2020-10-19T00:00:00+00:00,True,1.0,41,0.0,41,0,30
,C_P0B_vs_C2,2020-10-19T00:00:00+00:00,True,1.0,41,6.0,41,0,HYSTERESIS
,C_P0B_vs_C2,2020-10-26T00:00:00+00:00,True,1.0,42,0.0,42,0,4
,C_P0B_vs_C2,2020-10-26T00:00:00+00:00,True,1.0,42,0.0,42,0,6
,C_P0B_vs_C2,2020-10-26T00:00:00+00:00,True,1.0,42,0.0,42,0,8
,C_P0B_vs_C2,2020-10-26T00:00:00+00:00,True,1.0,42,0.0,42,0,10
,C_P0B_vs_C2,2020-10-26T00:00:00+00:00,True,1.0,42,0.0,42,0,30
,C_P0B_vs_C2,2020-10-26T00:00:00+00:00,True,1.0,42,6.0,42,0,HYSTERESIS
,C_P0B_vs_C2,2020-11-02T00:00:00+00:00,True,1.0,42,0.0,42,0,4
,C_P0B_vs_C2,2020-11-02T00:00:00+00:00,True,1.0,42,0.0,42,0,6
,C_P0B_vs_C2,2020-11-02T00:00:00+00:00,True,1.0,42,0.0,42,0,8
,C_P0B_vs_C2,2020-11-02T00:00:00+00:00,True,1.0,42,0.0,42,0,10
,C_P0B_vs_C2,2020-11-02T00:00:00+00:00,True,1.0,42,0.0,42,0,30
,C_P0B_vs_C2,2020-11-02T00:00:00+00:00,True,1.0,42,6.0,42,0,HYSTERESIS
,C_P0B_vs_C2,2020-11-09T00:00:00+00:00,True,1.0,44,0.0,44,0,4
,C_P0B_vs_C2,2020-11-09T00:00:00+00:00,True,1.0,44,0.0,44,0,6
,C_P0B_vs_C2,2020-11-09T00:00:00+00:00,True,1.0,44,0.0,44,0,8
,C_P0B_vs_C2,2020-11-09T00:00:00+00:00,True,1.0,44,0.0,44,0,10
,C_P0B_vs_C2,2020-11-09T00:00:00+00:00,True,1.0,44,0.0,44,0,30
,C_P0B_vs_C2,2020-11-09T00:00:00+00:00,True,1.0,44,6.0,44,0,HYSTERESIS
,C_P0B_vs_C2,2020-11-16T00:00:00+00:00,True,1.0,45,0.0,45,0,4
,C_P0B_vs_C2,2020-11-16T00:00:00+00:00,True,1.0,45,0.0,45,0,6
,C_P0B_vs_C2,2020-11-16T00:00:00+00:00,True,1.0,45,0.0,45,0,8
,C_P0B_vs_C2,2020-11-16T00:00:00+00:00,True,1.0,45,0.0,45,0,10
,C_P0B_vs_C2,2020-11-16T00:00:00+00:00,True,1.0,45,0.0,45,0,30
,C_P0B_vs_C2,2020-11-16T00:00:00+00:00,True,1.0,45,6.0,45,0,HYSTERESIS
,C_P0B_vs_C2,2020-11-23T00:00:00+00:00,True,1.0,48,0.0,48,0,4
,C_P0B_vs_C2,2020-11-23T00:00:00+00:00,True,1.0,48,0.0,48,0,6
,C_P0B_vs_C2,2020-11-23T00:00:00+00:00,True,1.0,48,0.0,48,0,8
,C_P0B_vs_C2,2020-11-23T00:00:00+00:00,True,1.0,48,0.0,48,0,10
,C_P0B_vs_C2,2020-11-23T00:00:00+00:00,True,1.0,48,0.0,48,0,30
,C_P0B_vs_C2,2020-11-23T00:00:00+00:00,True,1.0,48,6.0,48,0,HYSTERESIS
,C_P0B_vs_C2,2020-11-30T00:00:00+00:00,True,1.0,49,0.0,49,0,4
,C_P0B_vs_C2,2020-11-30T00:00:00+00:00,True,1.0,49,0.0,49,0,6
,C_P0B_vs_C2,2020-11-30T00:00:00+00:00,True,1.0,49,0.0,49,0,8
,C_P0B_vs_C2,2020-11-30T00:00:00+00:00,True,1.0,49,0.0,49,0,10
,C_P0B_vs_C2,2020-11-30T00:00:00+00:00,True,1.0,49,0.0,49,0,30
,C_P0B_vs_C2,2020-11-30T00:00:00+00:00,True,1.0,49,6.0,49,0,HYSTERESIS
,C_P0B_vs_C2,2020-12-07T00:00:00+00:00,True,1.0,51,0.0,51,0,4
,C_P0B_vs_C2,2020-12-07T00:00:00+00:00,True,1.0,51,0.0,51,0,6
,C_P0B_vs_C2,2020-12-07T00:00:00+00:00,True,1.0,51,0.0,51,0,8
,C_P0B_vs_C2,2020-12-07T00:00:00+00:00,True,1.0,51,0.0,51,0,10
,C_P0B_vs_C2,2020-12-07T00:00:00+00:00,True,1.0,51,0.0,51,0,30
,C_P0B_vs_C2,2020-12-07T00:00:00+00:00,True,1.0,51,6.0,51,0,HYSTERESIS
,C_P0B_vs_C2,2020-12-14T00:00:00+00:00,True,1.0,53,0.0,53,0,4
,C_P0B_vs_C2,2020-12-14T00:00:00+00:00,True,1.0,53,0.0,53,0,6
,C_P0B_vs_C2,2020-12-14T00:00:00+00:00,True,1.0,53,0.0,53,0,8
,C_P0B_vs_C2,2020-12-14T00:00:00+00:00,True,1.0,53,0.0,53,0,10
,C_P0B_vs_C2,2020-12-14T00:00:00+00:00,True,1.0,53,0.0,53,0,30
,C_P0B_vs_C2,2020-12-14T00:00:00+00:00,True,1.0,53,6.0,53,0,HYSTERESIS
,C_P0B_vs_C2,2020-12-21T00:00:00+00:00,True,1.0,55,0.0,55,0,4
,C_P0B_vs_C2,2020-12-21T00:00:00+00:00,True,1.0,55,0.0,55,0,6
,C_P0B_vs_C2,2020-12-21T00:00:00+00:00,True,1.0,55,0.0,55,0,8
,C_P0B_vs_C2,2020-12-21T00:00:00+00:00,True,1.0,55,0.0,55,0,10
,C_P0B_vs_C2,2020-12-21T00:00:00+00:00,True,1.0,55,0.0,55,0,30
,C_P0B_vs_C2,2020-12-21T00:00:00+00:00,True,1.0,55,6.0,55,0,HYSTERESIS
,C_P0B_vs_C2,2020-12-28T00:00:00+00:00,True,1.0,57,0.0,57,0,4
,C_P0B_vs_C2,2020-12-28T00:00:00+00:00,True,1.0,57,0.0,57,0,6
,C_P0B_vs_C2,2020-12-28T00:00:00+00:00,True,1.0,57,0.0,57,0,8
,C_P0B_vs_C2,2020-12-28T00:00:00+00:00,True,1.0,57,0.0,57,0,10
,C_P0B_vs_C2,2020-12-28T00:00:00+00:00,True,1.0,57,0.0,57,0,30
,C_P0B_vs_C2,2020-12-28T00:00:00+00:00,True,1.0,57,6.0,57,0,HYSTERESIS
,C_P0B_vs_C2,2021-01-04T00:00:00+00:00,True,1.0,57,0.0,57,0,4
,C_P0B_vs_C2,2021-01-04T00:00:00+00:00,True,1.0,57,0.0,57,0,6
,C_P0B_vs_C2,2021-01-04T00:00:00+00:00,True,1.0,57,0.0,57,0,8
,C_P0B_vs_C2,2021-01-04T00:00:00+00:00,True,1.0,57,0.0,57,0,10
,C_P0B_vs_C2,2021-01-04T00:00:00+00:00,True,1.0,57,0.0,57,0,30
,C_P0B_vs_C2,2021-01-04T00:00:00+00:00,True,1.0,57,6.0,57,0,HYSTERESIS
,C_P0B_vs_C2,2021-01-11T00:00:00+00:00,True,1.0,57,0.0,57,0,4
,C_P0B_vs_C2,2021-01-11T00:00:00+00:00,True,1.0,57,0.0,57,0,6
,C_P0B_vs_C2,2021-01-11T00:00:00+00:00,True,1.0,57,0.0,57,0,8
,C_P0B_vs_C2,2021-01-11T00:00:00+00:00,True,1.0,57,0.0,57,0,10
,C_P0B_vs_C2,2021-01-11T00:00:00+00:00,True,1.0,57,0.0,57,0,30
,C_P0B_vs_C2,2021-01-11T00:00:00+00:00,True,1.0,57,6.0,57,0,HYSTERESIS
,C_P0B_vs_C2,2021-01-18T00:00:00+00:00,True,1.0,58,0.0,58,0,4
,C_P0B_vs_C2,2021-01-18T00:00:00+00:00,True,1.0,58,0.0,58,0,6
,C_P0B_vs_C2,2021-01-18T00:00:00+00:00,True,1.0,58,0.0,58,0,8
,C_P0B_vs_C2,2021-01-18T00:00:00+00:00,True,1.0,58,0.0,58,0,10
,C_P0B_vs_C2,2021-01-18T00:00:00+00:00,True,1.0,58,0.0,58,0,30
,C_P0B_vs_C2,2021-01-18T00:00:00+00:00,True,1.0,58,6.0,58,0,HYSTERESIS
,C_P0B_vs_C2,2021-01-25T00:00:00+00:00,True,1.0,59,0.0,59,0,4
,C_P0B_vs_C2,2021-01-25T00:00:00+00:00,True,1.0,59,0.0,59,0,6
,C_P0B_vs_C2,2021-01-25T00:00:00+00:00,True,1.0,59,0.0,59,0,8
,C_P0B_vs_C2,2021-01-25T00:00:00+00:00,True,1.0,59,0.0,59,0,10
,C_P0B_vs_C2,2021-01-25T00:00:00+00:00,True,1.0,59,0.0,59,0,30
,C_P0B_vs_C2,2021-01-25T00:00:00+00:00,True,1.0,59,6.0,59,0,HYSTERESIS
,C_P0B_vs_C2,2021-02-01T00:00:00+00:00,True,1.0,59,0.0,59,0,4
,C_P0B_vs_C2,2021-02-01T00:00:00+00:00,True,1.0,59,0.0,59,0,6
,C_P0B_vs_C2,2021-02-01T00:00:00+00:00,True,1.0,59,0.0,59,0,8
,C_P0B_vs_C2,2021-02-01T00:00:00+00:00,True,1.0,59,0.0,59,0,10
,C_P0B_vs_C2,2021-02-01T00:00:00+00:00,True,1.0,59,0.0,59,0,30
,C_P0B_vs_C2,2021-02-01T00:00:00+00:00,True,1.0,59,6.0,59,0,HYSTERESIS
,C_P0B_vs_C2,2021-02-08T00:00:00+00:00,True,1.0,59,0.0,59,0,4
,C_P0B_vs_C2,2021-02-08T00:00:00+00:00,True,1.0,59,0.0,59,0,6
,C_P0B_vs_C2,2021-02-08T00:00:00+00:00,True,1.0,59,0.0,59,0,8
,C_P0B_vs_C2,2021-02-08T00:00:00+00:00,True,1.0,59,0.0,59,0,10
,C_P0B_vs_C2,2021-02-08T00:00:00+00:00,True,1.0,59,0.0,59,0,30
,C_P0B_vs_C2,2021-02-08T00:00:00+00:00,True,1.0,59,6.0,59,0,HYSTERESIS
,C_P0B_vs_C2,2021-02-15T00:00:00+00:00,True,1.0,61,0.0,61,0,4
,C_P0B_vs_C2,2021-02-15T00:00:00+00:00,True,1.0,61,0.0,61,0,6
,C_P0B_vs_C2,2021-02-15T00:00:00+00:00,True,1.0,61,0.0,61,0,8
,C_P0B_vs_C2,2021-02-15T00:00:00+00:00,True,1.0,61,0.0,61,0,10
,C_P0B_vs_C2,2021-02-15T00:00:00+00:00,True,1.0,61,0.0,61,0,30
,C_P0B_vs_C2,2021-02-15T00:00:00+00:00,True,1.0,61,6.0,61,0,HYSTERESIS
,C_P0B_vs_C2,2021-02-22T00:00:00+00:00,True,1.0,62,0.0,62,0,4
,C_P0B_vs_C2,2021-02-22T00:00:00+00:00,True,1.0,62,0.0,62,0,6
,C_P0B_vs_C2,2021-02-22T00:00:00+00:00,True,1.0,62,0.0,62,0,8
,C_P0B_vs_C2,2021-02-22T00:00:00+00:00,True,1.0,62,0.0,62,0,10
,C_P0B_vs_C2,2021-02-22T00:00:00+00:00,True,1.0,62,0.0,62,0,30
,C_P0B_vs_C2,2021-02-22T00:00:00+00:00,True,1.0,62,6.0,62,0,HYSTERESIS
,C_P0B_vs_C2,2021-03-01T00:00:00+00:00,True,1.0,62,0.0,62,0,4
,C_P0B_vs_C2,2021-03-01T00:00:00+00:00,True,1.0,62,0.0,62,0,6
,C_P0B_vs_C2,2021-03-01T00:00:00+00:00,True,1.0,62,0.0,62,0,8
,C_P0B_vs_C2,2021-03-01T00:00:00+00:00,True,1.0,62,0.0,62,0,10
,C_P0B_vs_C2,2021-03-01T00:00:00+00:00,True,1.0,62,0.0,62,0,30
,C_P0B_vs_C2,2021-03-01T00:00:00+00:00,True,1.0,62,6.0,62,0,HYSTERESIS
,C_P0B_vs_C2,2021-03-08T00:00:00+00:00,True,1.0,62,0.0,62,0,4
,C_P0B_vs_C2,2021-03-08T00:00:00+00:00,True,1.0,62,0.0,62,0,6
,C_P0B_vs_C2,2021-03-08T00:00:00+00:00,True,1.0,62,0.0,62,0,8
,C_P0B_vs_C2,2021-03-08T00:00:00+00:00,True,1.0,62,0.0,62,0,10
,C_P0B_vs_C2,2021-03-08T00:00:00+00:00,True,1.0,62,0.0,62,0,30
,C_P0B_vs_C2,2021-03-08T00:00:00+00:00,True,1.0,62,6.0,62,0,HYSTERESIS
,C_P0B_vs_C2,2021-03-15T00:00:00+00:00,True,1.0,62,0.0,62,0,4
,C_P0B_vs_C2,2021-03-15T00:00:00+00:00,True,1.0,62,0.0,62,0,6
,C_P0B_vs_C2,2021-03-15T00:00:00+00:00,True,1.0,62,0.0,62,0,8
,C_P0B_vs_C2,2021-03-15T00:00:00+00:00,True,1.0,62,0.0,62,0,10
,C_P0B_vs_C2,2021-03-15T00:00:00+00:00,True,1.0,62,0.0,62,0,30
,C_P0B_vs_C2,2021-03-15T00:00:00+00:00,True,1.0,62,6.0,62,0,HYSTERESIS
,C_P0B_vs_C2,2021-03-22T00:00:00+00:00,True,1.0,63,0.0,63,0,4
,C_P0B_vs_C2,2021-03-22T00:00:00+00:00,True,1.0,63,0.0,63,0,6
,C_P0B_vs_C2,2021-03-22T00:00:00+00:00,True,1.0,63,0.0,63,0,8
,C_P0B_vs_C2,2021-03-22T00:00:00+00:00,True,1.0,63,0.0,63,0,10
,C_P0B_vs_C2,2021-03-22T00:00:00+00:00,True,1.0,63,0.0,63,0,30
,C_P0B_vs_C2,2021-03-22T00:00:00+00:00,True,1.0,63,6.0,63,0,HYSTERESIS
,C_P0B_vs_C2,2021-03-29T00:00:00+00:00,True,1.0,64,0.0,64,0,4
,C_P0B_vs_C2,2021-03-29T00:00:00+00:00,True,1.0,64,0.0,64,0,6
,C_P0B_vs_C2,2021-03-29T00:00:00+00:00,True,1.0,64,0.0,64,0,8
,C_P0B_vs_C2,2021-03-29T00:00:00+00:00,True,1.0,64,0.0,64,0,10
,C_P0B_vs_C2,2021-03-29T00:00:00+00:00,True,1.0,64,0.0,64,0,30
,C_P0B_vs_C2,2021-03-29T00:00:00+00:00,True,1.0,64,6.0,64,0,HYSTERESIS
,C_P0B_vs_C2,2021-04-05T00:00:00+00:00,True,1.0,66,0.0,66,0,4
,C_P0B_vs_C2,2021-04-05T00:00:00+00:00,True,1.0,66,0.0,66,0,6
,C_P0B_vs_C2,2021-04-05T00:00:00+00:00,True,1.0,66,0.0,66,0,8
,C_P0B_vs_C2,2021-04-05T00:00:00+00:00,True,1.0,66,0.0,66,0,10
,C_P0B_vs_C2,2021-04-05T00:00:00+00:00,True,1.0,66,0.0,66,0,30
,C_P0B_vs_C2,2021-04-05T00:00:00+00:00,True,1.0,66,6.0,66,0,HYSTERESIS
,C_P0B_vs_C2,2021-04-12T00:00:00+00:00,True,1.0,66,0.0,66,0,4
,C_P0B_vs_C2,2021-04-12T00:00:00+00:00,True,1.0,66,0.0,66,0,6
,C_P0B_vs_C2,2021-04-12T00:00:00+00:00,True,1.0,66,0.0,66,0,8
,C_P0B_vs_C2,2021-04-12T00:00:00+00:00,True,1.0,66,0.0,66,0,10
,C_P0B_vs_C2,2021-04-12T00:00:00+00:00,True,1.0,66,0.0,66,0,30
,C_P0B_vs_C2,2021-04-12T00:00:00+00:00,True,1.0,66,6.0,66,0,HYSTERESIS
,C_P0B_vs_C2,2021-04-19T00:00:00+00:00,True,1.0,67,0.0,67,0,4
,C_P0B_vs_C2,2021-04-19T00:00:00+00:00,True,1.0,67,0.0,67,0,6
,C_P0B_vs_C2,2021-04-19T00:00:00+00:00,True,1.0,67,0.0,67,0,8
,C_P0B_vs_C2,2021-04-19T00:00:00+00:00,True,1.0,67,0.0,67,0,10
,C_P0B_vs_C2,2021-04-19T00:00:00+00:00,True,1.0,67,0.0,67,0,30
,C_P0B_vs_C2,2021-04-19T00:00:00+00:00,True,1.0,67,6.0,67,0,HYSTERESIS
,C_P0B_vs_C2,2021-04-26T00:00:00+00:00,True,1.0,69,0.0,69,0,4
,C_P0B_vs_C2,2021-04-26T00:00:00+00:00,True,1.0,69,0.0,69,0,6
,C_P0B_vs_C2,2021-04-26T00:00:00+00:00,True,1.0,69,0.0,69,0,8
,C_P0B_vs_C2,2021-04-26T00:00:00+00:00,True,1.0,69,0.0,69,0,10
,C_P0B_vs_C2,2021-04-26T00:00:00+00:00,True,1.0,69,0.0,69,0,30
,C_P0B_vs_C2,2021-04-26T00:00:00+00:00,True,1.0,69,6.0,69,0,HYSTERESIS
,C_P0B_vs_C2,2021-05-03T00:00:00+00:00,True,1.0,70,0.0,70,0,4
,C_P0B_vs_C2,2021-05-03T00:00:00+00:00,True,1.0,70,0.0,70,0,6
,C_P0B_vs_C2,2021-05-03T00:00:00+00:00,True,1.0,70,0.0,70,0,8
,C_P0B_vs_C2,2021-05-03T00:00:00+00:00,True,1.0,70,0.0,70,0,10
,C_P0B_vs_C2,2021-05-03T00:00:00+00:00,True,1.0,70,0.0,70,0,30
,C_P0B_vs_C2,2021-05-03T00:00:00+00:00,True,1.0,70,6.0,70,0,HYSTERESIS
,C_P0B_vs_C2,2021-05-10T00:00:00+00:00,True,1.0,75,0.0,75,0,4
,C_P0B_vs_C2,2021-05-10T00:00:00+00:00,True,1.0,75,0.0,75,0,6
,C_P0B_vs_C2,2021-05-10T00:00:00+00:00,True,1.0,75,0.0,75,0,8
,C_P0B_vs_C2,2021-05-10T00:00:00+00:00,True,1.0,75,0.0,75,0,10
,C_P0B_vs_C2,2021-05-10T00:00:00+00:00,True,1.0,75,0.0,75,0,30
,C_P0B_vs_C2,2021-05-10T00:00:00+00:00,True,1.0,75,6.0,75,0,HYSTERESIS
,C_P0B_vs_C2,2021-05-17T00:00:00+00:00,True,1.0,77,0.0,77,0,4
,C_P0B_vs_C2,2021-05-17T00:00:00+00:00,True,1.0,77,0.0,77,0,6
,C_P0B_vs_C2,2021-05-17T00:00:00+00:00,True,1.0,77,0.0,77,0,8
,C_P0B_vs_C2,2021-05-17T00:00:00+00:00,True,1.0,77,0.0,77,0,10
,C_P0B_vs_C2,2021-05-17T00:00:00+00:00,True,1.0,77,0.0,77,0,30
,C_P0B_vs_C2,2021-05-17T00:00:00+00:00,True,1.0,77,6.0,77,0,HYSTERESIS
,C_P0B_vs_C2,2021-05-24T00:00:00+00:00,True,1.0,78,0.0,78,0,4
,C_P0B_vs_C2,2021-05-24T00:00:00+00:00,True,1.0,78,0.0,78,0,6
,C_P0B_vs_C2,2021-05-24T00:00:00+00:00,True,1.0,78,0.0,78,0,8
,C_P0B_vs_C2,2021-05-24T00:00:00+00:00,True,1.0,78,0.0,78,0,10
,C_P0B_vs_C2,2021-05-24T00:00:00+00:00,True,1.0,78,0.0,78,0,30
,C_P0B_vs_C2,2021-05-24T00:00:00+00:00,True,1.0,78,6.0,78,0,HYSTERESIS
,C_P0B_vs_C2,2021-05-31T00:00:00+00:00,True,1.0,81,0.0,81,0,4
,C_P0B_vs_C2,2021-05-31T00:00:00+00:00,True,1.0,81,0.0,81,0,6
,C_P0B_vs_C2,2021-05-31T00:00:00+00:00,True,1.0,81,0.0,81,0,8
,C_P0B_vs_C2,2021-05-31T00:00:00+00:00,True,1.0,81,0.0,81,0,10
,C_P0B_vs_C2,2021-05-31T00:00:00+00:00,True,1.0,81,0.0,81,0,30
,C_P0B_vs_C2,2021-05-31T00:00:00+00:00,True,1.0,81,6.0,81,0,HYSTERESIS
,C_P0B_vs_C2,2021-06-07T00:00:00+00:00,True,1.0,83,0.0,83,0,4
,C_P0B_vs_C2,2021-06-07T00:00:00+00:00,True,1.0,83,0.0,83,0,6
,C_P0B_vs_C2,2021-06-07T00:00:00+00:00,True,1.0,83,0.0,83,0,8
,C_P0B_vs_C2,2021-06-07T00:00:00+00:00,True,1.0,83,0.0,83,0,10
,C_P0B_vs_C2,2021-06-07T00:00:00+00:00,True,1.0,83,0.0,83,0,30
,C_P0B_vs_C2,2021-06-07T00:00:00+00:00,True,1.0,83,6.0,83,0,HYSTERESIS
,C_P0B_vs_C2,2021-06-14T00:00:00+00:00,True,1.0,83,0.0,83,0,4
,C_P0B_vs_C2,2021-06-14T00:00:00+00:00,True,1.0,83,0.0,83,0,6
,C_P0B_vs_C2,2021-06-14T00:00:00+00:00,True,1.0,83,0.0,83,0,8
,C_P0B_vs_C2,2021-06-14T00:00:00+00:00,True,1.0,83,0.0,83,0,10
,C_P0B_vs_C2,2021-06-14T00:00:00+00:00,True,1.0,83,0.0,83,0,30
,C_P0B_vs_C2,2021-06-14T00:00:00+00:00,True,1.0,83,6.0,83,0,HYSTERESIS
,C_P0B_vs_C2,2021-06-21T00:00:00+00:00,True,1.0,88,0.0,88,0,4
,C_P0B_vs_C2,2021-06-21T00:00:00+00:00,True,1.0,88,0.0,88,0,6
,C_P0B_vs_C2,2021-06-21T00:00:00+00:00,True,1.0,88,0.0,88,0,8
,C_P0B_vs_C2,2021-06-21T00:00:00+00:00,True,1.0,88,0.0,88,0,10
,C_P0B_vs_C2,2021-06-21T00:00:00+00:00,True,1.0,88,0.0,88,0,30
,C_P0B_vs_C2,2021-06-21T00:00:00+00:00,True,1.0,88,6.0,88,0,HYSTERESIS
,C_P0B_vs_C2,2021-06-28T00:00:00+00:00,True,1.0,92,0.0,92,0,4
,C_P0B_vs_C2,2021-06-28T00:00:00+00:00,True,1.0,92,0.0,92,0,6
,C_P0B_vs_C2,2021-06-28T00:00:00+00:00,True,1.0,92,0.0,92,0,8
,C_P0B_vs_C2,2021-06-28T00:00:00+00:00,True,1.0,92,0.0,92,0,10
,C_P0B_vs_C2,2021-06-28T00:00:00+00:00,True,1.0,92,0.0,92,0,30
,C_P0B_vs_C2,2021-06-28T00:00:00+00:00,True,1.0,92,6.0,92,0,HYSTERESIS
,C_P0B_vs_C2,2021-07-05T00:00:00+00:00,True,1.0,95,0.0,95,0,4
,C_P0B_vs_C2,2021-07-05T00:00:00+00:00,True,1.0,95,0.0,95,0,6
,C_P0B_vs_C2,2021-07-05T00:00:00+00:00,True,1.0,95,0.0,95,0,8
,C_P0B_vs_C2,2021-07-05T00:00:00+00:00,True,1.0,95,0.0,95,0,10
,C_P0B_vs_C2,2021-07-05T00:00:00+00:00,True,1.0,95,0.0,95,0,30
,C_P0B_vs_C2,2021-07-05T00:00:00+00:00,True,1.0,95,6.0,95,0,HYSTERESIS
,C_P0B_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,101,0.0,101,0,4
,C_P0B_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,101,0.0,101,0,6
,C_P0B_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,101,0.0,101,0,8
,C_P0B_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,101,0.0,101,0,10
,C_P0B_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,101,0.0,101,0,30
,C_P0B_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,101,6.0,101,0,HYSTERESIS
,C_P0B_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,102,0.0,102,0,4
,C_P0B_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,102,0.0,102,0,6
,C_P0B_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,102,0.0,102,0,8
,C_P0B_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,102,0.0,102,0,10
,C_P0B_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,102,0.0,102,0,30
,C_P0B_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,102,6.0,102,0,HYSTERESIS
,C_P0B_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,104,0.0,104,0,4
,C_P0B_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,104,0.0,104,0,6
,C_P0B_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,104,0.0,104,0,8
,C_P0B_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,104,0.0,104,0,10
,C_P0B_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,104,0.0,104,0,30
,C_P0B_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,104,6.0,104,0,HYSTERESIS
,C_P0B_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,106,0.0,106,0,4
,C_P0B_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,106,0.0,106,0,6
,C_P0B_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,106,0.0,106,0,8
,C_P0B_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,106,0.0,106,0,10
,C_P0B_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,106,0.0,106,0,30
,C_P0B_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,106,6.0,106,0,HYSTERESIS
,C_P0B_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,108,0.0,108,0,4
,C_P0B_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,108,0.0,108,0,6
,C_P0B_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,108,0.0,108,0,8
,C_P0B_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,108,0.0,108,0,10
,C_P0B_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,108,0.0,108,0,30
,C_P0B_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,108,6.0,108,0,HYSTERESIS
,C_P0B_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,112,0.0,112,0,4
,C_P0B_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,112,0.0,112,0,6
,C_P0B_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,112,0.0,112,0,8
,C_P0B_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,112,0.0,112,0,10
,C_P0B_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,112,0.0,112,0,30
,C_P0B_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,112,6.0,112,0,HYSTERESIS
,C_P0B_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,113,0.0,113,0,4
,C_P0B_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,113,0.0,113,0,6
,C_P0B_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,113,0.0,113,0,8
,C_P0B_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,113,0.0,113,0,10
,C_P0B_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,113,0.0,113,0,30
,C_P0B_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,113,6.0,113,0,HYSTERESIS
,C_P0B_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,116,0.0,116,0,4
,C_P0B_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,116,0.0,116,0,6
,C_P0B_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,116,0.0,116,0,8
,C_P0B_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,116,0.0,116,0,10
,C_P0B_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,116,0.0,116,0,30
,C_P0B_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,116,6.0,116,0,HYSTERESIS
,C_P0B_vs_C2,2021-09-06T00:00:00+00:00,True,1.0,117,0.0,117,0,4
,C_P0B_vs_C2,2021-09-06T00:00:00+00:00,True,1.0,117,0.0,117,0,6
,C_P0B_vs_C2,2021-09-06T00:00:00+00:00,True,1.0,117,0.0,117,0,8
