decision_time,effective_top10_assets,eligible_count,top10_hhi,top10_liquidity_share,top10_median_liquidity,top10_min_liquidity,top6_liquidity_share,top6_median_liquidity,top6_min_liquidity,year
2022-01-03T00:00:00+00:00,4.0513301295497754,168,0.24683251377273716,0.6814844042124543,39972633.36700176,28304937.341402423,0.5890059758050222,55220404.79125072,39965464.62388904,2022
2022-01-10T00:00:00+00:00,3.919096038567659,168,0.2551608815295778,0.6731578686938442,41155508.87441103,26109458.113595054,0.5894826783378276,50464068.33579612,37785134.777304664,2022
2022-01-17T00:00:00+00:00,3.9814582233110927,171,0.25116425789553354,0.6639639932820244,38901373.82902267,30656763.576266885,0.5726306510663002,48218122.58009146,37006175.43495163,2022
2022-01-24T00:00:00+00:00,4.159369810353365,173,0.24042103626151087,0.6694279715845295,40805711.32144963,32441452.53524418,0.5691785912705011,52476510.84141305,40611397.79378104,2022
2022-01-31T00:00:00+00:00,4.094354332376984,177,0.24423875385974433,0.688271449882614,41418352.89742443,33412377.448720936,0.5905475040791686,55163728.636648834,40080010.56627692,2022
2022-02-07T00:00:00+00:00,4.112337008881495,180,0.24317073183454577,0.6993979126605939,38603643.82955795,31780848.05771149,0.6014082873887342,53475395.27392499,37841963.703050286,2022
2022-02-14T00:00:00+00:00,4.0439790261163395,184,0.24728120337467632,0.7056328148093673,39071856.77497639,25864162.763007678,0.611134353178429,52016386.43945587,36268541.6823931,2022
2022-02-21T00:00:00+00:00,4.02265371773042,189,0.2485921160930053,0.7095605991576901,43391957.20284286,20855310.798595898,0.6278688658023704,51509371.08310844,43072484.88275431,2022
2022-02-28T00:00:00+00:00,4.204912028700548,195,0.23781710370502848,0.7052964483635652,41058682.04805518,20409580.126275837,0.6259567119397862,61585618.23546988,38026512.7209492,2022
2022-03-07T00:00:00+00:00,4.00980768320296,197,0.2493885191025467,0.7125696432873972,39274834.66021079,18810531.60984675,0.6418429574904897,63135498.18414557,34054016.21518185,2022
2022-03-14T00:00:00+00:00,3.80842875924415,201,0.26257547750439414,0.7189251059876778,34865348.09382901,14788857.08674695,0.6511433733136855,51782465.953208864,32625218.875687,2022
2022-03-21T00:00:00+00:00,3.618265227610766,202,0.2763755383019077,0.7186261481111745,28015557.546543803,13354948.528786354,0.6540501431769444,47562525.59577604,26473454.730944186,2022
2022-03-28T00:00:00+00:00,3.4914969383021197,203,0.28641010365207137,0.6889564803700368,23439063.638967108,16303905.606451225,0.6133394014616208,43181873.837160416,21530297.05053418,2022
2022-04-04T00:00:00+00:00,3.674665080953687,206,0.27213364428316,0.6728171294513644,29324519.78175327,16442490.724203635,0.5937828862766431,43209000.50732499,26370533.59652514,2022
2022-04-11T00:00:00+00:00,3.7119774936824137,208,0.2693981851188339,0.6572139683775244,36437178.6750644,20203838.703001566,0.5750383481395416,44443009.85216446,34634836.36574773,2022
2022-04-18T00:00:00+00:00,3.512582203699219,210,0.28469084622329016,0.6707324562280602,37021897.546803296,20486817.30318451,0.5957199649547618,50062305.627589345,34539982.51980169,2022
2022-04-25T00:00:00+00:00,3.438214064866236,211,0.2908486735071585,0.693240166312748,36912880.297849044,20362792.847612076,0.6247957585189463,52803033.434801936,29863964.28753239,2022
2022-05-02T00:00:00+00:00,3.3961854254192523,211,0.29444799819095624,0.7205844282356395,37113102.133359104,17540372.294177294,0.6522981291293605,48420260.6319938,30666221.932122238,2022
2022-05-09T00:00:00+00:00,3.386390754873071,213,0.29529964861880864,0.7282188675598686,31521884.409961898,17184526.906438466,0.6560453230790695,47808700.263735585,26454974.581430674,2022
2022-05-16T00:00:00+00:00,3.213915712324421,213,0.31114692776954117,0.7389365601490568,32673615.642816298,19223841.02281261,0.6690091193812503,48085583.9849487,26987226.555091426,2022
2022-05-23T00:00:00+00:00,3.028586518898661,213,0.33018703403713484,0.7450713802068172,30683299.259406522,17332559.111616835,0.6779275868811129,41588392.29527636,26275724.159183472,2022
2022-05-30T00:00:00+00:00,2.8568164176467654,214,0.350039993407671,0.7630497674741893,27374639.440890856,16827498.815045778,0.6958556351344767,40047192.96560392,26748824.095130473,2022
2022-06-06T00:00:00+00:00,2.689564500962521,216,0.37180740586147965,0.784100274836674,24198442.002673123,15782919.700071508,0.7244772697248814,39181634.139702424,19447471.806248493,2022
2022-06-13T00:00:00+00:00,2.784364068634665,216,0.35914843581872463,0.7863779619671788,22455266.290520757,13847938.255020123,0.7250693340687113,35125362.69128466,16673205.379315343,2022
2022-06-20T00:00:00+00:00,2.821225229921665,218,0.3544559255298331,0.7878311480061533,30482070.27940107,13199917.303190988,0.7304510062341805,36621465.282332204,29379968.098493084,2022
2022-06-27T00:00:00+00:00,3.106389309896938,220,0.3219171521141944,0.7725425729138409,26451793.63480246,11710938.898424992,0.7178713148907471,38232143.41782034,25439408.432227,2022
2022-07-04T00:00:00+00:00,3.041955780317802,223,0.3287358765930276,0.7719266195592099,24546610.91761083,11607121.363228932,0.7175852453088807,37736034.81711039,21677201.233659565,2022
2022-07-11T00:00:00+00:00,2.8930159771719848,223,0.345660033643344,0.7720115268828293,17681595.888061967,11089145.439288493,0.7178895086552175,33362386.423680644,16697593.489837592,2022
2022-07-18T00:00:00+00:00,2.876340459413631,225,0.34766398975031604,0.7843374030435624,14964349.234546356,9013558.698232315,0.7350738177893728,28277483.14749131,13287198.848084766,2022
2022-07-25T00:00:00+00:00,3.1004624145021467,229,0.32253253428346235,0.7710166005585207,15667467.041434128,8456111.990090247,0.7198201336494944,26590030.536986247,15145544.738465857,2022
2022-08-01T00:00:00+00:00,3.1245445414365496,233,0.3200466457553641,0.755232140354184,14862559.922182309,7646340.108059792,0.7052849179261007,24235887.834405348,13871991.078525007,2022
2022-08-08T00:00:00+00:00,3.2086896202973456,236,0.31165370239435347,0.7385004097431389,15427487.162632028,7325508.195984475,0.6850884483449878,23120520.942431323,14564734.562052753,2022
2022-08-15T00:00:00+00:00,3.2496329846145375,240,0.3077270586353976,0.7305725410042144,16722194.202890113,8638370.0348114,0.6730084023356663,22702053.961087752,16479996.327086804,2022
2022-08-22T00:00:00+00:00,3.2081239206906145,240,0.3117086573715424,0.7263924818857539,13854607.453595718,9141866.50065837,0.6694071892100956,22639368.12494693,13795109.93364551,2022
2022-08-29T00:00:00+00:00,3.2579400199841553,245,0.3069424218573746,0.7191569015966794,12529929.094964288,8460483.058142576,0.6603592511717714,21074680.110819206,11840395.034275189,2022
2022-09-05T00:00:00+00:00,3.1839258437735007,246,0.31407766671312537,0.7240765928953047,12582372.574955229,7370603.187464004,0.6706010629602036,18439981.01880829,12495923.686978707,2022
2022-09-12T00:00:00+00:00,3.4851680743816877,246,0.28693020785731044,0.7470923926269464,15639509.04986462,7336897.435132595,0.6819406891464594,20098871.988978513,13017358.274747849,2022
2022-09-19T00:00:00+00:00,3.9227566329733885,247,0.2549227733360597,0.7818183035109589,13896208.428170338,6421193.7790210275,0.7244249961901046,45435457.17101445,11968102.69162194,2022
2022-09-26T00:00:00+00:00,3.936396641148207,249,0.2540394404229321,0.7920174157725178,13620905.826215595,7901900.104329569,0.7316613710985282,48580085.4831724,12220725.112780817,2022
2022-10-03T00:00:00+00:00,3.741326333160104,251,0.267284890691519,0.8117623580477714,13603451.851016412,6312627.531602487,0.7590266802857507,52296850.99538971,11886826.033286557,2022
2022-10-10T00:00:00+00:00,3.696782418035154,252,0.2705055063888509,0.8278895185980248,11153455.110777138,5236913.249526914,0.7862120175056971,59344008.921568096,9515916.38633418,2022
2022-10-17T00:00:00+00:00,3.5451621515252767,252,0.282074544762292,0.8359033176185541,10089036.14031948,5123530.169136807,0.7983423261736403,57505081.604827926,7637400.85384113,2022
2022-10-24T00:00:00+00:00,3.1913020821084976,253,0.31335172110667087,0.8469000456984943,10656833.095652265,5619531.355847722,0.81136905526652,44744216.9508172,9154142.482085245,2022
2022-10-31T00:00:00+00:00,2.824330473345183,253,0.35406621478526334,0.8527015587986256,10793056.333925903,4894575.089560915,0.8208999045765745,29827199.79844834,8697243.361887343,2022
2022-11-07T00:00:00+00:00,2.6991621844928755,253,0.37048533272478484,0.8441505634684633,11305055.022113945,5805877.3361928,0.8114919942852696,25568438.552529924,9101639.751504641,2022
2022-11-14T00:00:00+00:00,3.0124307077344836,253,0.331957843024398,0.8270467714296168,17511572.862964727,8018979.137213899,0.7862959992862601,34867393.85070372,12918142.337984167,2022
2022-11-21T00:00:00+00:00,3.0680924696876044,253,0.3259354174881896,0.798550605538268,16093204.895661773,8018979.137213899,0.7504463855097799,32819065.974907633,10081406.40337826,2022
2022-11-28T00:00:00+00:00,2.990008986063871,253,0.3344471553968228,0.7840190116702811,11189226.360463317,6101901.361020022,0.7265041181573672,22814618.82144309,8491444.459537666,2022
2022-12-05T00:00:00+00:00,3.099332967017372,255,0.32265007039961413,0.786946835844833,8455225.72267897,3890961.918939265,0.7331238167783845,17291171.856482826,6704393.061738864,2022
2022-12-12T00:00:00+00:00,3.0774398598648376,255,0.3249454239680643,0.7758162213422386,6174552.690043533,2740055.240799865,0.7277178218974326,11825385.481780596,5601652.052168122,2022
2022-12-19T00:00:00+00:00,3.1054448333322338,256,0.32201505860497626,0.7723485069269082,5526999.818144279,2802259.447081782,0.7226089730621794,10967549.071852006,4993791.148752199,2022
2022-12-26T00:00:00+00:00,3.154755386670025,258,0.3169817869953909,0.7476719200149188,4371675.978190612,2617994.944070787,0.6901073597899181,8651175.900165498,4047305.7033105325,2022
2023-01-02T00:00:00+00:00,2.9376480961948856,258,0.34040836997981233,0.7611282779996181,3398295.473890692,2261160.559238515,0.7045196757626231,7079660.637397982,3045276.222484686,2023
2023-01-09T00:00:00+00:00,2.9067254293603044,258,0.3440297421624974,0.7563408365156524,3929250.875434793,2212246.4371645004,0.6944647069161354,6971288.09193439,3131832.844674362,2023
2023-01-16T00:00:00+00:00,3.1023780772051492,259,0.3223333762404851,0.7574288506799484,4334040.981380409,2176794.3665525,0.6954803998066124,9487109.982312426,3646677.7895894945,2023
2023-01-23T00:00:00+00:00,3.7283210323155567,261,0.26821724613637354,0.7382572706848791,6092062.381168022,3529351.817517857,0.6687467142897872,17202324.77979774,5720706.500987131,2023
2023-01-30T00:00:00+00:00,3.402910458957802,263,0.29386609258777463,0.6824213006916531,9382227.628117498,7345441.713950599,0.6091680117992896,20393560.140294902,8323953.556375541,2023
2023-02-06T00:00:00+00:00,3.275475491490223,264,0.3052991855985575,0.6658689734555007,11885252.56114502,7940109.657135955,0.599666019241775,22773514.620891348,10219578.264732778,2023
2023-02-13T00:00:00+00:00,3.329798140247343,264,0.30031850517092257,0.6400993781234561,13162346.284913803,7575739.749760028,0.5748120144148212,20862886.4453263,12773765.712270342,2023
2023-02-20T00:00:00+00:00,3.4091460889128684,265,0.29332858549305724,0.6194707660592559,12931156.599573418,7272453.1241506785,0.5544987488905851,19959727.41486401,12876132.28265559,2023
2023-02-27T00:00:00+00:00,3.506991064585733,265,0.2851447242333154,0.5854176158478942,11503601.982580435,7107285.00251998,0.5227851085858134,19283670.008862622,9387410.072980104,2023
2023-03-06T00:00:00+00:00,3.4770088596220297,266,0.28760352371052217,0.5632709044947397,10380500.712374564,6214704.021499378,0.5049673793919324,16650479.839353105,7517010.876778251,2023
2023-03-13T00:00:00+00:00,3.372597429397021,266,0.2965073718207713,0.5876748775763304,10101843.78944067,5698623.88115946,0.530114275261482,16492258.356629714,7254236.962873235,2023
2023-03-20T00:00:00+00:00,3.2911465961260458,266,0.3038454747585791,0.6035383714465447,10696581.522061251,6380562.888446523,0.5444100294901927,16974075.13841302,9815093.32605348,2023
2023-03-27T00:00:00+00:00,2.8660870647697987,266,0.3489077538125378,0.6636210119261872,9442853.162028896,6902672.112208423,0.6057526797864561,18466849.51835993,9314416.8526708,2023
2023-04-03T00:00:00+00:00,2.7715891690642147,266,0.36080383455158144,0.6775151285654178,8762361.331911214,7249528.736237049,0.6166568275980204,21412258.02433356,8321711.690189727,2023
2023-04-10T00:00:00+00:00,2.9618992070781287,266,0.3376212119609856,0.6882211712867427,8841146.909499567,7182924.8142526,0.624543668380941,25907826.65036584,8730135.427022975,2023
2023-04-17T00:00:00+00:00,3.15767026005584,269,0.3166891783001801,0.682223734910642,9859434.595714401,6642075.146978864,0.6202092864378077,26355336.36578013,7979185.49607374,2023
2023-04-24T00:00:00+00:00,3.5157538665952637,271,0.28443401840539617,0.6810147484935052,10433811.36661748,6785328.286906631,0.6125232324007924,27137595.3064821,8458708.168704156,2023
2023-05-01T00:00:00+00:00,3.759336976180854,271,0.2660043529845812,0.6721240826746927,11644107.12982115,6922720.670050869,0.6051868712983391,21879309.51982396,8975441.994736,2023
2023-05-08T00:00:00+00:00,3.434856533244081,271,0.2911329746443707,0.6771736507433699,9324846.013568655,6172508.321103061,0.6089571125705725,17454586.099457707,8886356.634484615,2023
2023-05-15T00:00:00+00:00,3.2937116758971414,273,0.30360884570372115,0.6884405043690711,7660143.386263909,6062467.430120155,0.6230622628566049,16227391.344167989,7333490.042475492,2023
2023-05-22T00:00:00+00:00,3.192419931689338,279,0.31324199867115493,0.6801444655147736,5843193.172422129,4806170.222278224,0.6163055405934021,14695391.811821373,5826040.861076999,2023
2023-05-29T00:00:00+00:00,3.2954896174153783,279,0.30344504644025877,0.7042731296597756,5843193.172422129,3891241.819259979,0.6379774397365456,11165602.041373761,5826040.861076999,2023
2023-06-05T00:00:00+00:00,3.3574690902322204,281,0.29784339725100334,0.7231496216235381,6066660.851551186,3385485.1785751404,0.6568950106701505,11991880.826068876,5550774.466174,2023
2023-06-12T00:00:00+00:00,3.519572716261174,284,0.284125398341619,0.7314731720030168,6337702.158973532,3390185.2230935097,0.6692213207524209,16655143.053364186,5890562.1336365,2023
2023-06-19T00:00:00+00:00,3.8027139200488165,285,0.2629700842673863,0.7299394546853256,6918310.538785549,4397177.968612852,0.6636985297673743,21350109.091166995,6586321.716086098,2023
2023-06-26T00:00:00+00:00,3.6186223050381554,287,0.27634826619172564,0.7359257367290506,8254108.329573573,4641826.492290869,0.6693927075669605,23339300.557727583,7678702.4064945,2023
2023-07-03T00:00:00+00:00,3.2991382601517274,288,0.30310945499871533,0.7547272695909193,8688164.954826798,4470182.043116341,0.6891083978640089,23862752.86705864,8239643.358632,2023
2023-07-10T00:00:00+00:00,3.3956105077731675,292,0.29449785177387655,0.7393498012905759,8302795.392331151,4873628.60835238,0.669130391161613,21103131.845052395,7950496.096509,2023
2023-07-17T00:00:00+00:00,3.4446126952381793,294,0.29030839994940405,0.7371778443592147,9904303.5522945,5149501.070533619,0.664138092657339,20561170.145908434,7799095.6357575,2023
2023-07-24T00:00:00+00:00,3.8401151253342776,298,0.2604088594643243,0.7096749855285863,8035012.413621208,4746599.943502733,0.6348869004726279,22520271.375165034,7115672.041487,2023
2023-07-31T00:00:00+00:00,4.117191386245637,298,0.2428840212142469,0.7117198397367046,7234524.391379362,4442106.2859019,0.6371750308292775,19772847.103812598,6003072.9483275,2023
2023-08-07T00:00:00+00:00,4.946000607152841,301,0.20218355787377243,0.6920330668953047,7716273.732073065,4616636.82147082,0.6047631265872008,17694835.103870023,7498197.559320497,2023
2023-08-14T00:00:00+00:00,4.782376864263306,303,0.20910104502064236,0.6948194964239798,6258211.093844622,4472273.609271385,0.6013918322571175,15863719.814386172,6035361.7797033535,2023
2023-08-21T00:00:00+00:00,4.896539697094189,305,0.20422585373778174,0.6905632624720125,7729758.662925118,4523033.949715074,0.5926094700299457,14150512.47172184,6002370.503804652,2023
2023-08-28T00:00:00+00:00,4.703386537742344,307,0.21261276145932215,0.6810278648275374,7235595.45102385,3746051.7811675533,0.5908515696365277,13892186.603212519,5780807.237065205,2023
2023-09-04T00:00:00+00:00,4.1224411454989625,310,0.24257471840242958,0.6742595625854728,5883913.803672491,3029162.239522715,0.5972803871136302,13007434.486022584,5191794.496056,2023
2023-09-11T00:00:00+00:00,3.6306849130814833,310,0.2754301251526855,0.6836351962569617,4581955.3715822315,2321920.5318205087,0.6134095713514703,10674094.116362652,3822752.6410479634,2023
2023-09-18T00:00:00+00:00,3.281313829675607,310,0.30475597638853724,0.6978013042000432,4310419.530662512,2157393.3000850016,0.629535459474839,8219266.301603508,3247940.040914025,2023
2023-09-25T00:00:00+00:00,3.024009407823778,310,0.33068680190371763,0.7059334371941903,4350333.383657949,2050999.923273615,0.640270327898657,7026477.477913131,3973287.193218773,2023
2023-10-02T00:00:00+00:00,2.807513010086249,313,0.35618712946561887,0.7018704267283774,3440287.608808789,1882889.018318407,0.6363607879475373,6323914.780350219,3104727.221082145,2023
2023-10-09T00:00:00+00:00,2.6614612920888865,313,0.37573343748130766,0.7214444977113151,3584265.9193356624,1793784.6034671688,0.6570268240516423,6860659.103804248,3259849.6354805697,2023
2023-10-16T00:00:00+00:00,2.7940764958209217,313,0.3579000079259434,0.7238958156450319,3691481.884713983,1587959.009118015,0.658587392960066,6673615.43972967,3568189.7605995,2023
2023-10-23T00:00:00+00:00,2.803582572292081,316,0.3566864803209437,0.7207382055527066,4265159.785694675,1620238.34277975,0.6652143693394504,8196295.672717992,3775847.996535433,2023
2023-10-30T00:00:00+00:00,2.9756904491919824,316,0.3360564605339038,0.7067754452265639,5095949.035210801,2047285.6389337578,0.6545793831850584,11095602.14013362,4189210.999733,2023
2023-11-06T00:00:00+00:00,3.361123914975004,316,0.2975195277819553,0.6913578416251958,6268038.583838782,2484333.822581675,0.6324818733750375,13327558.366165929,6002687.070688602,2023
2023-11-13T00:00:00+00:00,4.44466951624139,316,0.22498860631726886,0.68237707532563,9983952.321894102,5003364.463696391,0.6099657725540794,21099955.44534142,7570554.481587049,2023
2023-11-20T00:00:00+00:00,4.5730477683884905,317,0.21867254632951122,0.6512001978384168,12194173.046436287,5539974.6199415,0.5870893585469137,28062173.26968795,9323165.753579244,2023
2023-11-27T00:00:00+00:00,4.555838652366085,317,0.21949855477885455,0.6281295097481255,11481358.71717855,6787376.77066577,0.562790281439065,28666544.399577945,9343421.695162196,2023
2023-12-04T00:00:00+00:00,4.560602101155508,317,0.21926929335638215,0.5993886785068832,11746318.494431881,6934262.195384214,0.529413734830199,24066772.184850276,10070968.810168184,2023
2023-12-11T00:00:00+00:00,4.466935613553806,317,0.22386711753035984,0.597561337814441,11438721.407066992,7633852.476229897,0.5296584123750484,25775542.470441375,11165193.247155085,2023
2023-12-18T00:00:00+00:00,4.341018119858656,317,0.23036070626504548,0.5871915689402305,10400466.538339838,7865557.925557438,0.518170565711148,24673775.40892948,9635739.829524592,2023
2023-12-25T00:00:00+00:00,4.588968207827479,317,0.2179139089031568,0.6033305303969627,14696375.59177225,9062953.564763457,0.533261325168441,30431715.06243883,14232933.941592824,2023
2024-01-01T00:00:00+00:00,4.844832386556044,317,0.20640548943961534,0.6127933895042593,19536630.895194992,8954756.155727841,0.5447013899831227,40173384.47654046,18304509.062165625,2024
2024-01-08T00:00:00+00:00,4.63296904650763,317,0.2158443084686284,0.6237176134066245,18928264.082527164,8380166.250622575,0.5590967709168266,44856789.77108893,16942483.94298749,2024
2024-01-15T00:00:00+00:00,4.667080893879617,319,0.21426669533656345,0.6263227274573027,19166595.886269942,9586263.241184037,0.5526116295378277,50329981.49482194,18669864.41074175,2024
2024-01-22T00:00:00+00:00,4.832700299404617,320,0.20692365303993687,0.5940256926585225,16297688.569125524,10600430.340823244,0.5237469057164746,44113335.81460465,14015656.09758382,2024
2024-01-29T00:00:00+00:00,4.340015418594959,320,0.2304139279587493,0.6251633207647228,12735074.850456951,10418194.519122731,0.5533424957427799,36086116.4774293,12269330.910341416,2024
2024-02-05T00:00:00+00:00,4.346970097482145,324,0.23004529075992972,0.6250967362933635,12678344.97006812,8475891.571697658,0.55374739007573,31722744.055321373,12430401.061139572,2024
2024-02-12T00:00:00+00:00,4.196525640858387,326,0.23829236029532586,0.6341648076130096,12108583.652740445,6840380.662907487,0.5609353969715664,28444740.69307684,12058470.59418357,2024
2024-02-19T00:00:00+00:00,3.771454068551669,328,0.2651497225800829,0.6480398556706441,11627612.585931038,7101221.269219448,0.5790214462986766,27906083.29628828,10909510.399170946,2024
2024-02-26T00:00:00+00:00,3.367406128355253,335,0.2969644770731683,0.6777821572078547,11487911.780838592,8323584.522774842,0.6193318615011715,28769185.38247015,10420341.249534499,2024
2024-03-04T00:00:00+00:00,3.0920938493352716,337,0.32340544909882885,0.6705831017503886,11776960.58258934,9111207.718830224,0.6211774767908628,32517658.262055375,10912080.454733275,2024
2024-03-11T00:00:00+00:00,3.1164092526957856,341,0.32088211749948137,0.6443271537506099,16300532.76060694,12255844.595793793,0.5917242808945412,42597494.76928738,15967876.836202808,2024
2024-03-18T00:00:00+00:00,3.908243328119783,343,0.25586943187621075,0.6529051970855395,37233390.95699103,19919809.899542473,0.5934041631219215,75459740.54846212,31835207.522112347,2024
2024-03-25T00:00:00+00:00,3.5847195688109466,346,0.27896184926167056,0.6771311143209218,42088588.72144914,21580112.774761967,0.6216563020727959,94653422.63316475,41545603.051028565,2024
2024-04-01T00:00:00+00:00,3.577739303660497,347,0.2795061112968373,0.6736085174287688,39540373.79870868,21126588.17626108,0.615035790841364,86500434.18218932,38272824.684768155,2024
2024-04-08T00:00:00+00:00,3.584309723439202,349,0.2789937469579175,0.6749135041191284,29447716.298386544,19461509.400243193,0.61182342162936,64495551.24228777,28294289.235604398,2024
2024-04-15T00:00:00+00:00,3.4785911392430617,354,0.2874727037387898,0.7010599102326084,23786635.424115393,10173591.062956238,0.6467123403584508,43227889.26494743,22359428.844307296,2024
2024-04-22T00:00:00+00:00,3.5842921607284017,358,0.2789951140023082,0.7094789353897919,20070337.132804252,11922972.324487885,0.6463052636184139,40106223.05440967,18808745.120086,2024
2024-04-29T00:00:00+00:00,3.7037084512189433,358,0.26999965390658265,0.7174542174386068,18036391.92218323,9836337.707733143,0.6524278763805194,35751266.63801021,15891420.54600591,2024
2024-05-06T00:00:00+00:00,3.7659034390693154,358,0.26554053129071586,0.7174163946123648,17167585.8084265,9049636.078035567,0.6529335793140026,33558749.173362985,14938517.08504424,2024
2024-05-13T00:00:00+00:00,3.8686726359035424,358,0.258486590651123,0.7229680113028792,13660024.463709645,8225710.861266971,0.6523046595988292,32247758.673457347,12577095.933591625,2024
2024-05-20T00:00:00+00:00,3.865588032279205,358,0.258692853881376,0.716971926356869,13636429.708222758,8061325.896674784,0.6470891962812365,27485188.33892727,13567811.83304492,2024
2024-05-27T00:00:00+00:00,3.804295476133167,358,0.2628607599682133,0.725705541559177,14327456.622563034,7432161.42089461,0.6619959590966649,27988334.27612106,13184006.546420194,2024
2024-06-03T00:00:00+00:00,4.133275127739508,358,0.24193889085406733,0.718090285245351,12424861.939020894,7545922.33513037,0.6538200687456639,33246021.63363507,10329545.552146133,2024
2024-06-10T00:00:00+00:00,4.219532563823158,358,0.23699307562493085,0.6923690750334436,11721557.308983719,7505570.791699622,0.6294777884679881,33781610.17236173,11053940.471690748,2024
2024-06-17T00:00:00+00:00,4.072037352924427,358,0.2455773150709993,0.688264475347369,10408473.359100878,7588557.017407503,0.6231963846065424,30468116.79239621,10401647.16796978,2024
2024-06-24T00:00:00+00:00,3.924825708053122,359,0.25478838409261284,0.6949280704599021,9628412.148929527,7182599.501444319,0.630777809241758,26813851.116426997,8940709.779873721,2024
2024-07-01T00:00:00+00:00,3.824851185699065,359,0.26144808031720346,0.6857308296291736,8759329.946740147,5655039.403188355,0.6242783298847895,24196384.672086433,8038418.490285354,2024
2024-07-08T00:00:00+00:00,3.6254975945750867,359,0.27582420727469864,0.7099178335848365,8568840.679322965,5754938.84889704,0.6526873430719072,23657593.992385607,8213190.154411895,2024
2024-07-15T00:00:00+00:00,3.5377915017798096,359,0.2826622200592983,0.7232870239967713,7918757.334305423,5593598.0717493845,0.6667744627183225,22027690.11862026,7624324.514198951,2024
2024-07-22T00:00:00+00:00,3.5057700488711596,359,0.2852440365625221,0.7291644706973665,8287622.539312607,5665392.563369835,0.6731144819778712,22757850.735970985,7178385.392632782,2024
2024-07-29T00:00:00+00:00,3.4895674385478572,360,0.28656846947658887,0.7384261468124087,10834835.306278097,5134165.3310439605,0.6940393568641042,26636097.36698495,7486011.730068589,2024
2024-08-05T00:00:00+00:00,3.47734581955634,361,0.2875756545052473,0.7575049081814643,10640735.75452679,5042606.850470316,0.7171020356837643,31788946.636245452,7097812.626565974,2024
2024-08-12T00:00:00+00:00,3.5030475069561473,361,0.2854657260611677,0.776135010602847,12134330.56457837,5257748.950110524,0.7367682683174208,37915160.79300284,7501606.667651029,2024
2024-08-19T00:00:00+00:00,3.2743652075472442,361,0.30540270758284727,0.7925732790700737,9360427.187123928,4719552.751320722,0.7560224864093147,34019388.87562718,7369146.741784548,2024
2024-08-26T00:00:00+00:00,3.1410385643331167,362,0.3183660370665691,0.7858893164823768,8183753.465749294,4766656.04139706,0.7478839853904696,27530553.707019273,5661223.011486057,2024
2024-09-02T00:00:00+00:00,3.205441173349785,362,0.31196953739599254,0.7628620429472467,8561742.525910519,4254706.84302014,0.7209307228765901,24145741.733516343,5826521.454718062,2024
2024-09-09T00:00:00+00:00,3.1691241522143163,362,0.31554459591028783,0.7467953950800723,6931509.771076599,3991981.3001299314,0.6964489429446745,19532474.3235733,6113401.178914348,2024
2024-09-16T00:00:00+00:00,3.252706603689852,363,0.30743627441393134,0.7301901454791986,7004083.511367637,3612353.2180569647,0.674663214821701,15841241.528841583,6983349.961398603,2024
2024-09-23T00:00:00+00:00,3.1895626136491275,364,0.31352261144543453,0.7324023725383225,7378399.310239248,3683153.875521522,0.6807829988049617,15417476.129921613,6983349.961398603,2024
2024-09-30T00:00:00+00:00,3.2610799662574825,364,0.30664688089437786,0.7142646993844234,7613723.675960471,4078798.102080905,0.6605851055882319,15130110.22917914,6971504.957031,2024
2024-10-07T00:00:00+00:00,3.467393521733427,364,0.2884010694869378,0.6980653411415064,8826700.902706284,4817495.715370689,0.6368899215735311,17162974.639895722,8804901.441990988,2024
2024-10-14T00:00:00+00:00,3.641712759552101,364,0.2745960667482713,0.6970939459625337,10668340.588669088,6727249.346171326,0.6326868340468675,18738575.21758361,10063353.766349424,2024
2024-10-21T00:00:00+00:00,3.7223786410990223,364,0.26864542713600803,0.6902373059002656,11198116.115034837,6738533.707084804,0.6266990000053708,19280220.243439414,9062952.525360059,2024
2024-10-28T00:00:00+00:00,3.5536650595854686,364,0.2813996207387786,0.711983711817756,9472397.319602728,5997709.670474687,0.6482821531932939,18654893.668528475,7906929.351282912,2024
2024-11-04T00:00:00+00:00,3.5167790207768084,364,0.284351104829758,0.7390929569440597,10216805.898325063,5965322.771427976,0.6769176365433976,18449405.355995476,9329827.603305778,2024
2024-11-11T00:00:00+00:00,3.4934238502896733,364,0.28625212480789597,0.7582000923323293,9603620.050302554,5367513.495159499,0.6999590296947394,24350466.096877977,8368895.676662574,2024
2024-11-18T00:00:00+00:00,3.5096829944670382,364,0.2849260179840985,0.7514468880066335,10625365.985457812,7681275.6610538345,0.6926268010142385,29744665.25932798,9245728.67668043,2024
2024-11-25T00:00:00+00:00,4.90581460626485,364,0.20383974533464322,0.756964714549973,37816878.16799864,10243790.619212523,0.6693553023213604,65894919.374143094,32003254.082816973,2024
2024-12-02T00:00:00+00:00,5.433513432534427,364,0.184042979264994,0.728562652797615,63541137.55105974,13052138.324397355,0.6447927668445725,87630016.45460005,59759033.77406594,2024
2024-12-09T00:00:00+00:00,5.788168730852797,364,0.17276621441073048,0.6933624198159394,72525359.33249906,18249044.660402842,0.6054395960845831,107572639.34575595,69555741.35801755,2024
2024-12-16T00:00:00+00:00,6.179309565610449,364,0.16183037754982757,0.6679660156780204,67446639.12909429,23134437.328440625,0.585025677641934,127164009.95713253,65783376.44077787,2024
