applicable_end,applicable_start,boundary_status,coverage_ratio,covered_pair_days,documented_inactivity_boundary,expected_applicable_pair_days,first_valid_open,last_valid_open,missing_pair_days,pair,product_eligible
2024-12-31T00:00:00+00:00,2021-08-04T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1246,True,1246,2021-08-04T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SOL-USDT,True
2024-12-31T00:00:00+00:00,2021-07-07T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1274,True,1274,2021-07-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SOUL-USDT,True
2024-12-31T00:00:00+00:00,2022-04-19T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,988,True,988,2022-04-19T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SPA-USDT,True
2024-12-31T00:00:00+00:00,2023-02-16T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,685,True,685,2023-02-16T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SSV-USDT,True
2024-12-31T00:00:00+00:00,2022-03-25T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1013,True,1013,2022-03-25T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,STG-USDT,True
2024-12-31T00:00:00+00:00,2021-09-03T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1216,True,1216,2021-09-03T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,STORJ-USDT,True
2024-12-31T00:00:00+00:00,2023-04-10T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,632,True,632,2023-04-10T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,STRAX-USDT,True
2024-12-31T00:00:00+00:00,2020-05-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1679,True,1679,2020-05-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,STX-USDT,True
2024-12-31T00:00:00+00:00,2023-05-03T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,609,True,609,2023-05-03T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SUI-USDT,True
2024-12-31T00:00:00+00:00,2020-08-13T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1602,True,1602,2020-08-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SUKU-USDT,True
2024-12-31T00:00:00+00:00,2021-07-06T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1275,True,1275,2021-07-06T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SUN-USDT,True
2024-12-31T00:00:00+00:00,2021-10-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1161,True,1161,2021-10-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SUPER-USDT,True
2024-12-31T00:00:00+00:00,2021-01-22T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1440,True,1440,2021-01-22T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SUSHI-USDT,True
2024-12-31T00:00:00+00:00,2022-09-13T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,841,True,841,2022-09-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SWEAT-USDT,True
2024-12-31T00:00:00+00:00,2022-04-22T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,985,True,985,2022-04-22T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SWFTC-USDT,True
2024-12-31T00:00:00+00:00,2023-02-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,673,True,673,2023-02-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SYN-USDT,True
2024-12-31T00:00:00+00:00,2022-04-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,979,True,979,2022-04-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,SYS-USDT,True
2024-12-31T00:00:00+00:00,2023-12-20T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,378,True,378,2023-12-20T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TAO-USDT,True
2024-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,EXACT_FULL_HISTORY,0.9425182481751825,2066,True,2192,2018-01-29T00:00:00+00:00,2024-12-31T00:00:00+00:00,126,TEL-USDT,True
2024-12-31T00:00:00+00:00,2022-03-02T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1036,True,1036,2022-03-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TFUEL-USDT,True
2024-12-31T00:00:00+00:00,2021-02-05T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1426,True,1426,2021-02-05T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,THETA-USDT,True
2024-12-31T00:00:00+00:00,2023-10-31T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,428,True,428,2023-10-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TIA-USDT,True
2024-12-31T00:00:00+00:00,2021-12-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1100,True,1100,2021-12-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TIME-USDT,True
2024-12-31T00:00:00+00:00,2021-09-27T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1192,True,1192,2021-09-27T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TLM-USDT,True
2024-12-31T00:00:00+00:00,2021-05-17T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1325,True,1325,2021-05-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TLOS-USDT,True
2024-12-31T00:00:00+00:00,2023-11-03T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,425,True,425,2023-11-03T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TOKEN-USDT,True
2024-12-31T00:00:00+00:00,2021-04-30T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1342,True,1342,2021-04-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TOWER-USDT,True
2024-12-31T00:00:00+00:00,2023-02-10T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,691,True,691,2023-02-10T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TRAC-USDT,True
2024-12-31T00:00:00+00:00,2021-11-19T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1139,True,1139,2021-11-19T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TRADE-USDT,True
2024-12-31T00:00:00+00:00,2021-09-08T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1211,True,1211,2021-09-08T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TRB-USDT,True
2024-12-31T00:00:00+00:00,2021-12-09T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1119,True,1119,2021-12-09T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TRVL-USDT,True
2024-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,EXACT_FULL_HISTORY,0.9854014598540146,2160,True,2192,2018-09-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,32,TRX-USDT,True
2024-12-31T00:00:00+00:00,2022-09-01T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,853,True,853,2022-09-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TT-USDT,True
2024-12-31T00:00:00+00:00,2023-05-15T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,597,True,597,2023-05-15T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TURBOS-USDT,True
2024-12-31T00:00:00+00:00,2021-11-17T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1141,True,1141,2021-11-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,TWT-USDT,True
2024-12-31T00:00:00+00:00,2020-09-07T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1577,True,1577,2020-09-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,UMA-USDT,True
2024-12-31T00:00:00+00:00,2020-09-17T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1567,True,1567,2020-09-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,UNI-USDT,True
2024-12-31T00:00:00+00:00,2020-09-23T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1561,True,1561,2020-09-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,UOS-USDT,True
2024-12-31T00:00:00+00:00,2023-11-24T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,404,True,404,2023-11-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,UQC-USDT,True
2024-12-31T00:00:00+00:00,2023-12-08T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,390,True,390,2023-12-08T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,UTK-USDT,True
2024-12-31T00:00:00+00:00,2021-04-02T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1370,True,1370,2021-04-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VAI-USDT,True
2024-12-31T00:00:00+00:00,2023-12-14T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,384,True,384,2023-12-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VANRY-USDT,True
2024-12-31T00:00:00+00:00,2020-09-17T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1567,True,1567,2020-09-17T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VELO-USDT,True
2024-12-31T00:00:00+00:00,2023-05-26T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,586,True,586,2023-05-26T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VERSE-USDT,True
2024-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,EXACT_FULL_HISTORY,0.9858576642335767,2161,True,2192,2018-08-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,31,VET-USDT,True
2024-12-31T00:00:00+00:00,2023-06-02T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,579,True,579,2023-06-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VOLT-USDT,True
2024-12-31T00:00:00+00:00,2021-12-02T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1126,True,1126,2021-12-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VR-USDT,True
2024-12-31T00:00:00+00:00,2019-09-05T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1945,True,1945,2019-09-05T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,VSYS-USDT,True
2024-12-31T00:00:00+00:00,2020-07-23T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1623,True,1623,2020-07-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WAVES-USDT,True
2024-12-31T00:00:00+00:00,2021-04-13T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1359,True,1359,2021-04-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WAX-USDT,True
2024-12-31T00:00:00+00:00,2023-02-15T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,686,True,686,2023-02-15T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WAXL-USDT,True
2024-12-31T00:00:00+00:00,2022-06-23T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,923,True,923,2022-06-23T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WELL-USDT,True
2024-12-31T00:00:00+00:00,2022-06-30T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,916,True,916,2022-06-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WEMIX-USDT,True
2024-12-31T00:00:00+00:00,2024-01-18T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,349,True,349,2024-01-18T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WIF-USDT,True
2024-12-31T00:00:00+00:00,2021-08-31T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1219,True,1219,2021-08-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WILD-USDT,True
2024-12-31T00:00:00+00:00,2019-08-01T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1980,True,1980,2019-08-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WIN-USDT,True
2024-12-31T00:00:00+00:00,2023-07-24T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,527,True,527,2023-07-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WLD-USDT,True
2024-12-31T00:00:00+00:00,2021-08-30T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1220,True,1220,2021-08-30T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,WOO-USDT,True
2024-12-31T00:00:00+00:00,2024-01-09T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,358,True,358,2024-01-09T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XAI-USDT,True
2024-12-31T00:00:00+00:00,2021-06-10T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1301,True,1301,2021-06-10T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XAVA-USDT,True
2024-12-31T00:00:00+00:00,2021-08-06T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1244,True,1244,2021-08-06T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XCH-USDT,True
2024-12-31T00:00:00+00:00,2022-04-02T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1005,True,1005,2022-04-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XCN-USDT,True
2024-12-31T00:00:00+00:00,2020-04-07T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1730,True,1730,2020-04-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XDB-USDT,True
2024-12-31T00:00:00+00:00,2021-05-07T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1335,True,1335,2021-05-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XDC-USDT,True
2024-12-31T00:00:00+00:00,2021-12-13T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1115,True,1115,2021-12-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XEC-USDT,True
2024-12-31T00:00:00+00:00,2019-06-27T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,2015,True,2015,2019-06-27T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XEM-USDT,True
2024-12-31T00:00:00+00:00,2023-06-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,553,True,553,2023-06-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XEN-USDT,True
2024-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,EXACT_FULL_HISTORY,0.9831204379562044,2155,True,2192,2018-08-22T00:00:00+00:00,2024-12-31T00:00:00+00:00,37,XLM-USDT,True
2024-12-31T00:00:00+00:00,2021-03-24T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1379,True,1379,2021-03-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XMR-USDT,True
2024-12-31T00:00:00+00:00,2021-08-24T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1226,True,1226,2021-08-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XPR-USDT,True
2024-12-31T00:00:00+00:00,2021-09-14T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1205,True,1205,2021-09-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XPRT-USDT,True
2024-12-31T00:00:00+00:00,2023-03-08T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,665,True,665,2023-03-08T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XRD-USDT,True
2024-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,EXACT_FULL_HISTORY,0.9858576642335767,2161,True,2192,2018-12-04T00:00:00+00:00,2024-12-31T00:00:00+00:00,31,XRP-USDT,True
2024-12-31T00:00:00+00:00,2019-06-28T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,2014,True,2014,2019-06-28T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XTZ-USDT,True
2024-12-31T00:00:00+00:00,2021-09-09T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1210,True,1210,2021-09-09T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,XYO-USDT,True
2024-12-31T00:00:00+00:00,2020-09-14T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1570,True,1570,2020-09-14T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,YFI-USDT,True
2024-12-31T00:00:00+00:00,2021-09-06T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1213,True,1213,2021-09-06T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,YGG-USDT,True
2024-12-31T00:00:00+00:00,2024-05-02T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,244,True,244,2024-05-02T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZBCN-USDT,True
2024-12-31T00:00:00+00:00,2019-07-03T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,2009,True,2009,2019-07-03T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZEC-USDT,True
2024-12-31T00:00:00+00:00,2021-02-01T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1430,True,1430,2021-02-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZEN-USDT,True
2024-12-31T00:00:00+00:00,2021-04-07T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,1365,True,1365,2021-04-07T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZIL-USDT,True
2024-12-31T00:00:00+00:00,2024-03-19T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,288,True,288,2024-03-19T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZKJ-USDT,True
2024-12-31T00:00:00+00:00,2023-04-24T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,618,True,618,2023-04-24T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZPAY-USDT,True
2024-12-31T00:00:00+00:00,2023-11-22T00:00:00+00:00,EXACT_FULL_HISTORY,1.0,406,True,406,2023-11-22T00:00:00+00:00,2024-12-31T00:00:00+00:00,0,ZRX-USDT,True
