changed_members,comparison,decision_time,exact_match,jaccard,left_eligible_count,mean_common_rank_displacement,right_eligible_count,symmetric_difference_size,top_n
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;BTT-USDT;CAKE-USDT;COMP-USDT;CRO-USDT;DOGE-USDT;FIL-USDT;GRT-USDT;HTR-USDT;KSM-USDT;LINK-USDT;LTC-USDT;QNT-USDT;SUKU-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;ZEC-USDT,A_P0_vs_C2,2021-07-12T00:00:00+00:00,False,0.2702702702702703,17,7.7,101,27,30
ATOM;DOGE;DOT;KCS;VET;XRP,A_P0_vs_C2,2021-07-12T00:00:00+00:00,False,0.3333333333333333,17,3.0,101,6,HYSTERESIS
,B_P0A_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,75,0.0,101,0,4
DOT-USDT;TEL-USDT,B_P0A_vs_C2,2021-07-12T00:00:00+00:00,False,0.7142857142857143,75,0.0,101,2,6
BNB-USDT;KCS-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-07-12T00:00:00+00:00,False,0.6,75,0.3333333333333333,101,4,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-07-12T00:00:00+00:00,False,0.6666666666666666,75,0.75,101,4,10
1INCH-USDT;COMP-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT;ZEC-USDT,B_P0A_vs_C2,2021-07-12T00:00:00+00:00,False,0.7647058823529411,75,2.4615384615384617,101,8,30
BNB;VET,B_P0A_vs_C2,2021-07-12T00:00:00+00:00,False,0.7142857142857143,75,5.0,101,2,HYSTERESIS
,D2_vs_C2,2021-07-12T00:00:00+00:00,True,1.0,74,0.0,101,0,4
DOT-USDT;TEL-USDT,D2_vs_C2,2021-07-12T00:00:00+00:00,False,0.7142857142857143,74,0.0,101,2,6
BNB-USDT;KCS-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-07-12T00:00:00+00:00,False,0.6,74,0.3333333333333333,101,4,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-07-12T00:00:00+00:00,False,0.6666666666666666,74,0.75,101,4,10
CHZ-USDT;COMP-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT;ZEC-USDT,D2_vs_C2,2021-07-12T00:00:00+00:00,False,0.7647058823529411,74,2.4615384615384617,101,8,30
BNB;VET,D2_vs_C2,2021-07-12T00:00:00+00:00,False,0.7142857142857143,74,5.0,101,2,HYSTERESIS
KCS-USDT;XRP-USDT,A_P0_vs_C2,2021-07-19T00:00:00+00:00,False,0.6,17,0.3333333333333333,102,2,4
ATOM-USDT;DOGE-USDT;DOT-USDT;XRP-USDT,A_P0_vs_C2,2021-07-19T00:00:00+00:00,False,0.5,17,0.5,102,4,6
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;DOT-USDT;TEL-USDT;XRP-USDT,A_P0_vs_C2,2021-07-19T00:00:00+00:00,False,0.3333333333333333,17,0.5,102,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2021-07-19T00:00:00+00:00,False,0.3333333333333333,17,1.4,102,10,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;COMP-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;ENJ-USDT;FIL-USDT;GRT-USDT;HTR-USDT;KSM-USDT;LINK-USDT;LTC-USDT;QNT-USDT;SUKU-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VELO-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-07-19T00:00:00+00:00,False,0.23684210526315788,17,6.333333333333333,102,29,30
ATOM;DOGE;DOT;XRP,A_P0_vs_C2,2021-07-19T00:00:00+00:00,False,0.5,17,4.0,102,4,HYSTERESIS
,B_P0A_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,75,0.0,102,0,4
,B_P0A_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,75,0.0,102,0,6
DOT-USDT;TEL-USDT,B_P0A_vs_C2,2021-07-19T00:00:00+00:00,False,0.7777777777777778,75,0.14285714285714285,102,2,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-07-19T00:00:00+00:00,False,0.6666666666666666,75,0.375,102,4,10
1INCH-USDT;BTT-USDT;CAKE-USDT;COMP-USDT;DAG-USDT;ENJ-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT;XTZ-USDT,B_P0A_vs_C2,2021-07-19T00:00:00+00:00,False,0.6666666666666666,75,2.5833333333333335,102,12,30
BNB;KCS,B_P0A_vs_C2,2021-07-19T00:00:00+00:00,False,0.7142857142857143,75,5.0,102,2,HYSTERESIS
,D2_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,74,0.0,102,0,4
,D2_vs_C2,2021-07-19T00:00:00+00:00,True,1.0,74,0.0,102,0,6
DOT-USDT;TEL-USDT,D2_vs_C2,2021-07-19T00:00:00+00:00,False,0.7777777777777778,74,0.14285714285714285,102,2,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-07-19T00:00:00+00:00,False,0.6666666666666666,74,0.375,102,4,10
BTT-USDT;CAKE-USDT;COMP-USDT;DAG-USDT;ENJ-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT;XTZ-USDT;ZEC-USDT,D2_vs_C2,2021-07-19T00:00:00+00:00,False,0.6666666666666666,74,2.5833333333333335,102,12,30
BNB;KCS,D2_vs_C2,2021-07-19T00:00:00+00:00,False,0.7142857142857143,74,5.0,102,2,HYSTERESIS
ADA-USDT;XRP-USDT,A_P0_vs_C2,2021-07-26T00:00:00+00:00,False,0.6,17,0.3333333333333333,104,2,4
ATOM-USDT;DOT-USDT;TEL-USDT;XRP-USDT,A_P0_vs_C2,2021-07-26T00:00:00+00:00,False,0.5,17,0.5,104,4,6
ATOM-USDT;BCH-USDT;DOGE-USDT;DOT-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-07-26T00:00:00+00:00,False,0.3333333333333333,17,0.5,104,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2021-07-26T00:00:00+00:00,False,0.3333333333333333,17,1.4,104,10,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;COMP-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;ENJ-USDT;GRT-USDT;HTR-USDT;KSM-USDT;LINK-USDT;LTC-USDT;QNT-USDT;SAND-USDT;SUKU-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VELO-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-07-26T00:00:00+00:00,False,0.23684210526315788,17,7.0,104,29,30
ATOM;DOGE;DOT;XRP,A_P0_vs_C2,2021-07-26T00:00:00+00:00,False,0.5,17,4.0,104,4,HYSTERESIS
,B_P0A_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,77,0.0,104,0,4
DOGE-USDT;TEL-USDT,B_P0A_vs_C2,2021-07-26T00:00:00+00:00,False,0.7142857142857143,77,0.0,104,2,6
BNB-USDT;DOT-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-07-26T00:00:00+00:00,False,0.6,77,0.16666666666666666,104,4,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-07-26T00:00:00+00:00,False,0.6666666666666666,77,0.625,104,4,10
1INCH-USDT;BTT-USDT;CAKE-USDT;COMP-USDT;DAG-USDT;ENJ-USDT;FIL-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT,B_P0A_vs_C2,2021-07-26T00:00:00+00:00,False,0.6666666666666666,77,3.0,104,12,30
BNB;KCS,B_P0A_vs_C2,2021-07-26T00:00:00+00:00,False,0.7142857142857143,77,5.0,104,2,HYSTERESIS
,D2_vs_C2,2021-07-26T00:00:00+00:00,True,1.0,76,0.0,104,0,4
DOGE-USDT;TEL-USDT,D2_vs_C2,2021-07-26T00:00:00+00:00,False,0.7142857142857143,76,0.0,104,2,6
BNB-USDT;DOT-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-07-26T00:00:00+00:00,False,0.6,76,0.16666666666666666,104,4,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-07-26T00:00:00+00:00,False,0.6666666666666666,76,0.625,104,4,10
BTT-USDT;CAKE-USDT;COMP-USDT;DAG-USDT;ENJ-USDT;FIL-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT;XTZ-USDT,D2_vs_C2,2021-07-26T00:00:00+00:00,False,0.6666666666666666,76,3.0,104,12,30
BNB;KCS,D2_vs_C2,2021-07-26T00:00:00+00:00,False,0.7142857142857143,76,5.0,104,2,HYSTERESIS
ADA-USDT;XRP-USDT,A_P0_vs_C2,2021-08-02T00:00:00+00:00,False,0.6,17,0.3333333333333333,106,2,4
ATOM-USDT;DOT-USDT;TEL-USDT;XRP-USDT,A_P0_vs_C2,2021-08-02T00:00:00+00:00,False,0.5,17,0.5,106,4,6
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;DOT-USDT;TEL-USDT;XRP-USDT,A_P0_vs_C2,2021-08-02T00:00:00+00:00,False,0.3333333333333333,17,0.5,106,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2021-08-02T00:00:00+00:00,False,0.3333333333333333,17,1.4,106,10,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;CHR-USDT;COMP-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;ENJ-USDT;GRT-USDT;HTR-USDT;KSM-USDT;LINK-USDT;LTC-USDT;ONE-USDT;QNT-USDT;SAND-USDT;SNX-USDT;SUKU-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-08-02T00:00:00+00:00,False,0.20512820512820512,17,7.5,106,31,30
ATOM;DOGE;DOT;XRP,A_P0_vs_C2,2021-08-02T00:00:00+00:00,False,0.5,17,4.0,106,4,HYSTERESIS
,B_P0A_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,79,0.0,106,0,4
DOGE-USDT;TEL-USDT,B_P0A_vs_C2,2021-08-02T00:00:00+00:00,False,0.7142857142857143,79,0.0,106,2,6
DOT-USDT;TEL-USDT,B_P0A_vs_C2,2021-08-02T00:00:00+00:00,False,0.7777777777777778,79,0.2857142857142857,106,2,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-08-02T00:00:00+00:00,False,0.6666666666666666,79,0.5,106,4,10
1INCH-USDT;BTT-USDT;CAKE-USDT;CHR-USDT;COMP-USDT;DAG-USDT;ENJ-USDT;FIL-USDT;ONE-USDT;SNX-USDT;SUSHI-USDT;TEL-USDT;VELO-USDT;VET-USDT;XLM-USDT;XMR-USDT,B_P0A_vs_C2,2021-08-02T00:00:00+00:00,False,0.5789473684210527,79,3.3181818181818183,106,16,30
BNB;KCS,B_P0A_vs_C2,2021-08-02T00:00:00+00:00,False,0.7142857142857143,79,5.0,106,2,HYSTERESIS
,D2_vs_C2,2021-08-02T00:00:00+00:00,True,1.0,78,0.0,106,0,4
DOGE-USDT;TEL-USDT,D2_vs_C2,2021-08-02T00:00:00+00:00,False,0.7142857142857143,78,0.0,106,2,6
DOT-USDT;TEL-USDT,D2_vs_C2,2021-08-02T00:00:00+00:00,False,0.7777777777777778,78,0.2857142857142857,106,2,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-08-02T00:00:00+00:00,False,0.6666666666666666,78,0.5,106,4,10
BTT-USDT;CAKE-USDT;CHR-USDT;COMP-USDT;DAG-USDT;ENJ-USDT;FIL-USDT;ONE-USDT;SNX-USDT;SUSHI-USDT;TEL-USDT;VELO-USDT;VET-USDT;XLM-USDT;XMR-USDT;XTZ-USDT,D2_vs_C2,2021-08-02T00:00:00+00:00,False,0.5789473684210527,78,3.3181818181818183,106,16,30
BNB;KCS,D2_vs_C2,2021-08-02T00:00:00+00:00,False,0.7142857142857143,78,5.0,106,2,HYSTERESIS
KCS-USDT;XRP-USDT,A_P0_vs_C2,2021-08-09T00:00:00+00:00,False,0.6,17,0.3333333333333333,108,2,4
ATOM-USDT;DOT-USDT;TEL-USDT;XRP-USDT,A_P0_vs_C2,2021-08-09T00:00:00+00:00,False,0.5,17,0.75,108,4,6
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;DOT-USDT;TEL-USDT;XRP-USDT,A_P0_vs_C2,2021-08-09T00:00:00+00:00,False,0.3333333333333333,17,0.75,108,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2021-08-09T00:00:00+00:00,False,0.3333333333333333,17,1.6,108,10,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;CHR-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;ENJ-USDT;GRT-USDT;HTR-USDT;KSM-USDT;LINK-USDT;LTC-USDT;ONE-USDT;QNT-USDT;SAND-USDT;SHIB-USDT;SUKU-USDT;SUSHI-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-08-09T00:00:00+00:00,False,0.20512820512820512,17,7.125,108,31,30
ATOM;DOGE;DOT;XRP,A_P0_vs_C2,2021-08-09T00:00:00+00:00,False,0.5,17,4.0,108,4,HYSTERESIS
,B_P0A_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,81,0.0,108,0,4
DOGE-USDT;TEL-USDT,B_P0A_vs_C2,2021-08-09T00:00:00+00:00,False,0.7142857142857143,81,0.2,108,2,6
DOT-USDT;TEL-USDT,B_P0A_vs_C2,2021-08-09T00:00:00+00:00,False,0.7777777777777778,81,0.42857142857142855,108,2,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-08-09T00:00:00+00:00,False,0.6666666666666666,81,0.625,108,4,10
BTT-USDT;CAKE-USDT;CHR-USDT;DAG-USDT;ENJ-USDT;FIL-USDT;ONE-USDT;TEL-USDT;VELO-USDT;VET-USDT;XDC-USDT;XLM-USDT,B_P0A_vs_C2,2021-08-09T00:00:00+00:00,False,0.6666666666666666,81,3.125,108,12,30
BNB;KCS,B_P0A_vs_C2,2021-08-09T00:00:00+00:00,False,0.7142857142857143,81,5.0,108,2,HYSTERESIS
,D2_vs_C2,2021-08-09T00:00:00+00:00,True,1.0,80,0.0,108,0,4
DOGE-USDT;TEL-USDT,D2_vs_C2,2021-08-09T00:00:00+00:00,False,0.7142857142857143,80,0.2,108,2,6
DOT-USDT;TEL-USDT,D2_vs_C2,2021-08-09T00:00:00+00:00,False,0.7777777777777778,80,0.42857142857142855,108,2,8
LINK-USDT;LTC-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-08-09T00:00:00+00:00,False,0.6666666666666666,80,0.625,108,4,10
BTT-USDT;CAKE-USDT;CHR-USDT;DAG-USDT;ENJ-USDT;FIL-USDT;ONE-USDT;TEL-USDT;VELO-USDT;VET-USDT;XDC-USDT;XLM-USDT,D2_vs_C2,2021-08-09T00:00:00+00:00,False,0.6666666666666666,80,3.125,108,12,30
BNB;KCS,D2_vs_C2,2021-08-09T00:00:00+00:00,False,0.7142857142857143,80,5.0,108,2,HYSTERESIS
DOT-USDT;XRP-USDT,A_P0_vs_C2,2021-08-16T00:00:00+00:00,False,0.6,17,0.3333333333333333,112,2,4
ATOM-USDT;DOGE-USDT;KCS-USDT;XRP-USDT,A_P0_vs_C2,2021-08-16T00:00:00+00:00,False,0.5,17,0.75,112,4,6
ALGO-USDT;ATOM-USDT;BCH-USDT;DOGE-USDT;KCS-USDT;TEL-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-08-16T00:00:00+00:00,False,0.3333333333333333,17,0.75,112,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT;XTZ-USDT,A_P0_vs_C2,2021-08-16T00:00:00+00:00,False,0.3333333333333333,17,1.4,112,10,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;BTT-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;FIL-USDT;GRT-USDT;HTR-USDT;ICP-USDT;KSM-USDT;LINK-USDT;LTC-USDT;ONE-USDT;QNT-USDT;SHIB-USDT;SUKU-USDT;SUSHI-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-08-16T00:00:00+00:00,False,0.20512820512820512,17,7.375,112,31,30
ATOM;DOGE;KCS;XRP,A_P0_vs_C2,2021-08-16T00:00:00+00:00,False,0.5,17,4.0,112,4,HYSTERESIS
,B_P0A_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,85,0.0,112,0,4
,B_P0A_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,85,0.0,112,0,6
BNB-USDT;KCS-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-08-16T00:00:00+00:00,False,0.6,85,0.0,112,4,8
ICP-USDT;LINK-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-08-16T00:00:00+00:00,False,0.6666666666666666,85,0.5,112,4,10
CAKE-USDT;DAG-USDT;ONE-USDT;SAND-USDT;TEL-USDT;VET-USDT;XDC-USDT;XLM-USDT,B_P0A_vs_C2,2021-08-16T00:00:00+00:00,False,0.7647058823529411,85,2.6538461538461537,112,8,30
BNB;DOT,B_P0A_vs_C2,2021-08-16T00:00:00+00:00,False,0.7142857142857143,85,5.0,112,2,HYSTERESIS
,D2_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,84,0.0,112,0,4
,D2_vs_C2,2021-08-16T00:00:00+00:00,True,1.0,84,0.0,112,0,6
BNB-USDT;KCS-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-08-16T00:00:00+00:00,False,0.6,84,0.0,112,4,8
ICP-USDT;LINK-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-08-16T00:00:00+00:00,False,0.6666666666666666,84,0.5,112,4,10
CAKE-USDT;DAG-USDT;ONE-USDT;SAND-USDT;TEL-USDT;VET-USDT;XDC-USDT;XLM-USDT,D2_vs_C2,2021-08-16T00:00:00+00:00,False,0.7647058823529411,84,2.6538461538461537,112,8,30
BNB;DOT,D2_vs_C2,2021-08-16T00:00:00+00:00,False,0.7142857142857143,84,5.0,112,2,HYSTERESIS
ADA-USDT;DOGE-USDT;DOT-USDT;XRP-USDT,A_P0_vs_C2,2021-08-23T00:00:00+00:00,False,0.3333333333333333,17,0.0,113,4,4
ATOM-USDT;DOGE-USDT;DOT-USDT;KCS-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-08-23T00:00:00+00:00,False,0.3333333333333333,17,0.6666666666666666,113,6,6
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;KCS-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-08-23T00:00:00+00:00,False,0.3333333333333333,17,1.25,113,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT;ZEC-USDT,A_P0_vs_C2,2021-08-23T00:00:00+00:00,False,0.3333333333333333,17,2.0,113,10,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;BTT-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;FIL-USDT;GRT-USDT;HTR-USDT;ICP-USDT;KSM-USDT;LINK-USDT;LTC-USDT;ONE-USDT;QNT-USDT;SHIB-USDT;SUKU-USDT;SUSHI-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VET-USDT;WIN-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-08-23T00:00:00+00:00,False,0.20512820512820512,17,7.5,113,31,30
ATOM;DOGE;KCS;XRP,A_P0_vs_C2,2021-08-23T00:00:00+00:00,False,0.5,17,4.0,113,4,HYSTERESIS
,B_P0A_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,86,0.0,113,0,4
DOT-USDT;VET-USDT,B_P0A_vs_C2,2021-08-23T00:00:00+00:00,False,0.7142857142857143,86,0.0,113,2,6
KCS-USDT;VET-USDT,B_P0A_vs_C2,2021-08-23T00:00:00+00:00,False,0.7777777777777778,86,0.2857142857142857,113,2,8
ICP-USDT;LINK-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-08-23T00:00:00+00:00,False,0.6666666666666666,86,0.5,113,4,10
1INCH-USDT;CAKE-USDT;DAG-USDT;ONE-USDT;TEL-USDT;VET-USDT;XDC-USDT;XLM-USDT,B_P0A_vs_C2,2021-08-23T00:00:00+00:00,False,0.7647058823529411,86,2.4615384615384617,113,8,30
BNB;DOT,B_P0A_vs_C2,2021-08-23T00:00:00+00:00,False,0.7142857142857143,86,5.0,113,2,HYSTERESIS
,D2_vs_C2,2021-08-23T00:00:00+00:00,True,1.0,85,0.0,113,0,4
DOT-USDT;VET-USDT,D2_vs_C2,2021-08-23T00:00:00+00:00,False,0.7142857142857143,85,0.0,113,2,6
KCS-USDT;VET-USDT,D2_vs_C2,2021-08-23T00:00:00+00:00,False,0.7777777777777778,85,0.2857142857142857,113,2,8
ICP-USDT;LINK-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-08-23T00:00:00+00:00,False,0.6666666666666666,85,0.5,113,4,10
CAKE-USDT;DAG-USDT;ONE-USDT;TEL-USDT;VET-USDT;XDC-USDT;XLM-USDT;XMR-USDT,D2_vs_C2,2021-08-23T00:00:00+00:00,False,0.7647058823529411,85,2.4615384615384617,113,8,30
BNB;DOT,D2_vs_C2,2021-08-23T00:00:00+00:00,False,0.7142857142857143,85,5.0,113,2,HYSTERESIS
DOT-USDT;XRP-USDT,A_P0_vs_C2,2021-08-30T00:00:00+00:00,False,0.6,17,0.3333333333333333,116,2,4
ATOM-USDT;DOGE-USDT;DOT-USDT;KCS-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-08-30T00:00:00+00:00,False,0.3333333333333333,17,0.3333333333333333,116,6,6
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;KCS-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-08-30T00:00:00+00:00,False,0.3333333333333333,17,1.25,116,8,8
ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ICP-USDT;KCS-USDT;ONE-USDT;TEL-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-08-30T00:00:00+00:00,False,0.25,17,1.25,116,12,10
AAVE-USDT;ARPA-USDT;AVAX-USDT;BNB-USDT;BTT-USDT;CRO-USDT;DAG-USDT;DOGE-USDT;FIL-USDT;GRT-USDT;HTR-USDT;ICP-USDT;KSM-USDT;LINK-USDT;LTC-USDT;ONE-USDT;QNT-USDT;SHIB-USDT;SUKU-USDT;TEL-USDT;THETA-USDT;TRX-USDT;UNI-USDT;VET-USDT;WIN-USDT;XDC-USDT;XEM-USDT;XLM-USDT;XRP-USDT;XTZ-USDT;ZEC-USDT,A_P0_vs_C2,2021-08-30T00:00:00+00:00,False,0.20512820512820512,17,6.375,116,31,30
ATOM;DOGE;KCS;XRP,A_P0_vs_C2,2021-08-30T00:00:00+00:00,False,0.5,17,4.0,116,4,HYSTERESIS
,B_P0A_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,89,0.0,116,0,4
BNB-USDT;VET-USDT,B_P0A_vs_C2,2021-08-30T00:00:00+00:00,False,0.7142857142857143,89,0.0,116,2,6
ICP-USDT;VET-USDT,B_P0A_vs_C2,2021-08-30T00:00:00+00:00,False,0.7777777777777778,89,0.2857142857142857,116,2,8
KCS-USDT;LINK-USDT;TEL-USDT;VET-USDT,B_P0A_vs_C2,2021-08-30T00:00:00+00:00,False,0.6666666666666666,89,0.5,116,4,10
CAKE-USDT;DAG-USDT;ONE-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT,B_P0A_vs_C2,2021-08-30T00:00:00+00:00,False,0.7647058823529411,89,2.3076923076923075,116,8,30
BNB;DOT,B_P0A_vs_C2,2021-08-30T00:00:00+00:00,False,0.7142857142857143,89,5.0,116,2,HYSTERESIS
,D2_vs_C2,2021-08-30T00:00:00+00:00,True,1.0,88,0.0,116,0,4
BNB-USDT;VET-USDT,D2_vs_C2,2021-08-30T00:00:00+00:00,False,0.7142857142857143,88,0.0,116,2,6
ICP-USDT;VET-USDT,D2_vs_C2,2021-08-30T00:00:00+00:00,False,0.7777777777777778,88,0.2857142857142857,116,2,8
KCS-USDT;LINK-USDT;TEL-USDT;VET-USDT,D2_vs_C2,2021-08-30T00:00:00+00:00,False,0.6666666666666666,88,0.5,116,4,10
CAKE-USDT;DAG-USDT;ONE-USDT;SUSHI-USDT;TEL-USDT;VET-USDT;XLM-USDT;XMR-USDT,D2_vs_C2,2021-08-30T00:00:00+00:00,False,0.7647058823529411,88,2.3076923076923075,116,8,30
BNB;DOT,D2_vs_C2,2021-08-30T00:00:00+00:00,False,0.7142857142857143,88,5.0,116,2,HYSTERESIS
DOT-USDT;XRP-USDT,A_P0_vs_C2,2021-09-06T00:00:00+00:00,False,0.6,18,0.3333333333333333,117,2,4
AVAX-USDT;DOGE-USDT;DOT-USDT;KCS-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-09-06T00:00:00+00:00,False,0.3333333333333333,18,0.3333333333333333,117,6,6
ALGO-USDT;ATOM-USDT;AVAX-USDT;BNB-USDT;DOGE-USDT;KCS-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-09-06T00:00:00+00:00,False,0.3333333333333333,18,1.25,117,8,8
ALGO-USDT;ATOM-USDT;BCH-USDT;BNB-USDT;DOGE-USDT;ICP-USDT;KCS-USDT;ONE-USDT;VET-USDT;XRP-USDT,A_P0_vs_C2,2021-09-06T00:00:00+00:00,False,0.3333333333333333,18,2.0,117,10,10
