family_id,variant_id,component_id,window_id,start,end,days,family_return,equal_weight_return,capture_ratio,high_opportunity_window,strategic_bull_adequacy
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.022047685201623812,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.10381205946050076,2.667291938689029,0.0389203963595842,True,False
MTF_TREND_BREAKOUT,ALL_DIAGNOSTIC_GATES,MTF_TREND_BREAKOUT::ALL_DIAGNOSTIC_GATES,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.02425932157530286,0.37373514866458524,-0.06491046309662137,False,
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.00579570211347713,0.6437975137033425,-0.009002367965260192,False,
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.14140064996115176,8.977084241529303,0.015751289188867326,True,False
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.02376309555052436,0.33154791649728477,-0.0716731861915319,False,
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.021597237552267945,0.37052437252117865,0.058288304775506984,False,
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.050569988291471635,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.06073581514198301,2.667291938689029,0.022770591498069984,True,False
MTF_TREND_BREAKOUT,STRUCTURAL_CONFIRMATION,MTF_TREND_BREAKOUT::STRUCTURAL_CONFIRMATION,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.06758270225634033,0.37373514866458524,-0.18083046911114464,False,
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.00027774601847752045,0.6437975137033425,-0.00043141828380142505,False,
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.16235721930930858,8.977084241529303,0.01808574086430206,True,False
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.022652506440598463,0.33154791649728477,-0.06832347698008827,False,
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.010682133998653365,0.37052437252117865,0.028829774208828297,False,
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.019306150608477513,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.09120001135844169,2.667291938689029,0.03419198702458734,True,False
MTF_TREND_BREAKOUT,DIAGNOSTIC_PLUS_STRUCTURE,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.027037127823096974,0.37373514866458524,-0.07234301595583104,False,
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.00027774601847752045,0.6437975137033425,-0.00043141828380142505,False,
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.12300049392006907,8.977084241529303,0.013701608519061324,True,False
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.038437164427084336,0.33154791649728477,-0.11593245656061639,False,
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.015916718070145386,0.37052437252117865,0.04295727690419504,False,
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.01302235311219102,-0.15141585105211164,,False,
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.07493815590556929,2.667291938689029,0.028095220781269754,True,False
MTF_TREND_BREAKOUT,FULL_REMEDIATION_STACK,MTF_TREND_BREAKOUT::FULL_REMEDIATION_STACK,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.03838245005936902,0.37373514866458524,-0.10269959942626639,False,
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.03711802374825102,0.6437975137033425,-0.057654810648049115,False,
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.3197297956465113,8.977084241529303,0.03561621870132337,True,False
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.04244198073942851,0.33154791649728477,-0.12801160443961376,False,
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.05725131218539614,0.37052437252117865,0.15451429495943275,False,
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.023642463564643057,-0.15141585105211164,,False,
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,-0.0072365578086915905,2.667291938689029,-0.002713073025012909,True,False
MTF_PULLBACK_RECLAIM,BASELINE,MTF_PULLBACK_RECLAIM::BASELINE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.011013231875265483,0.37373514866458524,-0.02946801207918897,False,
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.03711802374825102,0.6437975137033425,-0.057654810648049115,False,
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.3180227244274214,8.977084241529303,0.035426059940064036,True,False
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.04200805694895959,0.33154791649728477,-0.126702822906455,False,
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.05664031190983709,0.37052437252117865,0.15286527988546722,False,
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.03207611196678117,-0.15141585105211164,,False,
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.001986755066772039,2.667291938689029,0.0007448584978472687,True,False
MTF_PULLBACK_RECLAIM,REGIME_GATE,MTF_PULLBACK_RECLAIM::REGIME_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.009868898349174371,0.37373514866458524,-0.026406128469418796,False,
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.026905436558504303,0.6437975137033425,-0.04179176835234276,False,
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.34632848995809695,8.977084241529303,0.03857917344207719,True,False
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.03699696007750353,0.33154791649728477,-0.11158857660264174,False,
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.03989588183685333,0.37052437252117865,0.10767410943951586,False,
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.030630208372034895,-0.15141585105211164,,False,
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,-0.005518901951611754,2.667291938689029,-0.0020691030747553973,True,False
MTF_PULLBACK_RECLAIM,VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::VOLATILITY_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.0055307587191661955,0.37373514866458524,-0.014798604677479415,False,
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.03711802374825102,0.6437975137033425,-0.057654810648049115,False,
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.3369383218694437,8.977084241529303,0.03753315807272008,True,False
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.0643635302525849,0.33154791649728477,-0.1941304018211558,False,
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.0654642682422375,0.37052437252117865,0.17668005965922162,False,
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.02249359574475207,-0.15141585105211164,,False,
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,0.1279719030648081,2.667291938689029,0.04797821386124916,True,False
MTF_PULLBACK_RECLAIM,ASSET_GATE,MTF_PULLBACK_RECLAIM::ASSET_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,0.023310932348096003,0.37373514866458524,0.06237286600254124,False,
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.026905436558504303,0.6437975137033425,-0.04179176835234276,False,
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.34558267846475377,8.977084241529303,0.03849609396178303,True,False
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.03696112423757081,0.33154791649728477,-0.1114804901446983,False,
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,4,2021-10-01T00:00:00+00:00,2021-12-04T00:00:00+00:00,65,0.03985575491953708,0.37052437252117865,0.10756581179355207,False,
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,5,2023-03-13T00:00:00+00:00,2023-06-14T00:00:00+00:00,94,-0.02800699761324088,-0.15141585105211164,,False,
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,6,2023-10-23T00:00:00+00:00,2024-06-02T00:00:00+00:00,224,-0.016008408513804362,2.667291938689029,-0.00600174592124793,True,False
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,7,2024-10-28T00:00:00+00:00,2025-01-01T00:00:00+00:00,66,-0.005242222817666176,0.37373514866458524,-0.014026571587921196,False,
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,1,2019-05-01T00:00:00+00:00,2019-09-20T00:00:00+00:00,143,-0.03711802374825102,0.6437975137033425,-0.057654810648049115,False,
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,2,2020-05-27T00:00:00+00:00,2021-05-15T00:00:00+00:00,354,0.3351393725075029,8.977084241529303,0.03733276456926841,True,False
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,3,2021-08-15T00:00:00+00:00,2021-09-21T00:00:00+00:00,38,-0.06413665952863601,0.33154791649728477,-0.19344612448849835,False,
