family_id,variant_id,component_id,regime_type,regime,trade_count,net_pnl,return_on_initial_equity,win_rate,profit_factor,average_r,median_r,average_mfe_r,average_mae_r,average_holding_bars
MTF_PULLBACK_RECLAIM,REGIME_VOLATILITY_GATE,MTF_PULLBACK_RECLAIM::REGIME_VOLATILITY_GATE,VOLATILITY,NORMAL_VOLATILITY,1174,43179.16319533499,0.4317916319533499,0.36712095400340716,1.1335529868519307,0.0735590514400937,-0.6808069047821423,2.0915574059062463,-1.08883234342132,14.345826235093696
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,MARKET_TREND,BEAR,20,1158.9216904088894,0.011589216904088893,0.5,1.2893115285395584,0.11589216904088895,0.014158748744959758,2.292524008422024,-0.9730661101217137,18.75
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,MARKET_TREND,BULL,96,6052.331734539669,0.06052331734539669,0.3333333333333333,1.2169977572106436,0.12609024446957648,-0.7321109323431487,2.010368191856232,-1.1665679344892117,15.791666666666666
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,MARKET_TREND,STRONG_BULL,1298,39264.522499673025,0.39264522499673027,0.38058551617873654,1.1170301399333062,0.0605000346682173,-0.60621154672021,2.0362038131468387,-1.0873044115256245,14.963790446841294
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,VOLATILITY,HIGH_VOLATILITY,317,1309.6018482854706,0.013096018482854707,0.4384858044164038,1.0146422374460724,0.008262472228930399,-0.7984875766570674,1.8254595208997735,-0.9972659322076742,17.602523659305994
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,VOLATILITY,LOW_VOLATILITY,139,-1276.3482032946486,-0.012763482032946485,0.33093525179856115,0.954048899378864,-0.01836472234956327,-0.42282364715973053,2.0363459360188085,-1.2322680306563984,11.237410071942445
MTF_PULLBACK_RECLAIM,REGIME_ASSET_GATE,MTF_PULLBACK_RECLAIM::REGIME_ASSET_GATE,VOLATILITY,NORMAL_VOLATILITY,958,46442.52227963077,0.4644252227963077,0.3663883089770355,1.1856300839221605,0.09695724901801833,-0.6416333519585424,2.108680190834439,-1.1016225608586505,14.793319415448853
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,MARKET_TREND,BEAR,11,-1378.53414368482,-0.0137853414368482,0.45454545454545453,0.49858111131256283,-0.2506425715790582,-0.6700928248912152,1.3910111747657872,-1.1319685330498916,13.818181818181818
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,MARKET_TREND,BULL,65,10322.135537942564,0.10322135537942564,0.4,1.644405804318729,0.31760417039823285,-0.6356452889455868,2.2432816842368597,-1.1598957243117722,17.076923076923077
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,MARKET_TREND,STRONG_BULL,882,37498.92088537302,0.3749892088537302,0.36281179138321995,1.1620375212141827,0.08503156663349894,-0.6416333519585424,2.1077111002512168,-1.0969495888421466,14.63718820861678
MTF_PULLBACK_RECLAIM,ALL_DIAGNOSTIC_GATES,MTF_PULLBACK_RECLAIM::ALL_DIAGNOSTIC_GATES,VOLATILITY,NORMAL_VOLATILITY,958,46442.52227963077,0.4644252227963077,0.3663883089770355,1.1856300839221605,0.09695724901801833,-0.6416333519585424,2.108680190834439,-1.1016225608586505,14.793319415448853
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,MARKET_TREND,BEAR,13,1967.1927814821547,0.019671927814821546,0.46153846153846156,1.6932391504484794,0.30264504330494685,-0.004902295863593978,2.6987198202188747,-0.9662860674618616,23.615384615384617
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,MARKET_TREND,BULL,109,-1574.981198684043,-0.01574981198684043,0.3394495412844037,0.9527557209373989,-0.028898737590532866,-0.8024012084372848,1.9849662539455946,-1.139282301883113,15.44954128440367
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,MARKET_TREND,STRONG_BULL,1139,9011.565579216514,0.09011565579216514,0.3617208077260755,1.0283461019747389,0.01582364456403252,-0.6725752925510894,1.9817351151500229,-1.0982977734359443,14.45566286215979
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,MARKET_TREND,TRANSITION,70,-10200.514109245656,-0.10200514109245656,0.37142857142857144,0.49725053632975535,-0.2914432602641615,-0.7048835036123202,1.6318466337130875,-1.1442924167769508,12.685714285714285
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,VOLATILITY,HIGH_VOLATILITY,314,-24087.136428934093,-0.24087136428934092,0.37898089171974525,0.7573213829036993,-0.15342125113970764,-1.035255292327312,1.6612336804646384,-1.0563298033610637,15.885350318471337
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,VOLATILITY,LOW_VOLATILITY,120,2852.7612355724445,0.028527612355724444,0.3,1.1060372629697268,0.04754602059287406,-0.4838426185001241,2.0875313494170906,-1.180181644654209,11.433333333333334
MTF_PULLBACK_RECLAIM,STRUCTURAL_CONFIRMATION,MTF_PULLBACK_RECLAIM::STRUCTURAL_CONFIRMATION,VOLATILITY,NORMAL_VOLATILITY,897,20437.638246130628,0.20437638246130627,0.3634336677814939,1.0823376451760198,0.04556887011400366,-0.6921475347061344,2.063254294607313,-1.1086909334295556,14.474916387959865
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,MARKET_TREND,BEAR,4,10.438618029646364,0.00010438618029646363,0.5,1.0099781969016322,0.0052193090148232035,-0.44113217583523223,1.714819661574331,-1.0720278230679972,26.75
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,MARKET_TREND,BULL,50,7535.957756025091,0.07535957756025091,0.4,1.604335908904981,0.3014383102410037,-0.6418830909728077,2.3590475947613014,-1.1769314217824274,17.64
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,MARKET_TREND,STRONG_BULL,642,18581.186444653278,0.18581186444653278,0.35669781931464173,1.109294549984318,0.05788531602695726,-0.6493002361458471,2.060338832867425,-1.108794520783677,14.814641744548286
MTF_PULLBACK_RECLAIM,DIAGNOSTIC_PLUS_STRUCTURE,MTF_PULLBACK_RECLAIM::DIAGNOSTIC_PLUS_STRUCTURE,VOLATILITY,NORMAL_VOLATILITY,696,26127.58281870802,0.2612758281870802,0.36063218390804597,1.1423643658222369,0.0750792609732989,-0.6485588262919897,2.0798120532834043,-1.1134781102363709,15.086206896551724
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,MARKET_TREND,BEAR,4,10.438618029646364,0.00010438618029646363,0.5,1.0099781969016322,0.0052193090148232035,-0.44113217583523223,1.714819661574331,-1.0720278230679972,26.75
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,MARKET_TREND,BULL,26,3713.7207811677104,0.037137207811677106,0.46153846153846156,1.5915127120733992,0.2856708293205933,-0.727645414661741,2.2379090010683496,-1.0773877491820516,17.73076923076923
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,MARKET_TREND,STRONG_BULL,347,268.19318948607634,0.0026819318948607634,0.3746397694524496,1.0027650607022311,0.0015457820719658806,-0.720676316983902,1.949294959106795,-1.0883474633624144,14.642651296829971
MTF_PULLBACK_RECLAIM,FULL_REMEDIATION_STACK,MTF_PULLBACK_RECLAIM::FULL_REMEDIATION_STACK,VOLATILITY,NORMAL_VOLATILITY,377,3992.352588683436,0.03992352588683436,0.3819628647214854,1.0382709529413519,0.021179589329885614,-0.7209692325111348,1.9667115742284673,-1.0874184683229793,14.984084880636605
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,MARKET_TREND,BEAR,91,7608.947211821529,0.07608947211821529,0.45054945054945056,1.3534032200558959,0.16722960905102263,-0.523600671462802,2.365823537168032,-0.9024822409683291,16.78021978021978
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,MARKET_TREND,BULL,80,-4130.9772684841755,-0.041309772684841754,0.3625,0.8330899254240623,-0.10327443171210438,-0.864409254915055,1.789862651790639,-1.000821094887505,14.15
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,MARKET_TREND,STRONG_BULL,1077,48199.65776377768,0.4819965776377768,0.37697307335190344,1.1698270530671697,0.08950725675724731,-0.6099887015587467,2.0304147424344983,-1.061106307053524,15.984215413184772
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,MARKET_TREND,TRANSITION,84,-13779.084033922667,-0.13779084033922667,0.2857142857142857,0.4495718361403333,-0.32807342937911116,-0.7317420152040842,1.5297922146637386,-1.200471228894023,11.904761904761905
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,VOLATILITY,LOW_VOLATILITY,282,11801.127990087622,0.11801127990087622,0.36524822695035464,1.1743317750567517,0.0836959431921108,-0.5002997777140777,2.1779314815222133,-1.0721900044298758,14.73758865248227
MTF_COMPRESSION_EXPANSION,BASELINE,MTF_COMPRESSION_EXPANSION::BASELINE,VOLATILITY,NORMAL_VOLATILITY,1050,26097.415683104744,0.26097415683104747,0.3780952380952381,1.0907937546581372,0.04970936320591382,-0.6676688377739785,1.9614871427333207,-1.050938158279654,15.921904761904761
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,MARKET_TREND,BEAR,91,7608.947211821529,0.07608947211821529,0.45054945054945056,1.3534032200558959,0.16722960905102263,-0.523600671462802,2.365823537168032,-0.9024822409683291,16.78021978021978
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,MARKET_TREND,STRONG_BULL,1077,48199.65776377768,0.4819965776377768,0.37697307335190344,1.1698270530671697,0.08950725675724731,-0.6099887015587467,2.0304147424344983,-1.061106307053524,15.984215413184772
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,VOLATILITY,LOW_VOLATILITY,251,10646.453075480713,0.10646453075480714,0.3665338645418327,1.1776194135948128,0.08483229542215706,-0.461890323698092,2.1445239628607973,-1.077148636323745,14.784860557768924
MTF_COMPRESSION_EXPANSION,REGIME_GATE,MTF_COMPRESSION_EXPANSION::REGIME_GATE,VOLATILITY,NORMAL_VOLATILITY,917,45162.15190011851,0.4516215190011851,0.3871319520174482,1.1840296446823906,0.09849978604169794,-0.647212571162392,2.032465763147422,-1.040973902843515,16.391494002181027
MTF_COMPRESSION_EXPANSION,VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::VOLATILITY_GATE,MARKET_TREND,BEAR,91,7608.947211821529,0.07608947211821529,0.45054945054945056,1.3534032200558959,0.16722960905102263,-0.523600671462802,2.365823537168032,-0.9024822409683291,16.78021978021978
MTF_COMPRESSION_EXPANSION,VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::VOLATILITY_GATE,MARKET_TREND,BULL,80,-4130.9772684841755,-0.041309772684841754,0.3625,0.8330899254240623,-0.10327443171210438,-0.864409254915055,1.789862651790639,-1.000821094887505,14.15
MTF_COMPRESSION_EXPANSION,VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::VOLATILITY_GATE,MARKET_TREND,STRONG_BULL,1077,48199.65776377768,0.4819965776377768,0.37697307335190344,1.1698270530671697,0.08950725675724731,-0.6099887015587467,2.0304147424344983,-1.061106307053524,15.984215413184772
MTF_COMPRESSION_EXPANSION,VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::VOLATILITY_GATE,MARKET_TREND,TRANSITION,84,-13779.084033922667,-0.13779084033922667,0.2857142857142857,0.4495718361403333,-0.32807342937911116,-0.7317420152040842,1.5297922146637386,-1.200471228894023,11.904761904761905
MTF_COMPRESSION_EXPANSION,VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::VOLATILITY_GATE,VOLATILITY,LOW_VOLATILITY,282,11801.127990087622,0.11801127990087622,0.36524822695035464,1.1743317750567517,0.0836959431921108,-0.5002997777140777,2.1779314815222133,-1.0721900044298758,14.73758865248227
MTF_COMPRESSION_EXPANSION,VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::VOLATILITY_GATE,VOLATILITY,NORMAL_VOLATILITY,1050,26097.415683104744,0.26097415683104747,0.3780952380952381,1.0907937546581372,0.04970936320591382,-0.6676688377739785,1.9614871427333207,-1.050938158279654,15.921904761904761
MTF_COMPRESSION_EXPANSION,ASSET_GATE,MTF_COMPRESSION_EXPANSION::ASSET_GATE,MARKET_TREND,BEAR,82,10752.508678951255,0.10752508678951256,0.47560975609756095,1.5995194345742403,0.26225630924271354,-0.05730431392461657,2.517565983438675,-0.8776172799027336,17.646341463414632
MTF_COMPRESSION_EXPANSION,ASSET_GATE,MTF_COMPRESSION_EXPANSION::ASSET_GATE,MARKET_TREND,BULL,60,-438.99446550032576,-0.004389944655003258,0.38333333333333336,0.975234199899392,-0.014633148850010854,-0.8132471342425223,1.9472175908173093,-0.9833670219751242,13.766666666666667
MTF_COMPRESSION_EXPANSION,ASSET_GATE,MTF_COMPRESSION_EXPANSION::ASSET_GATE,MARKET_TREND,STRONG_BULL,968,48768.71637651194,0.4876871637651194,0.38016528925619836,1.1967908993288967,0.10076181069527261,-0.5747653636160743,2.044397583748593,-1.0571539972601771,16.142561983471076
MTF_COMPRESSION_EXPANSION,ASSET_GATE,MTF_COMPRESSION_EXPANSION::ASSET_GATE,MARKET_TREND,TRANSITION,75,-14112.95215219045,-0.1411295215219045,0.26666666666666666,0.3859314378256287,-0.3763453907250786,-0.7798940531667253,1.5130130252856628,-1.222369751474608,11.746666666666666
MTF_COMPRESSION_EXPANSION,ASSET_GATE,MTF_COMPRESSION_EXPANSION::ASSET_GATE,VOLATILITY,LOW_VOLATILITY,249,18095.569488232777,0.18095569488232777,0.37349397590361444,1.318232160887076,0.14534593966452028,-0.45818396068173267,2.2690852482714288,-1.0607992561895752,15.048192771084338
MTF_COMPRESSION_EXPANSION,ASSET_GATE,MTF_COMPRESSION_EXPANSION::ASSET_GATE,VOLATILITY,NORMAL_VOLATILITY,936,26873.708949539658,0.2687370894953966,0.3814102564102564,1.1076667020236761,0.05742245502038389,-0.6505873784007196,1.977269313286845,-1.0489641284057418,16.060897435897434
MTF_COMPRESSION_EXPANSION,REGIME_VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::REGIME_VOLATILITY_GATE,MARKET_TREND,BEAR,91,7608.947211821529,0.07608947211821529,0.45054945054945056,1.3534032200558959,0.16722960905102263,-0.523600671462802,2.365823537168032,-0.9024822409683291,16.78021978021978
MTF_COMPRESSION_EXPANSION,REGIME_VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::REGIME_VOLATILITY_GATE,MARKET_TREND,STRONG_BULL,1077,48199.65776377768,0.4819965776377768,0.37697307335190344,1.1698270530671697,0.08950725675724731,-0.6099887015587467,2.0304147424344983,-1.061106307053524,15.984215413184772
MTF_COMPRESSION_EXPANSION,REGIME_VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::REGIME_VOLATILITY_GATE,VOLATILITY,LOW_VOLATILITY,251,10646.453075480713,0.10646453075480714,0.3665338645418327,1.1776194135948128,0.08483229542215706,-0.461890323698092,2.1445239628607973,-1.077148636323745,14.784860557768924
MTF_COMPRESSION_EXPANSION,REGIME_VOLATILITY_GATE,MTF_COMPRESSION_EXPANSION::REGIME_VOLATILITY_GATE,VOLATILITY,NORMAL_VOLATILITY,917,45162.15190011851,0.4516215190011851,0.3871319520174482,1.1840296446823906,0.09849978604169794,-0.647212571162392,2.032465763147422,-1.040973902843515,16.391494002181027
MTF_COMPRESSION_EXPANSION,REGIME_ASSET_GATE,MTF_COMPRESSION_EXPANSION::REGIME_ASSET_GATE,MARKET_TREND,BEAR,82,10752.508678951255,0.10752508678951256,0.47560975609756095,1.5995194345742403,0.26225630924271354,-0.05730431392461657,2.517565983438675,-0.8776172799027336,17.646341463414632
MTF_COMPRESSION_EXPANSION,REGIME_ASSET_GATE,MTF_COMPRESSION_EXPANSION::REGIME_ASSET_GATE,MARKET_TREND,STRONG_BULL,968,48768.71637651194,0.4876871637651194,0.38016528925619836,1.1967908993288967,0.10076181069527261,-0.5747653636160743,2.044397583748593,-1.0571539972601771,16.142561983471076
MTF_COMPRESSION_EXPANSION,REGIME_ASSET_GATE,MTF_COMPRESSION_EXPANSION::REGIME_ASSET_GATE,VOLATILITY,LOW_VOLATILITY,224,15238.782266157417,0.15238782266157416,0.3705357142857143,1.2994653004160333,0.1360605559478341,-0.4334599125534798,2.2166534379120786,-1.0632228037546951,15.084821428571429
MTF_COMPRESSION_EXPANSION,REGIME_ASSET_GATE,MTF_COMPRESSION_EXPANSION::REGIME_ASSET_GATE,VOLATILITY,NORMAL_VOLATILITY,826,44282.44278930579,0.44282442789305787,0.3922518159806295,1.2060908500289051,0.10722141111212055,-0.6102519166395732,2.0446572658817237,-1.037684961572426,16.578692493946733
MTF_COMPRESSION_EXPANSION,ALL_DIAGNOSTIC_GATES,MTF_COMPRESSION_EXPANSION::ALL_DIAGNOSTIC_GATES,MARKET_TREND,BEAR,82,10752.508678951255,0.10752508678951256,0.47560975609756095,1.5995194345742403,0.26225630924271354,-0.05730431392461657,2.517565983438675,-0.8776172799027336,17.646341463414632
MTF_COMPRESSION_EXPANSION,ALL_DIAGNOSTIC_GATES,MTF_COMPRESSION_EXPANSION::ALL_DIAGNOSTIC_GATES,MARKET_TREND,STRONG_BULL,968,48768.71637651194,0.4876871637651194,0.38016528925619836,1.1967908993288967,0.10076181069527261,-0.5747653636160743,2.044397583748593,-1.0571539972601771,16.142561983471076
MTF_COMPRESSION_EXPANSION,ALL_DIAGNOSTIC_GATES,MTF_COMPRESSION_EXPANSION::ALL_DIAGNOSTIC_GATES,VOLATILITY,LOW_VOLATILITY,224,15238.782266157417,0.15238782266157416,0.3705357142857143,1.2994653004160333,0.1360605559478341,-0.4334599125534798,2.2166534379120786,-1.0632228037546951,15.084821428571429
MTF_COMPRESSION_EXPANSION,ALL_DIAGNOSTIC_GATES,MTF_COMPRESSION_EXPANSION::ALL_DIAGNOSTIC_GATES,VOLATILITY,NORMAL_VOLATILITY,826,44282.44278930579,0.44282442789305787,0.3922518159806295,1.2060908500289051,0.10722141111212055,-0.6102519166395732,2.0446572658817237,-1.037684961572426,16.578692493946733
MTF_COMPRESSION_EXPANSION,STRUCTURAL_CONFIRMATION,MTF_COMPRESSION_EXPANSION::STRUCTURAL_CONFIRMATION,MARKET_TREND,BEAR,30,6233.534039551451,0.06233534039551451,0.5,2.208728957108779,0.4155689359700967,0.02179750502553869,3.1931469022850205,-0.797728917085282,18.733333333333334
MTF_COMPRESSION_EXPANSION,STRUCTURAL_CONFIRMATION,MTF_COMPRESSION_EXPANSION::STRUCTURAL_CONFIRMATION,MARKET_TREND,BULL,32,-3347.450274044194,-0.03347450274044194,0.28125,0.6866258538800272,-0.2092156421277622,-0.901517259508201,1.8334596968572234,-1.0735604815820747,14.21875
MTF_COMPRESSION_EXPANSION,STRUCTURAL_CONFIRMATION,MTF_COMPRESSION_EXPANSION::STRUCTURAL_CONFIRMATION,MARKET_TREND,STRONG_BULL,475,20448.45429218413,0.20448454292184132,0.35157894736842105,1.1681404011989465,0.08609875491445947,-0.5430012577724532,1.9955962656601043,-1.0874070965624434,14.374736842105262
MTF_COMPRESSION_EXPANSION,STRUCTURAL_CONFIRMATION,MTF_COMPRESSION_EXPANSION::STRUCTURAL_CONFIRMATION,MARKET_TREND,TRANSITION,33,-1854.7299704630918,-0.01854729970463092,0.2727272727272727,0.7885332820779202,-0.11240787699776315,-0.6579270492232725,1.8422143379371423,-1.1362466971190506,13.545454545454545
MTF_COMPRESSION_EXPANSION,STRUCTURAL_CONFIRMATION,MTF_COMPRESSION_EXPANSION::STRUCTURAL_CONFIRMATION,VOLATILITY,LOW_VOLATILITY,215,8841.468418725086,0.08841468418725086,0.34418604651162793,1.1665026680846942,0.08224621784860547,-0.5161593600319282,2.1605988878775166,-1.1121688580884947,13.930232558139535
MTF_COMPRESSION_EXPANSION,STRUCTURAL_CONFIRMATION,MTF_COMPRESSION_EXPANSION::STRUCTURAL_CONFIRMATION,VOLATILITY,NORMAL_VOLATILITY,355,12638.339668503204,0.12638339668503204,0.35492957746478876,1.1357149683517096,0.07120191362537016,-0.6212292177712827,1.9679933966613827,-1.0512225642429514,14.92112676056338
MTF_COMPRESSION_EXPANSION,DIAGNOSTIC_PLUS_STRUCTURE,MTF_COMPRESSION_EXPANSION::DIAGNOSTIC_PLUS_STRUCTURE,MARKET_TREND,BEAR,28,7155.947232305697,0.07155947232305697,0.5357142857142857,2.689841644773592,0.5111390880218355,0.06390148876760096,3.388206023646249,-0.7648839554315006,19.535714285714285
MTF_COMPRESSION_EXPANSION,DIAGNOSTIC_PLUS_STRUCTURE,MTF_COMPRESSION_EXPANSION::DIAGNOSTIC_PLUS_STRUCTURE,MARKET_TREND,STRONG_BULL,436,22749.1680796421,0.227491680796421,0.3486238532110092,1.2084382103302274,0.10435398201670687,-0.5190437561954078,2.0094896800201685,-1.0832528016468377,14.520642201834862
MTF_COMPRESSION_EXPANSION,DIAGNOSTIC_PLUS_STRUCTURE,MTF_COMPRESSION_EXPANSION::DIAGNOSTIC_PLUS_STRUCTURE,VOLATILITY,LOW_VOLATILITY,171,12671.117766029389,0.12671117766029388,0.3508771929824561,1.3151821161621478,0.1482002077898174,-0.4607618749141741,2.2076809790601812,-1.0990678582562117,14.140350877192983
MTF_COMPRESSION_EXPANSION,DIAGNOSTIC_PLUS_STRUCTURE,MTF_COMPRESSION_EXPANSION::DIAGNOSTIC_PLUS_STRUCTURE,VOLATILITY,NORMAL_VOLATILITY,293,17233.997545918402,0.17233997545918403,0.3651877133105802,1.235523285636477,0.1176382085045625,-0.5293128729517648,2.0255761833842922,-1.0435985273320516,15.22184300341297
MTF_COMPRESSION_EXPANSION,FULL_REMEDIATION_STACK,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,MARKET_TREND,BEAR,19,6170.4753906179785,0.061704753906179785,0.5263157894736842,2.741086673969492,0.6495237253282082,0.06911150927282077,3.9476656579699965,-0.7714929401897009,19.263157894736842
MTF_COMPRESSION_EXPANSION,FULL_REMEDIATION_STACK,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,MARKET_TREND,STRONG_BULL,294,13439.638151158004,0.13439638151158004,0.3843537414965986,1.175427465027063,0.0914261098718231,-0.6151128375609818,2.0294520156025713,-1.0940763822607837,15.448979591836734
MTF_COMPRESSION_EXPANSION,FULL_REMEDIATION_STACK,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,VOLATILITY,LOW_VOLATILITY,108,10742.486356665166,0.10742486356665165,0.42592592592592593,1.4110989945243937,0.19893493253083636,-0.4892048622795752,2.2293914671512742,-1.0613492940478209,15.722222222222221
MTF_COMPRESSION_EXPANSION,FULL_REMEDIATION_STACK,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,VOLATILITY,NORMAL_VOLATILITY,205,8867.627185110814,0.08867627185110814,0.375609756097561,1.1641432992326533,0.08651343595230056,-0.6332938677528885,2.1019037152987723,-1.0814199926395618,15.658536585365853
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,MARKET_TREND,BEAR,455,-45126.75481288061,-0.4512675481288061,0.31868131868131866,0.6483979549599282,-0.1983593618148598,-0.6982300339652797,1.577261071674943,-1.1771490776888551,12.751648351648353
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,MARKET_TREND,BULL,173,-18507.01652664034,-0.18507016526640338,0.3063583815028902,0.6780151675951005,-0.21395394828485942,-0.8894942963407799,1.5235133516034116,-1.2254633993028308,13.358381502890174
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,MARKET_TREND,STRONG_BULL,2021,-114227.99479721554,-1.1422799479721553,0.3458683819891143,0.8062594451321469,-0.1130410636291099,-0.7189580461821973,1.6387689907527518,-1.1661339505073893,13.667986145472538
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,MARKET_TREND,TRANSITION,288,8858.089856433806,0.08858089856433805,0.4027777777777778,1.1188455744682269,0.06151451289190143,-0.6075583912482374,2.1648906128146894,-1.1454428763359623,16.385416666666668
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,VOLATILITY,HIGH_VOLATILITY,460,-24301.486031156943,-0.24301486031156944,0.3934782608695652,0.8267283198870868,-0.10565863491807366,-0.9594676373498664,1.5753634664211589,-1.0752590074248125,16.39782608695652
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,VOLATILITY,LOW_VOLATILITY,413,-16504.618695242818,-0.16504618695242818,0.29055690072639223,0.8410600172333981,-0.07992551426267708,-0.5317648889348534,1.8491789939978895,-1.2903595406190969,11.48910411622276
MTF_RANGE_RECLAIM,BASELINE,MTF_RANGE_RECLAIM::BASELINE,VOLATILITY,NORMAL_VOLATILITY,2064,-128197.57155390293,-1.2819757155390292,0.3449612403100775,0.7884034329290616,-0.1242224530561075,-0.7398230825934629,1.6609903610303145,-1.1660439084771845,13.646802325581396
MTF_RANGE_RECLAIM,REGIME_GATE,MTF_RANGE_RECLAIM::REGIME_GATE,MARKET_TREND,TRANSITION,288,8858.089856433806,0.08858089856433805,0.4027777777777778,1.1188455744682269,0.06151451289190143,-0.6075583912482374,2.1648906128146894,-1.1454428763359623,16.385416666666668
MTF_RANGE_RECLAIM,REGIME_GATE,MTF_RANGE_RECLAIM::REGIME_GATE,VOLATILITY,HIGH_VOLATILITY,57,8305.011567852078,0.08305011567852078,0.45614035087719296,1.5208280123758473,0.2914039146614764,-0.7476228933809198,1.9135194528441906,-1.0693604942173276,19.333333333333332
MTF_RANGE_RECLAIM,REGIME_GATE,MTF_RANGE_RECLAIM::REGIME_GATE,VOLATILITY,LOW_VOLATILITY,44,3575.345989121527,0.03575345989121527,0.3181818181818182,1.3885049663482485,0.16251572677825124,-0.5318499582686156,3.20991957514339,-1.2249178996541552,13.522727272727273
