decision_time,c2_top6,without_bchsv_top6,top6_changed,jaccard
2022-10-24T00:00:00+00:00,BTC;ETH;LUNC;QNT;SOL;XRP,BTC;ETH;LUNC;QNT;SOL;XRP,False,1.0
2022-10-31T00:00:00+00:00,BTC;ETH;LUNC;QNT;SOL;XRP,BTC;ETH;LUNC;QNT;SOL;XRP,False,1.0
2022-11-07T00:00:00+00:00,ADA;BTC;ETH;LUNC;SOL;XRP,ADA;BTC;ETH;LUNC;SOL;XRP,False,1.0
2022-11-14T00:00:00+00:00,BTC;DOGE;ETH;LUNC;SOL;XRP,BTC;DOGE;ETH;LUNC;SOL;XRP,False,1.0
2022-11-21T00:00:00+00:00,BTC;DOGE;ETH;LUNC;SOL;XRP,BTC;DOGE;ETH;LUNC;SOL;XRP,False,1.0
2022-11-28T00:00:00+00:00,BTC;DOGE;ETH;LUNC;SOL;XRP,BTC;DOGE;ETH;LUNC;SOL;XRP,False,1.0
2022-12-05T00:00:00+00:00,BTC;DOGE;ETH;LTC;SOL;XRP,BTC;DOGE;ETH;LTC;SOL;XRP,False,1.0
2022-12-12T00:00:00+00:00,BTC;DOGE;ETH;LTC;SOL;XRP,BTC;DOGE;ETH;LTC;SOL;XRP,False,1.0
2022-12-19T00:00:00+00:00,BTC;DOGE;ETH;LTC;SOL;XRP,BTC;DOGE;ETH;LTC;SOL;XRP,False,1.0
2022-12-26T00:00:00+00:00,BNB;BTC;DOGE;ETH;LTC;XRP,BNB;BTC;DOGE;ETH;LTC;XRP,False,1.0
2023-01-02T00:00:00+00:00,BTC;DOGE;ETH;LTC;SOL;XRP,BTC;DOGE;ETH;LTC;SOL;XRP,False,1.0
2023-01-09T00:00:00+00:00,BTC;DOGE;ETH;LTC;SOL;XRP,BTC;DOGE;ETH;LTC;SOL;XRP,False,1.0
2023-01-16T00:00:00+00:00,BTC;DOGE;ETH;LUNC;SOL;XRP,BTC;DOGE;ETH;LUNC;SOL;XRP,False,1.0
2023-01-23T00:00:00+00:00,ADA;BTC;DOGE;ETH;SOL;XRP,ADA;BTC;DOGE;ETH;SOL;XRP,False,1.0
2023-01-30T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2023-02-06T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2023-02-13T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2023-02-20T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2023-02-27T00:00:00+00:00,APT;BTC;ETH;SHIB;SOL;XRP,APT;BTC;ETH;SHIB;SOL;XRP,False,1.0
2023-03-06T00:00:00+00:00,BTC;ETH;LDO;SHIB;SOL;XRP,BTC;ETH;LDO;SHIB;SOL;XRP,False,1.0
2023-03-13T00:00:00+00:00,BTC;ETH;OP;SHIB;SOL;XRP,BTC;ETH;OP;SHIB;SOL;XRP,False,1.0
2023-03-20T00:00:00+00:00,BTC;ETH;OP;SHIB;SOL;XRP,BTC;ETH;OP;SHIB;SOL;XRP,False,1.0
2023-03-27T00:00:00+00:00,BTC;ETH;OP;SHIB;SOL;XRP,BTC;ETH;OP;SHIB;SOL;XRP,False,1.0
2023-04-03T00:00:00+00:00,BTC;ETH;LTC;SHIB;SOL;XRP,BTC;ETH;LTC;SHIB;SOL;XRP,False,1.0
2023-04-10T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2023-04-17T00:00:00+00:00,BTC;DOGE;ETH;GRAM;SOL;XRP,BTC;DOGE;ETH;GRAM;SOL;XRP,False,1.0
2023-04-24T00:00:00+00:00,BTC;DOGE;ETH;GRAM;SOL;XRP,BTC;DOGE;ETH;GRAM;SOL;XRP,False,1.0
2023-05-01T00:00:00+00:00,BTC;DOGE;ETH;GRAM;SOL;XRP,BTC;DOGE;ETH;GRAM;SOL;XRP,False,1.0
2023-05-08T00:00:00+00:00,BTC;DOGE;ETH;GRAM;SOL;XRP,BTC;DOGE;ETH;GRAM;SOL;XRP,False,1.0
2023-05-15T00:00:00+00:00,BTC;ETH;GRAM;INJ;SOL;XRP,BTC;ETH;GRAM;INJ;SOL;XRP,False,1.0
2023-05-22T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-05-29T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-06-05T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-06-12T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-06-19T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-06-26T00:00:00+00:00,BNB;BTC;ETH;SOL;XMR;XRP,BNB;BTC;ETH;SOL;XMR;XRP,False,1.0
2023-07-03T00:00:00+00:00,BNB;BTC;ETH;SOL;XMR;XRP,BNB;BTC;ETH;SOL;XMR;XRP,False,1.0
2023-07-10T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-07-17T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-07-24T00:00:00+00:00,BCH;BTC;ETH;LTC;SOL;XRP,BCH;BTC;ETH;LTC;SOL;XRP,False,1.0
2023-07-31T00:00:00+00:00,BTC;ETH;LTC;SOL;XMR;XRP,BTC;ETH;LTC;SOL;XMR;XRP,False,1.0
2023-08-07T00:00:00+00:00,BTC;DOGE;ETH;LTC;SOL;XRP,BTC;DOGE;ETH;LTC;SOL;XRP,False,1.0
2023-08-14T00:00:00+00:00,BTC;ETH;LTC;SHIB;SOL;XRP,BTC;ETH;LTC;SHIB;SOL;XRP,False,1.0
2023-08-21T00:00:00+00:00,BTC;ETH;PEPE;SHIB;SOL;XRP,BTC;ETH;PEPE;SHIB;SOL;XRP,False,1.0
2023-08-28T00:00:00+00:00,BTC;ETH;PEPE;SHIB;SOL;XRP,BTC;ETH;PEPE;SHIB;SOL;XRP,False,1.0
2023-09-04T00:00:00+00:00,BTC;ETH;SHIB;SOL;XMR;XRP,BTC;ETH;SHIB;SOL;XMR;XRP,False,1.0
2023-09-11T00:00:00+00:00,BTC;ETH;PEPE;SOL;XMR;XRP,BTC;ETH;PEPE;SOL;XMR;XRP,False,1.0
2023-09-18T00:00:00+00:00,BTC;ETH;GRAM;SOL;XMR;XRP,BTC;ETH;GRAM;SOL;XMR;XRP,False,1.0
2023-09-25T00:00:00+00:00,BTC;ETH;GRAM;SOL;XMR;XRP,BTC;ETH;GRAM;SOL;XMR;XRP,False,1.0
2023-10-02T00:00:00+00:00,BTC;ETH;GRAM;SOL;XMR;XRP,BTC;ETH;GRAM;SOL;XMR;XRP,False,1.0
2023-10-09T00:00:00+00:00,BTC;ETH;SHIB;SOL;XMR;XRP,BTC;ETH;SHIB;SOL;XMR;XRP,False,1.0
2023-10-16T00:00:00+00:00,BTC;ETH;SHIB;SOL;XMR;XRP,BTC;ETH;SHIB;SOL;XMR;XRP,False,1.0
2023-10-23T00:00:00+00:00,BTC;ETH;SHIB;SOL;XMR;XRP,BTC;ETH;SHIB;SOL;XMR;XRP,False,1.0
2023-10-30T00:00:00+00:00,BTC;ETH;SHIB;SOL;XMR;XRP,BTC;ETH;SHIB;SOL;XMR;XRP,False,1.0
2023-11-06T00:00:00+00:00,BTC;ETH;LINK;SHIB;SOL;XRP,BTC;ETH;LINK;SHIB;SOL;XRP,False,1.0
2023-11-13T00:00:00+00:00,BTC;ETH;LINK;PEPE;SOL;XRP,BTC;ETH;LINK;PEPE;SOL;XRP,False,1.0
2023-11-20T00:00:00+00:00,BTC;ETH;LINK;PEPE;SOL;XRP,BTC;ETH;LINK;PEPE;SOL;XRP,False,1.0
2023-11-27T00:00:00+00:00,BTC;ETH;KAS;LINK;SOL;XRP,BTC;ETH;KAS;LINK;SOL;XRP,False,1.0
2023-12-04T00:00:00+00:00,BTC;ETH;KAS;LINK;SOL;XRP,BTC;ETH;KAS;LINK;SOL;XRP,False,1.0
2023-12-11T00:00:00+00:00,AVAX;BTC;ETH;LINK;SOL;XRP,AVAX;BTC;ETH;LINK;SOL;XRP,False,1.0
2023-12-18T00:00:00+00:00,AVAX;BTC;ETH;LINK;SOL;XRP,AVAX;BTC;ETH;LINK;SOL;XRP,False,1.0
2023-12-25T00:00:00+00:00,AVAX;BTC;ETH;INJ;SOL;XRP,AVAX;BTC;ETH;INJ;SOL;XRP,False,1.0
2024-01-01T00:00:00+00:00,AVAX;BTC;ETH;INJ;SOL;XRP,AVAX;BTC;ETH;INJ;SOL;XRP,False,1.0
2024-01-08T00:00:00+00:00,AVAX;BTC;ETH;INJ;SOL;XRP,AVAX;BTC;ETH;INJ;SOL;XRP,False,1.0
2024-01-15T00:00:00+00:00,AVAX;BTC;ETH;ICP;INJ;SOL,AVAX;BTC;ETH;ICP;INJ;SOL,False,1.0
2024-01-22T00:00:00+00:00,BTC;ETH;ICP;INJ;SOL;XRP,BTC;ETH;ICP;INJ;SOL;XRP,False,1.0
2024-01-29T00:00:00+00:00,AVAX;BTC;ETH;ICP;SOL;XRP,AVAX;BTC;ETH;ICP;SOL;XRP,False,1.0
2024-02-05T00:00:00+00:00,BTC;ETH;ICP;SOL;SUI;XRP,BTC;ETH;ICP;SOL;SUI;XRP,False,1.0
2024-02-12T00:00:00+00:00,BTC;ETH;ICP;SOL;SUI;XRP,BTC;ETH;ICP;SOL;SUI;XRP,False,1.0
2024-02-19T00:00:00+00:00,BTC;ETH;ICP;SOL;SUI;XRP,BTC;ETH;ICP;SOL;SUI;XRP,False,1.0
2024-02-26T00:00:00+00:00,BTC;ETH;ICP;SOL;XMR;XRP,BTC;ETH;ICP;SOL;XMR;XRP,False,1.0
2024-03-04T00:00:00+00:00,BTC;ETH;ICP;SOL;XMR;XRP,BTC;ETH;ICP;SOL;XMR;XRP,False,1.0
2024-03-11T00:00:00+00:00,BTC;ETH;FIL;PEPE;SOL;XRP,BTC;ETH;FIL;PEPE;SOL;XRP,False,1.0
2024-03-18T00:00:00+00:00,BTC;ETH;PEPE;SHIB;SOL;XRP,BTC;ETH;PEPE;SHIB;SOL;XRP,False,1.0
2024-03-25T00:00:00+00:00,BTC;ETH;PEPE;SHIB;SOL;XRP,BTC;ETH;PEPE;SHIB;SOL;XRP,False,1.0
2024-04-01T00:00:00+00:00,BTC;DOGE;ETH;PEPE;SOL;XRP,BTC;DOGE;ETH;PEPE;SOL;XRP,False,1.0
2024-04-08T00:00:00+00:00,BTC;DOGE;ETH;NEAR;SOL;XRP,BTC;DOGE;ETH;NEAR;SOL;XRP,False,1.0
2024-04-15T00:00:00+00:00,BTC;DOGE;ETH;NEAR;SOL;XRP,BTC;DOGE;ETH;NEAR;SOL;XRP,False,1.0
2024-04-22T00:00:00+00:00,BTC;DOGE;ETH;NEAR;SOL;XRP,BTC;DOGE;ETH;NEAR;SOL;XRP,False,1.0
2024-04-29T00:00:00+00:00,BTC;DOGE;ETH;NEAR;SOL;XRP,BTC;DOGE;ETH;NEAR;SOL;XRP,False,1.0
2024-05-06T00:00:00+00:00,BTC;DOGE;ETH;NEAR;SOL;XRP,BTC;DOGE;ETH;NEAR;SOL;XRP,False,1.0
2024-05-13T00:00:00+00:00,BTC;DOGE;ETH;NEAR;SOL;XRP,BTC;DOGE;ETH;NEAR;SOL;XRP,False,1.0
2024-05-20T00:00:00+00:00,BTC;DOGE;ETH;NEAR;PEPE;SOL,BTC;DOGE;ETH;NEAR;PEPE;SOL,False,1.0
2024-05-27T00:00:00+00:00,BTC;DOGE;ETH;NEAR;PEPE;SOL,BTC;DOGE;ETH;NEAR;PEPE;SOL,False,1.0
2024-06-03T00:00:00+00:00,BTC;DOGE;ETH;NEAR;PEPE;SOL,BTC;DOGE;ETH;NEAR;PEPE;SOL,False,1.0
2024-06-10T00:00:00+00:00,BTC;DOGE;ETH;PEPE;SHIB;SOL,BTC;DOGE;ETH;PEPE;SHIB;SOL,False,1.0
2024-06-17T00:00:00+00:00,BTC;DOGE;ETH;PEPE;SHIB;SOL,BTC;DOGE;ETH;PEPE;SHIB;SOL,False,1.0
2024-06-24T00:00:00+00:00,BTC;ETH;JASMY;ONDO;PEPE;SOL,BTC;ETH;JASMY;ONDO;PEPE;SOL,False,1.0
2024-07-01T00:00:00+00:00,BTC;ETH;GRAM;ONDO;PEPE;SOL,BTC;ETH;GRAM;ONDO;PEPE;SOL,False,1.0
2024-07-08T00:00:00+00:00,BTC;ETH;ONDO;PEPE;SOL;XRP,BTC;ETH;ONDO;PEPE;SOL;XRP,False,1.0
2024-07-15T00:00:00+00:00,BTC;ETH;GRAM;PEPE;SOL;XRP,BTC;ETH;GRAM;PEPE;SOL;XRP,False,1.0
2024-07-22T00:00:00+00:00,BTC;ETH;ONDO;PEPE;SOL;XRP,BTC;ETH;ONDO;PEPE;SOL;XRP,False,1.0
2024-07-29T00:00:00+00:00,BTC;ETH;PEPE;SOL;WIF;XRP,BTC;ETH;PEPE;SOL;WIF;XRP,False,1.0
2024-08-05T00:00:00+00:00,BTC;ETH;PEPE;SOL;WIF;XRP,BTC;ETH;PEPE;SOL;WIF;XRP,False,1.0
2024-08-12T00:00:00+00:00,BTC;ETH;PEPE;SOL;WIF;XRP,BTC;ETH;PEPE;SOL;WIF;XRP,False,1.0
2024-08-19T00:00:00+00:00,BTC;ETH;PEPE;SOL;WIF;XRP,BTC;ETH;PEPE;SOL;WIF;XRP,False,1.0
2024-08-26T00:00:00+00:00,BTC;ETH;PEPE;SOL;WIF;XRP,BTC;ETH;PEPE;SOL;WIF;XRP,False,1.0
2024-09-02T00:00:00+00:00,BTC;ETH;PEPE;SOL;WIF;XRP,BTC;ETH;PEPE;SOL;WIF;XRP,False,1.0
2024-09-09T00:00:00+00:00,BTC;ETH;GRAM;PEPE;SOL;XRP,BTC;ETH;GRAM;PEPE;SOL;XRP,False,1.0
2024-09-16T00:00:00+00:00,BTC;ETH;FET;SOL;XMR;XRP,BTC;ETH;FET;SOL;XMR;XRP,False,1.0
2024-09-23T00:00:00+00:00,BTC;ETH;FET;SOL;XMR;XRP,BTC;ETH;FET;SOL;XMR;XRP,False,1.0
2024-09-30T00:00:00+00:00,BTC;ETH;FET;SOL;XMR;XRP,BTC;ETH;FET;SOL;XMR;XRP,False,1.0
2024-10-07T00:00:00+00:00,BTC;ETH;FET;PEPE;SOL;XRP,BTC;ETH;FET;PEPE;SOL;XRP,False,1.0
2024-10-14T00:00:00+00:00,BTC;ETH;PEPE;SOL;SUI;XRP,BTC;ETH;PEPE;SOL;SUI;XRP,False,1.0
2024-10-21T00:00:00+00:00,BTC;ETH;PEPE;SOL;SUI;XRP,BTC;ETH;PEPE;SOL;SUI;XRP,False,1.0
2024-10-28T00:00:00+00:00,BTC;ETH;PEPE;SOL;SUI;XRP,BTC;ETH;PEPE;SOL;SUI;XRP,False,1.0
2024-11-04T00:00:00+00:00,BTC;DOGE;ETH;PEPE;SOL;SUI,BTC;DOGE;ETH;PEPE;SOL;SUI,False,1.0
2024-11-11T00:00:00+00:00,BTC;DOGE;ETH;PEPE;SOL;SUI,BTC;DOGE;ETH;PEPE;SOL;SUI,False,1.0
2024-11-18T00:00:00+00:00,BTC;DOGE;ETH;PEPE;SOL;SUI,BTC;DOGE;ETH;PEPE;SOL;SUI,False,1.0
2024-11-25T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;SUI,BTC;DOGE;ETH;SHIB;SOL;SUI,False,1.0
2024-12-02T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2024-12-09T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2024-12-16T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2024-12-23T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
2024-12-30T00:00:00+00:00,BTC;DOGE;ETH;SHIB;SOL;XRP,BTC;DOGE;ETH;SHIB;SOL;XRP,False,1.0
