decision_time,period,variant,pair,canonical_asset_id,adjusted_rank,confidence_class,member
2020-08-24T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-08-24T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-08-24T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-08-24T00:00:00+00:00,POST_WARMUP,E10,BCHSV-USDT,BCHSV,6,CURRENT_SEED_KLINE_CONFIRMED,True
2020-08-24T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,8,EVIDENCE_STRONG,True
2020-08-31T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-08-31T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-08-31T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-08-31T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-08-31T00:00:00+00:00,POST_WARMUP,E10,XTZ-USDT,XTZ,5,EVIDENCE_STRONG,True
2020-08-31T00:00:00+00:00,POST_WARMUP,E10,BCHSV-USDT,BCHSV,7,CURRENT_SEED_KLINE_CONFIRMED,True
2020-09-07T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-09-07T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-09-07T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-09-07T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-09-07T00:00:00+00:00,POST_WARMUP,E10,XTZ-USDT,XTZ,5,EVIDENCE_STRONG,True
2020-09-07T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2020-09-14T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-09-14T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-09-14T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-09-14T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-09-14T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,7,EVIDENCE_STRONG,True
2020-09-14T00:00:00+00:00,POST_WARMUP,E10,XTZ-USDT,XTZ,8,EVIDENCE_STRONG,True
2020-09-21T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-09-21T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-09-21T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-09-21T00:00:00+00:00,POST_WARMUP,E10,TRX-USDT,TRX,4,EVIDENCE_STRONG,True
2020-09-21T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2020-09-21T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2020-09-28T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-09-28T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-09-28T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-09-28T00:00:00+00:00,POST_WARMUP,E10,TRX-USDT,TRX,4,EVIDENCE_STRONG,True
2020-09-28T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2020-09-28T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,7,EVIDENCE_STRONG,True
2020-10-05T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-10-05T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-10-05T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-10-05T00:00:00+00:00,POST_WARMUP,E10,TRX-USDT,TRX,4,EVIDENCE_STRONG,True
2020-10-05T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2020-10-05T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2020-10-12T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-10-12T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-10-12T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-10-12T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-10-12T00:00:00+00:00,POST_WARMUP,E10,TRX-USDT,TRX,5,EVIDENCE_STRONG,True
2020-10-12T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2020-10-19T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-10-19T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-10-19T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-10-19T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-10-19T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,5,EVIDENCE_STRONG,True
2020-10-19T00:00:00+00:00,POST_WARMUP,E10,TRX-USDT,TRX,7,EVIDENCE_STRONG,True
2020-10-26T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-10-26T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-10-26T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-10-26T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-10-26T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,5,EVIDENCE_STRONG,True
2020-10-26T00:00:00+00:00,POST_WARMUP,E10,TRX-USDT,TRX,8,EVIDENCE_STRONG,True
2020-11-02T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-11-02T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-11-02T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-11-02T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-11-02T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,5,EVIDENCE_STRONG,True
2020-11-02T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,6,EVIDENCE_STRONG,True
2020-11-09T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-11-09T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-11-09T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-11-09T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2020-11-09T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,5,EVIDENCE_STRONG,True
2020-11-09T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,6,EVIDENCE_STRONG,True
2020-11-16T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-11-16T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-11-16T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-11-16T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,4,EVIDENCE_STRONG,True
2020-11-16T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2020-11-16T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,6,EVIDENCE_STRONG,True
2020-11-23T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-11-23T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-11-23T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-11-23T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,4,EVIDENCE_STRONG,True
2020-11-23T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2020-11-23T00:00:00+00:00,POST_WARMUP,E10,ATOM-USDT,ATOM,7,EVIDENCE_STRONG,True
2020-11-30T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-11-30T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-11-30T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,3,EVIDENCE_STRONG,True
2020-11-30T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,4,EVIDENCE_STRONG,True
2020-11-30T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2020-11-30T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,6,EVIDENCE_STRONG,True
2020-12-07T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-12-07T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-12-07T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2020-12-07T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2020-12-07T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2020-12-07T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,6,EVIDENCE_STRONG,True
2020-12-14T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-12-14T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2020-12-14T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2020-12-14T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2020-12-14T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2020-12-14T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,7,EVIDENCE_STRONG,True
2020-12-21T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-12-21T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,2,EVIDENCE_STRONG,True
2020-12-21T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,3,EVIDENCE_STRONG,True
2020-12-21T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2020-12-21T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2020-12-21T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,7,EVIDENCE_STRONG,True
2020-12-28T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2020-12-28T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,2,EVIDENCE_STRONG,True
2020-12-28T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,3,EVIDENCE_STRONG,True
2020-12-28T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2020-12-28T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2020-12-28T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,7,EVIDENCE_STRONG,True
2021-01-04T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-01-04T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-01-04T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-01-04T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2021-01-04T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2021-01-04T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,7,EVIDENCE_STRONG,True
2021-01-11T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-01-11T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-01-11T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-01-11T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,4,EVIDENCE_STRONG,True
2021-01-11T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-01-11T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,7,EVIDENCE_STRONG,True
2021-01-18T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-01-18T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-01-18T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-01-18T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,4,EVIDENCE_STRONG,True
2021-01-18T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-01-18T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,6,EVIDENCE_STRONG,True
2021-01-25T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-01-25T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-01-25T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-01-25T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-01-25T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2021-01-25T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-02-01T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-02-01T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-02-01T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-02-01T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-02-01T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2021-02-01T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-02-08T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-02-08T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-02-08T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-02-08T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-02-08T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,6,EVIDENCE_STRONG,True
2021-02-08T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,7,EVIDENCE_STRONG,True
2021-02-15T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-02-15T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-02-15T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-02-15T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-02-15T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-02-15T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,7,EVIDENCE_STRONG,True
2021-02-22T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-02-22T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-02-22T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-02-22T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-02-22T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,5,EVIDENCE_STRONG,True
2021-02-22T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-03-01T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-03-01T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-03-01T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-03-01T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-03-01T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-03-01T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,6,EVIDENCE_STRONG,True
2021-03-08T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-03-08T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-03-08T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-03-08T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-03-08T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-03-08T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,6,EVIDENCE_STRONG,True
2021-03-15T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-03-15T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-03-15T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-03-15T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,4,EVIDENCE_STRONG,True
2021-03-15T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-03-15T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,6,EVIDENCE_STRONG,True
2021-03-22T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-03-22T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-03-22T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-03-22T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-03-22T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-03-22T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,8,EVIDENCE_STRONG,True
2021-03-29T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-03-29T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-03-29T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-03-29T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,5,EVIDENCE_STRONG,True
2021-03-29T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-03-29T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,8,EVIDENCE_STRONG,True
2021-04-05T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-04-05T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-04-05T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-04-05T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-04-05T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-04-05T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,8,EVIDENCE_STRONG,True
2021-04-12T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-04-12T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-04-12T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,3,EVIDENCE_STRONG,True
2021-04-12T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,4,EVIDENCE_STRONG,True
2021-04-12T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-04-12T00:00:00+00:00,POST_WARMUP,E10,LTC-USDT,LTC,8,EVIDENCE_STRONG,True
2021-04-19T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-04-19T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-04-19T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-04-19T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-04-19T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-04-19T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,6,CURRENT_SEED_KLINE_CONFIRMED,True
2021-04-26T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-04-26T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-04-26T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-04-26T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,4,EVIDENCE_STRONG,True
2021-04-26T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,5,EVIDENCE_STRONG,True
2021-04-26T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,6,CURRENT_SEED_KLINE_CONFIRMED,True
2021-05-03T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-05-03T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-05-03T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-05-03T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,4,CURRENT_SEED_KLINE_CONFIRMED,True
2021-05-03T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,5,EVIDENCE_STRONG,True
2021-05-03T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,6,EVIDENCE_STRONG,True
2021-05-10T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-05-10T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-05-10T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-05-10T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-05-10T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,5,CURRENT_SEED_KLINE_CONFIRMED,True
2021-05-10T00:00:00+00:00,POST_WARMUP,E10,KCS-USDT,KCS,6,EVIDENCE_STRONG,True
2021-05-17T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,1,EVIDENCE_STRONG,True
2021-05-17T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,2,EVIDENCE_STRONG,True
2021-05-17T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-05-17T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,4,EVIDENCE_STRONG,True
2021-05-17T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,5,EVIDENCE_STRONG,True
2021-05-17T00:00:00+00:00,POST_WARMUP,E10,VET-USDT,VET,6,CURRENT_SEED_KLINE_CONFIRMED,True
2021-05-24T00:00:00+00:00,POST_WARMUP,E10,ETH-USDT,ETH,1,EVIDENCE_STRONG,True
2021-05-24T00:00:00+00:00,POST_WARMUP,E10,BTC-USDT,BTC,2,EVIDENCE_STRONG,True
2021-05-24T00:00:00+00:00,POST_WARMUP,E10,XRP-USDT,XRP,3,EVIDENCE_STRONG,True
2021-05-24T00:00:00+00:00,POST_WARMUP,E10,ADA-USDT,ADA,4,EVIDENCE_STRONG,True
2021-05-24T00:00:00+00:00,POST_WARMUP,E10,DOGE-USDT,DOGE,5,EVIDENCE_STRONG,True
