decision_time,period,variant,top_n,rank,pair,canonical_asset_id,confidence_class
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,8,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,8,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,8,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,10,10,DOGE-USDT,DOGE,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,10,DOGE-USDT,DOGE,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,11,BNB-USDT,BNB,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,12,ADA-USDT,ADA,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,13,JASMY-USDT,JASMY,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,14,FLOKI-USDT,FLOKI,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,15,AVAX-USDT,AVAX,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,16,CFX-USDT,CFX,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,17,BLUR-USDT,BLUR,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,18,LINK-USDT,LINK,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,19,OP-USDT,OP,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,20,LUNC-USDT,LUNC,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,21,GALAX-USDT,GALAX,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,22,TRX-USDT,TRX,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,23,ALGO-USDT,ALGO,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,24,STX-USDT,STX,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,25,ATOM-USDT,ATOM,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,26,DOT-USDT,DOT,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,27,APT-USDT,APT,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,28,VELO-USDT,VELO,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,29,DYDX-USDT,DYDX,EVIDENCE_STRONG
2023-05-22T00:00:00+00:00,POST_WARMUP,E10,30,30,ICP-USDT,ICP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,4,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,6,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,6,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,6,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,8,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,10,10,BNB-USDT,BNB,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,10,BNB-USDT,BNB,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,11,DOGE-USDT,DOGE,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,12,ADA-USDT,ADA,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,13,FLOKI-USDT,FLOKI,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,14,CFX-USDT,CFX,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,15,BLUR-USDT,BLUR,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,16,JASMY-USDT,JASMY,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,17,TRX-USDT,TRX,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,18,OP-USDT,OP,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,19,ATOM-USDT,ATOM,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,20,LUNC-USDT,LUNC,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,21,AVAX-USDT,AVAX,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,22,GALAX-USDT,GALAX,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,23,ALGO-USDT,ALGO,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,24,LINK-USDT,LINK,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,25,STX-USDT,STX,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,26,LDO-USDT,LDO,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,27,SUN-USDT,SUN,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,28,VELO-USDT,VELO,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,29,APT-USDT,APT,EVIDENCE_STRONG
2023-05-29T00:00:00+00:00,POST_WARMUP,E10,30,30,XLM-USDT,XLM,CURRENT_SEED_KLINE_CONFIRMED
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,4,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,6,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,6,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,6,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,8,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,10,10,BNB-USDT,BNB,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,5,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,7,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,10,BNB-USDT,BNB,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,11,CFX-USDT,CFX,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,12,ADA-USDT,ADA,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,13,DOGE-USDT,DOGE,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,14,FLOKI-USDT,FLOKI,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,15,TRX-USDT,TRX,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,16,BLUR-USDT,BLUR,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,17,OP-USDT,OP,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,18,AVAX-USDT,AVAX,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,19,LDO-USDT,LDO,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,20,ALGO-USDT,ALGO,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,21,ATOM-USDT,ATOM,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,22,GALAX-USDT,GALAX,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,23,LINK-USDT,LINK,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,24,STX-USDT,STX,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,25,MASK-USDT,MASK,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,26,VELO-USDT,VELO,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,27,LUNC-USDT,LUNC,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,28,JASMY-USDT,JASMY,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,29,FET-USDT,FET,EVIDENCE_STRONG
2023-06-05T00:00:00+00:00,POST_WARMUP,E10,30,30,XLM-USDT,XLM,CURRENT_SEED_KLINE_CONFIRMED
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,4,4,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,6,4,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,6,5,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,6,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,4,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,5,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,7,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,8,8,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,4,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,5,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,7,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,8,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,10,10,CFX-USDT,CFX,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,4,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,5,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,6,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,7,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,8,SHIB-USDT,SHIB,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,9,GRAM-USDT,GRAM,CURRENT_SEED_KLINE_CONFIRMED
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,10,CFX-USDT,CFX,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,11,BNB-USDT,BNB,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,12,ADA-USDT,ADA,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,13,DOGE-USDT,DOGE,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,14,TRX-USDT,TRX,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,15,OP-USDT,OP,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,16,FLOKI-USDT,FLOKI,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,17,BLUR-USDT,BLUR,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,18,AVAX-USDT,AVAX,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,19,LDO-USDT,LDO,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,20,ALGO-USDT,ALGO,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,21,ATOM-USDT,ATOM,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,22,MASK-USDT,MASK,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,23,ARPA-USDT,ARPA,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,24,SAND-USDT,SAND,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,25,LINK-USDT,LINK,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,26,GALAX-USDT,GALAX,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,27,FET-USDT,FET,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,28,STX-USDT,STX,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,29,VELO-USDT,VELO,EVIDENCE_STRONG
2023-06-12T00:00:00+00:00,POST_WARMUP,E10,30,30,DOT-USDT,DOT,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,4,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,4,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,4,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,4,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,6,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,6,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,6,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,6,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,6,5,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,6,6,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,2,ETH-USDT,ETH,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,3,XRP-USDT,XRP,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,4,SOL-USDT,SOL,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,5,XMR-USDT,XMR,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,6,LTC-USDT,LTC,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,7,BNB-USDT,BNB,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,8,8,INJ-USDT,INJ,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,10,1,BTC-USDT,BTC,EVIDENCE_STRONG
2023-06-19T00:00:00+00:00,POST_WARMUP,E10,10,2,ETH-USDT,ETH,EVIDENCE_STRONG
