source_asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,source_path,source_span_days,rebalance_time,market_cap_rank,top6_member,top10_member
ltc,LTC,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,19076501553.51196,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,13,False,False
ftt,FTT,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,18704294454.756557,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,14,False,False
bch,BCH,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,12738133207.200563,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,15,False,False
etc,ETC,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,7342006487.827859,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,16,False,False
mana,MANA,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,7033076855.040167,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,17,False,False
crv,CRV,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,6705005598.111548,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,18,False,False
qnt,QNT,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,6570836409.165122,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,19,False,False
1inch,1INCH,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,6364464501.585405,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,20,False,False
ldo,LDO,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,5283724942.98495,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,21,False,False
xtz,XTZ,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,5034571638.585042,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,22,False,False
aave,AAVE,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,5032530363.658208,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,23,False,False
ht,HT,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,4958671763.427135,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,24,False,False
neo,NEO,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,4832794394.13232,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,25,False,False
xmr,XMR,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,4801747333.095537,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,26,False,False
gno,GNO,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,4611423745.34417,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,27,False,False
lend,LEND,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,4088930737.1094337,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,28,False,False
avaxc,AVAXC,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,3872419239.731446,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,29,False,False
comp,COMP,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,3460066037.75198,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-15 00:00:00+00:00,30,False,False
btc,BTC,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,1114516759935.048,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,1,True,True
eth,ETH,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,507741036264.7453,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,2,True,True
xrp,XRP,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,106983704875.2816,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,3,True,True
cro,CRO,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,73892704584.4265,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,4,True,True
ada,ADA,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,60767401644.32492,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,5,True,True
dot,DOT,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,47588328233.100006,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,6,True,True
xlm,XLM,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,36392025660.77916,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,7,False,True
doge,DOGE,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,30055888979.770424,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,8,False,True
link,LINK,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,29107673924.6472,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,9,False,True
uni,UNI,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,21852352807.9021,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,10,False,True
icp,ICP,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,20741720800.73554,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,11,False,False
algo,ALGO,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,18579321509.3787,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,12,False,False
ftt,FTT,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,17500568027.950623,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,13,False,False
ltc,LTC,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,15465213596.728027,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,14,False,False
bch,BCH,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,10953176137.630148,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,15,False,False
mana,MANA,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,8145684257.463853,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,16,False,False
etc,ETC,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,6679909790.407749,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,17,False,False
crv,CRV,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,6300754275.510328,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,18,False,False
1inch,1INCH,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,6051670625.487495,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,19,False,False
avaxc,AVAXC,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,5627683715.397541,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,20,False,False
qnt,QNT,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,5552685858.024758,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,21,False,False
ht,HT,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,5111356870.75595,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,22,False,False
xtz,XTZ,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,4591554913.843899,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,23,False,False
xmr,XMR,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,4423636892.259018,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,24,False,False
aave,AAVE,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,4304172424.326944,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,25,False,False
ldo,LDO,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,4265281633.33057,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,26,False,False
neo,NEO,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,4200749750.87982,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,27,False,False
gno,GNO,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,4108051475.04028,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,28,False,False
lend,LEND,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,3497139937.9408813,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,29,False,False
comp,COMP,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,3076637780.89377,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-22 00:00:00+00:00,30,False,False
btc,BTC,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,1081182893171.7826,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,1,True,True
eth,ETH,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,505605120970.0283,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,2,True,True
xrp,XRP,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,96649168629.96379,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,3,True,True
cro,CRO,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,75318842181.73,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,4,True,True
ada,ADA,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,52170426250.04758,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,5,True,True
dot,DOT,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,39935305288.06629,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,6,True,True
xlm,XLM,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,34013906019.136936,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,7,False,True
doge,DOGE,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,27353323888.144577,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,8,False,True
link,LINK,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,24748801191.6123,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,9,False,True
uni,UNI,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,20162289480.9673,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,10,False,True
icp,ICP,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,19860337541.9842,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,11,False,False
algo,ALGO,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,17051671819.1553,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,12,False,False
ftt,FTT,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,17015321474.413292,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,13,False,False
ltc,LTC,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,13751999931.320908,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,14,False,False
mana,MANA,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,11219214675.885101,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,15,False,False
bch,BCH,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,10732306645.937485,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,16,False,False
crv,CRV,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,7970208145.0441885,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,17,False,False
etc,ETC,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,6236964069.275256,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,18,False,False
1inch,1INCH,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,5469638272.74345,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,19,False,False
qnt,QNT,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,5053322077.128496,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,20,False,False
ht,HT,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,4953726155.389305,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,21,False,False
avaxc,AVAXC,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,4915997045.017552,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,22,False,False
xmr,XMR,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,4189855494.1719046,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,23,False,False
gno,GNO,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,4087557615.60454,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,24,False,False
xtz,XTZ,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,4029271421.730738,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,25,False,False
aave,AAVE,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,3811126936.015312,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,26,False,False
neo,NEO,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,3794839080.86475,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,27,False,False
ldo,LDO,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,3616542608.71379,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,28,False,False
lend,LEND,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,3096540496.652049,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,29,False,False
mkr,MKR,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,3047122364.78516,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-29 00:00:00+00:00,30,False,False
btc,BTC,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,931905952036.2104,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,1,True,True
eth,ETH,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,493863538704.08093,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,2,True,True
xrp,XRP,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,80336470711.05214,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,3,True,True
cro,CRO,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,56259728152.8298,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,4,True,True
ada,ADA,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,45174332252.58908,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,5,True,True
dot,DOT,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,31735353578.040283,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,6,True,True
xlm,XLM,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,30151837845.32732,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,7,False,True
doge,DOGE,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,22633314932.81024,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,8,False,True
link,LINK,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,19390930414.7613,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,9,False,True
algo,ALGO,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,17438545245.5564,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,10,False,True
uni,UNI,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,16518444981.6677,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,11,False,False
ftt,FTT,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,14696436668.589176,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,12,False,False
icp,ICP,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,14421046764.65369,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,13,False,False
ltc,LTC,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,10791624609.702948,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,14,False,False
bch,BCH,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,8582137818.642131,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,15,False,False
mana,MANA,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,8057109899.309508,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,16,False,False
crv,CRV,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,5875024445.27121,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,17,False,False
etc,ETC,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,5108924824.809033,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,18,False,False
ht,HT,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,4384931733.309605,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,19,False,False
gno,GNO,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,4222020057.05973,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,20,False,False
qnt,QNT,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,4214419851.707441,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,21,False,False
avaxc,AVAXC,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,3974060331.8170414,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,22,False,False
1inch,1INCH,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,3930103874.11638,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,23,False,False
ldo,LDO,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,3849706476.02172,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,24,False,False
xmr,XMR,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,3526470670.858591,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,25,False,False
xtz,XTZ,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,3439974135.499733,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,26,False,False
aave,AAVE,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,3072714037.253568,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-12-06 00:00:00+00:00,27,False,False
