universe_id,period_id,timestamp,candidate_rank,family_id,pair,membership_rank,signal_strength,decision_close,return_72h,aux_value,atr24_at_signal
C2,ROBUSTNESS_2023,2023-09-04 18:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,LTC-USDT,8,0.00043772359585592113,63.868,0.02548128642764258,0.02504356283178666,0.34283333333333427
C2,ROBUSTNESS_2023,2023-09-04 19:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,2,0.02284966961598034,0.50763,0.03969278033794166,0.01684311072196132,0.0031583333333333186
C2,ROBUSTNESS_2023,2023-09-05 14:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.018824478145944123,19.949,0.02539193009509133,0.006567451949147207,0.1718333333333336
C2,ROBUSTNESS_2023,2023-09-05 15:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.5555295768061727,20.133,0.033839991783916945,20.034,0.17820833333333366
C2,ROBUSTNESS_2023,2023-09-07 15:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.00026165151692891797,19.521,0.0016419518702857072,0.0013803003533567892,0.17112500000000028
C2,ROBUSTNESS_2023,2023-09-07 22:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,1.5366418102339905,26160.3,0.018782615468494468,26035.8,81.02083333333348
C2,ROBUSTNESS_2023,2023-09-07 22:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,5,0.0017848671981008923,7.648e-06,0.03114466765538637,0.02935980045728548,3.379166666666636e-08
C2,ROBUSTNESS_2023,2023-09-07 23:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.002761721841415099,19.936,0.030710371212904652,0.027948649371489553,0.1379166666666666
C2,ROBUSTNESS_2023,2023-09-08 00:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,5,0.005257984793753501,7.685e-06,0.025076697345604915,0.019818712551851414,3.695833333333306e-08
C2,ROBUSTNESS_2023,2023-09-08 01:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.009238766088696782,20.195,0.04377713458755439,0.03453836849885761,0.14500000000000016
C2,ROBUSTNESS_2023,2023-09-08 09:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.000368559080392572,26197.6,0.018993127000735077,0.018624567920342505,133.28750000000005
C2,ROBUSTNESS_2023,2023-09-09 07:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,2,0.00042101980954534213,0.50358,0.004447990425850312,0.00402697061630497,0.0021029166666666744
C2,ROBUSTNESS_2023,2023-09-09 08:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.002123136182935248,25885.5,0.00604743897177995,0.003924302788844702,84.88333333333306
C2,ROBUSTNESS_2023,2023-09-09 09:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,2,0.0023948511006823825,0.50413,0.007152132654080434,0.004757281553398052,0.0020612500000000028
C2,ROBUSTNESS_2023,2023-09-09 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0006840528821629999,25880.8,0.004931311107487124,0.004247258225324124,81.26249999999966
C2,ROBUSTNESS_2023,2023-09-09 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,2,0.0012630388620900046,0.50419,0.013162125231090727,0.011899086369000722,0.0014779166666666714
C2,ROBUSTNESS_2023,2023-09-09 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,LTC-USDT,8,0.0016327907697211153,63.113,0.008807263194910764,0.0071744724251896486,0.1599583333333324
C2,ROBUSTNESS_2023,2023-09-09 22:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0004570865496482668,25889.2,0.006238169825914186,0.005781083276265919,37.395833333332725
C2,ROBUSTNESS_2023,2023-09-09 23:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,LTC-USDT,8,0.0020115620758631714,63.196,0.008377080308276552,0.006365518232413381,0.15424999999999903
C2,ROBUSTNESS_2023,2023-09-10 00:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0024428860044249934,25901.1,0.005497001106387955,0.003054115101962962,37.18333333333294
C2,ROBUSTNESS_2023,2023-09-10 09:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,2,0.0012533213700780532,0.50009,0.005832780224863665,0.004579458854785612,0.001324583333333335
C2,ROBUSTNESS_2023,2023-09-10 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.0005562584071707732,25826.7,0.003504750063139994,0.002948491655969221,40.82499999999982
C2,ROBUSTNESS_2023,2023-09-12 11:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.6638434449248982,26156.4,0.011246641278923608,26032.3,186.94166666666692
C2,ROBUSTNESS_2023,2023-09-13 08:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.0009318448813044888,143.0,0.0018214936247722413,0.0008896487434677525,1.0441666666666656
C2,ROBUSTNESS_2023,2023-09-13 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,BTC-USDT,1,0.004242141173672831,26155.9,0.012746498778396065,0.008504357604723234,180.58333333333394
C2,ROBUSTNESS_2023,2023-09-14 01:00:00+00:00,2,MOMENTUM_BREAKOUT,ETH-USDT,2,1.0984594775619534,1635.75,0.016239958747771288,1625.5,9.33125000000002
C2,ROBUSTNESS_2023,2023-09-14 01:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,1.8358502954694718,19.262,0.06614269109426019,18.796,0.2538333333333334
C2,ROBUSTNESS_2023,2023-09-14 01:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.03504600719269346,19.262,0.06614269109426019,0.031096683901566724,0.2538333333333334
C2,ROBUSTNESS_2023,2023-09-14 13:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.07384615384615664,144.88,0.026716745801147912,144.82,0.8125
C2,ROBUSTNESS_2023,2023-09-14 18:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,7,0.022058823529404054,7.385e-06,0.03620036480987787,7.384e-06,4.533333333333339e-08
C2,ROBUSTNESS_2023,2023-09-15 01:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.25778732545648286,147.28,0.054108216432865675,147.08,0.7758333333333359
C2,ROBUSTNESS_2023,2023-09-15 03:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.9056603773584812,0.49642,0.050668811378259404,0.494,0.0026720833333333366
C2,ROBUSTNESS_2023,2023-09-15 05:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,1.1249999999999967,0.50334,0.050792259034258214,0.50007,0.0029066666666666707
C2,ROBUSTNESS_2023,2023-09-15 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.004465652045583468,0.49852,0.05410948766202184,0.04964383561643837,0.0037245833333333345
C2,ROBUSTNESS_2023,2023-09-15 11:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.008474543426362668,19.192,0.0417413016338275,0.03326675820746483,0.18804166666666675
C2,ROBUSTNESS_2023,2023-09-15 14:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.003591037909995709,147.92,0.03861817160511172,0.03502713369511601,0.8516666666666678
C2,ROBUSTNESS_2023,2023-09-15 15:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.00825503560187979,18.775,0.04351934192974638,0.03526430632786659,0.18183333333333337
C2,ROBUSTNESS_2023,2023-09-15 19:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.007256638711489849,147.9,0.04930826534232002,0.042051626630830174,0.8979166666666671
C2,ROBUSTNESS_2023,2023-09-15 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.002037329023592882,18.729,0.044387442145764844,0.04235011312217196,0.16516666666666677
C2,ROBUSTNESS_2023,2023-09-15 23:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.9146672230335983,1649.59,0.032781753410592085,1644.11,5.99124999999997
C2,ROBUSTNESS_2023,2023-09-15 23:00:00+00:00,2,MOMENTUM_BREAKOUT,SHIB-USDT,7,0.1530286928799269,7.463e-06,0.038836302895322916,7.457e-06,3.9208333333333226e-08
C2,ROBUSTNESS_2023,2023-09-16 02:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,7,0.262948207171305,7.496e-06,0.039811346927451696,7.485e-06,4.183333333333319e-08
C2,ROBUSTNESS_2023,2023-09-16 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,6.308523552212009e-06,0.49919,0.033241570591766134,0.03323526206821392,0.002645833333333345
C2,ROBUSTNESS_2023,2023-09-16 18:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.017989340676591636,19.091,0.06273658427967055,0.04474724360307891,0.18162500000000006
C2,ROBUSTNESS_2023,2023-09-16 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.004803927717103917,0.50008,0.03794105437941053,0.033137126662306615,0.0025883333333333383
C2,ROBUSTNESS_2023,2023-09-16 21:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0022281184830890144,19.053,0.035264073027602816,0.0330359545445138,0.17241666666666688
C2,ROBUSTNESS_2023,2023-09-17 01:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.022881926139463493,0.4959,0.020853490334932223,-0.00202843580453127,0.0021125000000000054
C2,ROBUSTNESS_2023,2023-09-18 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0011869136393440893,19.199,0.0026634635471067813,0.001476549907762692,0.13416666666666646
C2,ROBUSTNESS_2023,2023-09-18 11:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,2.2583694751718064,27131.2,0.018511079994444124,26938.1,85.50416666666645
C2,ROBUSTNESS_2023,2023-09-18 11:00:00+00:00,2,MOMENTUM_BREAKOUT,SOL-USDT,4,0.7941636268889982,19.627,0.02266569403918295,19.5,0.15991666666666657
C2,ROBUSTNESS_2023,2023-09-18 11:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.004154614044738825,19.627,0.02266569403918295,0.018511079994444124,0.15991666666666657
C2,ROBUSTNESS_2023,2023-09-18 12:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.1444539982803347,1655.65,0.021583666014672875,1654.6,7.268749999999993
C2,ROBUSTNESS_2023,2023-09-18 13:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.8185614849187859,19.895,0.05231143552311446,19.748,0.17958333333333312
C2,ROBUSTNESS_2023,2023-09-18 15:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.5164179104477655,0.50563,0.0326777362498214,0.5039,0.0033499999999999897
C2,ROBUSTNESS_2023,2023-09-19 03:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.9416553595658329,0.51109,0.01845246398182665,0.50762,0.003684999999999989
C2,ROBUSTNESS_2023,2023-09-19 09:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.06362431357697114,20.172,0.05496574446943159,20.158,0.22004166666666647
C2,ROBUSTNESS_2023,2023-09-19 12:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.07207207207204759,148.48,0.021745114230663276,148.43,0.6937499999999991
C2,ROBUSTNESS_2023,2023-09-20 04:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.8297719087635076,0.52371,0.053255032882167264,0.52083,0.0034708333333333167
C2,ROBUSTNESS_2023,2023-09-20 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.006206722941568987,0.52371,0.053255032882167264,0.047048309940598276,0.0034708333333333167
C2,ROBUSTNESS_2023,2023-09-20 07:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.005823105300170495,19.87,0.04507442276337237,0.039251317463201874,0.18187499999999993
C2,ROBUSTNESS_2023,2023-09-20 22:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,8,0.41260744985674636,7.451e-06,0.043996076782962135,7.433e-06,4.362499999999987e-08
C2,ROBUSTNESS_2023,2023-09-21 01:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,8,0.23466666666667607,7.5e-06,0.04398663697104688,7.489e-06,4.6874999999999836e-08
C2,ROBUSTNESS_2023,2023-09-21 10:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.007195272108788897,0.50751,0.023556460883770614,0.016361188774981716,0.004648333333333333
C2,ROBUSTNESS_2023,2023-09-21 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.0011454333762119795,146.89,0.0019781718963165495,0.0008327385201045701,0.9062500000000012
C2,ROBUSTNESS_2023,2023-09-21 18:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.005437497168810701,0.50884,0.017965030208458188,0.012527533039647487,0.00421541666666667
C2,ROBUSTNESS_2023,2023-09-21 21:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.0020265320581702717,146.49,0.009023281443724995,0.006996749385554724,0.7900000000000004
C2,ROBUSTNESS_2023,2023-09-22 00:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.009590590378427577,0.50719,0.008350066601721773,-0.0012405237767058042,0.003559166666666664
C2,ROBUSTNESS_2023,2023-09-22 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.005859893864108789,0.51264,0.007507566526472997,0.001647672662364208,0.0035300000000000054
C2,ROBUSTNESS_2023,2023-09-22 06:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,8,0.0005285533383725394,7.304e-06,0.0024704913532802575,0.0019419380149077181,4.808333333333324e-08
C2,ROBUSTNESS_2023,2023-09-22 07:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.005059170847952599,0.50839,0.004921921328325807,-0.000137249519626792,0.0035158333333333383
C2,ROBUSTNESS_2023,2023-09-23 17:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,8,2.6936522539098466,7.657e-06,0.04575252663206775,7.535e-06,4.529166666666656e-08
C2,ROBUSTNESS_2023,2023-09-24 11:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.0019990013926602934,0.50984,0.016792309840054198,0.014793308447393905,0.0016887499999999934
C2,ROBUSTNESS_2023,2023-09-24 13:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SHIB-USDT,8,4.6187986705747974e-05,7.373e-06,0.010415239139372368,0.01036905115266662,6.824999999999973e-08
C2,ROBUSTNESS_2023,2023-09-25 14:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0053914887857948735,19.586,0.0025080616266570654,-0.002883427159137808,0.14266666666666664
C2,ROBUSTNESS_2023,2023-09-25 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0035700156258207105,19.571,0.005497328401151025,0.0019273127753303143,0.14837500000000015
C2,ROBUSTNESS_2023,2023-09-26 03:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.006029410622746978,19.494,0.006349698002168225,0.00032028737942124685,0.1155416666666665
C2,ROBUSTNESS_2023,2023-09-27 10:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,1.9204737732656787,1612.45,0.011676203383024664,1601.1,5.909999999999987
C2,ROBUSTNESS_2023,2023-09-27 12:00:00+00:00,2,MOMENTUM_BREAKOUT,BTC-USDT,1,0.33142102858303985,26765.4,0.006407219402143394,26738.2,82.07083333333382
C2,ROBUSTNESS_2023,2023-09-27 12:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.5968586387434471,145.88,0.02235615670334279,145.5,0.6366666666666679
C2,ROBUSTNESS_2023,2023-09-27 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,3.5601824535547166e-05,1629.58,0.022391758527878336,0.02235615670334279,6.475416666666661
C2,ROBUSTNESS_2023,2023-09-27 13:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.0026280903858790783,146.02,0.0204053109713489,0.017777220585469822,0.6375000000000005
C2,ROBUSTNESS_2023,2023-09-27 23:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.3552123552123828,146.62,0.016570755044027052,146.39,0.6475000000000009
C2,ROBUSTNESS_2023,2023-09-28 01:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.6473684210526243,147.2,0.021016855101616105,146.79,0.6333333333333352
C2,ROBUSTNESS_2023,2023-09-28 05:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.0022944782248235374,1609.94,0.019975798430065694,0.017681320205242157,8.527499999999975
C2,ROBUSTNESS_2023,2023-09-28 15:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,0.2182141621782061,1639.95,0.04068966830178389,1638.11,8.432083333333319
C2,ROBUSTNESS_2023,2023-09-28 16:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.9128855958625286,27018.4,0.02967248225977337,26914.7,113.5958333333336
C2,ROBUSTNESS_2023,2023-09-28 17:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.1458966565349724,0.5078,0.014443534370817357,0.50742,0.0026045833333333338
C2,ROBUSTNESS_2023,2023-09-28 23:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.4700380005846262,19.843,0.024049130412344688,19.776,0.14254166666666648
C2,ROBUSTNESS_2023,2023-09-29 01:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.14187569899344263,0.51037,0.01634937071849607,0.51,0.002607916666666661
C2,ROBUSTNESS_2023,2023-09-29 02:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,1.2223175965665058,20.217,0.04410473583638885,20.039,0.1456249999999999
C2,ROBUSTNESS_2023,2023-09-29 02:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0030760006376560067,20.217,0.04410473583638885,0.041028735198732846,0.1456249999999999
C2,ROBUSTNESS_2023,2023-09-29 03:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.003016140283529367,1650.99,0.036513626689602896,0.03349748640607353,9.873749999999992
C2,ROBUSTNESS_2023,2023-09-29 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0013189777769457844,20.203,0.03887489072864714,0.03755591295170135,0.1560416666666664
C2,ROBUSTNESS_2023,2023-09-29 06:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,7,2.0599455040872026,7.4e-06,0.01134344676780108,7.337e-06,3.058333333333323e-08
C2,ROBUSTNESS_2023,2023-09-29 06:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,ETH-USDT,2,0.003775108858147025,1656.03,0.04011531504371413,0.0363402061855671,9.823333333333332
C2,ROBUSTNESS_2023,2023-09-29 08:00:00+00:00,1,MOMENTUM_BREAKOUT,ETH-USDT,2,1.858575335330137,1686.16,0.06125891379190995,1668.32,9.598749999999995
C2,ROBUSTNESS_2023,2023-09-29 13:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,9.210401891252948,0.53726,0.07394007236092515,0.51291,0.0026437500000000003
C2,ROBUSTNESS_2023,2023-09-29 13:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.01963401805487086,0.53726,0.07394007236092515,0.054306054306054286,0.0026437500000000003
C2,ROBUSTNESS_2023,2023-09-29 15:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.02242990654204364,20.36,0.057827193848391856,20.356,0.17833333333333337
C2,ROBUSTNESS_2023,2023-09-29 15:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0032551548494570426,20.36,0.057827193848391856,0.05457203899893481,0.17833333333333337
C2,ROBUSTNESS_2023,2023-09-29 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.003048540587340609,0.53205,0.0635044375149918,0.06045589692765119,0.004793333333333334
C2,ROBUSTNESS_2023,2023-09-29 19:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.0015712512910959209,20.259,0.05796647344508843,0.05639522215399251,0.17595833333333344
C2,ROBUSTNESS_2023,2023-09-29 20:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.002009426110447521,0.53263,0.05467110213456894,0.05266167602412142,0.005214166666666668
C2,ROBUSTNESS_2023,2023-09-29 22:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.01533247188459419,20.213,0.06401010685897779,0.0486776349743836,0.16612500000000022
C2,ROBUSTNESS_2023,2023-09-30 13:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.42759961127307805,20.518,0.061129499379396046,20.463,0.12862500000000013
C2,ROBUSTNESS_2023,2023-09-30 23:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,1.1026033690658914,148.36,0.011867412358477658,147.76,0.5441666666666668
C2,ROBUSTNESS_2023,2023-10-01 06:00:00+00:00,1,MOMENTUM_BREAKOUT,SHIB-USDT,7,1.2088888888888965,7.467e-06,0.02993103448275858,7.433e-06,2.8124999999999837e-08
C2,ROBUSTNESS_2023,2023-10-01 11:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,5.26132527980104,23.094,0.19999999999999996,21.86,0.23454166666666657
C2,ROBUSTNESS_2023,2023-10-01 23:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,11.05146054258013,27994.8,0.03637999266995173,27287.0,64.04583333333358
C2,ROBUSTNESS_2023,2023-10-01 23:00:00+00:00,2,MOMENTUM_BREAKOUT,ETH-USDT,2,7.457189014539569,1734.6,0.0510370401788689,1694.21,5.416249999999991
C2,ROBUSTNESS_2023,2023-10-01 23:00:00+00:00,4,MOMENTUM_BREAKOUT,SOL-USDT,4,0.4169884169884109,24.386,0.22894723580103804,24.251,0.32375
C2,ROBUSTNESS_2023,2023-10-01 23:00:00+00:00,3,MOMENTUM_BREAKOUT,SHIB-USDT,7,1.4780793319415457,7.547e-06,0.03411893669498478,7.488e-06,3.991666666666649e-08
C2,ROBUSTNESS_2023,2023-10-02 04:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.2555351854463468,28130.2,0.04351342127520663,28100.0,118.18333333333324
C2,ROBUSTNESS_2023,2023-10-02 04:00:00+00:00,2,MOMENTUM_BREAKOUT,SHIB-USDT,7,0.08006672226856343,7.585e-06,0.03507096069869009,7.581e-06,4.9958333333333154e-08
C2,ROBUSTNESS_2023,2023-10-02 08:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.779225383320049,28309.9,0.04172048233558168,28200.0,141.03750000000005
C2,ROBUSTNESS_2023,2023-10-02 14:00:00+00:00,1,MOMENTUM_BREAKOUT,BTC-USDT,1,0.3285092601963489,28539.9,0.06112850333509323,28485.8,164.6833333333337
C2,ROBUSTNESS_2023,2023-10-03 23:00:00+00:00,1,MOMENTUM_BREAKOUT,XRP-USDT,3,0.4217869600214754,0.52783,0.022312176793011895,0.52652,0.0031058333333333354
C2,ROBUSTNESS_2023,2023-10-04 11:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.0075853524129114724,0.53462,0.025728593081483453,0.01814324066857198,0.006595000000000004
C2,ROBUSTNESS_2023,2023-10-04 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.003608598692943721,23.581,0.026465851216645575,0.022857252523701854,0.41675000000000056
C2,ROBUSTNESS_2023,2023-10-04 13:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.009233502538829041,0.53344,0.02434902834319086,0.015115525804361818,0.00669666666666667
C2,ROBUSTNESS_2023,2023-10-05 00:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.23797719385224178,150.35,0.008383635144198598,150.15,0.8404166666666685
C2,ROBUSTNESS_2023,2023-10-05 07:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.00010295300694895815,149.59,0.004094509330111462,0.003991556323162504,0.7466666666666674
C2,ROBUSTNESS_2023,2023-10-05 10:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.013872832369969045,150.9,0.00936454849498336,150.89,0.7208333333333314
C2,ROBUSTNESS_2023,2023-10-06 02:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.0012046390370719084,0.52529,0.02296007789678689,0.02175543885971498,0.003249166666666678
C2,ROBUSTNESS_2023,2023-10-06 03:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.0025869373440210452,150.29,0.025100607052724877,0.022513669708703832,0.793749999999997
C2,ROBUSTNESS_2023,2023-10-06 04:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.003933970308557244,0.52552,0.023148959367638167,0.019214989059080922,0.0031070833333333436
C2,ROBUSTNESS_2023,2023-10-06 12:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.001171555440591332,149.08,0.022496570644718883,0.02132501520412755,0.8704166666666637
C2,ROBUSTNESS_2023,2023-10-06 15:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.0007180607049910304,0.52144,0.024601116088972752,0.02388305538398172,0.003062916666666665
C2,ROBUSTNESS_2023,2023-10-06 16:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.002443446422002893,151.04,0.03551350610174131,0.03307005967973842,0.8816666666666629
C2,ROBUSTNESS_2023,2023-10-06 17:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XRP-USDT,3,0.0005229819520666812,0.52394,0.030465139148392106,0.029942157196325425,0.0028054166666666713
C2,ROBUSTNESS_2023,2023-10-06 18:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.011649371467866265,151.42,0.03280813041402353,0.021158758946157263,0.9108333333333304
C2,ROBUSTNESS_2023,2023-10-06 19:00:00+00:00,1,MOMENTUM_BREAKOUT,XMR-USDT,5,0.05442176870746461,151.98,0.03479267379315032,151.93,0.918749999999997
C2,ROBUSTNESS_2023,2023-10-07 05:00:00+00:00,1,MOMENTUM_BREAKOUT,SOL-USDT,4,0.07794508414525589,23.877,0.03372586371114372,23.855,0.2822499999999999
C2,ROBUSTNESS_2023,2023-10-07 05:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,SOL-USDT,4,0.00583553415954996,23.877,0.03372586371114372,0.027890329551593762,0.2822499999999999
C2,ROBUSTNESS_2023,2023-10-07 06:00:00+00:00,1,RELATIVE_STRENGTH_ROTATION,XMR-USDT,5,0.003263650093743742,151.85,0.031729854599809704,0.028466204506065962,0.8012499999999984
