decision_time,classification,legacy_asset_count,historical_eligible_count,top_6_overlap,top_6_jaccard,top_10_overlap,legacy_assets_not_historically_eligible,historical_top_6_omitted_by_legacy
2023-06-26T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,299,3,0.3333333333333333,3,,BNB-USDT;XMR-USDT;XRP-USDT
2023-07-03T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,300,3,0.3333333333333333,3,,BNB-USDT;XMR-USDT;XRP-USDT
2023-07-10T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,304,3,0.3333333333333333,3,,LTC-USDT;XMR-USDT;XRP-USDT
2023-07-17T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,306,3,0.3333333333333333,3,,LTC-USDT;XMR-USDT;XRP-USDT
2023-07-24T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,310,3,0.3333333333333333,3,,BCH-USDT;LTC-USDT;XRP-USDT
2023-07-31T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,310,3,0.3333333333333333,3,,LTC-USDT;XMR-USDT;XRP-USDT
2023-08-07T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,313,3,0.3333333333333333,3,,DOGE-USDT;LTC-USDT;XRP-USDT
2023-08-14T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,315,3,0.3333333333333333,3,,LTC-USDT;SHIB-USDT;XRP-USDT
2023-08-21T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,309,3,0.3333333333333333,3,,PEPE-USDT;SHIB-USDT;XRP-USDT
2023-08-28T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,311,3,0.3333333333333333,3,,PEPE-USDT;SHIB-USDT;XRP-USDT
2023-09-04T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,314,3,0.3333333333333333,3,,SHIB-USDT;XMR-USDT;XRP-USDT
2023-09-11T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,314,3,0.3333333333333333,3,,PEPE-USDT;XMR-USDT;XRP-USDT
2023-09-18T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,314,3,0.3333333333333333,3,,GRAM-USDT;XMR-USDT;XRP-USDT
2023-09-25T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,314,3,0.3333333333333333,3,,GRAM-USDT;XMR-USDT;XRP-USDT
2023-10-02T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,317,3,0.3333333333333333,4,,GRAM-USDT;XMR-USDT;XRP-USDT
2023-10-09T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,317,3,0.3333333333333333,4,,SHIB-USDT;XMR-USDT;XRP-USDT
2023-10-16T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,317,3,0.3333333333333333,4,,SHIB-USDT;XMR-USDT;XRP-USDT
2023-10-23T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,320,3,0.3333333333333333,4,,SHIB-USDT;XMR-USDT;XRP-USDT
2023-10-30T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,320,3,0.3333333333333333,4,,SHIB-USDT;XMR-USDT;XRP-USDT
2023-11-06T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,320,4,0.5,4,,SHIB-USDT;XRP-USDT
2023-11-13T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,4,,PEPE-USDT;XRP-USDT
2023-11-20T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,4,,PEPE-USDT;XRP-USDT
2023-11-27T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,5,,KAS-USDT;XRP-USDT
2023-12-04T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,5,,KAS-USDT;XRP-USDT
2023-12-11T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,5,0.7142857142857143,5,,XRP-USDT
2023-12-18T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,5,0.7142857142857143,5,,XRP-USDT
2023-12-25T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,5,,INJ-USDT;XRP-USDT
2024-01-01T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,5,,INJ-USDT;XRP-USDT
2024-01-08T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,319,4,0.5,5,,INJ-USDT;XRP-USDT
2024-01-15T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,321,4,0.5,5,,ICP-USDT;INJ-USDT
2024-01-22T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,322,3,0.3333333333333333,5,,ICP-USDT;INJ-USDT;XRP-USDT
2024-01-29T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,322,4,0.5,4,,ICP-USDT;XRP-USDT
2024-02-05T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,326,3,0.3333333333333333,5,,ICP-USDT;SUI-USDT;XRP-USDT
2024-02-12T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,328,3,0.3333333333333333,5,,ICP-USDT;SUI-USDT;XRP-USDT
2024-02-19T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,330,3,0.3333333333333333,5,,ICP-USDT;SUI-USDT;XRP-USDT
2024-02-26T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,337,3,0.3333333333333333,4,,ICP-USDT;XMR-USDT;XRP-USDT
2024-03-04T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,339,3,0.3333333333333333,3,,ICP-USDT;XMR-USDT;XRP-USDT
2024-03-11T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,343,3,0.3333333333333333,3,,FIL-USDT;PEPE-USDT;XRP-USDT
2024-03-18T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,345,3,0.3333333333333333,3,,PEPE-USDT;SHIB-USDT;XRP-USDT
2024-03-25T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,348,3,0.3333333333333333,5,,PEPE-USDT;SHIB-USDT;XRP-USDT
2024-04-01T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,349,3,0.3333333333333333,4,,DOGE-USDT;PEPE-USDT;XRP-USDT
2024-04-08T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,351,4,0.5,5,,DOGE-USDT;XRP-USDT
2024-04-15T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,356,4,0.5,5,,DOGE-USDT;XRP-USDT
2024-04-22T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;XRP-USDT
2024-04-29T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;XRP-USDT
2024-05-06T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;XRP-USDT
2024-05-13T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;XRP-USDT
2024-05-20T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;PEPE-USDT
2024-05-27T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;PEPE-USDT
2024-06-03T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,4,0.5,4,,DOGE-USDT;PEPE-USDT
2024-06-10T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,3,0.3333333333333333,4,,DOGE-USDT;PEPE-USDT;SHIB-USDT
2024-06-17T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,360,3,0.3333333333333333,3,,DOGE-USDT;PEPE-USDT;SHIB-USDT
2024-06-24T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,361,3,0.3333333333333333,3,,JASMY-USDT;ONDO-USDT;PEPE-USDT
2024-07-01T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,361,3,0.3333333333333333,4,,GRAM-USDT;ONDO-USDT;PEPE-USDT
2024-07-08T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,361,3,0.3333333333333333,4,,ONDO-USDT;PEPE-USDT;XRP-USDT
2024-07-15T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,361,3,0.3333333333333333,4,,GRAM-USDT;PEPE-USDT;XRP-USDT
2024-07-22T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,361,3,0.3333333333333333,4,,ONDO-USDT;PEPE-USDT;XRP-USDT
2024-07-29T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,362,3,0.3333333333333333,4,,PEPE-USDT;WIF-USDT;XRP-USDT
2024-08-05T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,363,3,0.3333333333333333,3,,PEPE-USDT;WIF-USDT;XRP-USDT
2024-08-12T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,363,3,0.3333333333333333,3,,PEPE-USDT;WIF-USDT;XRP-USDT
2024-08-19T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,363,3,0.3333333333333333,3,,PEPE-USDT;WIF-USDT;XRP-USDT
2024-08-26T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,PEPE-USDT;WIF-USDT;XRP-USDT
2024-09-02T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,PEPE-USDT;WIF-USDT;XRP-USDT
2024-09-09T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,GRAM-USDT;PEPE-USDT;XRP-USDT
2024-09-16T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,365,3,0.3333333333333333,3,,FET-USDT;XMR-USDT;XRP-USDT
2024-09-23T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,FET-USDT;XMR-USDT;XRP-USDT
2024-09-30T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,FET-USDT;XMR-USDT;XRP-USDT
2024-10-07T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,FET-USDT;PEPE-USDT;XRP-USDT
2024-10-14T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,PEPE-USDT;SUI-USDT;XRP-USDT
2024-10-21T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,PEPE-USDT;SUI-USDT;XRP-USDT
2024-10-28T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,PEPE-USDT;SUI-USDT;XRP-USDT
2024-11-04T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,DOGE-USDT;PEPE-USDT;SUI-USDT
2024-11-11T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,DOGE-USDT;PEPE-USDT;SUI-USDT
2024-11-18T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,DOGE-USDT;PEPE-USDT;SUI-USDT
2024-11-25T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,366,3,0.3333333333333333,3,,DOGE-USDT;SHIB-USDT;SUI-USDT
2024-12-02T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,DOGE-USDT;SHIB-USDT;XRP-USDT
2024-12-09T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,DOGE-USDT;SHIB-USDT;XRP-USDT
2024-12-16T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,DOGE-USDT;SHIB-USDT;XRP-USDT
2024-12-23T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,DOGE-USDT;SHIB-USDT;XRP-USDT
2024-12-30T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,6,364,3,0.3333333333333333,3,,DOGE-USDT;SHIB-USDT;XRP-USDT
