decision_time,year,eligible_count,total_liquidity,top_1_share,top_3_share,top_6_share,top_10_share,hhi,effective_number_assets,rank_1_rank_6_ratio,rank_6_rank_7_ratio,rank_10_rank_11_ratio,rank_30_rank_31_ratio,top_6_median_liquidity,top_6_min_liquidity,top_10_median_liquidity,top_10_min_liquidity,rank_4_5_absolute_difference,rank_4_5_margin,rank_4_5_margin_below_1pct,rank_4_5_margin_below_2pct,rank_4_5_margin_below_5pct,rank_4_5_margin_below_10pct,rank_4_5_margin_below_20pct,rank_6_7_absolute_difference,rank_6_7_margin,rank_6_7_margin_below_1pct,rank_6_7_margin_below_2pct,rank_6_7_margin_below_5pct,rank_6_7_margin_below_10pct,rank_6_7_margin_below_20pct,rank_8_9_absolute_difference,rank_8_9_margin,rank_8_9_margin_below_1pct,rank_8_9_margin_below_2pct,rank_8_9_margin_below_5pct,rank_8_9_margin_below_10pct,rank_8_9_margin_below_20pct,rank_10_11_absolute_difference,rank_10_11_margin,rank_10_11_margin_below_1pct,rank_10_11_margin_below_2pct,rank_10_11_margin_below_5pct,rank_10_11_margin_below_10pct,rank_10_11_margin_below_20pct,rank_30_31_absolute_difference,rank_30_31_margin,rank_30_31_margin_below_1pct,rank_30_31_margin_below_2pct,rank_30_31_margin_below_5pct,rank_30_31_margin_below_10pct,rank_30_31_margin_below_20pct
2020-08-03T00:00:00+00:00,2020,37,55765441.06073678,0.4391959552115499,0.7637497645663559,0.8630367950230051,0.9324317370097562,0.2569338653851532,3.8920521376229,16.046823381645186,1.0595314632080526,1.1263649717954771,1.125746552859936,4183661.709833143,1526280.6582939196,1554441.7414105255,647538.761232268,845298.7376776664,0.34816021820507564,False,False,False,False,False,85756.51031567808,0.056186593107677145,False,False,False,True,True,352010.3438191069,0.32993953642767204,False,False,False,False,False,72646.27305406972,0.11218830038193185,False,False,False,False,True,3294.1066686342274,0.11170058885854849,False,False,False,False,True
2020-08-10T00:00:00+00:00,2020,37,82256849.74938338,0.43740050912280704,0.808755931646169,0.893218669381082,0.9459518572274379,0.28835154412771874,3.467989058373389,18.25586313627888,1.140925780686872,1.1153267920017644,1.1027733988480888,4528676.512721046,1970829.1900873785,2019594.0580326302,713714.6612586624,840091.6852391646,0.28884509229731314,False,False,False,False,False,243434.45201696758,0.1235187976925462,False,False,False,False,True,157694.33662164735,0.15352977643320945,False,False,False,False,True,73799.37689819012,0.10340179472850142,False,False,False,False,True,2878.078277477023,0.0931953916873962,False,False,False,True,True
2020-08-17T00:00:00+00:00,2020,38,103312802.54830852,0.443517207536089,0.8097103903448808,0.8937690430155778,0.9459180790073176,0.2944831370920809,3.39578017904405,22.586611142242834,1.0534439979401302,1.0417707908636884,1.092477532208535,5348039.099706076,2028679.973298692,2426434.631357433,708946.8756889101,1007276.4337135269,0.2628958488739243,False,False,False,False,False,102920.29621523432,0.0507326426887741,False,False,False,True,True,900860.2346442385,0.4931064137347718,False,False,False,False,False,28425.89937976247,0.040095951268760394,False,False,True,True,True,3577.889340539339,0.08464936759073102,False,False,False,True,True
2020-08-24T00:00:00+00:00,2020,38,116441700.3097022,0.42730711556493217,0.7851250563427814,0.8802899727554,0.9427500928475276,0.2765935949887966,3.6154127142405628,15.635439328837284,1.3438469652633218,1.1293153539365737,1.4947892503173037,6174962.081696046,3182281.3573934417,3202073.6202758327,968129.7524213002,1455151.5532060969,0.3111281009756634,False,False,False,False,False,814242.853269659,0.2558676502245524,False,False,False,False,False,554832.4488818557,0.24705189294534477,False,False,False,False,False,110858.35427144938,0.11450774443631317,False,False,False,False,True,22621.1456049369,0.331009371529982,False,False,False,False,False
2020-08-31T00:00:00+00:00,2020,39,113345231.56771378,0.4064447206703346,0.762914118615071,0.8581678744223729,0.9384419241742169,0.25547642973383416,3.9142554209084612,15.983050275701379,1.037032696441435,1.3002769102157443,1.4578045689409442,6520892.237010196,2882339.114824076,3087956.766470256,1728268.3044613227,1327071.0586161343,0.2872046914870767,False,False,False,False,False,102929.04924486345,0.03571024960785911,False,False,True,True,True,293949.10336441454,0.12034883207599444,False,False,False,False,True,399114.2674381125,0.23093304807352288,False,False,False,False,False,22929.27515100903,0.3140369969299293,False,False,False,False,False
2020-09-07T00:00:00+00:00,2020,39,118939937.58039905,0.40424585517257167,0.7480286034577149,0.8430249956353147,0.9374867034542507,0.2481501905331755,4.029817578827564,14.845592174928738,1.0422051188002726,1.7301988468308371,1.2690436833955159,6669973.637793925,3238737.546795873,3262783.261842428,2398010.8713402096,1486469.4553929926,0.31141347570894595,False,False,False,False,False,131155.85450470122,0.04049598110672953,False,False,True,True,True,196723.42586913472,0.06638883958977537,False,False,False,True,True,1012036.7240723465,0.42203174980050673,False,False,False,False,False,15637.266845375489,0.21200506090984142,False,False,False,False,False
2020-09-14T00:00:00+00:00,2020,39,117015997.79099272,0.39414734537996476,0.7580155684590256,0.8533049808581151,0.9396912953581942,0.2504394717780847,3.992980790528514,13.56385178809694,1.1416848430014541,1.657184245523016,1.145006580330227,6250638.017627679,3400327.990665742,3607879.239423679,2289333.7343841773,119196.7037678659,0.030294281504420685,False,False,True,True,True,421985.9276088439,0.12410153631274384,False,False,False,False,True,54192.27896140609,0.02214145133053161,False,False,True,True,True,907873.7424919349,0.3965667953327695,False,False,False,False,False,6590.943577767044,0.12664257378189572,False,False,False,False,True
2020-09-21T00:00:00+00:00,2020,39,101098805.60139418,0.3883858855662937,0.7808961547379254,0.8674214000447736,0.9403953384939715,0.26038512425348215,3.8404651681503537,16.474626122266706,1.041081641632262,1.18511124644098,1.2005716994388416,5540708.680273876,2383383.322436796,2744682.3227058547,1314106.1650286424,152252.98650338035,0.04672867941402257,False,False,True,True,True,94049.58805261878,0.03946053795344238,False,False,True,True,True,724153.7414955492,0.32196832226177735,False,False,False,False,False,205259.912008052,0.15619735868416545,False,False,False,False,True,6814.130284009414,0.16706349111226815,False,False,False,False,True
2020-09-28T00:00:00+00:00,2020,40,93325621.79430552,0.3604536043363078,0.7797954319846568,0.8691439451919315,0.9355316406472756,0.25683491656524154,3.8935515987211136,15.743846138799832,1.023996164529325,1.010874541059728,1.135254043503232,5386462.214780717,2136679.7195624067,2420890.7915413254,1166546.5239768063,791622.1048627482,0.2263896470011678,False,False,False,False,False,50070.61537252786,0.023433842196425372,False,False,True,True,True,308465.3028108105,0.18976742584017933,False,False,False,False,True,12549.191376182018,0.010757557558357205,False,True,True,True,True,4588.2322968231165,0.11913989144302654,False,False,False,False,True
2020-10-05T00:00:00+00:00,2020,41,72842146.43175614,0.34715292274404813,0.7813859060875938,0.8743178098767114,0.935382707452344,0.2509930407741099,3.9841742102323288,15.140540261802641,1.0783007297425908,1.0079404511779309,1.02567868462914,4662450.070215576,1670175.8058482488,2032933.8261881385,902411.2168225136,307799.845084467,0.11385270612793341,False,False,False,False,True,121279.69571861112,0.07261492789797395,False,False,False,True,True,62337.326011360856,0.06054729929441682,False,False,False,True,True,7109.10272647778,0.007877897120460992,True,True,True,True,True,723.3912513333889,0.025035798261152903,False,False,True,True,True
2020-10-12T00:00:00+00:00,2020,41,49844970.148890965,0.4206852110998319,0.7808436491245566,0.8645752004687051,0.933929610467047,0.25354566264878303,3.9440627362859755,18.66577314933057,1.0358352999623894,1.4680783293876432,1.2285316938524415,3814684.476632679,1123395.297992414,1213446.7786610466,735707.0551117086,443204.86061763414,0.2537379452502511,False,False,False,False,False,38864.486932775704,0.03459555777225457,False,False,True,True,True,114441.63754289923,0.13070288934013993,False,False,False,False,True,234570.95059705188,0.31883743531783176,False,False,False,False,False,4301.946037560974,0.18602018571927087,False,False,False,False,True
2020-10-19T00:00:00+00:00,2020,41,41897322.47507017,0.4152802718624328,0.7867122035370768,0.8673028599294488,0.9412577853970556,0.25063132689601414,3.989924214122266,18.759099654246167,1.0321046305244361,1.2755749952151418,1.354079107109476,3478978.2881484097,927503.5469954882,1025449.4224939512,627307.5041700595,202238.57636846718,0.152559903816558,False,False,False,False,True,28850.91085316008,0.031105984388543177,False,False,True,True,True,198526.5480059852,0.22418702028264598,False,False,False,False,False,135523.40168829507,0.21603982223613805,False,False,False,False,False,4925.224774224351,0.2614907099964943,False,False,False,False,False
2020-10-26T00:00:00+00:00,2020,42,38408513.43920297,0.431612517178364,0.7813977698106219,0.8680705168238433,0.9410373349036105,0.25344320695693284,3.9456571434953798,18.897798551791055,1.0051949236098974,1.043285952341878,1.0695306840667815,3417388.704122177,877223.6152873088,1046910.420530165,497330.1572529989,18553.301636604127,0.015021085466817042,False,True,True,True,True,4533.558181780158,0.005168075850643081,True,True,True,True,True,103765.3231725893,0.13508540688390516,False,False,False,False,True,20634.23689038382,0.04149001742495759,False,False,True,True,True,1224.4838022141666,0.0650104621612147,False,False,False,True,True
2020-11-02T00:00:00+00:00,2020,42,41326868.19454425,0.4462751568002963,0.7877685574053684,0.8782625786958644,0.9468247441677612,0.26410474203839546,3.7863765424348963,18.447767728238425,1.0841802220882693,1.0680042657926414,1.5594735445297547,3532808.9204303618,999749.9348039844,1159721.4107646262,488808.9214796124,100698.78201208822,0.07089508072206832,False,False,False,True,True,77624.70651090716,0.0776441226036455,False,False,False,True,True,154224.4334527708,0.1956232087747934,False,False,False,False,True,31124.49349014851,0.06367415184636042,False,False,False,True,True,6579.452757877718,0.3587579580892852,False,False,False,False,False
2020-11-09T00:00:00+00:00,2020,44,52744600.29788955,0.5206803920006123,0.8201309903578003,0.9036523511785758,0.9598508438582813,0.32312876769435256,3.0947414776325326,19.200912696373514,1.2579833049811837,1.485860361725506,1.5402205916081373,3552542.170795877,1430300.715038807,1445211.0506817573,430948.3755204543,54757.30513938726,0.03614633003152588,False,False,True,True,True,293321.62368258205,0.2050768908932718,False,False,False,False,False,402604.53815809137,0.44762582486760993,False,False,False,False,False,140915.4850676793,0.3269892476041854,False,False,False,False,False,8347.191523968855,0.35074235116159264,False,False,False,False,False
2020-11-16T00:00:00+00:00,2020,45,59192899.68322801,0.5614800808471628,0.8370335436367368,0.9128728826519777,0.9629465496149344,0.3599770215094553,2.777955092263392,24.833971264544054,1.1765437008603494,1.3214695456373453,1.6064805516271736,3549223.7987199314,1338313.3025996543,1449359.1729813097,427119.99389599886,30026.997045893222,0.01887977372373237,False,True,True,True,True,200817.68588689598,0.15005282058902839,False,False,False,False,True,382470.4394964897,0.4292933891285022,False,False,False,False,False,103904.07468993141,0.24326670765787523,False,False,False,False,False,10607.06969935415,0.37752125353330984,False,False,False,False,False
2020-11-23T00:00:00+00:00,2020,48,64101132.92345704,0.5561860205754309,0.8209617443045422,0.8923749651055443,0.9431499765700636,0.3515325851976736,2.8446865016444507,31.34267377495946,1.2455167426756717,1.3508994280881534,1.1581697907053663,3610797.455802262,1137495.6167127583,1404244.5082019581,702614.7645020597,98185.9429621445,0.05549801571551897,False,False,False,True,True,224223.5764918119,0.19712038727656309,False,False,False,False,True,176801.55744611274,0.1947528517157241,False,False,False,False,True,182505.90229280695,0.25975244403261033,False,False,False,False,False,6582.750344933571,0.13656874145287048,False,False,False,False,True
2020-11-30T00:00:00+00:00,2020,49,74791000.32310136,0.5274198400558588,0.7964744353530309,0.8810350305222193,0.9376371053321182,0.3255012741085952,3.0721845950943205,30.37867803416856,1.0087529308438572,1.2188022569638102,1.1309008688187778,4340289.244198285,1298484.9894936327,1591861.6545552053,883458.3763214296,1255409.8718932217,0.3997295447757968,False,False,False,False,False,11266.930650022347,0.008676981822035607,True,True,True,True,True,273106.640864884,0.23384860468030852,False,False,False,False,False,158600.5322588205,0.1795223595244024,False,False,False,False,True,7951.0919794921865,0.115749198208242,False,False,False,False,True
2020-12-07T00:00:00+00:00,2020,51,81467246.73393452,0.4721804171023232,0.7527358868736823,0.8805126814535825,0.9331318092196975,0.2784678178006373,3.5910792417525506,27.36734597488564,1.1131975631259414,1.1974757828381712,1.083048099118607,5847075.99305878,1405588.929898703,2433898.041136408,845830.1173366238,2079620.4162650723,0.375258953929476,False,False,False,False,False,142929.9226765663,0.10168685853755753,False,False,False,False,True,337682.07841239206,0.2684353624128139,False,False,False,False,False,139485.88101987937,0.16491004299905618,False,False,False,False,True,4603.798116865757,0.07667997311125183,False,False,False,True,True
2020-12-14T00:00:00+00:00,2020,53,92135095.87781915,0.3934717319589986,0.7680992968490751,0.8844475751190565,0.93771977263327,0.23175448398233994,4.314911119804705,20.53997054278284,1.182478124884525,1.229659355918031,1.2418082193168174,10748443.655550376,1764976.03410595,2575268.516638816,1042023.0093194467,2183661.7411746047,0.39209452431396696,False,False,False,False,False,272368.2666021674,0.15431839375662443,False,False,False,False,True,115166.46114918124,0.09254872342613694,False,False,False,True,True,194615.14444657718,0.1867666478628738,False,False,False,False,True,15214.768267092702,0.19472267581692168,False,False,False,False,True
2020-12-21T00:00:00+00:00,2020,55,94727894.25870317,0.35995021538794714,0.7547706801734618,0.8703691943197439,0.928118320951509,0.21404654750969213,4.671881007352943,17.451873546964556,1.1368557645743362,1.2344330801999646,1.0147543238371217,12155725.844995495,1953791.714677964,2547219.953093982,1042023.0093194467,2715315.7268142453,0.4636838212608499,False,False,False,False,False,235199.2814421556,0.1203809391119885,False,False,False,False,True,574104.9157866982,0.3496436933969002,False,False,False,False,False,197892.18843229872,0.18991153425829208,False,False,False,False,True,1469.2912425245013,0.0145397989351066,False,True,True,True,True
2020-12-28T00:00:00+00:00,2020,57,91047201.25565358,0.4033872949405228,0.7518431514541799,0.8807370436058038,0.9309603041451003,0.23056359796188355,4.337198104296232,15.642511670868952,1.3679247993535988,1.1652040629490756,1.0397740661478376,10693823.954290792,2347914.7722050725,3059005.7508321083,830318.4875114833,1847319.9082300449,0.32885577612950007,False,False,False,False,False,631508.4512475464,0.26896566209447953,False,False,False,False,False,306440.0342658169,0.2627677080245832,False,False,False,False,False,117723.57481439994,0.14178122802880724,False,False,False,False,True,3745.9943397190655,0.03825260452512811,False,False,True,True,True
2021-01-04T00:00:00+00:00,2021,57,104763723.86875743,0.45514854190499404,0.7548250598280989,0.886173350946423,0.9326249404316986,0.25921320197126935,3.857828198545373,18.189019043289452,1.3988384212655312,1.1081899443681842,1.0429419361451224,10415904.876248512,2621529.8389604064,4080717.788746975,896436.7078766604,59194.785325775854,0.010572195493460149,False,True,True,True,True,747453.6060608951,0.28512115137980093,False,False,False,False,False,270417.0914174983,0.22855248726525282,False,False,False,False,False,87516.98032242001,0.09762761782671373,False,False,False,True,True,4543.571866931452,0.041173851253735745,False,False,True,True,True
2021-01-11T00:00:00+00:00,2021,57,143482768.61040637,0.4940022859738679,0.7630460265683473,0.8867279957497042,0.9374593939093665,0.2905636728803061,3.441586451902874,22.7804293073925,1.1712268081385837,1.3078439343224353,1.2567955598237264,10826020.261398535,3111478.4859826453,4640660.906336439,1450515.5049334369,2295066.2259649206,0.27112708194797386,False,False,False,False,False,454880.75071762037,0.14619440653916754,False,False,False,False,True,221398.44784511928,0.13048896232318133,False,False,False,False,True,341426.3645040656,0.23538277484302617,False,False,False,False,False,31760.483778018985,0.20432564215913013,False,False,False,False,False
2021-01-18T00:00:00+00:00,2021,58,253407465.28631955,0.5583151118055804,0.8043098967448299,0.8905956687375698,0.9463729085330859,0.3560382566129159,2.8086869358176814,22.59367952388124,1.3956814342075572,1.222725697927263,1.0213193546385548,10749118.300265145,6261982.124875071,6574419.186544407,2624381.70521498,1829764.1496509537,0.20991669547743408,False,False,False,False,False,1775297.7201129543,0.2835041181386911,False,False,False,False,False,1493026.1317258654,0.3506266926531012,False,False,False,False,False,478044.4607587843,0.1821550804933784,False,False,False,False,True,3692.602526792267,0.020874327448831893,False,False,True,True,True
2021-01-25T00:00:00+00:00,2021,59,310382210.14970326,0.5105935445292521,0.7728300065396133,0.8627479526819916,0.9356985564668656,0.31739438160726163,3.1506543844162396,19.76504407010456,1.0565387991994506,1.1103286530857364,1.2084994164369596,11161102.595593588,8018153.27489537,8475720.846922457,4238095.737156836,2024200.7429988831,0.184732169302821,False,False,False,False,True,429077.2457227539,0.0535132256783097,False,False,False,True,True,1879363.4634460406,0.29608488326043125,False,False,False,False,False,421121.6138838213,0.0993657623615493,False,False,False,True,True,48343.90883843819,0.17252752761079698,False,False,False,False,True
2021-02-01T00:00:00+00:00,2021,59,335696472.28668237,0.4798645023985388,0.7796440713010678,0.8575938346267004,0.9311927310191545,0.3062101344285301,3.2657312334429003,19.366873116865843,1.0425655026220773,1.0022495898479524,1.0207022639636998,10161947.13532561,8317750.60737646,8501392.86460922,4570782.636774577,479639.71293625236,0.052335704384852716,False,False,False,True,True,339594.2359474059,0.040827653049159994,False,False,True,True,True,1621071.5966179231,0.23529558790756258,False,False,False,False,False,10259.306984047405,0.0022445405523127213,True,True,True,True,True,6019.330109265051,0.020282372925584106,False,False,True,True,True
2021-02-08T00:00:00+00:00,2021,59,285921659.4900394,0.428501946801304,0.7225838586656708,0.8173519130449795,0.910723399790121,0.25660758500234987,3.897000940135275,14.677653362040337,1.000170790715111,1.060373505682576,1.0639212588582387,10461139.921959987,8347246.300352077,8480471.953313474,4576892.963474769,1521597.861872403,0.150128614074884,False,False,False,False,True,1425.3887216858566,0.0001707615506236752,True,True,True,True,True,1173367.5304225385,0.156997615534554,False,False,False,False,True,260590.32204978913,0.05693607522163888,False,False,False,True,True,20162.39624092891,0.060080817378192784,False,False,False,True,True
2021-02-15T00:00:00+00:00,2021,61,308378574.80772865,0.394354376384187,0.6977170898771684,0.7939225072297461,0.8892157995115231,0.22270513223751867,4.49024227665074,13.774348100426867,1.0513288857135885,1.1319550503084663,1.2049862129439814,15975142.707797043,8828761.96186573,8943996.774174664,5361521.7575239735,2720464.357137682,0.2309452103142626,False,False,False,False,False,431045.43201578036,0.048822862580008904,False,False,True,True,True,797937.0691045644,0.09716064546050958,False,False,False,True,True,625007.0380897364,0.11657269453633132,False,False,False,False,True,78807.09223473398,0.1701149861650002,False,False,False,False,True
2021-02-22T00:00:00+00:00,2021,62,363989537.81142807,0.37389622432103414,0.6495361515419816,0.7770244220664303,0.8725037160657418,0.1941406509334356,5.150904744534245,12.689072449996344,1.0228985526785304,1.1548458369565617,1.0697520732023253,27084142.404265992,10725316.166044151,10746234.471836109,6116486.581627693,14144774.943272106,0.5677912645597943,False,False,False,False,False,240096.35811777227,0.022385946894312177,False,False,True,True,True,804199.3770508394,0.08484925067302712,False,False,False,True,True,820120.2737689251,0.134083556437833,False,False,False,False,True,36766.03947666148,0.06520396169321843,False,False,False,True,True
2021-03-01T00:00:00+00:00,2021,62,441892364.9973503,0.3781390105842401,0.6288532005319388,0.7687117384847917,0.8638847247689815,0.1892729435763149,5.2833753261559,11.219231474216727,1.2530331617976211,1.214724896331532,1.0121907710781142,33377546.320059266,14893777.891011365,15200371.17561765,8146000.02668266,15894713.289598584,0.5061740145297944,False,False,False,False,False,3007597.7442349494,0.2019365245167301,False,False,False,False,False,573403.4874336757,0.050749421617623545,False,False,False,True,True,1439954.8544106726,0.1767683341141693,False,False,False,False,True,8059.926266278955,0.012043946088472373,False,True,True,True,True
2021-03-08T00:00:00+00:00,2021,62,457888778.91305816,0.38481366500123926,0.6476902934545883,0.7728336600668007,0.8644913228541702,0.1923487413928128,5.19889026961611,11.681178778817802,1.197721333110106,1.1648985993083345,1.1673195268798546,36832941.32778161,15084253.26868498,16431432.57530529,8701855.43897796,6660266.29459893,0.27252749682252764,False,False,False,False,False,2490127.3633578084,0.16508124857113948,False,False,False,False,True,1924405.3595272973,0.17032065743262792,False,False,False,False,True,1231801.4410207663,0.1415561830070395,False,False,False,False,True,110623.27730699489,0.14333652699795524,False,False,False,False,True
2021-03-15T00:00:00+00:00,2021,62,439567357.21780694,0.4008529211352869,0.6583974414541184,0.7652141238413378,0.8628587113397621,0.20446220510920593,4.8908794633506325,11.529170824524547,1.1717152051580024,1.0917483502771355,1.0483172421228613,27400389.92920565,15283133.701312166,15309497.138177078,7770531.566283192,998271.932327766,0.061115699402913386,False,False,False,True,True,2239747.7027057223,0.14655029174503814,False,False,False,False,True,938514.5737201404,0.08144717382089435,False,False,False,True,True,653019.9489670983,0.08403800221346394,False,False,False,True,True,34468.38847678574,0.04609028658635625,False,False,True,True,True
2021-03-22T00:00:00+00:00,2021,63,448655627.68567955,0.41256550592001734,0.6837865391885437,0.7751596462830218,0.8582527993883571,0.21435421813477806,4.665175281837639,14.191087808011003,1.125438743852881,1.227690248529755,1.056453319614369,30797296.37871695,13043385.998606443,13171896.03542216,6590846.257367324,1350860.5739817284,0.09220094116096675,False,False,False,True,True,1453784.9920220338,0.11145763777728852,False,False,False,False,True,2910258.19462034,0.2644484621727101,False,False,False,False,False,1222353.4593994943,0.18546229295413066,False,False,False,False,True,50625.57491489046,0.05343664368907083,False,False,False,True,True
2021-03-29T00:00:00+00:00,2021,64,452875102.08084863,0.43353378451708785,0.6729973113322818,0.7676257830810965,0.8430241614509572,0.22470039915748394,4.450370376508046,16.435350164300132,1.069367631972593,1.4033633276015516,1.0928581410274378,26857407.443322994,11945997.800834408,13415762.753570912,6686669.163450813,1137825.5895498823,0.07101045383827725,False,False,False,True,True,774911.7835791446,0.06486789940016717,False,False,False,True,True,1476138.4377806522,0.16619033746804715,False,False,False,False,True,1921923.618276272,0.28742615662540394,False,False,False,False,False,98801.54068855173,0.08496815601349539,False,False,False,True,True
2021-04-05T00:00:00+00:00,2021,66,494488724.2245222,0.4464925556885242,0.6557016316401706,0.7466283800826983,0.8160903186336049,0.23039607710148838,4.340351678642101,18.676144964143294,1.149046845806484,1.5050080988578511,1.0637795179752982,23540084.989936173,11821793.772861334,13777682.091334708,7406077.341247201,1673317.2427520528,0.09612960548440995,False,False,False,True,True,1533445.8121096157,0.12971346325037966,False,False,False,False,True,720857.7769319406,0.08297845082721601,False,False,False,True,True,2485122.2002963554,0.3355517483534482,False,False,False,False,False,82849.26097027399,0.05995557998398993,False,False,False,True,True
2021-04-12T00:00:00+00:00,2021,66,522116974.7382637,0.40711619267659777,0.6154119823426474,0.7281828110391159,0.7966619082189546,0.19899800769940526,5.025175937995025,17.40445888355298,1.1128857254326634,1.0183556802513503,1.1090194576981647,28788851.75656824,12213092.995849144,15868400.929637352,8034286.884507192,7619053.195026856,0.28070294314996724,False,False,False,False,False,1238836.8644741233,0.1014351454537492,False,False,False,False,True,629021.8146703523,0.07240714796754978,False,False,False,True,True,144816.59400498588,0.01802482237524291,False,True,True,True,True,162158.23832098488,0.09830256533500409,False,False,False,True,True
2021-04-19T00:00:00+00:00,2021,67,673982474.3253052,0.3533310424864894,0.5847874099275379,0.7095220978898953,0.8030133687961383,0.16429201349550326,6.086723138415796,10.859929999300203,1.1439170725739285,1.1402620176957965,1.073761189388846,40208065.02912985,21928219.637357604,26407825.153842416,12096508.115613896,365912.6490524933,0.011707952180130323,False,True,True,True,True,2758805.9070275687,0.12581075676237666,False,False,False,False,True,3831262.2127893474,0.21537969827691514,False,False,False,False,False,1487974.350665629,0.1230085853243041,False,False,False,False,True,162232.86559474096,0.0686942218789158,False,False,False,True,True
2021-04-26T00:00:00+00:00,2021,69,1001227540.5981508,0.2826027245915415,0.597778852575309,0.7341792278118208,0.8293407414646726,0.1395642897044232,7.165156660904119,8.571198147949707,1.1134335483770323,1.1617193180924144,1.0492786587805247,105470322.57720178,33011677.71705398,39590936.60523127,16068049.974896695,11215743.530846551,0.19544410567379636,False,False,False,False,True,3363138.9558745623,0.10187725036880357,False,False,False,False,True,7492555.613773774,0.2626465051867014,False,False,False,False,False,2236783.054689996,0.13920687688826885,False,False,False,False,True,153713.37606940325,0.04696432007661018,False,False,True,True,True
2021-05-03T00:00:00+00:00,2021,70,1091544745.507977,0.2627974400930124,0.5935787123012173,0.7498987386472113,0.8387392907428314,0.13526049808206725,7.393141487570637,5.1514919403802235,1.6159141800437449,1.0729125862780524,1.0260786538762072,114080315.19184443,55683900.54499489,56534919.784625,14153926.319836058,174524.78213320673,0.003032025292920541,True,True,True,True,True,21224211.266516343,0.38115525418996654,False,False,False,False,False,10937255.292671647,0.36889694230032144,False,False,False,False,False,961867.1522423495,0.0679576204162048,False,False,False,True,True,71060.62588136224,0.025415842906087338,False,False,True,True,True
2021-05-10T00:00:00+00:00,2021,75,1251991250.6263347,0.2746493909861854,0.6159279713935679,0.750899597442183,0.8358218374248619,0.14619143529341525,6.840346002438093,7.5506015277665295,1.2427469481360052,1.0109475761919462,1.0573551730436876,112300928.72216198,45540561.66784224,53422020.40209751,14773480.621473936,835774.9551278204,0.013450031986180642,False,True,True,True,True,8895481.399370462,0.1953309549462994,False,False,False,False,True,12313578.37730997,0.36638330269994923,False,False,False,False,False,159982.385370614,0.010829024619836182,False,True,True,True,True,194243.06369180698,0.054243999089337,False,False,False,True,True
2021-05-17T00:00:00+00:00,2021,77,1466858814.4070122,0.23828710684685225,0.5666935606730883,0.7418290178563033,0.8325669958228487,0.13502390045080132,7.406096229344006,6.036663072359231,1.6279778056379814,1.6383248728726088,1.0065532942604702,131430748.62288196,57901780.97537039,66037152.868708305,30485390.837083183,50652158.58493796,0.4057863975840139,False,False,False,False,False,22335091.567906693,0.3857410116177142,False,False,False,False,False,2099745.1843706593,0.060732381200915043,False,False,False,True,True,11877731.671394844,0.38962044918074257,False,False,False,False,False,27462.26316925045,0.00651062819806786,True,True,True,True,True
2021-05-24T00:00:00+00:00,2021,78,1669502876.7973614,0.26797267777343714,0.5744702969958019,0.7360385064918868,0.8229192820713425,0.1406948194069768,7.1075822422954955,8.926757643195975,1.101189547884177,1.2412728548956167,1.051607840078475,129996462.07313338,50116870.46156586,76273956.77658163,30077805.09931183,14759633.907951966,0.12594546158316605,False,False,False,False,True,4605295.6760438755,0.09189112635386186,False,False,False,True,True,8113454.251576241,0.2091857204268344,False,False,False,False,False,5846384.118272826,0.19437535747602108,False,False,False,False,True,232049.41527523752,0.049075176231687175,False,False,True,True,True
2021-05-31T00:00:00+00:00,2021,81,1845830550.3573444,0.31099269068191393,0.5926941157745692,0.7521749260197191,0.8276218622968464,0.15745726910225227,6.35092940263433,9.599826266539896,1.3636238226131776,1.0122556049692029,1.020562382156262,134984432.24708623,59796895.637509495,79855457.55529042,25288563.820857104,34749617.16258782,0.2580475177319403,False,False,False,False,False,15945435.545738846,0.26665992232106056,False,False,False,False,False,8760523.616194598,0.2221150390523665,False,False,False,False,False,306174.29718882963,0.012107223619251482,False,True,True,True,True,102523.57054335065,0.02014808944144834,False,False,True,True,True
2021-06-07T00:00:00+00:00,2021,83,1701606866.2585058,0.33735160616782633,0.6325229658336913,0.7659729384392634,0.8373638569074245,0.17776277241286828,5.625474819201289,10.297209125759352,1.5666420546300388,1.1819026022452515,1.0390351735921082,109610553.6291919,55747125.49660653,64084863.94029236,25448953.49907889,26487059.423087895,0.2677904154070787,False,False,False,False,False,20163294.887788124,0.3616920999633518,False,False,False,False,False,8514537.847723395,0.24693766174083953,False,False,False,False,False,3916761.7171725743,0.15390659255652062,False,False,False,False,True,162694.06168541126,0.0375686738853675,False,False,True,True,True
2021-06-14T00:00:00+00:00,2021,83,1276350377.6946466,0.29634827377465084,0.6418837796065182,0.7728463273396289,0.8493790507154363,0.17742651461349343,5.636136189556582,10.343810476116593,1.1336216487738453,1.063377863940025,1.2209467786337491,87159732.06710207,36567204.32327928,41349827.49449108,20782451.261555474,38321991.60832402,0.4537593355241369,False,False,False,False,False,4310230.082507398,0.11787146877300203,False,False,False,False,True,1783076.5991384275,0.07681334134724985,False,False,False,True,True,1238644.7123459727,0.05960051087126984,False,False,False,True,True,652393.3144983924,0.1809634805548122,False,False,False,False,True
