decision_time,year,eligible_count,current_seed_only_eligible_count,current_seed_only_eligible_share,current_seed_top_4_slots,current_seed_top_6_slots,current_seed_top_10_slots,current_seed_top_4_slot_share,current_seed_top_6_slot_share,current_seed_top_10_slot_share,current_seed_hysteresis_slots,current_seed_hysteresis_slot_share,current_seed_liquidity_share,new_entries_current_seed,evidence_strong_displaced,multi_channel_top_6_slot_share,multi_channel_top_10_slot_share,multi_channel_liquidity_share,d_eligible_count
2019-01-07T00:00:00+00:00,2019,3,1,0.3333333333333333,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,0.011681014765348087,1,0,0.6666666666666666,0.6666666666666666,0.9883189852346519,2
2019-01-14T00:00:00+00:00,2019,4,2,0.5,2,2,2,0.5,0.5,0.5,2,0.5,0.02372180707351977,2,0,0.5,0.5,0.9762781929264802,2
2019-01-21T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-01-28T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-02-04T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-02-11T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-02-18T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-02-25T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-03-04T00:00:00+00:00,2019,2,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,2
2019-03-11T00:00:00+00:00,2019,3,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.0,3
2019-03-18T00:00:00+00:00,2019,13,7,0.5384615384615384,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.02243348047585482,7,0,0.8333333333333334,0.6,0.977566519524145,6
2019-03-25T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.021270247056013887,7,0,0.8333333333333334,0.6,0.9787297529439866,6
2019-04-01T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.01705776033816897,7,0,0.8333333333333334,0.6,0.9829422396618313,6
2019-04-08T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.010528045628092468,7,0,0.8333333333333334,0.6,0.9894719543719075,6
2019-04-15T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.012284840721801967,7,0,0.8333333333333334,0.6,0.9877151592781981,6
2019-04-22T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.013249326162464381,7,0,0.8333333333333334,0.6,0.9867506738375353,6
2019-04-29T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.020751358231965653,7,0,0.8333333333333334,0.6,0.9792486417680344,6
2019-05-06T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.0334135727624556,7,0,0.8333333333333334,0.6,0.9665864272375445,6
2019-05-13T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.08755575646515369,7,0,0.8333333333333334,0.6,0.9124442435348463,6
2019-05-20T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.08454181816196957,7,0,0.8333333333333334,0.6,0.9154581818380305,6
2019-05-27T00:00:00+00:00,2019,13,7,0.5384615384615384,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05892583501319115,7,0,0.8333333333333334,0.6,0.9410741649868088,6
2019-06-03T00:00:00+00:00,2019,14,8,0.5714285714285714,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05603600901662757,8,0,0.8333333333333334,0.6,0.9439639909833726,6
2019-06-10T00:00:00+00:00,2019,15,9,0.6,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05537301885282513,9,0,0.8333333333333334,0.6,0.9446269811471749,6
2019-06-17T00:00:00+00:00,2019,15,9,0.6,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05148483637970839,9,0,0.8333333333333334,0.6,0.948515163620292,6
2019-06-24T00:00:00+00:00,2019,15,9,0.6,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.03916685981502774,9,0,0.8333333333333334,0.6,0.9608331401849723,6
2019-07-01T00:00:00+00:00,2019,15,9,0.6,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.03346183580932151,9,0,0.8333333333333334,0.6,0.9665381641906783,6
2019-07-08T00:00:00+00:00,2019,15,9,0.6,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.03533390769618504,9,0,0.8333333333333334,0.6,0.9646660923038151,6
2019-07-15T00:00:00+00:00,2019,16,10,0.625,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.1450275379471974,10,0,0.8333333333333334,0.6,0.8549724620528025,6
2019-07-22T00:00:00+00:00,2019,16,10,0.625,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.14199831289414871,10,0,0.8333333333333334,0.6,0.8580016871058511,6
2019-07-29T00:00:00+00:00,2019,16,10,0.625,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.12991368982889723,10,0,0.8333333333333334,0.6,0.8700863101711028,6
2019-08-05T00:00:00+00:00,2019,16,10,0.625,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.10030951465999736,10,0,0.8333333333333334,0.6,0.8996904853400025,6
2019-08-12T00:00:00+00:00,2019,16,10,0.625,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.10629634400818802,10,0,0.8333333333333334,0.6,0.8937036559918121,6
2019-08-19T00:00:00+00:00,2019,16,10,0.625,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.10617153882587554,10,0,0.8333333333333334,0.6,0.8938284611741245,6
2019-08-26T00:00:00+00:00,2019,17,10,0.5882352941176471,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.10676669259774763,10,1,0.8333333333333334,0.6,0.8932333074022525,7
2019-09-02T00:00:00+00:00,2019,18,11,0.6111111111111112,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.11836200027235698,11,1,0.8333333333333334,0.6,0.8816379997276431,7
2019-09-09T00:00:00+00:00,2019,19,12,0.631578947368421,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.12510202553930985,12,1,0.8333333333333334,0.6,0.87489797446069,7
2019-09-16T00:00:00+00:00,2019,19,12,0.631578947368421,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.15050643089897972,12,1,0.8333333333333334,0.6,0.8494935691010205,7
2019-09-23T00:00:00+00:00,2019,21,12,0.5714285714285714,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.19337722286610237,12,3,0.8333333333333334,0.6,0.8066227771338976,9
2019-09-30T00:00:00+00:00,2019,23,12,0.5217391304347826,0,0,4,0.0,0.0,0.4,1,0.16666666666666666,0.027771883250129387,12,4,1.0,0.6,0.9722281167498706,11
2019-10-07T00:00:00+00:00,2019,25,12,0.48,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.04472026101816671,12,4,0.8333333333333334,0.6,0.9552797389818333,13
2019-10-14T00:00:00+00:00,2019,27,13,0.48148148148148145,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.046340111457034164,13,4,0.8333333333333334,0.6,0.9536598885429659,14
2019-10-21T00:00:00+00:00,2019,27,13,0.48148148148148145,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.0435398968436194,13,3,0.8333333333333334,0.7,0.9564601031563806,14
2019-10-28T00:00:00+00:00,2019,27,13,0.48148148148148145,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.04323291761899384,13,3,0.8333333333333334,0.7,0.9567670823810062,14
2019-11-04T00:00:00+00:00,2019,28,13,0.4642857142857143,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.041217170498127655,13,3,0.8333333333333334,0.7,0.9587828295018723,15
2019-11-11T00:00:00+00:00,2019,29,13,0.4482758620689655,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.049599410350297204,13,3,0.8333333333333334,0.7,0.9504005896497031,16
2019-11-18T00:00:00+00:00,2019,29,13,0.4482758620689655,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05470435668849654,13,4,0.8333333333333334,0.6,0.9452956433115035,16
2019-11-25T00:00:00+00:00,2019,30,13,0.43333333333333335,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.056054076940945566,13,4,0.8333333333333334,0.6,0.9439459230590543,17
2019-12-02T00:00:00+00:00,2019,30,13,0.43333333333333335,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05575514854509861,13,4,0.8333333333333334,0.6,0.9442448514549014,17
2019-12-09T00:00:00+00:00,2019,31,13,0.41935483870967744,0,1,4,0.0,0.16666666666666666,0.4,1,0.16666666666666666,0.05489907373298605,13,4,0.8333333333333334,0.6,0.9451009262670138,18
2019-12-16T00:00:00+00:00,2019,31,13,0.41935483870967744,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.053693563820680926,13,3,0.8333333333333334,0.7,0.9463064361793188,18
2019-12-23T00:00:00+00:00,2019,31,13,0.41935483870967744,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.052389509751361606,13,3,0.8333333333333334,0.7,0.9476104902486383,18
2019-12-30T00:00:00+00:00,2019,31,13,0.41935483870967744,1,1,3,0.25,0.16666666666666666,0.3,1,0.16666666666666666,0.053757332078826645,13,3,0.8333333333333334,0.7,0.9462426679211734,18
2020-01-06T00:00:00+00:00,2020,31,13,0.41935483870967744,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.049686027146559154,13,4,0.8333333333333334,0.6,0.9503139728534407,18
2020-01-13T00:00:00+00:00,2020,31,13,0.41935483870967744,1,1,3,0.25,0.16666666666666666,0.3,1,0.16666666666666666,0.05274453628687641,13,3,0.8333333333333334,0.7,0.9472554637131235,18
2020-01-20T00:00:00+00:00,2020,31,13,0.41935483870967744,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.05914605481751964,13,4,0.8333333333333334,0.6,0.9408539451824801,18
2020-01-27T00:00:00+00:00,2020,31,13,0.41935483870967744,1,1,4,0.25,0.16666666666666666,0.4,1,0.16666666666666666,0.10080585012539209,13,4,0.8333333333333334,0.6,0.899194149874608,18
2020-02-03T00:00:00+00:00,2020,31,13,0.41935483870967744,1,1,3,0.25,0.16666666666666666,0.3,1,0.16666666666666666,0.13521925980601432,13,3,0.8333333333333334,0.7,0.864780740193986,18
2020-02-10T00:00:00+00:00,2020,31,13,0.41935483870967744,1,1,3,0.25,0.16666666666666666,0.3,1,0.16666666666666666,0.14379659696064717,13,3,0.8333333333333334,0.7,0.8562034030393527,18
2020-02-17T00:00:00+00:00,2020,32,14,0.4375,1,1,3,0.25,0.16666666666666666,0.3,1,0.16666666666666666,0.1464906607898034,14,3,0.8333333333333334,0.7,0.8535093392101967,18
2020-02-24T00:00:00+00:00,2020,32,14,0.4375,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.1353476591892793,14,2,0.8333333333333334,0.8,0.864652340810721,18
2020-03-02T00:00:00+00:00,2020,32,14,0.4375,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.1418652970469359,14,2,0.8333333333333334,0.8,0.8581347029530639,18
2020-03-09T00:00:00+00:00,2020,32,14,0.4375,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.14419435307118791,14,2,0.8333333333333334,0.8,0.8558056469288118,18
2020-03-16T00:00:00+00:00,2020,32,14,0.4375,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.13435215249329702,14,2,0.8333333333333334,0.8,0.865647847506703,18
2020-03-23T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.12687034716772566,15,2,0.8333333333333334,0.8,0.8731296528322742,18
2020-03-30T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.11357098865171573,15,2,0.8333333333333334,0.8,0.8864290113482844,18
2020-04-06T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.08500858889749963,15,2,0.8333333333333334,0.8,0.9149914111025005,18
2020-04-13T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.06654117059338169,15,2,0.8333333333333334,0.8,0.9334588294066184,18
2020-04-20T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.062497112478227916,15,2,0.8333333333333334,0.8,0.9375028875217722,18
2020-04-27T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.06240463906665537,15,2,0.8333333333333334,0.8,0.9375953609333445,18
2020-05-04T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.060842368834192716,15,2,0.8333333333333334,0.8,0.9391576311658072,18
2020-05-11T00:00:00+00:00,2020,33,15,0.45454545454545453,1,1,1,0.25,0.16666666666666666,0.1,1,0.16666666666666666,0.055531053799551124,15,1,0.8333333333333334,0.9,0.944468946200449,18
2020-05-18T00:00:00+00:00,2020,34,15,0.4411764705882353,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.041575071639022285,15,2,0.8333333333333334,0.8,0.958424928360978,19
2020-05-25T00:00:00+00:00,2020,34,15,0.4411764705882353,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.03560258719817121,15,2,0.8333333333333334,0.8,0.9643974128018288,19
2020-06-01T00:00:00+00:00,2020,34,15,0.4411764705882353,1,1,2,0.25,0.16666666666666666,0.2,1,0.16666666666666666,0.036270670428769344,15,2,0.8333333333333334,0.8,0.9637293295712306,19
2020-06-08T00:00:00+00:00,2020,34,15,0.4411764705882353,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.039207262458771264,15,2,0.8333333333333334,0.8,0.9607927375412287,19
2020-06-15T00:00:00+00:00,2020,34,15,0.4411764705882353,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.03809320730315698,15,2,0.8333333333333334,0.8,0.9619067926968431,19
2020-06-22T00:00:00+00:00,2020,35,15,0.42857142857142855,0,0,1,0.0,0.0,0.1,1,0.16666666666666666,0.03283845120014577,15,1,1.0,0.9,0.967161548799854,20
2020-06-29T00:00:00+00:00,2020,35,15,0.42857142857142855,0,0,1,0.0,0.0,0.1,1,0.16666666666666666,0.03087011706538177,15,1,1.0,0.9,0.9691298829346184,20
2020-07-06T00:00:00+00:00,2020,35,15,0.42857142857142855,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.036231607177491784,15,1,0.8333333333333334,0.9,0.9637683928225081,20
2020-07-13T00:00:00+00:00,2020,37,17,0.4594594594594595,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.05358608389958291,17,2,0.8333333333333334,0.8,0.946413916100417,20
2020-07-20T00:00:00+00:00,2020,37,17,0.4594594594594595,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.06591989037058084,17,2,0.8333333333333334,0.8,0.9340801096294191,20
2020-07-27T00:00:00+00:00,2020,37,17,0.4594594594594595,0,0,2,0.0,0.0,0.2,1,0.16666666666666666,0.07927185004185257,17,2,1.0,0.8,0.9207281499581474,20
2020-08-03T00:00:00+00:00,2020,37,17,0.4594594594594595,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.07656712180333111,17,2,0.8333333333333334,0.8,0.9234328781966689,20
2020-08-10T00:00:00+00:00,2020,37,17,0.4594594594594595,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.06402301159346689,17,1,0.8333333333333334,0.9,0.9359769884065329,20
2020-08-17T00:00:00+00:00,2020,38,18,0.47368421052631576,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.0658684973350271,18,1,0.8333333333333334,0.9,0.9341315026649732,20
2020-08-24T00:00:00+00:00,2020,38,18,0.47368421052631576,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.06640882351869236,18,1,0.8333333333333334,0.9,0.9335911764813076,20
2020-08-31T00:00:00+00:00,2020,39,18,0.46153846153846156,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.062077306710603124,18,1,0.8333333333333334,0.9,0.9379226932893969,21
2020-09-07T00:00:00+00:00,2020,39,18,0.46153846153846156,0,0,1,0.0,0.0,0.1,0,0.0,0.05918090389936922,18,1,1.0,0.9,0.9408190961006306,21
2020-09-14T00:00:00+00:00,2020,39,18,0.46153846153846156,0,0,1,0.0,0.0,0.1,0,0.0,0.05315469941641415,18,1,1.0,0.9,0.9468453005835857,21
2020-09-21T00:00:00+00:00,2020,39,18,0.46153846153846156,0,0,1,0.0,0.0,0.1,0,0.0,0.0461556536727532,18,1,1.0,0.9,0.9538443463272468,21
2020-09-28T00:00:00+00:00,2020,40,19,0.475,0,0,1,0.0,0.0,0.1,0,0.0,0.05686670063485143,19,1,1.0,0.9,0.9431332993651482,21
2020-10-05T00:00:00+00:00,2020,41,19,0.4634146341463415,0,0,2,0.0,0.0,0.2,0,0.0,0.05595208928466404,19,2,1.0,0.8,0.9440479107153361,22
2020-10-12T00:00:00+00:00,2020,41,19,0.4634146341463415,0,0,1,0.0,0.0,0.1,0,0.0,0.05816264488066533,19,1,1.0,0.9,0.9418373551193345,22
2020-10-19T00:00:00+00:00,2020,41,19,0.4634146341463415,0,0,1,0.0,0.0,0.1,0,0.0,0.054206622344175726,19,1,1.0,0.9,0.9457933776558244,22
2020-10-26T00:00:00+00:00,2020,42,19,0.4523809523809524,0,1,1,0.0,0.16666666666666666,0.1,0,0.0,0.055023990657933446,19,1,0.8333333333333334,0.9,0.9449760093420667,23
2020-11-02T00:00:00+00:00,2020,42,19,0.4523809523809524,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.05414257194113684,19,1,0.8333333333333334,0.9,0.9458574280588631,23
2020-11-09T00:00:00+00:00,2020,44,19,0.4318181818181818,0,0,1,0.0,0.0,0.1,1,0.16666666666666666,0.04647336942849129,19,1,1.0,0.9,0.9535266305715085,25
2020-11-16T00:00:00+00:00,2020,45,19,0.4222222222222222,0,0,2,0.0,0.0,0.2,1,0.16666666666666666,0.04451519686038717,19,2,1.0,0.8,0.9554848031396127,26
2020-11-23T00:00:00+00:00,2020,48,19,0.3958333333333333,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.04419909368123118,19,1,0.8333333333333334,0.9,0.9558009063187688,29
2020-11-30T00:00:00+00:00,2020,49,19,0.3877551020408163,0,0,1,0.0,0.0,0.1,1,0.16666666666666666,0.046655531708363826,19,1,1.0,0.9,0.9533444682916363,30
2020-12-07T00:00:00+00:00,2020,51,19,0.37254901960784315,0,0,2,0.0,0.0,0.2,1,0.16666666666666666,0.05151066014791117,19,2,1.0,0.8,0.9484893398520887,32
2020-12-14T00:00:00+00:00,2020,53,19,0.3584905660377358,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.058878702006885365,19,3,0.8333333333333334,0.7,0.9411212979931145,34
2020-12-21T00:00:00+00:00,2020,55,19,0.34545454545454546,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.06552682271501371,19,3,0.8333333333333334,0.7,0.9344731772849861,36
2020-12-28T00:00:00+00:00,2020,57,19,0.3333333333333333,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.06552515862926603,19,3,0.8333333333333334,0.7,0.9344748413707341,38
2021-01-04T00:00:00+00:00,2021,57,19,0.3333333333333333,0,1,3,0.0,0.16666666666666666,0.3,1,0.16666666666666666,0.061151510680602504,19,3,0.8333333333333334,0.7,0.9388484893193976,38
2021-01-11T00:00:00+00:00,2021,57,19,0.3333333333333333,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.055073733134728346,19,2,0.8333333333333334,0.8,0.9449262668652716,38
2021-01-18T00:00:00+00:00,2021,58,19,0.3275862068965517,0,0,2,0.0,0.0,0.2,1,0.16666666666666666,0.050197994068982836,19,2,1.0,0.8,0.9498020059310172,39
2021-01-25T00:00:00+00:00,2021,59,19,0.3220338983050847,0,0,3,0.0,0.0,0.3,1,0.16666666666666666,0.06278856633999697,19,3,1.0,0.7,0.9372114336600031,40
2021-02-01T00:00:00+00:00,2021,59,19,0.3220338983050847,0,0,2,0.0,0.0,0.2,1,0.16666666666666666,0.06863494990699978,19,2,1.0,0.8,0.9313650500930002,40
2021-02-08T00:00:00+00:00,2021,59,19,0.3220338983050847,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.08833548448920808,19,2,0.8333333333333334,0.8,0.9116645155107919,40
2021-02-15T00:00:00+00:00,2021,61,19,0.3114754098360656,0,0,3,0.0,0.0,0.3,0,0.0,0.09138275937111073,19,3,1.0,0.7,0.9086172406288894,42
2021-02-22T00:00:00+00:00,2021,62,19,0.3064516129032258,0,1,3,0.0,0.16666666666666666,0.3,0,0.0,0.09956015280786633,19,3,0.8333333333333334,0.7,0.9004398471921337,43
2021-03-01T00:00:00+00:00,2021,62,19,0.3064516129032258,0,0,3,0.0,0.0,0.3,0,0.0,0.09781880209269707,19,3,1.0,0.7,0.902181197907303,43
2021-03-08T00:00:00+00:00,2021,62,19,0.3064516129032258,0,0,3,0.0,0.0,0.3,0,0.0,0.09342301158511111,19,3,1.0,0.7,0.906576988414889,43
2021-03-15T00:00:00+00:00,2021,62,19,0.3064516129032258,0,0,2,0.0,0.0,0.2,0,0.0,0.08670523295123912,19,2,1.0,0.8,0.9132947670487608,43
2021-03-22T00:00:00+00:00,2021,63,19,0.30158730158730157,0,0,2,0.0,0.0,0.2,0,0.0,0.08083583614610551,19,2,1.0,0.8,0.9191641638538944,44
2021-03-29T00:00:00+00:00,2021,64,20,0.3125,1,1,2,0.25,0.16666666666666666,0.2,0,0.0,0.09775170339526687,20,2,0.8333333333333334,0.8,0.902248296604733,44
2021-04-05T00:00:00+00:00,2021,66,20,0.30303030303030304,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.09487307969329595,20,2,0.8333333333333334,0.8,0.9051269203067039,46
2021-04-12T00:00:00+00:00,2021,66,20,0.30303030303030304,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.10318995550018471,20,2,0.8333333333333334,0.8,0.8968100444998152,46
2021-04-19T00:00:00+00:00,2021,67,20,0.29850746268656714,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.09195554340884629,20,1,0.8333333333333334,0.9,0.908044456591154,47
2021-04-26T00:00:00+00:00,2021,69,20,0.2898550724637681,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.08644300262813359,20,1,0.8333333333333334,0.9,0.9135569973718662,49
2021-05-03T00:00:00+00:00,2021,70,20,0.2857142857142857,1,1,1,0.25,0.16666666666666666,0.1,1,0.16666666666666666,0.10485701222222002,20,1,0.8333333333333334,0.9,0.8951429877777802,50
2021-05-10T00:00:00+00:00,2021,75,20,0.26666666666666666,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.10215007521261213,20,1,0.8333333333333334,0.9,0.897849924787388,55
2021-05-17T00:00:00+00:00,2021,77,20,0.2597402597402597,0,1,1,0.0,0.16666666666666666,0.1,1,0.16666666666666666,0.10069819075240038,20,1,0.8333333333333334,0.9,0.8993018092475995,57
2021-05-24T00:00:00+00:00,2021,78,20,0.2564102564102564,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.10673482236862869,20,2,0.8333333333333334,0.8,0.8932651776313711,58
2021-05-31T00:00:00+00:00,2021,81,20,0.24691358024691357,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.10217777464028859,20,2,0.8333333333333334,0.8,0.8978222253597115,61
2021-06-07T00:00:00+00:00,2021,83,21,0.25301204819277107,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.09045110610307634,21,2,0.8333333333333334,0.8,0.9095488938969235,62
2021-06-14T00:00:00+00:00,2021,83,21,0.25301204819277107,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.08021965212612495,21,2,0.8333333333333334,0.8,0.9197803478738747,62
2021-06-21T00:00:00+00:00,2021,88,23,0.26136363636363635,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.08802401525957565,23,2,0.8333333333333334,0.8,0.9119759847404244,65
2021-06-28T00:00:00+00:00,2021,92,23,0.25,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.07976795460124608,23,2,0.8333333333333334,0.8,0.9202320453987539,69
2021-07-05T00:00:00+00:00,2021,95,23,0.24210526315789474,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.0740238237260029,23,2,0.8333333333333334,0.8,0.9259761762739973,72
2021-07-12T00:00:00+00:00,2021,101,27,0.26732673267326734,0,1,2,0.0,0.16666666666666666,0.2,1,0.16666666666666666,0.07383255512498199,27,2,0.8333333333333334,0.8,0.9261674448750182,74
2021-07-19T00:00:00+00:00,2021,102,28,0.27450980392156865,0,0,2,0.0,0.0,0.2,0,0.0,0.08836337275673595,28,2,1.0,0.8,0.9116366272432641,74
2021-07-26T00:00:00+00:00,2021,104,28,0.2692307692307692,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.09430375236952628,28,2,0.8333333333333334,0.8,0.9056962476304734,76
2021-08-02T00:00:00+00:00,2021,106,28,0.2641509433962264,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.10014502519724057,28,2,0.8333333333333334,0.8,0.8998549748027593,78
2021-08-09T00:00:00+00:00,2021,108,28,0.25925925925925924,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.08915403884127088,28,2,0.8333333333333334,0.8,0.910845961158729,80
2021-08-16T00:00:00+00:00,2021,112,28,0.25,0,0,2,0.0,0.0,0.2,0,0.0,0.06859906634352626,28,2,1.0,0.8,0.9314009336564739,84
2021-08-23T00:00:00+00:00,2021,113,28,0.24778761061946902,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.06789059978276789,28,2,0.8333333333333334,0.8,0.9321094002172319,85
2021-08-30T00:00:00+00:00,2021,116,28,0.2413793103448276,0,1,2,0.0,0.16666666666666666,0.2,0,0.0,0.06299460609459695,28,2,0.8333333333333334,0.8,0.9370053939054028,88
