decision_time,year,comparison,variant,baseline,eligible_count_variant,eligible_count_baseline,eligible_count_delta,top_4_exact_match,top_4_jaccard,top_4_overlap,top_4_added_count,top_4_removed_count,top_4_rank_displacement,top_4_spearman_common,top_6_exact_match,top_6_jaccard,top_6_overlap,top_6_added_count,top_6_removed_count,top_6_rank_displacement,top_6_spearman_common,top_8_exact_match,top_8_jaccard,top_8_overlap,top_8_added_count,top_8_removed_count,top_8_rank_displacement,top_8_spearman_common,top_10_exact_match,top_10_jaccard,top_10_overlap,top_10_added_count,top_10_removed_count,top_10_rank_displacement,top_10_spearman_common,top_30_exact_match,top_30_jaccard,top_30_overlap,top_30_added_count,top_30_removed_count,top_30_rank_displacement,top_30_spearman_common,hysteresis_exact_match,hysteresis_jaccard,hysteresis_difference_count,concentration_hhi_delta,top_10_share_delta
2019-03-18T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-03-18T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,False,0.6,3,1,1,0.6666666666666666,0.9923149677472929,False,0.7142857142857143,5,1,1,0.6666666666666666,0.9923149677472929,False,0.75,6,0,2,0.6666666666666666,0.9923149677472929,False,0.6,6,0,4,0.6666666666666666,0.9923149677472929,False,0.46153846153846156,6,0,7,0.6666666666666666,0.9923149677472929,False,0.7142857142857143,2,0.0,0.0
2019-03-18T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,False,0.6,3,1,1,0.6666666666666666,0.9923149677472929,False,0.7142857142857143,5,1,1,0.6666666666666666,0.9923149677472929,False,0.75,6,0,2,0.6666666666666666,0.9923149677472929,False,0.6,6,0,4,0.6666666666666666,0.9923149677472929,False,0.46153846153846156,6,0,7,0.6666666666666666,0.9923149677472929,False,0.7142857142857143,2,0.0,0.0
2019-03-25T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-03-25T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.5,0.9839040740289453,False,0.7142857142857143,5,1,1,0.5,0.9839040740289453,False,0.75,6,0,2,0.5,0.9839040740289453,False,0.6,6,0,4,0.5,0.9839040740289453,False,0.46153846153846156,6,0,7,0.5,0.9839040740289453,False,0.7142857142857143,2,0.0,0.0
2019-03-25T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.5,0.9839040740289453,False,0.7142857142857143,5,1,1,0.5,0.9839040740289453,False,0.75,6,0,2,0.5,0.9839040740289453,False,0.6,6,0,4,0.5,0.9839040740289453,False,0.46153846153846156,6,0,7,0.5,0.9839040740289453,False,0.7142857142857143,2,0.0,0.0
2019-04-01T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-04-01T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.3333333333333333,0.9921609337929049,False,0.7142857142857143,5,1,1,0.3333333333333333,0.9921609337929049,False,0.75,6,0,2,0.3333333333333333,0.9921609337929049,False,0.6,6,0,4,0.3333333333333333,0.9921609337929049,False,0.46153846153846156,6,0,7,0.3333333333333333,0.9921609337929049,False,0.7142857142857143,2,0.0,0.0
2019-04-01T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.3333333333333333,0.9921609337929049,False,0.7142857142857143,5,1,1,0.3333333333333333,0.9921609337929049,False,0.75,6,0,2,0.3333333333333333,0.9921609337929049,False,0.6,6,0,4,0.3333333333333333,0.9921609337929049,False,0.46153846153846156,6,0,7,0.3333333333333333,0.9921609337929049,False,0.7142857142857143,2,0.0,0.0
2019-04-08T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-04-08T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-08T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-15T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-04-15T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-15T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-22T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-04-22T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-22T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-29T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-04-29T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-04-29T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-05-06T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-05-06T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-05-06T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-05-13T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-05-13T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.6666666666666666,0.9220179477747358,False,0.7142857142857143,5,1,1,0.6666666666666666,0.9220179477747358,False,0.5555555555555556,5,1,3,0.6666666666666666,0.9220179477747358,False,0.6,6,0,4,0.6666666666666666,0.9220179477747358,False,0.46153846153846156,6,0,7,0.6666666666666666,0.9220179477747358,False,0.7142857142857143,2,0.0,0.0
2019-05-13T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.6666666666666666,0.9220179477747358,False,0.7142857142857143,5,1,1,0.6666666666666666,0.9220179477747358,False,0.5555555555555556,5,1,3,0.6666666666666666,0.9220179477747358,False,0.6,6,0,4,0.6666666666666666,0.9220179477747358,False,0.46153846153846156,6,0,7,0.6666666666666666,0.9220179477747358,False,0.7142857142857143,2,0.0,0.0
2019-05-20T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-05-20T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.5,0.944911182523068,False,0.7142857142857143,5,1,1,0.5,0.944911182523068,False,0.5555555555555556,5,1,3,0.5,0.944911182523068,False,0.6,6,0,4,0.5,0.944911182523068,False,0.46153846153846156,6,0,7,0.5,0.944911182523068,False,0.7142857142857143,2,0.0,0.0
2019-05-20T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.5,0.944911182523068,False,0.7142857142857143,5,1,1,0.5,0.944911182523068,False,0.5555555555555556,5,1,3,0.5,0.944911182523068,False,0.6,6,0,4,0.5,0.944911182523068,False,0.46153846153846156,6,0,7,0.5,0.944911182523068,False,0.7142857142857143,2,0.0,0.0
2019-05-27T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,13,-10,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.23076923076923078,3,0,10,0.0,1.0,False,0.5,3,0.0,0.0
2019-05-27T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-05-27T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,13,-7,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.46153846153846156,6,0,7,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-06-03T00:00:00+00:00,2019,A_P0_vs_C_P0B,A_P0,C_P0B,3,14,-11,False,0.75,3,0,1,0.0,1.0,False,0.5,3,0,3,0.0,1.0,False,0.375,3,0,5,0.0,1.0,False,0.3,3,0,7,0.0,1.0,False,0.21428571428571427,3,0,11,0.0,1.0,False,0.5,3,0.0,0.0
2019-06-03T00:00:00+00:00,2019,B_P0A_vs_C_P0B,B_P0A,C_P0B,6,14,-8,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.42857142857142855,6,0,8,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
2019-06-03T00:00:00+00:00,2019,D_EVIDENCE_STRONG_vs_C_P0B,D_EVIDENCE_STRONG,C_P0B,6,14,-8,True,1.0,4,0,0,0.16666666666666666,0.989743318610787,False,0.7142857142857143,5,1,1,0.16666666666666666,0.989743318610787,False,0.75,6,0,2,0.16666666666666666,0.989743318610787,False,0.6,6,0,4,0.16666666666666666,0.989743318610787,False,0.42857142857142855,6,0,8,0.16666666666666666,0.989743318610787,False,0.7142857142857143,2,0.0,0.0
