decision_time,pair,canonical_asset_id,c_rank,d_rank,worst_rank,best_rank,presence_count,c_liquidity,d_liquidity,provenance_category
2022-06-06T00:00:00+00:00,ADA-USDT,ADA,9,9,9,9,2,15908250.192849496,15908250.192849496,MULTI_CHANNEL_CONFIRMED
2022-06-06T00:00:00+00:00,TRX-USDT,TRX,10,10,10,10,2,15782919.700071508,15782919.700071508,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,415910915.853801,415910915.853801,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,164875844.39214504,164875844.39214504,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,39269442.26863661,39269442.26863661,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,30981283.1139327,30981283.1139327,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,28237327.20172617,28237327.20172617,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,16673205.379315345,16673205.379315345,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,BNB-USDT,BNB,7,7,7,7,2,16158308.688237645,16158308.688237645,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,DOT-USDT,DOT,8,8,8,8,2,14644991.861923909,14644991.861923909,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,TRX-USDT,TRX,9,9,9,9,2,14195020.55274362,14195020.55274362,MULTI_CHANNEL_CONFIRMED
2022-06-13T00:00:00+00:00,NEAR-USDT,NEAR,10,10,10,10,2,13847938.255020125,13847938.255020125,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,459185978.3045465,459185978.3045465,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,187912806.15815625,187912806.15815625,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,41555398.58824907,41555398.58824907,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,31687531.976415336,31687531.976415336,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,31584172.46030906,31584172.46030906,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,AVAX-USDT,AVAX,6,6,6,6,2,29379968.098493084,29379968.098493084,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,APE-USDT,APE,7,7,7,7,2,16646810.54156883,16646810.54156883,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,15862948.43111413,15862948.43111413,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,TRX-USDT,TRX,9,9,9,9,2,15665337.760911511,15665337.760911511,MULTI_CHANNEL_CONFIRMED
2022-06-20T00:00:00+00:00,DOT-USDT,DOT,10,10,10,10,2,13199917.303190988,13199917.303190988,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,372007243.1714144,372007243.1714144,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,200987689.19594467,200987689.19594467,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,44776754.85922535,44776754.85922535,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,31687531.976415336,31687531.976415336,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,27464178.83737792,27464178.83737792,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,AVAX-USDT,AVAX,6,6,6,6,2,25439408.432227,25439408.432227,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,APE-USDT,APE,7,7,7,7,2,14606405.989686418,14606405.989686418,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,13772713.281648165,13772713.281648165,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,LINK-USDT,LINK,9,9,9,9,2,13400111.19901096,13400111.19901096,MULTI_CHANNEL_CONFIRMED
2022-06-27T00:00:00+00:00,TRX-USDT,TRX,10,10,10,10,2,11710938.898424992,11710938.898424992,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,378584641.4167456,378584641.4167456,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,201425848.8314126,201425848.8314126,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,46425297.26572299,46425297.26572299,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,ADA-USDT,ADA,4,4,4,4,2,29046772.36849779,29046772.36849779,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,27416020.6015621,27416020.6015621,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,AVAX-USDT,AVAX,6,6,6,6,2,21677201.233659565,21677201.233659565,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,APE-USDT,APE,7,7,7,7,2,16424375.039733237,16424375.039733237,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,LINK-USDT,LINK,8,8,8,8,2,13522221.501769982,13522221.501769982,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,BNB-USDT,BNB,9,9,9,9,2,11802474.258268252,11802474.258268252,MULTI_CHANNEL_CONFIRMED
2022-07-04T00:00:00+00:00,TRX-USDT,TRX,10,10,10,10,2,11607121.363228932,11607121.363228932,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,370234250.2806553,370234250.2806553,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,201425848.8314126,201425848.8314126,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,45521626.22803064,45521626.22803064,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,21203146.619330645,21203146.619330645,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,18665598.286286343,18665598.286286343,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,APE-USDT,APE,6,6,6,6,2,16697593.489837592,16697593.489837592,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,16350416.074932575,16350416.074932575,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,LINK-USDT,LINK,8,8,8,8,2,12119599.969339212,12119599.969339212,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,BNB-USDT,BNB,9,9,9,9,2,11235013.03310161,11235013.03310161,MULTI_CHANNEL_CONFIRMED
2022-07-11T00:00:00+00:00,SHIB-USDT,SHIB,10,10,10,10,2,11089145.439288491,11089145.439288491,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,322973653.5035812,322973653.5035812,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,199080728.2202108,199080728.2202108,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,37137070.64182644,37137070.64182644,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,19417895.653156184,19417895.653156184,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,16641499.621007944,16641499.621007944,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,13287198.848084766,13287198.848084766,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,APE-USDT,APE,7,7,7,7,2,13011558.36249853,13011558.36249853,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,LINK-USDT,LINK,8,8,8,8,2,9682698.772234172,9682698.772234172,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,9075524.84393442,9075524.84393442,MULTI_CHANNEL_CONFIRMED
2022-07-18T00:00:00+00:00,GMT-USDT,GMT,10,10,10,10,2,9013558.698232315,9013558.698232315,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,257507008.5429457,257507008.5429457,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,200453616.9042053,200453616.9042053,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,34308147.236062214,34308147.236062214,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,18871913.83791028,18871913.83791028,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,16189389.3444024,16189389.3444024,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,APE-USDT,APE,6,6,6,6,2,15145544.738465857,15145544.738465857,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,12049974.93071822,12049974.93071822,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,GMT-USDT,GMT,8,8,8,8,2,9255566.371432273,9255566.371432273,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,8821367.466566458,8821367.466566458,MULTI_CHANNEL_CONFIRMED
2022-07-25T00:00:00+00:00,BNB-USDT,BNB,10,10,10,10,2,8456111.990090247,8456111.990090247,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,226723759.5533378,226723759.5533378,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,203838012.3025473,203838012.3025473,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,30439298.868704103,30439298.868704103,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,18032476.800106592,18032476.800106592,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,15853128.76583961,15853128.76583961,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,APE-USDT,APE,6,6,6,6,2,13871991.078525009,13871991.078525009,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,12261503.146699147,12261503.146699147,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,8327493.89233178,8327493.89233178,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,7794190.3182338625,7794190.3182338625,MULTI_CHANNEL_CONFIRMED
2022-08-01T00:00:00+00:00,GMT-USDT,GMT,10,10,10,10,2,7646340.108059792,7646340.108059792,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,204440029.1926484,204440029.1926484,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,203838012.3025473,203838012.3025473,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,28208565.08475605,28208565.08475605,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,18032476.800106592,18032476.800106592,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,APE-USDT,APE,5,5,5,5,2,16290239.763211302,16290239.763211302,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,AVAX-USDT,AVAX,6,6,6,6,2,14564734.562052753,14564734.562052753,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,12446922.736861857,12446922.736861857,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,9634606.524717472,9634606.524717472,MULTI_CHANNEL_CONFIRMED
2022-08-08T00:00:00+00:00,SHIB-USDT,SHIB,10,9,10,9,2,7325508.195984475,7325508.195984475,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,ETH-USDT,ETH,1,1,1,1,2,216429065.24010253,216429065.24010253,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,BTC-USDT,BTC,2,2,2,2,2,200031861.43978,200031861.43978,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,27982853.760848127,27982853.760848127,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,AVAX-USDT,AVAX,4,4,4,4,2,17421254.161327377,17421254.161327377,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,XRP-USDT,XRP,5,5,5,5,2,16964392.07869342,16964392.07869342,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,APE-USDT,APE,6,6,6,6,2,16479996.327086804,16479996.327086804,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,13543453.722742178,13543453.722742178,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,10283658.49842037,10283658.49842037,MULTI_CHANNEL_CONFIRMED
2022-08-15T00:00:00+00:00,SHIB-USDT,SHIB,10,9,10,9,2,8638370.0348114,8638370.0348114,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,ETH-USDT,ETH,1,1,1,1,2,211167468.72307444,211167468.72307444,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,BTC-USDT,BTC,2,2,2,2,2,189436542.048229,189436542.048229,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,26139059.57316407,26139059.57316407,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,19139676.676729795,19139676.676729795,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,ADA-USDT,ADA,5,5,5,5,2,13914104.973545928,13914104.973545928,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,AVAX-USDT,AVAX,6,6,6,6,2,13795109.93364551,13795109.93364551,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,APE-USDT,APE,7,7,7,7,2,11897602.724669054,11897602.724669054,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,10064695.49038804,10064695.49038804,MULTI_CHANNEL_CONFIRMED
2022-08-22T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,9211770.031227153,9211770.031227153,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,ETH-USDT,ETH,1,1,1,1,2,184101161.58534804,184101161.58534804,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,BTC-USDT,BTC,2,2,2,2,2,176516795.13729,176516795.13729,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,23590813.94098547,23590813.94098547,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,18558546.28065294,18558546.28065294,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,13219463.155653387,13219463.155653387,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,11840395.034275187,11840395.034275187,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,SHIB-USDT,SHIB,7,7,7,7,2,9995339.93817448,9995339.93817448,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,9904540.07008824,9904540.07008824,MULTI_CHANNEL_CONFIRMED
2022-08-29T00:00:00+00:00,XCN-USDT,XCN,9,9,9,9,2,9732890.933111392,9732890.933111392,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,ETH-USDT,ETH,1,1,1,1,2,177434606.2942176,177434606.2942176,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,BTC-USDT,BTC,2,2,2,2,2,163176779.95450717,163176779.95450717,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,SOL-USDT,SOL,3,3,3,3,2,18974099.93172017,18974099.93172017,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,17905862.10589641,17905862.10589641,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,AVAX-USDT,AVAX,5,5,5,5,2,12668821.462931752,12668821.462931752,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,12495923.686978707,12495923.686978707,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,SHIB-USDT,SHIB,7,7,7,7,2,9337341.24536336,9337341.24536336,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,BNB-USDT,BNB,8,8,8,8,2,7862176.392035287,7862176.392035287,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,DOGE-USDT,DOGE,9,9,9,9,2,7538757.564104326,7538757.564104326,MULTI_CHANNEL_CONFIRMED
2022-09-05T00:00:00+00:00,XCN-USDT,XCN,10,10,10,10,2,7370603.187464004,7370603.187464004,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,163176779.95450717,163176779.95450717,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,154188718.53113163,154188718.53113163,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,XRP-USDT,XRP,3,3,3,3,2,20327445.2453356,20327445.2453356,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,LUNC-USDT,LUNC,4,4,4,4,2,19870298.732621424,19870298.732621424,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,SOL-USDT,SOL,5,5,5,5,2,18261659.82498139,18261659.82498139,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,13017358.274747849,13017358.274747849,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,SHIB-USDT,SHIB,7,7,7,7,2,11026905.993806615,11026905.993806615,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,AVAX-USDT,AVAX,8,8,8,8,2,11013877.681206264,11013877.681206264,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,ATOM-USDT,ATOM,9,9,9,9,2,7771789.604987499,7771789.604987499,MULTI_CHANNEL_CONFIRMED
2022-09-12T00:00:00+00:00,BNB-USDT,BNB,10,10,10,10,2,7336897.435132595,7336897.435132595,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,167569150.1613946,167569150.1613946,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,145785955.28520834,145785955.28520834,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,LUNC-USDT,LUNC,3,3,3,3,2,70543469.0966933,70543469.0966933,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,20327445.2453356,20327445.2453356,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,SOL-USDT,SOL,5,5,5,5,2,15824314.164718736,15824314.164718736,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,11968102.69162194,11968102.69162194,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,ATOM-USDT,ATOM,7,7,7,7,2,9973569.781106452,9973569.781106452,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,AVAX-USDT,AVAX,8,8,8,8,2,9399124.99203612,9399124.99203612,MULTI_CHANNEL_CONFIRMED
2022-09-19T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,8433211.607330633,8433211.607330633,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,177740077.446967,177740077.446967,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,151849724.90380603,151849724.90380603,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,LUNC-USDT,LUNC,3,3,3,3,2,73610361.49769235,73610361.49769235,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,23549809.46865245,23549809.46865245,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,SOL-USDT,SOL,5,5,5,5,2,15021086.539650371,15021086.539650371,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,12220725.112780817,12220725.112780817,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,ATOM-USDT,ATOM,7,7,7,7,2,11168938.977464609,11168938.977464609,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,LUNA-USDT,LUNA,8,8,8,8,2,9671773.196856784,9671773.196856784,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,AVAX-USDT,AVAX,9,9,9,9,2,8707975.571990699,8707975.571990699,MULTI_CHANNEL_CONFIRMED
2022-09-26T00:00:00+00:00,SHIB-USDT,SHIB,10,10,10,10,2,7901900.104329569,7901900.104329569,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,212081250.3383846,212081250.3383846,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,166808931.32651284,166808931.32651284,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,LUNC-USDT,LUNC,3,3,3,3,2,71672299.3518281,71672299.3518281,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,XRP-USDT,XRP,4,4,4,4,2,32921402.63895132,32921402.63895132,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,SOL-USDT,SOL,5,5,5,5,2,15320077.668746268,15320077.668746268,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,ATOM-USDT,ATOM,6,6,6,6,2,11886826.033286557,11886826.033286557,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,11702396.96368634,11702396.96368634,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,LUNA-USDT,LUNA,8,8,8,8,2,9857440.11494904,9857440.11494904,MULTI_CHANNEL_CONFIRMED
2022-10-03T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,7609324.762422681,7609324.762422681,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,219018561.3287196,219018561.3287196,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,163133107.49543357,163133107.49543357,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,XRP-USDT,XRP,3,3,3,3,2,61504784.49902184,61504784.49902184,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,LUNC-USDT,LUNC,4,4,4,4,2,57183233.34411434,57183233.34411434,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,SOL-USDT,SOL,5,5,5,5,2,12790993.835220097,12790993.835220097,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,ATOM-USDT,ATOM,6,6,6,6,2,9515916.38633418,9515916.38633418,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,ADA-USDT,ADA,7,7,7,7,2,8555632.43806418,8555632.43806418,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,LUNA-USDT,LUNA,8,8,8,8,2,8271876.499820006,8271876.499820006,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,SHIB-USDT,SHIB,9,9,9,9,2,5667846.434550421,5667846.434550421,MULTI_CHANNEL_CONFIRMED
2022-10-10T00:00:00+00:00,LINK-USDT,LINK,10,10,10,10,2,5236913.249526914,5236913.249526914,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,BTC-USDT,BTC,1,1,1,1,2,224972444.36769897,224972444.36769897,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,ETH-USDT,ETH,2,2,2,2,2,166402423.75690114,166402423.75690114,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,XRP-USDT,XRP,3,3,3,3,2,72602068.24048015,72602068.24048015,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,LUNC-USDT,LUNC,4,4,4,4,2,42408094.9691757,42408094.9691757,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,SOL-USDT,SOL,5,5,5,5,2,12540671.42679783,12540671.42679783,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,ADA-USDT,ADA,6,6,6,6,2,7637400.85384113,7637400.85384113,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,LUNA-USDT,LUNA,7,7,7,7,2,7017221.928617027,7017221.928617027,MULTI_CHANNEL_CONFIRMED
2022-10-17T00:00:00+00:00,ATOM-USDT,ATOM,8,8,8,8,2,6638001.323116934,6638001.323116934,MULTI_CHANNEL_CONFIRMED
