decision_time,year,metric,post_warmup,c_slot_count,d_slot_count,intersection_size,union_size,symmetric_difference_size,substitution_count,c_only_count,d_only_count,jaccard,shared_slot_percentage,exact_match,c_only_assets,d_only_assets
2020-04-06T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-04-06T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-04-06T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-04-06T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ADA-USDT;ZEC-USDT
2020-04-06T00:00:00+00:00,2020,TOP_30,True,30,18,16,32,16,16.0,14,2,0.5,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT
2020-04-06T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-04-13T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-04-13T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-04-13T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-04-13T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ADA-USDT;ZEC-USDT
2020-04-13T00:00:00+00:00,2020,TOP_30,True,30,18,16,32,16,16.0,14,2,0.5,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT
2020-04-13T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-04-20T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-04-20T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-04-20T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-04-20T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;DASH-USDT,ADA-USDT;ZEC-USDT
2020-04-20T00:00:00+00:00,2020,TOP_30,True,30,18,15,33,18,18.0,15,3,0.45454545454545453,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;WIN-USDT;XEM-USDT
2020-04-20T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-04-27T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-04-27T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-04-27T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-04-27T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;DASH-USDT,ADA-USDT;ZEC-USDT
2020-04-27T00:00:00+00:00,2020,TOP_30,True,30,18,16,32,16,16.0,14,2,0.5,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT
2020-04-27T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-05-04T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-05-04T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XRP-USDT
2020-05-04T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-05-04T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;DASH-USDT,ADA-USDT;ZEC-USDT
2020-05-04T00:00:00+00:00,2020,TOP_30,True,30,18,16,32,16,16.0,14,2,0.5,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT
2020-05-04T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-05-11T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-05-11T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XRP-USDT
2020-05-11T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ADA-USDT
2020-05-11T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,ZEC-USDT
2020-05-11T00:00:00+00:00,2020,TOP_30,True,30,18,15,33,18,18.0,15,3,0.45454545454545453,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT
2020-05-11T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-05-18T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-05-18T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-05-18T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ADA-USDT
2020-05-18T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ATOM-USDT;KSM-USDT
2020-05-18T00:00:00+00:00,2020,TOP_30,True,30,19,16,33,17,17.0,14,3,0.48484848484848486,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT
2020-05-18T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-05-25T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,LTC-USDT
2020-05-25T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-05-25T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ADA-USDT
2020-05-25T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ATOM-USDT;KSM-USDT
2020-05-25T00:00:00+00:00,2020,TOP_30,True,30,19,16,33,17,17.0,14,3,0.48484848484848486,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT
2020-05-25T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-01T00:00:00+00:00,2020,TOP_4,True,4,4,3,5,2,1.0,1,1,0.6,0.75,False,BCHSV-USDT,XRP-USDT
2020-06-01T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-01T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ADA-USDT
2020-06-01T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ATOM-USDT;KSM-USDT
2020-06-01T00:00:00+00:00,2020,TOP_30,True,30,19,16,33,17,17.0,14,3,0.48484848484848486,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT
2020-06-01T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-08T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-06-08T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-08T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ADA-USDT
2020-06-08T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ATOM-USDT;ZEC-USDT
2020-06-08T00:00:00+00:00,2020,TOP_30,True,30,19,16,33,17,17.0,14,3,0.48484848484848486,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT
2020-06-08T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-15T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-06-15T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,LTC-USDT
2020-06-15T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,XTZ-USDT
2020-06-15T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;ETC-USDT,ATOM-USDT;ZEC-USDT
2020-06-15T00:00:00+00:00,2020,TOP_30,True,30,19,15,34,19,19.0,15,4,0.4411764705882353,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-06-15T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-22T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-06-22T00:00:00+00:00,2020,TOP_6,True,6,6,6,6,0,0.0,0,0,1.0,1.0,True,,
2020-06-22T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,TRX-USDT
2020-06-22T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,ATOM-USDT
2020-06-22T00:00:00+00:00,2020,TOP_30,True,30,20,16,34,18,18.0,14,4,0.47058823529411764,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-06-22T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-06-29T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-06-29T00:00:00+00:00,2020,TOP_6,True,6,6,6,6,0,0.0,0,0,1.0,1.0,True,,
2020-06-29T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,TRX-USDT
2020-06-29T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,ATOM-USDT
2020-06-29T00:00:00+00:00,2020,TOP_30,True,30,20,16,34,18,18.0,14,4,0.47058823529411764,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-06-29T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-07-06T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-07-06T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XRP-USDT
2020-07-06T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,TRX-USDT
2020-07-06T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,ATOM-USDT
2020-07-06T00:00:00+00:00,2020,TOP_30,True,30,20,16,34,18,18.0,14,4,0.47058823529411764,0.5333333333333333,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-06T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,TRX-USDT
2020-07-13T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-07-13T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XRP-USDT
2020-07-13T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,XTZ-USDT
2020-07-13T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;KPOL-USDT,ATOM-USDT;TRX-USDT
2020-07-13T00:00:00+00:00,2020,TOP_30,True,30,20,15,35,20,20.0,15,5,0.42857142857142855,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-13T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ADA-USDT
2020-07-20T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-07-20T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-07-20T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,XTZ-USDT
2020-07-20T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;KPOL-USDT,LTC-USDT;TRX-USDT
2020-07-20T00:00:00+00:00,2020,TOP_30,True,30,20,15,35,20,20.0,15,5,0.42857142857142855,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-20T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-07-27T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-07-27T00:00:00+00:00,2020,TOP_6,True,6,6,6,6,0,0.0,0,0,1.0,1.0,True,,
2020-07-27T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,SENSO-USDT
2020-07-27T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;XLM-USDT,LTC-USDT;TRX-USDT
2020-07-27T00:00:00+00:00,2020,TOP_30,True,30,20,15,35,20,20.0,15,5,0.42857142857142855,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-27T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-08-03T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-08-03T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-08-03T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,SENSO-USDT
2020-08-03T00:00:00+00:00,2020,TOP_10,True,10,10,8,12,4,2.0,2,2,0.6666666666666666,0.8,False,BCHSV-USDT;XLM-USDT,LTC-USDT;TRX-USDT
2020-08-03T00:00:00+00:00,2020,TOP_30,True,30,20,14,36,22,22.0,16,6,0.3888888888888889,0.4666666666666667,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-03T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-08-10T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-08-10T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-08-10T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-08-10T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,TRX-USDT
2020-08-10T00:00:00+00:00,2020,TOP_30,True,30,20,14,36,22,22.0,16,6,0.3888888888888889,0.4666666666666667,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-10T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-08-17T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-08-17T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,XTZ-USDT
2020-08-17T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-08-17T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,TRX-USDT
2020-08-17T00:00:00+00:00,2020,TOP_30,True,30,20,14,36,22,22.0,16,6,0.3888888888888889,0.4666666666666667,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-17T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-08-24T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-08-24T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,LTC-USDT
2020-08-24T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ATOM-USDT
2020-08-24T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,TRX-USDT
2020-08-24T00:00:00+00:00,2020,TOP_30,True,30,20,15,35,20,20.0,15,5,0.42857142857142855,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-24T00:00:00+00:00,2020,HYSTERESIS,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-08-31T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-08-31T00:00:00+00:00,2020,TOP_6,True,6,6,5,7,2,1.0,1,1,0.7142857142857143,0.8333333333333334,False,BCHSV-USDT,ATOM-USDT
2020-08-31T00:00:00+00:00,2020,TOP_8,True,8,8,7,9,2,1.0,1,1,0.7777777777777778,0.875,False,BCHSV-USDT,ADA-USDT
2020-08-31T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,ZEC-USDT
2020-08-31T00:00:00+00:00,2020,TOP_30,True,30,21,15,36,21,21.0,15,6,0.4166666666666667,0.5,False,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-31T00:00:00+00:00,2020,HYSTERESIS,True,6,6,4,8,4,2.0,2,2,0.5,0.6666666666666666,False,BCHSV-USDT;XTZ-USDT,ADA-USDT;ATOM-USDT
2020-09-07T00:00:00+00:00,2020,TOP_4,True,4,4,4,4,0,0.0,0,0,1.0,1.0,True,,
2020-09-07T00:00:00+00:00,2020,TOP_6,True,6,6,6,6,0,0.0,0,0,1.0,1.0,True,,
2020-09-07T00:00:00+00:00,2020,TOP_8,True,8,8,8,8,0,0.0,0,0,1.0,1.0,True,,
2020-09-07T00:00:00+00:00,2020,TOP_10,True,10,10,9,11,2,1.0,1,1,0.8181818181818182,0.9,False,BCHSV-USDT,ZEC-USDT
