family_id,rule_id,universe_id,period_id,pair,signal_time,entry_time,horizon_hours,exit_time,entry_price,exit_price,gross_markout,net_markout
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 02:00:00+00:00,168,2022-02-22 02:00:00+00:00,27.6443,24.0311,-0.13070325528228255,-0.13537649714407685
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 02:00:00+00:00,24,2022-02-16 02:00:00+00:00,27.6443,28.5667,0.03336673382939703,0.028283316994823542
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 02:00:00+00:00,72,2022-02-18 02:00:00+00:00,27.6443,28.3466,0.025404875507790026,0.02034136331902055
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-14 23:00:00+00:00,2022-02-15 02:00:00+00:00,168,2022-02-22 02:00:00+00:00,27.6443,24.0311,-0.13070325528228255,-0.13537649714407685
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,43562.3,43900.4,0.007761298186734766,0.002741894941267929
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,43562.3,40519.4,-0.06985168368061379,-0.07467705447141225
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,43562.3,36700.1,-0.15752611776696834,-0.16213230247255092
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,3024.61,3123.59,0.03272488023249287,0.02764306803191164
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,3024.61,2877.86,-0.04851865199149641,-0.05339735536151767
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,3024.61,2521.52,-0.1663321882821257,-0.1709163578114204
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,101.427,101.94,0.0050578248395396486,4.51802774407992e-05
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,101.427,93.833,-0.07487158251747572,-0.07968440356118203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,101.427,82.188,-0.18968322044426045,-0.1942090123931498
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,43562.3,43900.4,0.007761298186734766,0.002741894941267929
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,43562.3,40519.4,-0.06985168368061379,-0.07467705447141225
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,43562.3,36700.1,-0.15752611776696834,-0.16213230247255092
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,3024.61,3123.59,0.03272488023249287,0.02764306803191164
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,3024.61,2877.86,-0.04851865199149641,-0.05339735536151767
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,3024.61,2521.52,-0.1663321882821257,-0.1709163578114204
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,101.427,101.94,0.0050578248395396486,4.51802774407992e-05
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,101.427,93.833,-0.07487158251747572,-0.07968440356118203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,101.427,82.188,-0.18968322044426045,-0.1942090123931498
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,43562.3,43900.4,0.007761298186734766,0.002741894941267929
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,43562.3,40519.4,-0.06985168368061379,-0.07467705447141225
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,43562.3,36700.1,-0.15752611776696834,-0.16213230247255092
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,3024.61,3123.59,0.03272488023249287,0.02764306803191164
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,3024.61,2877.86,-0.04851865199149641,-0.05339735536151767
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,3024.61,2521.52,-0.1663321882821257,-0.1709163578114204
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,24,2022-02-16 05:00:00+00:00,101.427,101.94,0.0050578248395396486,4.51802774407992e-05
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,72,2022-02-18 05:00:00+00:00,101.427,93.833,-0.07487158251747572,-0.07968440356118203
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 02:00:00+00:00,2022-02-15 05:00:00+00:00,168,2022-02-22 05:00:00+00:00,101.427,82.188,-0.18968322044426045,-0.1942090123931498
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,24,2022-02-16 10:00:00+00:00,102.837,102.875,0.0003695168081527811,-0.004631406983867601
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,72,2022-02-18 10:00:00+00:00,102.837,95.693,-0.06946915993270908,-0.0742954870328773
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,168,2022-02-22 10:00:00+00:00,102.837,83.722,-0.18587667862734236,-0.19041198693077402
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,24,2022-02-16 10:00:00+00:00,102.837,102.875,0.0003695168081527811,-0.004631406983867601
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,72,2022-02-18 10:00:00+00:00,102.837,95.693,-0.06946915993270908,-0.0742954870328773
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,168,2022-02-22 10:00:00+00:00,102.837,83.722,-0.18587667862734236,-0.19041198693077402
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,24,2022-02-16 10:00:00+00:00,102.837,102.875,0.0003695168081527811,-0.004631406983867601
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,72,2022-02-18 10:00:00+00:00,102.837,95.693,-0.06946915993270908,-0.0742954870328773
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-02-15 07:00:00+00:00,2022-02-15 10:00:00+00:00,168,2022-02-22 10:00:00+00:00,102.837,83.722,-0.18587667862734236,-0.19041198693077402
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-15 08:00:00+00:00,2022-02-15 11:00:00+00:00,24,2022-02-16 11:00:00+00:00,3098.2,3130.39,0.010389903815118506,0.00536392905558071
