family_id,rule_id,universe_id,period_id,pair,signal_time,confirmed,reason,entry_time,value_t1,value_t2,breakout_reference
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,True,CONFIRMED,2022-07-29 07:00:00+00:00,0.530338,0.533462,0.525523
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,True,CONFIRMED,2022-07-29 07:00:00+00:00,0.530338,0.533462,0.525523
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,True,CONFIRMED,2022-07-29 07:00:00+00:00,0.530338,0.533462,0.525523
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,True,CONFIRMED,2022-07-29 07:00:00+00:00,0.530338,0.533462,0.525523
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,True,CONFIRMED,2022-07-29 07:00:00+00:00,0.530338,0.533462,0.525523
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 04:00:00+00:00,True,CONFIRMED,2022-07-29 07:00:00+00:00,0.530338,0.533462,0.525523
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 05:00:00+00:00,False,PERSISTENCE_FAILED,,24.86,24.603,24.816
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 05:00:00+00:00,False,PERSISTENCE_FAILED,,24.86,24.603,24.816
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 05:00:00+00:00,False,PERSISTENCE_FAILED,,24.86,24.603,24.816
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 05:00:00+00:00,False,PERSISTENCE_FAILED,,24.86,24.603,24.816
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 05:00:00+00:00,False,PERSISTENCE_FAILED,,24.86,24.603,24.816
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 05:00:00+00:00,False,PERSISTENCE_FAILED,,24.86,24.603,24.816
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.22238789174590678,0.2174369673358454,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.22238789174590678,0.2174369673358454,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.524215,0.530258,0.53288
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.524215,0.530258,0.53288
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.22238789174590678,0.2174369673358454,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.22238789174590678,0.2174369673358454,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.524215,0.530258,0.53288
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.524215,0.530258,0.53288
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.22238789174590678,0.2174369673358454,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.22238789174590678,0.2174369673358454,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.524215,0.530258,0.53288
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 06:00:00+00:00,False,PERSISTENCE_FAILED,,0.524215,0.530258,0.53288
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 08:00:00+00:00,True,CONFIRMED,2022-07-29 11:00:00+00:00,0.2175079646017699,0.21791764142168613,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 08:00:00+00:00,True,CONFIRMED,2022-07-29 11:00:00+00:00,0.2175079646017699,0.21791764142168613,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 08:00:00+00:00,True,CONFIRMED,2022-07-29 11:00:00+00:00,0.2175079646017699,0.21791764142168613,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 08:00:00+00:00,True,CONFIRMED,2022-07-29 11:00:00+00:00,0.2175079646017699,0.21791764142168613,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 08:00:00+00:00,True,CONFIRMED,2022-07-29 11:00:00+00:00,0.2175079646017699,0.21791764142168613,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 08:00:00+00:00,True,CONFIRMED,2022-07-29 11:00:00+00:00,0.2175079646017699,0.21791764142168613,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.523907,0.517302,0.53943
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.523907,0.517302,0.53943
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.523907,0.517302,0.53943
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.523907,0.517302,0.53943
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.523907,0.517302,0.53943
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ADA-USDT,2022-07-29 11:00:00+00:00,False,PERSISTENCE_FAILED,,0.523907,0.517302,0.53943
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 16:00:00+00:00,False,PERSISTENCE_FAILED,,0.2218848939584508,0.2294910679301687,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 16:00:00+00:00,False,PERSISTENCE_FAILED,,0.2218848939584508,0.2294910679301687,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 16:00:00+00:00,False,PERSISTENCE_FAILED,,0.2218848939584508,0.2294910679301687,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 16:00:00+00:00,False,PERSISTENCE_FAILED,,0.2218848939584508,0.2294910679301687,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 16:00:00+00:00,False,PERSISTENCE_FAILED,,0.2218848939584508,0.2294910679301687,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-29 16:00:00+00:00,False,PERSISTENCE_FAILED,,0.2218848939584508,0.2294910679301687,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 17:00:00+00:00,True,CONFIRMED,2022-07-29 20:00:00+00:00,0.2294910679301687,0.25650058714980717,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 17:00:00+00:00,True,CONFIRMED,2022-07-29 20:00:00+00:00,0.2294910679301687,0.25650058714980717,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 17:00:00+00:00,True,CONFIRMED,2022-07-29 20:00:00+00:00,0.2294910679301687,0.25650058714980717,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 17:00:00+00:00,True,CONFIRMED,2022-07-29 20:00:00+00:00,0.2294910679301687,0.25650058714980717,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 17:00:00+00:00,True,CONFIRMED,2022-07-29 20:00:00+00:00,0.2294910679301687,0.25650058714980717,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-29 17:00:00+00:00,True,CONFIRMED,2022-07-29 20:00:00+00:00,0.2294910679301687,0.25650058714980717,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 01:00:00+00:00,True,CONFIRMED,2022-07-30 04:00:00+00:00,0.20312805474095796,0.193617854346124,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 01:00:00+00:00,False,ACCELERATION_FAILED,,0.20312805474095796,0.193617854346124,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 01:00:00+00:00,True,CONFIRMED,2022-07-30 04:00:00+00:00,0.20312805474095796,0.193617854346124,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 01:00:00+00:00,False,ACCELERATION_FAILED,,0.20312805474095796,0.193617854346124,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 01:00:00+00:00,True,CONFIRMED,2022-07-30 04:00:00+00:00,0.20312805474095796,0.193617854346124,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 01:00:00+00:00,False,ACCELERATION_FAILED,,0.20312805474095796,0.193617854346124,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-30 05:00:00+00:00,True,CONFIRMED,2022-07-30 08:00:00+00:00,0.1752864066975104,0.17804792567191452,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,ETH-USDT,2022-07-30 05:00:00+00:00,True,CONFIRMED,2022-07-30 08:00:00+00:00,0.1752864066975104,0.17804792567191452,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-30 05:00:00+00:00,True,CONFIRMED,2022-07-30 08:00:00+00:00,0.1752864066975104,0.17804792567191452,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,ETH-USDT,2022-07-30 05:00:00+00:00,True,CONFIRMED,2022-07-30 08:00:00+00:00,0.1752864066975104,0.17804792567191452,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-30 05:00:00+00:00,True,CONFIRMED,2022-07-30 08:00:00+00:00,0.1752864066975104,0.17804792567191452,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,ETH-USDT,2022-07-30 05:00:00+00:00,True,CONFIRMED,2022-07-30 08:00:00+00:00,0.1752864066975104,0.17804792567191452,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 10:00:00+00:00,True,CONFIRMED,2022-07-30 13:00:00+00:00,0.15866876760731485,0.1790607123972503,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 10:00:00+00:00,True,CONFIRMED,2022-07-30 13:00:00+00:00,0.15866876760731485,0.1790607123972503,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 10:00:00+00:00,True,CONFIRMED,2022-07-30 13:00:00+00:00,0.15866876760731485,0.1790607123972503,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 10:00:00+00:00,True,CONFIRMED,2022-07-30 13:00:00+00:00,0.15866876760731485,0.1790607123972503,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 10:00:00+00:00,True,CONFIRMED,2022-07-30 13:00:00+00:00,0.15866876760731485,0.1790607123972503,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 10:00:00+00:00,True,CONFIRMED,2022-07-30 13:00:00+00:00,0.15866876760731485,0.1790607123972503,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,BTC-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,24346.7,24524.1,24435.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,BTC-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,24346.7,24524.1,24435.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,44.12,46.27,44.424
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,44.12,46.27,44.424
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.19024495521743812,0.2450220643633625,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.19024495521743812,0.2450220643633625,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.39696,0.40157,0.37995
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.39696,0.40157,0.37995
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,24346.7,24524.1,24435.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,BTC-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,24346.7,24524.1,24435.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,44.12,46.27,44.424
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,44.12,46.27,44.424
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.19024495521743812,0.2450220643633625,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.19024495521743812,0.2450220643633625,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.39696,0.40157,0.37995
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.39696,0.40157,0.37995
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,24346.7,24524.1,24435.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,BTC-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,24346.7,24524.1,24435.0
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,44.12,46.27,44.424
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,False,PERSISTENCE_FAILED,,44.12,46.27,44.424
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.19024495521743812,0.2450220643633625,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.19024495521743812,0.2450220643633625,
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.39696,0.40157,0.37995
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-30 14:00:00+00:00,True,CONFIRMED,2022-07-30 17:00:00+00:00,0.39696,0.40157,0.37995
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,46.218,46.384,45.065
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,46.218,46.384,45.065
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,25.668,25.65,25.376
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 16:00:00+00:00,False,ACCELERATION_FAILED,,25.668,25.65,25.376
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,46.218,46.384,45.065
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,46.218,46.384,45.065
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,25.668,25.65,25.376
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 16:00:00+00:00,False,ACCELERATION_FAILED,,25.668,25.65,25.376
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,46.218,46.384,45.065
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,SOL-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,46.218,46.384,45.065
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 16:00:00+00:00,True,CONFIRMED,2022-07-30 19:00:00+00:00,25.668,25.65,25.376
MOMENTUM_BREAKOUT,MB_TWO_BAR_BREAKOUT_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-07-30 16:00:00+00:00,False,ACCELERATION_FAILED,,25.668,25.65,25.376
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-31 03:00:00+00:00,False,PERSISTENCE_FAILED,,0.08803543564705274,0.11110550609125536,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,C2,ROBUSTNESS_2022,XRP-USDT,2022-07-31 03:00:00+00:00,False,PERSISTENCE_FAILED,,0.08803543564705274,0.11110550609125536,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-31 03:00:00+00:00,False,PERSISTENCE_FAILED,,0.08803543564705274,0.11110550609125536,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,D2,ROBUSTNESS_2022,XRP-USDT,2022-07-31 03:00:00+00:00,False,PERSISTENCE_FAILED,,0.08803543564705274,0.11110550609125536,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-31 03:00:00+00:00,False,PERSISTENCE_FAILED,,0.08803543564705274,0.11110550609125536,
RELATIVE_STRENGTH_ROTATION,RS_TWO_BAR_LEADER_PERSISTENCE_ACCELERATION,E2,ROBUSTNESS_2022,XRP-USDT,2022-07-31 03:00:00+00:00,False,PERSISTENCE_FAILED,,0.08803543564705274,0.11110550609125536,
