family_id,universe_id,period_id,pair,signal_time,membership_rank,breakout_reference,rd31_admission_policy,rd31_admission_portfolio
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-23 19:00:00+00:00,6,91.295,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-23 19:00:00+00:00,6,91.295,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-24 06:00:00+00:00,5,155.81,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-24 19:00:00+00:00,5,158.02,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-25 08:00:00+00:00,5,160.38,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-25 10:00:00+00:00,5,161.64,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 01:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 01:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 02:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 02:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 07:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-26 07:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 08:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,BTC-USDT,2023-06-26 08:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 10:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 10:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 13:00:00+00:00,8,7.489,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-26 13:00:00+00:00,8,7.489,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-27 18:00:00+00:00,6,169.47,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-06-27 22:00:00+00:00,6,170.63,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,INJ-USDT,2023-06-29 12:00:00+00:00,8,7.92,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,INJ-USDT,2023-06-29 12:00:00+00:00,8,7.92,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,4,18.861,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,7,89.421,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,4,18.861,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,7,89.421,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 04:00:00+00:00,4,18.861,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 04:00:00+00:00,7,89.421,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,7,97.174,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,7,97.174,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 09:00:00+00:00,7,97.174,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 11:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 12:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,4,19.079,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,4,19.079,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,SOL-USDT,2023-06-30 13:00:00+00:00,4,19.079,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,7,103.004,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,7,103.004,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-06-30 17:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,ETH-USDT,2023-06-30 18:00:00+00:00,2,1913.59,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,ETH-USDT,2023-06-30 18:00:00+00:00,2,1913.59,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 02:00:00+00:00,8,8.203,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 02:00:00+00:00,8,8.203,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 17:00:00+00:00,8,8.579,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-01 17:00:00+00:00,8,8.579,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,3,0.48262,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,3,0.48262,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-02 03:00:00+00:00,3,0.48262,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,2,1960.0,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,2,1960.0,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 08:00:00+00:00,2,1960.0,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XMR-USDT,2023-07-03 09:00:00+00:00,6,169.98,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,LTC-USDT,2023-07-03 14:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,LTC-USDT,2023-07-03 14:00:00+00:00,7,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,1,30794.7,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,1,30794.7,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 16:00:00+00:00,1,30794.7,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-03 17:00:00+00:00,2,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-03 17:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-03 17:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XMR-USDT,2023-07-03 18:00:00+00:00,6,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 19:00:00+00:00,1,31169.6,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-03 19:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 19:00:00+00:00,1,31169.6,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 19:00:00+00:00,1,31169.6,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-03 20:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-03 21:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 02:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 02:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 02:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-04 08:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-04 08:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-04 08:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 09:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-04 09:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-04 09:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 12:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 12:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 16:00:00+00:00,4,19.737,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 16:00:00+00:00,4,19.737,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,SOL-USDT,2023-07-04 16:00:00+00:00,4,19.737,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 00:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 00:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 00:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-05 03:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-07-05 03:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-07-05 03:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 05:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 05:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 05:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-05 06:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-05 06:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-05 06:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-05 08:00:00+00:00,2,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 09:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 09:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-05 09:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-05 10:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-05 10:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-07-09 23:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-07-09 23:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-10 01:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-10 01:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-10 19:00:00+00:00,1,30450.0,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,ETH-USDT,2023-07-10 19:00:00+00:00,2,1879.36,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,BTC-USDT,2023-07-10 19:00:00+00:00,1,30450.0,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,ETH-USDT,2023-07-10 19:00:00+00:00,2,1879.36,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-10 19:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,BTC-USDT,2023-07-10 19:00:00+00:00,1,30450.0,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,ETH-USDT,2023-07-10 19:00:00+00:00,2,1879.36,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-10 19:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-10 20:00:00+00:00,3,0.47478,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-10 20:00:00+00:00,3,0.47478,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
MOMENTUM_BREAKOUT,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-10 20:00:00+00:00,3,0.47478,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-10 23:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-10 23:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-11 00:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-11 00:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,XRP-USDT,2023-07-11 01:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,XRP-USDT,2023-07-11 01:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,INJ-USDT,2023-07-11 04:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,INJ-USDT,2023-07-11 04:00:00+00:00,8,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-11 06:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,XRP-USDT,2023-07-11 08:00:00+00:00,3,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,SOL-USDT,2023-07-11 13:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,SOL-USDT,2023-07-11 15:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,SOL-USDT,2023-07-11 15:00:00+00:00,4,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,C2,ROBUSTNESS_2023,BTC-USDT,2023-07-11 17:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,D2,ROBUSTNESS_2023,BTC-USDT,2023-07-11 17:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
RELATIVE_STRENGTH_ROTATION,E2,ROBUSTNESS_2023,BTC-USDT,2023-07-11 17:00:00+00:00,1,,REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS
