portfolio,cost_mode,transaction_cost,fold_id,interval_start,interval_end,net_return
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-07-15T00:00:00+00:00,2024-07-22T00:00:00+00:00,0.0721708111133248
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-07-22T00:00:00+00:00,2024-07-29T00:00:00+00:00,-0.06262030865607027
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-07-29T00:00:00+00:00,2024-08-05T00:00:00+00:00,-0.1616579723763698
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-08-05T00:00:00+00:00,2024-08-12T00:00:00+00:00,-0.006867747250945522
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-08-12T00:00:00+00:00,2024-08-19T00:00:00+00:00,0.033860277876238465
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-08-19T00:00:00+00:00,2024-08-26T00:00:00+00:00,0.1210506860182945
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-08-26T00:00:00+00:00,2024-09-02T00:00:00+00:00,-0.13742644660259762
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-09-02T00:00:00+00:00,2024-09-09T00:00:00+00:00,0.0087907384971333
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-09-09T00:00:00+00:00,2024-09-16T00:00:00+00:00,0.03786072871720347
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-09-16T00:00:00+00:00,2024-09-23T00:00:00+00:00,0.06545801781904714
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-09-23T00:00:00+00:00,2024-09-30T00:00:00+00:00,0.08480646819252491
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-09-30T00:00:00+00:00,2024-10-07T00:00:00+00:00,-0.07513029212211164
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-10-07T00:00:00+00:00,2024-10-14T00:00:00+00:00,-0.010011743026311803
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-10-14T00:00:00+00:00,2024-10-21T00:00:00+00:00,0.08085539322082491
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-10-21T00:00:00+00:00,2024-10-28T00:00:00+00:00,-0.07323507145674579
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-10-28T00:00:00+00:00,2024-11-04T00:00:00+00:00,-0.04904830632798063
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-11-04T00:00:00+00:00,2024-11-11T00:00:00+00:00,0.31037380872234643
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-11-11T00:00:00+00:00,2024-11-18T00:00:00+00:00,0.10453842702973093
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-11-18T00:00:00+00:00,2024-11-25T00:00:00+00:00,0.3175368481038241
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-11-25T00:00:00+00:00,2024-12-02T00:00:00+00:00,0.13889757615079157
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-12-02T00:00:00+00:00,2024-12-09T00:00:00+00:00,0.22641688445163521
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-12-09T00:00:00+00:00,2024-12-16T00:00:00+00:00,-0.07812165644441238
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-12-16T00:00:00+00:00,2024-12-23T00:00:00+00:00,-0.19762785240824365
PIT_EQUAL_WEIGHT,BASE_COST,0.002,WF03,2024-12-23T00:00:00+00:00,2024-12-30T00:00:00+00:00,0.007295784241736714
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-03T00:00:00+00:00,2022-01-10T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-10T00:00:00+00:00,2022-01-17T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-17T00:00:00+00:00,2022-01-24T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-24T00:00:00+00:00,2022-01-31T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-31T00:00:00+00:00,2022-02-07T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-07T00:00:00+00:00,2022-02-14T00:00:00+00:00,-0.12198711232687942
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-14T00:00:00+00:00,2022-02-21T00:00:00+00:00,-0.09716479540766787
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-21T00:00:00+00:00,2022-02-28T00:00:00+00:00,-0.0021757954382423117
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-28T00:00:00+00:00,2022-03-07T00:00:00+00:00,0.0007587162992819252
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-07T00:00:00+00:00,2022-03-14T00:00:00+00:00,0.007797069753926467
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-14T00:00:00+00:00,2022-03-21T00:00:00+00:00,-0.000354332809971436
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-21T00:00:00+00:00,2022-03-28T00:00:00+00:00,0.05386933391678461
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-28T00:00:00+00:00,2022-04-04T00:00:00+00:00,-0.04060224373914434
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-04T00:00:00+00:00,2022-04-11T00:00:00+00:00,-0.11280394485679524
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-11T00:00:00+00:00,2022-04-18T00:00:00+00:00,-0.03993478812571305
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-18T00:00:00+00:00,2022-04-25T00:00:00+00:00,-0.03920482471624531
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-25T00:00:00+00:00,2022-05-02T00:00:00+00:00,-0.15530989037259535
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-02T00:00:00+00:00,2022-05-09T00:00:00+00:00,-0.0027144511081309552
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-09T00:00:00+00:00,2022-05-16T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-16T00:00:00+00:00,2022-05-23T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-23T00:00:00+00:00,2022-05-30T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-30T00:00:00+00:00,2022-06-06T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-06T00:00:00+00:00,2022-06-13T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-13T00:00:00+00:00,2022-06-20T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-20T00:00:00+00:00,2022-06-27T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-27T00:00:00+00:00,2022-07-04T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-04T00:00:00+00:00,2022-07-11T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-11T00:00:00+00:00,2022-07-18T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-18T00:00:00+00:00,2022-07-25T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-25T00:00:00+00:00,2022-08-01T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-01T00:00:00+00:00,2022-08-08T00:00:00+00:00,0.04858017320687402
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-08T00:00:00+00:00,2022-08-15T00:00:00+00:00,0.0031199442903542263
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-15T00:00:00+00:00,2022-08-22T00:00:00+00:00,-0.07971366128902779
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-22T00:00:00+00:00,2022-08-29T00:00:00+00:00,-0.05798683986389974
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-29T00:00:00+00:00,2022-09-05T00:00:00+00:00,0.0051136270186504795
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-05T00:00:00+00:00,2022-09-12T00:00:00+00:00,0.004236967537608827
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-12T00:00:00+00:00,2022-09-19T00:00:00+00:00,-0.0027912456335342783
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-19T00:00:00+00:00,2022-09-26T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-26T00:00:00+00:00,2022-10-03T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-03T00:00:00+00:00,2022-10-10T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-10T00:00:00+00:00,2022-10-17T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-17T00:00:00+00:00,2022-10-24T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-24T00:00:00+00:00,2022-10-31T00:00:00+00:00,0.005967615216922795
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-31T00:00:00+00:00,2022-11-07T00:00:00+00:00,-0.0499732798903918
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-07T00:00:00+00:00,2022-11-14T00:00:00+00:00,-0.20068522433492786
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-14T00:00:00+00:00,2022-11-21T00:00:00+00:00,-0.014831717541767708
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-21T00:00:00+00:00,2022-11-28T00:00:00+00:00,0.11317081339778978
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-28T00:00:00+00:00,2022-12-05T00:00:00+00:00,-0.0005749960684005018
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-12-05T00:00:00+00:00,2022-12-12T00:00:00+00:00,0.004437315956286936
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-12-12T00:00:00+00:00,2022-12-19T00:00:00+00:00,-0.0822565528099315
M05_PIT,STRESS_0_4_PERCENT,0.004,WF01,2022-12-19T00:00:00+00:00,2022-12-26T00:00:00+00:00,0.0017287624116288924
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-03T00:00:00+00:00,2022-01-10T00:00:00+00:00,-0.13102526653508906
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-10T00:00:00+00:00,2022-01-17T00:00:00+00:00,0.05652413135559886
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-17T00:00:00+00:00,2022-01-24T00:00:00+00:00,-0.28112561769891964
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-24T00:00:00+00:00,2022-01-31T00:00:00+00:00,0.0038010823203940003
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-01-31T00:00:00+00:00,2022-02-07T00:00:00+00:00,0.1589195119933564
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-07T00:00:00+00:00,2022-02-14T00:00:00+00:00,-0.06363043051883444
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-14T00:00:00+00:00,2022-02-21T00:00:00+00:00,-0.09116315038074252
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-21T00:00:00+00:00,2022-02-28T00:00:00+00:00,-0.04746414783183328
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-02-28T00:00:00+00:00,2022-03-07T00:00:00+00:00,-0.029023634928109443
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-07T00:00:00+00:00,2022-03-14T00:00:00+00:00,-0.006386427651757676
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-14T00:00:00+00:00,2022-03-21T00:00:00+00:00,0.14449635769383717
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-21T00:00:00+00:00,2022-03-28T00:00:00+00:00,0.16947439809218912
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-03-28T00:00:00+00:00,2022-04-04T00:00:00+00:00,0.03462214043446665
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-04T00:00:00+00:00,2022-04-11T00:00:00+00:00,-0.15184746247902914
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-11T00:00:00+00:00,2022-04-18T00:00:00+00:00,-0.051733193011670786
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-18T00:00:00+00:00,2022-04-25T00:00:00+00:00,-0.0072454404315157594
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-04-25T00:00:00+00:00,2022-05-02T00:00:00+00:00,-0.13647687671392728
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-02T00:00:00+00:00,2022-05-09T00:00:00+00:00,-0.06975747568812596
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-09T00:00:00+00:00,2022-05-16T00:00:00+00:00,-0.1985815734060744
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-16T00:00:00+00:00,2022-05-23T00:00:00+00:00,-0.05989167672960982
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-23T00:00:00+00:00,2022-05-30T00:00:00+00:00,-0.06968587180540975
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-05-30T00:00:00+00:00,2022-06-06T00:00:00+00:00,0.008099664772140969
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-06T00:00:00+00:00,2022-06-13T00:00:00+00:00,-0.18182950476772364
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-13T00:00:00+00:00,2022-06-20T00:00:00+00:00,-0.0760812902902347
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-20T00:00:00+00:00,2022-06-27T00:00:00+00:00,0.10721424888045528
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-06-27T00:00:00+00:00,2022-07-04T00:00:00+00:00,-0.08279728563774036
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-04T00:00:00+00:00,2022-07-11T00:00:00+00:00,0.08360051423162118
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-11T00:00:00+00:00,2022-07-18T00:00:00+00:00,0.048396473372364746
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-18T00:00:00+00:00,2022-07-25T00:00:00+00:00,0.08956583396591133
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-07-25T00:00:00+00:00,2022-08-01T00:00:00+00:00,0.0660220242471965
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-01T00:00:00+00:00,2022-08-08T00:00:00+00:00,0.055254571392060026
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-08T00:00:00+00:00,2022-08-15T00:00:00+00:00,0.040001169482347
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-15T00:00:00+00:00,2022-08-22T00:00:00+00:00,-0.15943945498327383
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-22T00:00:00+00:00,2022-08-29T00:00:00+00:00,-0.09045363725250455
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-08-29T00:00:00+00:00,2022-09-05T00:00:00+00:00,0.0678008833769208
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-05T00:00:00+00:00,2022-09-12T00:00:00+00:00,0.04825616216577644
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-12T00:00:00+00:00,2022-09-19T00:00:00+00:00,-0.1374056285240357
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-19T00:00:00+00:00,2022-09-26T00:00:00+00:00,0.04787120409780066
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-09-26T00:00:00+00:00,2022-10-03T00:00:00+00:00,-0.01980962452012347
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-03T00:00:00+00:00,2022-10-10T00:00:00+00:00,0.03683342739568318
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-10T00:00:00+00:00,2022-10-17T00:00:00+00:00,-0.04982206452952753
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-17T00:00:00+00:00,2022-10-24T00:00:00+00:00,0.017086227285938227
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-24T00:00:00+00:00,2022-10-31T00:00:00+00:00,0.0789433317194339
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-10-31T00:00:00+00:00,2022-11-07T00:00:00+00:00,0.011368149712610132
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-07T00:00:00+00:00,2022-11-14T00:00:00+00:00,-0.26618813322954005
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-14T00:00:00+00:00,2022-11-21T00:00:00+00:00,-0.028798699487068924
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-21T00:00:00+00:00,2022-11-28T00:00:00+00:00,0.06916858043560259
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-11-28T00:00:00+00:00,2022-12-05T00:00:00+00:00,0.039676912736931635
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-12-05T00:00:00+00:00,2022-12-12T00:00:00+00:00,-0.02825989559202624
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-12-12T00:00:00+00:00,2022-12-19T00:00:00+00:00,-0.10105577453325398
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF01,2022-12-19T00:00:00+00:00,2022-12-26T00:00:00+00:00,-0.019526447171393624
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-02T00:00:00+00:00,2023-01-09T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-09T00:00:00+00:00,2023-01-16T00:00:00+00:00,0.0732344413149284
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-16T00:00:00+00:00,2023-01-23T00:00:00+00:00,-0.004524341322534098
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-23T00:00:00+00:00,2023-01-30T00:00:00+00:00,-0.004559670014608441
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-30T00:00:00+00:00,2023-02-06T00:00:00+00:00,-0.030638780332183813
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,-0.038982588579901
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-13T00:00:00+00:00,2023-02-20T00:00:00+00:00,0.031105558343247575
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,-0.014599928728381006
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-02-27T00:00:00+00:00,2023-03-06T00:00:00+00:00,-0.09776610689993992
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-06T00:00:00+00:00,2023-03-13T00:00:00+00:00,-0.0952412199926349
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-13T00:00:00+00:00,2023-03-20T00:00:00+00:00,0.0884396132759957
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-20T00:00:00+00:00,2023-03-27T00:00:00+00:00,-0.05933589249697324
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-03-27T00:00:00+00:00,2023-04-03T00:00:00+00:00,0.03515252855793416
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-03T00:00:00+00:00,2023-04-10T00:00:00+00:00,-0.027478360282162884
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-10T00:00:00+00:00,2023-04-17T00:00:00+00:00,0.03726289078088674
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-17T00:00:00+00:00,2023-04-24T00:00:00+00:00,-0.10139037413885477
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-04-24T00:00:00+00:00,2023-05-01T00:00:00+00:00,0.009571468331025068
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-01T00:00:00+00:00,2023-05-08T00:00:00+00:00,-0.07165820504047182
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-08T00:00:00+00:00,2023-05-15T00:00:00+00:00,-0.06356572790172377
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-15T00:00:00+00:00,2023-05-22T00:00:00+00:00,0.0028796983119099284
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-22T00:00:00+00:00,2023-05-29T00:00:00+00:00,-0.0029853020076336945
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-05-29T00:00:00+00:00,2023-06-05T00:00:00+00:00,0.007567329860461047
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-05T00:00:00+00:00,2023-06-12T00:00:00+00:00,-0.08830553691764254
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-12T00:00:00+00:00,2023-06-19T00:00:00+00:00,-0.02395672160688833
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-19T00:00:00+00:00,2023-06-26T00:00:00+00:00,0.0018187114678434035
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-06-26T00:00:00+00:00,2023-07-03T00:00:00+00:00,0.15890163064211338
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-03T00:00:00+00:00,2023-07-10T00:00:00+00:00,-0.0687622472242474
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-10T00:00:00+00:00,2023-07-17T00:00:00+00:00,0.08900080851852699
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-17T00:00:00+00:00,2023-07-24T00:00:00+00:00,-0.06457409876292874
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-24T00:00:00+00:00,2023-07-31T00:00:00+00:00,-0.011283775733164081
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-07-31T00:00:00+00:00,2023-08-07T00:00:00+00:00,-0.03301100205758134
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-07T00:00:00+00:00,2023-08-14T00:00:00+00:00,-0.004298218024050282
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-14T00:00:00+00:00,2023-08-21T00:00:00+00:00,-0.09709629847035117
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-21T00:00:00+00:00,2023-08-28T00:00:00+00:00,-0.00838272953173036
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-08-28T00:00:00+00:00,2023-09-04T00:00:00+00:00,-0.0029160437470955314
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-04T00:00:00+00:00,2023-09-11T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-11T00:00:00+00:00,2023-09-18T00:00:00+00:00,0.0
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-18T00:00:00+00:00,2023-09-25T00:00:00+00:00,-0.0118591569232539
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-09-25T00:00:00+00:00,2023-10-02T00:00:00+00:00,0.031128507389959648
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-02T00:00:00+00:00,2023-10-09T00:00:00+00:00,-0.0572518189247031
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-09T00:00:00+00:00,2023-10-16T00:00:00+00:00,-0.019796531529608807
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-16T00:00:00+00:00,2023-10-23T00:00:00+00:00,0.16443732817885093
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-23T00:00:00+00:00,2023-10-30T00:00:00+00:00,0.047419956425636345
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-10-30T00:00:00+00:00,2023-11-06T00:00:00+00:00,0.04100480076089319
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-06T00:00:00+00:00,2023-11-13T00:00:00+00:00,0.15447737789754168
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-13T00:00:00+00:00,2023-11-20T00:00:00+00:00,0.04559032333455759
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-20T00:00:00+00:00,2023-11-27T00:00:00+00:00,0.002805031339143671
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-11-27T00:00:00+00:00,2023-12-04T00:00:00+00:00,0.0693399788772775
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-04T00:00:00+00:00,2023-12-11T00:00:00+00:00,0.2773937994314284
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-11T00:00:00+00:00,2023-12-18T00:00:00+00:00,-0.048933393371977774
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-18T00:00:00+00:00,2023-12-25T00:00:00+00:00,0.07510174658306767
M05_PIT,STRESS_0_4_PERCENT,0.004,WF02,2023-12-25T00:00:00+00:00,2024-01-01T00:00:00+00:00,-0.017774930559959712
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-02T00:00:00+00:00,2023-01-09T00:00:00+00:00,0.11819622697785781
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-09T00:00:00+00:00,2023-01-16T00:00:00+00:00,0.21461547193027108
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-16T00:00:00+00:00,2023-01-23T00:00:00+00:00,0.04917143956212611
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-23T00:00:00+00:00,2023-01-30T00:00:00+00:00,0.0483611729712079
PIT_EQUAL_WEIGHT,STRESS_0_4_PERCENT,0.004,WF02,2023-01-30T00:00:00+00:00,2023-02-06T00:00:00+00:00,-0.022820501567910267
