asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank,venue_data_eligible,venue_rank
comp,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,408825800.033567,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-08-05T00:00:00+00:00,36,True,28
ftt,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,404292070.48266786,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-08-05T00:00:00+00:00,37,True,29
zrx,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,289381548.301797,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2024-08-05T00:00:00+00:00,40,True,30
btc,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,1161341917394.851,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-08-12T00:00:00+00:00,1,True,1
eth,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,307770132274.1938,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,2,True,2
xrp,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,55206306173.7058,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,3,True,3
doge,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,14639716105.514181,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,4,True,4
shib_eth,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,13398551427.491558,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,5,True,5
ada,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,11555827583.775936,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,6,True,6
xlm,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,10309493844.696623,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,7,True,7
link,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,10011083441.4001,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,8,True,8
cro,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,8806807266.21469,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,9,True,9
avaxp,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,7021638692.665242,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-08-12T00:00:00+00:00,10,True,10
uni,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,5910126335.92933,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,12,True,11
ltc,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,4462845363.920079,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,14,True,12
icp,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,3565151911.5146255,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,17,True,13
etc,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,2734265660.043339,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,18,True,14
xmr,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,2680669976.4421606,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,19,True,15
qnt,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,1587037255.4648442,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,22,True,16
aave,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,1462476196.8960223,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,23,True,17
algo,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,1155300017.17488,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,24,True,18
ldo,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,1020940760.68858,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,25,True,19
neo,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,933895064.559364,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,26,True,20
flow,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,805718737.2830664,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-08-12T00:00:00+00:00,27,True,21
zec,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,632544278.2148743,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,28,True,22
mana,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,578167949.504285,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,30,True,23
crv,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,529263395.0961811,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,31,True,24
paxg,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,456056486.1124865,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,32,True,25
ftt,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,413089352.3883524,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,34,True,26
comp,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,410503608.742662,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,35,True,27
snx,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,403874294.98010075,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,36,True,28
1inch,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,381569672.8330564,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,37,True,29
zrx,2024-08-11T00:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-12T00:00:00+00:00,293535668.123882,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2024-08-12T00:00:00+00:00,39,True,30
btc,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,1160683488749.228,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-08-19T00:00:00+00:00,1,True,1
eth,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,315725181970.07935,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,2,True,2
xrp,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,56632487441.9079,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,3,True,3
doge,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,14636206235.397923,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,4,True,4
shib_eth,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,13305494937.004555,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,5,True,5
ada,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,11801898670.177998,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,6,True,6
link,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,10143680534.6513,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,7,True,7
xlm,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,9865718390.746552,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,8,True,8
cro,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,8647355123.16784,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,9,True,9
avaxp,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,7160061904.0471,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-08-19T00:00:00+00:00,10,True,10
uni,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,6200061745.20351,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,12,True,11
ltc,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,4974002831.339024,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,14,True,12
icp,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,3751578487.4447465,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,17,True,13
etc,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,2768704419.6361384,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,18,True,14
xmr,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,2719572849.666878,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,19,True,15
aave,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,1784767234.051552,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,21,True,16
qnt,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,1525703678.9426181,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,23,True,17
algo,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,1191425198.82214,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,24,True,18
ldo,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,1059181344.82793,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,25,True,19
neo,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,926321192.043249,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,26,True,20
flow,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,807848437.0766191,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-08-19T00:00:00+00:00,27,True,21
crv,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,667082683.8698711,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,28,True,22
zec,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,656850867.1625298,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,29,True,23
mana,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,585139571.7585512,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,31,True,24
paxg,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,470388148.7744637,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,32,True,25
snx,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,459135701.617799,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,33,True,26
comp,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,427047995.430287,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,34,True,27
ftt,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,424380631.4643701,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,35,True,28
1inch,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,363874986.84106773,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,37,True,29
dash,2024-08-18T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-19T00:00:00+00:00,308755609.36411864,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2024-08-19T00:00:00+00:00,39,True,30
btc,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,1273515741882.9749,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-08-26T00:00:00+00:00,1,True,1
eth,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,331812475171.8516,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,2,True,2
xrp,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,60159729425.838196,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,3,True,3
doge,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,16049371222.813284,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,4,True,4
shib_eth,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,15200516813.105322,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,5,True,5
ada,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,13604787493.974438,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,6,True,6
link,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,12152533132.2675,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,7,True,7
xlm,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,10663479387.925611,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,8,True,8
avaxp,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,9333354281.743013,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-08-26T00:00:00+00:00,9,True,9
cro,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,8896594432.35939,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,10,True,10
uni,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,6656303079.32619,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,13,True,11
ltc,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,4871259361.506594,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,15,True,12
icp,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,4474668919.20308,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,16,True,13
xmr,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,3007650702.3081207,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,18,True,14
etc,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,2995657773.369282,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,19,True,15
aave,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,2178612930.523616,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,20,True,16
qnt,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,1688119894.6861367,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,23,True,17
algo,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,1425272128.81016,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,24,True,18
ldo,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,1245481055.07912,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,25,True,19
neo,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,1079487603.89751,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,26,True,20
flow,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,918559922.7950698,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-08-26T00:00:00+00:00,27,True,21
crv,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,725075806.9784735,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,28,True,22
mana,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,677107159.6638128,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,29,True,23
zec,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,615708580.0689886,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,31,True,24
snx,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,529161929.4586618,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,32,True,25
comp,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,514733410.473921,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,33,True,26
ftt,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,492605639.9877468,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,34,True,27
paxg,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,474200942.4048901,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,35,True,28
1inch,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,409818324.28218985,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,37,True,29
lpt,2024-08-25T00:00:00+00:00,2024-08-25T00:00:00+00:00,2024-08-26T00:00:00+00:00,379962946.7886024,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2024-08-26T00:00:00+00:00,38,True,30
btc,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,1132538921721.956,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-09-02T00:00:00+00:00,1,True,1
eth,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,291888730978.41626,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,2,True,2
xrp,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,54745687817.39511,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,3,True,3
doge,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,13903144365.700926,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,4,True,4
shib_eth,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,13164696423.849854,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,5,True,5
ada,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,11675477840.651424,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,6,True,6
link,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,10352686960.2135,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,7,True,7
xlm,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,9479056202.77919,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,8,True,8
cro,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,7871800027.27591,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,9,True,9
avaxp,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,7302751687.451195,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-09-02T00:00:00+00:00,10,True,10
uni,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,5619724580.83135,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,12,True,11
