signal_id,regime_id,state,decision_count,mean_rank_ic
DRAWDOWN_ADJUSTED_MOMENTUM_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.10863922877271043
DRAWDOWN_ADJUSTED_MOMENTUM_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.06956953980504796
DRAWDOWN_ADJUSTED_MOMENTUM_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.03616794657927921
DRAWDOWN_ADJUSTED_MOMENTUM_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.08425556530093575
DRAWDOWN_ADJUSTED_MOMENTUM_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,-0.06454817037620589
DRAWDOWN_ADJUSTED_MOMENTUM_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.03891866383523781
DRAWDOWN_ADJUSTED_MOMENTUM_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.06380600389748012
DRAWDOWN_ADJUSTED_MOMENTUM_28D,MARKET_BREADTH_TERCILE,HIGH,48,-0.07905708723979026
DRAWDOWN_ADJUSTED_MOMENTUM_28D,MARKET_BREADTH_TERCILE,LOW,21,-0.1933542407875084
DRAWDOWN_ADJUSTED_MOMENTUM_28D,MARKET_BREADTH_TERCILE,MID,35,0.03483870967741935
DRAWDOWN_ADJUSTED_MOMENTUM_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.06380600389748012
VOLUME_ZSCORE_30D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,0.00530218761586948
VOLUME_ZSCORE_30D,BTC_TREND_STATE,UP,80,-0.031162402669632928
VOLUME_ZSCORE_30D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.044493882091212446
VOLUME_ZSCORE_30D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.0056753366624855035
VOLUME_ZSCORE_30D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.03328484641054163
VOLUME_ZSCORE_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.004683266307292998
VOLUME_ZSCORE_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,0.02818409343715239
VOLUME_ZSCORE_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.093484342872552
VOLUME_ZSCORE_30D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.022747497219132367
VOLUME_ZSCORE_30D,MARKET_BREADTH_TERCILE,HIGH,48,-0.03150723025583982
VOLUME_ZSCORE_30D,MARKET_BREADTH_TERCILE,LOW,21,-0.01035012447693203
VOLUME_ZSCORE_30D,MARKET_BREADTH_TERCILE,MID,35,-0.018172572699825213
VOLUME_ZSCORE_30D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.022747497219132367
VOLUME_ACCELERATION_7D_30D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,-0.015331850203930289
VOLUME_ACCELERATION_7D_30D,BTC_TREND_STATE,UP,80,0.03700778642936595
VOLUME_ACCELERATION_7D_30D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,0.019354838709677427
VOLUME_ACCELERATION_7D_30D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,0.027950678058362714
VOLUME_ACCELERATION_7D_30D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,0.02386127035737714
VOLUME_ACCELERATION_7D_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.005869769829725333
VOLUME_ACCELERATION_7D_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,0.06145717463848721
VOLUME_ACCELERATION_7D_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,0.02590757407220143
VOLUME_ACCELERATION_7D_30D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,0.024929408744759136
VOLUME_ACCELERATION_7D_30D,MARKET_BREADTH_TERCILE,HIGH,48,0.0008620689655172431
VOLUME_ACCELERATION_7D_30D,MARKET_BREADTH_TERCILE,LOW,21,-0.004248106361565764
VOLUME_ACCELERATION_7D_30D,MARKET_BREADTH_TERCILE,MID,35,0.0754425552200858
VOLUME_ACCELERATION_7D_30D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,0.024929408744759136
PRICE_VOLUME_CONFIRMATION_28D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,-0.02085650723025584
PRICE_VOLUME_CONFIRMATION_28D,BTC_TREND_STATE,UP,80,-0.0433825282059431
PRICE_VOLUME_CONFIRMATION_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.016091954022988512
PRICE_VOLUME_CONFIRMATION_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.0698601282749154
PRICE_VOLUME_CONFIRMATION_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.01020710842735314
PRICE_VOLUME_CONFIRMATION_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.024673324450855027
PRICE_VOLUME_CONFIRMATION_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,-0.06101223581757508
PRICE_VOLUME_CONFIRMATION_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.03201537061381333
PRICE_VOLUME_CONFIRMATION_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.0381842156730922
PRICE_VOLUME_CONFIRMATION_28D,MARKET_BREADTH_TERCILE,HIGH,48,-0.02947885216377985
PRICE_VOLUME_CONFIRMATION_28D,MARKET_BREADTH_TERCILE,LOW,21,-0.018168335187245088
PRICE_VOLUME_CONFIRMATION_28D,MARKET_BREADTH_TERCILE,MID,35,-0.062132528205943095
PRICE_VOLUME_CONFIRMATION_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.0381842156730922
BTC_RELATIVE_RETURN_28D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,-0.09949944382647385
BTC_RELATIVE_RETURN_28D,BTC_TREND_STATE,UP,80,-0.030073692992213564
BTC_RELATIVE_RETURN_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.08263502657273514
BTC_RELATIVE_RETURN_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.051664970534636596
BTC_RELATIVE_RETURN_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.022517897378853995
BTC_RELATIVE_RETURN_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.07965260545905704
BTC_RELATIVE_RETURN_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,-0.02709955506117909
BTC_RELATIVE_RETURN_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.02485590049550005
BTC_RELATIVE_RETURN_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.04609502010781211
BTC_RELATIVE_RETURN_28D,MARKET_BREADTH_TERCILE,HIGH,48,-0.08733083055246571
BTC_RELATIVE_RETURN_28D,MARKET_BREADTH_TERCILE,LOW,21,-0.1274961597542243
BTC_RELATIVE_RETURN_28D,MARKET_BREADTH_TERCILE,MID,35,0.05929763228984586
BTC_RELATIVE_RETURN_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.04609502010781211
BETA_ADJUSTED_MOMENTUM_28D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,-0.10802743789395623
BETA_ADJUSTED_MOMENTUM_28D,BTC_TREND_STATE,UP,80,-0.022923685046877484
BETA_ADJUSTED_MOMENTUM_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.0803608948214065
BETA_ADJUSTED_MOMENTUM_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.046354105033962104
BETA_ADJUSTED_MOMENTUM_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.02054908384163111
BETA_ADJUSTED_MOMENTUM_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.07937227770375711
BETA_ADJUSTED_MOMENTUM_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,-0.03520578420467186
BETA_ADJUSTED_MOMENTUM_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.006195436006337021
BETA_ADJUSTED_MOMENTUM_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.04256301262697259
BETA_ADJUSTED_MOMENTUM_28D,MARKET_BREADTH_TERCILE,HIGH,48,-0.0792487684729064
BETA_ADJUSTED_MOMENTUM_28D,MARKET_BREADTH_TERCILE,LOW,21,-0.13733399922816733
BETA_ADJUSTED_MOMENTUM_28D,MARKET_BREADTH_TERCILE,MID,35,0.06461147306531066
BETA_ADJUSTED_MOMENTUM_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.04256301262697259
REALIZED_VOLATILITY_28D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,0.049758991472005944
REALIZED_VOLATILITY_28D,BTC_TREND_STATE,UP,80,-0.15236592245351976
REALIZED_VOLATILITY_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.1096774193548387
REALIZED_VOLATILITY_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.13214209641918917
REALIZED_VOLATILITY_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.07205604925293467
REALIZED_VOLATILITY_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.06526788006209586
REALIZED_VOLATILITY_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,-0.09602335928809788
REALIZED_VOLATILITY_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.16293524791856268
REALIZED_VOLATILITY_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.10572171154762922
REALIZED_VOLATILITY_28D,MARKET_BREADTH_TERCILE,HIGH,48,-0.13543189522750146
REALIZED_VOLATILITY_28D,MARKET_BREADTH_TERCILE,LOW,21,0.000497907728163557
REALIZED_VOLATILITY_28D,MARKET_BREADTH_TERCILE,MID,35,-0.12870808835213726
REALIZED_VOLATILITY_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.10572171154762922
DOWNSIDE_VOLATILITY_28D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,0.07806822395253986
DOWNSIDE_VOLATILITY_28D,BTC_TREND_STATE,UP,80,-0.14515572858731923
DOWNSIDE_VOLATILITY_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.09005067358793721
DOWNSIDE_VOLATILITY_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,-0.11483681632073463
DOWNSIDE_VOLATILITY_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,-0.06975842103762013
DOWNSIDE_VOLATILITY_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.05531502238954962
DOWNSIDE_VOLATILITY_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,-0.06782536151279198
DOWNSIDE_VOLATILITY_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,-0.163973438500691
DOWNSIDE_VOLATILITY_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,-0.09364250877042868
DOWNSIDE_VOLATILITY_28D,MARKET_BREADTH_TERCILE,HIGH,48,-0.11433073785687801
DOWNSIDE_VOLATILITY_28D,MARKET_BREADTH_TERCILE,LOW,21,0.0602892102335929
DOWNSIDE_VOLATILITY_28D,MARKET_BREADTH_TERCILE,MID,35,-0.15762911171142538
DOWNSIDE_VOLATILITY_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,-0.09364250877042868
MAX_DRAWDOWN_28D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,-0.06814979606970707
MAX_DRAWDOWN_28D,BTC_TREND_STATE,UP,80,0.11300492610837436
MAX_DRAWDOWN_28D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,0.031046842170312696
MAX_DRAWDOWN_28D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,0.10385534754928642
MAX_DRAWDOWN_28D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,0.05037832023371512
MAX_DRAWDOWN_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.01470824318432772
MAX_DRAWDOWN_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,0.07258064516129033
MAX_DRAWDOWN_28D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,0.17138908551589305
MAX_DRAWDOWN_28D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,0.07119999022112482
MAX_DRAWDOWN_28D,MARKET_BREADTH_TERCILE,HIGH,48,0.07000635626887018
MAX_DRAWDOWN_28D,MARKET_BREADTH_TERCILE,LOW,21,-0.04855130038667302
MAX_DRAWDOWN_28D,MARKET_BREADTH_TERCILE,MID,35,0.1446877482917527
MAX_DRAWDOWN_28D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,0.07119999022112482
ILLIQUIDITY_PROXY_30D,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,0.09755283648498332
ILLIQUIDITY_PROXY_30D,BTC_TREND_STATE,UP,80,0.002096774193548384
ILLIQUIDITY_PROXY_30D,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,-0.023903102212334684
ILLIQUIDITY_PROXY_30D,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,0.0485314652214044
ILLIQUIDITY_PROXY_30D,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,0.0168791534753715
ILLIQUIDITY_PROXY_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,-0.008938706825247427
ILLIQUIDITY_PROXY_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,0.05226640711902114
ILLIQUIDITY_PROXY_30D,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,0.0359119560454377
ILLIQUIDITY_PROXY_30D,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,0.024125096260802607
ILLIQUIDITY_PROXY_30D,MARKET_BREADTH_TERCILE,HIGH,48,0.003031145717463842
ILLIQUIDITY_PROXY_30D,MARKET_BREADTH_TERCILE,LOW,21,0.08321415329201758
ILLIQUIDITY_PROXY_30D,MARKET_BREADTH_TERCILE,MID,35,0.017600508501509616
ILLIQUIDITY_PROXY_30D,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,0.024125096260802607
AGE_OR_TENURE,BTC_TREND_STATE,INSUFFICIENT_HISTORY,24,0.10916661334580384
AGE_OR_TENURE,BTC_TREND_STATE,UP,80,0.06157063469039899
AGE_OR_TENURE,BTC_REALIZED_VOLATILITY_TERCILE,HIGH,18,0.0675307767471825
AGE_OR_TENURE,BTC_REALIZED_VOLATILITY_TERCILE,LOW,47,0.1093693989005504
AGE_OR_TENURE,BTC_REALIZED_VOLATILITY_TERCILE,MID,39,0.030505993993745043
AGE_OR_TENURE,CROSS_SECTIONAL_DISPERSION_TERCILE,HIGH,39,0.05336234836737598
AGE_OR_TENURE,CROSS_SECTIONAL_DISPERSION_TERCILE,LOW,32,0.11809335456996131
AGE_OR_TENURE,CROSS_SECTIONAL_DISPERSION_TERCILE,MID,33,0.05107668372620563
AGE_OR_TENURE,AVERAGE_PAIRWISE_CORRELATION_TERCILE,INSUFFICIENT_HISTORY,104,0.0725543220724155
AGE_OR_TENURE,MARKET_BREADTH_TERCILE,HIGH,48,0.0648665907287768
AGE_OR_TENURE,MARKET_BREADTH_TERCILE,LOW,21,0.11935295070100024
AGE_OR_TENURE,MARKET_BREADTH_TERCILE,MID,35,0.05501831930939769
AGE_OR_TENURE,PIT_UNIVERSE_SIZE_TERCILE,LOW,104,0.0725543220724155
