schema_version,fold_id,candidate_id,trade_id,position_id,symbol,alignment_tier,natural_exit_reason,entry_time,natural_exit_time,counterfactual_exit_time,natural_exit_price,counterfactual_exit_price,natural_holding_hours,counterfactual_holding_hours,activated,activated_at,signal_time,natural_exit_priority,changed_exit,trigger_floor_return,running_peak_at_signal,baseline_net_pnl,counterfactual_gross_pnl,counterfactual_net_pnl,baseline_net_return,counterfactual_net_return,delta_net_pnl,delta_net_return,eligible_mfe_10pct,rescued_winner_to_loser,new_loser,improved_trade,worsened_trade,baseline_gross_pnl_error,baseline_net_pnl_error,baseline_return_error,trade_logic_changed,exit_rule_authorized
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-0f2cb02ddb981e6696f4,POS-8c7d2bb83d099f26bd63,AAVE,FULL,REBALANCE_EXIT,2023-10-05 08:00:00+00:00,2023-10-30 04:00:00+00:00,2023-10-22 16:00:00+00:00,84.103,74.618,596.0,416.0,True,2023-10-22 08:00:00+00:00,2023-10-22 16:00:00+00:00,False,True,0.07039731792567228,0.14079463585134455,4131.045741377707,1363.8875903457763,1276.6126556291242,0.19505327742403764,0.06027710610592775,-2854.4330857485825,-0.13477617131810987,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-2c16b45baddfecb3a32f,POS-dde8a3931ba883f78a2b,PEPE,FULL,REBALANCE_EXIT,2023-10-30 04:00:00+00:00,2023-11-13 04:00:00+00:00,2023-11-13 04:00:00+00:00,1.1871e-06,1.1871e-06,336.0,336.0,True,2023-11-09 04:00:00+00:00,,False,False,,,397.76386169842675,505.3278000169716,397.76386169842675,0.01490221274189815,0.01490221274189815,0.0,0.0,True,False,False,False,False,0.0,0.0,3.469446951953614e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-2c16b45baddfecb3a32f,POS-dde8a3931ba883f78a2b,PEPE,FULL,REBALANCE_EXIT,2023-10-30 04:00:00+00:00,2023-11-13 04:00:00+00:00,2023-11-12 20:00:00+00:00,1.1871e-06,1.2219e-06,336.0,328.0,True,2023-11-09 04:00:00+00:00,2023-11-12 20:00:00+00:00,False,True,0.05,0.2540772532188842,397.76386169842675,1301.0475937088527,1191.8922158029238,0.01490221274189815,0.04465421089152153,794.128354104497,0.029751998149623378,True,False,False,True,False,0.0,0.0,3.469446951953614e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-2c16b45baddfecb3a32f,POS-dde8a3931ba883f78a2b,PEPE,FULL,REBALANCE_EXIT,2023-10-30 04:00:00+00:00,2023-11-13 04:00:00+00:00,2023-11-12 12:00:00+00:00,1.1871e-06,1.231e-06,336.0,320.0,True,2023-11-09 04:00:00+00:00,2023-11-12 12:00:00+00:00,False,True,0.06351931330472105,0.2540772532188842,397.76386169842675,1509.1237466570187,1399.5522164451936,0.01490221274189815,0.052434187419153,1001.7883547467668,0.037531974677254845,True,False,False,True,False,0.0,0.0,3.469446951953614e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-2c16b45baddfecb3a32f,POS-dde8a3931ba883f78a2b,PEPE,FULL,REBALANCE_EXIT,2023-10-30 04:00:00+00:00,2023-11-13 04:00:00+00:00,2023-11-09 20:00:00+00:00,1.1871e-06,1.2616e-06,336.0,256.0,True,2023-11-09 04:00:00+00:00,2023-11-09 20:00:00+00:00,False,True,0.1270386266094421,0.2540772532188842,397.76386169842675,2208.8083928343644,2097.8374933301848,0.01490221274189815,0.07859542717140812,1700.073631631758,0.06369321442950997,True,False,False,True,False,0.0,0.0,3.469446951953614e-18,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-8160fda21e39dfb05796,POS-055eb0743c092f61daa8,LINK,FULL,REBALANCE_EXIT,2023-09-25 04:00:00+00:00,2023-11-20 04:00:00+00:00,2023-10-13 04:00:00+00:00,14.865,7.1259,1344.0,432.0,True,2023-09-27 16:00:00+00:00,2023-10-13 04:00:00+00:00,False,True,0.0,0.15491148712793867,21981.25041235822,-105.91444844210845,-187.9404527485989,1.0670210926781052,-0.009123067318203287,-22169.19086510682,-1.0761441599963084,True,False,True,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-8160fda21e39dfb05796,POS-055eb0743c092f61daa8,LINK,FULL,REBALANCE_EXIT,2023-09-25 04:00:00+00:00,2023-11-20 04:00:00+00:00,2023-10-03 00:00:00+00:00,14.865,7.4696,1344.0,188.0,True,2023-09-27 16:00:00+00:00,2023-10-03 00:00:00+00:00,False,True,0.05,0.15491148712793867,21981.25041235822,880.6111865051147,796.6121309287297,1.0670210926781052,0.03866940826561541,-21184.63828142949,-1.0283516844124898,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-8160fda21e39dfb05796,POS-055eb0743c092f61daa8,LINK,FULL,REBALANCE_EXIT,2023-09-25 04:00:00+00:00,2023-11-20 04:00:00+00:00,2023-10-03 16:00:00+00:00,14.865,7.4301,1344.0,204.0,True,2023-09-27 16:00:00+00:00,2023-10-03 16:00:00+00:00,False,True,0.03872787178198467,0.15491148712793867,21981.25041235822,767.2339313977108,683.4616303315406,1.0670210926781052,0.03317681942197034,-21297.788782026677,-1.0338442732561348,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-8160fda21e39dfb05796,POS-055eb0743c092f61daa8,LINK,FULL,REBALANCE_EXIT,2023-09-25 04:00:00+00:00,2023-11-20 04:00:00+00:00,2023-10-02 16:00:00+00:00,14.865,7.6685,1344.0,180.0,True,2023-09-27 16:00:00+00:00,2023-10-02 16:00:00+00:00,False,True,0.07745574356396934,0.15491148712793867,21981.25041235822,1451.5158964003801,1366.3750314042047,1.0670210926781052,0.06632702651880582,-20614.875380954014,-1.0006940661592993,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-025f30acd13e2c46b9c8,POS-bd666e6222d056aef592,NEAR,FULL,REBALANCE_EXIT,2023-11-20 08:00:00+00:00,2023-11-27 04:00:00+00:00,2023-11-27 04:00:00+00:00,1.7883,1.7883,164.0,164.0,False,,,False,False,,,-5403.632870425426,-5260.200886245684,-5403.632870425426,-0.14011727438239294,-0.14011727438239294,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-025f30acd13e2c46b9c8,POS-bd666e6222d056aef592,NEAR,FULL,REBALANCE_EXIT,2023-11-20 08:00:00+00:00,2023-11-27 04:00:00+00:00,2023-11-27 04:00:00+00:00,1.7883,1.7883,164.0,164.0,False,,,False,False,,,-5403.632870425426,-5260.200886245684,-5403.632870425426,-0.14011727438239294,-0.14011727438239294,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-025f30acd13e2c46b9c8,POS-bd666e6222d056aef592,NEAR,FULL,REBALANCE_EXIT,2023-11-20 08:00:00+00:00,2023-11-27 04:00:00+00:00,2023-11-27 04:00:00+00:00,1.7883,1.7883,164.0,164.0,False,,,False,False,,,-5403.632870425426,-5260.200886245684,-5403.632870425426,-0.14011727438239294,-0.14011727438239294,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-025f30acd13e2c46b9c8,POS-bd666e6222d056aef592,NEAR,FULL,REBALANCE_EXIT,2023-11-20 08:00:00+00:00,2023-11-27 04:00:00+00:00,2023-11-27 04:00:00+00:00,1.7883,1.7883,164.0,164.0,False,,,False,False,,,-5403.632870425426,-5260.200886245684,-5403.632870425426,-0.14011727438239294,-0.14011727438239294,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-dcc310acbee344cb7954,POS-11d3a832562bf6ab85c6,SOL,FULL,REBALANCE_EXIT,2023-10-05 00:00:00+00:00,2023-12-04 04:00:00+00:00,2023-12-04 04:00:00+00:00,64.231,64.231,1444.0,1444.0,True,2023-10-19 20:00:00+00:00,,False,False,,,37292.15839674672,37451.35993457381,37292.15839674672,1.765990264272354,1.765990264272354,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-dcc310acbee344cb7954,POS-11d3a832562bf6ab85c6,SOL,FULL,REBALANCE_EXIT,2023-10-05 00:00:00+00:00,2023-12-04 04:00:00+00:00,2023-12-04 04:00:00+00:00,64.231,64.231,1444.0,1444.0,True,2023-10-19 20:00:00+00:00,,False,False,,,37292.15839674672,37451.35993457381,37292.15839674672,1.765990264272354,1.765990264272354,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-dcc310acbee344cb7954,POS-11d3a832562bf6ab85c6,SOL,FULL,REBALANCE_EXIT,2023-10-05 00:00:00+00:00,2023-12-04 04:00:00+00:00,2023-12-04 04:00:00+00:00,64.231,64.231,1444.0,1444.0,True,2023-10-19 20:00:00+00:00,,False,False,,,37292.15839674672,37451.35993457381,37292.15839674672,1.765990264272354,1.765990264272354,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-dcc310acbee344cb7954,POS-11d3a832562bf6ab85c6,SOL,FULL,REBALANCE_EXIT,2023-10-05 00:00:00+00:00,2023-12-04 04:00:00+00:00,2023-12-04 04:00:00+00:00,64.231,64.231,1444.0,1444.0,True,2023-10-19 20:00:00+00:00,,False,False,,,37292.15839674672,37451.35993457381,37292.15839674672,1.765990264272354,1.765990264272354,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-3db22d0ba9d4e5bb9d38,POS-7464d754ac7f13571766,SNX,FULL,REBALANCE_EXIT,2023-12-05 20:00:00+00:00,2023-12-11 04:00:00+00:00,2023-12-07 00:00:00+00:00,4.476,3.665133,128.0,28.0,True,2023-12-06 00:00:00+00:00,2023-12-07 00:00:00+00:00,False,True,0.0,0.1302461293192334,9040.586282247228,-121.96928308049543,-291.27198855775146,0.21286274938092126,-0.0068580680905397625,-9331.85827080498,-0.21972081747146102,True,False,True,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-3db22d0ba9d4e5bb9d38,POS-7464d754ac7f13571766,SNX,FULL,REBALANCE_EXIT,2023-12-05 20:00:00+00:00,2023-12-11 04:00:00+00:00,2023-12-06 08:00:00+00:00,4.476,3.789036,128.0,12.0,True,2023-12-06 00:00:00+00:00,2023-12-06 08:00:00+00:00,False,True,0.05,0.1302461293192334,9040.586282247228,1306.8252788484565,1134.6649842473425,0.21286274938092126,0.026715956314407544,-7905.921297999886,-0.18614679306651372,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-3db22d0ba9d4e5bb9d38,POS-7464d754ac7f13571766,SNX,FULL,REBALANCE_EXIT,2023-12-05 20:00:00+00:00,2023-12-11 04:00:00+00:00,2023-12-06 08:00:00+00:00,4.476,3.789036,128.0,12.0,True,2023-12-06 00:00:00+00:00,2023-12-06 08:00:00+00:00,False,True,0.03256153232980835,0.1302461293192334,9040.586282247228,1306.8252788484565,1134.6649842473425,0.21286274938092126,0.026715956314407544,-7905.921297999886,-0.18614679306651372,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-3db22d0ba9d4e5bb9d38,POS-7464d754ac7f13571766,SNX,FULL,REBALANCE_EXIT,2023-12-05 20:00:00+00:00,2023-12-11 04:00:00+00:00,2023-12-06 04:00:00+00:00,4.476,3.875419,128.0,8.0,True,2023-12-06 00:00:00+00:00,2023-12-06 04:00:00+00:00,False,True,0.0651230646596167,0.1302461293192334,9040.586282247228,2302.9558054951794,2128.8032498407724,0.21286274938092126,0.05012317769058544,-6911.783032406456,-0.16273957169033582,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-059ea2e299486eae4b7d,POS-f041b55e55084b15ee2c,ADA,FULL,REBALANCE_EXIT,2023-12-12 04:00:00+00:00,2023-12-25 04:00:00+00:00,2023-12-18 12:00:00+00:00,0.604153,0.559912,312.0,152.0,True,2023-12-13 16:00:00+00:00,2023-12-18 12:00:00+00:00,False,True,0.0,0.210297131147541,3591.6583993667064,-205.11160498429692,-408.427215066996,0.07037869204100912,-0.00800314784820167,-4000.085614433702,-0.0783818398892108,True,False,True,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-059ea2e299486eae4b7d,POS-f041b55e55084b15ee2c,ADA,FULL,REBALANCE_EXIT,2023-12-12 04:00:00+00:00,2023-12-25 04:00:00+00:00,2023-12-18 00:00:00+00:00,0.604153,0.580379,312.0,140.0,True,2023-12-13 16:00:00+00:00,2023-12-18 00:00:00+00:00,False,True,0.05,0.210297131147541,3591.6583993667064,1649.1371667531266,1442.1130591269527,0.07037869204100912,0.028258263896841964,-2149.5453402397534,-0.04212042814416715,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-059ea2e299486eae4b7d,POS-f041b55e55084b15ee2c,ADA,FULL,REBALANCE_EXIT,2023-12-12 04:00:00+00:00,2023-12-25 04:00:00+00:00,2023-12-18 00:00:00+00:00,0.604153,0.580379,312.0,140.0,True,2023-12-13 16:00:00+00:00,2023-12-18 00:00:00+00:00,False,True,0.05257428278688525,0.210297131147541,3591.6583993667064,1649.1371667531266,1442.1130591269527,0.07037869204100912,0.028258263896841964,-2149.5453402397534,-0.04212042814416715,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-059ea2e299486eae4b7d,POS-f041b55e55084b15ee2c,ADA,FULL,REBALANCE_EXIT,2023-12-12 04:00:00+00:00,2023-12-25 04:00:00+00:00,2023-12-15 20:00:00+00:00,0.604153,0.614978,312.0,88.0,True,2023-12-13 16:00:00+00:00,2023-12-15 20:00:00+00:00,False,True,0.1051485655737705,0.210297131147541,3591.6583993667064,4783.702723666361,4570.409484926361,0.07037869204100912,0.0895573592682577,978.7510855596547,0.019178667227248578,True,False,False,True,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-713a9ce8abc010ace1a4,POS-110d72c599d0984a11be,SEI,FULL,REBALANCE_EXIT,2023-11-28 00:00:00+00:00,2023-12-25 04:00:00+00:00,2023-12-13 04:00:00+00:00,0.3943,0.2234,652.0,364.0,True,2023-11-28 16:00:00+00:00,2023-12-13 04:00:00+00:00,False,True,0.0,0.3731019522776573,24732.42687603014,-1080.2817515048537,-1218.4056633381076,0.7038002086932426,-0.03467165452175918,-25950.832539368246,-0.7384718632150017,True,False,True,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-713a9ce8abc010ace1a4,POS-110d72c599d0984a11be,SEI,FULL,REBALANCE_EXIT,2023-11-28 00:00:00+00:00,2023-12-25 04:00:00+00:00,2023-11-30 08:00:00+00:00,0.3943,0.2314,652.0,56.0,True,2023-11-28 16:00:00+00:00,2023-11-30 08:00:00+00:00,False,True,0.05,0.30151843817787416,24732.42687603014,136.93712343018987,-3.6212261529341703,0.7038002086932426,-0.00010304770069412541,-24736.04810218307,-0.7039032563939367,True,False,True,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-713a9ce8abc010ace1a4,POS-110d72c599d0984a11be,SEI,FULL,REBALANCE_EXIT,2023-11-28 00:00:00+00:00,2023-12-25 04:00:00+00:00,2023-11-30 04:00:00+00:00,0.3943,0.2446,652.0,52.0,True,2023-11-28 16:00:00+00:00,2023-11-30 04:00:00+00:00,False,True,0.07537960954446854,0.30151843817787416,24732.42687603014,2145.3482670730127,2000.7730952026031,0.7038002086932426,0.056935153554063256,-22731.653780827535,-0.6468650551391792,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-713a9ce8abc010ace1a4,POS-110d72c599d0984a11be,SEI,FULL,REBALANCE_EXIT,2023-11-28 00:00:00+00:00,2023-12-25 04:00:00+00:00,2023-11-29 16:00:00+00:00,0.3943,0.2625,652.0,40.0,True,2023-11-28 16:00:00+00:00,2023-11-29 16:00:00+00:00,False,True,0.15075921908893708,0.30151843817787416,24732.42687603014,4868.87549974017,4718.853273404426,0.7038002086932426,0.13428241131619623,-20013.573602625715,-0.5695177973770463,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-025094843ac4c9668362,POS-70aa69d1abe658220ed0,AVAX,FULL,END_OF_FOLD_EXIT,2023-11-14 04:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,38.55,38.55,1148.0,1148.0,True,2023-11-15 08:00:00+00:00,,False,False,,,45025.326600818924,45254.43638285265,45025.326600818924,1.2968300403440292,1.2968300403440292,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-025094843ac4c9668362,POS-70aa69d1abe658220ed0,AVAX,FULL,END_OF_FOLD_EXIT,2023-11-14 04:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,38.55,38.55,1148.0,1148.0,True,2023-11-15 08:00:00+00:00,,False,False,,,45025.326600818924,45254.43638285265,45025.326600818924,1.2968300403440292,1.2968300403440292,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-025094843ac4c9668362,POS-70aa69d1abe658220ed0,AVAX,FULL,END_OF_FOLD_EXIT,2023-11-14 04:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,38.55,38.55,1148.0,1148.0,True,2023-11-15 08:00:00+00:00,,False,False,,,45025.326600818924,45254.43638285265,45025.326600818924,1.2968300403440292,1.2968300403440292,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-025094843ac4c9668362,POS-70aa69d1abe658220ed0,AVAX,FULL,END_OF_FOLD_EXIT,2023-11-14 04:00:00+00:00,2024-01-01 00:00:00+00:00,2023-11-17 16:00:00+00:00,38.55,20.17,1148.0,84.0,True,2023-11-15 08:00:00+00:00,2023-11-17 16:00:00+00:00,False,True,0.23796135670275764,0.4759227134055153,45025.326600818924,7157.2192932712105,7004.303945416652,1.2968300403440292,0.20173960865730423,-38021.022655402274,-1.095090431686725,True,False,False,False,True,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-4c295a7950e041dc629c,POS-23dbc2c9714231a2975c,NEAR,FULL,END_OF_FOLD_EXIT,2023-12-25 20:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,3.648,3.648,148.0,148.0,False,,,False,False,,,-9181.142084858306,-8955.088158293522,-9181.142084858306,-0.15023220783280253,-0.15023220783280253,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-4c295a7950e041dc629c,POS-23dbc2c9714231a2975c,NEAR,FULL,END_OF_FOLD_EXIT,2023-12-25 20:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,3.648,3.648,148.0,148.0,False,,,False,False,,,-9181.142084858306,-8955.088158293522,-9181.142084858306,-0.15023220783280253,-0.15023220783280253,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-4c295a7950e041dc629c,POS-23dbc2c9714231a2975c,NEAR,FULL,END_OF_FOLD_EXIT,2023-12-25 20:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,3.648,3.648,148.0,148.0,False,,,False,False,,,-9181.142084858306,-8955.088158293522,-9181.142084858306,-0.15023220783280253,-0.15023220783280253,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-4c295a7950e041dc629c,POS-23dbc2c9714231a2975c,NEAR,FULL,END_OF_FOLD_EXIT,2023-12-25 20:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,3.648,3.648,148.0,148.0,False,,,False,False,,,-9181.142084858306,-8955.088158293522,-9181.142084858306,-0.15023220783280253,-0.15023220783280253,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_BREAKEVEN,TRADE-24d156fca0722e16bda5,POS-a92ab3193cddfab835aa,SOL,FULL,END_OF_FOLD_EXIT,2023-12-27 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,101.706,101.706,120.0,120.0,False,,,False,False,,,-5715.796845072582,-5497.339312240055,-5715.796845072582,-0.09944359276752578,-0.09944359276752578,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_FIXED_05,TRADE-24d156fca0722e16bda5,POS-a92ab3193cddfab835aa,SOL,FULL,END_OF_FOLD_EXIT,2023-12-27 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,101.706,101.706,120.0,120.0,False,,,False,False,,,-5715.796845072582,-5497.339312240055,-5715.796845072582,-0.09944359276752578,-0.09944359276752578,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_25,TRADE-24d156fca0722e16bda5,POS-a92ab3193cddfab835aa,SOL,FULL,END_OF_FOLD_EXIT,2023-12-27 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,101.706,101.706,120.0,120.0,False,,,False,False,,,-5715.796845072582,-5497.339312240055,-5715.796845072582,-0.09944359276752578,-0.09944359276752578,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF02,PP10_RETAIN_50,TRADE-24d156fca0722e16bda5,POS-a92ab3193cddfab835aa,SOL,FULL,END_OF_FOLD_EXIT,2023-12-27 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,101.706,101.706,120.0,120.0,False,,,False,False,,,-5715.796845072582,-5497.339312240055,-5715.796845072582,-0.09944359276752578,-0.09944359276752578,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-77bf388627f07e16c8a1,POS-97249464c916e782d0fd,AVAX,MEDIUM,REBALANCE_EXIT,2024-01-01 20:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 04:00:00+00:00,31.906,31.906,152.0,152.0,False,,,False,False,,,-3914.784274997251,-3853.331429584068,-3914.784274997251,-0.22596865894088672,-0.22596865894088672,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-77bf388627f07e16c8a1,POS-97249464c916e782d0fd,AVAX,MEDIUM,REBALANCE_EXIT,2024-01-01 20:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 04:00:00+00:00,31.906,31.906,152.0,152.0,False,,,False,False,,,-3914.784274997251,-3853.331429584068,-3914.784274997251,-0.22596865894088672,-0.22596865894088672,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-77bf388627f07e16c8a1,POS-97249464c916e782d0fd,AVAX,MEDIUM,REBALANCE_EXIT,2024-01-01 20:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 04:00:00+00:00,31.906,31.906,152.0,152.0,False,,,False,False,,,-3914.784274997251,-3853.331429584068,-3914.784274997251,-0.22596865894088672,-0.22596865894088672,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_50,TRADE-77bf388627f07e16c8a1,POS-97249464c916e782d0fd,AVAX,MEDIUM,REBALANCE_EXIT,2024-01-01 20:00:00+00:00,2024-01-08 04:00:00+00:00,2024-01-08 04:00:00+00:00,31.906,31.906,152.0,152.0,False,,,False,False,,,-3914.784274997251,-3853.331429584068,-3914.784274997251,-0.22596865894088672,-0.22596865894088672,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_BREAKEVEN,TRADE-365ba8520718c810f1d6,POS-b2d0f8ce29a081f3af8d,BNB,FULL,REBALANCE_EXIT,2024-01-11 12:00:00+00:00,2024-01-15 04:00:00+00:00,2024-01-15 04:00:00+00:00,309.63,309.63,88.0,88.0,False,,,False,False,,,-473.5966734803928,-375.99102894877655,-473.5966734803928,-0.019221747702859098,-0.019221747702859098,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_FIXED_05,TRADE-365ba8520718c810f1d6,POS-b2d0f8ce29a081f3af8d,BNB,FULL,REBALANCE_EXIT,2024-01-11 12:00:00+00:00,2024-01-15 04:00:00+00:00,2024-01-15 04:00:00+00:00,309.63,309.63,88.0,88.0,False,,,False,False,,,-473.5966734803928,-375.99102894877655,-473.5966734803928,-0.019221747702859098,-0.019221747702859098,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
ams-rd02-d1-profit-protection-candidate-replay-v1,WF03,PP10_RETAIN_25,TRADE-365ba8520718c810f1d6,POS-b2d0f8ce29a081f3af8d,BNB,FULL,REBALANCE_EXIT,2024-01-11 12:00:00+00:00,2024-01-15 04:00:00+00:00,2024-01-15 04:00:00+00:00,309.63,309.63,88.0,88.0,False,,,False,False,,,-473.5966734803928,-375.99102894877655,-473.5966734803928,-0.019221747702859098,-0.019221747702859098,0.0,0.0,False,False,False,False,False,0.0,0.0,0.0,False,False
