schema_version,fold_id,trade_id,position_id,candidate_id,symbol,entry_time,exit_time,exit_reason,alignment_tier,holding_hours,holding_bucket,path_bar_count,entry_price,exit_price,gross_exit_return,net_return_fraction,reported_mfe,reported_mae,path_mfe,path_mae,mfe_reconstruction_error,mae_reconstruction_error,gross_return_reconstruction_error,time_to_mfe_bar_close_hours,time_to_mae_bar_close_hours,time_to_mfe_fraction,peak_to_exit_hours,peak_to_exit_giveback,giveback_fraction_of_mfe,captured_mfe_fraction,maximum_close_return,minimum_close_return,positive_close_ratio,post_mae_max_close_return,recovered_to_intrabar_breakeven_after_mae,recovered_to_close_breakeven_after_mae,hours_mae_to_close_breakeven,excursion_order,hours_to_high_5pct,hours_to_high_10pct,hours_to_high_20pct,eligible_mfe_10pct,winner_to_loser_10pct,severe_giveback_after_10pct,early_peak_severe_giveback,deep_mae_10pct,deep_mae_close_recovery,deep_mae_profitable_exit,stale_loser_14d,trade_logic_changed
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-78ecbb3359fa1da5692b,POS-774836f28859693a71d8,CAND-b06f9071e6990b157b71,XRP,2023-07-27T12:00:00+00:00,2023-08-14T04:00:00+00:00,REBALANCE_EXIT,FULL,424.0,GT_14D_LE_28D,106,0.71624,0.63004,-0.12035072042890649,-0.1238622943992501,0.027030045794705693,-0.16614542611415173,0.027030045794705693,-0.16614542611415173,0.0,0.0,5.551115123125783e-17,72.0,272.0,0.16981132075471697,352.0,0.14738076622361218,5.4524793388429735,-4.4524793388429735,0.007469563274879798,-0.14559365575784655,0.018867924528301886,-0.07840947168546852,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-490b141a17048d07b42b,POS-08b853be242cbea60479,CAND-46e8f502fccabad4af0c,LINK,2023-08-14T12:00:00+00:00,2023-08-21T04:00:00+00:00,REBALANCE_EXIT,FULL,160.0,LE_7D,40,7.5323,6.208,-0.17581615177303078,-0.1791063068557732,0.013528404338648103,-0.2830875031530874,0.013528404338648103,-0.2830875031530874,0.0,0.0,0.0,4.0,84.0,0.025,156.0,0.18934455611167889,13.996074582924546,-12.996074582924546,0.00686377334944166,-0.1859724121450288,0.025,-0.16933738698671053,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-df1a99f363e25b774208,POS-fcc07e64b476ad4430c3,CAND-55f7908387506bbb12c4,SHIB,2023-08-14T08:00:00+00:00,2023-08-28T04:00:00+00:00,REBALANCE_EXIT,FULL,332.0,GT_7D_LE_14D,83,1.0412e-05,7.967e-06,-0.23482520169035725,-0.23787979170356938,0.023434498655397595,-0.33019592777564355,0.023434498655397595,-0.33019592777564355,0.0,0.0,2.7755575615628914e-17,4.0,88.0,0.012048192771084338,328.0,0.25825970034575485,11.020491803278697,-10.020491803278697,0.01642335766423364,-0.2475028812908182,0.012048192771084338,-0.16990011525163273,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-e7ad1180e7b72b17549b,POS-8847a2a5113e97946faf,CAND-6ce8754d8d69dfa15a5e,AAVE,2023-09-18T12:00:00+00:00,2023-09-25T04:00:00+00:00,REBALANCE_EXIT,FULL,160.0,LE_7D,40,61.759,62.028,0.0043556404734532705,0.0003462367190681921,0.06964167165919144,-0.021842970255347427,0.06964167165919144,-0.021842970255347427,0.0,0.0,3.5561831257524545e-17,64.0,12.0,0.4,96.0,0.06528603118573817,0.937456405487096,0.06254359451290405,0.06042843957965638,-0.020563804465745905,0.825,0.06042843957965638,True,True,8.0,MAE_BEFORE_MFE,56.0,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-db60e6a368a9be4766e1,POS-9b7a5910cd850a30f8f5,CAND-1f1501ce35b109000704,GRAM,2023-08-29T00:00:00+00:00,2023-10-02T04:00:00+00:00,REBALANCE_EXIT,FULL,820.0,GT_28D,205,1.523,2.1385,0.40413657255416946,0.3985312369351908,0.7065003282994093,-0.018253447143795065,0.7065003282994093,-0.018253447143795065,0.0,0.0,1.1102230246251565e-16,524.0,8.0,0.6390243902439025,296.0,0.3023637557452399,0.42797397769516743,0.5720260223048326,0.6906106369008538,-0.01766250820748516,0.9853658536585366,0.6906106369008538,True,True,8.0,MAE_BEFORE_MFE,16.0,24.0,88.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-3cd927d69580f5f7002f,POS-cb2f557b60944af45777,CAND-b1f5906730d1ec20d30c,TRX,2023-09-04T20:00:00+00:00,2023-10-02T04:00:00+00:00,REBALANCE_EXIT,FULL,656.0,GT_14D_LE_28D,164,0.0774,0.090295,0.1666020671834625,0.16194497310288986,0.16844961240310097,-0.005568475452196409,0.16844961240310097,-0.005568475452196409,0.0,0.0,8.326672684688674e-17,656.0,8.0,1.0,0.0,0.00184754521963848,0.010967939868079321,0.9890320601319207,0.16647286821705443,-0.003359173126614934,0.975609756097561,0.16647286821705443,True,True,4.0,MAE_BEFORE_MFE,188.0,536.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-0f2cb02ddb981e6696f4,POS-8c7d2bb83d099f26bd63,CAND-9a6bfcf98e2f250cca2d,AAVE,2023-10-05T08:00:00+00:00,2023-10-30T04:00:00+00:00,REBALANCE_EXIT,FULL,596.0,GT_14D_LE_28D,149,70.095,84.103,0.19984307011912406,0.19505327742403764,0.29632641415222194,-0.1284970397317925,0.29632641415222194,-0.1284970397317925,0.0,0.0,5.551115123125783e-17,452.0,332.0,0.7583892617449665,144.0,0.09648334403309788,0.3255981897838331,0.6744018102161669,0.2277195235038163,-0.1195377701690562,0.3288590604026846,0.2277195235038163,True,True,72.0,MAE_BEFORE_MFE,408.0,408.0,432.0,True,False,False,False,True,True,True,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-2c16b45baddfecb3a32f,POS-dde8a3931ba883f78a2b,CAND-45bb7ada7cafdaeecfa5,PEPE,2023-10-30T04:00:00+00:00,2023-11-13T04:00:00+00:00,REBALANCE_EXIT,FULL,336.0,GT_7D_LE_14D,84,1.165e-06,1.1871e-06,0.01896995708154514,0.014902212741898147,0.2540772532188842,-0.12188841201716749,0.2540772532188842,-0.12188841201716749,0.0,0.0,1.0755285551056204e-16,252.0,96.0,0.75,84.0,0.23510729613733905,0.9253378378378375,0.07466216216216244,0.20360515021459236,-0.10128755364806863,0.4880952380952381,0.20360515021459236,True,True,80.0,MAE_BEFORE_MFE,8.0,240.0,252.0,True,False,True,False,True,True,True,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-8160fda21e39dfb05796,POS-055eb0743c092f61daa8,CAND-2650769d1619519374c6,LINK,2023-09-25T04:00:00+00:00,2023-11-20T04:00:00+00:00,REBALANCE_EXIT,FULL,1344.0,GT_28D,336,7.1628,14.865,1.0753057463561735,1.0670210926781052,1.3201401686491319,-0.008767521081141427,1.3201401686491319,-0.008767521081141427,0.0,0.0,2.220446049250313e-16,1140.0,384.0,0.8482142857142857,204.0,0.24483442229295838,0.18546092915534237,0.8145390708446576,1.2990031831127493,-0.005221421790361336,0.9970238095238095,1.2990031831127493,True,True,0.0,MAE_BEFORE_MFE,24.0,60.0,636.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-025f30acd13e2c46b9c8,POS-bd666e6222d056aef592,CAND-2b55102618e605d57113,NEAR,2023-11-20T08:00:00+00:00,2023-11-27T04:00:00+00:00,REBALANCE_EXIT,FULL,164.0,LE_7D,41,2.0714,1.7883,-0.13667085063242257,-0.14011727438239294,0.05595249589649498,-0.1643815776769335,0.05595249589649498,-0.1643815776769335,0.0,0.0,0.0,4.0,40.0,0.024390243902439025,160.0,0.19262334652891755,3.4426229508196795,-2.4426229508196795,0.030752148305493776,-0.15467799555855954,0.04878048780487805,-0.0894564062952592,False,False,,MFE_BEFORE_MAE,4.0,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-dcc310acbee344cb7954,POS-11d3a832562bf6ab85c6,CAND-00c6f75e417179a6dcf2,SOL,2023-10-05T00:00:00+00:00,2023-12-04T04:00:00+00:00,REBALANCE_EXIT,FULL,1444.0,GT_28D,361,23.129,64.231,1.7770763975960913,1.765990264272354,1.9491115050369663,-0.0951619179385188,1.9491115050369663,-0.0951619179385188,0.0,0.0,2.220446049250313e-16,1016.0,188.0,0.703601108033241,428.0,0.17203510744087502,0.08826334819547035,0.9117366518045297,1.8480695231095163,-0.08660123654286822,0.8670360110803325,1.8480695231095163,True,True,88.0,MAE_BEFORE_MFE,280.0,356.0,392.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-3db22d0ba9d4e5bb9d38,POS-7464d754ac7f13571766,CAND-78b419c61758453258b8,SNX,2023-12-05T20:00:00+00:00,2023-12-11T04:00:00+00:00,REBALANCE_EXIT,FULL,128.0,LE_7D,32,3.67571,4.476,0.2177239227251333,0.21286274938092126,0.27212021623033356,-0.013153921283235115,0.27212021623033356,-0.013153921283235115,0.0,0.0,5.551115123125783e-17,128.0,4.0,1.0,0.0,0.054396293505200255,0.19989802396436812,0.8001019760356318,0.22028750907987837,-0.005458537262188812,0.96875,0.22028750907987837,True,True,0.0,MAE_BEFORE_MFE,4.0,4.0,124.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-059ea2e299486eae4b7d,POS-f041b55e55084b15ee2c,CAND-5b4dcfcf6db2373a40da,ADA,2023-12-12T04:00:00+00:00,2023-12-25T04:00:00+00:00,REBALANCE_EXIT,FULL,312.0,GT_7D_LE_14D,78,0.562176,0.604153,0.07466878699908941,0.07037869204100912,0.210297131147541,-0.03517759562841538,0.210297131147541,-0.03517759562841538,0.0,0.0,8.326672684688674e-17,48.0,28.0,0.15384615384615385,264.0,0.1356283441484516,0.644936730274732,0.35506326972526797,0.1866817509107468,-0.01055363444899815,0.9615384615384616,0.1866817509107468,True,True,4.0,MAE_BEFORE_MFE,4.0,36.0,44.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-713a9ce8abc010ace1a4,POS-110d72c599d0984a11be,CAND-383e52ca42036a958a7f,SEI,2023-11-28T00:00:00+00:00,2023-12-25T04:00:00+00:00,REBALANCE_EXIT,FULL,652.0,GT_14D_LE_28D,163,0.2305,0.3943,0.7106290672451192,0.7038002086932426,1.039045553145336,-0.06941431670282006,1.039045553145336,-0.06941431670282006,0.0,0.0,0.0,548.0,8.0,0.8404907975460123,104.0,0.32841648590021677,0.31607515657620033,0.6839248434237997,0.7986984815618221,-0.05336225596529287,0.9570552147239264,0.7986984815618221,True,True,8.0,MAE_BEFORE_MFE,16.0,16.0,20.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-025094843ac4c9668362,POS-70aa69d1abe658220ed0,CAND-3e2efebffe5d566a61b8,AVAX,2023-11-14T04:00:00+00:00,2024-01-01T00:00:00+00:00,END_OF_FOLD_EXIT,FULL,1148.0,GT_28D,287,16.717,38.55,1.3060357719686548,1.2968300403440292,1.9893521564874082,-0.030687324280672224,1.9893521564874082,-0.030687324280672224,0.0,0.0,0.0,964.0,16.0,0.8397212543554007,184.0,0.6833163845187533,0.34348688958383444,0.6565131104161656,1.9553149488544599,0.00047855476461111657,1.0,1.9553149488544599,True,True,0.0,MAE_BEFORE_MFE,8.0,28.0,36.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-4c295a7950e041dc629c,POS-23dbc2c9714231a2975c,CAND-f2abcdfc2ee2db91cb56,NEAR,2023-12-25T20:00:00+00:00,2024-01-01T00:00:00+00:00,END_OF_FOLD_EXIT,FULL,148.0,LE_7D,37,4.2758,3.648,-0.14682632489826464,-0.15023220783280253,0.0809673043640955,-0.1765751438327331,0.0809673043640955,-0.1765751438327331,0.0,0.0,5.551115123125783e-17,16.0,100.0,0.10810810810810811,132.0,0.22779362926236013,2.813402657423457,-1.813402657423457,0.05163945928247338,-0.160227325880537,0.10810810810810811,-0.09516347817952198,False,False,,MFE_BEFORE_MAE,12.0,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF02,TRADE-24d156fca0722e16bda5,POS-a92ab3193cddfab835aa,CAND-4d11c68722aad2262eec,SOL,2023-12-27T00:00:00+00:00,2024-01-01T00:00:00+00:00,END_OF_FOLD_EXIT,FULL,120.0,LE_7D,30,112.486,101.706,-0.09583414824955994,-0.09944359276752578,0.025105346443112797,-0.1361769464644489,0.025105346443112797,-0.1361769464644489,0.0,0.0,1.3877787807814457e-17,12.0,40.0,0.1,108.0,0.12093949469267273,4.817280453257808,-3.817280453257809,0.0024803086606333125,-0.11387194850914772,0.03333333333333333,-0.043827676333054844,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-77bf388627f07e16c8a1,POS-97249464c916e782d0fd,CAND-d1cb128b4c7ebfbcf05e,AVAX,2024-01-01T20:00:00+00:00,2024-01-08T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,152.0,LE_7D,38,41.056,31.906,-0.22286632891660174,-0.22596865894088672,0.057701675759937565,-0.2590607950116912,0.057701675759937565,-0.2590607950116912,0.0,0.0,5.551115123125783e-17,16.0,44.0,0.10526315789473684,136.0,0.2805680046765393,4.8623891937526444,-3.862389193752644,0.05178293063133288,-0.22286632891660174,0.13157894736842105,-0.04260035074045199,False,False,,MFE_BEFORE_MAE,12.0,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-365ba8520718c810f1d6,POS-b2d0f8ce29a081f3af8d,CAND-f47d6e3403098dc7cc90,BNB,2024-01-11T12:00:00+00:00,2024-01-15T04:00:00+00:00,REBALANCE_EXIT,FULL,88.0,LE_7D,22,314.438,309.63,-0.015290772743752346,-0.019221747702859098,0.007324178375387236,-0.08136421170469221,0.007324178375387236,-0.08136421170469221,0.0,0.0,2.2551405187698492e-17,4.0,36.0,0.045454545454545456,84.0,0.02261495111913958,3.087711680416837,-2.087711680416837,-0.011760665059566522,-0.05804641932590848,0.0,-0.015290772743752346,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-b4e22fff69614ab34f42,POS-507e8fda2c1e4ea9ceb9,CAND-2805e663267b37ecb3a8,NEAR,2024-01-02T04:00:00+00:00,2024-01-15T04:00:00+00:00,REBALANCE_EXIT,FULL,312.0,GT_7D_LE_14D,78,3.9154,3.3729,-0.13855544771926243,-0.14199434812756873,0.10614496603156787,-0.2746590386678245,0.10614496603156787,-0.2746590386678245,0.0,0.0,2.7755575615628914e-17,8.0,36.0,0.02564102564102564,304.0,0.2447004137508303,2.305341674687197,-1.3053416746871969,0.06397813761046112,-0.23101088011442006,0.08974358974358974,0.017699341063492913,True,True,24.0,MFE_BEFORE_MAE,4.0,8.0,,True,True,True,True,True,True,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-2ac7c6f832f727fa8a52,POS-8492c862e2b377d2fba7,CAND-702e510a3595db934ad9,SEI,2024-01-01T12:00:00+00:00,2024-02-05T04:00:00+00:00,REBALANCE_EXIT,FULL,832.0,GT_28D,208,0.6286,0.5999,-0.04565701559020052,-0.049466768022974186,0.40454979319121853,-0.13124403436207444,0.40454979319121853,-0.13124403436207444,0.0,0.0,1.3877787807814457e-17,60.0,52.0,0.07211538461538461,772.0,0.45020680878141905,1.112858828155722,-0.11285882815572179,0.3625517021953548,-0.09417753738466439,0.8317307692307693,0.3625517021953548,True,True,0.0,MAE_BEFORE_MFE,8.0,8.0,16.0,True,True,True,True,True,True,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-3e37fcaa4e32b5830cce,POS-744536077e05d6e11842,CAND-06fb18f92d6a04b13610,SYN,2024-01-16T16:00:00+00:00,2024-02-12T04:00:00+00:00,REBALANCE_EXIT,FULL,636.0,GT_14D_LE_28D,159,0.645,0.7278,0.1283720930232557,0.12386761360998928,0.5483720930232558,-0.10310077519379846,0.5483720930232558,-0.10310077519379846,0.0,0.0,8.326672684688674e-17,260.0,168.0,0.4088050314465409,376.0,0.42000000000000015,0.765903307888041,0.23409669211195905,0.4437209302325582,-0.08697674418604662,0.8553459119496856,0.4437209302325582,True,True,8.0,MAE_BEFORE_MFE,4.0,4.0,176.0,True,False,True,False,True,True,True,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-2f37ebb0996fe92fa495,POS-8ebc8dbdae4e7da8fea6,CAND-3b5101eae6e774af9cb3,BTC,2024-02-14T08:00:00+00:00,2024-02-19T04:00:00+00:00,REBALANCE_EXIT,FULL,116.0,LE_7D,29,49832.2,52067.9,0.04486456548175677,0.040693449451889574,0.05974851601976239,-0.0019124180750598185,0.05974851601976239,-0.0019124180750598185,0.0,0.0,1.0408340855860843e-16,32.0,4.0,0.27586206896551724,84.0,0.01488395053800562,0.24910996171156136,0.7508900382884386,0.05049546277306649,0.023171764441465736,1.0,0.05049546277306649,True,True,0.0,MAE_BEFORE_MFE,20.0,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-554a34cfdadc7e12b4c9,POS-c6ccf7179d2d33451e40,CAND-3f142d76b53bab61a760,LINK,2024-02-05T08:00:00+00:00,2024-02-26T04:00:00+00:00,REBALANCE_EXIT,FULL,500.0,GT_14D_LE_28D,125,18.7125,18.6678,-0.002388777555110133,-0.006371257485029878,0.11443152972611892,-0.06013627254509013,0.11443152972611892,-0.06013627254509013,0.0,0.0,2.6020852139652106e-17,180.0,444.0,0.36,320.0,0.11682030728122905,1.0208751692896831,-0.02087516928968307,0.10131195724782915,-0.044734802939211726,0.608,0.001127588510354105,True,True,48.0,MFE_BEFORE_MAE,4.0,148.0,,True,True,True,False,False,False,False,True,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-9eca30286ccf9e82ac50,POS-aed89f960a1b1d4d692b,CAND-3caf6a6455deee5d19d0,SEI,2024-02-20T12:00:00+00:00,2024-02-26T04:00:00+00:00,REBALANCE_EXIT,FULL,136.0,LE_7D,34,0.9294,0.8182,-0.11964708414030556,-0.12316146703794903,0.021304067140090366,-0.1717236927049709,0.021304067140090366,-0.1717236927049709,0.0,0.0,2.7755575615628914e-17,4.0,88.0,0.029411764705882353,132.0,0.14095115128039593,6.6161616161616195,-5.6161616161616195,0.004626640843554908,-0.153539918226813,0.029411764705882353,-0.07284269421131906,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-dd3b4e57e14596b6b572,POS-5fb8618e7d32bfe725de,CAND-ef694f26be1afe603ce4,SUI,2024-01-15T08:00:00+00:00,2024-02-26T04:00:00+00:00,REBALANCE_EXIT,FULL,1004.0,GT_28D,251,1.43118,1.64686,0.15070082030212828,0.14610720425301807,0.3791347000377312,-0.2942886289635126,0.3791347000377312,-0.2942886289635126,0.0,0.0,1.1102230246251565e-16,728.0,164.0,0.7250996015936255,276.0,0.22843387973560292,0.6025137760085515,0.39748622399144856,0.35243645104040033,-0.28615548009334946,0.6653386454183267,0.35243645104040033,True,True,112.0,MAE_BEFORE_MFE,348.0,348.0,612.0,True,False,False,False,True,True,True,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-a587b9d18c381bbcdad7,POS-9001f130e95507056c1b,CAND-88a663b917a871c31305,ETH,2024-02-26T16:00:00+00:00,2024-03-04T04:00:00+00:00,REBALANCE_EXIT,FULL,156.0,LE_7D,39,3145.78,3471.96,0.10368811550712387,0.099282174926257,0.12175676620742704,-0.005715593588871415,0.12175676620742704,-0.005715593588871415,0.0,0.0,1.1102230246251565e-16,156.0,4.0,1.0,0.0,0.018068650700303168,0.14839956138060603,0.8516004386193939,0.1169312539338414,0.00955247983012164,1.0,0.1169312539338414,True,True,0.0,MAE_BEFORE_MFE,40.0,52.0,,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-50d6a9fc2e09cdb1d8a8,POS-a370db88dec3aa8b0611,CAND-aa4ab14ca16f0cd92a26,UNI,2024-02-27T12:00:00+00:00,2024-03-04T04:00:00+00:00,REBALANCE_EXIT,FULL,136.0,LE_7D,34,10.9503,12.3387,0.12679104682063502,0.1222928789690556,0.23161009287416778,-0.11569546039834522,0.23161009287416778,-0.11569546039834522,0.0,0.0,5.551115123125783e-17,92.0,32.0,0.6764705882352942,44.0,0.10481904605353276,0.45256683226874855,0.5474331677312515,0.16935609070071145,-0.045606056455074206,0.6470588235294118,0.16935609070071145,True,True,16.0,MAE_BEFORE_MFE,56.0,88.0,92.0,True,False,False,False,True,True,True,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-b95b678bd26e6c680958,POS-19c78a1584b3f55dbd9d,CAND-6f3079ac527b529c714b,PEPE,2024-03-06T00:00:00+00:00,2024-04-01T04:00:00+00:00,REBALANCE_EXIT,FULL,628.0,GT_14D_LE_28D,157,6.3008e-06,8.54e-06,0.35538344337227024,0.34997273102347864,0.7205910360589132,-0.07697435246317919,0.7205910360589132,-0.07697435246317919,0.0,0.0,1.1102230246251565e-16,200.0,320.0,0.3184713375796178,428.0,0.36520759268664293,0.506816730172015,0.493183269827985,0.671263966480447,0.0004443880142204204,1.0,0.42521584560690706,True,True,0.0,MFE_BEFORE_MAE,8.0,8.0,8.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-814638b340037528a4ff,POS-abcf9ae4c0367e00462c,CAND-9e8db32e070319885288,SHIB,2024-03-04T08:00:00+00:00,2024-04-01T04:00:00+00:00,REBALANCE_EXIT,FULL,668.0,GT_14D_LE_28D,167,2.6612e-05,3.0197e-05,0.13471366300916876,0.13018386794725598,0.7144897038929807,-0.1105140538103111,0.7144897038929807,-0.1105140538103111,0.0,0.0,5.551115123125783e-17,20.0,384.0,0.029940119760479042,648.0,0.579776040883812,0.8114547175765227,0.18854528242347735,0.6461746580490004,-0.07023147452277168,0.8922155688622755,0.21584247707801008,True,True,12.0,MFE_BEFORE_MAE,4.0,8.0,12.0,True,False,True,True,True,True,True,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-2b96a899b8636d3e30e7,POS-daf9ea9cd4f7e80b6e1c,CAND-d9d568bbf93cb1c29896,NEAR,2024-04-04T12:00:00+00:00,2024-04-08T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,88.0,LE_7D,22,6.8626,6.9839,0.017675516568064653,0.013612939655617308,0.09226823652842953,-0.0561011861393641,0.09226823652842953,-0.0561011861393641,0.0,0.0,2.0816681711721685e-17,36.0,24.0,0.4090909090909091,52.0,0.07459271996036487,0.8084333543903973,0.19156664560960265,0.07899338443155668,-0.041281729956576196,0.7727272727272727,0.07899338443155668,True,True,4.0,MAE_BEFORE_MFE,32.0,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-030145b666dcada73777,POS-ac6c6d54d20ba5b8d2f3,CAND-09d6506cf02a78882f3d,SOL,2024-04-08T12:00:00+00:00,2024-04-15T04:00:00+00:00,REBALANCE_EXIT,MEDIUM,160.0,LE_7D,40,182.74,148.093,-0.18959724198314554,-0.19283238273371184,0.004908613330414813,-0.4095655029002955,0.004908613330414813,-0.4095655029002955,0.0,0.0,0.0,4.0,132.0,0.025,156.0,0.19450585531356035,39.62541806020056,-38.62541806020056,-0.007234321987523273,-0.2689558936193499,0.0,-0.1720203567910693,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-324b374f7054e40b485f,POS-e4310e6eb205fcc71404,CAND-ab27b0ae3c3b9a8a8526,ONDO,2024-04-15T08:00:00+00:00,2024-04-22T04:00:00+00:00,REBALANCE_EXIT,FULL,164.0,LE_7D,41,0.98525,0.82064,-0.16707434661253484,-0.1703993991210676,0.013702106064450659,-0.30037046434914993,0.013702106064450659,-0.30037046434914993,0.0,0.0,2.7755575615628914e-17,4.0,92.0,0.024390243902439025,160.0,0.1807764526769855,13.19333333333332,-12.19333333333332,-0.0424156305506217,-0.2487896472976402,0.0,-0.14907891398122308,False,False,,MFE_BEFORE_MAE,,,,False,False,False,False,True,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-7fefbcacc5e6ac8e5ccc,POS-5f1cb9f8d2efee534b5b,CAND-76908b1424305a9cecab,BNB,2024-04-22T04:00:00+00:00,2024-04-29T04:00:00+00:00,REBALANCE_EXIT,FULL,168.0,LE_7D,42,592.41,590.518,-0.003193734069310006,-0.00717300059997144,0.045201802805489466,-0.01274792795530122,0.045201802805489466,-0.01274792795530122,0.0,0.0,2.6020852139652106e-18,32.0,120.0,0.19047619047619047,136.0,0.04839553687479947,1.070655015311074,-0.070655015311074,0.04116068263533701,-0.008345571479212,0.9285714285714286,0.019746459377795844,True,True,0.0,MFE_BEFORE_MAE,,,,False,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-2d952f2a005401db0bf0,POS-c10bfa631ff573169b36,CAND-9001a73a0dee35edde0d,DEXE,2024-02-26T16:00:00+00:00,2024-04-29T04:00:00+00:00,REBALANCE_EXIT,FULL,1500.0,GT_28D,375,3.9871,12.1825,2.055478919515437,2.0432813988786487,3.5143086453813543,-0.015023450628276147,3.5143086453813543,-0.015023450628276147,0.0,0.0,0.0,768.0,4.0,0.512,732.0,1.4588297258659173,0.4151114409894447,0.5848885590105554,3.1358380778009076,-0.0017807428958390714,0.9946666666666667,3.1358380778009076,True,True,8.0,MAE_BEFORE_MFE,24.0,24.0,40.0,True,False,False,False,False,False,False,False,False
ams-rd02-d0-trade-lifecycle-diagnostics-v1,WF03,TRADE-88d042c157acdd18dd64,POS-bf3d58f5ecbe815cbcb2,CAND-61d97cd5619bce89acd1,GRAM,2024-04-04T16:00:00+00:00,2024-04-29T04:00:00+00:00,REBALANCE_EXIT,FULL,588.0,GT_14D_LE_28D,147,5.1163,5.3307,0.04190528311475106,0.037745980587346774,0.5049938432070051,-0.027891249535797247,0.5049938432070051,-0.027891249535797247,0.0,0.0,9.020562075079397e-17,160.0,8.0,0.272108843537415,428.0,0.4630885600922541,0.9170182296706271,0.08298177032937291,0.4683853566053593,-0.008560874069151514,0.9863945578231292,0.4683853566053593,True,True,4.0,MAE_BEFORE_MFE,24.0,92.0,100.0,True,False,True,True,False,False,False,False,False
