rd01_fold_id,trade_id,position_id,candidate_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,net_pnl,return_fraction,exit_reason,alignment_tier,holding_hours,mfe,mae,natural_reselection_sequence,previous_position_id,entry_day,entry_available_at,entry_btc_dominance_pct,entry_eth_dominance_pct,entry_stablecoin_dominance_pct,entry_altcoin_share_pct,entry_btc_dominance_change_7d_pp,entry_btc_dominance_change_28d_pp,entry_btc_dominance_change_84d_pp,entry_stablecoin_dominance_change_7d_pp,entry_stablecoin_dominance_change_28d_pp,entry_stablecoin_dominance_change_84d_pp,entry_dominance_age_hours,entry_dominance_quadrant,entry_dominance_tag_status,exit_day,exit_available_at,exit_btc_dominance_pct,exit_eth_dominance_pct,exit_stablecoin_dominance_pct,exit_altcoin_share_pct,exit_btc_dominance_change_7d_pp,exit_btc_dominance_change_28d_pp,exit_btc_dominance_change_84d_pp,exit_stablecoin_dominance_change_7d_pp,exit_stablecoin_dominance_change_28d_pp,exit_stablecoin_dominance_change_84d_pp,exit_dominance_age_hours,exit_dominance_quadrant,exit_dominance_tag_status
WF01,TRADE-ab24d153b9f872e7bb1d,POS-759fdcfda3b7eddc4b89,CAND-be2f790e9f4554688d2b,SOL,2022-04-17 16:00:00+00:00,2022-04-18 04:00:00+00:00,105.1,101.18,68.47389655825883,-268.41767450837375,-296.667265272449,-0.041140934116543196,REBALANCE_EXIT,FOUR_HOUR_ONLY,12.0,0.0033491912464320706,-0.05211227402473828,0,,2022-04-16 00:00:00+00:00,2022-04-17 00:00:00+00:00,40.5951638985709,19.23119010341594,9.813381585268688,59.4048361014291,-0.3984980616248847,-1.122489355739205,0.1240520451256799,0.3935626790847912,0.1264515410565039,-0.5849134769144868,16.0,BTC_DOWN_STABLE_UP,TAGGED,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,40.62001790062771,19.15815020934933,10.000782393777984,59.37998209937229,-0.3344438003561407,-1.0495787596243389,0.2781147919496973,0.4769931851542388,0.1042202359957098,-0.12677999360643,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,TRADE-fe6607614cf0d6659676,POS-525b6f42f34cc50c6611,CAND-84e1a97f068d46ee31bd,XMR,2022-04-18 16:00:00+00:00,2022-05-02 04:00:00+00:00,252.69,213.64,84.31338807748824,-3292.437804425917,-3371.0735289502672,-0.15791228102187338,REBALANCE_EXIT,FULL,324.0,0.14563298903795174,-0.17622383157228227,1,POS-f92ff79838baa96409b2,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,40.62001790062771,19.15815020934933,10.000782393777984,59.37998209937229,-0.3344438003561407,-1.0495787596243389,0.2781147919496973,0.4769931851542388,0.1042202359957098,-0.12677999360643,16.0,BTC_DOWN_STABLE_UP,TAGGED,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,41.97832105312755,19.297346477171125,10.73030683052693,58.02167894687245,0.9691697166848172,0.8050769771622726,0.7859953465695853,0.5200661506961097,2.002712753872956,1.6898888314356046,4.0,BTC_UP_STABLE_UP,TAGGED
WF01,TRADE-607e948389968de962ac,POS-960070c3980eaa91d84e,CAND-57087f5b9b0fc633ede2,DOGE,2022-04-19 16:00:00+00:00,2022-04-25 04:00:00+00:00,0.14286,0.1287,102136.16302738743,-1446.2480684678037,-1501.7202613312384,-0.10271435289857062,REBALANCE_EXIT,MEDIUM,132.0,0.026669466610667936,-0.12739745205095887,1,POS-51e76e7ffbe789fbc539,2022-04-18 00:00:00+00:00,2022-04-19 00:00:00+00:00,40.93621612521313,19.168186092713388,9.810381440085637,59.06378387478687,0.0697202590011301,-0.3324014187389821,-0.2535652718447636,-0.346408442970219,-0.059111558183746,-0.3832148707346814,16.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-04-24 00:00:00+00:00,2022-04-25 00:00:00+00:00,41.009151336442734,18.972192437536687,10.21024067983082,58.99084866355727,0.389133435815026,-1.181083268910328,-0.0996341078728733,0.2094582860528362,1.3933338481961055,0.2898213754101633,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,TRADE-c297468b80572a75b4c7,POS-05f0f2e33255f368510a,CAND-325ca2665ed41bbb401b,SNX,2022-04-26 00:00:00+00:00,2022-05-02 04:00:00+00:00,6.17196,4.713065,3366.59967189775,-4911.515428333268,-4984.8064715204655,-0.23942307317910727,REBALANCE_EXIT,FULL,148.0,0.15441448097524924,-0.31343041756589485,2,POS-4774862460ae98b8c7bd,2022-04-25 00:00:00+00:00,2022-04-26 00:00:00+00:00,41.202434931633775,19.169367162949356,10.00563159344508,58.79756506836623,0.2662188064206461,-1.0300262419974189,0.2374767823160795,0.1952501533594457,1.2682172384915535,0.2683430186656537,0.0,BTC_DOWN_STABLE_UP,TAGGED,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,41.97832105312755,19.297346477171125,10.73030683052693,58.02167894687245,0.9691697166848172,0.8050769771622726,0.7859953465695853,0.5200661506961097,2.002712753872956,1.6898888314356046,4.0,BTC_UP_STABLE_UP,TAGGED
WF01,TRADE-c7517166202c9a7f7736,POS-ddecbaf3b0912c0feb17,CAND-ec75194eeb2e70b58291,AAVE,2022-08-01 16:00:00+00:00,2022-08-08 04:00:00+00:00,98.134,103.0,178.78043851110186,869.9456137950216,798.0279643560376,0.045395299848058984,REBALANCE_EXIT,FULL,156.0,0.06561436403285303,-0.10096398801638573,1,POS-c322d7af0b67bb6364df,2022-07-31 00:00:00+00:00,2022-08-01 00:00:00+00:00,39.201593863252725,17.72289984662484,13.424171315723529,60.79840613674728,0.0425005133387728,0.1673392220140996,-1.6757957799246412,-0.4164927508541254,-2.8469823506205127,1.7312168857286547,16.0,BTC_UP_STABLE_DOWN,TAGGED,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,38.66861682615817,17.79838422714553,13.379547793314044,61.33138317384183,-0.5329770370945539,-1.369177748344427,-3.558702119318177,-0.0446235224094841,-2.0216398828084188,2.141846249549088,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,TRADE-3f4415c0ac302dfaffba,POS-9c0b152db491d8691bcb,CAND-dbbbe6a0dee139f98cca,DEXE,2022-08-02 12:00:00+00:00,2022-08-15 04:00:00+00:00,3.974,3.8384,4369.286981855934,-592.4753147396654,-660.7445499737679,-0.03797759287665237,REBALANCE_EXIT,FULL,304.0,0.21462003019627574,-0.043910417715148475,0,,2022-08-01 00:00:00+00:00,2022-08-02 00:00:00+00:00,39.39206901920078,17.33272988533909,13.503011011016808,60.60793098079922,0.3358602121505214,-0.1217319612018883,-0.964669633550379,-1.0327913169405214,-2.1811908777552578,0.9735046043873066,12.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,38.47481340308568,19.245562071946413,12.665782347417984,61.52518659691432,-0.1938034230724952,-0.4156100833259657,-3.786199330666534,-0.7137654458960601,-2.227765099455617,1.0731102010475482,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,TRADE-3630e1c9180547595b8a,POS-e9817ea6020c5bd95535,CAND-deb021795386f4437cdf,UNI,2022-08-03 08:00:00+00:00,2022-08-08 04:00:00+00:00,8.4889,8.8668,2063.1189434935777,779.6526487462237,708.0389018510407,0.040347229065529296,REBALANCE_EXIT,FULL,116.0,0.10644488685224252,-0.003969890091766848,0,,2022-08-02 00:00:00+00:00,2022-08-03 00:00:00+00:00,39.14221078342467,17.498550696152,13.614939578501287,60.85778921657533,0.1962489527332067,-0.5115159894690748,-1.065851829687091,-1.101474367518561,-2.1536229403469243,1.5530930372700915,8.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,38.66861682615817,17.79838422714553,13.379547793314044,61.33138317384183,-0.5329770370945539,-1.369177748344427,-3.558702119318177,-0.0446235224094841,-2.0216398828084188,2.141846249549088,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,TRADE-72ca090b6ef0529f1513,POS-51bbff2fd9e2704ea077,CAND-36bba3c0b6299f53dda9,SNX,2022-08-08 12:00:00+00:00,2022-08-22 04:00:00+00:00,4.238889,2.977454,4249.124367925172,-5359.994197053692,-5421.3204748309045,-0.3003902777147918,REBALANCE_EXIT,FULL,328.0,0.09508482057444767,-0.37719553401846573,3,POS-05f0f2e33255f368510a,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,38.66861682615817,17.79838422714553,13.379547793314044,61.33138317384183,-0.5329770370945539,-1.369177748344427,-3.558702119318177,-0.0446235224094841,-2.0216398828084188,2.141846249549088,12.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-08-21 00:00:00+00:00,2022-08-22 00:00:00+00:00,38.12202539267941,18.02111013299999,14.080761030539335,61.87797460732059,-0.3527880104062646,-1.037067957234541,-4.904045539977822,1.414978683121351,0.2400969639616814,1.932688169552048,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,TRADE-f267cb58d1f562a1fbf8,POS-7298d3435526823ffc59,CAND-1be0e750462af95608e1,AVAX,2022-08-09 20:00:00+00:00,2022-08-15 04:00:00+00:00,27.348,28.892,654.9362488940274,1011.2215682923786,937.5543390167784,0.052240115352153685,REBALANCE_EXIT,FULL,128.0,0.10991663010092156,-0.026802691238847487,0,,2022-08-08 00:00:00+00:00,2022-08-09 00:00:00+00:00,38.86781448566515,18.20829819196545,13.073596994588108,61.13218551433485,-0.5242545335356326,-0.9065534376528744,-3.196190711466862,-0.4294140164286997,-2.873090220692795,1.391643638844391,20.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,38.47481340308568,19.245562071946413,12.665782347417984,61.52518659691432,-0.1938034230724952,-0.4156100833259657,-3.786199330666534,-0.7137654458960601,-2.227765099455617,1.0731102010475482,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,TRADE-2346c45dc8c0d4207126,POS-d19d925803ad66d2892a,CAND-5504511b25fdf8314c08,SHIB,2022-09-06 00:00:00+00:00,2022-09-12 04:00:00+00:00,1.263e-05,1.284e-05,882449339.7172358,185.31436134062074,140.36239197542474,0.012568686854319973,REBALANCE_EXIT,MEDIUM,148.0,0.102929532858274,-0.07205067300079171,0,,2022-09-05 00:00:00+00:00,2022-09-06 00:00:00+00:00,36.38497742804671,18.64644685289192,14.593174937603926,63.61502257195329,-0.9284332555526832,-2.48283705761844,-5.0083742023929645,-0.0415537289106833,1.5195779430158185,-0.7910638504008851,0.0,BTC_DOWN_STABLE_UP,TAGGED,2022-09-11 00:00:00+00:00,2022-09-12 00:00:00+00:00,37.65585324224558,19.17097667909387,13.789964323335314,62.34414675775442,0.8944404278742155,-0.8189601608400991,-1.7254828573114622,-0.8474628588346871,1.1241819759173293,-1.7459216272109028,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,TRADE-e90ae7099f2cb957ca9e,POS-94e44381df1c55122a04,CAND-bc2633918e9afae53cda,UNI,2022-10-24 12:00:00+00:00,2022-10-31 04:00:00+00:00,6.2041,6.8682,886.683537445004,588.8465372172267,565.6645508041421,0.10262278749990218,REBALANCE_EXIT,FOUR_HOUR_ONLY,160.0,0.1875533921116681,-0.022227236827259467,1,POS-e9817ea6020c5bd95535,2022-10-23 00:00:00+00:00,2022-10-24 00:00:00+00:00,37.64987402135844,16.48554530915182,14.605316909709243,62.350125978641564,0.1199489695341071,1.1545080829103966,-1.5517198418942897,-0.2891803934527495,-0.7616026773229088,1.1811455939857165,12.0,BTC_UP_STABLE_DOWN,TAGGED,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,37.26428264208585,18.040898046640336,13.705959437832975,62.73571735791415,-0.3855913792725829,-0.0487533382201306,-1.4043341840723187,-0.899357471876268,-1.4717958860702538,0.3264116445189327,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,TRADE-a0ac791f98786a91e9fd,POS-f7c16678812d3931fd45,CAND-a8a9fd53337d9db2fe32,TRX,2022-10-26 12:00:00+00:00,2022-10-31 04:00:00+00:00,0.062935,0.062852,178804.64046451068,-14.84078515855434,-59.82338377877316,-0.0053055722193493336,REBALANCE_EXIT,MEDIUM,112.0,0.029935647890680706,-0.0076745848891713875,0,,2022-10-25 00:00:00+00:00,2022-10-26 00:00:00+00:00,37.65619131553573,17.199090979619108,14.193077165901386,62.34380868446427,0.0647189228884101,0.7720564481210346,-1.4860194678889442,-0.635970660526274,-0.9782311917488986,0.5781375874000982,12.0,BTC_UP_STABLE_DOWN,TAGGED,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,37.26428264208585,18.040898046640336,13.705959437832975,62.73571735791415,-0.3855913792725829,-0.0487533382201306,-1.4043341840723187,-0.899357471876268,-1.4717958860702538,0.3264116445189327,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF01,TRADE-c87da72d5abdb189934c,POS-8a1fb3f671a96f533131,CAND-a4bc759b3863aa2b0e72,AAVE,2022-10-27 04:00:00+00:00,2022-11-07 04:00:00+00:00,85.013,87.238,133.0940864357403,296.1343423195214,250.28316335423602,0.0220759708630214,REBALANCE_EXIT,MEDIUM,264.0,0.15595261901120994,-0.0684954065848753,2,POS-ddecbaf3b0912c0feb17,2022-10-26 00:00:00+00:00,2022-10-27 00:00:00+00:00,37.776006187144624,17.925024054548516,13.745527212463845,62.223993812855376,0.1321978462310724,0.484394659911004,-1.2222429384736344,-1.2561570152910644,-1.3071107976923155,0.0554322355600263,4.0,BTC_UP_STABLE_DOWN,TAGGED,2022-11-06 00:00:00+00:00,2022-11-07 00:00:00+00:00,37.54793352041006,17.722341500904353,13.58034312650802,62.45206647958994,0.2836508783242095,0.4412187624211512,-0.926879882675614,-0.125616311324956,-1.1930282415884663,0.9145607790900367,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF01,TRADE-51b766a6fda789aa749e,POS-01a31e07df44de3851d5,CAND-77cfceb5421b427c22dd,ETH,2022-10-31 12:00:00+00:00,2022-11-07 04:00:00+00:00,1621.43,1587.45,10.32708059952635,-350.9141987719056,-417.19092356032183,-0.02486516577866637,REBALANCE_EXIT,FULL,160.0,0.03507397790838951,-0.07362636684901602,0,,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,37.26428264208585,18.040898046640336,13.705959437832975,62.73571735791415,-0.3855913792725829,-0.0487533382201306,-1.4043341840723187,-0.899357471876268,-1.4717958860702538,0.3264116445189327,12.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-11-06 00:00:00+00:00,2022-11-07 00:00:00+00:00,37.54793352041006,17.722341500904353,13.58034312650802,62.45206647958994,0.2836508783242095,0.4412187624211512,-0.926879882675614,-0.125616311324956,-1.1930282415884663,0.9145607790900367,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF01,TRADE-29f635d5627ed7e4e1ef,POS-e8c50e35ad87c556488f,CAND-1075b00a97b1c5032d7b,DOGE,2022-10-31 16:00:00+00:00,2022-11-28 04:00:00+00:00,0.12687,0.09516,130571.84537521144,-4140.433216847957,-4198.414950505274,-0.252935132336415,REBALANCE_EXIT,FULL,660.0,0.2516749428548908,-0.444234255537164,2,POS-960070c3980eaa91d84e,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,37.26428264208585,18.040898046640336,13.705959437832975,62.73571735791415,-0.3855913792725829,-0.0487533382201306,-1.4043341840723187,-0.899357471876268,-1.4717958860702538,0.3264116445189327,16.0,BTC_DOWN_STABLE_DOWN,TAGGED,2022-11-27 00:00:00+00:00,2022-11-28 00:00:00+00:00,35.29980162578288,16.120186825870675,15.951320831479949,64.70019837421712,-0.5252818806963333,-1.964481016302976,-1.4616111885884848,-0.5833639335975409,2.245361393646972,1.3138936493099482,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF01,TRADE-ec92bc6918c7216bf015,POS-12e64ea6ce14d9dbd2f1,CAND-9baf80fa41c6e43ec544,LTC,2022-11-07 04:00:00+00:00,2022-12-19 04:00:00+00:00,71.52,62.587,227.9832678255843,-2036.574531485943,-2097.7228356825144,-0.1283955299691444,REBALANCE_EXIT,FULL,1008.0,0.1883249440715884,-0.33505313199105136,0,,2022-11-06 00:00:00+00:00,2022-11-07 00:00:00+00:00,37.54793352041006,17.722341500904353,13.58034312650802,62.45206647958994,0.2836508783242095,0.4412187624211512,-0.926879882675614,-0.125616311324956,-1.1930282415884663,0.9145607790900367,4.0,BTC_UP_STABLE_DOWN,TAGGED,2022-12-18 00:00:00+00:00,2022-12-19 00:00:00+00:00,36.68022336147116,16.265600179073424,15.859449596261603,63.31977663852884,0.5174214411796996,0.8551398549919469,0.1848574230231179,0.3892870657314251,-0.6752351688158846,0.4925300092294513,4.0,BTC_UP_STABLE_DOWN,TAGGED
