signal_id,symbol,aggregate_contribution
BN_FLOW_PRICE_CONFIRMATION_6,BCH,0.06375772668057465
BN_FLOW_PRICE_CONFIRMATION_6,QNT,-0.03634579350933608
BN_FLOW_PRICE_CONFIRMATION_6,BAL,-0.005874456636028535
BN_FLOW_PRICE_CONFIRMATION_6,LINK,-0.001884176871138716
BN_FLOW_PRICE_CONFIRMATION_6,MANA,-0.05179388966928539
BN_FLOW_PRICE_CONFIRMATION_6,SHIB,0.015027847928363453
BN_FLOW_PRICE_CONFIRMATION_6,DASH,-0.017583647304355767
BN_FLOW_PRICE_CONFIRMATION_6,UNI,0.022863095621569948
BN_FLOW_PRICE_CONFIRMATION_6,ICP,0.04109745349077113
BN_FLOW_PRICE_CONFIRMATION_6,ADA,-0.008599726556062982
BN_FLOW_PRICE_CONFIRMATION_6,ETH,-0.041458393925063126
BN_FLOW_PRICE_CONFIRMATION_6,LTC,-0.046786153397922435
BN_FLOW_PRICE_CONFIRMATION_6,DOGE,0.06883977295896423
BN_FLOW_PRICE_CONFIRMATION_6,ETC,-0.05731814978097323
BN_FLOW_PRICE_CONFIRMATION_6,XRP,0.037823119358644394
BN_FLOW_PRICE_CONFIRMATION_6,ZEC,-0.06495011942827437
BN_FLOW_PRICE_CONFIRMATION_6,SNX,-0.027097244464533272
BN_FLOW_PRICE_CONFIRMATION_6,COMP,-0.07152179525573267
BN_FLOW_PRICE_CONFIRMATION_6,XLM,-0.01657820293014323
BN_FLOW_PRICE_CONFIRMATION_6,ALGO,-0.06799985843165667
BN_FLOW_PRICE_CONFIRMATION_6,CRV,-0.014302310748998785
BN_FLOW_PRICE_CONFIRMATION_6,BTC,0.04779961621255126
BN_FLOW_PRICE_CONFIRMATION_6,LRC,-0.03823292271960865
BN_FLOW_PRICE_CONFIRMATION_6,FTT,0.16353023658414176
BN_FLOW_PRICE_CONFIRMATION_6,MATIC,0.0059158292891444315
BN_FLOW_PRICE_CONFIRMATION_6,BAT,-0.004176879214039129
BN_FLOW_PRICE_CONFIRMATION_6,LPT,0.04689102156594858
BN_FLOW_PRICE_CONFIRMATION_6,UMA,-0.010090567139888443
BN_FLOW_PRICE_CONFIRMATION_6,ZRX,0.0151938123198707
BN_FLOW_PRICE_CONFIRMATION_6,FLOW,-0.020438162821109766
BN_KC_RETURN_DIVERGENCE_1,AAVE,0.10662270999120009
BN_KC_RETURN_DIVERGENCE_1,BAL,0.003680869516041673
BN_KC_RETURN_DIVERGENCE_1,CRV,-0.11006493180225929
BN_KC_RETURN_DIVERGENCE_1,PAXG,-0.03308612414977722
BN_KC_RETURN_DIVERGENCE_1,SNX,-0.12309737056060871
BN_KC_RETURN_DIVERGENCE_1,XLM,0.0421805075487956
BN_KC_RETURN_DIVERGENCE_1,ALGO,-0.006039716870718496
BN_KC_RETURN_DIVERGENCE_1,COMP,-0.08749858328757444
BN_KC_RETURN_DIVERGENCE_1,QNT,-0.06618525797871047
BN_KC_RETURN_DIVERGENCE_1,ADA,0.021559751087009523
BN_KC_RETURN_DIVERGENCE_1,DOGE,0.07357515358632893
BN_KC_RETURN_DIVERGENCE_1,SHIB,0.005646287068214755
BN_KC_RETURN_DIVERGENCE_1,ZEC,-0.06068576602197953
BN_KC_RETURN_DIVERGENCE_1,1INCH,-0.011613749619062603
BN_KC_RETURN_DIVERGENCE_1,AVAX,-0.008494304271761037
BN_KC_RETURN_DIVERGENCE_1,DASH,-0.03642590937654955
BN_KC_RETURN_DIVERGENCE_1,ICP,0.06946378646492671
BN_KC_RETURN_DIVERGENCE_1,LDO,-0.05577177858708187
BN_KC_RETURN_DIVERGENCE_1,UNI,0.15939245366437813
BN_KC_RETURN_DIVERGENCE_1,BCH,0.07888230959831234
BN_KC_RETURN_DIVERGENCE_1,ETC,0.0005349217739627934
BN_KC_RETURN_DIVERGENCE_1,NEO,0.01520437101668279
BN_KC_RETURN_DIVERGENCE_1,MANA,-0.06389480968718265
BN_KC_RETURN_DIVERGENCE_1,XMR,0.03302164104749004
BN_KC_RETURN_DIVERGENCE_1,LINK,-0.06350968191535362
BN_KC_RETURN_DIVERGENCE_1,ETH,0.018853721894317783
BN_KC_RETURN_DIVERGENCE_1,LRC,-0.06358200240802353
BN_KC_RETURN_DIVERGENCE_1,LTC,-0.06476923014764549
BN_KC_RETURN_DIVERGENCE_1,XRP,-0.014980577967496963
BN_KC_RETURN_DIVERGENCE_1,BTC,0.016120429194098968
BN_KC_RETURN_DIVERGENCE_1,FTT,0.09941555328983505
BN_KC_RETURN_DIVERGENCE_1,MATIC,0.02935491435043176
BN_KC_RETURN_DIVERGENCE_1,BAT,-0.00985619765592044
BN_KC_RETURN_DIVERGENCE_1,UMA,-0.07490773082880539
BN_KC_RETURN_DIVERGENCE_1,LPT,0.053454377501725936
BN_KC_RETURN_DIVERGENCE_1,ZRX,-0.004915280433259408
BN_KC_RETURN_DIVERGENCE_1,FLOW,0.0016522527310723978
BN_KC_RETURN_DIVERGENCE_6,AAVE,-0.03129220949146459
BN_KC_RETURN_DIVERGENCE_6,AVAX,-0.06882236848096901
BN_KC_RETURN_DIVERGENCE_6,BAL,0.00515404291929231
BN_KC_RETURN_DIVERGENCE_6,BCH,0.06538724231155033
BN_KC_RETURN_DIVERGENCE_6,SNX,-0.09500928062792002
BN_KC_RETURN_DIVERGENCE_6,XLM,-0.04807381333266445
BN_KC_RETURN_DIVERGENCE_6,COMP,-0.10763503207201702
BN_KC_RETURN_DIVERGENCE_6,LDO,-0.046358726911669125
BN_KC_RETURN_DIVERGENCE_6,QNT,-0.0653132046692434
BN_KC_RETURN_DIVERGENCE_6,UNI,0.09683173855681404
BN_KC_RETURN_DIVERGENCE_6,XMR,-0.019841902896461476
BN_KC_RETURN_DIVERGENCE_6,CRV,-0.04924596477966231
BN_KC_RETURN_DIVERGENCE_6,ICP,0.055890472778275975
BN_KC_RETURN_DIVERGENCE_6,LTC,0.01737764194935045
BN_KC_RETURN_DIVERGENCE_6,MANA,-0.022550451165591612
BN_KC_RETURN_DIVERGENCE_6,SHIB,0.04940148801752539
BN_KC_RETURN_DIVERGENCE_6,ZEC,0.0024954526695461737
BN_KC_RETURN_DIVERGENCE_6,1INCH,0.06382602230271466
BN_KC_RETURN_DIVERGENCE_6,DOGE,0.026003058317780655
BN_KC_RETURN_DIVERGENCE_6,ALGO,-0.0005105947423644864
BN_KC_RETURN_DIVERGENCE_6,PAXG,-0.12112526879516387
BN_KC_RETURN_DIVERGENCE_6,DASH,0.010383524752491356
BN_KC_RETURN_DIVERGENCE_6,ADA,-0.026228636542677226
BN_KC_RETURN_DIVERGENCE_6,ETC,-0.02384432186254175
BN_KC_RETURN_DIVERGENCE_6,NEO,0.07330078134481624
BN_KC_RETURN_DIVERGENCE_6,XRP,-0.004660986194810607
BN_KC_RETURN_DIVERGENCE_6,LINK,-0.0010890742229574665
BN_KC_RETURN_DIVERGENCE_6,ETH,0.0012759131530579544
BN_KC_RETURN_DIVERGENCE_6,LRC,-0.03841668718628636
BN_KC_RETURN_DIVERGENCE_6,BTC,0.018349803162744927
BN_KC_RETURN_DIVERGENCE_6,FTT,0.31724048816723605
BN_KC_RETURN_DIVERGENCE_6,MATIC,0.07588572589131122
BN_KC_RETURN_DIVERGENCE_6,BAT,-0.011292338197885504
BN_KC_RETURN_DIVERGENCE_6,UMA,-0.07180402924345801
BN_KC_RETURN_DIVERGENCE_6,LPT,-0.019031413998813536
BN_KC_RETURN_DIVERGENCE_6,ZRX,0.0014092292541937304
BN_KC_RETURN_DIVERGENCE_6,FLOW,-0.0256769591319488
