treatment_mode,fold_id,rebalance_time,pit_market_cap_universe_count,liquidity_eligible_count,final_rankable_count,selected_count,selected_symbols,daily_market_regime,excluded_symbols_by_reason
PIT_CONTROL,WF02,2023-07-24T00:00:00+00:00,30,56,30,3,"COMP,XLM,XRP",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-07-31T00:00:00+00:00,30,56,30,3,"SNX,XLM,XRP",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-08-07T00:00:00+00:00,30,56,30,3,"SNX,XLM,XRP",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-08-14T00:00:00+00:00,30,56,30,3,"DOGE,LINK,SHIB",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-08-21T00:00:00+00:00,30,56,30,1,SHIB,DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-08-28T00:00:00+00:00,30,56,30,0,,DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-09-04T00:00:00+00:00,30,56,30,0,,DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-09-11T00:00:00+00:00,30,56,30,0,,DOWNTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""SEI"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-09-18T00:00:00+00:00,30,56,30,3,"AAVE,BCH,PAXG",DOWNTREND,"{""INSUFFICIENT_HISTORY"":[""SEI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-09-25T00:00:00+00:00,30,56,30,3,"CRV,FTT,LINK",DOWNTREND,"{""INSUFFICIENT_HISTORY"":[""SEI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-10-02T00:00:00+00:00,30,56,30,3,"AAVE,CRV,LINK",RECOVERY,"{""INSUFFICIENT_HISTORY"":[""SEI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-10-09T00:00:00+00:00,30,56,30,3,"AAVE,BCH,LINK",UPTREND,"{""INSUFFICIENT_HISTORY"":[""SEI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-10-16T00:00:00+00:00,30,56,30,3,"AAVE,ICP,LINK",NEUTRAL,"{""INSUFFICIENT_HISTORY"":[""SEI""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-10-23T00:00:00+00:00,30,57,30,3,"AAVE,BCH,LINK",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-10-30T00:00:00+00:00,30,57,30,3,"BTC,ICP,LINK",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-11-06T00:00:00+00:00,30,57,30,3,"CRO,LINK,NEO",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""MATIC"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-11-13T00:00:00+00:00,30,57,29,3,"AVAX,FTT,LINK",UPTREND,"{""INSUFFICIENT_HISTORY"":[""MATIC""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-11-20T00:00:00+00:00,30,57,29,3,"AVAX,CRO,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""MATIC""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""DCR"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO"",""ZRX""]}"
PIT_CONTROL,WF02,2023-11-27T00:00:00+00:00,30,57,29,3,"AVAX,CRO,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""DCR"",""MATIC"",""ZRX""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF02,2023-12-04T00:00:00+00:00,30,57,29,3,"AVAX,FTT,SNX",UPTREND,"{""INSUFFICIENT_HISTORY"":[""DCR"",""MATIC"",""ZRX""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF02,2023-12-11T00:00:00+00:00,30,58,30,3,"ADA,AVAX,FTT",UPTREND,"{""INSUFFICIENT_HISTORY"":[""DCR"",""ZRX""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF02,2023-12-18T00:00:00+00:00,30,58,30,3,"ADA,AVAX,ICP",UPTREND,"{""INSUFFICIENT_HISTORY"":[""DCR"",""ZRX""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF02,2023-12-25T00:00:00+00:00,30,60,30,3,"ALGO,AVAX,ICP",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-01-01T00:00:00+00:00,30,60,30,3,"ADA,AVAX,ICP",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-01-08T00:00:00+00:00,30,60,30,3,"1INCH,ICP,LDO",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-01-15T00:00:00+00:00,30,60,30,3,"1INCH,ETC,LDO",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-01-22T00:00:00+00:00,30,60,30,3,"ETC,LDO,UMA",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-01-29T00:00:00+00:00,30,60,30,3,"ETC,LDO,UMA",RECOVERY,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-02-05T00:00:00+00:00,30,60,30,3,"ETC,LINK,UMA",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-02-12T00:00:00+00:00,30,60,30,3,"BTC,LINK,UMA",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-02-19T00:00:00+00:00,30,60,30,3,"LINK,LPT,MATIC",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LRC"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-02-26T00:00:00+00:00,30,60,30,3,"ETH,LINK,UNI",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-03-04T00:00:00+00:00,30,60,30,3,"BCH,SHIB,UNI",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL"",""ZRX""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-03-11T00:00:00+00:00,30,60,30,3,"SHIB,UNI,ZRX",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""ONDO"",""QTUM"",""TAO""]}"
PIT_CONTROL,WF03,2024-03-18T00:00:00+00:00,30,60,30,3,"DOGE,SHIB,ZRX",UPTREND,"{""INSUFFICIENT_HISTORY"":[""ONDO"",""TAO""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""QTUM""]}"
PIT_CONTROL,WF03,2024-03-25T00:00:00+00:00,30,60,30,3,"DOGE,SHIB,ZRX",UPTREND,"{""INSUFFICIENT_HISTORY"":[""ONDO"",""TAO""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""QTUM""]}"
PIT_CONTROL,WF03,2024-04-01T00:00:00+00:00,30,60,30,3,"BCH,DOGE,ZRX",UPTREND,"{""INSUFFICIENT_HISTORY"":[""ONDO"",""TAO""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""QTUM""]}"
PIT_CONTROL,WF03,2024-04-08T00:00:00+00:00,30,60,30,3,"AVAX,BCH,ICP",UPTREND,"{""INSUFFICIENT_HISTORY"":[""ONDO"",""TAO""],""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""NEAR"",""PAXG"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""QTUM""]}"
PIT_CONTROL,WF03,2024-04-15T00:00:00+00:00,30,62,30,3,"BCH,NEO,PAXG",UPTREND,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""ONDO"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TAO"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""QTUM""]}"
PIT_CONTROL,WF03,2024-04-22T00:00:00+00:00,30,62,30,3,"BCH,NEO,PAXG",NEUTRAL,"{""OUTSIDE_PIT_MARKET_CAP_TOP30"":[""BAL"",""BAT"",""BNB"",""DASH"",""DCR"",""DEXE"",""DGB"",""DOT"",""FLOW"",""GAS"",""GRAM"",""ICX"",""KNC"",""LPT"",""LRC"",""NEAR"",""ONDO"",""PEPE"",""SEI"",""SOL"",""SUI"",""SUSHI"",""SYN"",""TAO"",""TRX"",""UMA"",""VET"",""XEM"",""XTZ"",""YFI"",""ZEC"",""ZIL""],""VENUE_UNAVAILABLE"":[""CVC"",""ENA"",""HYPE"",""QTUM""]}"
