rebalance_time,symbol,completed_return_count,required_return_count,first_available_close,last_available_close,eligible,reason
2022-10-03T00:00:00+00:00,ADA,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,ALGO,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,AVAX,575,84,2021-03-07T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,BAT,601,84,2021-02-09T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,BCH,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,BTC,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,COMP,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,CRO,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,CRV,618,84,2021-01-23T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,DOGE,600,84,2021-02-10T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,ETC,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,ETH,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,FTT,372,84,2021-09-26T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,ICP,508,84,2021-05-13T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,LDO,85,84,2022-07-10T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,LINK,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,LTC,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,MANA,563,84,2021-03-19T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,NEO,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,PAXG,325,84,2021-11-12T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,QNT,601,84,2021-02-09T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,SHIB,509,84,2021-05-12T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,SNX,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,UNI,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,XLM,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,XMR,556,84,2021-03-26T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,XRP,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-03T00:00:00+00:00,ZEC,639,84,2021-01-02T00:00:00+00:00,2022-10-03T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,1INCH,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,AAVE,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,ADA,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,ALGO,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,AVAX,582,84,2021-03-07T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,BCH,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,BTC,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,COMP,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,CRO,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,CRV,625,84,2021-01-23T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,DASH,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,DOGE,607,84,2021-02-10T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,ETC,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,ETH,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,FTT,379,84,2021-09-26T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,ICP,515,84,2021-05-13T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,LDO,92,84,2022-07-10T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,LINK,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,LTC,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,MANA,570,84,2021-03-19T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,NEO,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,PAXG,332,84,2021-11-12T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,QNT,608,84,2021-02-09T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,SHIB,516,84,2021-05-12T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,SNX,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,UNI,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,XLM,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,XMR,563,84,2021-03-26T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,XRP,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-10T00:00:00+00:00,ZEC,646,84,2021-01-02T00:00:00+00:00,2022-10-10T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,1INCH,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,AAVE,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,ADA,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,ALGO,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,AVAX,589,84,2021-03-07T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,BCH,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,BTC,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,COMP,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,CRO,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,CRV,632,84,2021-01-23T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,DASH,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,DOGE,614,84,2021-02-10T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,ETC,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,ETH,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,FTT,386,84,2021-09-26T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,ICP,522,84,2021-05-13T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,LDO,99,84,2022-07-10T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,LINK,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,LTC,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,MANA,577,84,2021-03-19T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,NEO,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,PAXG,339,84,2021-11-12T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,QNT,615,84,2021-02-09T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,SHIB,523,84,2021-05-12T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,SNX,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,UNI,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,XLM,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,XMR,570,84,2021-03-26T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,XRP,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-17T00:00:00+00:00,ZEC,653,84,2021-01-02T00:00:00+00:00,2022-10-17T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,1INCH,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,AAVE,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,ADA,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,ALGO,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,AVAX,596,84,2021-03-07T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,BCH,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,BTC,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,COMP,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,CRO,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,CRV,639,84,2021-01-23T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,DASH,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,DOGE,621,84,2021-02-10T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,ETC,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,ETH,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,FTT,393,84,2021-09-26T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,ICP,529,84,2021-05-13T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,LDO,106,84,2022-07-10T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,LINK,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,LTC,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,MANA,584,84,2021-03-19T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,NEO,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,PAXG,346,84,2021-11-12T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,QNT,622,84,2021-02-09T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,SHIB,530,84,2021-05-12T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,SNX,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,UNI,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,XLM,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,XMR,577,84,2021-03-26T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,XRP,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-24T00:00:00+00:00,ZEC,660,84,2021-01-02T00:00:00+00:00,2022-10-24T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,1INCH,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,AAVE,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,ADA,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,ALGO,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,AVAX,603,84,2021-03-07T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,BCH,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,BTC,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,COMP,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,CRO,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,CRV,646,84,2021-01-23T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,DASH,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,DOGE,628,84,2021-02-10T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,ETC,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,ETH,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,FTT,400,84,2021-09-26T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,ICP,536,84,2021-05-13T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,LDO,113,84,2022-07-10T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,LINK,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,LTC,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,MANA,591,84,2021-03-19T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,NEO,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,PAXG,353,84,2021-11-12T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,QNT,629,84,2021-02-09T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,SHIB,537,84,2021-05-12T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,SNX,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,UNI,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,XLM,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,XMR,584,84,2021-03-26T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,XRP,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-10-31T00:00:00+00:00,ZEC,667,84,2021-01-02T00:00:00+00:00,2022-10-31T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,1INCH,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,AAVE,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,ADA,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,ALGO,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,AVAX,610,84,2021-03-07T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,BCH,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,BTC,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,COMP,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,CRO,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,CRV,653,84,2021-01-23T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,DASH,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,DOGE,635,84,2021-02-10T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,ETC,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,ETH,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,FTT,407,84,2021-09-26T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,ICP,543,84,2021-05-13T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,LDO,120,84,2022-07-10T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,LINK,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,LTC,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,MANA,598,84,2021-03-19T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,NEO,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,PAXG,360,84,2021-11-12T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,QNT,636,84,2021-02-09T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,SHIB,544,84,2021-05-12T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,SNX,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,UNI,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,XLM,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,XMR,591,84,2021-03-26T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,XRP,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-07T00:00:00+00:00,ZEC,674,84,2021-01-02T00:00:00+00:00,2022-11-07T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,1INCH,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,AAVE,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,ADA,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,ALGO,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,AVAX,617,84,2021-03-07T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,BCH,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,BTC,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,COMP,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,CRO,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,CRV,660,84,2021-01-23T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,DASH,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,DOGE,642,84,2021-02-10T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,ETC,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,ETH,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,FTT,414,84,2021-09-26T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,ICP,550,84,2021-05-13T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,LDO,127,84,2022-07-10T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,LINK,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,LTC,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,MANA,605,84,2021-03-19T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,NEO,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,PAXG,367,84,2021-11-12T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,QNT,643,84,2021-02-09T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,SHIB,551,84,2021-05-12T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,SNX,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,UNI,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,XLM,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,XMR,598,84,2021-03-26T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,XRP,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-14T00:00:00+00:00,ZEC,681,84,2021-01-02T00:00:00+00:00,2022-11-14T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,1INCH,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,AAVE,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,ADA,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,ALGO,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,AVAX,624,84,2021-03-07T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,BCH,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,BTC,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,COMP,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
2022-11-21T00:00:00+00:00,CRO,688,84,2021-01-02T00:00:00+00:00,2022-11-21T00:00:00+00:00,True,READY
