fold_id,timestamp,m05_equity,m05_cash,m05_average_gross_exposure,m05_maximum_open_positions,m05_daily_return,btc_close,btc_daily_return,equal_weight_daily_return,exposure_matched_equal_weight_return,volatility_matched_equal_weight_exposure,volatility_matched_equal_weight_return,volatility_matched_btc_exposure,volatility_matched_btc_return
WF01,2022-11-06T00:00:00+00:00,68332.18629137723,22471.25202963037,0.6735157764961935,3.0,-0.002727177356586563,21297.8,0.007273931138857215,0.0014691714030645466,0.0009895101183410202,0.5597512706849316,0.0008223705597193438,0.8567873434795613,0.006232212137114733
WF01,2022-11-07T00:00:00+00:00,65140.67232875536,22471.25202963037,0.6648032806522528,3.0,-0.04670586638356411,20905.7,-0.01841035224295462,-0.05117049398533288,-0.03401831227404567,0.5629612298310773,-0.028807004225046746,0.8617153524243042,-0.015864483171293218
WF01,2022-11-08T00:00:00+00:00,63682.424808171054,18056.283898735728,0.5467697781473179,3.0,-0.02238612940966811,20589.1,-0.015144195123818038,0.009807192414662356,0.005362276420812995,0.6140865159127616,0.00602246462080607,0.9877690065204628,-0.014958966572005782
WF01,2022-11-09T00:00:00+00:00,58054.973785692215,18056.283898735728,0.6995400810951932,3.0,-0.08836741125091052,18548.4,-0.09911555143255402,-0.13435198022976622,-0.09398459514523044,0.6597781664911094,-0.08864250318044493,1.0,-0.09911555143255402
WF01,2022-11-10T00:00:00+00:00,51811.17298355025,18056.283898735728,0.6740375284385837,3.0,-0.10754979969831224,15922.3,-0.14158094498716878,-0.18332607319535477,-0.12356865327494782,0.6448726669214973,-0.11822197373773403,0.9289521737278005,-0.13152192660426656
WF01,2022-11-11T00:00:00+00:00,57801.28340688828,18056.283898735728,0.6763205464258003,3.0,0.11561425998287778,17604.1,0.10562544356028969,0.16220691617298796,0.1097038701801592,0.6057859368788027,0.09826266868207492,0.8322861673595047,0.08791059559644118
WF01,2022-11-12T00:00:00+00:00,56717.51159736862,18056.283898735728,0.6819120598115881,3.0,-0.018749960998106552,17068.0,-0.03045313307695363,-0.023804165152491747,-0.016232347291230874,0.6457541411687567,-0.015371638224286555,0.9106670123388602,-0.027732663715547085
WF01,2022-11-13T00:00:00+00:00,56443.497517919895,18056.283898735728,0.6811571436099871,3.0,-0.004831207712247987,16813.9,-0.014887508788375858,-0.0488981344124821,-0.03330731356426352,0.6453897955784451,-0.03155835697263915,0.9061065649947806,-0.013489669449564857
WF01,2022-11-14T00:00:00+00:00,55155.19777898237,18056.283898735728,0.67658740663529,3.0,-0.022824590884512608,16336.0,-0.028422911995432454,-0.029688295849377037,-0.020086727096151256,0.6379576035304987,-0.018939874072973026,0.9046580824405358,-0.025713017063164027
WF01,2022-11-15T00:00:00+00:00,54832.92944732818,30692.54009752657,0.4785764258063094,3.0,-0.005842936742708971,16618.2,0.01727473065621954,0.028884947691419,0.013823655025761512,0.6400157141402573,0.018486820424627508,0.904183777760643,0.015619531224538174
WF01,2022-11-16T00:00:00+00:00,55289.93180665793,30692.54009752657,0.4459740216588599,2.0,0.008334450920933323,16897.8,0.016824926887388347,0.016646019400106245,0.007423692216476784,0.6376664463699211,0.010614608037070514,0.9028155557981373,0.015189805719100535
WF01,2022-11-17T00:00:00+00:00,54980.22746545197,30692.54009752657,0.4441137162103322,2.0,-0.0056014599961699,16659.2,-0.01412018132537951,-0.02321262803896465,-0.010309046501392746,0.6378962404399787,-0.014807248156787186,0.901092906928052,-0.012723595236837417
WF01,2022-11-18T00:00:00+00:00,56008.701812357045,30692.54009752657,0.44600813778728526,2.0,0.018706258491770322,16685.8,0.0015967153284670577,-0.004466985671933636,-0.0019923119610616062,0.637514435049661,-0.0028477678470177023,0.9001577773903423,0.001437295721197997
WF01,2022-11-19T00:00:00+00:00,56044.267159256095,30692.54009752657,0.45279508595066775,2.0,0.0006349968084995439,16700.3,0.0008690023852617745,0.0005717843817111215,0.00025890115826213665,0.6421352812540423,0.00036716292476673967,0.9060926197585863,0.0007873966478383017
WF01,2022-11-20T00:00:00+00:00,56308.39623146801,30692.54009752657,0.45296615076332153,2.0,0.004712865126086152,16700.6,1.7963749154192854e-05,0.0008639567239204782,0.00039134315166034866,0.6425429132218887,0.0005551292702855031,0.9068896257502643,1.6291137747517586e-05
WF01,2022-11-21T00:00:00+00:00,54903.69061339138,30692.54009752657,0.4480711186696799,2.0,-0.024946645830619674,16283.6,-0.02496916278457051,-0.049767896592688675,-0.022299557100122967,0.6432636155274393,-0.032013877099408644,0.9078771042844054,-0.022668931205261814
WF01,2022-11-22T00:00:00+00:00,54413.154444045416,30692.54009752657,0.43523360370559616,2.0,-0.008934484437487344,15779.0,-0.03098823356014646,-0.02042555279681751,-0.008889886951437803,0.6420905041683632,-0.013115053493226078,0.9130309537054307,-0.028293216441067158
WF01,2022-11-23T00:00:00+00:00,57081.98717174058,30692.54009752657,0.4494521377651038,2.0,0.049047564967761526,16222.8,0.02812599024019269,0.04489789001935495,0.0201794526503416,0.6417445173002364,0.028812974758270046,0.9075261608018849,0.025525071941433355
WF01,2022-11-24T00:00:00+00:00,59410.731345165346,30692.54009752657,0.48346081711507255,2.0,0.040796480445194794,16605.8,0.02360874818157166,0.04599555391925736,0.022237048081464542,0.662218728761053,0.03045911724507108,0.9459665491893606,0.022333086048001934
WF01,2022-11-25T00:00:00+00:00,59261.85848568393,30692.54009752657,0.48092488748274825,2.0,-0.0025058243874577224,16601.8,-0.00024087969263753006,0.0038815135234606933,0.0018667164545330996,0.6721069785231093,0.0026087923263497545,0.9742037012444595,-0.00023466588812210958
WF01,2022-11-26T00:00:00+00:00,59257.1713276541,30692.54009752657,0.48228240466171085,2.0,-7.909232261027466e-05,16519.9,-0.004933200014456185,-0.0026046783331726726,-0.0012561905298927735,0.6722169233104254,-0.001750908855338661,0.9762872992086554,-0.004816220518569529
WF01,2022-11-27T00:00:00+00:00,59729.46999338096,30692.54009752657,0.4892399251582377,2.0,0.007970320809195464,16456.4,-0.003843848933710259,0.0023366119694664877,0.001143163865065627,0.6759476508474106,0.001579427371702814,0.9796024574831179,-0.003765443861656432
WF01,2022-11-28T00:00:00+00:00,60664.8193436414,30692.54009752657,0.4977553577465856,2.0,0.015659763101264712,16432.1,-0.0014766291533994114,0.003012219483604766,0.0014993483866729256,0.6848837628503804,0.002063020214462462,0.9827993803703416,-0.0014512302169977236
WF01,2022-11-29T00:00:00+00:00,59940.86996213056,43092.90646981988,0.3123999909886522,2.0,-0.011933594945860881,16213.5,-0.013303229654152426,-0.019260515178299135,-0.006016984768137448,0.6871967275539504,-0.013235763001530359,0.9858935039405244,-0.013115567697457827
WF01,2022-11-30T00:00:00+00:00,60371.98632158874,43092.90646981988,0.2870642313821707,1.0,0.007192360733679015,16439.2,0.01392049835014042,0.01577742714599137,0.004529134996852207,0.688020444496508,0.010855192437996253,0.9858293229739125,0.013723235463978396
WF01,2022-12-01T00:00:00+00:00,61135.274302268794,43092.90646981988,0.29298704379622226,1.0,0.012643082117824944,17163.5,0.044059321621489955,0.046343437074097965,0.013578026627696211,0.6780650900436205,0.0314238668325791,0.9699328357362306,0.04273458276094637
WF01,2022-12-02T00:00:00+00:00,60779.84838772871,43092.90646981988,0.2903084763987036,1.0,-0.0058137616719076135,16977.1,-0.010860255775337335,-0.011482274132907361,-0.0033334015091165815,0.659752909934462,-0.007575463771850833,0.9316545036645775,-0.010118006204042266
WF01,2022-12-03T00:00:00+00:00,60867.39396257373,43092.90646981988,0.28881560679155976,1.0,0.001440371721340039,17093.4,0.006850404368237362,0.01779342677228824,0.005139019350139613,0.6605792924969708,0.011753969268334824,0.9320748167516686,0.006385089396199669
WF01,2022-12-04T00:00:00+00:00,60522.45527835362,43092.90646981988,0.28855277743354873,1.0,-0.0056670519594154145,16885.1,-0.012185989914236028,-0.01482274455726054,-0.004277144111185547,0.6646607802489365,-0.009852096962859467,0.9294244590486458,-0.011325957084011073
WF01,2022-12-05T00:00:00+00:00,60664.71683747679,43092.90646981988,0.288319731461203,1.0,0.0023505582922715984,17108.5,0.013230599759551431,0.01068782618057707,0.0030815111742879954,0.6647866900312666,0.0071051245902153445,0.9311703931982797,0.012319942780350571
WF01,2022-12-06T00:00:00+00:00,61369.6411015935,43092.90646981988,0.3001524746146973,1.0,0.011620004194616618,16966.1,-0.008323348043370316,-0.0003811435415725769,-0.00011440117718641871,0.6552836349420031,-0.0002497571253563467,0.9072323675477667,-0.007551210751310923
WF01,2022-12-07T00:00:00+00:00,61302.38603758495,43092.90646981988,0.2966961158738401,1.0,-0.0010959012111089184,17087.1,0.0071318688443424705,0.0011897615806873614,0.0003529976398058605,0.653708169060326,0.0007777568645294543,0.9047278997616456,0.006452400720917478
WF01,2022-12-08T00:00:00+00:00,60620.2601002508,43092.90646981988,0.2897118371026221,1.0,-0.011127233072395049,16834.5,-0.014783081974120704,-0.02786040041282934,-0.008071487786015439,0.646931033128285,-0.018023757622439383,0.8951235304293368,-0.013232684527301215
WF01,2022-12-09T00:00:00+00:00,60944.22432383096,43092.90646981988,0.2884620787194887,1.0,0.005344157597549026,17225.8,0.02324393358876109,0.020483777389770114,0.005908793005880349,0.6770001885814889,0.013867521155735606,0.9922550650621137,0.023063910835415584
WF01,2022-12-10T00:00:00+00:00,60496.23720255368,43092.90646981988,0.29008895557524084,1.0,-0.00735077238651638,17127.1,-0.005729777426882965,-0.0071644186248862015,-0.0020783187161970413,0.6401352214893288,-0.004586196703283801,0.8694028916536746,-0.0049814850634640005
WF01,2022-12-11T00:00:00+00:00,60506.49644960584,43092.90646981988,0.2884823266127033,1.0,0.0001695848787719445,17128.3,7.006440086176902e-05,-0.0004888601805262114,-0.0001410275222665076,0.6335291309929028,-0.00030970716534580426,0.8909134931997574,6.242132012070673e-05
WF01,2022-12-12T00:00:00+00:00,60538.186123833584,43092.90646981988,0.2904369306223731,1.0,0.0005237400293724992,17088.3,-0.0023353164061815646,-0.016242276307970756,-0.0047173568772075165,0.6835272151750391,-0.011102037892890767,0.9003974962375775,-0.002102713045048418
WF01,2022-12-13T00:00:00+00:00,60469.79114348591,43092.90646981988,0.28375048436864964,1.0,-0.0011297824518191613,17203.7,0.006753158593891806,-0.0029792857500380724,-0.0008453737746459187,0.664591881011822,-0.0019800091206895196,0.9036004735338986,0.006102157303290153
WF01,2022-12-14T00:00:00+00:00,60736.303583574016,43092.90646981988,0.2893167920550468,1.0,0.004407364984206907,17781.2,0.03356836029458776,0.020398153542197855,0.005901528346674973,0.6791449219362727,0.013853302395060068,0.9123313798854691,0.030625468468053845
WF01,2022-12-15T00:00:00+00:00,59955.17839607565,32871.220023345704,0.4013864376566954,2.0,-0.012860927343454898,17803.7,0.0012653814140777264,-0.01078385573916982,-0.004328493439349083,0.6744806422016482,-0.007273501944365189,0.8643674647913683,0.001093754524880481
WF01,2022-12-16T00:00:00+00:00,58888.85352255661,27921.85107136023,0.5302977190341708,3.0,-0.01778536737018266,17359.4,-0.0249554867808377,-0.021523466869510406,-0.011413845386608912,0.6970569175023521,-0.015003081470024923,0.892608842047192,-0.022275488158167548
WF01,2022-12-17T00:00:00+00:00,55757.95375829259,27921.85107136023,0.5153224990375062,3.0,-0.05316625434157529,16631.0,-0.04195997557519282,-0.09266556850672429,-0.047752652337616386,0.6924179614331784,-0.06416330404047256,0.8636975764051816,-0.036240729210314654
WF01,2022-12-18T00:00:00+00:00,55922.35769257238,27921.85107136023,0.49775896781544365,3.0,0.002948528832181996,16778.1,0.008844928146232833,0.020670456962819096,0.010288905322086383,0.6534490158650523,0.013507089759835056,0.9479215643720655,0.008384298125135541
WF01,2022-12-19T00:00:00+00:00,55780.20411949596,27921.85107136023,0.4990069459503816,3.0,-0.0025419810419635702,16739.2,-0.0023184985189025342,-0.0015057335524551437,-0.0007513715014256599,0.6454619894039609,-0.0009718937742799904,0.9437765730862543,-0.00218814458687539
WF01,2022-12-20T00:00:00+00:00,55151.60476965138,55151.60476965138,0.08237257963137538,3.0,-0.01126921924663371,16440.4,-0.017850315427260566,-0.036250375463882066,-0.0029860369395658818,0.6599068405777556,-0.023921870742127805,0.9410780934035413,-0.016798540808938195
WF01,2022-12-21T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16892.9,0.027523661224787777,0.036793071420899534,0.0,0.64733238807535,0.023817346787517808,0.9787838271850091,0.026939714471741417
WF01,2022-12-22T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16825.6,-0.003983922239520932,-0.012809109291665979,-0.0,0.5577149599777945,-0.007143831875952687,0.8308500964246363,-0.003310042176854219
WF01,2022-12-23T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16820.7,-0.000291222898440302,0.0030084821604047874,0.0,0.4965838366659121,0.0014939636137547613,0.7179127443629895,-0.0002090726302406214
WF01,2022-12-24T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16780.7,-0.0023780223177394255,-0.004434314076731893,-0.0,0.49710110321255213,-0.002204302419534374,0.7184338219292487,-0.0017084516623665856
WF01,2022-12-25T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16836.1,0.0033014117408689536,-0.0015191731639647812,-0.0,0.4970913229391089,-0.0007551677978488449,0.7194024479652161,0.002375043688122231
WF01,2022-12-26T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16832.8,-0.00019600738888458924,-0.00037007988881757303,-0.0,0.4914393627155135,-0.00018187182471433616,0.7113611401245741,-0.00013943203962978217
WF01,2022-12-27T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16918.7,0.00510313198041934,0.007350224392223487,0.0,0.4718463284119174,0.0034681763924743697,0.6826072637831441,0.003483434957878303
WF01,2022-12-28T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16708.4,-0.012430033040363608,-0.012211497712338234,-0.0,0.4700388340130228,-0.005739878146260159,0.6848416118711073,-0.008512603862973733
WF01,2022-12-29T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16548.1,-0.009593976682387484,-0.034786203054393734,-0.0,0.4676063114055799,-0.01626624809807057,0.6753685014799543,-0.006479469655217659
WF01,2022-12-30T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16637.8,0.005420561877194308,0.0037109886702868925,0.0,0.47620484796081286,0.0017671907955182687,0.7426386255913536,0.004025518622412468
WF01,2022-12-31T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16603.9,-0.0020375290002282442,-0.0007573618546317763,-0.0,0.47575196023158434,-0.00036031638694569576,0.746844679114323,-0.0015217176923615903
WF01,2023-01-01T00:00:00+00:00,55151.60476965138,55151.60476965138,0.0,0.0,0.0,16540.0,-0.0038484934262432713,0.0020962388073816995,0.0,0.4833235510691361,0.0010131615842726537,0.7489244354147379,-0.002882230766446572
WF02,2023-01-02T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16616.5,0.0046251511487303,0.008842297153281857,0.0,0.0,0.0,0.0,0.0
WF02,2023-01-03T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16672.5,0.003370144133842956,0.021839957633173316,0.0,0.0,0.0,0.0,0.0
WF02,2023-01-04T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16674.9,0.00014394961763386505,0.009552965645766732,0.0,0.0,0.0,0.0,0.0
WF02,2023-01-05T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16854.1,0.010746691134579267,0.032537411952645076,0.0,0.0,0.0,0.0,0.0
WF02,2023-01-06T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16830.6,-0.0013943194830930983,-0.012733351009005179,-0.0,0.0,-0.0,0.0,-0.0
WF02,2023-01-07T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16952.3,0.007230877092914145,0.015313686457702626,0.0,0.0,0.0,0.0,0.0
WF02,2023-01-08T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,16943.1,-0.0005426992207547832,-0.0018922064597865142,-0.0,0.0,-0.0,0.0,-0.0
WF02,2023-01-09T00:00:00+00:00,100000.0,100000.0,0.0,0.0,0.0,17127.4,0.01087758438538411,0.034559262973997036,0.0,0.0,0.0,0.0,0.0
WF02,2023-01-10T00:00:00+00:00,99170.83871208431,49959.46734493098,0.2899079738963955,2.0,-0.008291612879156918,17181.4,0.003152842813269885,0.02049247568655921,0.005940932106411527,0.0,0.0,0.0,0.0
WF02,2023-01-11T00:00:00+00:00,100270.23977619178,49959.46734493098,0.49925195649476956,2.0,0.01108593088840637,17436.5,0.014847451313629856,0.011970256753172825,0.00597617410376626,0.0,0.0,0.0,0.0
WF02,2023-01-12T00:00:00+00:00,101691.61724018831,32951.648667658286,0.5292062384084936,3.0,0.014175466889967625,17943.2,0.0290597310240015,0.037987955321374285,0.0201034629404544,0.0,0.0,0.0,0.0
WF02,2023-01-13T00:00:00+00:00,101828.47884506693,32951.648667658286,0.6756724908323116,3.0,0.0013458494278379973,18845.6,0.050292032636318984,0.016172507030642866,0.010927318108397538,0.0,0.0,0.0,0.0
WF02,2023-01-14T00:00:00+00:00,104683.89453501091,32951.648667658286,0.6786827105901593,3.0,0.028041425368717565,19924.9,0.057270662648045256,0.03891034013329062,0.02640777511164674,0.0,0.0,0.0,0.0
WF02,2023-01-15T00:00:00+00:00,112035.21645061512,32951.648667658286,0.70378762816235,3.0,0.07022400101044757,20948.0,0.05134781103041908,0.060437977848167776,0.042535501080690645,0.0,0.0,0.0,0.0
WF02,2023-01-16T00:00:00+00:00,110485.28563723929,32951.648667658286,0.702179190194096,3.0,-0.013834318016059166,20874.3,-0.0035182356310865526,-0.0037832161818043024,-0.002656495674868545,0.0,-0.0,0.0,-0.0
WF02,2023-01-17T00:00:00+00:00,110114.7345025909,41406.59409551732,0.6371350378404256,3.0,-0.003353850537754166,21184.3,0.014850797392008452,-0.007077667683584713,-0.004509430067402703,0.0,-0.0,0.0,0.0
WF02,2023-01-18T00:00:00+00:00,108973.91002803805,41406.59409551732,0.6237735460471816,3.0,-0.01036032534343534,21131.7,-0.002482970879377544,0.006073732876526627,0.003788633894134363,0.0,0.0,0.0,-0.0
WF02,2023-01-19T00:00:00+00:00,103919.14981603948,41406.59409551732,0.613398863085317,3.0,-0.04638504951045641,20676.7,-0.02153163257097157,-0.046135719958354665,-0.02829959817007732,0.0,-0.0,0.0,-0.0
WF02,2023-01-20T00:00:00+00:00,106562.37923139095,41406.59409551732,0.6083853129678068,3.0,0.0254354411100417,21073.5,0.019190683232817474,0.029260633319418597,0.01780173955967072,0.0,0.0,0.0,0.0
WF02,2023-01-21T00:00:00+00:00,114376.17919759138,41406.59409551732,0.6168788767085219,3.0,0.07332606518885476,22668.7,0.07569696538306414,0.07536613083484217,0.046491774131264936,0.0,0.0,0.0,0.0
WF02,2023-01-22T00:00:00+00:00,112892.47062897752,41406.59409551732,0.6356910974816479,3.0,-0.01297218161179059,22780.9,0.004949555995712229,-0.014276739788049246,-0.009075596384324933,0.0,-0.0,0.0,0.0
WF02,2023-01-23T00:00:00+00:00,112849.49381086751,41406.59409551732,0.6374791030985266,3.0,-0.00038068808194702264,22707.9,-0.003204438806192922,0.009443256646421105,0.006019878777289726,0.0,0.0,0.0,-0.0
WF02,2023-01-24T00:00:00+00:00,114432.68536564047,41406.59409551732,0.6397163607384927,3.0,0.014029230449419172,22913.5,0.009054117729953015,0.014815836533934777,0.00947793302878516,0.0,0.0,0.0,0.0
WF02,2023-01-25T00:00:00+00:00,110617.48523399007,41406.59409551732,0.6379978992398349,3.0,-0.03334012585180457,22629.0,-0.012416261156087072,-0.047483690825671034,-0.030294494994931937,0.0,-0.0,0.0,-0.0
WF02,2023-01-26T00:00:00+00:00,114650.66984971304,41406.59409551732,0.6296365102691928,3.0,0.036460642792516484,23058.3,0.01897123160546199,0.037554736251211314,0.02364583307729264,0.0,0.0,0.0,0.0
WF02,2023-01-27T00:00:00+00:00,114784.09666654177,41406.59409551732,0.6391899232050182,3.0,0.001163768314686786,23006.3,-0.0022551532419996523,0.004322651772954009,0.002762995454796509,0.0,0.0,0.0,-0.0
WF02,2023-01-28T00:00:00+00:00,115610.81110341277,41406.59409551732,0.6385010920135713,3.0,0.0072023430151013645,23071.9,0.0028513928793418852,0.024434226004197635,0.015601279986186592,0.0,0.0,0.0,0.0
WF02,2023-01-29T00:00:00+00:00,113835.1139073142,41406.59409551732,0.6394616983882172,3.0,-0.015359265964410729,23026.5,-0.0019677616494524486,-0.014568338278965198,-0.009315894338561163,0.0,-0.0,0.0,-0.0
WF02,2023-01-30T00:00:00+00:00,117648.17382775503,41406.59409551732,0.6433019386288135,3.0,0.03349634211764818,23741.8,0.031064208629188128,0.030602986484877606,0.019686960533553143,0.9262439335291308,0.028345830579491863,1.0,0.031064208629188128
WF02,2023-01-31T00:00:00+00:00,112517.17088783486,41406.59409551732,0.6365335008832399,3.0,-0.04361311164448933,22827.4,-0.038514350217759286,-0.054555071402153696,-0.034726130590548014,0.9398894845978348,-0.05127573794236832,1.0,-0.038514350217759286
WF02,2023-02-01T00:00:00+00:00,113499.58489078956,41406.59409551732,0.635418980540502,3.0,0.0087312362655656,23130.1,0.013260380069565425,0.018262627707482115,0.011604420279879011,0.9066266619504258,0.01655738519687787,1.0,0.013260380069565425
WF02,2023-02-02T00:00:00+00:00,116076.68616845357,41406.59409551732,0.6332732694920026,3.0,0.022705821172330554,23725.4,0.025737026644934602,0.03559192311168379,0.022539413516443965,0.9055891072757686,0.03223165787693752,1.0,0.025737026644934602
WF02,2023-02-03T00:00:00+00:00,115162.86419624762,41406.59409551732,0.6444668726042261,3.0,-0.007872571162824027,23491.2,-0.009871277196590977,-0.005516670187182251,-0.003555311182722316,0.909192599737061,-0.00501571570937617,1.0,-0.009871277196590977
WF02,2023-02-04T00:00:00+00:00,116500.53994688616,41406.59409551732,0.6433400387600468,3.0,0.011615513038639058,23434.0,-0.0024349543658902517,0.01718504158864137,0.011055825321729554,0.9180781283478746,0.015777210817280254,1.0,-0.0024349543658902517
WF02,2023-02-05T00:00:00+00:00,117863.5154812347,41406.59409551732,0.6466122965990068,3.0,0.011699306586647085,23324.5,-0.004672697789536606,0.007821302297963724,0.005057350241281413,0.9178521394019503,0.007178799047095394,1.0,-0.004672697789536606
WF02,2023-02-06T00:00:00+00:00,114970.59614931681,41406.59409551732,0.6439508264925498,3.0,-0.024544655062307852,22928.3,-0.01698643057728999,-0.029580553578263016,-0.01904842192482962,0.9210326111147201,-0.027244654500406463,1.0,-0.01698643057728999
WF02,2023-02-07T00:00:00+00:00,114684.78840380526,85328.41517266171,0.3202185726169429,3.0,-0.0024859203577614064,22759.9,-0.007344635232441887,-0.01387673620622369,-0.004443588660538802,0.9203913256152355,-0.012772027632059157,1.0,-0.007344635232441887
WF02,2023-02-08T00:00:00+00:00,116689.8341546269,56435.497553385896,0.469479882980495,2.0,0.01748310110458484,23244.8,0.021305014521153298,0.04579530678386637,0.02149997526994545,0.9104680792145058,0.04169516500454584,1.0,0.021305014521153298
WF02,2023-02-09T00:00:00+00:00,113378.62172567616,27202.510576566972,0.7626763093458583,3.0,-0.02837618592004354,22959.8,-0.012260806718061623,-0.018878212190980223,-0.014397965200864785,0.890000739421811,-0.016801622808934245,1.0,-0.012260806718061623
WF02,2023-02-10T00:00:00+00:00,105017.18452957142,27202.510576566972,0.7523629010714566,3.0,-0.07374791710147577,21797.1,-0.0506406850233887,-0.07779984042021613,-0.058533713641450186,0.9127899767659153,-0.071014914529561,1.0,-0.0506406850233887
WF02,2023-02-11T00:00:00+00:00,105958.07344454472,27202.510576566972,0.742200139237707,3.0,0.008959380497468583,21625.1,-0.007890957971473322,0.0003012447862838951,0.00022358392232454022,0.9145255509626762,0.0002754960541509128,1.0,-0.007890957971473322
WF02,2023-02-12T00:00:00+00:00,106779.23789696506,27202.510576566972,0.7432728245817329,3.0,0.0077498998021148235,21861.8,0.010945614124327818,0.01793350923127911,0.013329490060995406,0.920713765158031,0.016511628806827296,1.0,0.010945614124327818
WF02,2023-02-13T00:00:00+00:00,105930.22750729104,27202.510576566972,0.7453856053836897,3.0,-0.007951081187648645,21779.6,-0.0037599831669853367,-0.008352827762316595,-0.006226077578280045,0.8786729549772836,-0.007339403852331014,1.0,-0.0037599831669853367
WF02,2023-02-14T00:00:00+00:00,104246.72789343249,51665.33233740965,0.5438715974175503,3.0,-0.015892532787609492,21773.1,-0.000298444415875454,-0.010244391122828373,-0.005571633364542839,0.8754602415391187,-0.008968557126812531,1.0,-0.000298444415875454
WF02,2023-02-15T00:00:00+00:00,105571.79857229334,51665.33233740965,0.5068430751910975,2.0,0.012710909067720877,22199.1,0.01956542706367026,0.02564429163998214,0.0129976316359059,0.8785400977222622,0.0225295384834081,1.0,0.01956542706367026
WF02,2023-02-16T00:00:00+00:00,111099.70795900615,24604.764163664146,0.6007475818113751,3.0,0.052361610406091774,24327.7,0.09588677018437686,0.07101660435987044,0.042663053337647326,0.872375262395354,0.061953128862869015,1.0,0.09588677018437686
WF02,2023-02-17T00:00:00+00:00,105107.59824432572,24604.764163664146,0.7757362962355031,3.0,-0.05393452264421261,23515.5,-0.033385811235751905,-0.05328528161634109,-0.04133532700492618,0.8521332111435025,-0.045406158130418574,1.0,-0.033385811235751905
WF02,2023-02-18T00:00:00+00:00,109323.25208728024,24604.764163664146,0.7730376679165804,3.0,0.04010798375541902,24573.0,0.04497033871276401,0.046364930159187384,0.035841837483373336,0.8603348117604399,0.039889363460790424,1.0,0.04497033871276401
WF02,2023-02-19T00:00:00+00:00,108986.01130195233,24604.764163664146,0.7740106524946387,3.0,-0.003084803817020254,24633.4,0.0024579823383388266,0.012084897098495756,0.009353839088537267,0.8358799542278557,0.010101523233538977,1.0,0.0024579823383388266
WF02,2023-02-20T00:00:00+00:00,109633.9884161209,24604.764163664146,0.7759414561256199,3.0,0.0059455071933343095,24270.0,-0.01475232813984273,0.002408024867225608,0.001868486321861741,0.8358161725524065,0.0020126661279355243,1.0,-0.01475232813984273
WF02,2023-02-21T00:00:00+00:00,109197.16668491092,55154.852458434754,0.5016357992373641,3.0,-0.003984364133064355,24839.9,0.023481664606510133,0.026339249820326295,0.013212710634931981,0.8372346235675108,0.022052131908371513,1.0,0.023481664606510133
WF02,2023-02-22T00:00:00+00:00,107004.51768835058,55154.852458434754,0.4892283941068895,2.0,-0.02007972425591631,24448.8,-0.01574482989061965,-0.0266789498784225,-0.013052099805478834,0.8277745409582886,-0.022084155488860373,1.0,-0.01574482989061965
WF02,2023-02-23T00:00:00+00:00,107229.08402563457,55154.852458434754,0.48210148485077814,2.0,0.0020986622073102534,24182.8,-0.010879879585092067,-0.008664326763051773,-0.004177084797699596,0.837341382391222,-0.007254999349263033,1.0,-0.010879879585092067
WF02,2023-02-24T00:00:00+00:00,107610.62841258415,28132.918343848443,0.7393922791226043,3.0,0.0035582173476216283,23936.3,-0.010193195163504587,-0.0014689187663225517,-0.0010861071944771956,0.8230379518385256,-0.0012089758928512868,0.9697085561905231,-0.009884428564970255
WF02,2023-02-25T00:00:00+00:00,103601.56604158295,28132.918343848443,0.7344152921191629,3.0,-0.03725526400264356,23187.0,-0.03130391915208275,-0.03989161511965216,-0.029297012171204558,0.823349690163529,-0.03284474894888836,0.9672300379411062,-0.030278090909174316
WF02,2023-02-26T00:00:00+00:00,103018.77061723961,28132.918343848443,0.7273252429753265,3.0,-0.005625353424767887,23160.3,-0.001151507310130695,-0.011647801060480018,-0.008471739736441894,0.8301197963745659,-0.009669070244537125,0.969765108407078,-0.0011166916114404362
