signal_id,fold_id,grid_id,quintile,decision_count,observation_count,mean_return,median_return,positive_return_share
DONCHIAN_42_POSITION,WF02,REPLICATION_A,5,182,1092,0.002126710444026848,-0.0019886174612577245,0.4734432234432234
DONCHIAN_42_POSITION,WF02,REPLICATION_B,1,182,1089,0.0013166494544281653,0.0003029843963036072,0.5078053259871441
DONCHIAN_42_POSITION,WF02,REPLICATION_B,2,182,1092,0.002840424938302416,0.0011555235686855347,0.5228937728937729
DONCHIAN_42_POSITION,WF02,REPLICATION_B,3,182,1092,0.002392601805749247,0.0002560251499593713,0.5018315018315018
DONCHIAN_42_POSITION,WF02,REPLICATION_B,4,182,1092,0.002008062178595475,-0.0010091039431478488,0.47893772893772896
DONCHIAN_42_POSITION,WF02,REPLICATION_B,5,182,1092,0.002948768153093419,-0.001053810232787833,0.47802197802197804
DONCHIAN_42_POSITION,WF03,PRIMARY_GRID,1,366,2196,0.0009670444140167402,-0.0010932825104302824,0.4918032786885246
DONCHIAN_42_POSITION,WF03,PRIMARY_GRID,2,366,2196,0.0008890379492134794,-0.0002079926018238032,0.4959016393442623
DONCHIAN_42_POSITION,WF03,PRIMARY_GRID,3,366,2196,0.002490041759256199,-0.00014436683768409564,0.49635701275045535
DONCHIAN_42_POSITION,WF03,PRIMARY_GRID,4,366,2196,0.002151702326655623,-0.0005914779502845802,0.49271402550091076
DONCHIAN_42_POSITION,WF03,PRIMARY_GRID,5,366,2196,0.0024788340881280895,-0.0014414429575868581,0.48041894353369763
DONCHIAN_42_POSITION,WF03,REPLICATION_A,1,365,2190,0.0016986878428915378,-0.0007676264145699552,0.4876712328767123
DONCHIAN_42_POSITION,WF03,REPLICATION_A,2,365,2190,0.0011811958587048157,0.0,0.4990867579908676
DONCHIAN_42_POSITION,WF03,REPLICATION_A,3,365,2190,0.001056278154519397,-0.0008701977963674334,0.4858447488584475
DONCHIAN_42_POSITION,WF03,REPLICATION_A,4,365,2190,0.0030043115129144028,0.0005316873055033478,0.5045662100456622
DONCHIAN_42_POSITION,WF03,REPLICATION_A,5,365,2190,0.0018751263515944415,-0.0009685713224920067,0.482648401826484
DONCHIAN_42_POSITION,WF03,REPLICATION_B,1,365,2190,0.0023070850624046842,0.0002548078037852841,0.5041095890410959
DONCHIAN_42_POSITION,WF03,REPLICATION_B,2,365,2190,0.001181602247812207,5.775049340284166e-05,0.5009132420091325
DONCHIAN_42_POSITION,WF03,REPLICATION_B,3,365,2190,0.001115087383506385,-0.0005049796361891734,0.491324200913242
DONCHIAN_42_POSITION,WF03,REPLICATION_B,4,365,2190,0.0018261087232781523,-0.0010936760307878601,0.4908675799086758
DONCHIAN_42_POSITION,WF03,REPLICATION_B,5,365,2190,0.002617667232752933,-0.001079586419521994,0.482648401826484
DRAWDOWN_RESILIENCE_42,WF01,PRIMARY_GRID,1,180,1080,0.003857099072034711,0.0017862686559545482,0.5157407407407407
DRAWDOWN_RESILIENCE_42,WF01,PRIMARY_GRID,2,180,1080,0.0009224145581993296,0.0036617171960457995,0.5435185185185185
DRAWDOWN_RESILIENCE_42,WF01,PRIMARY_GRID,3,180,1080,0.0014326492566248232,0.0021435309849231476,0.5231481481481481
DRAWDOWN_RESILIENCE_42,WF01,PRIMARY_GRID,4,180,1080,0.0014374251935508186,0.0012694682687113268,0.5185185185185185
DRAWDOWN_RESILIENCE_42,WF01,PRIMARY_GRID,5,180,1080,0.0017612499253942106,0.00014256672200907428,0.5074074074074074
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_A,1,180,1080,0.0036544154179378573,-0.0008920795598804654,0.49074074074074076
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_A,2,180,1080,0.0007156313056960208,-0.0013100620872621982,0.48148148148148145
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_A,3,180,1080,0.0018532682298380693,-0.000991958298243556,0.4842592592592593
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_A,4,180,1080,0.001545169501485603,8.602387334577521e-06,0.5
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_A,5,180,1080,0.0015341923583782544,-0.000311500863436287,0.487962962962963
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_B,1,180,1080,0.003365194662757612,0.0013163678413473656,0.5166666666666667
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_B,2,180,1080,0.0006404287051854689,-0.00050332874535719,0.4935185185185185
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_B,3,180,1080,0.001545997234575323,0.0012060060659313532,0.5157407407407407
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_B,4,180,1080,0.00142710429553942,0.00013834721540384454,0.5018518518518519
DRAWDOWN_RESILIENCE_42,WF01,REPLICATION_B,5,180,1080,0.0017167672640172019,0.0008383106009144381,0.524074074074074
DRAWDOWN_RESILIENCE_42,WF02,PRIMARY_GRID,1,182,1088,0.004302287445769353,-0.0002973158260485831,0.4954044117647059
DRAWDOWN_RESILIENCE_42,WF02,PRIMARY_GRID,2,182,1092,0.0008639941595987522,0.0,0.4990842490842491
DRAWDOWN_RESILIENCE_42,WF02,PRIMARY_GRID,3,182,1092,0.002336100927139596,0.0006853197019903723,0.51007326007326
DRAWDOWN_RESILIENCE_42,WF02,PRIMARY_GRID,4,182,1092,0.0014152277786309109,0.0005113735721417045,0.51007326007326
DRAWDOWN_RESILIENCE_42,WF02,PRIMARY_GRID,5,182,1092,0.0026528217411076124,-0.0002548248863608604,0.48717948717948717
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_A,1,182,1089,0.0036216452820972155,-0.0011961722488037507,0.48117539026629935
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_A,2,182,1092,0.002607018765883606,0.00010196157342468037,0.5036630036630036
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_A,3,182,1092,0.001658563986007965,-0.0003398423919008797,0.49175824175824173
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_A,4,182,1092,0.0012271575704340717,-0.0003884894389961646,0.4899267399267399
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_A,5,182,1092,0.002503962639801786,-3.437300206854399e-06,0.4981684981684982
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_B,1,182,1089,0.0038411236464107154,-0.00033270489076187015,0.494949494949495
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_B,2,182,1092,0.001784137827865701,-0.0003783836963766052,0.49175824175824173
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_B,3,182,1092,0.0018201099790789443,0.0004875906534773655,0.51007326007326
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_B,4,182,1092,0.0015739680429502866,-0.00035529229877234725,0.4899267399267399
DRAWDOWN_RESILIENCE_42,WF02,REPLICATION_B,5,182,1092,0.0024941024025223676,0.00017848181799506868,0.5027472527472527
DRAWDOWN_RESILIENCE_42,WF03,PRIMARY_GRID,1,366,2196,0.0007117998980058394,-0.003974912212824477,0.46994535519125685
DRAWDOWN_RESILIENCE_42,WF03,PRIMARY_GRID,2,366,2196,0.0016720225621907536,-0.0014760182071275052,0.4831511839708561
DRAWDOWN_RESILIENCE_42,WF03,PRIMARY_GRID,3,366,2196,0.002753041050350222,-0.0008003255100616502,0.4918032786885246
DRAWDOWN_RESILIENCE_42,WF03,PRIMARY_GRID,4,366,2196,0.002299278237396243,0.00013490554158412937,0.5013661202185792
DRAWDOWN_RESILIENCE_42,WF03,PRIMARY_GRID,5,366,2196,0.0015405187893270723,0.00043883995756544003,0.5109289617486339
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_A,1,365,2190,0.0007468086031795052,-0.0022565727395520985,0.4735159817351598
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_A,2,365,2190,0.0016040041567105703,-0.000856900908112912,0.4876712328767123
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_A,3,365,2190,0.0025384548544910308,9.218770871877169e-05,0.5004566210045662
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_A,4,365,2190,0.002142948228284832,-7.801577080662758e-05,0.4995433789954338
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_A,5,365,2190,0.0017833838779586567,-1.079018697242029e-05,0.4986301369863014
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_B,1,365,2190,0.0010707320369903871,-0.0021247408524354694,0.480365296803653
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_B,2,365,2190,0.0017711201220369198,-0.0009297873511617816,0.4872146118721461
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_B,3,365,2190,0.002338081921103123,-0.0006265422595786996,0.4908675799086758
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_B,4,365,2190,0.0024992674664047567,-0.00027666033920104027,0.49360730593607305
DRAWDOWN_RESILIENCE_42,WF03,REPLICATION_B,5,365,2190,0.001368349103219175,0.0008190099371022663,0.5178082191780822
LOW_REALIZED_VOLATILITY_42,WF01,PRIMARY_GRID,1,180,1080,0.00249937370283917,0.0,0.49907407407407406
LOW_REALIZED_VOLATILITY_42,WF01,PRIMARY_GRID,2,180,1080,0.0012201287574429192,0.003236906906487591,0.5398148148148149
LOW_REALIZED_VOLATILITY_42,WF01,PRIMARY_GRID,3,180,1080,0.0018889681949634301,0.002482337188278949,0.524074074074074
LOW_REALIZED_VOLATILITY_42,WF01,PRIMARY_GRID,4,180,1080,0.0020499028535080773,0.0012694682687113268,0.524074074074074
LOW_REALIZED_VOLATILITY_42,WF01,PRIMARY_GRID,5,180,1080,0.001752464497050297,0.0005575042747881787,0.5212962962962963
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_A,1,180,1080,0.002328119456936064,-0.0022013935623944603,0.4759259259259259
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_A,2,180,1080,0.0020884383502265584,-0.0008924157827593371,0.4842592592592593
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_A,3,180,1080,0.0007484047947520828,-0.0009410743879595951,0.487962962962963
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_A,4,180,1080,0.0018298999605153995,-0.00048026889651275884,0.49166666666666664
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_A,5,180,1080,0.0023078142509057,0.00027378848808823353,0.5046296296296297
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_B,1,180,1080,0.0024000436460622884,-0.0011637636815901575,0.49074074074074076
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_B,2,180,1080,0.00033878995729653283,0.0001261363190846465,0.5009259259259259
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_B,3,180,1080,0.0018675018016733197,0.0013269870631485992,0.5259259259259259
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_B,4,180,1080,0.0017677146041746618,0.0005377010316618414,0.5055555555555555
LOW_REALIZED_VOLATILITY_42,WF01,REPLICATION_B,5,180,1080,0.002321442152868223,0.0009651352322140871,0.5287037037037037
LOW_REALIZED_VOLATILITY_42,WF02,PRIMARY_GRID,1,182,1088,0.0028950003942270876,-0.00232814302274692,0.47518382352941174
LOW_REALIZED_VOLATILITY_42,WF02,PRIMARY_GRID,2,182,1092,0.0022790428101531306,0.00048084218637733933,0.5054945054945055
LOW_REALIZED_VOLATILITY_42,WF02,PRIMARY_GRID,3,182,1092,0.0033160225030764707,0.0010925373852805897,0.5155677655677655
LOW_REALIZED_VOLATILITY_42,WF02,PRIMARY_GRID,4,182,1092,0.0016340471554731554,0.0006503685420673477,0.5128205128205128
LOW_REALIZED_VOLATILITY_42,WF02,PRIMARY_GRID,5,182,1092,0.001441164291691683,-0.0001479853958721855,0.4926739926739927
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_A,1,182,1088,0.0015587334430246119,-0.002855653258374946,0.45955882352941174
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_A,2,182,1092,0.004278285646590871,0.0,0.4990842490842491
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_A,3,182,1092,0.0026423922763991804,6.051312653077012e-05,0.5009157509157509
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_A,4,182,1092,0.0018682596014594145,0.000578529146750717,0.51007326007326
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_A,5,182,1092,0.0013463769017349597,-5.707983206021394e-05,0.49542124542124544
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_B,1,182,1089,0.0033276372968487782,-0.0017281848899893815,0.47474747474747475
LOW_REALIZED_VOLATILITY_42,WF02,REPLICATION_B,2,182,1092,0.003364170604313865,-0.000398175506215126,0.49175824175824173
