signal_id,symbol,aggregate_contribution,absolute_contribution,absolute_contribution_share
DRAWDOWN_ADJUSTED_MOMENTUM_28D,DOGE,0.1322664637057644,0.1322664637057644,0.0679244735846058
DRAWDOWN_ADJUSTED_MOMENTUM_28D,ETC,-0.010050347745129131,0.010050347745129131,0.00516128246574097
DRAWDOWN_ADJUSTED_MOMENTUM_28D,ETH,0.027629924120994048,0.027629924120994048,0.01418914514321691
DRAWDOWN_ADJUSTED_MOMENTUM_28D,FTT,-0.016310967867433974,0.016310967867433974,0.008376378070525131
DRAWDOWN_ADJUSTED_MOMENTUM_28D,ICP,-0.004951691218186852,0.004951691218186852,0.0025429047539750546
DRAWDOWN_ADJUSTED_MOMENTUM_28D,LDO,0.055409877099311174,0.055409877099311174,0.028455336507151114
DRAWDOWN_ADJUSTED_MOMENTUM_28D,LINK,-0.011978910940597111,0.011978910940597111,0.006151681968053351
DRAWDOWN_ADJUSTED_MOMENTUM_28D,LPT,-0.023230988533018745,0.023230988533018745,0.011930103994203498
DRAWDOWN_ADJUSTED_MOMENTUM_28D,LRC,-0.042609222470275515,0.042609222470275515,0.021881654087170445
DRAWDOWN_ADJUSTED_MOMENTUM_28D,LTC,0.005012155255549564,0.005012155255549564,0.002573955617463765
DRAWDOWN_ADJUSTED_MOMENTUM_28D,MANA,-0.05131117181376184,0.05131117181376184,0.026350476430762403
DRAWDOWN_ADJUSTED_MOMENTUM_28D,MATIC,-0.03771362233367347,0.03771362233367347,0.01936755449727625
DRAWDOWN_ADJUSTED_MOMENTUM_28D,NEO,0.03571225947716413,0.03571225947716413,0.018339769262293398
DRAWDOWN_ADJUSTED_MOMENTUM_28D,PAXG,-0.13766445183884204,0.13766445183884204,0.07069657085009932
DRAWDOWN_ADJUSTED_MOMENTUM_28D,QNT,-0.03551793080733457,0.03551793080733457,0.018239973197359406
DRAWDOWN_ADJUSTED_MOMENTUM_28D,SHIB,-0.014760536317090983,0.014760536317090983,0.007580165304753407
DRAWDOWN_ADJUSTED_MOMENTUM_28D,SNX,-0.02844580266457108,0.02844580266457108,0.014608133592962768
DRAWDOWN_ADJUSTED_MOMENTUM_28D,UMA,-0.09907171679005808,0.09907171679005808,0.05087755445747635
DRAWDOWN_ADJUSTED_MOMENTUM_28D,UNI,-0.07218537661567738,0.07218537661567738,0.03707027140329232
DRAWDOWN_ADJUSTED_MOMENTUM_28D,XLM,0.207433286122412,0.207433286122412,0.10652584463990393
DRAWDOWN_ADJUSTED_MOMENTUM_28D,XMR,-0.11650992187311707,0.11650992187311707,0.05983281694307614
DRAWDOWN_ADJUSTED_MOMENTUM_28D,XRP,0.1352141073587296,0.1352141073587296,0.06943821439110429
DRAWDOWN_ADJUSTED_MOMENTUM_28D,ZEC,0.022697106028916097,0.022697106028916097,0.011655932544909485
DRAWDOWN_ADJUSTED_MOMENTUM_28D,ZRX,0.022041778512858785,0.022041778512858785,0.011319393899310538
EMA_20_50_TREND_STATE,1INCH,-0.008514131995753701,0.008514131995753701,0.00686583980983849
EMA_20_50_TREND_STATE,AAVE,0.0785101400358301,0.0785101400358301,0.06331098052071947
EMA_20_50_TREND_STATE,ADA,-0.003551554476984544,0.003551554476984544,0.0028639917876598538
EMA_20_50_TREND_STATE,ALGO,0.004657297368468408,0.004657297368468408,0.0037556685396273074
EMA_20_50_TREND_STATE,AVAX,0.009442460063027047,0.009442460063027047,0.0076144483355290215
EMA_20_50_TREND_STATE,BCH,-0.015210645958165465,0.015210645958165465,0.012265943093789975
EMA_20_50_TREND_STATE,BTC,0.042516690910370365,0.042516690910370365,0.03428567811499826
EMA_20_50_TREND_STATE,COMP,-0.0842453234736929,0.0842453234736929,0.06793586192777816
EMA_20_50_TREND_STATE,CRO,-0.08541093614754858,0.08541093614754858,0.06887581798002188
EMA_20_50_TREND_STATE,CRV,-0.011512453074158773,0.011512453074158773,0.00928370134088574
EMA_20_50_TREND_STATE,DASH,-0.03562349381782049,0.03562349381782049,0.02872696854381757
EMA_20_50_TREND_STATE,DOGE,-0.040555628165185736,0.040555628165185736,0.032704267036077365
EMA_20_50_TREND_STATE,ETC,-0.007830420146276378,0.007830420146276378,0.0063144910596733645
EMA_20_50_TREND_STATE,ETH,0.009247408357264304,0.009247408357264304,0.007457157637302749
EMA_20_50_TREND_STATE,FTT,-0.04662381013036193,0.04662381013036193,0.037597680167401795
EMA_20_50_TREND_STATE,ICP,0.00951801597438861,0.00951801597438861,0.007675377010860055
EMA_20_50_TREND_STATE,LDO,-0.026156011086673602,0.026156011086673602,0.021092341800083073
EMA_20_50_TREND_STATE,LINK,-0.0005193286198651378,0.0005193286198651378,0.0004187892687636095
EMA_20_50_TREND_STATE,LPT,-0.023230988533018745,0.023230988533018745,0.018733588576198956
EMA_20_50_TREND_STATE,LTC,-0.1314795463932792,0.1314795463932792,0.10602578210634978
EMA_20_50_TREND_STATE,NEO,-0.03422252684254892,0.03422252684254892,0.027597221573029965
EMA_20_50_TREND_STATE,PAXG,-0.23887593283620764,0.23887593283620764,0.19263078022482005
EMA_20_50_TREND_STATE,QNT,-0.007910728623720066,0.007910728623720066,0.006379252228724465
EMA_20_50_TREND_STATE,SHIB,-0.10881802386100999,0.10881802386100999,0.08775141384060005
EMA_20_50_TREND_STATE,SNX,-0.028601509312886925,0.028601509312886925,0.02306440414123527
EMA_20_50_TREND_STATE,UMA,-0.04279321246957009,0.04279321246957009,0.03450866652184689
EMA_20_50_TREND_STATE,UNI,-0.01041751781569358,0.01041751781569358,0.008400739919743168
EMA_20_50_TREND_STATE,XLM,-0.004231626762410803,0.004231626762410803,0.003412405574664352
EMA_20_50_TREND_STATE,XMR,-0.07510297609196567,0.07510297609196567,0.060563426001233794
EMA_20_50_TREND_STATE,XRP,0.006931555447975382,0.006931555447975382,0.005589641946184008
EMA_20_50_TREND_STATE,ZEC,-0.007809565009964246,0.007809565009964246,0.006297673370541594
IDIOSYNCRATIC_STRENGTH_28D,1INCH,-0.04994974986541376,0.04994974986541376,0.023537279597595554
IDIOSYNCRATIC_STRENGTH_28D,AAVE,0.0037569524176762894,0.0037569524176762894,0.001770347994293743
IDIOSYNCRATIC_STRENGTH_28D,ADA,-0.03995970675175833,0.03995970675175833,0.01882977978845323
IDIOSYNCRATIC_STRENGTH_28D,ALGO,0.04766389730386184,0.04766389730386184,0.022460142054262597
IDIOSYNCRATIC_STRENGTH_28D,AVAX,0.06162669336899559,0.06162669336899559,0.02903967920579539
IDIOSYNCRATIC_STRENGTH_28D,BCH,0.15432850041415588,0.15432850041415588,0.07272254763863847
IDIOSYNCRATIC_STRENGTH_28D,BTC,-0.09667292655553789,0.09667292655553789,0.04555413606647631
IDIOSYNCRATIC_STRENGTH_28D,COMP,0.09781878621874351,0.09781878621874351,0.04609408710417215
IDIOSYNCRATIC_STRENGTH_28D,CRO,0.07794875541286748,0.07794875541286748,0.03673094771006325
IDIOSYNCRATIC_STRENGTH_28D,CRV,0.035842016614161004,0.035842016614161004,0.016889445265737258
IDIOSYNCRATIC_STRENGTH_28D,DASH,-0.02805114550870754,0.02805114550870754,0.013218237461654543
IDIOSYNCRATIC_STRENGTH_28D,DOGE,0.12418131304610665,0.12418131304610665,0.05851661507491596
IDIOSYNCRATIC_STRENGTH_28D,ETC,-0.014719563185159405,0.014719563185159405,0.006936140324567793
IDIOSYNCRATIC_STRENGTH_28D,ETH,-0.009816238520573436,0.009816238520573436,0.0046255997533114135
IDIOSYNCRATIC_STRENGTH_28D,FLOW,-0.0030484149296277937,0.0030484149296277937,0.0014364715483353421
IDIOSYNCRATIC_STRENGTH_28D,FTT,-0.0487403552950206,0.0487403552950206,0.02296738969376506
IDIOSYNCRATIC_STRENGTH_28D,ICP,0.0277667133329098,0.0277667133329098,0.013084207568284857
IDIOSYNCRATIC_STRENGTH_28D,LDO,0.06155577510883679,0.06155577510883679,0.02900626116221298
IDIOSYNCRATIC_STRENGTH_28D,LINK,0.05702447193028782,0.05702447193028782,0.026871024246265376
IDIOSYNCRATIC_STRENGTH_28D,LPT,-0.025613412508670746,0.025613412508670746,0.012069530944389662
IDIOSYNCRATIC_STRENGTH_28D,LRC,-0.02032061913398969,0.02032061913398969,0.009575465251411492
IDIOSYNCRATIC_STRENGTH_28D,LTC,-0.01106794930194098,0.01106794930194098,0.005215429866890674
IDIOSYNCRATIC_STRENGTH_28D,MANA,0.05090032427938497,0.05090032427938497,0.023985208482529833
IDIOSYNCRATIC_STRENGTH_28D,MATIC,-0.04804274855912845,0.04804274855912845,0.022638664027748685
IDIOSYNCRATIC_STRENGTH_28D,NEO,-0.046013217561597555,0.046013217561597555,0.021682310118678393
IDIOSYNCRATIC_STRENGTH_28D,PAXG,-0.11544961231272594,0.11544961231272594,0.05440207031587567
IDIOSYNCRATIC_STRENGTH_28D,QNT,-0.05585077083014419,0.05585077083014419,0.026317953789806198
IDIOSYNCRATIC_STRENGTH_28D,SHIB,0.006526524765203285,0.006526524765203285,0.0030754235729534398
IDIOSYNCRATIC_STRENGTH_28D,SNX,-0.09009287698606379,0.09009287698606379,0.042453490579761076
IDIOSYNCRATIC_STRENGTH_28D,UMA,-0.09907171679005808,0.09907171679005808,0.046684492006155966
IDIOSYNCRATIC_STRENGTH_28D,UNI,0.05494559061990023,0.05494559061990023,0.025891415523806298
IDIOSYNCRATIC_STRENGTH_28D,XLM,0.2620065878520544,0.2620065878520544,0.12346252646514035
IDIOSYNCRATIC_STRENGTH_28D,XMR,-0.03963314391595391,0.03963314391595391,0.018675897120507493
IDIOSYNCRATIC_STRENGTH_28D,XRP,0.10627307338274214,0.10627307338274214,0.050077909271721864
IDIOSYNCRATIC_STRENGTH_28D,ZEC,0.039938423746505844,0.039938423746505844,0.0188197508284153
IDIOSYNCRATIC_STRENGTH_28D,ZRX,0.009936188696362631,0.009936188696362631,0.0046821225754063835
ILLIQUIDITY_PROXY_30D,AAVE,0.07496030429574327,0.07496030429574327,0.06700397170689008
ILLIQUIDITY_PROXY_30D,BAL,-0.014691206436190391,0.014691206436190391,0.013131872791056444
ILLIQUIDITY_PROXY_30D,BCH,0.17494839744843108,0.17494839744843108,0.15637926743936792
ILLIQUIDITY_PROXY_30D,BTC,0.08522693560170908,0.08522693560170908,0.07618089648078095
ILLIQUIDITY_PROXY_30D,COMP,0.04814957633522716,0.04814957633522716,0.043038950825704025
ILLIQUIDITY_PROXY_30D,DASH,-0.0750591522846938,0.0750591522846938,0.0670923279097784
ILLIQUIDITY_PROXY_30D,ETC,-0.0006831274164643862,0.0006831274164643862,0.0006106198542683864
ILLIQUIDITY_PROXY_30D,LPT,-0.01505894243366854,0.01505894243366854,0.013460577064633281
ILLIQUIDITY_PROXY_30D,MATIC,-0.09605305401224644,0.09605305401224644,0.08585792405544464
ILLIQUIDITY_PROXY_30D,NEO,0.0872891479673947,0.0872891479673947,0.07802422436348068
ILLIQUIDITY_PROXY_30D,PAXG,-0.2555848970963455,0.2555848970963455,0.22845695964876744
ILLIQUIDITY_PROXY_30D,QNT,-0.14700407334269325,0.14700407334269325,0.13140097100180465
ILLIQUIDITY_PROXY_30D,UMA,-0.039561566463037205,0.039561566463037205,0.03536247757895141
ILLIQUIDITY_PROXY_30D,ZEC,0.004473812473935409,0.004473812473935409,0.003998959279071691
MARKET_RESIDUAL_MOMENTUM_28D,1INCH,-0.04658567738952034,0.04658567738952034,0.02415852971922208
MARKET_RESIDUAL_MOMENTUM_28D,AAVE,0.03240539655178789,0.03240539655178789,0.016804880373718765
MARKET_RESIDUAL_MOMENTUM_28D,ADA,-0.020759006565796347,0.020759006565796347,0.010765263170223508
MARKET_RESIDUAL_MOMENTUM_28D,ALGO,0.09582910101975184,0.09582910101975184,0.0496953208513997
MARKET_RESIDUAL_MOMENTUM_28D,AVAX,0.05191169114367402,0.05191169114367402,0.02692050869591185
MARKET_RESIDUAL_MOMENTUM_28D,BCH,0.15311257285505583,0.15311257285505583,0.07940154246930675
MARKET_RESIDUAL_MOMENTUM_28D,BTC,-0.036290354263188385,0.036290354263188385,0.018819552513055372
MARKET_RESIDUAL_MOMENTUM_28D,COMP,0.14621357440476393,0.14621357440476393,0.07582384072847648
MARKET_RESIDUAL_MOMENTUM_28D,CRO,-0.013279942355945883,0.013279942355945883,0.006886749319820892
MARKET_RESIDUAL_MOMENTUM_28D,CRV,0.04332906331526529,0.04332906331526529,0.022469705765046286
MARKET_RESIDUAL_MOMENTUM_28D,DASH,-0.030585602794997908,0.030585602794997908,0.01586116668273452
MARKET_RESIDUAL_MOMENTUM_28D,DOGE,0.11834386752614064,0.11834386752614064,0.061371090878697784
MARKET_RESIDUAL_MOMENTUM_28D,ETC,-0.0140450218312289,0.0140450218312289,0.007283506354963832
MARKET_RESIDUAL_MOMENTUM_28D,ETH,-0.010099219741519833,0.010099219741519833,0.005237281369259345
MARKET_RESIDUAL_MOMENTUM_28D,FLOW,-0.008275101759222145,0.008275101759222145,0.004291325209424275
MARKET_RESIDUAL_MOMENTUM_28D,FTT,-0.004074959870872419,0.004074959870872419,0.0021132039858940497
MARKET_RESIDUAL_MOMENTUM_28D,ICP,0.021619193776394794,0.021619193776394794,0.011211341438391228
MARKET_RESIDUAL_MOMENTUM_28D,LDO,0.0053791279986400995,0.0053791279986400995,0.0027895231088317218
MARKET_RESIDUAL_MOMENTUM_28D,LINK,0.0433295493633125,0.0433295493633125,0.02246995782118997
MARKET_RESIDUAL_MOMENTUM_28D,LPT,-0.006657081172968411,0.006657081172968411,0.003452247608545229
MARKET_RESIDUAL_MOMENTUM_28D,LRC,-0.039498139717805365,0.039498139717805365,0.020483054786303106
MARKET_RESIDUAL_MOMENTUM_28D,LTC,-0.00890822913453744,0.00890822913453744,0.004619654158786047
MARKET_RESIDUAL_MOMENTUM_28D,MANA,0.08771890352614631,0.08771890352614631,0.045489512153164366
MARKET_RESIDUAL_MOMENTUM_28D,MATIC,-0.04069668955901176,0.04069668955901176,0.02110460208541498
MARKET_RESIDUAL_MOMENTUM_28D,NEO,-0.05488252646781698,0.05488252646781698,0.02846113271365701
MARKET_RESIDUAL_MOMENTUM_28D,PAXG,0.0017826007446481156,0.0017826007446481156,0.0009244260356462388
MARKET_RESIDUAL_MOMENTUM_28D,QNT,-0.07364536219115451,0.07364536219115451,0.03819121607488123
MARKET_RESIDUAL_MOMENTUM_28D,SHIB,0.03158653294897055,0.03158653294897055,0.016380231816625932
MARKET_RESIDUAL_MOMENTUM_28D,SNX,-0.09108568528864702,0.09108568528864702,0.04723546717250268
MARKET_RESIDUAL_MOMENTUM_28D,UMA,-0.09907171679005808,0.09907171679005808,0.0513768855263095
MARKET_RESIDUAL_MOMENTUM_28D,UNI,0.06069644045112142,0.06069644045112142,0.031476128343671333
MARKET_RESIDUAL_MOMENTUM_28D,XLM,0.17525609221450364,0.17525609221450364,0.09088479012202264
MARKET_RESIDUAL_MOMENTUM_28D,XMR,-0.12983743816736842,0.12983743816736842,0.06733145860276017
MARKET_RESIDUAL_MOMENTUM_28D,XRP,0.10763118225520035,0.10763118225520035,0.05581567685462475
MARKET_RESIDUAL_MOMENTUM_28D,ZEC,-0.01397364047154939,0.01397364047154939,0.007246489211587404
MARKET_RESIDUAL_MOMENTUM_28D,ZRX,0.009936188696362631,0.009936188696362631,0.005152736277928934
MAX_DRAWDOWN_28D,1INCH,0.004429631128120723,0.004429631128120723,0.00269137040650785
MAX_DRAWDOWN_28D,AAVE,0.002643474800955921,0.002643474800955921,0.0016061314461324823
MAX_DRAWDOWN_28D,ADA,0.022632893880862405,0.022632893880862405,0.01375137094777197
MAX_DRAWDOWN_28D,AVAX,-0.05658428898033162,0.05658428898033162,0.03437967551477852
MAX_DRAWDOWN_28D,BAT,-0.009008929699514846,0.009008929699514846,0.005473676269263186
MAX_DRAWDOWN_28D,BCH,0.18632653090630152,0.18632653090630152,0.1132089098898041
MAX_DRAWDOWN_28D,BTC,0.06896287982005148,0.06896287982005148,0.0419007020058546
MAX_DRAWDOWN_28D,COMP,-0.009383308271715636,0.009383308271715636,0.00570114248053648
MAX_DRAWDOWN_28D,CRO,0.018006902168573674,0.018006902168573674,0.010940695107030687
MAX_DRAWDOWN_28D,CRV,-0.009983446137968996,0.009983446137968996,0.006065776294581467
MAX_DRAWDOWN_28D,DASH,-0.052226581091668556,0.052226581091668556,0.03173200447569376
MAX_DRAWDOWN_28D,DOGE,0.03341511907014816,0.03341511907014816,0.020302472145911354
MAX_DRAWDOWN_28D,ETC,-0.04866308879425439,0.04866308879425439,0.029566885657516234
MAX_DRAWDOWN_28D,ETH,0.037998303475176576,0.037998303475176576,0.023087138976735016
MAX_DRAWDOWN_28D,FLOW,-0.017065599782942264,0.017065599782942264,0.010368775389341145
MAX_DRAWDOWN_28D,FTT,-0.005829470521841357,0.005829470521841357,0.003541889605320228
MAX_DRAWDOWN_28D,ICP,0.01263363600179578,0.01263363600179578,0.0076759877015426855
MAX_DRAWDOWN_28D,LDO,-0.011620837516895105,0.011620837516895105,0.007060628139724251
MAX_DRAWDOWN_28D,LINK,-0.06843926888316641,0.06843926888316641,0.04158256468486865
MAX_DRAWDOWN_28D,LPT,0.018155466707981422,0.018155466707981422,0.011030960457181438
MAX_DRAWDOWN_28D,LRC,0.019177520583815676,0.019177520583815676,0.01165194344102731
MAX_DRAWDOWN_28D,LTC,-0.08063393106665374,0.08063393106665374,0.04899183917493714
MAX_DRAWDOWN_28D,MANA,0.01661846092560704,0.01661846092560704,0.010097101235574234
MAX_DRAWDOWN_28D,NEO,0.02913199562234002,0.02913199562234002,0.01770011737608174
MAX_DRAWDOWN_28D,PAXG,-0.2556368776380641,0.2556368776380641,0.1553207270283575
MAX_DRAWDOWN_28D,QNT,0.017858884963843705,0.017858884963843705,0.010850762308352423
MAX_DRAWDOWN_28D,SHIB,0.011384786744745867,0.011384786744745867,0.006917207605548685
MAX_DRAWDOWN_28D,SNX,-0.013762594333320275,0.013762594333320275,0.008361924059619203
MAX_DRAWDOWN_28D,UNI,0.011352400972027294,0.011352400972027294,0.006897530547173932
MAX_DRAWDOWN_28D,XLM,0.29135561656959147,0.29135561656959147,0.17702284039572425
MAX_DRAWDOWN_28D,XMR,-0.03439523621896155,0.03439523621896155,0.020897975069954226
MAX_DRAWDOWN_28D,XRP,0.09112528901046463,0.09112528901046463,0.055366214258858154
MAX_DRAWDOWN_28D,ZEC,-0.029960621082138858,0.029960621082138858,0.01820357646242054
MAX_DRAWDOWN_28D,ZRX,-0.049460671103227556,0.049460671103227556,0.03005148344027456
MULTI_HORIZON_TREND_AGREEMENT,1INCH,-0.02100637736032869,0.02100637736032869,0.012516525837063086
MULTI_HORIZON_TREND_AGREEMENT,AAVE,0.15653111112704746,0.15653111112704746,0.09326813772402051
MULTI_HORIZON_TREND_AGREEMENT,ADA,0.04152451287661645,0.04152451287661645,0.02474213565605946
MULTI_HORIZON_TREND_AGREEMENT,ALGO,0.10372926285897484,0.10372926285897484,0.06180646840543817
MULTI_HORIZON_TREND_AGREEMENT,AVAX,0.09267866118453853,0.09267866118453853,0.05522203268857879
MULTI_HORIZON_TREND_AGREEMENT,BAL,-0.014691206436190391,0.014691206436190391,0.008753668554173174
MULTI_HORIZON_TREND_AGREEMENT,BAT,-0.0016857142000313806,0.0016857142000313806,0.0010044228462944627
MULTI_HORIZON_TREND_AGREEMENT,BCH,0.07544051401533027,0.07544051401533027,0.044950784546861355
MULTI_HORIZON_TREND_AGREEMENT,BTC,0.02606112550563644,0.02606112550563644,0.015528367654209287
MULTI_HORIZON_TREND_AGREEMENT,COMP,0.05785370871582893,0.05785370871582893,0.034471790518204044
MULTI_HORIZON_TREND_AGREEMENT,CRO,0.014991249495321102,0.014991249495321102,0.008932447438195955
MULTI_HORIZON_TREND_AGREEMENT,CRV,-0.11898137126462244,0.11898137126462244,0.07089434708410569
MULTI_HORIZON_TREND_AGREEMENT,DASH,-0.047262027432175585,0.047262027432175585,0.028160799804729103
MULTI_HORIZON_TREND_AGREEMENT,DOGE,0.1916372713857049,0.1916372713857049,0.11418593589456084
MULTI_HORIZON_TREND_AGREEMENT,ETC,0.002487709092877958,0.002487709092877958,0.001482286764728315
MULTI_HORIZON_TREND_AGREEMENT,ETH,0.06787954018036343,0.06787954018036343,0.040445622960197394
MULTI_HORIZON_TREND_AGREEMENT,FLOW,-0.00522668682959435,0.00522668682959435,0.003114290466303962
MULTI_HORIZON_TREND_AGREEMENT,FTT,-0.10202380005481079,0.10202380005481079,0.06079027847005298
MULTI_HORIZON_TREND_AGREEMENT,ICP,0.01163352612011653,0.01163352612011653,0.00693176780369466
MULTI_HORIZON_TREND_AGREEMENT,LDO,-0.008754348653233702,0.008754348653233702,0.005216226921248812
MULTI_HORIZON_TREND_AGREEMENT,LINK,-0.01321920815939321,0.01321920815939321,0.007876587078028732
MULTI_HORIZON_TREND_AGREEMENT,LPT,-0.0014885672674258763,0.0014885672674258763,0.0008869540113151067
MULTI_HORIZON_TREND_AGREEMENT,LRC,0.001359040481468888,0.001359040481468888,0.0008097762411925854
MULTI_HORIZON_TREND_AGREEMENT,LTC,0.0012319571443646963,0.0012319571443646963,0.0007340543856322451
MULTI_HORIZON_TREND_AGREEMENT,MANA,-0.003693696098612057,0.003693696098612057,0.0022008669966982605
MULTI_HORIZON_TREND_AGREEMENT,NEO,-0.025280039127439355,0.025280039127439355,0.015062961950694453
MULTI_HORIZON_TREND_AGREEMENT,PAXG,-0.17777431069348806,0.17777431069348806,0.10592577267336623
MULTI_HORIZON_TREND_AGREEMENT,QNT,-0.005338637993340671,0.005338637993340671,0.003180995905775234
MULTI_HORIZON_TREND_AGREEMENT,SHIB,-0.009229997899757616,0.009229997899757616,0.005499639714486522
MULTI_HORIZON_TREND_AGREEMENT,SNX,-0.0032316234605057276,0.0032316234605057276,0.001925543745370775
MULTI_HORIZON_TREND_AGREEMENT,UMA,-0.05391224142039634,0.05391224142039634,0.03212329051779992
MULTI_HORIZON_TREND_AGREEMENT,UNI,0.0026137497534751432,0.0026137497534751432,0.0015573873476524562
MULTI_HORIZON_TREND_AGREEMENT,XLM,-0.02575261527122155,0.02575261527122155,0.015344543653820486
MULTI_HORIZON_TREND_AGREEMENT,XMR,-0.05192498317416129,0.05192498317416129,0.03093919443320361
MULTI_HORIZON_TREND_AGREEMENT,XRP,0.05653050942567376,0.05653050942567376,0.03368337003909334
MULTI_HORIZON_TREND_AGREEMENT,ZEC,0.016495004743738658,0.016495004743738658,0.009828451118249005
MULTI_HORIZON_TREND_AGREEMENT,ZRX,-0.06713546833755835,0.06713546833755835,0.040002272148900946
OLS_TREND_TSTAT_28D,1INCH,-0.048310586032317915,0.048310586032317915,0.024308533199118527
OLS_TREND_TSTAT_28D,AAVE,0.09589004200829104,0.09589004200829104,0.04824918224059836
OLS_TREND_TSTAT_28D,ADA,0.025474949622174687,0.025474949622174687,0.012818280826116355
OLS_TREND_TSTAT_28D,ALGO,0.02452838123164692,0.02452838123164692,0.012341994135431463
OLS_TREND_TSTAT_28D,AVAX,0.0008893546710254403,0.0008893546710254403,0.00044749835019494146
OLS_TREND_TSTAT_28D,BCH,0.07951102347581089,0.07951102347581089,0.040007719065230866
OLS_TREND_TSTAT_28D,BTC,-0.12232187723415466,0.12232187723415466,0.06154894108996765
OLS_TREND_TSTAT_28D,COMP,-0.016002584154559053,0.016002584154559053,0.00805205194432047
OLS_TREND_TSTAT_28D,CRO,0.09602018392118349,0.09602018392118349,0.04831466600450937
OLS_TREND_TSTAT_28D,CRV,0.01514119279939627,0.01514119279939627,0.007618623951118302
OLS_TREND_TSTAT_28D,DASH,-0.013160119353113247,0.013160119353113247,0.006621803303845511
OLS_TREND_TSTAT_28D,DOGE,0.1330599725326887,0.1330599725326887,0.06695204975615307
OLS_TREND_TSTAT_28D,ETC,-0.04303888455181067,0.04303888455181067,0.021655960730446195
OLS_TREND_TSTAT_28D,ETH,-0.008768735608278844,0.008768735608278844,0.004412182052719181
OLS_TREND_TSTAT_28D,FLOW,-0.040198777680030356,0.040198777680030356,0.02022689853410827
OLS_TREND_TSTAT_28D,FTT,-0.025512254160180752,0.025512254160180752,0.0128370514243449
OLS_TREND_TSTAT_28D,ICP,0.018948152585574612,0.018948152585574612,0.009534179442167794
OLS_TREND_TSTAT_28D,LDO,0.04457816678770792,0.04457816678770792,0.022430484419914392
OLS_TREND_TSTAT_28D,LINK,0.09729888236915774,0.09729888236915774,0.04895807123361278
OLS_TREND_TSTAT_28D,LPT,0.010784285236352133,0.010784285236352133,0.005426350148625009
OLS_TREND_TSTAT_28D,LRC,-0.00757213071206775,0.00757213071206775,0.003810083998551165
OLS_TREND_TSTAT_28D,LTC,-0.025087928282314167,0.025087928282314167,0.0126235425324746
OLS_TREND_TSTAT_28D,MANA,-0.015870022484120474,0.015870022484120474,0.007985350626215342
OLS_TREND_TSTAT_28D,MATIC,0.00042708980338586507,0.00042708980338586507,0.00021489962174470824
OLS_TREND_TSTAT_28D,NEO,0.009134997820077172,0.009134997820077172,0.0045964749348035815
OLS_TREND_TSTAT_28D,PAXG,-0.19672073856074393,0.19672073856074393,0.09898436340763889
OLS_TREND_TSTAT_28D,QNT,-0.05836881079765803,0.05836881079765803,0.029369550063391398
OLS_TREND_TSTAT_28D,SHIB,-0.07852908421694607,0.07852908421694607,0.03951363474471226
OLS_TREND_TSTAT_28D,SNX,-0.11086111800757924,0.11086111800757924,0.05578220818467969
OLS_TREND_TSTAT_28D,UMA,-0.09907171679005808,0.09907171679005808,0.049850111838298614
OLS_TREND_TSTAT_28D,UNI,-0.02924424077567575,0.02924424077567575,0.014714882516700903
OLS_TREND_TSTAT_28D,XLM,-0.0948055265599288,0.0948055265599288,0.0477034844557726
OLS_TREND_TSTAT_28D,XMR,-0.11138523214241733,0.11138523214241733,0.056045927731329694
OLS_TREND_TSTAT_28D,XRP,0.07970857614891534,0.07970857614891534,0.04010712203478958
OLS_TREND_TSTAT_28D,ZEC,0.022285314728118965,0.022285314728118965,0.011213345922959679
OLS_TREND_TSTAT_28D,ZRX,-0.08888113282476143,0.08888113282476143,0.04472249553339384
POSITIVE_BAR_BREADTH_28D,1INCH,-0.12011531719375,0.12011531719375,0.049327197563163276
POSITIVE_BAR_BREADTH_28D,AAVE,0.08987346772965,0.08987346772965,0.03690791817363406
POSITIVE_BAR_BREADTH_28D,ADA,0.012980458756465427,0.012980458756465427,0.005330624507346173
POSITIVE_BAR_BREADTH_28D,ALGO,0.13765118977631144,0.13765118977631144,0.05652857263781092
POSITIVE_BAR_BREADTH_28D,AVAX,0.13305387460695706,0.13305387460695706,0.05464061464113778
POSITIVE_BAR_BREADTH_28D,BAL,-0.014691206436190391,0.014691206436190391,0.006033169284732045
POSITIVE_BAR_BREADTH_28D,BCH,0.09055810288225885,0.09055810288225885,0.037189074101291054
POSITIVE_BAR_BREADTH_28D,BTC,0.011402500510665195,0.011402500510665195,0.004682611747978788
POSITIVE_BAR_BREADTH_28D,COMP,0.012257906306552862,0.012257906306552862,0.005033897259903669
POSITIVE_BAR_BREADTH_28D,CRO,0.01968895664046276,0.01968895664046276,0.008085572071129634
POSITIVE_BAR_BREADTH_28D,CRV,0.11794612252463108,0.11794612252463108,0.04843638449704953
POSITIVE_BAR_BREADTH_28D,DASH,-0.06023483535062845,0.06023483535062845,0.024736359133385056
POSITIVE_BAR_BREADTH_28D,DOGE,0.17679663827769,0.17679663827769,0.0726042515523616
POSITIVE_BAR_BREADTH_28D,ETC,-0.010273036116541252,0.010273036116541252,0.004218779868655331
POSITIVE_BAR_BREADTH_28D,ETH,-0.03872079378188108,0.03872079378188108,0.015901287939826005
POSITIVE_BAR_BREADTH_28D,FLOW,-0.006763983047956473,0.006763983047956473,0.0027777333975004237
POSITIVE_BAR_BREADTH_28D,FTT,-0.06844597892268592,0.06844597892268592,0.028108391199412455
