signal_id,family,fold_id,grid_id,decision_time,matched_symbol_count,evaluable,exclusion_reason,rank_ic,top_count,top_excess,top_hit_rate
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-09 00:00:00+00:00,30,True,,0.008676307007786429,6,0.01982473504188815,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-10 00:00:00+00:00,30,True,,0.2760845383759733,6,0.00973039174671816,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-11 00:00:00+00:00,30,True,,0.2938820912124583,6,0.021792070584438054,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-12 00:00:00+00:00,30,True,,-0.42558398220244714,6,-0.015340102797596096,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-13 00:00:00+00:00,30,True,,0.4051167964404894,6,0.07085993716823426,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-14 00:00:00+00:00,30,True,,0.3081201334816463,6,-0.004101257005649513,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-15 00:00:00+00:00,30,True,,0.12703003337041158,6,-0.009525711380800795,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-16 00:00:00+00:00,30,True,,0.08876529477196886,6,-0.005636264781956302,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-17 00:00:00+00:00,30,True,,0.1835372636262514,6,0.011897878132384824,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-18 00:00:00+00:00,30,True,,0.24404894327030033,6,0.011934405413753681,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-19 00:00:00+00:00,30,True,,-0.28587319243604004,6,-0.020299617670824388,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-20 00:00:00+00:00,30,True,,0.015795328142380424,6,-0.0061113307871137066,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-21 00:00:00+00:00,30,True,,0.15239154616240266,6,0.0003645403126093221,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-22 00:00:00+00:00,30,True,,0.2938820912124583,6,0.0087927914384481,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-23 00:00:00+00:00,30,True,,0.2814238042269188,6,0.007277709770085109,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-24 00:00:00+00:00,30,True,,-0.20578420467185762,6,-0.015950581677347295,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-25 00:00:00+00:00,30,True,,-0.02246941045606229,6,-0.007035669133456368,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-26 00:00:00+00:00,30,True,,0.3437152391546162,6,0.020388458843985956,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-27 00:00:00+00:00,30,True,,-0.15550611790878754,6,-0.003072498190362553,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-28 00:00:00+00:00,30,True,,0.10389321468298109,6,0.0034342529875894517,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-29 00:00:00+00:00,30,True,,-0.010011123470522803,6,0.0016969035584571638,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-30 00:00:00+00:00,30,True,,-0.018020022246941044,6,0.0058183835821053066,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-07-31 00:00:00+00:00,30,True,,-0.12480533926585094,6,-0.025291619965821,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-01 00:00:00+00:00,30,True,,0.19555061179087876,6,0.007949352341281862,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-02 00:00:00+00:00,30,True,,0.021579532814238044,6,0.004133779509558701,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-03 00:00:00+00:00,30,True,,-0.41935483870967744,6,-0.010180064502152666,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-04 00:00:00+00:00,30,True,,0.13459399332591768,6,0.0011247444560843923,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-05 00:00:00+00:00,30,True,,-0.1261401557285873,6,-0.0034151760055435706,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-06 00:00:00+00:00,30,True,,0.19332591768631813,6,0.005778691767113079,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-07 00:00:00+00:00,30,True,,0.12169076751946607,6,0.01074473916311841,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-08 00:00:00+00:00,30,True,,0.5167964404894327,6,0.012279892234752848,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-09 00:00:00+00:00,30,True,,-0.33837597330367075,6,-0.005067625249810096,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-10 00:00:00+00:00,30,True,,0.15906562847608455,6,0.00041325756705338536,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-11 00:00:00+00:00,30,True,,0.08031145717463849,6,0.0006775620159682473,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-12 00:00:00+00:00,30,True,,-0.09098998887652948,6,0.002417891680831959,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-13 00:00:00+00:00,30,True,,0.21601779755283648,6,0.00642973819963469,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-14 00:00:00+00:00,30,True,,0.2645161290322581,6,0.00017298853745394398,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-15 00:00:00+00:00,30,True,,0.25205784204671855,6,0.009314277879452479,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-16 00:00:00+00:00,30,True,,-0.17508342602892102,6,-0.0003294837773472753,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-17 00:00:00+00:00,30,True,,-0.3236929922135706,6,-0.01453354553714259,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-18 00:00:00+00:00,30,True,,-0.13726362625139044,6,-0.012293576780823063,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-19 00:00:00+00:00,30,True,,-0.06874304783092325,6,-0.006999636333363224,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-20 00:00:00+00:00,30,True,,0.16395995550611792,6,0.0031926620698717843,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-21 00:00:00+00:00,30,True,,0.1239154616240267,6,0.0027136056635037858,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-22 00:00:00+00:00,30,True,,-0.0442714126807564,6,-0.005070833428860225,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-23 00:00:00+00:00,30,True,,0.26807563959955505,6,0.003250650694933511,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-24 00:00:00+00:00,30,True,,-0.35305895439377083,6,-0.01078607461724819,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-25 00:00:00+00:00,30,True,,0.24849833147942157,6,0.0041002536834214105,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-26 00:00:00+00:00,30,True,,0.4068965517241379,6,0.012329362104143793,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-27 00:00:00+00:00,30,True,,0.06696329254727475,6,-0.002476885974181101,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-28 00:00:00+00:00,30,True,,0.185761957730812,6,0.009853868175030603,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-29 00:00:00+00:00,30,True,,0.16751946607341492,6,-0.009981604997569466,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-30 00:00:00+00:00,30,True,,0.053615127919911014,6,0.006720321079326717,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-08-31 00:00:00+00:00,30,True,,0.29833147942157956,6,0.007537790626808472,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-01 00:00:00+00:00,30,True,,0.00778642936596218,6,0.0029478055420020643,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-02 00:00:00+00:00,30,True,,0.23648498331479423,6,0.0028552441934610448,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-03 00:00:00+00:00,30,True,,-0.013125695216907676,6,0.005531282504428777,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-04 00:00:00+00:00,30,True,,-0.21468298109010012,6,-0.003425165410200304,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-05 00:00:00+00:00,30,True,,0.18220244716351502,6,0.0008989098731924695,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-06 00:00:00+00:00,30,True,,-0.10611790878754171,6,0.00034644331001106466,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-07 00:00:00+00:00,30,True,,0.09766407119021135,6,-0.0014921851787204473,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-08 00:00:00+00:00,30,True,,0.11190211345939934,6,0.005890833812517204,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-09 00:00:00+00:00,30,True,,-0.08698553948832036,6,-0.004558711128757557,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-10 00:00:00+00:00,30,True,,-0.010901001112347052,6,0.0014738504179445666,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-11 00:00:00+00:00,30,True,,-0.0028921023359288096,6,0.0019390222332023657,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-12 00:00:00+00:00,30,True,,0.10522803114571747,6,-0.0031989378172337414,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-13 00:00:00+00:00,30,True,,-0.19021134593993325,6,-0.003986660571177225,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-14 00:00:00+00:00,30,True,,-0.1728587319243604,6,-0.009441591866455826,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-15 00:00:00+00:00,30,True,,-0.2916573971078977,6,-0.010365894878482195,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-16 00:00:00+00:00,30,True,,-0.18131256952169078,6,-0.003173831042065071,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-17 00:00:00+00:00,30,True,,0.3054505005561735,6,0.0012371602256583368,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-18 00:00:00+00:00,30,True,,0.13147942157953282,6,-0.0009613625971608523,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-19 00:00:00+00:00,30,True,,-0.10923248053392659,6,0.004885905750664018,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-20 00:00:00+00:00,30,True,,-0.2814238042269188,6,-0.006418415454075328,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-21 00:00:00+00:00,30,True,,0.23381535038932147,6,0.009555478454285006,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-22 00:00:00+00:00,30,True,,-0.467853170189099,6,-0.006102575845200377,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-23 00:00:00+00:00,30,True,,0.22402669632925473,6,-0.0009161027196187424,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-24 00:00:00+00:00,30,True,,0.15506117908787542,6,-0.0018247408490844018,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-25 00:00:00+00:00,30,True,,-0.06918798665183537,6,-0.0066031570164638,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-26 00:00:00+00:00,30,True,,-0.0020022246941045607,6,-0.00013283193313569797,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-27 00:00:00+00:00,30,True,,0.15194660734149054,6,-0.0020654674288494543,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-28 00:00:00+00:00,30,True,,-0.15773081201334815,6,-0.005330239195284511,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-29 00:00:00+00:00,30,True,,0.09766407119021135,6,-0.00012049222573229379,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-09-30 00:00:00+00:00,30,True,,-0.011345939933259178,6,0.0006402560891983133,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-01 00:00:00+00:00,30,True,,-0.07675194660734148,6,-0.0025518999926903707,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-02 00:00:00+00:00,30,True,,0.1332591768631813,6,0.0012907513445722246,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-03 00:00:00+00:00,30,True,,0.33793103448275863,6,0.006474075790837452,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-04 00:00:00+00:00,30,True,,-0.03136818687430478,6,-0.0017028692590662124,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-05 00:00:00+00:00,30,True,,-0.03092324805339266,6,-0.0018962087596914937,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-06 00:00:00+00:00,30,True,,0.32191323692992213,6,0.01049795615761313,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-07 00:00:00+00:00,30,True,,0.41490545050055616,6,0.007761036912828904,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-08 00:00:00+00:00,30,True,,-0.1399332591768632,6,0.004716067226278235,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-09 00:00:00+00:00,30,True,,0.006896551724137931,6,0.00019109371976968464,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-10 00:00:00+00:00,30,True,,0.0731924360400445,6,-0.0002786907269303829,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-11 00:00:00+00:00,30,True,,0.08743047830923248,6,0.0018810389607307075,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-12 00:00:00+00:00,30,True,,0.18843159065628476,6,0.007729595052862263,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-13 00:00:00+00:00,30,True,,-0.0135706340378198,6,0.0019615167731170634,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-14 00:00:00+00:00,30,True,,-0.04338153503893215,6,4.912892770647485e-06,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-15 00:00:00+00:00,30,True,,0.12302558398220245,6,0.00364243828220151,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-16 00:00:00+00:00,30,True,,0.3254727474972191,6,-0.002517398183179526,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-17 00:00:00+00:00,30,True,,-0.29076751946607343,6,-0.0006086051244747134,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-18 00:00:00+00:00,30,True,,0.07675194660734148,6,0.007611233561147386,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-19 00:00:00+00:00,30,True,,0.020689655172413793,6,-0.003479827174909319,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-20 00:00:00+00:00,30,True,,0.4278086763070078,6,0.009092686947423042,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-21 00:00:00+00:00,30,True,,0.3050055617352614,6,-0.0022880968690422304,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-22 00:00:00+00:00,30,True,,-0.5946607341490545,6,-0.015366072972496439,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-23 00:00:00+00:00,30,True,,-0.07363737486095662,6,-0.01815046406413187,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-24 00:00:00+00:00,30,True,,-0.14260289210233593,6,-0.00036955491180749,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-25 00:00:00+00:00,30,True,,0.15862068965517243,6,-0.008790049501741101,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-26 00:00:00+00:00,30,True,,-0.15817575083426028,6,-0.010289258237187423,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-27 00:00:00+00:00,30,True,,0.020244716351501667,6,-0.00460243711145251,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-28 00:00:00+00:00,30,True,,0.2827586206896552,6,0.0005876981526566696,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-29 00:00:00+00:00,30,True,,0.05183537263626251,6,-0.003985460873529079,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-30 00:00:00+00:00,30,True,,0.03314794215795328,6,-0.006541320496895305,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-10-31 00:00:00+00:00,30,True,,-0.11635150166852058,6,0.0033025278301749656,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-01 00:00:00+00:00,30,True,,0.19154616240266964,6,-0.003111946920481605,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-02 00:00:00+00:00,30,True,,-0.015350389321468299,6,-0.005265992391559029,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-03 00:00:00+00:00,30,True,,0.31078976640711903,6,0.012679205584816321,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-04 00:00:00+00:00,30,True,,-0.14304783092324805,6,-0.009724288234899254,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-05 00:00:00+00:00,30,True,,-0.4567296996662959,6,-0.029749730817993095,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-06 00:00:00+00:00,30,True,,-0.1746384872080089,6,-0.00914853844432078,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-07 00:00:00+00:00,30,True,,0.4024471635150167,6,0.014943690653135671,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-08 00:00:00+00:00,30,True,,-0.11368186874304784,6,-0.006163710714050658,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-09 00:00:00+00:00,30,True,,-0.0006674082313681868,6,0.02160642426739964,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-10 00:00:00+00:00,30,True,,0.10122358175750834,6,-0.027873644841406843,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-11 00:00:00+00:00,30,True,,-0.09454949944382647,6,-0.00792594926804161,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-12 00:00:00+00:00,30,True,,0.07185761957730812,6,-0.007048214632646805,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-13 00:00:00+00:00,30,True,,0.49632925472747497,6,0.030095771794876255,0.3333333333333333
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-14 00:00:00+00:00,30,True,,0.25873192436040043,6,0.012792014953315257,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-15 00:00:00+00:00,30,True,,0.08476084538375973,6,0.011458849478707928,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-16 00:00:00+00:00,30,True,,0.08431590656284761,6,0.005984319234480881,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-17 00:00:00+00:00,30,True,,-0.28409343715239155,6,-0.006856847420568672,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-18 00:00:00+00:00,30,True,,0.18843159065628476,6,0.0038461824263225012,0.5
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-19 00:00:00+00:00,30,True,,0.14527252502780869,6,-0.002857395042328785,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-20 00:00:00+00:00,30,True,,-0.4496106785317019,6,-0.004277315970674402,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-21 00:00:00+00:00,30,True,,-0.00778642936596218,6,0.020037303695937113,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-22 00:00:00+00:00,30,True,,-0.01846496106785317,6,-0.005537240193865284,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-23 00:00:00+00:00,30,True,,0.05539488320355951,6,0.0006970051556317693,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-24 00:00:00+00:00,30,True,,0.296551724137931,6,0.01492806117385756,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-25 00:00:00+00:00,30,True,,0.4660734149054505,6,0.006503378979249377,1.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-26 00:00:00+00:00,30,True,,0.3050055617352614,6,0.0019003077836457286,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-27 00:00:00+00:00,30,True,,-0.09632925472747497,6,-0.0007065463851655199,0.0
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-28 00:00:00+00:00,30,True,,0.1510567296996663,6,0.017956982594689856,0.8333333333333334
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-29 00:00:00+00:00,30,True,,-0.09721913236929922,6,-0.00586376108302091,0.16666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-11-30 00:00:00+00:00,30,True,,0.07764182424916574,6,0.005440817236880764,0.6666666666666666
DISTANCE_FROM_EMA20_ATR_4H,REVERSAL,WF02,PRIMARY_GRID,2023-12-01 00:00:00+00:00,30,True,,0.4442714126807564,6,0.0006354886463422263,1.0
