symbol,entry_signal_time,exit_signal_time,entry_price,exit_price,net_trade_return_after_round_trip_cost,holding_days,exit_reason
SHIB/USDT,2023-07-29 00:00:00+00:00,2023-08-07 00:00:00+00:00,8.179e-06,9.374e-06,0.14153060793683436,9,ROTATION_EXIT
BTC/USDT,2023-07-29 00:00:00+00:00,2023-08-07 00:00:00+00:00,29314.8,29091.3,-0.01158571554749599,9,ROTATION_EXIT
BNB/USDT,2023-08-07 00:00:00+00:00,2023-08-10 00:00:00+00:00,243.173,243.898,-0.001022501308035273,3,ROTATION_EXIT
LINK/USDT,2023-08-07 00:00:00+00:00,2023-08-13 00:00:00+00:00,7.1008,7.444,0.044147621836093665,6,ROTATION_EXIT
BTC/USDT,2023-08-10 00:00:00+00:00,2023-08-13 00:00:00+00:00,29581.7,29430.8,-0.009072778898876588,3,ROTATION_EXIT
GRAM/USDT,2023-08-13 00:00:00+00:00,2023-08-16 00:00:00+00:00,1.3761,1.4973,0.08373138179712081,3,ROTATION_EXIT
XMR/USDT,2023-08-13 00:00:00+00:00,2023-08-16 00:00:00+00:00,157.95,155.46,-0.019693566333619517,3,ROTATION_EXIT
ETH/USDT,2023-08-16 00:00:00+00:00,2023-08-19 00:00:00+00:00,1829.05,1661.42,-0.09527482308830304,3,ROTATION_EXIT
LINK/USDT,2023-08-16 00:00:00+00:00,2023-08-19 00:00:00+00:00,7.0495,6.1751,-0.12753402337816755,3,ROTATION_EXIT
ADA/USDT,2023-08-19 00:00:00+00:00,2023-08-25 00:00:00+00:00,0.263891,0.265828,0.003318833833823698,6,ROTATION_EXIT
XMR/USDT,2023-08-22 00:00:00+00:00,2023-08-25 00:00:00+00:00,149.62,138.56,-0.07761752260750521,3,ROTATION_EXIT
GRAM/USDT,2023-08-25 00:00:00+00:00,2023-08-28 00:00:00+00:00,1.4101,1.5154,0.07038543294943356,3,ROTATION_EXIT
SUI/USDT,2023-08-25 00:00:00+00:00,2023-08-28 00:00:00+00:00,0.57281,0.58357,0.01471758391354383,3,ROTATION_EXIT
XMR/USDT,2023-08-28 00:00:00+00:00,2023-08-31 00:00:00+00:00,145.39,142.08,-0.026667484894026483,3,ROTATION_EXIT
ADA/USDT,2023-08-28 00:00:00+00:00,2023-08-31 00:00:00+00:00,0.26335,0.265452,0.0039578939709343786,3,ROTATION_EXIT
DOGE/USDT,2023-08-31 00:00:00+00:00,2023-09-06 00:00:00+00:00,0.06587,0.06402,-0.031965520908994294,6,ROTATION_EXIT
XMR/USDT,2023-09-03 00:00:00+00:00,2023-09-06 00:00:00+00:00,140.11,137.65,-0.021479558903747087,3,ROTATION_EXIT
SOL/USDT,2023-09-06 00:00:00+00:00,2023-09-09 00:00:00+00:00,20.271,19.608,-0.03656827236455007,3,ROTATION_EXIT
XLM/USDT,2023-09-06 00:00:00+00:00,2023-09-12 00:00:00+00:00,0.122345,0.128488,0.046018013423478,6,ROTATION_EXIT
XMR/USDT,2023-09-09 00:00:00+00:00,2023-09-12 00:00:00+00:00,143.99,139.93,-0.03207585800688384,3,ROTATION_EXIT
BNB/USDT,2023-09-12 00:00:00+00:00,2023-09-15 00:00:00+00:00,206.155,212.151,0.024976788437628406,3,ROTATION_EXIT
XRP/USDT,2023-09-12 00:00:00+00:00,2023-09-15 00:00:00+00:00,0.47428,0.48917,0.027277611429750825,3,ROTATION_EXIT
ADA/USDT,2023-09-15 00:00:00+00:00,2023-09-18 00:00:00+00:00,0.25121,0.247066,-0.02042232163196389,3,ROTATION_EXIT
BNB/USDT,2023-09-18 00:00:00+00:00,2023-09-21 00:00:00+00:00,216.376,214.421,-0.012991145302104767,3,ROTATION_EXIT
LTC/USDT,2023-09-18 00:00:00+00:00,2023-09-21 00:00:00+00:00,63.566,64.565,0.011661194491110694,3,ROTATION_EXIT
LINK/USDT,2023-09-21 00:00:00+00:00,2023-09-24 00:00:00+00:00,6.9066,7.1895,0.0368052878692271,3,ROTATION_EXIT
XRP/USDT,2023-09-21 00:00:00+00:00,2023-09-24 00:00:00+00:00,0.52117,0.50756,-0.030002086890555058,3,ROTATION_EXIT
LTC/USDT,2023-09-24 00:00:00+00:00,2023-09-27 00:00:00+00:00,65.073,63.809,-0.023338812516806917,3,ROTATION_EXIT
XMR/USDT,2023-09-27 00:00:00+00:00,2023-09-30 00:00:00+00:00,144.78,146.83,0.010110873707757984,3,ROTATION_EXIT
PEPE/USDT,2023-09-27 00:00:00+00:00,2023-09-30 00:00:00+00:00,6.94e-07,7.91e-07,0.13521947459547756,3,ROTATION_EXIT
TRX/USDT,2023-09-30 00:00:00+00:00,2023-10-03 00:00:00+00:00,0.089162,0.087453,-0.02308285785934694,3,ROTATION_EXIT
XRP/USDT,2023-09-30 00:00:00+00:00,2023-10-03 00:00:00+00:00,0.5215,0.51207,-0.022002284979417808,3,ROTATION_EXIT
SOL/USDT,2023-10-03 00:00:00+00:00,2023-10-06 00:00:00+00:00,23.375,22.685,-0.033392893357669595,3,ROTATION_EXIT
SHIB/USDT,2023-10-03 00:00:00+00:00,2023-10-06 00:00:00+00:00,7.316e-06,7.136e-06,-0.028497406499194078,3,ROTATION_EXIT
XMR/USDT,2023-10-06 00:00:00+00:00,2023-10-09 00:00:00+00:00,149.5,156.22,0.04077837635765258,3,ROTATION_EXIT
AVAX/USDT,2023-10-09 00:00:00+00:00,2023-10-12 00:00:00+00:00,10.079,9.301,-0.0808740689075268,3,ROTATION_EXIT
LTC/USDT,2023-10-09 00:00:00+00:00,2023-10-12 00:00:00+00:00,65.342,61.54,-0.061945894871210716,3,ROTATION_EXIT
SHIB/USDT,2023-10-12 00:00:00+00:00,2023-10-18 00:00:00+00:00,6.778e-06,6.887e-06,0.01202522661964367,6,ROTATION_EXIT
BNB/USDT,2023-10-15 00:00:00+00:00,2023-10-18 00:00:00+00:00,206.552,211.417,0.0194673494329749,3,ROTATION_EXIT
LINK/USDT,2023-10-18 00:00:00+00:00,2023-10-21 00:00:00+00:00,7.3239,7.5714,0.02966655064916246,3,ROTATION_EXIT
ETH/USDT,2023-10-18 00:00:00+00:00,2023-10-24 00:00:00+00:00,1564.58,1765.63,0.12399594577861639,6,ROTATION_EXIT
PEPE/USDT,2023-10-24 00:00:00+00:00,2023-10-27 00:00:00+00:00,1.006e-06,1.283e-06,0.2702567032932146,3,ROTATION_EXIT
SHIB/USDT,2023-10-27 00:00:00+00:00,2023-10-30 00:00:00+00:00,7.904e-06,8.017e-06,0.010247470645753376,3,ROTATION_EXIT
XMR/USDT,2023-10-30 00:00:00+00:00,2023-11-02 00:00:00+00:00,175.79,171.64,-0.027505487347167068,3,ROTATION_EXIT
XRP/USDT,2023-11-02 00:00:00+00:00,2023-11-05 00:00:00+00:00,0.60861,0.61507,0.006579962107955861,3,ROTATION_EXIT
SUI/USDT,2023-11-05 00:00:00+00:00,2023-11-08 00:00:00+00:00,0.50665,0.52347,0.029073915723275334,3,ROTATION_EXIT
BNB/USDT,2023-11-05 00:00:00+00:00,2023-11-08 00:00:00+00:00,237.135,246.376,0.03482178115357204,3,ROTATION_EXIT
SUI/USDT,2023-11-11 00:00:00+00:00,2023-11-14 00:00:00+00:00,0.60953,0.60112,-0.01773445218237435,3,ROTATION_EXIT
ETH/USDT,2023-11-11 00:00:00+00:00,2023-11-14 00:00:00+00:00,2077.57,2053.72,-0.015425946193838302,3,ROTATION_EXIT
PEPE/USDT,2023-11-17 00:00:00+00:00,2023-11-20 00:00:00+00:00,1.1416e-06,1.1884e-06,0.03683942556372877,3,ROTATION_EXIT
DOGE/USDT,2023-11-17 00:00:00+00:00,2023-11-23 00:00:00+00:00,0.07943,0.07572,-0.050513350737779183,6,ROTATION_EXIT
NEAR/USDT,2023-11-20 00:00:00+00:00,2023-11-23 00:00:00+00:00,1.9849,1.8254,-0.08402792379873236,3,ROTATION_EXIT
ETH/USDT,2023-11-23 00:00:00+00:00,2023-11-26 00:00:00+00:00,2063.28,2083.13,0.005590182513496522,3,ROTATION_EXIT
SUI/USDT,2023-11-26 00:00:00+00:00,2023-11-29 00:00:00+00:00,0.65549,0.61851,-0.060182614222043296,3,ROTATION_EXIT
XRP/USDT,2023-11-26 00:00:00+00:00,2023-11-29 00:00:00+00:00,0.62263,0.61056,-0.023300138556544114,3,ROTATION_EXIT
DOGE/USDT,2023-11-29 00:00:00+00:00,2023-12-02 00:00:00+00:00,0.08085,0.08384,0.0328424165892085,3,ROTATION_EXIT
LINK/USDT,2023-11-29 00:00:00+00:00,2023-12-05 00:00:00+00:00,14.5211,15.8142,0.08470222373496794,6,ROTATION_EXIT
SUI/USDT,2023-12-02 00:00:00+00:00,2023-12-05 00:00:00+00:00,0.6126,0.62906,0.022769804823913775,3,ROTATION_EXIT
DOGE/USDT,2023-12-05 00:00:00+00:00,2023-12-08 00:00:00+00:00,0.09181,0.0959,0.04037866973818405,3,ROTATION_EXIT
PEPE/USDT,2023-12-05 00:00:00+00:00,2023-12-08 00:00:00+00:00,1.3944e-06,1.5247e-06,0.08908015867290087,3,ROTATION_EXIT
AVAX/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,26.279,37.143,0.40776759202778656,3,ROTATION_EXIT
ADA/USDT,2023-12-08 00:00:00+00:00,2023-12-14 00:00:00+00:00,0.455552,0.667124,0.45858393847315204,6,ROTATION_EXIT
DOT/USDT,2023-12-11 00:00:00+00:00,2023-12-17 00:00:00+00:00,7.3492,7.0989,-0.037914184150069086,6,ROTATION_EXIT
BNB/USDT,2023-12-14 00:00:00+00:00,2023-12-17 00:00:00+00:00,252.1,244.295,-0.03482835994017519,3,ROTATION_EXIT
SHIB/USDT,2023-12-17 00:00:00+00:00,2023-12-20 00:00:00+00:00,1.1597e-05,1.012e-05,-0.13084411499498194,3,ROTATION_EXIT
XMR/USDT,2023-12-20 00:00:00+00:00,2023-12-23 00:00:00+00:00,171.48,176.86,0.027256659994682852,3,ROTATION_EXIT
NEAR/USDT,2023-12-23 00:00:00+00:00,2023-12-26 00:00:00+00:00,3.3594,4.2493,0.25984899879350665,3,ROTATION_EXIT
PEPE/USDT,2023-12-23 00:00:00+00:00,2023-12-26 00:00:00+00:00,1.5792e-06,1.4051e-06,-0.11379760741940648,3,ROTATION_EXIT
DOT/USDT,2023-12-26 00:00:00+00:00,2023-12-29 00:00:00+00:00,9.1892,8.4251,-0.0868120330096781,3,ROTATION_EXIT
XRP/USDT,2023-12-26 00:00:00+00:00,2023-12-29 00:00:00+00:00,0.64605,0.63454,-0.021736852894319814,3,ROTATION_EXIT
BNB/USDT,2023-12-29 00:00:00+00:00,2024-01-01 00:00:00+00:00,322.541,311.931,-0.03675574123269332,3,ROTATION_EXIT
BTC/USDT,2024-01-01 00:00:00+00:00,2024-01-04 00:00:00+00:00,42277.2,42840.9,0.009288184721641501,3,ROTATION_EXIT
XMR/USDT,2024-01-04 00:00:00+00:00,2024-01-07 00:00:00+00:00,154.08,152.62,-0.013429786325583448,3,ROTATION_EXIT
BTC/USDT,2024-01-07 00:00:00+00:00,2024-01-10 00:00:00+00:00,43970.8,46116.8,0.04461826935156954,3,ROTATION_EXIT
XRP/USDT,2024-01-07 00:00:00+00:00,2024-01-10 00:00:00+00:00,0.56804,0.56694,-0.005920768841866986,3,ROTATION_EXIT
ETH/USDT,2024-01-10 00:00:00+00:00,2024-01-13 00:00:00+00:00,2344.3,2522.33,0.07164646946349573,3,ROTATION_EXIT
LINK/USDT,2024-01-10 00:00:00+00:00,2024-01-13 00:00:00+00:00,13.7181,14.1546,0.027700236241056997,3,ROTATION_EXIT
SUI/USDT,2024-01-13 00:00:00+00:00,2024-01-16 00:00:00+00:00,1.16793,1.37167,0.16975698154605645,3,ROTATION_EXIT
LTC/USDT,2024-01-13 00:00:00+00:00,2024-01-16 00:00:00+00:00,72.948,69.139,-0.05599884838536984,3,ROTATION_EXIT
LINK/USDT,2024-01-16 00:00:00+00:00,2024-01-19 00:00:00+00:00,15.1791,14.66,-0.03805383415958896,3,ROTATION_EXIT
XMR/USDT,2024-01-16 00:00:00+00:00,2024-01-19 00:00:00+00:00,159.6,153.11,-0.04449384439141746,3,ROTATION_EXIT
PEPE/USDT,2024-01-19 00:00:00+00:00,2024-01-22 00:00:00+00:00,1.1438e-06,1.1234e-06,-0.021756103111141067,3,ROTATION_EXIT
LTC/USDT,2024-01-19 00:00:00+00:00,2024-01-25 00:00:00+00:00,68.07,66.131,-0.032363684559777006,6,ROTATION_EXIT
DOGE/USDT,2024-01-22 00:00:00+00:00,2024-01-25 00:00:00+00:00,0.08544,0.07905,-0.07848278162775568,3,ROTATION_EXIT
SEI/USDT,2024-01-25 00:00:00+00:00,2024-01-28 00:00:00+00:00,0.6516,0.6429,-0.01729046511029486,3,ROTATION_EXIT
XMR/USDT,2024-01-25 00:00:00+00:00,2024-01-31 00:00:00+00:00,152.53,160.25,0.046418930316119766,6,ROTATION_EXIT
BTC/USDT,2024-01-28 00:00:00+00:00,2024-01-31 00:00:00+00:00,42119.0,42943.3,0.015500597371225666,3,ROTATION_EXIT
AVAX/USDT,2024-01-31 00:00:00+00:00,2024-02-03 00:00:00+00:00,35.227,36.757,0.03926719473874796,3,ROTATION_EXIT
ADA/USDT,2024-01-31 00:00:00+00:00,2024-02-06 00:00:00+00:00,0.513695,0.494286,-0.041624305482417356,6,ROTATION_EXIT
XRP/USDT,2024-02-03 00:00:00+00:00,2024-02-06 00:00:00+00:00,0.5104,0.50676,-0.01109520770371486,3,ROTATION_EXIT
SEI/USDT,2024-02-06 00:00:00+00:00,2024-02-09 00:00:00+00:00,0.6108,0.6379,0.04019890801239678,3,ROTATION_EXIT
NEAR/USDT,2024-02-06 00:00:00+00:00,2024-02-09 00:00:00+00:00,2.7506,2.9225,0.05825395671247491,3,ROTATION_EXIT
ADA/USDT,2024-02-09 00:00:00+00:00,2024-02-12 00:00:00+00:00,0.530419,0.541492,0.016800595924016948,3,ROTATION_EXIT
BNB/USDT,2024-02-09 00:00:00+00:00,2024-02-12 00:00:00+00:00,318.841,320.644,0.0016402659379946005,3,ROTATION_EXIT
BTC/USDT,2024-02-12 00:00:00+00:00,2024-02-15 00:00:00+00:00,48297.7,51792.0,0.0680683657603165,3,ROTATION_EXIT
PEPE/USDT,2024-02-15 00:00:00+00:00,2024-02-18 00:00:00+00:00,1.2458e-06,1.1868e-06,-0.05116208424377755,3,ROTATION_EXIT
SEI/USDT,2024-02-15 00:00:00+00:00,2024-02-21 00:00:00+00:00,0.8806,0.9337,0.05606706187896737,6,ROTATION_EXIT
ADA/USDT,2024-02-18 00:00:00+00:00,2024-02-21 00:00:00+00:00,0.609433,0.622024,0.016585695653962063,3,ROTATION_EXIT
PEPE/USDT,2024-02-21 00:00:00+00:00,2024-02-24 00:00:00+00:00,1.1927e-06,1.1961e-06,-0.0011527209687274276,3,ROTATION_EXIT
XMR/USDT,2024-02-21 00:00:00+00:00,2024-02-24 00:00:00+00:00,123.99,123.64,-0.006803555563282604,3,ROTATION_EXIT
UNI/USDT,2024-02-24 00:00:00+00:00,2024-02-27 00:00:00+00:00,11.4027,10.6109,-0.07315450570790483,3,ROTATION_EXIT
BNB/USDT,2024-02-24 00:00:00+00:00,2024-02-27 00:00:00+00:00,375.539,401.689,0.06536325414352273,3,ROTATION_EXIT
PEPE/USDT,2024-02-27 00:00:00+00:00,2024-03-01 00:00:00+00:00,1.8063e-06,2.735e-06,0.508100446397246,3,ROTATION_EXIT
NEAR/USDT,2024-02-27 00:00:00+00:00,2024-03-01 00:00:00+00:00,4.0951,3.878,-0.0567949593231305,3,ROTATION_EXIT
DOGE/USDT,2024-03-01 00:00:00+00:00,2024-03-04 00:00:00+00:00,0.11734,0.15348,0.3027723315938433,3,ROTATION_EXIT
SHIB/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,1.2552e-05,3.3273e-05,1.640230533197467,6,ROTATION_EXIT
NEAR/USDT,2024-03-04 00:00:00+00:00,2024-03-07 00:00:00+00:00,4.435,5.893,0.3234442051635176,3,ROTATION_EXIT
SOL/USDT,2024-03-10 00:00:00+00:00,2024-03-13 00:00:00+00:00,144.271,151.061,0.0428843085294226,3,ROTATION_EXIT
BNB/USDT,2024-03-10 00:00:00+00:00,2024-03-13 00:00:00+00:00,488.282,537.442,0.0962855951153061,3,ROTATION_EXIT
NEAR/USDT,2024-03-13 00:00:00+00:00,2024-03-16 00:00:00+00:00,8.0733,7.485,-0.07657094862335823,3,ROTATION_EXIT
BNB/USDT,2024-03-16 00:00:00+00:00,2024-03-19 00:00:00+00:00,632.556,555.223,-0.125758761409008,3,ROTATION_EXIT
AVAX/USDT,2024-03-13 00:00:00+00:00,2024-03-22 00:00:00+00:00,55.485,53.808,-0.034095744709553566,9,ROTATION_EXIT
SOL/USDT,2024-03-19 00:00:00+00:00,2024-03-22 00:00:00+00:00,195.907,179.467,-0.0875743854468729,3,ROTATION_EXIT
PEPE/USDT,2024-03-22 00:00:00+00:00,2024-03-25 00:00:00+00:00,7.89e-06,7.82e-06,-0.012828588703454935,3,ROTATION_EXIT
DOGE/USDT,2024-03-22 00:00:00+00:00,2024-03-25 00:00:00+00:00,0.15533,0.17644,0.13136965623250396,3,ROTATION_EXIT
ADA/USDT,2024-03-25 00:00:00+00:00,2024-03-28 00:00:00+00:00,0.6467,0.6479,-0.0021438489959928475,3,ROTATION_EXIT
DOGE/USDT,2024-03-28 00:00:00+00:00,2024-03-31 00:00:00+00:00,0.1905,0.19912,0.04107669176083539,3,ROTATION_EXIT
SHIB/USDT,2024-03-28 00:00:00+00:00,2024-03-31 00:00:00+00:00,3.0166e-05,2.9842e-05,-0.014689708298049609,3,ROTATION_EXIT
PEPE/USDT,2024-03-31 00:00:00+00:00,2024-04-03 00:00:00+00:00,8.12e-06,7.25e-06,-0.11070715711434265,3,ROTATION_EXIT
LTC/USDT,2024-03-31 00:00:00+00:00,2024-04-06 00:00:00+00:00,102.859,97.85,-0.05249534569143255,6,ROTATION_EXIT
SOL/USDT,2024-04-03 00:00:00+00:00,2024-04-06 00:00:00+00:00,181.484,174.401,-0.042864448529051136,3,ROTATION_EXIT
NEAR/USDT,2024-04-06 00:00:00+00:00,2024-04-09 00:00:00+00:00,7.2182,7.3587,0.015394967179602537,3,ROTATION_EXIT
XRP/USDT,2024-04-06 00:00:00+00:00,2024-04-09 00:00:00+00:00,0.58694,0.61462,0.04297956715457918,3,ROTATION_EXIT
XMR/USDT,2024-04-09 00:00:00+00:00,2024-04-12 00:00:00+00:00,137.09,133.13,-0.03276283526025492,3,ROTATION_EXIT
GRAM/USDT,2024-04-12 00:00:00+00:00,2024-04-15 00:00:00+00:00,7.3206,6.7759,-0.0781014535691068,3,ROTATION_EXIT
BNB/USDT,2024-04-12 00:00:00+00:00,2024-04-15 00:00:00+00:00,604.413,566.419,-0.06660206463562968,3,ROTATION_EXIT
ADA/USDT,2024-04-15 00:00:00+00:00,2024-04-18 00:00:00+00:00,0.4675,0.4443,-0.053419577956386854,3,ROTATION_EXIT
SHIB/USDT,2024-04-18 00:00:00+00:00,2024-04-21 00:00:00+00:00,2.2076e-05,2.618e-05,0.1811690986571881,3,ROTATION_EXIT
PEPE/USDT,2024-04-18 00:00:00+00:00,2024-04-21 00:00:00+00:00,4.92e-06,5.8e-06,0.17415575353358337,3,ROTATION_EXIT
SOL/USDT,2024-04-21 00:00:00+00:00,2024-04-24 00:00:00+00:00,151.275,154.755,0.018920611924391206,3,ROTATION_EXIT
NEAR/USDT,2024-04-24 00:00:00+00:00,2024-04-27 00:00:00+00:00,6.8926,6.929,0.0012679281196190662,3,ROTATION_EXIT
PEPE/USDT,2024-04-24 00:00:00+00:00,2024-04-27 00:00:00+00:00,7.68e-06,7.38e-06,-0.04289857784431139,3,ROTATION_EXIT
ONDO/USDT,2024-04-27 00:00:00+00:00,2024-04-30 00:00:00+00:00,0.76945,0.78198,0.012227335568644415,3,ROTATION_EXIT
LTC/USDT,2024-04-27 00:00:00+00:00,2024-04-30 00:00:00+00:00,88.068,83.511,-0.05552955949390226,3,ROTATION_EXIT
AVAX/USDT,2024-04-30 00:00:00+00:00,2024-05-03 00:00:00+00:00,35.29,33.587,-0.05205666875373638,3,ROTATION_EXIT
ONDO/USDT,2024-05-03 00:00:00+00:00,2024-05-06 00:00:00+00:00,0.80419,0.85265,0.056026819016439466,3,ROTATION_EXIT
XRP/USDT,2024-05-03 00:00:00+00:00,2024-05-06 00:00:00+00:00,0.51794,0.5295,0.018238073029521074,3,ROTATION_EXIT
ETH/USDT,2024-05-06 00:00:00+00:00,2024-05-09 00:00:00+00:00,3136.36,2974.18,-0.055495215489260286,3,ROTATION_EXIT
BTC/USDT,2024-05-06 00:00:00+00:00,2024-05-09 00:00:00+00:00,64014.5,61187.2,-0.04798225838585202,3,ROTATION_EXIT
GRAM/USDT,2024-05-09 00:00:00+00:00,2024-05-12 00:00:00+00:00,5.7607,6.8982,0.1926783681582276,3,ROTATION_EXIT
XRP/USDT,2024-05-09 00:00:00+00:00,2024-05-12 00:00:00+00:00,0.51712,0.50595,-0.025506189045176875,3,ROTATION_EXIT
SOL/USDT,2024-05-12 00:00:00+00:00,2024-05-15 00:00:00+00:00,145.405,142.02,-0.02717888729950424,3,ROTATION_EXIT
ONDO/USDT,2024-05-12 00:00:00+00:00,2024-05-15 00:00:00+00:00,0.7874,0.73368,-0.07194419897821835,3,ROTATION_EXIT
SHIB/USDT,2024-05-15 00:00:00+00:00,2024-05-18 00:00:00+00:00,2.2967e-05,2.5017e-05,0.08491016399734175,3,ROTATION_EXIT
LINK/USDT,2024-05-18 00:00:00+00:00,2024-05-21 00:00:00+00:00,16.2419,17.2676,0.058907360904195905,3,ROTATION_EXIT
ONDO/USDT,2024-05-18 00:00:00+00:00,2024-05-21 00:00:00+00:00,0.9523,0.97163,0.01622517854137362,3,ROTATION_EXIT
ETH/USDT,2024-05-21 00:00:00+00:00,2024-05-24 00:00:00+00:00,3661.17,3783.64,0.029325502148928928,3,ROTATION_EXIT
ONDO/USDT,2024-05-24 00:00:00+00:00,2024-05-27 00:00:00+00:00,1.07271,1.22126,0.13393620883448687,3,ROTATION_EXIT
XRP/USDT,2024-05-24 00:00:00+00:00,2024-05-27 00:00:00+00:00,0.52879,0.52831,-0.00489612503278769,3,ROTATION_EXIT
SHIB/USDT,2024-05-30 00:00:00+00:00,2024-06-02 00:00:00+00:00,2.7556e-05,2.5268e-05,-0.08669147407029465,3,ROTATION_EXIT
XRP/USDT,2024-06-02 00:00:00+00:00,2024-06-05 00:00:00+00:00,0.51861,0.52575,0.009720594675749705,3,ROTATION_EXIT
GRAM/USDT,2024-06-05 00:00:00+00:00,2024-06-08 00:00:00+00:00,7.3253,7.2132,-0.01923405315561666,3,ROTATION_EXIT
BNB/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,685.866,624.87,-0.09256981832889222,6,ROTATION_EXIT
SHIB/USDT,2024-06-08 00:00:00+00:00,2024-06-11 00:00:00+00:00,2.3728e-05,2.2918e-05,-0.0379926256724582,3,ROTATION_EXIT
XMR/USDT,2024-06-11 00:00:00+00:00,2024-06-14 00:00:00+00:00,178.65,171.6,-0.04329711693322014,3,ROTATION_EXIT
XRP/USDT,2024-06-11 00:00:00+00:00,2024-06-14 00:00:00+00:00,0.4969,0.47691,-0.044060841890379066,3,ROTATION_EXIT
ETH/USDT,2024-06-17 00:00:00+00:00,2024-06-20 00:00:00+00:00,3624.21,3560.47,-0.02150908835134069,3,ROTATION_EXIT
UNI/USDT,2024-06-17 00:00:00+00:00,2024-06-20 00:00:00+00:00,11.9832,9.9571,-0.17239542878326408,3,ROTATION_EXIT
XMR/USDT,2024-06-20 00:00:00+00:00,2024-06-23 00:00:00+00:00,168.32,166.68,-0.013696466382823513,3,ROTATION_EXIT
ONDO/USDT,2024-06-20 00:00:00+00:00,2024-06-23 00:00:00+00:00,1.19802,1.16346,-0.03272445443164873,3,ROTATION_EXIT
XRP/USDT,2024-06-23 00:00:00+00:00,2024-06-26 00:00:00+00:00,0.48656,0.47574,-0.026140993251904554,3,ROTATION_EXIT
DOGE/USDT,2024-06-23 00:00:00+00:00,2024-06-26 00:00:00+00:00,0.12375,0.12618,0.015565958991108575,3,ROTATION_EXIT
BNB/USDT,2024-06-26 00:00:00+00:00,2024-06-29 00:00:00+00:00,578.225,567.702,-0.0221181641214091,3,ROTATION_EXIT
PEPE/USDT,2024-06-29 00:00:00+00:00,2024-07-02 00:00:00+00:00,1.159e-05,1.143e-05,-0.017741910484466827,3,ROTATION_EXIT
SOL/USDT,2024-06-29 00:00:00+00:00,2024-07-05 00:00:00+00:00,140.03,127.856,-0.0905834692109746,6,ROTATION_EXIT
GRAM/USDT,2024-07-02 00:00:00+00:00,2024-07-05 00:00:00+00:00,7.7391,7.1236,-0.0832057377408355,3,ROTATION_EXIT
BTC/USDT,2024-07-05 00:00:00+00:00,2024-07-08 00:00:00+00:00,57055.6,55853.2,-0.024982067777176487,3,ROTATION_EXIT
XRP/USDT,2024-07-05 00:00:00+00:00,2024-07-08 00:00:00+00:00,0.43283,0.41931,-0.035103602374070286,3,ROTATION_EXIT
SOL/USDT,2024-07-08 00:00:00+00:00,2024-07-11 00:00:00+00:00,131.646,142.007,0.07439729113245486,3,ROTATION_EXIT
DOT/USDT,2024-07-08 00:00:00+00:00,2024-07-11 00:00:00+00:00,5.9034,6.0994,0.02907665037171636,3,ROTATION_EXIT
SHIB/USDT,2024-07-11 00:00:00+00:00,2024-07-14 00:00:00+00:00,1.64e-05,1.7102e-05,0.03864198432403487,3,ROTATION_EXIT
ADA/USDT,2024-07-11 00:00:00+00:00,2024-07-17 00:00:00+00:00,0.3885,0.4381,0.12316884891735169,6,ROTATION_EXIT
XRP/USDT,2024-07-14 00:00:00+00:00,2024-07-17 00:00:00+00:00,0.52552,0.57935,0.09803095134134243,3,ROTATION_EXIT
NEAR/USDT,2024-07-17 00:00:00+00:00,2024-07-20 00:00:00+00:00,6.2451,6.4346,0.026230640670589,3,ROTATION_EXIT
PEPE/USDT,2024-07-17 00:00:00+00:00,2024-07-20 00:00:00+00:00,1.237e-05,1.269e-05,0.02177375241433066,3,ROTATION_EXIT
DOGE/USDT,2024-07-20 00:00:00+00:00,2024-07-26 00:00:00+00:00,0.12549,0.12526,-0.005817514703639115,6,ROTATION_EXIT
AVAX/USDT,2024-07-23 00:00:00+00:00,2024-07-26 00:00:00+00:00,31.867,27.236,-0.1487346329088458,3,ROTATION_EXIT
BTC/USDT,2024-07-26 00:00:00+00:00,2024-07-29 00:00:00+00:00,65796.0,68246.9,0.033109266299305995,3,ROTATION_EXIT
XMR/USDT,2024-07-26 00:00:00+00:00,2024-07-29 00:00:00+00:00,162.92,164.6,0.006278628600888014,3,ROTATION_EXIT
AAVE/USDT,2024-08-01 00:00:00+00:00,2024-08-04 00:00:00+00:00,107.526,105.579,-0.02202698002243375,3,ROTATION_EXIT
GRAM/USDT,2024-08-01 00:00:00+00:00,2024-08-04 00:00:00+00:00,6.7541,5.973,-0.11917861911686922,3,ROTATION_EXIT
XMR/USDT,2024-08-04 00:00:00+00:00,2024-08-07 00:00:00+00:00,149.4,148.05,-0.012992088112930733,3,ROTATION_EXIT
LTC/USDT,2024-08-04 00:00:00+00:00,2024-08-07 00:00:00+00:00,64.672,58.262,-0.1027118820251629,3,ROTATION_EXIT
ADA/USDT,2024-08-07 00:00:00+00:00,2024-08-10 00:00:00+00:00,0.331,0.3483,0.048065198907321305,3,ROTATION_EXIT
GRAM/USDT,2024-08-07 00:00:00+00:00,2024-08-13 00:00:00+00:00,5.7527,6.2699,0.08555468894290263,6,ROTATION_EXIT
SUI/USDT,2024-08-13 00:00:00+00:00,2024-08-16 00:00:00+00:00,1.014,0.844,-0.17097560303456205,3,ROTATION_EXIT
