rd01_fold_id,candidate_id,fold_id,variant_id,symbol,signal_bar_open,signal_bar_close,scheduled_entry,entry_trigger,alignment_tier,entry_strength_multiplier,daily_state,eight_hour_state,four_hour_state,daily_market_regime,target_weight,natural_reselection_sequence,last_exit_rebalance,earliest_reentry_rebalance,cooldown_satisfied,accepted,rejection_reason,fill_timestamp,fill_price,signal_day,signal_available_at,signal_btc_dominance_pct,signal_eth_dominance_pct,signal_stablecoin_dominance_pct,signal_altcoin_share_pct,signal_btc_dominance_change_7d_pp,signal_btc_dominance_change_28d_pp,signal_btc_dominance_change_84d_pp,signal_stablecoin_dominance_change_7d_pp,signal_stablecoin_dominance_change_28d_pp,signal_stablecoin_dominance_change_84d_pp,signal_dominance_age_hours,signal_dominance_quadrant,signal_dominance_tag_status
WF02,CAND-39b4ecac810420a6ac70,WF02,MD01-M05,LINK,2023-02-20T04:00:00+00:00,2023-02-20 08:00:00+00:00,2023-02-20T08:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-02-20T08:00:00+00:00,8.3683,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,41.68974208167337,17.98296547823445,12.039770008876328,58.31025791832663,1.2441593680442935,1.211810928157817,6.389940455890496,-1.0749923370860213,-0.5883433159906382,-3.911550822603621,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-276bc46cacb9c5fe2de6,WF02,MD01-M05,DOT,2023-02-22T20:00:00+00:00,2023-02-23 00:00:00+00:00,2023-02-23T00:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-02-23T00:00:00+00:00,7.1878,2023-02-22 00:00:00+00:00,2023-02-23 00:00:00+00:00,41.69368524948199,17.687989662496776,12.094298986682364,58.30631475051801,-0.0094209593524325,0.7802591753970844,6.015469800515795,-0.0095862896718603,-0.4467512378696181,-3.1493343907009184,0.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-cbb1bec1d483ac801ed8,WF02,MD01-M05,SNX,2023-02-27T12:00:00+00:00,2023-02-27 16:00:00+00:00,2023-02-27T16:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,True,True,,2023-02-27T16:00:00+00:00,2.763725,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,41.35162538842883,17.987121578569727,12.282519590916372,58.64837461157117,-0.3381166932445438,0.1880895402105125,5.570792042820756,0.2427495820400445,-0.0226940919171774,-3.0640390373918294,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-7b7b65867da803f8223b,WF02,MD01-M05,DEXE,2023-03-01T20:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-02T00:00:00+00:00,EMA20_RECLAIM,MEDIUM,0.67,UPTREND,NEUTRAL,RECOVERY,UPTREND,0.1675,0,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,True,True,,2023-03-02T00:00:00+00:00,3.03,2023-03-01 00:00:00+00:00,2023-03-02 00:00:00+00:00,41.38894709830446,18.17929491949345,12.208839854970677,58.61105290169554,-0.3047381511775242,0.1964959249132007,5.459526596059362,0.114540868288314,-0.1011843601564166,-3.417824963884525,0.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-620b46c8d33fd3e60271,WF02,MD01-M05,GRAM,2023-03-06T04:00:00+00:00,2023-03-06 08:00:00+00:00,2023-03-06T08:00:00+00:00,EMA20_RECLAIM,MEDIUM,0.67,UPTREND,NEUTRAL,RECOVERY,UPTREND,0.1675,0,,,True,True,,2023-03-06T08:00:00+00:00,2.4156,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,40.894817590676666,17.795713639157263,12.71284150472087,59.10518240932333,-0.4568077977521625,0.3928915817569844,4.732015670385209,0.430321913804498,0.208900890727973,-2.757321025809309,8.0,BTC_UP_STABLE_UP,TAGGED
WF02,CAND-75325a512b05fed4d279,WF02,MD01-M05,DEXE,2023-03-13T12:00:00+00:00,2023-03-13 16:00:00+00:00,2023-03-13T16:00:00+00:00,THREE_BAR_BREAKOUT,MEDIUM,0.67,NEUTRAL,RECOVERY,RECOVERY,NEUTRAL,0.1675,1,2023-03-06T00:00:00+00:00,2023-03-13T00:00:00+00:00,True,True,,2023-03-13T16:00:00+00:00,2.9229,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,40.7304293099555,18.263235950951508,12.541020120976151,59.2695706900445,-0.1643882807211696,0.2848465963264175,4.05020594848434,-0.1718213837447191,-0.5737422249861979,-3.3184294752854537,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-7d177f6749013df85b5e,WF02,MD01-M05,ETH,2023-03-15T16:00:00+00:00,2023-03-15 20:00:00+00:00,2023-03-15T20:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-03-15T20:00:00+00:00,1647.7,2023-03-14 00:00:00+00:00,2023-03-15 00:00:00+00:00,42.696034498048064,18.34739668424123,11.907090795871394,57.303965501951936,1.9991765499384824,2.218466979499027,5.874248651776334,-0.8700160673663255,-0.9562086188592396,-3.855060238736882,20.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-c62d42d6b49b8bc6e3c0,WF02,MD01-M05,GRAM,2023-03-22T04:00:00+00:00,2023-03-22 08:00:00+00:00,2023-03-22T08:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,RECOVERY,UPTREND,0.25,0,2023-03-13T00:00:00+00:00,2023-03-20T00:00:00+00:00,True,True,,2023-03-22T08:00:00+00:00,2.4165,2023-03-21 00:00:00+00:00,2023-03-22 00:00:00+00:00,45.03043816257737,17.984913508126475,11.015034453740348,54.96956183742263,2.3344036645293045,3.1508943153820117,8.413195455424372,-0.8920563421310455,-1.0364584080466308,-4.720763877120383,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-0a7fcde443d510ed5421,WF02,MD01-M05,BTC,2023-03-22T12:00:00+00:00,2023-03-22 16:00:00+00:00,2023-03-22T16:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-03-22T16:00:00+00:00,28596.2,2023-03-21 00:00:00+00:00,2023-03-22 00:00:00+00:00,45.03043816257737,17.984913508126475,11.015034453740348,54.96956183742263,2.3344036645293045,3.1508943153820117,8.413195455424372,-0.8920563421310455,-1.0364584080466308,-4.720763877120383,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-741d3306fac923293676,WF02,MD01-M05,XRP,2023-03-27T04:00:00+00:00,2023-03-27 08:00:00+00:00,2023-03-27T08:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-03-27T08:00:00+00:00,0.45998,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,45.2485404175605,17.879656274036755,11.136758253345194,54.7514595824395,-0.1904443674164468,3.896915029131669,8.458391983637476,0.0284731068585255,-1.1457613375711784,-4.670981179780281,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-bfac0787147e178721b5,WF02,MD01-M05,XMR,2023-03-27T04:00:00+00:00,2023-03-27 08:00:00+00:00,2023-03-27T08:00:00+00:00,EMA20_RECLAIM,MEDIUM,0.67,NEUTRAL,UPTREND,UPTREND,UPTREND,0.1675,0,2023-01-16T00:00:00+00:00,2023-01-23T00:00:00+00:00,True,True,,2023-03-27T08:00:00+00:00,162.02,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,45.2485404175605,17.879656274036755,11.136758253345194,54.7514595824395,-0.1904443674164468,3.896915029131669,8.458391983637476,0.0284731068585255,-1.1457613375711784,-4.670981179780281,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-7682066df2834c35cdda,WF02,MD01-M05,XLM,2023-04-03T04:00:00+00:00,2023-04-03 08:00:00+00:00,2023-04-03T08:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-04-03T08:00:00+00:00,0.10818,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,45.02015150722394,17.87309073123841,10.842594105830967,54.97984849277606,-0.2283889103365552,4.125333916547277,8.389330422247987,-0.2941641475142251,-1.870247398889901,-4.38920299130127,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-ac7da6670b32dd0c42cb,WF02,MD01-M05,BTC,2023-04-10T12:00:00+00:00,2023-04-10 16:00:00+00:00,2023-04-10T16:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,2023-04-03T00:00:00+00:00,2023-04-10T00:00:00+00:00,True,True,,2023-04-10T16:00:00+00:00,28440.0,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,44.901575790157885,18.35051164203984,10.77607065506103,55.09842420984212,-0.1185757170660579,4.171146480202388,5.845541087282477,-0.0665234507699388,-1.7649494659151213,-2.491688524761964,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-0e2178f8c10b564e5df6,WF02,MD01-M05,DOGE,2023-04-10T20:00:00+00:00,2023-04-11 00:00:00+00:00,2023-04-11T00:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,RECOVERY,UPTREND,0.25,0,,,True,True,,2023-04-11T00:00:00+00:00,0.08471,2023-04-10 00:00:00+00:00,2023-04-11 00:00:00+00:00,45.67484346341195,18.31803155563219,10.445418074106772,54.32515653658805,1.0388052109175303,3.268379302056374,6.400628477495481,-0.4429319625863392,-1.803227342298074,-2.7209382942371985,0.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-26530a757e7e8f1cb732,WF02,MD01-M05,ADA,2023-04-17T08:00:00+00:00,2023-04-17 12:00:00+00:00,2023-04-17T12:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-04-17T12:00:00+00:00,0.442657,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,44.92292801392336,19.550779652515374,10.052916805595864,55.077071986076646,0.0213522237654686,-0.5160567710535915,4.444996860407798,-0.7231538494651666,-1.055368340890805,-2.5751965192711026,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF02,CAND-1a4a5638e4215a9d0ae0,WF02,MD01-M05,DEXE,2023-04-24T08:00:00+00:00,2023-04-24 12:00:00+00:00,2023-04-24T12:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,2,2023-03-20T00:00:00+00:00,2023-03-27T00:00:00+00:00,True,True,,2023-04-24T12:00:00+00:00,3.149,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,44.6477483325887,18.744710083781545,10.889269575542004,55.3522516674113,-0.2751796813346558,-0.6007920849718005,3.484212484370381,0.8363527699461404,-0.2474886778031901,-1.415944107291546,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF02,CAND-8c96aea4bb749e93e2b5,WF02,MD01-M05,GRAM,2023-04-24T08:00:00+00:00,2023-04-24 12:00:00+00:00,2023-04-24T12:00:00+00:00,EMA20_RECLAIM,FULL,1.0,RECOVERY,UPTREND,UPTREND,UPTREND,0.25,1,2023-03-27T00:00:00+00:00,2023-04-03T00:00:00+00:00,True,True,,2023-04-24T12:00:00+00:00,2.2995,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,44.6477483325887,18.744710083781545,10.889269575542004,55.3522516674113,-0.2751796813346558,-0.6007920849718005,3.484212484370381,0.8363527699461404,-0.2474886778031901,-1.415944107291546,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF02,CAND-c521adb9a25aabd2b864,WF02,MD01-M05,SOL,2023-05-05T12:00:00+00:00,2023-05-05 16:00:00+00:00,2023-05-05T16:00:00+00:00,THREE_BAR_BREAKOUT,FOUR_HOUR_ONLY,0.33,NEUTRAL,NEUTRAL,RECOVERY,UPTREND,0.0825,0,2023-02-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,True,True,,2023-05-05T16:00:00+00:00,22.316,2023-05-04 00:00:00+00:00,2023-05-05 00:00:00+00:00,45.65244829985209,18.460105052675797,10.611570426976346,54.34755170014791,-0.301004150231428,1.112345528126717,5.327791054143276,0.116442936991433,-0.1630045438586851,-2.451316351780509,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-cdf03c72fdf74299dd15,WF02,MD01-M05,BNB,2023-05-05T12:00:00+00:00,2023-05-05 16:00:00+00:00,2023-05-05T16:00:00+00:00,THREE_BAR_BREAKOUT,MEDIUM,0.67,UPTREND,NEUTRAL,RECOVERY,UPTREND,0.1675,0,,,True,True,,2023-05-05T16:00:00+00:00,326.874,2023-05-04 00:00:00+00:00,2023-05-05 00:00:00+00:00,45.65244829985209,18.460105052675797,10.611570426976346,54.34755170014791,-0.301004150231428,1.112345528126717,5.327791054143276,0.116442936991433,-0.1630045438586851,-2.451316351780509,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-7533aad590eb48277711,WF02,MD01-M05,TRX,2023-05-09T20:00:00+00:00,2023-05-10 00:00:00+00:00,2023-05-10T00:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,NEUTRAL,0.25,0,2023-03-13T00:00:00+00:00,2023-03-20T00:00:00+00:00,True,True,,2023-05-10T00:00:00+00:00,0.069081,2023-05-09 00:00:00+00:00,2023-05-10 00:00:00+00:00,45.13895314000428,18.748791080871936,10.968904220282006,54.86104685999573,-0.463227768531361,-1.091502696351263,4.661385621455239,0.2747719503585681,0.5841128596096468,-1.8943951944486277,0.0,BTC_DOWN_STABLE_UP,TAGGED
WF02,CAND-78cc8579ef9bc8f1e5c8,WF02,MD01-M05,LTC,2023-05-23T00:00:00+00:00,2023-05-23 04:00:00+00:00,2023-05-23T04:00:00+00:00,EMA20_RECLAIM,MEDIUM,0.67,NEUTRAL,UPTREND,UPTREND,DOWNTREND,0.1675,0,,,True,True,,2023-05-23T04:00:00+00:00,92.746,2023-05-22 00:00:00+00:00,2023-05-23 00:00:00+00:00,44.56346452856915,18.72066843420988,11.086054896678815,55.43653547143085,-0.4143636709330067,-0.1480290527073506,3.13741666042327,0.0023963229030545,0.145383513147582,-1.2306749905741243,4.0,BTC_DOWN_STABLE_UP,TAGGED
WF02,CAND-4f2a6a8b55b7bdc310f6,WF02,MD01-M05,SNX,2023-05-30T00:00:00+00:00,2023-05-30 04:00:00+00:00,2023-05-30T04:00:00+00:00,EMA20_RECLAIM,MEDIUM,0.67,DOWNTREND,UPTREND,UPTREND,RECOVERY,0.1675,1,2023-03-27T00:00:00+00:00,2023-04-03T00:00:00+00:00,True,True,,2023-05-30T04:00:00+00:00,2.452446,2023-05-29 00:00:00+00:00,2023-05-30 00:00:00+00:00,44.90090625461188,19.00729121232636,10.7570002122449,55.09909374538813,0.3374417260427265,-0.432226282568422,4.018297767695408,-0.3290546844339186,-0.063700424929225,-1.9608242225532864,4.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF02,CAND-777c5ce5991ab34fe9b6,WF02,MD01-M05,XRP,2023-06-06T16:00:00+00:00,2023-06-06 20:00:00+00:00,2023-06-06T20:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,DOWNTREND,0.25,0,2023-04-24T00:00:00+00:00,2023-05-01T00:00:00+00:00,True,True,,2023-06-06T20:00:00+00:00,0.52829,2023-06-05 00:00:00+00:00,2023-06-06 00:00:00+00:00,43.76015862266053,19.073900393995903,11.267914052813593,56.23984137733947,-1.140747631951342,-1.4370622279043488,1.3536944613049542,0.5109138405686942,0.3253339681713694,-0.9807313635912536,20.0,BTC_DOWN_STABLE_UP,TAGGED
WF02,CAND-20f71a712400a28819f3,WF02,MD01-M05,BTC,2023-06-26T04:00:00+00:00,2023-06-26 08:00:00+00:00,2023-06-26T08:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,1,2023-04-17T00:00:00+00:00,2023-04-24T00:00:00+00:00,True,True,,2023-06-26T08:00:00+00:00,30404.6,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,47.59224999193714,18.382399890332028,10.339391135924965,52.40775000806286,2.339052159440889,2.478319409195109,2.5720984847131945,-0.9856532163033478,-0.337295479040586,-0.5032029699060061,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-6f599ea49640a1020579,WF02,MD01-M05,SYN,2023-06-26T04:00:00+00:00,2023-06-26 08:00:00+00:00,2023-06-26T08:00:00+00:00,EMA20_RECLAIM,FULL,1.0,RECOVERY,UPTREND,UPTREND,UPTREND,0.25,0,,,True,True,,2023-06-26T08:00:00+00:00,0.68,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,47.59224999193714,18.382399890332028,10.339391135924965,52.40775000806286,2.339052159440889,2.478319409195109,2.5720984847131945,-0.9856532163033478,-0.337295479040586,-0.5032029699060061,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-4710792768f2340c9549,WF02,MD01-M05,UNI,2023-06-30T00:00:00+00:00,2023-06-30 04:00:00+00:00,2023-06-30T04:00:00+00:00,EMA20_RECLAIM,MEDIUM,0.67,NEUTRAL,UPTREND,UPTREND,UPTREND,0.1675,0,,,True,True,,2023-06-30T04:00:00+00:00,5.186,2023-06-29 00:00:00+00:00,2023-06-30 00:00:00+00:00,47.89926400555082,18.04760239217241,10.34774322302352,52.10073599444918,0.3889268155810796,3.60609748484476,3.3591612338254464,-0.1262023048008274,-0.6245089436111151,-0.4268317478115104,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-ed331a7d8863fc7221f0,WF02,MD01-M05,XLM,2023-07-03T00:00:00+00:00,2023-07-03 04:00:00+00:00,2023-07-03T04:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,2023-04-10T00:00:00+00:00,2023-04-17T00:00:00+00:00,True,True,,2023-07-03T04:00:00+00:00,0.109244,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,47.22376926258717,18.50059300027552,10.100512937814395,52.77623073741283,-0.3684807293499688,2.970991033131021,2.322193472429284,-0.2388781981105676,-0.7153308406286296,-0.6755577172466349,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-f81671750825e5cc2e63,WF02,MD01-M05,XMR,2023-07-03T08:00:00+00:00,2023-07-03 12:00:00+00:00,2023-07-03T12:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,1,2023-04-10T00:00:00+00:00,2023-04-17T00:00:00+00:00,True,True,,2023-07-03T12:00:00+00:00,170.03,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,47.22376926258717,18.50059300027552,10.100512937814395,52.77623073741283,-0.3684807293499688,2.970991033131021,2.322193472429284,-0.2388781981105676,-0.7153308406286296,-0.6755577172466349,12.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-7a8f8cba9961a8988a4d,WF02,MD01-M05,LTC,2023-07-06T00:00:00+00:00,2023-07-06 04:00:00+00:00,2023-07-06T04:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,0,2023-06-12T00:00:00+00:00,2023-06-19T00:00:00+00:00,True,True,,2023-07-06T04:00:00+00:00,103.71,2023-07-05 00:00:00+00:00,2023-07-06 00:00:00+00:00,47.19021174818602,18.31794764511756,10.152016710262425,52.80978825181398,-0.6406548934613809,2.9142293029258117,1.2815848546417854,-0.3441030738755781,-0.9836704962653596,-0.2702837329103769,4.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-c550641585b47eb85fb9,WF02,MD01-M05,SOL,2023-07-10T12:00:00+00:00,2023-07-10 16:00:00+00:00,2023-07-10T16:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,1,2023-05-15T00:00:00+00:00,2023-05-22T00:00:00+00:00,True,True,,2023-07-10T16:00:00+00:00,21.157,2023-07-09 00:00:00+00:00,2023-07-10 00:00:00+00:00,47.22649428192706,18.05111147071157,10.221333911587614,52.77350571807294,0.0027250193398913,2.451640680655828,2.3035662680037063,0.1208209737732186,-1.1755452748963986,0.1684171059917503,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-f092ddec88c8bbb5afb3,WF02,MD01-M05,AAVE,2023-07-11T12:00:00+00:00,2023-07-11 16:00:00+00:00,2023-07-11T16:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,RECOVERY,UPTREND,0.25,0,,,True,True,,2023-07-11T16:00:00+00:00,73.355,2023-07-10 00:00:00+00:00,2023-07-11 00:00:00+00:00,47.31651764274507,18.117489039338853,10.153815472730573,52.68348235725493,0.0051673265109641,2.593800064821785,2.7597431926355327,0.2074509857070001,-1.2344024956057833,-0.0956727337171585,16.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-10825ce9a3d8b2d4d40c,WF02,MD01-M05,UNI,2023-07-13T04:00:00+00:00,2023-07-13 08:00:00+00:00,2023-07-13T08:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,RECOVERY,UPTREND,0.25,0,2023-07-03T00:00:00+00:00,2023-07-10T00:00:00+00:00,True,True,,2023-07-13T08:00:00+00:00,5.3209,2023-07-12 00:00:00+00:00,2023-07-13 00:00:00+00:00,47.39172931044263,18.06545558711057,10.152481712825397,52.60827068955737,0.2015175622566047,2.664840368457348,2.389975196842741,0.0004650025629722,-1.5639759173789436,-0.4092016798942275,8.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-318ea4eead78d8b8d3cf,WF02,MD01-M05,XLM,2023-07-17T20:00:00+00:00,2023-07-18 00:00:00+00:00,2023-07-18T00:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,1,2023-07-10T00:00:00+00:00,2023-07-17T00:00:00+00:00,True,True,,2023-07-18T00:00:00+00:00,0.128969,2023-07-17 00:00:00+00:00,2023-07-18 00:00:00+00:00,45.77150288095398,17.96611570318479,9.891174800291546,54.22849711904602,-1.5450147617910872,0.2601394670488304,1.060009299677482,-0.2626406724390264,-1.3172946553174896,-1.049496583239689,0.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-41f42be96d8b73e67f12,WF02,MD01-M05,SNX,2023-07-17T20:00:00+00:00,2023-07-18 00:00:00+00:00,2023-07-18T00:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,UPTREND,0.25,2,2023-06-05T00:00:00+00:00,2023-06-12T00:00:00+00:00,True,True,,2023-07-18T00:00:00+00:00,2.660486,2023-07-17 00:00:00+00:00,2023-07-18 00:00:00+00:00,45.77150288095398,17.96611570318479,9.891174800291546,54.22849711904602,-1.5450147617910872,0.2601394670488304,1.060009299677482,-0.2626406724390264,-1.3172946553174896,-1.049496583239689,0.0,BTC_UP_STABLE_DOWN,TAGGED
WF02,CAND-b06f9071e6990b157b71,WF02,MD01-M05,XRP,2023-07-27T08:00:00+00:00,2023-07-27 12:00:00+00:00,2023-07-27T12:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,RECOVERY,NEUTRAL,0.25,1,2023-06-26T00:00:00+00:00,2023-07-03T00:00:00+00:00,True,True,,2023-07-27T12:00:00+00:00,0.71624,2023-07-26 00:00:00+00:00,2023-07-27 00:00:00+00:00,45.47488300961463,17.92294189365902,9.999650578474624,54.52511699038537,0.1179218118068234,-2.3559836320327747,-0.1218761111917672,0.1406122130351867,-0.496469205663379,-0.5640232209647742,12.0,BTC_DOWN_STABLE_DOWN,TAGGED
WF02,CAND-55f7908387506bbb12c4,WF02,MD01-M05,SHIB,2023-08-14T04:00:00+00:00,2023-08-14 08:00:00+00:00,2023-08-14T08:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,NEUTRAL,0.25,0,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,True,True,,2023-08-14T08:00:00+00:00,1.0412e-05,2023-08-13 00:00:00+00:00,2023-08-14 00:00:00+00:00,46.14348975241796,17.903883858159062,10.045176950555376,53.85651024758204,0.1185785651795896,0.3751346273829838,1.563472826490809,-0.0845211205339069,0.1825629506811328,-1.0884528091118426,8.0,BTC_UP_STABLE_UP,TAGGED
WF02,CAND-46e8f502fccabad4af0c,WF02,MD01-M05,LINK,2023-08-14T08:00:00+00:00,2023-08-14 12:00:00+00:00,2023-08-14T12:00:00+00:00,EMA20_RECLAIM,FULL,1.0,UPTREND,UPTREND,UPTREND,NEUTRAL,0.25,0,2023-02-27T00:00:00+00:00,2023-03-06T00:00:00+00:00,True,True,,2023-08-14T12:00:00+00:00,7.5323,2023-08-13 00:00:00+00:00,2023-08-14 00:00:00+00:00,46.14348975241796,17.903883858159062,10.045176950555376,53.85651024758204,0.1185785651795896,0.3751346273829838,1.563472826490809,-0.0845211205339069,0.1825629506811328,-1.0884528091118426,12.0,BTC_UP_STABLE_UP,TAGGED
WF02,CAND-1f1501ce35b109000704,WF02,MD01-M05,GRAM,2023-08-28T20:00:00+00:00,2023-08-29 00:00:00+00:00,2023-08-29T00:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,UPTREND,UPTREND,UPTREND,DOWNTREND,0.25,2,2023-05-01T00:00:00+00:00,2023-05-08T00:00:00+00:00,True,True,,2023-08-29T00:00:00+00:00,1.523,2023-08-28 00:00:00+00:00,2023-08-29 00:00:00+00:00,45.45127249549146,17.769747762714463,11.109366482164074,54.54872750450854,0.1498673418083527,-0.0038477463112513,1.6911138728309254,0.1534548564583975,1.0868598377693122,-0.1585475706495192,0.0,BTC_DOWN_STABLE_UP,TAGGED
WF02,CAND-b1f5906730d1ec20d30c,WF02,MD01-M05,TRX,2023-09-04T16:00:00+00:00,2023-09-04 20:00:00+00:00,2023-09-04T20:00:00+00:00,THREE_BAR_BREAKOUT,FULL,1.0,RECOVERY,UPTREND,UPTREND,DOWNTREND,0.25,1,2023-06-19T00:00:00+00:00,2023-06-26T00:00:00+00:00,True,True,,2023-09-04T20:00:00+00:00,0.0774,2023-09-03 00:00:00+00:00,2023-09-04 00:00:00+00:00,45.567667136291504,17.719907828900705,11.250944577254584,54.432332863708496,0.1312977687897003,-0.4572440509468691,0.7928135350202723,0.1475914146976009,1.121246506165301,-0.1459346092294282,20.0,BTC_DOWN_STABLE_UP,TAGGED
