universe_id,partition_id,timestamp,candidate_rank,pair,membership_rank,trend_strength_percentile,recovery_impulse_percentile,score,past_72h_return,recovery_impulse_atr,decision_close,ema24,initial_stop_reference
C2,DISCOVERY_2019_2021,2020-01-13 17:00:00+00:00,1,BTC-USDT,2,0.75,0.75,0.75,0.019992958454883913,0.6750434950705674,8111.8,8106.291741623938,8061.0
C2,DISCOVERY_2019_2021,2020-01-13 19:00:00+00:00,1,BTC-USDT,2,0.75,0.5833333333333334,0.6666666666666667,0.010860078302286746,0.2651370299553999,8107.3,8105.681170110502,8061.0
C2,DISCOVERY_2019_2021,2020-01-13 21:00:00+00:00,1,XRP-USDT,5,0.5833333333333334,0.9166666666666666,0.75,0.012251513562473226,1.1466828971393723,0.21234,0.21186033815528985,0.21002
C2,DISCOVERY_2019_2021,2020-01-13 21:00:00+00:00,2,TRX-USDT,6,0.75,0.4166666666666667,0.5833333333333334,0.01497584541062813,0.42592592592591755,0.014707,0.014692037674649326,0.014558
C2,DISCOVERY_2019_2021,2020-01-13 21:00:00+00:00,3,LTC-USDT,7,0.9166666666666666,0.25,0.5833333333333333,0.02462720289200182,0.2936089432609143,49.885,49.884157673173824,48.951
C2,DISCOVERY_2019_2021,2020-01-13 21:00:00+00:00,4,ETH-USDT,3,0.25,0.5833333333333334,0.4166666666666667,0.0081698205432581,0.9014084507042226,144.38,143.5935486992702,142.62
C2,DISCOVERY_2019_2021,2020-01-13 23:00:00+00:00,1,TRX-USDT,6,0.75,0.9166666666666666,0.8333333333333333,0.010516186679496942,0.15025041736226397,0.014702,0.014692463887823191,0.014558
C2,DISCOVERY_2019_2021,2020-01-14 01:00:00+00:00,1,BTC-USDT,2,0.75,0.9166666666666666,0.8333333333333333,0.012425325629223272,3.7196919273556963,8270.3,8124.556319038131,8071.7
C2,DISCOVERY_2019_2021,2020-01-14 01:00:00+00:00,2,LTC-USDT,7,0.9166666666666666,0.5833333333333334,0.75,0.04090992854071551,2.2886411569749994,50.837,49.92068879723172,48.951
C2,DISCOVERY_2019_2021,2020-01-14 01:00:00+00:00,3,ETH-USDT,3,0.5833333333333334,0.25,0.4166666666666667,0.011908907305522742,1.9061371841155472,145.3,143.78489672077436,142.62
C2,DISCOVERY_2019_2021,2020-01-14 01:00:00+00:00,4,XRP-USDT,5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.010663395300556822,2.1686286986955277,0.2142,0.2120012979960691,0.21002
C2,DISCOVERY_2019_2021,2020-01-14 01:00:00+00:00,5,TRX-USDT,6,0.25,0.08333333333333333,0.16666666666666666,0.009633121541299472,1.398373983739823,0.014778,0.01469610783465355,0.014558
C2,DISCOVERY_2019_2021,2020-01-15 06:00:00+00:00,1,LTC-USDT,7,0.75,0.9166666666666666,0.8333333333333333,0.11622218715480526,0.4482422690455643,56.588,56.48108445361484,55.321
C2,DISCOVERY_2019_2021,2020-01-15 07:00:00+00:00,1,XRP-USDT,5,0.4166666666666667,0.75,0.5833333333333334,0.09449259155717082,0.968510638297872,0.2349,0.23013128494403357,0.22654
C2,DISCOVERY_2019_2021,2020-01-15 07:00:00+00:00,2,BTC-USDT,2,0.25,0.08333333333333333,0.16666666666666666,0.07401954719782244,0.6195587120456352,8681.3,8637.356507347296,8567.4
C2,DISCOVERY_2019_2021,2020-01-15 09:00:00+00:00,1,BTC-USDT,2,0.25,0.25,0.25,0.061720506739736836,0.10594577701383955,8640.6,8637.023027818752,8567.4
C2,DISCOVERY_2019_2021,2020-01-15 17:00:00+00:00,1,LTC-USDT,7,0.75,0.75,0.75,0.14579602880904075,0.42440767703508014,57.59,57.38326398533459,55.321
C2,DISCOVERY_2019_2021,2020-01-15 20:00:00+00:00,1,LTC-USDT,7,0.75,0.4166666666666667,0.5833333333333334,0.14585161547666536,0.25931254017324346,57.453,57.392759354212224,56.413
C2,DISCOVERY_2019_2021,2020-01-15 20:00:00+00:00,2,XRP-USDT,5,0.4166666666666667,0.5833333333333334,0.5,0.10319433369294995,0.27710940654017235,0.23519,0.23388940775023356,0.23094
C2,DISCOVERY_2019_2021,2020-01-15 21:00:00+00:00,1,KCS-USDT,1,0.08333333333333333,0.9166666666666666,0.5,0.06562555702996575,0.8288832133735704,1.07609,1.0741194707124069,1.069
C2,DISCOVERY_2019_2021,2020-01-16 05:00:00+00:00,1,KCS-USDT,1,0.08333333333333333,0.9166666666666666,0.5,0.05406996135057196,0.8788085804071688,1.07454,1.0725800913884391,1.069
C2,DISCOVERY_2019_2021,2020-01-16 08:00:00+00:00,1,KCS-USDT,1,0.08333333333333333,0.9166666666666666,0.5,0.06590201216196179,1.219619973486551,1.078,1.073001571323081,1.069
C2,DISCOVERY_2019_2021,2020-01-16 11:00:00+00:00,1,ETH-USDT,3,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.12847222222222232,0.510638297872342,162.5,162.39122917470016,158.27
C2,DISCOVERY_2019_2021,2020-01-16 12:00:00+00:00,1,BTC-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.07944619039370471,0.788909028560215,8724.3,8708.448301735876,8593.7
C2,DISCOVERY_2019_2021,2020-01-16 13:00:00+00:00,1,LTC-USDT,7,0.75,0.75,0.75,0.1345469093818763,0.10907808643184541,56.716,56.67625989467297,54.739
C2,DISCOVERY_2019_2021,2020-01-16 16:00:00+00:00,1,LTC-USDT,7,0.9166666666666666,0.5833333333333334,0.75,0.1498399708301259,0.19439793655820972,56.763,56.65512960886311,55.347
C2,DISCOVERY_2019_2021,2020-01-16 16:00:00+00:00,2,BTC-USDT,2,0.08333333333333333,0.9166666666666666,0.5,0.07765969292439401,0.3609122690194824,8710.4,8706.361826319539,8605.8
C2,DISCOVERY_2019_2021,2020-01-16 16:00:00+00:00,3,ETH-USDT,3,0.5833333333333334,0.4166666666666667,0.5,0.1383172336553269,0.1838588989845034,162.62,162.4465232773097,159.37
C2,DISCOVERY_2019_2021,2020-01-16 18:00:00+00:00,1,LTC-USDT,7,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.172522860444841,1.3939662036627387,57.83,56.738952900941754,55.476
C2,DISCOVERY_2019_2021,2020-01-16 18:00:00+00:00,2,TRX-USDT,6,0.75,0.75,0.75,0.15415641235985778,0.7905331218738553,0.016883,0.016735708299569038,0.016285
C2,DISCOVERY_2019_2021,2020-01-16 18:00:00+00:00,3,ETH-USDT,3,0.5833333333333334,0.4166666666666667,0.5,0.14171852059008616,0.6193265007320762,163.3,162.47384130191492,159.75
C2,DISCOVERY_2019_2021,2020-01-16 19:00:00+00:00,1,XRP-USDT,5,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.08657536843102887,0.31948507899356154,0.2293,0.2286305590531231,0.22411
C2,DISCOVERY_2019_2021,2020-01-16 20:00:00+00:00,1,BTC-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.07338487908944047,0.2994552164489385,8704.4,8699.62007101206,8605.8
C2,DISCOVERY_2019_2021,2020-01-16 23:00:00+00:00,1,BTC-USDT,2,0.08333333333333333,0.9166666666666666,0.5,0.0745281159134592,0.4483453920056926,8721.3,8703.731558656238,8629.3
C2,DISCOVERY_2019_2021,2020-01-16 23:00:00+00:00,2,XRP-USDT,5,0.4166666666666667,0.25,0.33333333333333337,0.08282876064333022,0.05334123573863195,0.22891,0.22879299849212167,0.22533
C2,DISCOVERY_2019_2021,2020-01-17 02:00:00+00:00,1,LTC-USDT,7,0.5833333333333334,0.75,0.6666666666666667,0.09117730496453902,0.7405292632041253,57.696,57.18310252044997,55.885
C2,DISCOVERY_2019_2021,2020-01-17 02:00:00+00:00,2,XRP-USDT,5,0.25,0.9166666666666666,0.5833333333333333,0.05613420591759599,0.8066090874953131,0.22916,0.22875466448983328,0.22533
C2,DISCOVERY_2019_2021,2020-01-17 02:00:00+00:00,3,BTC-USDT,2,0.08333333333333333,0.5833333333333334,0.33333333333333337,0.036370106761565824,0.7274206672091235,8736.6,8706.79493594691,8629.3
C2,DISCOVERY_2019_2021,2020-01-17 14:00:00+00:00,1,TRX-USDT,6,0.9166666666666666,0.75,0.8333333333333333,0.10440259575009536,0.3819918144611221,0.017359,0.017312862802119387,0.017138
C2,DISCOVERY_2019_2021,2020-01-17 16:00:00+00:00,1,TRX-USDT,6,0.9166666666666666,0.75,0.8333333333333333,0.09977883096366513,1.3028571428571383,0.017404,0.017298893475713846,0.017
C2,DISCOVERY_2019_2021,2020-01-17 16:00:00+00:00,2,LTC-USDT,7,0.5833333333333334,0.9166666666666666,0.75,0.05266212864756481,1.4559986395714646,59.847,58.66089387750194,58.07
C2,DISCOVERY_2019_2021,2020-01-17 16:00:00+00:00,3,ETH-USDT,3,0.75,0.25,0.5,0.07862864466517139,0.8247563686100157,168.32,167.08930343814492,165.0
C2,DISCOVERY_2019_2021,2020-01-17 16:00:00+00:00,4,XRP-USDT,5,0.4166666666666667,0.5833333333333334,0.5,0.04237852229864658,1.2397982576799635,0.2349,0.23224849603629794,0.23074
C2,DISCOVERY_2019_2021,2020-01-17 16:00:00+00:00,5,BTC-USDT,2,0.25,0.4166666666666667,0.33333333333333337,0.019381585766108156,0.9216451837193017,8851.8,8814.891420975346,8765.3
C2,DISCOVERY_2019_2021,2020-01-18 10:00:00+00:00,1,ETH-USDT,3,0.9166666666666666,0.5833333333333334,0.75,0.024818401937046097,0.3092285392172698,169.3,169.23468573948287,165.39
C2,DISCOVERY_2019_2021,2020-01-18 10:00:00+00:00,2,XRP-USDT,5,0.25,0.9166666666666666,0.5833333333333333,0.004150607767565928,0.4351693465617543,0.23709,0.23609919398561388,0.23178
C2,DISCOVERY_2019_2021,2020-01-18 10:00:00+00:00,3,BTC-USDT,2,0.5833333333333334,0.4166666666666667,0.5,0.013993602924377457,0.2692032770660321,8876.5,8871.662490883371,8808.9
C2,DISCOVERY_2019_2021,2020-01-18 13:00:00+00:00,1,ETH-USDT,3,0.75,0.75,0.75,0.03218987800458972,0.7963800904977333,170.91,169.32836360910642,165.39
C2,DISCOVERY_2019_2021,2020-01-18 13:00:00+00:00,2,LTC-USDT,7,0.9166666666666666,0.5833333333333334,0.75,0.039229818780889714,0.7316728849450418,60.558,60.119024198659815,58.111
C2,DISCOVERY_2019_2021,2020-01-18 13:00:00+00:00,3,BTC-USDT,2,0.5833333333333334,0.4166666666666667,0.5,0.01654250282363412,0.5741188446367016,8910.3,8875.719419300993,8808.9
C2,DISCOVERY_2019_2021,2020-01-18 18:00:00+00:00,1,BTC-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.01251819174094937,0.35641180012039236,8905.3,8886.02416121672,8808.9
C2,DISCOVERY_2019_2021,2020-01-18 20:00:00+00:00,1,TRX-USDT,6,0.25,0.75,0.5,0.0071967100753942415,0.43465137337761084,0.017634,0.01758085633231583,0.017304
C2,DISCOVERY_2019_2021,2020-01-18 22:00:00+00:00,1,LTC-USDT,7,0.5833333333333334,0.25,0.4166666666666667,0.03142960078230894,0.14449885080443672,60.121,59.992060077664156,57.627
C2,DISCOVERY_2019_2021,2020-01-19 01:00:00+00:00,1,LTC-USDT,7,0.5833333333333334,0.4166666666666667,0.5,0.051633187772925915,0.5830287003188954,60.206,59.96055839775615,57.627
C2,DISCOVERY_2019_2021,2020-01-19 02:00:00+00:00,1,KCS-USDT,1,0.08333333333333333,0.75,0.4166666666666667,0.013823721843162717,0.4565567416065411,1.08469,1.0820114562400756,1.07352
C2,DISCOVERY_2019_2021,2020-01-21 03:00:00+00:00,1,XRP-USDT,5,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0009654940811014701,2.37932930181418,0.23845,0.23359237614656078,0.23097
C2,DISCOVERY_2019_2021,2020-01-22 15:00:00+00:00,1,LTC-USDT,6,0.75,0.4166666666666667,0.5833333333333334,0.0252982785824456,0.08752096856539275,57.834,57.814408504249805,57.237
C2,DISCOVERY_2019_2021,2020-01-22 17:00:00+00:00,1,TRX-USDT,7,0.9166666666666666,0.75,0.8333333333333333,0.04887971340093511,0.6439024390244008,0.017274,0.017200822954751407,0.017066
C2,DISCOVERY_2019_2021,2020-01-22 17:00:00+00:00,2,ETH-USDT,3,0.5833333333333334,0.9166666666666666,0.75,0.019062027231467438,0.739956399875436,168.4,168.1256177871815,166.1
C2,DISCOVERY_2019_2021,2020-01-22 17:00:00+00:00,3,XRP-USDT,5,0.4166666666666667,0.5833333333333334,0.5,0.011894574704774952,0.5702241808775586,0.2365,0.2360866626328561,0.233
C2,DISCOVERY_2019_2021,2020-01-22 17:00:00+00:00,4,BTC-USDT,1,0.25,0.4166666666666667,0.33333333333333337,0.004580682475419318,0.5597396559739706,8684.6,8682.083771092839,8600.0
C2,DISCOVERY_2019_2021,2020-01-22 21:00:00+00:00,1,XRP-USDT,5,0.4166666666666667,0.75,0.5833333333333334,0.014170996693434024,0.14831163098653855,0.23617,0.2361670709704732,0.23408
C2,DISCOVERY_2019_2021,2020-01-22 21:00:00+00:00,2,KCS-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.0068658737066047415,1.6174137612986275,1.0412,1.0350845545781855,1.02597
C2,DISCOVERY_2019_2021,2020-01-23 00:00:00+00:00,1,LTC-USDT,6,0.75,0.5833333333333334,0.6666666666666667,0.011221728874705184,0.8552915766738666,58.303,58.03658968083579,57.697
C2,DISCOVERY_2019_2021,2020-01-23 00:00:00+00:00,2,XRP-USDT,5,0.4166666666666667,0.75,0.5833333333333334,0.00687489390595819,0.9586305278173985,0.23726,0.23619998415985585,0.23408
C2,DISCOVERY_2019_2021,2020-01-23 05:00:00+00:00,1,KCS-USDT,2,0.75,0.9166666666666666,0.8333333333333333,0.006475405075788476,0.7534379774968831,1.03983,1.0364628166770766,1.02999
C2,DISCOVERY_2019_2021,2020-01-23 21:00:00+00:00,1,KCS-USDT,2,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.006084038231311206,2.2316402049465696,1.02526,1.0247760409570474,1.01004
C2,DISCOVERY_2019_2021,2020-01-24 12:00:00+00:00,1,KCS-USDT,2,0.9166666666666666,0.08333333333333333,0.5,0.008064595057499346,1.6227758007117408,1.02999,1.0213176950131795,1.01158
C2,DISCOVERY_2019_2021,2020-01-24 14:00:00+00:00,1,KCS-USDT,2,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.00233866627525825,0.33035523447185067,1.02434,1.0215449290591552,1.01158
C2,DISCOVERY_2019_2021,2020-01-24 20:00:00+00:00,1,KCS-USDT,2,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.00558878321404066,1.2054520445167063,1.0256,1.0211104153780797,1.01199
C2,DISCOVERY_2019_2021,2020-01-27 10:00:00+00:00,1,XRP-USDT,5,0.4166666666666667,0.08333333333333333,0.25,0.06206574959197941,0.49794801641586445,0.22776,0.2269307052141729,0.2264
C2,DISCOVERY_2019_2021,2020-01-28 18:00:00+00:00,1,BTC-USDT,1,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.07740836691613895,0.12568548984734407,8983.0,8974.5758593745,8888.8
C2,DISCOVERY_2019_2021,2020-01-28 20:00:00+00:00,1,ETH-USDT,3,0.25,0.75,0.5,0.06295399515738498,0.20402380277699825,171.21,171.1300742811877,170.14
C2,DISCOVERY_2019_2021,2020-01-28 22:00:00+00:00,1,LTC-USDT,6,0.75,0.75,0.75,0.10271386320938958,0.5029841906237198,59.283,58.96160857675147,57.353
C2,DISCOVERY_2019_2021,2020-01-29 14:00:00+00:00,1,LTC-USDT,6,0.75,0.75,0.75,0.11023636497100497,0.22272568839316959,60.499,60.38489100729066,60.0
C2,DISCOVERY_2019_2021,2020-01-29 15:00:00+00:00,1,XRP-USDT,5,0.08333333333333333,0.25,0.16666666666666666,0.06163954943679606,0.10080350620891526,0.23751,0.23749997924727098,0.23616
C2,DISCOVERY_2019_2021,2020-01-29 17:00:00+00:00,1,TRX-USDT,7,0.9166666666666666,0.08333333333333333,0.5,0.13843648208469062,0.7490879610863461,0.018873,0.018766223512865554,0.018504
C2,DISCOVERY_2019_2021,2020-01-29 17:00:00+00:00,2,ETH-USDT,3,0.25,0.5833333333333334,0.4166666666666667,0.07284205414592693,0.9908814589665607,176.74,175.36818269015495,174.67
C2,DISCOVERY_2019_2021,2020-01-29 17:00:00+00:00,3,LTC-USDT,6,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.09648215678804029,0.8923442787889829,60.437,60.34031071268516,59.47
C2,DISCOVERY_2019_2021,2020-01-29 19:00:00+00:00,1,LTC-USDT,6,0.4166666666666667,0.75,0.5833333333333334,0.07763493393720022,0.21922022979664182,60.437,60.34117818721673,59.47
C2,DISCOVERY_2019_2021,2020-01-29 20:00:00+00:00,1,XRP-USDT,5,0.08333333333333333,0.4166666666666667,0.25,0.0486975717439293,0.15390594636610824,0.23753,0.2372440640295238,0.23437
C2,DISCOVERY_2019_2021,2020-01-29 22:00:00+00:00,1,XRP-USDT,5,0.08333333333333333,0.9166666666666666,0.5,0.04708371908477704,0.2356637863315009,0.23751,0.237248111794589,0.23437
C2,DISCOVERY_2019_2021,2020-01-30 05:00:00+00:00,1,BTC-USDT,1,0.5833333333333334,0.75,0.6666666666666667,0.07906180606957824,0.7602256699576833,9330.0,9298.55342215874,9212.6
C2,DISCOVERY_2019_2021,2020-01-30 08:00:00+00:00,1,LTC-USDT,6,0.5833333333333334,0.9166666666666666,0.75,0.09355146124523506,3.0593463768901463,61.965,60.09375599571484,58.273
C2,DISCOVERY_2019_2021,2020-01-30 08:00:00+00:00,2,TRX-USDT,7,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.10720198675496673,0.8856447688564445,0.018725,0.01860634097161839,0.017808
C2,DISCOVERY_2019_2021,2020-01-30 08:00:00+00:00,3,ETH-USDT,3,0.25,0.5833333333333334,0.4166666666666667,0.05210013742008712,1.2764645426515884,176.09,174.80332558369645,171.01
C2,DISCOVERY_2019_2021,2020-01-30 08:00:00+00:00,4,XRP-USDT,5,0.08333333333333333,0.75,0.4166666666666667,0.035608308605341144,1.5876411170528861,0.23732,0.2357759444032431,0.23095
C2,DISCOVERY_2019_2021,2020-01-30 12:00:00+00:00,1,ETH-USDT,3,0.25,0.75,0.5,0.04010917289664184,0.3502145922746915,175.3,174.98313741994806,171.01
C2,DISCOVERY_2019_2021,2020-01-30 13:00:00+00:00,1,XRP-USDT,5,0.08333333333333333,0.75,0.4166666666666667,0.03374578177727794,1.6165803108808299,0.23894,0.236129082831688,0.23188
C2,DISCOVERY_2019_2021,2020-01-30 16:00:00+00:00,1,TRX-USDT,7,0.75,0.25,0.5,0.09150174621653084,0.41365853658537344,0.018752,0.018669845447503285,0.018259
C2,DISCOVERY_2019_2021,2020-01-31 07:00:00+00:00,1,TRX-USDT,7,0.75,0.9166666666666666,0.8333333333333333,0.11078209371189685,1.2200054659743014,0.019131,0.019073855334171844,0.018723
C2,DISCOVERY_2019_2021,2020-01-31 16:00:00+00:00,1,KCS-USDT,2,0.75,0.08333333333333333,0.4166666666666667,0.06822588575828692,0.4397617956939803,1.15143,1.1512966005340581,1.14762
C2,DISCOVERY_2019_2021,2020-01-31 19:00:00+00:00,1,LTC-USDT,6,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.162844707460992,0.4717004602562546,67.595,67.0580744312459,65.41
C2,DISCOVERY_2019_2021,2020-01-31 19:00:00+00:00,2,XRP-USDT,5,0.25,0.9166666666666666,0.5833333333333333,0.025303470678748496,1.1697612732095493,0.23988,0.2389914533764653,0.23361
C2,DISCOVERY_2019_2021,2020-01-31 21:00:00+00:00,1,LTC-USDT,6,0.9166666666666666,0.75,0.8333333333333333,0.14936334427009834,0.4421889646701308,67.609,67.10074459860654,65.41
C2,DISCOVERY_2019_2021,2020-01-31 21:00:00+00:00,2,ETH-USDT,3,0.5833333333333334,0.9166666666666666,0.75,0.04703903485876704,0.49896049896049904,180.52,180.09481978365216,175.23
C2,DISCOVERY_2019_2021,2020-01-31 22:00:00+00:00,1,BTC-USDT,1,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.03408250041415872,0.6681678607983785,9363.1,9347.408577444161,9212.0
C2,DISCOVERY_2019_2021,2020-01-31 22:00:00+00:00,2,XRP-USDT,5,0.25,0.5833333333333334,0.4166666666666667,0.013700954400848397,0.4126547455295744,0.23898,0.23886521172681308,0.23361
C2,DISCOVERY_2019_2021,2020-01-31 23:00:00+00:00,1,KCS-USDT,2,0.75,0.9166666666666666,0.8333333333333333,0.07301401869158886,1.5574708481205208,1.15731,1.150764169172061,1.1478
C2,DISCOVERY_2019_2021,2020-01-31 23:00:00+00:00,2,TRX-USDT,7,0.25,0.5833333333333334,0.4166666666666667,0.011742627345844525,0.5275468507820208,0.018869,0.018730798409300718,0.018185
C2,DISCOVERY_2019_2021,2020-02-01 01:00:00+00:00,1,ETH-USDT,3,0.5833333333333334,0.75,0.6666666666666667,0.029978952158825845,0.5675498138822055,181.06,180.34569800467716,175.23
C2,DISCOVERY_2019_2021,2020-02-01 01:00:00+00:00,2,BTC-USDT,1,0.25,0.5833333333333334,0.4166666666666667,0.005497861942578064,0.5175680214981571,9382.2,9354.31669515284,9212.0
C2,DISCOVERY_2019_2021,2020-02-01 01:00:00+00:00,3,TRX-USDT,7,0.08333333333333333,0.25,0.16666666666666666,5.334186803218621e-05,0.2689472132114412,0.018748,0.01872784697363213,0.018185
C2,DISCOVERY_2019_2021,2020-02-01 11:00:00+00:00,1,KCS-USDT,2,0.5833333333333334,0.9166666666666666,0.75,0.011370201144897951,0.8812729498163963,1.15545,1.153105769858487,1.15
C2,DISCOVERY_2019_2021,2020-02-01 11:00:00+00:00,2,XRP-USDT,5,0.4166666666666667,0.75,0.5833333333333334,0.003256377071765515,0.30176026823134394,0.24031,0.24008426166575064,0.23814
C2,DISCOVERY_2019_2021,2020-02-01 14:00:00+00:00,1,ETH-USDT,3,0.75,0.9166666666666666,0.8333333333333333,0.034976966387988195,1.1474342928660817,181.98,181.28951016894135,179.87
C2,DISCOVERY_2019_2021,2020-02-01 14:00:00+00:00,2,XRP-USDT,5,0.5833333333333334,0.75,0.6666666666666667,0.011631827376938686,1.1368153943751276,0.24004,0.23977146954798007,0.23682
C2,DISCOVERY_2019_2021,2020-02-01 14:00:00+00:00,3,LTC-USDT,6,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.16621762343179225,0.8268726720927108,70.555,69.79769906847685,69.031
C2,DISCOVERY_2019_2021,2020-02-01 17:00:00+00:00,1,LTC-USDT,6,0.9166666666666666,0.5833333333333334,0.75,0.17477704055462717,1.214275598357175,71.0,69.89374019623409,69.031
C2,DISCOVERY_2019_2021,2020-02-01 17:00:00+00:00,2,BTC-USDT,1,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.004669751338412631,1.3045659809332633,9401.8,9369.553172179087,9300.0
C2,DISCOVERY_2019_2021,2020-02-01 17:00:00+00:00,3,XRP-USDT,5,0.5833333333333334,0.4166666666666667,0.5,0.01446280991735538,0.984974209464004,0.24059,0.2397271980793775,0.23682
C2,DISCOVERY_2019_2021,2020-02-01 18:00:00+00:00,1,KCS-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.002024854436429857,0.36030025020853157,1.15303,1.1529311830764886,1.14942
C2,DISCOVERY_2019_2021,2020-02-01 21:00:00+00:00,1,KCS-USDT,2,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.011510225485054981,1.3126041088284408,1.15737,1.1532205878074648,1.14802
C2,DISCOVERY_2019_2021,2020-02-01 23:00:00+00:00,1,KCS-USDT,2,0.4166666666666667,0.75,0.5833333333333334,0.00998628305826621,0.9822732012512994,1.156,1.1533008495202381,1.14802
C2,DISCOVERY_2019_2021,2020-02-02 04:00:00+00:00,1,TRX-USDT,7,0.5833333333333334,0.9166666666666666,0.75,0.03909757967363925,1.9796878870448358,0.018976,0.018790095931322127,0.018541
C2,DISCOVERY_2019_2021,2020-02-02 06:00:00+00:00,1,XRP-USDT,5,0.4166666666666667,0.75,0.5833333333333334,0.026191187134752436,0.8183118741058732,0.24057,0.23976909016209902,0.23584
C2,DISCOVERY_2019_2021,2020-02-02 07:00:00+00:00,1,ETH-USDT,3,0.75,0.9166666666666666,0.8333333333333333,0.06838294448913906,2.5014084507042242,185.92,182.23279204528748,179.2
C2,DISCOVERY_2019_2021,2020-02-02 07:00:00+00:00,2,LTC-USDT,6,0.9166666666666666,0.75,0.8333333333333333,0.18363444215187963,1.1232672529438066,70.56,69.91725886164605,67.042
C2,DISCOVERY_2019_2021,2020-02-02 07:00:00+00:00,3,BTC-USDT,1,0.08333333333333333,0.5833333333333334,0.33333333333333337,0.003302630309139243,0.8982851773549663,9356.7,9347.230167513335,9139.0
C2,DISCOVERY_2019_2021,2020-02-02 11:00:00+00:00,1,KCS-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.013222416812609605,1.5262749158685098,1.1571,1.1524855647286942,1.14701
C2,DISCOVERY_2019_2021,2020-02-03 01:00:00+00:00,1,LTC-USDT,6,0.9166666666666666,0.75,0.8333333333333333,0.054303248458383635,1.4562002275312809,71.467,71.09665115027046,69.388
C2,DISCOVERY_2019_2021,2020-02-03 01:00:00+00:00,2,ETH-USDT,3,0.5833333333333334,0.9166666666666666,0.75,0.04133847574555927,1.6364777243254502,191.7,188.86675193793434,187.37
C2,DISCOVERY_2019_2021,2020-02-03 04:00:00+00:00,1,KCS-USDT,2,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.004531183412911588,0.8897448242657403,1.15502,1.1514917117218177,1.147
C2,DISCOVERY_2019_2021,2020-02-03 04:00:00+00:00,2,LTC-USDT,6,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.036256679820027005,0.2849194843866291,71.167,71.11585309090182,69.388
C2,DISCOVERY_2019_2021,2020-02-03 12:00:00+00:00,1,ETH-USDT,3,0.75,0.75,0.75,0.04947211320546141,0.9615040286481755,189.86,189.6405078209831,187.37
C2,DISCOVERY_2019_2021,2020-02-03 12:00:00+00:00,2,XRP-USDT,5,0.9166666666666666,0.5833333333333334,0.75,0.05776340110905731,0.7822124016019885,0.25179,0.2515059122459936,0.24783
C2,DISCOVERY_2019_2021,2020-02-03 12:00:00+00:00,3,KCS-USDT,2,0.25,0.9166666666666666,0.5833333333333333,0.0025347222222222854,1.017204459868545,1.15492,1.1515465505323805,1.14693
C2,DISCOVERY_2019_2021,2020-02-03 15:00:00+00:00,1,XRP-USDT,5,0.9166666666666666,0.75,0.8333333333333333,0.06593034573230083,0.7532307692307747,0.25189,0.2514048841150083,0.2477
C2,DISCOVERY_2019_2021,2020-02-03 15:00:00+00:00,2,ETH-USDT,3,0.75,0.5833333333333334,0.6666666666666667,0.06585379558352522,0.4645161290322599,189.69,189.60791927410568,187.74
C2,DISCOVERY_2019_2021,2020-02-03 19:00:00+00:00,1,ETH-USDT,3,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.057013877278047076,0.3831183030833098,189.66,189.31428336021762,186.61
C2,DISCOVERY_2019_2021,2020-02-03 21:00:00+00:00,1,XRP-USDT,5,0.9166666666666666,0.75,0.8333333333333333,0.06265232372468277,0.8151578947368349,0.25289,0.25083540058868625,0.24717
C2,DISCOVERY_2019_2021,2020-02-03 21:00:00+00:00,2,TRX-USDT,7,0.5833333333333334,0.9166666666666666,0.75,0.03590102959409203,0.8885127988153231,0.019217,0.01916209728109905,0.018885
C2,DISCOVERY_2019_2021,2020-02-04 00:00:00+00:00,1,ETH-USDT,3,0.75,0.5833333333333334,0.6666666666666667,0.054172685853983715,0.19701879455605728,189.73,189.4858073052727,186.61
C2,DISCOVERY_2019_2021,2020-02-04 00:00:00+00:00,2,TRX-USDT,7,0.5833333333333334,0.4166666666666667,0.5,0.02838474721508133,0.1940700808625404,0.019202,0.01916922659962446,0.018885
