decision_id,control_position_id,universe_id,period_id,pair,signal_time,entry_time,decision_time,landmark_age_hours,completed_information_time,source_hour_open,feature_valid,feature_status,btc_kucoin_close,btc_binance_close,btc_cross_venue_log_close_price_basis,eth_kucoin_close,eth_binance_close,eth_cross_venue_log_close_price_basis,BTC_ETH_MEAN_SIGNED_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS,BTC_ETH_CROSS_VENUE_LOG_CLOSE_PRICE_BASIS_DISPERSION
D2:000073|024h,D2:000073,D2,ROBUSTNESS_2023,XRP-USDT,2023-03-19 11:00:00+00:00,2023-03-19 12:00:00+00:00,2023-03-20 12:00:00+00:00,24,2023-03-20 11:00:00+00:00,2023-03-20 11:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,28098.1,28188.93,0.0032273892881093335,1774.8,1779.41,0.0025941081619881385,0.002910748725048736,0.000633281126121195
D2:000074|024h,D2:000074,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-19 17:00:00+00:00,2023-03-19 18:00:00+00:00,2023-03-20 18:00:00+00:00,24,2023-03-20 17:00:00+00:00,2023-03-20 17:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27553.1,27626.96,0.0026770555925665846,1752.95,1747.15,-0.003314194056670057,-0.0003185692320517362,0.005991249649236642
D2:000071|048h,D2:000071,D2,ROBUSTNESS_2023,OP-USDT,2023-03-19 01:00:00+00:00,2023-03-19 02:00:00+00:00,2023-03-21 02:00:00+00:00,48,2023-03-21 01:00:00+00:00,2023-03-21 01:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27850.7,27875.65,0.0008954471867305967,1748.22,1752.31,0.0023367900638761293,0.001616118625303363,0.0014413428771455326
D2:000072|048h,D2:000072,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-19 02:00:00+00:00,2023-03-19 03:00:00+00:00,2023-03-21 03:00:00+00:00,48,2023-03-21 02:00:00+00:00,2023-03-21 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27877.7,27779.74,-0.003520108044967672,1752.32,1748.74,-0.0020450956268980966,-0.0027826018359328845,0.0014750124180695754
D2:000073|048h,D2:000073,D2,ROBUSTNESS_2023,XRP-USDT,2023-03-19 11:00:00+00:00,2023-03-19 12:00:00+00:00,2023-03-21 12:00:00+00:00,48,2023-03-21 11:00:00+00:00,2023-03-21 11:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27963.9,28040.13,0.00272230577256843,1757.82,1761.34,0.00200047805379365,0.0023613919131810403,0.0007218277187747801
D2:000074|048h,D2:000074,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-19 17:00:00+00:00,2023-03-19 18:00:00+00:00,2023-03-21 18:00:00+00:00,48,2023-03-21 17:00:00+00:00,2023-03-21 17:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,28347.3,27988.69,-0.012731287540432476,1812.31,1790.17,-0.012291687255548875,-0.012511487397990675,0.00043960028488360114
D2:000072|072h,D2:000072,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-19 02:00:00+00:00,2023-03-19 03:00:00+00:00,2023-03-22 03:00:00+00:00,72,2023-03-22 02:00:00+00:00,2023-03-22 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,28087.7,28049.59,-0.001357742985261378,1794.08,1794.2,6.688441261269669e-05,-0.0006454292863243406,0.0014246273978740748
D2:000073|072h,D2:000073,D2,ROBUSTNESS_2023,XRP-USDT,2023-03-19 11:00:00+00:00,2023-03-19 12:00:00+00:00,2023-03-22 12:00:00+00:00,72,2023-03-22 11:00:00+00:00,2023-03-22 11:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,28151.6,28122.74,-0.0010256895960094796,1790.25,1785.25,-0.0027968134578298357,-0.0019112515269196577,0.001771123861820356
D2:000074|072h,D2:000074,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-19 17:00:00+00:00,2023-03-19 18:00:00+00:00,2023-03-22 18:00:00+00:00,72,2023-03-22 17:00:00+00:00,2023-03-22 17:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,28647.2,28516.34,-0.004578450830471392,1803.0,1787.2,-0.008801794888380956,-0.006690122859426174,0.004223344057909564
D2:000072|096h,D2:000072,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-19 02:00:00+00:00,2023-03-19 03:00:00+00:00,2023-03-23 03:00:00+00:00,96,2023-03-23 02:00:00+00:00,2023-03-23 02:00:00+00:00,True,VALID_ALL_FOUR_CLOSE_COMPONENTS,27151.7,27346.16,0.007136457295905332,1730.05,1739.07,0.0052001777548468025,0.006168317525376067,0.0019362795410585295
