policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,governor_state
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-06 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-07 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-08 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-09 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-10 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-11 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-12 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-13 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-14 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-15 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-16 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-17 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-18 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-19 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-20 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-21 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-22 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-23 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-24 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-25 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-26 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-27 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-28 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-29 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-30 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-01-31 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-01 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-02 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-03 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-04 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-05 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-06 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-07 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-08 23:00:00+00:00,99330.84497591219,99330.84497591219,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-09 23:00:00+00:00,99307.4011876472,81406.59400000883,17900.807187638376,0.18025652643767953,1,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-10 23:00:00+00:00,98562.75712348419,81406.59400000883,17156.163123475362,0.17406334425062087,1,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-11 23:00:00+00:00,97339.59816487641,81406.59400000883,15933.00416486758,0.16368471275050706,1,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-12 23:00:00+00:00,97627.84667182411,97627.84667182411,0.0,0.0,0,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-13 23:00:00+00:00,97627.84667182411,97627.84667182411,0.0,0.0,0,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-14 23:00:00+00:00,97627.84667182411,97627.84667182411,0.0,0.0,0,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-15 23:00:00+00:00,99476.67395772306,9922.553439426669,89554.12051829639,0.9002524607563408,5,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-16 23:00:00+00:00,100717.72095063727,9922.553439426669,90795.1675112106,0.9014815531390964,5,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-17 23:00:00+00:00,94919.90523927672,9922.553439426669,84997.35179985005,0.8954639344148771,5,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-18 23:00:00+00:00,93889.60966289061,76675.68952626147,17213.920136629135,0.1833421205864577,1,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-19 23:00:00+00:00,94072.74746763194,76675.68952626147,17397.057941370465,0.1849319639288345,1,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-20 23:00:00+00:00,92915.837430231,76675.68952626147,16240.14790396952,0.17478342070762679,1,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-21 23:00:00+00:00,91533.62241859974,76675.68952626147,14857.932892338269,0.16232213365696668,1,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-22 23:00:00+00:00,90891.11825991997,90891.11825991997,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-23 23:00:00+00:00,90891.11825991997,90891.11825991997,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-24 23:00:00+00:00,90891.11825991997,90891.11825991997,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-25 23:00:00+00:00,90871.50493476709,82690.46711491869,8181.0378198483895,0.09002863797316023,1,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-26 23:00:00+00:00,91141.19001473355,66294.5056402145,24846.684374519053,0.27261751103428017,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-27 23:00:00+00:00,89571.58647244592,66294.5056402145,23277.08083223142,0.2598712577162171,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-02-28 23:00:00+00:00,92301.4917773754,66294.5056402145,26006.986137160904,0.28176127640372156,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-01 23:00:00+00:00,92700.78833128698,66294.5056402145,26406.282691072476,0.28485499601906,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-02 23:00:00+00:00,93400.31728143101,66294.5056402145,27105.811641216515,0.29021113022070477,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-03 23:00:00+00:00,93036.90604476296,66294.5056402145,26742.40040454847,0.2874386256103773,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-04 23:00:00+00:00,90802.73921875791,75521.10479612478,15281.634422633128,0.16829486152193376,2,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-05 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-06 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-07 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-08 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-09 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-10 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-11 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-12 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-13 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-14 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-15 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-16 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-17 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-18 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-19 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-20 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-21 23:00:00+00:00,90769.05070316647,90769.05070316647,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-22 23:00:00+00:00,90470.68821582544,57997.74269108336,32472.945524742077,0.3589333315037367,2,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-23 23:00:00+00:00,90353.65111499323,41678.08724198157,48675.563873011655,0.5387227109512397,3,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-24 23:00:00+00:00,92874.16728587516,41678.08724198157,51196.08004389358,0.5512413358852238,3,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-25 23:00:00+00:00,91152.82057235372,24956.89995808283,66195.9206142709,0.7262081436276241,4,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-26 23:00:00+00:00,92367.26553908022,24956.89995808283,67410.3655809974,0.7298079594277515,4,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-27 23:00:00+00:00,95075.73658221355,9504.2786427962,85571.45793941735,0.9000346567435984,5,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-28 23:00:00+00:00,97562.0192036768,9504.2786427962,88057.7405608806,0.9025821859738834,5,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-29 23:00:00+00:00,96574.76537790417,28052.229270989195,68522.53610691498,0.7095283725389468,4,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-30 23:00:00+00:00,97925.74109304685,30642.792908883326,67282.94818416351,0.687081327474793,4,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-03-31 23:00:00+00:00,95934.63110783875,12659.773862291055,83274.8572455477,0.8680374989083933,5,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-01 23:00:00+00:00,97746.17913184405,45717.87615781357,52028.302974030485,0.5322796597895921,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-02 23:00:00+00:00,97542.7017769916,45717.87615781357,51824.82561917804,0.5313039794372653,3,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-03 23:00:00+00:00,98558.5934851782,60965.54395901274,37593.04952616546,0.38142842949376016,2,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-04 23:00:00+00:00,96985.50468486693,43180.52215315492,53804.98253171202,0.554773444820847,3,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-05 23:00:00+00:00,95451.46793884406,43180.52215315492,52270.94578568913,0.5476180399779628,3,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-06 23:00:00+00:00,90975.910134311,58670.33581065951,32305.574323651483,0.35510031475318693,2,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-07 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-08 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-09 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-10 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-11 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-12 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-13 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-14 23:00:00+00:00,90899.03329388931,90899.03329388931,0.0,0.0,0,OPEN
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-15 23:00:00+00:00,91304.50931145615,82697.66801494815,8606.841296507999,0.0942652379538946,1,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-16 23:00:00+00:00,91291.26801715384,82697.66801494815,8593.60000220568,0.09413386612825798,1,CAUTION
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-17 23:00:00+00:00,91158.63438589226,82697.66801494815,8460.966370944107,0.09281585258426742,1,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-18 23:00:00+00:00,91151.90339462191,82697.66801494815,8454.23537967376,0.09274886277550373,1,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-19 23:00:00+00:00,91216.12367198817,82697.66801494815,8518.455657040013,0.09338760861700562,1,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-20 23:00:00+00:00,91015.51806330802,82697.66801494815,8317.850048359865,0.09138936112602454,1,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-21 23:00:00+00:00,90721.34064155814,82697.66801494815,8023.672626609989,0.08844305617475035,1,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-22 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-23 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-24 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-25 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-26 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-27 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-28 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-29 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-04-30 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-01 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-02 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-03 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-04 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-05 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-06 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-07 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-08 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-09 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-10 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-11 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-12 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-13 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-14 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-15 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-16 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-17 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-18 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-19 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-20 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-21 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-22 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-23 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-24 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-25 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
RD31_REGIME_HYSTERESIS_CONTROL,MOMENTUM_BREAKOUT,E2,2.0,2022-05-26 23:00:00+00:00,90761.37872934449,90761.37872934449,0.0,0.0,0,LOCKED
