transport_direction,universe_id,landmark_age_hours,held_out_pair,train_row_count,train_unique_pairs,evaluation_row_count,evaluation_unique_pairs,lopo_support_pass,design_rank,fit_status,continuous_lopo_pass,classification_lopo_auc_pass,negative_subset_lopo_pass,spearman_predicted_vs_actual,predicted_bottom_half_actual_mean_rcv,predicted_top_half_actual_mean_rcv,continuous_point_pass,actual_negative_row_count,actual_nonnegative_row_count,classification_support_pass,negative_rcv_auc,actual_negative_event_median_prediction,actual_nonnegative_event_median_prediction,classification_point_pass,predicted_negative_subset_row_count,predicted_negative_subset_unique_pairs,predicted_negative_subset_signal_days,predicted_negative_subset_support_pass,predicted_negative_subset_actual_mean_rcv,predicted_negative_subset_actual_median_rcv,predicted_negative_subset_actual_negative_fraction,predicted_nonnegative_complement_actual_mean_rcv,negative_subset_point_pass
CALIBRATE_2022_EVALUATE_2023,D2,144,ADA-USDT,19,6,60,11,True,4,FIT_PASS,True,True,False,0.2057609771366613,0.003727894082226889,0.019236488274471022,True,31,29,True,0.5812013348164627,-0.01602100110270327,-0.0032382178229737393,True,38,10,29,True,0.004014255095996046,-0.0037456083328331,0.5789473684210527,0.02438135350241307,False
CALIBRATE_2022_EVALUATE_2023,D2,144,ATOM-USDT,19,6,60,11,True,4,FIT_PASS,True,True,False,0.19219278462632577,0.00552460136409633,0.017439780992601583,True,31,29,True,0.5728587319243604,-0.005947025444759904,0.0007368458726964636,True,31,10,24,True,0.008185090099351566,-0.0031259034403008,0.5483870967741935,0.01500667853865651,False
CALIBRATE_2022_EVALUATE_2023,D2,144,AVAX-USDT,17,6,59,10,True,4,FIT_PASS,True,True,False,0.2072816128272105,0.003368873354778586,0.016612893105157057,True,31,28,True,0.5679723502304147,-0.0024431856900235735,0.0006514042956734991,True,30,9,23,True,0.0027363016814114264,-0.0060749932931289,0.5666666666666667,0.017723967931067165,False
CALIBRATE_2022_EVALUATE_2023,D2,144,BTC-USDT,18,6,48,10,True,4,FIT_PASS,True,True,False,0.21033201252661965,0.008985346795248003,0.023297243225460285,True,24,24,True,0.5659722222222222,-0.011838670695548281,-0.004877360709462035,True,30,9,26,True,0.009557681225231743,-0.0022649113574711,0.5333333333333333,0.02711398465222482,False
CALIBRATE_2022_EVALUATE_2023,D2,144,DOGE-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.164211279574317,0.007010043004724538,0.017273488104340422,True,30,27,True,0.5456790123456791,-0.011771112974159628,-0.005162499264609981,True,34,9,27,True,0.0071631689626402055,-0.0022649113574711,0.5294117647058824,0.019724548453408357,False
CALIBRATE_2022_EVALUATE_2023,D2,144,ETH-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.17474291943576567,0.009640919930346992,0.016776828673266114,True,24,25,True,0.5633333333333334,-0.027793719584985187,-0.011099084941503731,True,32,9,26,True,0.004439993422728709,-0.0031783437540977002,0.5625,0.02992488268427423,False
CALIBRATE_2022_EVALUATE_2023,D2,144,INJ-USDT,21,7,59,10,True,4,FIT_PASS,True,True,False,0.16852750595260402,0.005612734227086054,0.01612457398256073,True,31,28,True,0.5558755760368663,-0.012832400204900066,-0.004024697963340602,True,35,10,28,True,0.006001023805227874,-0.0031259034403008,0.5428571428571428,0.01818627828663925,False
CALIBRATE_2022_EVALUATE_2023,D2,144,LINK-USDT,21,7,58,10,True,4,FIT_PASS,True,True,False,0.26335625771220805,-0.0015209564126279433,0.01846551636628797,True,31,27,True,0.5979689366786141,-0.012832400204900066,-0.0005483251584045869,True,33,9,27,True,0.0003786848829751193,-0.0032307840678946,0.5757575757575758,0.019155825500718468,False
CALIBRATE_2022_EVALUATE_2023,D2,144,LTC-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.19043451786401747,0.009192443605115463,0.01846551636628797,True,29,28,True,0.5818965517241379,-0.010709825743419188,-0.0017176109102379055,True,32,9,27,True,0.009812273688988193,-0.0022649113574711,0.53125,0.019155825500718468,False
CALIBRATE_2022_EVALUATE_2023,D2,144,SHIB-USDT,21,7,55,10,True,4,FIT_PASS,True,True,False,0.12805109223284816,0.006932063194740179,0.013888054141290384,True,29,26,True,0.5464190981432361,-0.010709825743419188,-0.002855412211507284,True,31,9,25,True,0.007633057393392625,-0.0031259034403008,0.5483870967741935,0.01414193512578934,False
CALIBRATE_2022_EVALUATE_2023,D2,144,SOL-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.1757546421786875,0.0067300331145370325,0.008644225067439172,True,26,23,True,0.552675585284281,-0.004084731192262953,0.00023055028075402717,True,26,9,21,True,0.004380460742609288,-0.0036931680190362,0.5769230769230769,0.011466714875088112,False
CALIBRATE_2022_EVALUATE_2023,D2,144,XMR-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.19802269418281962,0.005863328995004893,0.018875445706141674,True,28,29,True,0.5658866995073891,-0.013003367627120814,-0.002886896662071224,True,32,9,25,True,0.007270796869383868,-0.00020019391822634998,0.5,0.019155825500718468,False
CALIBRATE_2022_EVALUATE_2023,D2,144,XRP-USDT,19,6,52,10,True,4,FIT_PASS,True,True,False,0.21735418468733592,0.0062806955376663925,0.01581266386539793,True,27,25,True,0.6148148148148148,-0.017461865808872774,-0.004864428725927791,True,32,9,25,True,0.005112573628727914,-0.0048891862834249,0.59375,0.020541249418018954,False
CALIBRATE_2022_EVALUATE_2023,E2,24,ADA-USDT,40,7,126,14,True,4,FIT_PASS,True,True,False,0.03678016796943384,0.01636926054654595,0.032540941219061384,True,68,58,True,0.5413286004056795,-0.012606838748079517,-0.007185297204158253,True,79,13,48,True,0.0204635724183705,-0.007464303773085,0.5822784810126582,0.031164265748553042,False
CALIBRATE_2022_EVALUATE_2023,E2,24,ATOM-USDT,42,7,126,14,True,4,FIT_PASS,True,True,False,0.00130190561363707,0.018526603710213464,0.030383598055393878,True,68,58,True,0.5191430020283976,-0.006876479225059434,-0.0014799590759385917,True,70,13,43,True,0.024453169948688253,-0.007785411295144699,0.5571428571428572,0.024457514550447944,False
CALIBRATE_2022_EVALUATE_2023,E2,24,AVAX-USDT,40,7,125,13,True,4,FIT_PASS,True,True,False,0.05055295180365587,0.010258860843565318,0.035443594916407965,True,68,57,True,0.548374613003096,-0.009369495687043879,-0.0055313025844132,True,75,13,46,True,0.01532253058287173,-0.005009635962904,0.5733333333333334,0.03439612116638744,False
CALIBRATE_2022_EVALUATE_2023,E2,24,BTC-USDT,38,7,101,13,True,4,FIT_PASS,True,True,False,0.025877659211899336,0.007835348087339789,0.04829428343744816,True,55,46,True,0.5490118577075099,-0.016686207210314552,-0.009119156516553817,True,69,12,44,True,0.026054555026480443,-0.0081065188172044,0.5652173913043478,0.033031611339053,False
CALIBRATE_2022_EVALUATE_2023,E2,24,DOGE-USDT,45,8,121,13,True,4,FIT_PASS,True,True,False,0.022298171595326485,0.011693290476968609,0.037694326725585335,True,66,55,True,0.5198347107438016,-0.01007959956461267,-0.007262363484493564,True,77,12,49,True,0.019895187736431567,-0.0081065188172044,0.5844155844155844,0.03338686143576346,False
CALIBRATE_2022_EVALUATE_2023,E2,24,ETH-USDT,33,7,106,13,True,4,FIT_PASS,True,True,False,0.02364061434391278,0.00988714232527365,0.03857769089190639,True,59,47,True,0.5418319509556437,-0.016016254590503334,-0.00409132044781256,True,67,12,46,True,0.018890030043517116,-0.005009635962904,0.582089552238806,0.03341036275884347,False
CALIBRATE_2022_EVALUATE_2023,E2,24,GRAM-USDT,45,8,125,13,True,4,FIT_PASS,True,True,False,0.023233057207254146,0.012277008891288516,0.037480147523634044,True,67,58,True,0.5335820895522388,-0.010663249460320948,-0.006234424450259714,True,79,12,48,True,0.020145652890468383,-0.007464303773085,0.5822784810126582,0.033280810150039815,False
CALIBRATE_2022_EVALUATE_2023,E2,24,INJ-USDT,45,8,124,13,True,4,FIT_PASS,True,True,False,0.04593457750847439,0.01142281688677235,0.03603387390774989,True,67,57,True,0.5403246923278345,-0.010663249460320948,-0.005206485416025863,True,78,12,48,True,0.01809484054305831,-0.007785411295144699,0.5897435897435898,0.033280810150039815,False
CALIBRATE_2022_EVALUATE_2023,E2,24,KAS-USDT,45,8,125,13,True,4,FIT_PASS,True,True,False,0.014836321197990684,0.013438949001759994,0.037480147523634044,True,67,58,True,0.5322954194544519,-0.010663249460320948,-0.006234424450259714,True,79,12,49,True,0.02105755525564852,-0.007464303773085,0.5822784810126582,0.033280810150039815,False
CALIBRATE_2022_EVALUATE_2023,E2,24,LINK-USDT,45,8,121,13,True,4,FIT_PASS,True,True,False,0.04791269023910743,0.012009124658544085,0.03755534461199153,True,65,56,True,0.5449175824175824,-0.011931562650159822,-0.004775299710989014,True,75,12,47,True,0.01974008311923064,-0.007464303773085,0.5866666666666667,0.033280810150039815,False
CALIBRATE_2022_EVALUATE_2023,E2,24,LTC-USDT,45,8,118,13,True,4,FIT_PASS,True,True,False,0.043136538833985445,0.014781718527868762,0.04128670956163684,True,63,55,True,0.5317460317460317,-0.011931562650159822,-0.008328649877487826,True,76,12,45,True,0.022113021800535936,-0.00730451628517995,0.5789473684210527,0.03874875239143094,False
CALIBRATE_2022_EVALUATE_2023,E2,24,LUNC-USDT,43,7,126,14,True,4,FIT_PASS,True,True,False,0.0278798114649392,0.02264924669839769,0.026260955067209654,True,68,58,True,0.5346095334685599,-0.008688750307095303,-0.0036074812457524003,True,78,13,48,True,0.02012921250359475,-0.007785411295144699,0.5897435897435898,0.031484669499018174,False
CALIBRATE_2022_EVALUATE_2023,E2,24,OP-USDT,45,8,122,13,True,4,FIT_PASS,True,True,False,0.03474479236919988,0.012753706257996355,0.03892029687854649,True,65,57,True,0.5396761133603238,-0.011931562650159822,-0.007262363484493564,True,79,12,49,True,0.02007602491994937,-0.007464303773085,0.5822784810126582,0.03642112145704915,False
CALIBRATE_2022_EVALUATE_2023,E2,24,SHIB-USDT,45,8,116,13,True,4,FIT_PASS,True,True,False,0.03739499842828509,0.006704476737703948,0.04161021335984681,True,62,54,True,0.5427120669056152,-0.012090569133241719,-0.004775299710989014,True,74,12,47,True,0.016542260018253697,-0.0082138786635611,0.5945945945945946,0.03757439962636123,False
CALIBRATE_2022_EVALUATE_2023,E2,24,SOL-USDT,38,7,103,13,True,4,FIT_PASS,False,False,False,-0.05872209568115798,0.019404550188463925,0.016543164976374772,False,56,47,True,0.4861322188449848,-0.014753914795963455,-0.015544405289392771,False,74,13,50,True,0.023050964878399548,-0.00607718238008945,0.5405405405405406,0.0049691461166062705,False
CALIBRATE_2022_EVALUATE_2023,E2,24,XMR-USDT,45,8,121,13,True,4,FIT_PASS,True,True,False,0.03457690044737851,0.012161814516391315,0.03944715387103034,True,65,56,True,0.5306318681318681,-0.011931562650159822,-0.006234424450259714,True,77,12,46,True,0.020336875973548368,-0.007464303773085,0.5844155844155844,0.035682859253479686,False
CALIBRATE_2022_EVALUATE_2023,E2,24,XRP-USDT,41,7,110,13,True,4,FIT_PASS,True,True,False,0.10391607017161321,0.008718252768257589,0.03210364428106379,True,59,51,True,0.5792622133599202,-0.011261979274036472,-0.003484533432054182,True,66,12,42,True,0.014556731250042318,-0.00730451628517995,0.5909090909090909,0.02919227443658824,False
CALIBRATE_2022_EVALUATE_2023,E2,48,ADA-USDT,40,7,126,14,True,4,FIT_PASS,False,True,False,0.020095121116144404,0.02180370528121773,0.02108358499679469,False,65,61,True,0.5040353089533417,-0.020023145013094948,-0.019252664598783574,True,107,14,63,True,0.020369336723449226,-0.0010089266623903,0.5233644859813084,0.027493697795037637,False
CALIBRATE_2022_EVALUATE_2023,E2,48,ATOM-USDT,42,7,126,14,True,4,FIT_PASS,False,True,False,0.02371567587240802,0.022064026968552874,0.020823263309459546,False,65,61,True,0.5049180327868853,-0.01150951540432776,-0.012850754718430064,False,91,14,58,True,0.017523318860042807,-0.0021456157917322,0.5384615384615384,0.03163649346431105,False
CALIBRATE_2022_EVALUATE_2023,E2,48,AVAX-USDT,40,7,125,13,True,4,FIT_PASS,True,True,False,0.08918847097646417,0.020089663812526866,0.02138255675807977,True,65,60,True,0.5371794871794872,-0.005416394514711126,-0.010552680588622954,False,81,13,52,True,0.0199034492339986,-0.0004340748779164,0.5185185185185185,0.022283655549586456,False
CALIBRATE_2022_EVALUATE_2023,E2,48,BTC-USDT,38,7,101,13,True,4,FIT_PASS,False,False,False,-0.006080532106890238,0.03559170507115898,0.015751397056467935,False,52,49,True,0.4740973312401884,-0.013489745165380956,-0.018933491135179753,False,88,13,58,True,0.021912978010437276,-0.0023503084021018,0.5227272727272727,0.05035111065533337,False
CALIBRATE_2022_EVALUATE_2023,E2,48,DOGE-USDT,45,8,121,13,True,4,FIT_PASS,True,True,False,0.03303148186897326,0.02117670768867155,0.02146402301995544,True,62,59,True,0.5144887916894478,-0.01632455535853564,-0.016719796689740347,False,102,13,61,True,0.019794136417385345,-0.0023503084021018,0.5294117647058824,0.029521365840224717,False
CALIBRATE_2022_EVALUATE_2023,E2,48,ETH-USDT,33,7,106,13,True,4,FIT_PASS,False,False,False,0.009361639978264648,0.022105995743114604,0.020021758649155084,False,55,51,True,0.49679144385026736,-0.014830837798153241,-0.015435037739137653,False,103,13,66,True,0.022610582718084766,-0.00026302934656,0.5048543689320388,-0.03203967905747893,False
CALIBRATE_2022_EVALUATE_2023,E2,48,GRAM-USDT,45,8,125,13,True,4,FIT_PASS,False,False,False,0.00985279185813922,0.02309914008191924,0.020823263309459546,False,64,61,True,0.4989754098360656,-0.01507640745431993,-0.016719796689740347,False,105,13,62,True,0.02093857037834597,-0.0010089266623903,0.5238095238095238,0.02727311919243085,False
CALIBRATE_2022_EVALUATE_2023,E2,48,INJ-USDT,45,8,124,13,True,4,FIT_PASS,False,True,False,0.01910669663413791,0.022171650957727537,0.019147169604759103,False,64,60,True,0.5072916666666667,-0.01632455535853564,-0.017301225313197652,False,105,13,62,True,0.019095434661627525,-0.0021456157917322,0.5333333333333333,0.029302433442277943,False
CALIBRATE_2022_EVALUATE_2023,E2,48,KAS-USDT,45,8,125,13,True,4,FIT_PASS,False,False,False,0.010196886865345828,0.024341129235413192,0.020823263309459546,False,64,61,True,0.49974385245901637,-0.01507640745431993,-0.016719796689740347,False,105,13,63,True,0.021671935402313824,-0.0010089266623903,0.5238095238095238,0.02727311919243085,False
CALIBRATE_2022_EVALUATE_2023,E2,48,LINK-USDT,45,8,121,13,True,4,FIT_PASS,False,False,False,-0.01913074994484284,0.0229970211224922,0.017454060057315483,False,64,57,True,0.48135964912280704,-0.01507640745431993,-0.017882653936654957,False,103,13,61,True,0.019684195202772908,-0.0021456157917322,0.5339805825242718,0.023169268053342608,False
CALIBRATE_2022_EVALUATE_2023,E2,48,LTC-USDT,45,8,118,13,True,4,FIT_PASS,False,True,False,0.01762888405759203,0.025904083203915542,0.023340836854132074,False,59,59,True,0.5066072967538063,-0.015332279426223231,-0.016719796689740347,False,100,13,61,True,0.023400788682272067,-0.00072150077015335,0.52,0.03140952306653347,False
CALIBRATE_2022_EVALUATE_2023,E2,48,LUNC-USDT,43,7,126,14,True,4,FIT_PASS,False,True,False,0.02336474531156553,0.022064026968552874,0.020823263309459543,False,65,61,True,0.5047919293820933,-0.012563011510768475,-0.013757556007759845,False,94,14,58,True,0.018433365616165005,-0.0023782909245866997,0.5425531914893617,0.03028634123735224,False
CALIBRATE_2022_EVALUATE_2023,E2,48,OP-USDT,45,8,122,13,True,4,FIT_PASS,False,False,False,0.014946507503108001,0.02279004233430574,0.021601545388056257,False,63,59,True,0.49556093623890235,-0.015332279426223231,-0.016719796689740347,False,103,13,62,True,0.02126173190107608,-0.0010089266623903,0.5242718446601942,0.02725939290806556,False
CALIBRATE_2022_EVALUATE_2023,E2,48,SHIB-USDT,45,8,116,13,True,4,FIT_PASS,False,False,False,-0.015892512188366376,0.024782978898433585,0.021143449838757662,False,58,58,True,0.49123067776456597,-0.013897944229754924,-0.017301225313197652,False,96,13,57,True,0.022065317530296613,-0.0003485521122382,0.5104166666666666,0.02727311919243085,False
CALIBRATE_2022_EVALUATE_2023,E2,48,SOL-USDT,38,7,103,13,True,4,FIT_PASS,True,True,False,0.11212828482351854,0.012677746260007148,0.020447697947536606,True,54,49,True,0.5551776266061981,-0.019880588972167063,-0.017112675325036592,True,101,13,63,True,0.017976024600100487,-0.0004340748779164,0.5148514851485149,-0.052866566038940445,False
CALIBRATE_2022_EVALUATE_2023,E2,48,XMR-USDT,45,8,121,13,True,4,FIT_PASS,False,True,False,0.026247021431775413,0.022848430302388,0.022568200010034744,False,62,59,True,0.5120284308365227,-0.01731683129084805,-0.016719796689740347,True,101,13,60,True,0.021803006286205767,-0.0010089266623903,0.5247524752475248,0.02727311919243085,False
CALIBRATE_2022_EVALUATE_2023,E2,48,XRP-USDT,41,7,110,13,True,4,FIT_PASS,False,True,False,0.11664645397498066,0.01802992722633236,0.015254620062225539,False,59,51,True,0.5609837155201064,-0.023579688421599965,-0.01871134722145135,True,87,13,54,True,0.015592129808537117,-0.0053224890111531,0.5747126436781609,0.02061455684904153,False
CALIBRATE_2022_EVALUATE_2023,E2,72,ADA-USDT,19,6,60,11,True,4,FIT_PASS,True,True,False,0.08152717585113922,0.014401309444492265,0.020247517320763405,True,28,32,True,0.51171875,-0.025786046007891583,-0.029836722513369295,False,42,10,29,True,0.008918839017196532,0.0032455661436026997,0.5,0.03693742023530086,False
CALIBRATE_2022_EVALUATE_2023,E2,72,ATOM-USDT,19,6,60,11,True,4,FIT_PASS,True,True,False,0.10503647125032073,0.015082732853175452,0.019566093912080213,True,28,32,True,0.5318080357142857,-0.026358068555926477,-0.025854756876462142,True,45,10,31,True,0.009361971302595381,0.0069903350168265,0.4888888888888889,0.041211739622725174,False
CALIBRATE_2022_EVALUATE_2023,E2,72,AVAX-USDT,17,6,59,10,True,4,FIT_PASS,True,True,False,0.10179001999842865,0.013326422964997506,0.020159222575546018,True,28,31,True,0.543778801843318,-0.024970575765248942,-0.016258915283306474,True,37,8,25,True,0.006004145208692776,-0.0029389966520996,0.5405405405405406,0.03495861684225798,False
CALIBRATE_2022_EVALUATE_2023,E2,72,BTC-USDT,18,6,48,10,True,4,FIT_PASS,True,True,False,0.1649792380693924,0.01034004552495774,0.03154208717078754,True,22,26,True,0.5375874125874126,-0.05607529721754294,-0.04971725451472825,True,33,9,26,True,0.009843827048127697,0.0069903350168265,0.48484848484848486,0.04535499280731151,False
CALIBRATE_2022_EVALUATE_2023,E2,72,DOGE-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.12351520862446463,0.014046566367939727,0.0214616557593825,True,27,30,True,0.5376543209876543,-0.031927623391338075,-0.0337425050592155,False,44,9,31,True,0.008685879975888116,0.0032455661436026997,0.5,0.04873178126040983,False
CALIBRATE_2022_EVALUATE_2023,E2,72,ETH-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.11757201728613874,0.011738237140611346,0.01903193126713912,True,25,24,True,0.545,-0.0348006893312648,-0.03440529016649822,True,34,9,26,True,0.005750124892171509,-0.0046257318873333,0.5588235294117647,0.0374674484479546,False
CALIBRATE_2022_EVALUATE_2023,E2,72,INJ-USDT,21,7,59,10,True,4,FIT_PASS,True,True,False,0.07022517066232563,0.014910822344138885,0.01627342182074977,True,28,31,True,0.5155529953917051,-0.03155351987855999,-0.03420398205093647,False,45,10,31,True,0.009361971302595381,0.0069903350168265,0.4888888888888889,0.03566627099898059,False
CALIBRATE_2022_EVALUATE_2023,E2,72,LINK-USDT,21,7,58,10,True,4,FIT_PASS,False,True,False,0.061031130827448904,0.014910822344138885,0.014881730826462105,False,28,30,True,0.5107142857142857,-0.03155351987855999,-0.039887750714009136,False,44,9,30,True,0.007194623640929018,0.0032455661436026997,0.5,0.03910147155332512,False
CALIBRATE_2022_EVALUATE_2023,E2,72,LTC-USDT,21,7,58,10,True,4,FIT_PASS,True,True,False,0.1088056603480883,0.020196643342757857,0.022470610021616485,True,26,32,True,0.5318509615384616,-0.03155351987855999,-0.0337425050592155,False,43,9,30,True,0.014399401237813443,0.0095665802640301,0.46511627906976744,0.041211739622725174,False
CALIBRATE_2022_EVALUATE_2023,E2,72,SHIB-USDT,21,7,54,10,True,4,FIT_PASS,False,False,False,0.008309985337692881,0.021707538639395202,0.019239935413556817,False,23,31,True,0.4789621318373071,-0.030431209340225737,-0.03420398205093647,False,41,9,28,True,0.014013363384292873,0.0141651865008882,0.43902439024390244,0.040848761590284374,False
CALIBRATE_2022_EVALUATE_2023,E2,72,SOL-USDT,17,6,49,10,True,4,FIT_PASS,True,True,False,0.3039951021866102,-0.012798814963834648,0.030637765111205462,True,24,25,True,0.6425,-0.0321068432150981,-0.018925815720170262,True,47,9,33,True,0.004277980970187014,-0.0004992027296211,0.5106382978723404,0.12885373152465765,False
CALIBRATE_2022_EVALUATE_2023,E2,72,XMR-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.10545931844978143,0.015668796967949806,0.021448976225685305,True,25,32,True,0.540625,-0.031927623391338075,-0.0337425050592155,False,43,9,29,True,0.010241229467666974,0.0095665802640301,0.46511627906976744,0.04431241132412774,False
CALIBRATE_2022_EVALUATE_2023,E2,72,XRP-USDT,19,6,52,10,True,4,FIT_PASS,False,False,False,-0.022029158876298447,0.015308827701647466,0.022305563352501247,False,24,28,True,0.4836309523809524,-0.03346884077351497,-0.0340184078331493,False,41,9,31,True,0.01995838543629842,0.0095665802640301,0.4634146341463415,0.014516396774511943,False
CALIBRATE_2022_EVALUATE_2023,E2,96,ADA-USDT,19,6,60,11,True,4,FIT_PASS,False,True,False,-0.07687711385053031,0.015669142075665523,0.018832012286656197,False,28,32,True,0.5457589285714286,-0.03569859537784224,-0.025626466315759065,True,42,11,30,True,0.01718337853496709,-0.0034820682715452998,0.5476190476190477,0.01740737402227965,False
CALIBRATE_2022_EVALUATE_2023,E2,96,ATOM-USDT,19,6,60,11,True,4,FIT_PASS,True,True,False,0.005753516357609356,0.016361044407359623,0.0181401099549621,True,28,32,True,0.5697544642857143,-0.036460282377108494,-0.019797683614385428,True,38,11,28,True,0.021562398349134735,-0.0001240793561461,0.5,0.009802886072842349,False
CALIBRATE_2022_EVALUATE_2023,E2,96,AVAX-USDT,17,6,59,10,True,4,FIT_PASS,False,True,False,-0.016691026728879083,0.013065361192222694,0.019782367319358344,False,28,31,True,0.5777649769585254,-0.029025050427590578,-0.010568165717073757,True,39,10,29,True,0.013803462989327763,-0.0049225903537633,0.5641025641025641,0.021701571878571278,False
CALIBRATE_2022_EVALUATE_2023,E2,96,BTC-USDT,18,6,48,10,True,4,FIT_PASS,False,True,False,-0.08090791380251805,0.027282727671332663,0.012685074948489009,False,22,26,True,0.5716783216783217,-0.040186108909918555,-0.03351890283651671,True,37,10,29,True,0.019636156731244952,-0.0038428176139642,0.5135135135135135,0.021153587619968828,False
CALIBRATE_2022_EVALUATE_2023,E2,96,DOGE-USDT,21,7,57,10,True,4,FIT_PASS,False,True,False,-0.06905271710858457,0.01736711853907944,0.018529619533319948,False,27,30,True,0.5425925925925926,-0.031423643636089085,-0.026520791583050804,True,40,10,29,True,0.018401640124663894,-0.0021158092638231,0.525,0.0169160400337616,False
CALIBRATE_2022_EVALUATE_2023,E2,96,ETH-USDT,17,6,49,10,True,4,FIT_PASS,False,True,False,-0.08029402950155796,0.015455531956854854,0.020244180225450773,False,23,26,True,0.5426421404682275,-0.04481505116590898,-0.03242336585210349,True,40,10,29,True,0.021390660673657597,0.0003567038714475,0.5,0.0023789828504979776,False
CALIBRATE_2022_EVALUATE_2023,E2,96,INJ-USDT,21,7,59,10,True,4,FIT_PASS,True,True,False,0.016018708664493408,0.010771821498276513,0.020818548358860992,True,28,31,True,0.5904377880184332,-0.035008549318970496,-0.020179281571185502,True,40,10,28,True,0.014817626887296409,-0.00438270398386375,0.55,0.018117589406525917,False
CALIBRATE_2022_EVALUATE_2023,E2,96,LINK-USDT,21,7,58,10,True,4,FIT_PASS,False,True,False,-0.02384578780342158,0.011505105469852846,0.016848187468169653,False,28,30,True,0.5761904761904761,-0.035008549318970496,-0.0232454119668316,True,40,10,29,True,0.015349257766689248,-0.00438270398386375,0.55,0.011570843585282355,False
CALIBRATE_2022_EVALUATE_2023,E2,96,LTC-USDT,21,7,58,10,True,4,FIT_PASS,False,True,False,-0.008831041373169509,0.0160250847902398,0.025204956317435526,False,26,32,True,0.5799278846153846,-0.035008549318970496,-0.0232454119668316,True,40,10,28,True,0.01862624277396979,-0.0021158092638231,0.525,0.025034526731321824,False
CALIBRATE_2022_EVALUATE_2023,E2,96,SHIB-USDT,21,7,54,10,True,4,FIT_PASS,True,True,False,0.009303212657564737,0.015382396319732818,0.025389831235927904,True,24,30,True,0.5861111111111111,-0.03921250713517632,-0.0232454119668316,True,36,10,26,True,0.019375339027290175,-0.0021158092638231,0.5277777777777778,0.022407663278910736,False
CALIBRATE_2022_EVALUATE_2023,E2,96,SOL-USDT,17,6,49,10,True,4,FIT_PASS,True,True,True,0.251059067725002,-0.00021986501441093013,0.024220614999603752,True,24,25,True,0.7108333333333333,-0.031217577849125322,0.006675220666427978,True,28,9,24,True,-0.0023608968124534326,-0.01256479641736,0.6785714285714286,0.03173065359013941,True
CALIBRATE_2022_EVALUATE_2023,E2,96,XMR-USDT,21,7,57,10,True,4,FIT_PASS,False,True,False,-0.05267593898780383,0.014918938023810311,0.02300142532322258,False,25,32,True,0.5525,-0.029607356721277955,-0.0232454119668316,True,38,10,27,True,0.01948782632410924,-0.0001240793561461,0.5,0.018117589406525917,False
CALIBRATE_2022_EVALUATE_2023,E2,96,XRP-USDT,19,6,52,10,True,4,FIT_PASS,False,True,False,-0.07524930824251752,0.015857521926293142,0.014040965545860672,False,25,27,True,0.5377777777777778,-0.02844367915658287,-0.026808258086593914,True,38,10,27,True,0.016374711993253476,-0.0021158092638231,0.5263157894736842,0.011080115609454785,False
CALIBRATE_2022_EVALUATE_2023,E2,120,ADA-USDT,19,6,60,11,True,4,FIT_PASS,True,True,True,0.2288175650822193,-0.005866798355042936,0.01705734250272778,True,34,26,True,0.6187782805429864,-0.00036960104000281595,0.012792103115250374,True,27,9,23,True,-0.0018643126944501635,-0.0086395283833917,0.6666666666666666,0.011698568702445442,True
CALIBRATE_2022_EVALUATE_2023,E2,120,ATOM-USDT,19,6,60,11,True,4,FIT_PASS,True,True,True,0.22413698506165144,0.0026147537245344546,0.008575790423150386,True,34,26,True,0.6057692307692307,0.01202946470327165,0.015237703382777523,True,19,8,15,True,-0.007592744693281895,-0.0086395283833917,0.631578947368421,0.011706792039095151,True
CALIBRATE_2022_EVALUATE_2023,E2,120,AVAX-USDT,17,6,59,10,True,4,FIT_PASS,True,True,True,0.2437855326767545,0.0026022925241579375,0.008575790423150386,True,34,25,True,0.6182352941176471,0.012904062233601875,0.023151694037116713,True,20,8,18,True,-0.00794359570809169,-0.009548088616849151,0.7,0.012605438719408347,True
CALIBRATE_2022_EVALUATE_2023,E2,120,BTC-USDT,18,6,48,10,True,4,FIT_PASS,True,True,False,0.22041260020236234,-0.00030088156574703827,0.01887511066904481,True,25,23,True,0.6443478260869565,-0.0022568051372812287,0.016569157807801452,True,20,8,17,True,0.0003663281375562193,-0.005211500766106151,0.65,0.015659104847429366,False
CALIBRATE_2022_EVALUATE_2023,E2,120,DOGE-USDT,21,7,57,10,True,4,FIT_PASS,True,True,False,0.18199497726701555,0.0023686351447401903,0.009967142449128628,True,32,25,True,0.60125,0.0020057000047456267,0.012477866676992452,True,23,8,21,True,0.004981898528631909,-0.0017834731488206,0.6086956521739131,0.007081919085850634,False
