decision_time,variant,canonical_asset_id,member
2020-01-20T00:00:00+00:00,A_P0,ATOM,True
2020-01-20T00:00:00+00:00,A_P0,ALGO,True
2020-01-20T00:00:00+00:00,A_P0,ARPA,True
2020-01-20T00:00:00+00:00,B_P0A,BTC,True
2020-01-20T00:00:00+00:00,B_P0A,KCS,True
2020-01-20T00:00:00+00:00,B_P0A,ETH,True
2020-01-20T00:00:00+00:00,B_P0A,XRP,True
2020-01-20T00:00:00+00:00,B_P0A,LTC,True
2020-01-20T00:00:00+00:00,B_P0A,TRX,True
2020-01-20T00:00:00+00:00,C_P0B,BTC,True
2020-01-20T00:00:00+00:00,C_P0B,KCS,True
2020-01-20T00:00:00+00:00,C_P0B,ETH,True
2020-01-20T00:00:00+00:00,C_P0B,BCHSV,True
2020-01-20T00:00:00+00:00,C_P0B,XRP,True
2020-01-20T00:00:00+00:00,C_P0B,LTC,True
2020-01-20T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-01-20T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-01-20T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-01-20T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-01-20T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-01-20T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-01-27T00:00:00+00:00,A_P0,BTC,True
2020-01-27T00:00:00+00:00,A_P0,KCS,True
2020-01-27T00:00:00+00:00,A_P0,ETH,True
2020-01-27T00:00:00+00:00,A_P0,ATOM,True
2020-01-27T00:00:00+00:00,A_P0,ALGO,True
2020-01-27T00:00:00+00:00,A_P0,ARPA,True
2020-01-27T00:00:00+00:00,B_P0A,BTC,True
2020-01-27T00:00:00+00:00,B_P0A,KCS,True
2020-01-27T00:00:00+00:00,B_P0A,ETH,True
2020-01-27T00:00:00+00:00,B_P0A,XRP,True
2020-01-27T00:00:00+00:00,B_P0A,LTC,True
2020-01-27T00:00:00+00:00,B_P0A,TRX,True
2020-01-27T00:00:00+00:00,C_P0B,BTC,True
2020-01-27T00:00:00+00:00,C_P0B,KCS,True
2020-01-27T00:00:00+00:00,C_P0B,ETH,True
2020-01-27T00:00:00+00:00,C_P0B,BCHSV,True
2020-01-27T00:00:00+00:00,C_P0B,XRP,True
2020-01-27T00:00:00+00:00,C_P0B,LTC,True
2020-01-27T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-01-27T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-01-27T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-01-27T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-01-27T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-01-27T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-02-03T00:00:00+00:00,A_P0,BTC,True
2020-02-03T00:00:00+00:00,A_P0,KCS,True
2020-02-03T00:00:00+00:00,A_P0,ETH,True
2020-02-03T00:00:00+00:00,A_P0,ATOM,True
2020-02-03T00:00:00+00:00,A_P0,ARPA,True
2020-02-03T00:00:00+00:00,A_P0,ALGO,True
2020-02-03T00:00:00+00:00,B_P0A,BTC,True
2020-02-03T00:00:00+00:00,B_P0A,KCS,True
2020-02-03T00:00:00+00:00,B_P0A,ETH,True
2020-02-03T00:00:00+00:00,B_P0A,XRP,True
2020-02-03T00:00:00+00:00,B_P0A,LTC,True
2020-02-03T00:00:00+00:00,B_P0A,TRX,True
2020-02-03T00:00:00+00:00,C_P0B,BTC,True
2020-02-03T00:00:00+00:00,C_P0B,KCS,True
2020-02-03T00:00:00+00:00,C_P0B,ETH,True
2020-02-03T00:00:00+00:00,C_P0B,BCHSV,True
2020-02-03T00:00:00+00:00,C_P0B,XRP,True
2020-02-03T00:00:00+00:00,C_P0B,LTC,True
2020-02-03T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-02-03T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-02-03T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-02-03T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-02-03T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-02-03T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-02-10T00:00:00+00:00,A_P0,BTC,True
2020-02-10T00:00:00+00:00,A_P0,KCS,True
2020-02-10T00:00:00+00:00,A_P0,ETH,True
2020-02-10T00:00:00+00:00,A_P0,ADA,True
2020-02-10T00:00:00+00:00,A_P0,ATOM,True
2020-02-10T00:00:00+00:00,A_P0,ARPA,True
2020-02-10T00:00:00+00:00,B_P0A,BTC,True
2020-02-10T00:00:00+00:00,B_P0A,KCS,True
2020-02-10T00:00:00+00:00,B_P0A,ETH,True
2020-02-10T00:00:00+00:00,B_P0A,XRP,True
2020-02-10T00:00:00+00:00,B_P0A,LTC,True
2020-02-10T00:00:00+00:00,B_P0A,TRX,True
2020-02-10T00:00:00+00:00,C_P0B,BTC,True
2020-02-10T00:00:00+00:00,C_P0B,KCS,True
2020-02-10T00:00:00+00:00,C_P0B,ETH,True
2020-02-10T00:00:00+00:00,C_P0B,BCHSV,True
2020-02-10T00:00:00+00:00,C_P0B,XRP,True
2020-02-10T00:00:00+00:00,C_P0B,LTC,True
2020-02-10T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-02-10T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-02-10T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-02-10T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-02-10T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-02-10T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-02-17T00:00:00+00:00,A_P0,BTC,True
2020-02-17T00:00:00+00:00,A_P0,KCS,True
2020-02-17T00:00:00+00:00,A_P0,ETH,True
2020-02-17T00:00:00+00:00,A_P0,ADA,True
2020-02-17T00:00:00+00:00,A_P0,ATOM,True
2020-02-17T00:00:00+00:00,A_P0,ARPA,True
2020-02-17T00:00:00+00:00,B_P0A,BTC,True
2020-02-17T00:00:00+00:00,B_P0A,KCS,True
2020-02-17T00:00:00+00:00,B_P0A,ETH,True
2020-02-17T00:00:00+00:00,B_P0A,LTC,True
2020-02-17T00:00:00+00:00,B_P0A,XRP,True
2020-02-17T00:00:00+00:00,B_P0A,TRX,True
2020-02-17T00:00:00+00:00,C_P0B,BTC,True
2020-02-17T00:00:00+00:00,C_P0B,KCS,True
2020-02-17T00:00:00+00:00,C_P0B,ETH,True
2020-02-17T00:00:00+00:00,C_P0B,BCHSV,True
2020-02-17T00:00:00+00:00,C_P0B,LTC,True
2020-02-17T00:00:00+00:00,C_P0B,XRP,True
2020-02-17T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-02-17T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-02-17T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-02-17T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-02-17T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-02-17T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-02-24T00:00:00+00:00,A_P0,BTC,True
2020-02-24T00:00:00+00:00,A_P0,ETH,True
2020-02-24T00:00:00+00:00,A_P0,KCS,True
2020-02-24T00:00:00+00:00,A_P0,ADA,True
2020-02-24T00:00:00+00:00,A_P0,ATOM,True
2020-02-24T00:00:00+00:00,A_P0,ARPA,True
2020-02-24T00:00:00+00:00,B_P0A,BTC,True
2020-02-24T00:00:00+00:00,B_P0A,ETH,True
2020-02-24T00:00:00+00:00,B_P0A,KCS,True
2020-02-24T00:00:00+00:00,B_P0A,XRP,True
2020-02-24T00:00:00+00:00,B_P0A,LTC,True
2020-02-24T00:00:00+00:00,B_P0A,TRX,True
2020-02-24T00:00:00+00:00,C_P0B,BTC,True
2020-02-24T00:00:00+00:00,C_P0B,ETH,True
2020-02-24T00:00:00+00:00,C_P0B,KCS,True
2020-02-24T00:00:00+00:00,C_P0B,BCHSV,True
2020-02-24T00:00:00+00:00,C_P0B,XRP,True
2020-02-24T00:00:00+00:00,C_P0B,LTC,True
2020-02-24T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-02-24T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-02-24T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-02-24T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-02-24T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-02-24T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-03-02T00:00:00+00:00,A_P0,BTC,True
2020-03-02T00:00:00+00:00,A_P0,ETH,True
2020-03-02T00:00:00+00:00,A_P0,KCS,True
2020-03-02T00:00:00+00:00,A_P0,ADA,True
2020-03-02T00:00:00+00:00,A_P0,ATOM,True
2020-03-02T00:00:00+00:00,A_P0,ARPA,True
2020-03-02T00:00:00+00:00,B_P0A,BTC,True
2020-03-02T00:00:00+00:00,B_P0A,ETH,True
2020-03-02T00:00:00+00:00,B_P0A,KCS,True
2020-03-02T00:00:00+00:00,B_P0A,XRP,True
2020-03-02T00:00:00+00:00,B_P0A,LTC,True
2020-03-02T00:00:00+00:00,B_P0A,TRX,True
2020-03-02T00:00:00+00:00,C_P0B,BTC,True
2020-03-02T00:00:00+00:00,C_P0B,ETH,True
2020-03-02T00:00:00+00:00,C_P0B,KCS,True
2020-03-02T00:00:00+00:00,C_P0B,BCHSV,True
2020-03-02T00:00:00+00:00,C_P0B,XRP,True
2020-03-02T00:00:00+00:00,C_P0B,LTC,True
2020-03-02T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-03-02T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-03-02T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-03-02T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-03-02T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-03-02T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-03-09T00:00:00+00:00,A_P0,BTC,True
2020-03-09T00:00:00+00:00,A_P0,ETH,True
2020-03-09T00:00:00+00:00,A_P0,KCS,True
2020-03-09T00:00:00+00:00,A_P0,XTZ,True
2020-03-09T00:00:00+00:00,A_P0,ATOM,True
2020-03-09T00:00:00+00:00,A_P0,ADA,True
2020-03-09T00:00:00+00:00,B_P0A,BTC,True
2020-03-09T00:00:00+00:00,B_P0A,ETH,True
2020-03-09T00:00:00+00:00,B_P0A,KCS,True
2020-03-09T00:00:00+00:00,B_P0A,XRP,True
2020-03-09T00:00:00+00:00,B_P0A,LTC,True
2020-03-09T00:00:00+00:00,B_P0A,TRX,True
2020-03-09T00:00:00+00:00,C_P0B,BTC,True
2020-03-09T00:00:00+00:00,C_P0B,ETH,True
2020-03-09T00:00:00+00:00,C_P0B,KCS,True
2020-03-09T00:00:00+00:00,C_P0B,BCHSV,True
2020-03-09T00:00:00+00:00,C_P0B,XRP,True
2020-03-09T00:00:00+00:00,C_P0B,LTC,True
2020-03-09T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-03-09T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-03-09T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-03-09T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-03-09T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-03-09T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-03-16T00:00:00+00:00,A_P0,BTC,True
2020-03-16T00:00:00+00:00,A_P0,ETH,True
2020-03-16T00:00:00+00:00,A_P0,KCS,True
2020-03-16T00:00:00+00:00,A_P0,XTZ,True
2020-03-16T00:00:00+00:00,A_P0,ATOM,True
2020-03-16T00:00:00+00:00,A_P0,ADA,True
2020-03-16T00:00:00+00:00,B_P0A,BTC,True
2020-03-16T00:00:00+00:00,B_P0A,ETH,True
2020-03-16T00:00:00+00:00,B_P0A,KCS,True
2020-03-16T00:00:00+00:00,B_P0A,XRP,True
2020-03-16T00:00:00+00:00,B_P0A,LTC,True
2020-03-16T00:00:00+00:00,B_P0A,TRX,True
2020-03-16T00:00:00+00:00,C_P0B,BTC,True
2020-03-16T00:00:00+00:00,C_P0B,ETH,True
2020-03-16T00:00:00+00:00,C_P0B,KCS,True
2020-03-16T00:00:00+00:00,C_P0B,BCHSV,True
2020-03-16T00:00:00+00:00,C_P0B,XRP,True
2020-03-16T00:00:00+00:00,C_P0B,LTC,True
2020-03-16T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-03-16T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-03-16T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-03-16T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-03-16T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-03-16T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-03-23T00:00:00+00:00,A_P0,BTC,True
2020-03-23T00:00:00+00:00,A_P0,ETH,True
2020-03-23T00:00:00+00:00,A_P0,KCS,True
2020-03-23T00:00:00+00:00,A_P0,XTZ,True
2020-03-23T00:00:00+00:00,A_P0,ATOM,True
2020-03-23T00:00:00+00:00,A_P0,ADA,True
2020-03-23T00:00:00+00:00,B_P0A,BTC,True
2020-03-23T00:00:00+00:00,B_P0A,ETH,True
2020-03-23T00:00:00+00:00,B_P0A,KCS,True
2020-03-23T00:00:00+00:00,B_P0A,LTC,True
2020-03-23T00:00:00+00:00,B_P0A,XRP,True
2020-03-23T00:00:00+00:00,B_P0A,TRX,True
2020-03-23T00:00:00+00:00,C_P0B,BTC,True
2020-03-23T00:00:00+00:00,C_P0B,ETH,True
2020-03-23T00:00:00+00:00,C_P0B,KCS,True
2020-03-23T00:00:00+00:00,C_P0B,BCHSV,True
2020-03-23T00:00:00+00:00,C_P0B,LTC,True
2020-03-23T00:00:00+00:00,C_P0B,XRP,True
2020-03-23T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-03-23T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-03-23T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-03-23T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-03-23T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-03-23T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-03-30T00:00:00+00:00,A_P0,BTC,True
2020-03-30T00:00:00+00:00,A_P0,ETH,True
2020-03-30T00:00:00+00:00,A_P0,KCS,True
2020-03-30T00:00:00+00:00,A_P0,XTZ,True
2020-03-30T00:00:00+00:00,A_P0,ATOM,True
2020-03-30T00:00:00+00:00,A_P0,ADA,True
2020-03-30T00:00:00+00:00,B_P0A,BTC,True
2020-03-30T00:00:00+00:00,B_P0A,ETH,True
2020-03-30T00:00:00+00:00,B_P0A,KCS,True
2020-03-30T00:00:00+00:00,B_P0A,LTC,True
2020-03-30T00:00:00+00:00,B_P0A,XRP,True
2020-03-30T00:00:00+00:00,B_P0A,TRX,True
2020-03-30T00:00:00+00:00,C_P0B,BTC,True
2020-03-30T00:00:00+00:00,C_P0B,ETH,True
2020-03-30T00:00:00+00:00,C_P0B,KCS,True
2020-03-30T00:00:00+00:00,C_P0B,BCHSV,True
2020-03-30T00:00:00+00:00,C_P0B,LTC,True
2020-03-30T00:00:00+00:00,C_P0B,XRP,True
2020-03-30T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-03-30T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-03-30T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-03-30T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-03-30T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-03-30T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-04-06T00:00:00+00:00,A_P0,BTC,True
2020-04-06T00:00:00+00:00,A_P0,ETH,True
2020-04-06T00:00:00+00:00,A_P0,KCS,True
2020-04-06T00:00:00+00:00,A_P0,XTZ,True
2020-04-06T00:00:00+00:00,A_P0,ATOM,True
2020-04-06T00:00:00+00:00,A_P0,ADA,True
2020-04-06T00:00:00+00:00,B_P0A,BTC,True
2020-04-06T00:00:00+00:00,B_P0A,ETH,True
2020-04-06T00:00:00+00:00,B_P0A,KCS,True
2020-04-06T00:00:00+00:00,B_P0A,LTC,True
2020-04-06T00:00:00+00:00,B_P0A,XRP,True
2020-04-06T00:00:00+00:00,B_P0A,TRX,True
2020-04-06T00:00:00+00:00,C_P0B,BTC,True
2020-04-06T00:00:00+00:00,C_P0B,ETH,True
2020-04-06T00:00:00+00:00,C_P0B,KCS,True
2020-04-06T00:00:00+00:00,C_P0B,BCHSV,True
2020-04-06T00:00:00+00:00,C_P0B,LTC,True
2020-04-06T00:00:00+00:00,C_P0B,XRP,True
2020-04-06T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-04-06T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-04-06T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-04-06T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-04-06T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-04-06T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-04-13T00:00:00+00:00,A_P0,BTC,True
2020-04-13T00:00:00+00:00,A_P0,KCS,True
2020-04-13T00:00:00+00:00,A_P0,ETH,True
2020-04-13T00:00:00+00:00,A_P0,XTZ,True
2020-04-13T00:00:00+00:00,A_P0,ATOM,True
2020-04-13T00:00:00+00:00,A_P0,ADA,True
2020-04-13T00:00:00+00:00,B_P0A,BTC,True
2020-04-13T00:00:00+00:00,B_P0A,KCS,True
2020-04-13T00:00:00+00:00,B_P0A,ETH,True
2020-04-13T00:00:00+00:00,B_P0A,LTC,True
2020-04-13T00:00:00+00:00,B_P0A,XRP,True
2020-04-13T00:00:00+00:00,B_P0A,TRX,True
2020-04-13T00:00:00+00:00,C_P0B,BTC,True
2020-04-13T00:00:00+00:00,C_P0B,KCS,True
2020-04-13T00:00:00+00:00,C_P0B,ETH,True
2020-04-13T00:00:00+00:00,C_P0B,BCHSV,True
2020-04-13T00:00:00+00:00,C_P0B,LTC,True
2020-04-13T00:00:00+00:00,C_P0B,XRP,True
2020-04-13T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-04-13T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-04-13T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-04-13T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-04-13T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-04-13T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-04-20T00:00:00+00:00,A_P0,BTC,True
2020-04-20T00:00:00+00:00,A_P0,KCS,True
2020-04-20T00:00:00+00:00,A_P0,ETH,True
2020-04-20T00:00:00+00:00,A_P0,XTZ,True
2020-04-20T00:00:00+00:00,A_P0,ATOM,True
2020-04-20T00:00:00+00:00,A_P0,ADA,True
2020-04-20T00:00:00+00:00,B_P0A,BTC,True
2020-04-20T00:00:00+00:00,B_P0A,KCS,True
2020-04-20T00:00:00+00:00,B_P0A,ETH,True
2020-04-20T00:00:00+00:00,B_P0A,LTC,True
2020-04-20T00:00:00+00:00,B_P0A,XRP,True
2020-04-20T00:00:00+00:00,B_P0A,TRX,True
2020-04-20T00:00:00+00:00,C_P0B,BTC,True
2020-04-20T00:00:00+00:00,C_P0B,KCS,True
2020-04-20T00:00:00+00:00,C_P0B,ETH,True
2020-04-20T00:00:00+00:00,C_P0B,BCHSV,True
2020-04-20T00:00:00+00:00,C_P0B,LTC,True
2020-04-20T00:00:00+00:00,C_P0B,XRP,True
2020-04-20T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-04-20T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-04-20T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-04-20T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-04-20T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-04-20T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-04-27T00:00:00+00:00,A_P0,BTC,True
2020-04-27T00:00:00+00:00,A_P0,KCS,True
2020-04-27T00:00:00+00:00,A_P0,ETH,True
2020-04-27T00:00:00+00:00,A_P0,XTZ,True
2020-04-27T00:00:00+00:00,A_P0,ATOM,True
2020-04-27T00:00:00+00:00,A_P0,ADA,True
2020-04-27T00:00:00+00:00,B_P0A,BTC,True
2020-04-27T00:00:00+00:00,B_P0A,KCS,True
2020-04-27T00:00:00+00:00,B_P0A,ETH,True
2020-04-27T00:00:00+00:00,B_P0A,LTC,True
2020-04-27T00:00:00+00:00,B_P0A,XRP,True
2020-04-27T00:00:00+00:00,B_P0A,TRX,True
2020-04-27T00:00:00+00:00,C_P0B,BTC,True
2020-04-27T00:00:00+00:00,C_P0B,KCS,True
2020-04-27T00:00:00+00:00,C_P0B,ETH,True
2020-04-27T00:00:00+00:00,C_P0B,BCHSV,True
2020-04-27T00:00:00+00:00,C_P0B,LTC,True
2020-04-27T00:00:00+00:00,C_P0B,XRP,True
2020-04-27T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-04-27T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-04-27T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-04-27T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-04-27T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-04-27T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-05-04T00:00:00+00:00,A_P0,BTC,True
2020-05-04T00:00:00+00:00,A_P0,ETH,True
2020-05-04T00:00:00+00:00,A_P0,KCS,True
2020-05-04T00:00:00+00:00,A_P0,XTZ,True
2020-05-04T00:00:00+00:00,A_P0,ATOM,True
2020-05-04T00:00:00+00:00,A_P0,ADA,True
2020-05-04T00:00:00+00:00,B_P0A,BTC,True
2020-05-04T00:00:00+00:00,B_P0A,ETH,True
2020-05-04T00:00:00+00:00,B_P0A,KCS,True
2020-05-04T00:00:00+00:00,B_P0A,LTC,True
2020-05-04T00:00:00+00:00,B_P0A,XRP,True
2020-05-04T00:00:00+00:00,B_P0A,TRX,True
2020-05-04T00:00:00+00:00,C_P0B,BTC,True
2020-05-04T00:00:00+00:00,C_P0B,ETH,True
2020-05-04T00:00:00+00:00,C_P0B,KCS,True
2020-05-04T00:00:00+00:00,C_P0B,BCHSV,True
2020-05-04T00:00:00+00:00,C_P0B,LTC,True
2020-05-04T00:00:00+00:00,C_P0B,XRP,True
2020-05-04T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-05-04T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-05-04T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-05-04T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-05-04T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-05-04T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-05-11T00:00:00+00:00,A_P0,BTC,True
2020-05-11T00:00:00+00:00,A_P0,ETH,True
2020-05-11T00:00:00+00:00,A_P0,KCS,True
2020-05-11T00:00:00+00:00,A_P0,XTZ,True
2020-05-11T00:00:00+00:00,A_P0,ADA,True
2020-05-11T00:00:00+00:00,A_P0,ATOM,True
2020-05-11T00:00:00+00:00,B_P0A,BTC,True
2020-05-11T00:00:00+00:00,B_P0A,ETH,True
2020-05-11T00:00:00+00:00,B_P0A,KCS,True
2020-05-11T00:00:00+00:00,B_P0A,LTC,True
2020-05-11T00:00:00+00:00,B_P0A,XRP,True
2020-05-11T00:00:00+00:00,B_P0A,TRX,True
2020-05-11T00:00:00+00:00,C_P0B,BTC,True
2020-05-11T00:00:00+00:00,C_P0B,ETH,True
2020-05-11T00:00:00+00:00,C_P0B,KCS,True
2020-05-11T00:00:00+00:00,C_P0B,BCHSV,True
2020-05-11T00:00:00+00:00,C_P0B,LTC,True
2020-05-11T00:00:00+00:00,C_P0B,XRP,True
2020-05-11T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-05-11T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-05-11T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-05-11T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-05-11T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-05-11T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-05-18T00:00:00+00:00,A_P0,BTC,True
2020-05-18T00:00:00+00:00,A_P0,ETH,True
2020-05-18T00:00:00+00:00,A_P0,KCS,True
2020-05-18T00:00:00+00:00,A_P0,XTZ,True
2020-05-18T00:00:00+00:00,A_P0,ADA,True
2020-05-18T00:00:00+00:00,A_P0,ATOM,True
2020-05-18T00:00:00+00:00,B_P0A,BTC,True
2020-05-18T00:00:00+00:00,B_P0A,ETH,True
2020-05-18T00:00:00+00:00,B_P0A,KCS,True
2020-05-18T00:00:00+00:00,B_P0A,LTC,True
2020-05-18T00:00:00+00:00,B_P0A,XRP,True
2020-05-18T00:00:00+00:00,B_P0A,TRX,True
2020-05-18T00:00:00+00:00,C_P0B,BTC,True
2020-05-18T00:00:00+00:00,C_P0B,ETH,True
2020-05-18T00:00:00+00:00,C_P0B,KCS,True
2020-05-18T00:00:00+00:00,C_P0B,BCHSV,True
2020-05-18T00:00:00+00:00,C_P0B,LTC,True
2020-05-18T00:00:00+00:00,C_P0B,XRP,True
2020-05-18T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-05-18T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
2020-05-18T00:00:00+00:00,D_EVIDENCE_STRONG,KCS,True
2020-05-18T00:00:00+00:00,D_EVIDENCE_STRONG,LTC,True
2020-05-18T00:00:00+00:00,D_EVIDENCE_STRONG,XRP,True
2020-05-18T00:00:00+00:00,D_EVIDENCE_STRONG,TRX,True
2020-05-25T00:00:00+00:00,A_P0,BTC,True
2020-05-25T00:00:00+00:00,A_P0,ETH,True
2020-05-25T00:00:00+00:00,A_P0,KCS,True
2020-05-25T00:00:00+00:00,A_P0,XTZ,True
2020-05-25T00:00:00+00:00,A_P0,ADA,True
2020-05-25T00:00:00+00:00,A_P0,ATOM,True
2020-05-25T00:00:00+00:00,B_P0A,BTC,True
2020-05-25T00:00:00+00:00,B_P0A,ETH,True
2020-05-25T00:00:00+00:00,B_P0A,KCS,True
2020-05-25T00:00:00+00:00,B_P0A,LTC,True
2020-05-25T00:00:00+00:00,B_P0A,XRP,True
2020-05-25T00:00:00+00:00,B_P0A,TRX,True
2020-05-25T00:00:00+00:00,C_P0B,BTC,True
2020-05-25T00:00:00+00:00,C_P0B,ETH,True
2020-05-25T00:00:00+00:00,C_P0B,KCS,True
2020-05-25T00:00:00+00:00,C_P0B,BCHSV,True
2020-05-25T00:00:00+00:00,C_P0B,LTC,True
2020-05-25T00:00:00+00:00,C_P0B,XRP,True
2020-05-25T00:00:00+00:00,D_EVIDENCE_STRONG,BTC,True
2020-05-25T00:00:00+00:00,D_EVIDENCE_STRONG,ETH,True
