baseline_eligible_count,comparison,decision_time,hysteresis_difference_count,mean_top_10_rank_displacement,top_10_added_members,top_10_exact_match,top_10_jaccard,top_10_removed_members,top_30_jaccard,top_30_overlap_count,top_6_exact_match,variant_eligible_count
253,A_P0_vs_C_P0B,2022-10-31T00:00:00+00:00,4,1.8,ALGO-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.3333333333333333,BNB-USDT;LUNC-USDT;QNT-USDT;RSR-USDT;XRP-USDT,0.20454545454545456,9,False,23
253,A_P0_vs_C_P0B,2022-11-07T00:00:00+00:00,4,1.5,ALGO-USDT;CRO-USDT;DOT-USDT;LUNA-USDT,False,0.42857142857142855,BNB-USDT;LUNC-USDT;QNT-USDT;XRP-USDT,0.20454545454545456,9,False,23
253,A_P0_vs_C_P0B,2022-11-14T00:00:00+00:00,4,2.0,ALGO-USDT;ATOM-USDT;CRO-USDT;DOT-USDT;LUNA-USDT,False,0.3333333333333333,BNB-USDT;DOGE-USDT;LUNC-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
253,A_P0_vs_C_P0B,2022-11-21T00:00:00+00:00,6,2.4,ALGO-USDT;ATOM-USDT;CRO-USDT;DOT-USDT;LUNA-USDT,False,0.3333333333333333,BNB-USDT;DOGE-USDT;LUNC-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
253,A_P0_vs_C_P0B,2022-11-28T00:00:00+00:00,6,2.0,ADA-USDT;ATOM-USDT;AVAX-USDT;CRO-USDT;DOT-USDT;LUNA-USDT,False,0.25,BNB-USDT;CHZ-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XRP-USDT,0.23255813953488372,10,False,23
255,A_P0_vs_C_P0B,2022-12-05T00:00:00+00:00,6,2.0,ALGO-USDT;ATOM-USDT;AVAX-USDT;CRO-USDT;DOT-USDT;LUNA-USDT,False,0.25,BNB-USDT;CHZ-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XRP-USDT,0.23255813953488372,10,False,23
255,A_P0_vs_C_P0B,2022-12-12T00:00:00+00:00,6,1.75,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,APE-USDT;BNB-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XRP-USDT,0.20454545454545456,9,False,23
256,A_P0_vs_C_P0B,2022-12-19T00:00:00+00:00,6,1.75,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,APE-USDT;BNB-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XRP-USDT,0.20454545454545456,9,False,23
258,A_P0_vs_C_P0B,2022-12-26T00:00:00+00:00,6,2.25,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,BNB-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XMR-USDT;XRP-USDT,0.20454545454545456,9,False,23
258,A_P0_vs_C_P0B,2023-01-02T00:00:00+00:00,6,1.75,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,BNB-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XMR-USDT;XRP-USDT,0.20454545454545456,9,False,23
258,A_P0_vs_C_P0B,2023-01-09T00:00:00+00:00,6,1.0,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,BNB-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XMR-USDT;XRP-USDT,0.20454545454545456,9,False,23
259,A_P0_vs_C_P0B,2023-01-16T00:00:00+00:00,6,1.0,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,BNB-USDT;DOGE-USDT;LTC-USDT;LUNC-USDT;XMR-USDT;XRP-USDT,0.20454545454545456,9,False,23
261,A_P0_vs_C_P0B,2023-01-23T00:00:00+00:00,6,0.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,DOGE-USDT;GALAX-USDT;LTC-USDT;LUNC-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
263,A_P0_vs_C_P0B,2023-01-30T00:00:00+00:00,6,1.8,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,DOGE-USDT;GALAX-USDT;GRAM-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
264,A_P0_vs_C_P0B,2023-02-06T00:00:00+00:00,6,1.2,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,DOGE-USDT;GALAX-USDT;GRAM-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
264,A_P0_vs_C_P0B,2023-02-13T00:00:00+00:00,6,1.25,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ONE-USDT,False,0.25,APT-USDT;DOGE-USDT;GRAM-USDT;LTC-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
265,A_P0_vs_C_P0B,2023-02-20T00:00:00+00:00,6,1.25,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ONE-USDT,False,0.25,APT-USDT;BNB-USDT;DOGE-USDT;LTC-USDT;SHIB-USDT;XRP-USDT,0.20454545454545456,9,False,23
265,A_P0_vs_C_P0B,2023-02-27T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ONE-USDT,False,0.17647058823529413,APT-USDT;BNB-USDT;DOGE-USDT;LDO-USDT;LTC-USDT;SHIB-USDT;XRP-USDT,0.17777777777777778,8,False,23
266,A_P0_vs_C_P0B,2023-03-06T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ONE-USDT,False,0.17647058823529413,APT-USDT;BNB-USDT;DOGE-USDT;GRT-USDT;LDO-USDT;SHIB-USDT;XRP-USDT,0.15217391304347827,7,False,23
266,A_P0_vs_C_P0B,2023-03-13T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ONE-USDT,False,0.17647058823529413,BNB-USDT;DOGE-USDT;GRAM-USDT;LDO-USDT;OP-USDT;SHIB-USDT;XRP-USDT,0.15217391304347827,7,False,23
266,A_P0_vs_C_P0B,2023-03-20T00:00:00+00:00,6,1.25,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.25,BNB-USDT;LTC-USDT;OP-USDT;SHIB-USDT;STX-USDT;XRP-USDT,0.17777777777777778,8,False,23
266,A_P0_vs_C_P0B,2023-03-27T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.17647058823529413,BNB-USDT;LTC-USDT;OP-USDT;SHIB-USDT;STX-USDT;XMR-USDT;XRP-USDT,0.17777777777777778,8,False,23
266,A_P0_vs_C_P0B,2023-04-03T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.17647058823529413,BNB-USDT;CFX-USDT;LTC-USDT;OP-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.17777777777777778,8,False,23
266,A_P0_vs_C_P0B,2023-04-10T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.17647058823529413,BNB-USDT;CFX-USDT;DOGE-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.17777777777777778,8,False,23
269,A_P0_vs_C_P0B,2023-04-17T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.17647058823529413,CFX-USDT;DOGE-USDT;GRAM-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.17777777777777778,8,False,23
271,A_P0_vs_C_P0B,2023-04-24T00:00:00+00:00,6,1.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.25,DOGE-USDT;GRAM-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.17391304347826086,8,False,24
271,A_P0_vs_C_P0B,2023-05-01T00:00:00+00:00,6,1.25,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,DOGE-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XRP-USDT,0.17391304347826086,8,False,24
271,A_P0_vs_C_P0B,2023-05-08T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.17647058823529413,BNB-USDT;DOGE-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;XMR-USDT;XRP-USDT,0.17391304347826086,8,False,24
281,A_P0_vs_C_P0B,2023-05-15T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.17647058823529413,BNB-USDT;DOGE-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XRP-USDT,0.17391304347826086,8,False,24
289,A_P0_vs_C_P0B,2023-05-22T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;LUNA-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
291,A_P0_vs_C_P0B,2023-05-29T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;ZEC-USDT,False,0.17647058823529413,BNB-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
293,A_P0_vs_C_P0B,2023-06-05T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;ZEC-USDT,False,0.17647058823529413,BNB-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
296,A_P0_vs_C_P0B,2023-06-12T00:00:00+00:00,6,0.6666666666666666,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,CFX-USDT;GRAM-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1956521739130435,9,False,25
297,A_P0_vs_C_P0B,2023-06-19T00:00:00+00:00,6,1.75,ALGO-USDT;ARPA-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT,False,0.25,BNB-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1956521739130435,9,False,25
299,A_P0_vs_C_P0B,2023-06-26T00:00:00+00:00,6,1.5,ALGO-USDT;ARPA-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT,False,0.25,BNB-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
300,A_P0_vs_C_P0B,2023-07-03T00:00:00+00:00,6,1.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;KCS-USDT;LUNA-USDT,False,0.25,BNB-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
304,A_P0_vs_C_P0B,2023-07-10T00:00:00+00:00,6,1.5,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT,False,0.25,BNB-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.2222222222222222,10,False,25
306,A_P0_vs_C_P0B,2023-07-17T00:00:00+00:00,6,1.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT,False,0.25,BNB-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.2222222222222222,10,False,25
310,A_P0_vs_C_P0B,2023-07-24T00:00:00+00:00,6,0.75,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT,False,0.25,BNB-USDT;DOGE-USDT;INJ-USDT;LTC-USDT;XMR-USDT;XRP-USDT,0.2222222222222222,10,False,25
310,A_P0_vs_C_P0B,2023-07-31T00:00:00+00:00,6,0.6666666666666666,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT,False,0.17647058823529413,DOGE-USDT;INJ-USDT;LTC-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,0.2222222222222222,10,False,25
313,A_P0_vs_C_P0B,2023-08-07T00:00:00+00:00,6,0.6666666666666666,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT,False,0.17647058823529413,DOGE-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
315,A_P0_vs_C_P0B,2023-08-14T00:00:00+00:00,6,0.6666666666666666,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;FTT-USDT,False,0.17647058823529413,DOGE-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
309,A_P0_vs_C_P0B,2023-08-21T00:00:00+00:00,6,1.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
311,A_P0_vs_C_P0B,2023-08-28T00:00:00+00:00,6,1.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
314,A_P0_vs_C_P0B,2023-09-04T00:00:00+00:00,6,0.6666666666666666,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
314,A_P0_vs_C_P0B,2023-09-11T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,GRAM-USDT;KAS-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
314,A_P0_vs_C_P0B,2023-09-18T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,GRAM-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XLM-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
314,A_P0_vs_C_P0B,2023-09-25T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.17647058823529413,GRAM-USDT;KAS-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
317,A_P0_vs_C_P0B,2023-10-02T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,GRAM-USDT;KAS-USDT;LINK-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
317,A_P0_vs_C_P0B,2023-10-09T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,KAS-USDT;LINK-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1956521739130435,9,False,25
317,A_P0_vs_C_P0B,2023-10-16T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,KAS-USDT;LINK-USDT;LTC-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
320,A_P0_vs_C_P0B,2023-10-23T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,BNB-USDT;KAS-USDT;LINK-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1956521739130435,9,False,25
320,A_P0_vs_C_P0B,2023-10-30T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,KAS-USDT;LINK-USDT;LTC-USDT;RUNE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
320,A_P0_vs_C_P0B,2023-11-06T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,BNB-USDT;INJ-USDT;LINK-USDT;LTC-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
319,A_P0_vs_C_P0B,2023-11-13T00:00:00+00:00,6,0.3333333333333333,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;INJ-USDT;LINK-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
319,A_P0_vs_C_P0B,2023-11-20T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;INJ-USDT;LINK-USDT;PEPE-USDT;SHIB-USDT;XMR-USDT;XRP-USDT,0.1702127659574468,8,False,25
319,A_P0_vs_C_P0B,2023-11-27T00:00:00+00:00,6,0.75,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,KAS-USDT;LINK-USDT;PEPE-USDT;RUNE-USDT;SHIB-USDT;XRP-USDT,0.1702127659574468,8,False,25
319,A_P0_vs_C_P0B,2023-12-04T00:00:00+00:00,6,1.0,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,INJ-USDT;KAS-USDT;LINK-USDT;RUNE-USDT;SHIB-USDT;XRP-USDT,0.1956521739130435,9,False,25
319,A_P0_vs_C_P0B,2023-12-11T00:00:00+00:00,6,0.5,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,DOGE-USDT;KAS-USDT;LINK-USDT;RUNE-USDT;SHIB-USDT;XRP-USDT,0.1956521739130435,9,False,25
319,A_P0_vs_C_P0B,2023-12-18T00:00:00+00:00,6,0.25,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,DOGE-USDT;INJ-USDT;KAS-USDT;LINK-USDT;LUNC-USDT;XRP-USDT,0.1956521739130435,9,False,25
319,A_P0_vs_C_P0B,2023-12-25T00:00:00+00:00,4,0.4,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,DOGE-USDT;INJ-USDT;LINK-USDT;LUNC-USDT;XRP-USDT,0.1956521739130435,9,False,25
319,A_P0_vs_C_P0B,2024-01-01T00:00:00+00:00,4,0.4,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,BNB-USDT;DOGE-USDT;INJ-USDT;LINK-USDT;XRP-USDT,0.1956521739130435,9,False,25
319,A_P0_vs_C_P0B,2024-01-08T00:00:00+00:00,4,0.4,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,DOGE-USDT;ICP-USDT;INJ-USDT;LINK-USDT;XRP-USDT,0.1702127659574468,8,False,25
321,A_P0_vs_C_P0B,2024-01-15T00:00:00+00:00,4,0.6,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,ARB-USDT;ICP-USDT;INJ-USDT;LINK-USDT;XRP-USDT,0.1702127659574468,8,False,25
322,A_P0_vs_C_P0B,2024-01-22T00:00:00+00:00,4,1.4,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,ARB-USDT;ICP-USDT;INJ-USDT;LINK-USDT;XRP-USDT,0.14583333333333334,7,False,25
322,A_P0_vs_C_P0B,2024-01-29T00:00:00+00:00,4,0.5,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,ARB-USDT;ICP-USDT;INJ-USDT;SEI-USDT;SUI-USDT;XRP-USDT,0.14583333333333334,7,False,25
326,A_P0_vs_C_P0B,2024-02-05T00:00:00+00:00,4,0.75,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,ARB-USDT;ICP-USDT;INJ-USDT;LINK-USDT;SUI-USDT;XRP-USDT,0.12244897959183673,6,False,25
328,A_P0_vs_C_P0B,2024-02-12T00:00:00+00:00,4,1.0,ADA-USDT;ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,ICP-USDT;INJ-USDT;LINK-USDT;SUI-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
330,A_P0_vs_C_P0B,2024-02-19T00:00:00+00:00,4,1.6,ALGO-USDT;ATOM-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.3333333333333333,ICP-USDT;LINK-USDT;SUI-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
337,A_P0_vs_C_P0B,2024-02-26T00:00:00+00:00,6,1.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,ICP-USDT;INJ-USDT;KAS-USDT;LINK-USDT;XMR-USDT;XRP-USDT,0.12244897959183673,6,False,25
339,A_P0_vs_C_P0B,2024-03-04T00:00:00+00:00,6,1.0,ALGO-USDT;ATOM-USDT;AVAX-USDT;DOT-USDT;FTT-USDT;LUNA-USDT,False,0.25,FIL-USDT;ICP-USDT;INJ-USDT;KAS-USDT;XMR-USDT;XRP-USDT,0.14583333333333334,7,False,25
343,A_P0_vs_C_P0B,2024-03-11T00:00:00+00:00,6,1.5,ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;ZEC-USDT,False,0.25,FET-USDT;FIL-USDT;ICP-USDT;JASMY-USDT;PEPE-USDT;XRP-USDT,0.12244897959183673,6,False,25
345,A_P0_vs_C_P0B,2024-03-18T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;FET-USDT;FLOKI-USDT;ICP-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.12244897959183673,6,False,25
348,A_P0_vs_C_P0B,2024-03-25T00:00:00+00:00,6,1.5,ADA-USDT;ALGO-USDT;ATOM-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.25,DOGE-USDT;FLOKI-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.12244897959183673,6,False,25
349,A_P0_vs_C_P0B,2024-04-01T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.17647058823529413,DOGE-USDT;FLOKI-USDT;ICP-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.12244897959183673,6,False,25
351,A_P0_vs_C_P0B,2024-04-08T00:00:00+00:00,6,1.5,ADA-USDT;ALGO-USDT;ATOM-USDT;BCH-USDT;DOT-USDT;LUNA-USDT,False,0.25,DOGE-USDT;ICP-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.14583333333333334,7,False,25
356,A_P0_vs_C_P0B,2024-04-15T00:00:00+00:00,6,1.5,ADA-USDT;ALGO-USDT;ATOM-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.25,DOGE-USDT;ICP-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.12244897959183673,6,False,25
360,A_P0_vs_C_P0B,2024-04-22T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;ICP-USDT;NEAR-USDT;ONDO-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
360,A_P0_vs_C_P0B,2024-04-29T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;ICP-USDT;NEAR-USDT;ONDO-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.12244897959183673,6,False,25
360,A_P0_vs_C_P0B,2024-05-06T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;ICP-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;WIF-USDT;XRP-USDT,0.14583333333333334,7,False,25
360,A_P0_vs_C_P0B,2024-05-13T00:00:00+00:00,6,0.0,ADA-USDT;ALGO-USDT;ATOM-USDT;AVAX-USDT;BCH-USDT;DOT-USDT;KCS-USDT,False,0.17647058823529413,DOGE-USDT;GRAM-USDT;ICP-USDT;NEAR-USDT;PEPE-USDT;SHIB-USDT;XRP-USDT,0.14583333333333334,7,False,25
