policy_id,portfolio_id,universe_id,pf1_break_even_cost_multiplier,method
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,UNION_FOCUS,D2,8.064766568397678,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,MOMENTUM_BREAKOUT,D2,8.82838594305901,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,RELATIVE_STRENGTH_ROTATION,D2,8.459921700744866,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,UNION_FOCUS,E2,6.628269800201838,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,MOMENTUM_BREAKOUT,E2,9.615164146904712,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_ONE_BAR_POST_BREAKOUT_CONTINUATION,RELATIVE_STRENGTH_ROTATION,E2,6.875845254144063,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,UNION_FOCUS,C2,6.537665684897139,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,MOMENTUM_BREAKOUT,C2,6.207813803804131,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,RELATIVE_STRENGTH_ROTATION,C2,5.759229070011739,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,UNION_FOCUS,D2,9.466229820180972,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,MOMENTUM_BREAKOUT,D2,6.685350433719782,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,RELATIVE_STRENGTH_ROTATION,D2,8.459921700744866,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,UNION_FOCUS,E2,7.028775225639274,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,MOMENTUM_BREAKOUT,E2,7.1015009773068485,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
MB_FIRST_RETEST_RECLAIM_WITHIN_FROZEN_72H,RELATIVE_STRENGTH_ROTATION,E2,6.875845254144063,BASE_ROUTED_QUANTITIES_AND_FILLS_FIXED_COST_SCALED_UNTIL_PF_1
