end_exclusive,endpoint,first_open_time,last_open_time,pagination_page,probe_month,quote_volume_present,raw_byte_count,raw_path,raw_payload_sha256,request_id,response_code,row_count,sealed_rows,spot_endpoint,start,status,symbol,timestamp_unit,url
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,5727,data\research\rd18_p0\raw\klines\kline_BTC-USDT_2023_10.json,d364a9e45cc6cdc51cabdd6b6c5b6c4442a1daaafa753ea30ce7700d3fb40d52,kline_BTC-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,BTC-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=BTC-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,5781,data\research\rd18_p0\raw\klines\kline_ETH-USDT_2023_10.json,c1cbcaae8158b4ae972f2d820932ba335de43d86a67ef0189a01ee1ac0eb8a74,kline_ETH-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,ETH-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=ETH-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,5028,data\research\rd18_p0\raw\klines\kline_KCS-USDT_2023_10.json,038783b566b9940237726327e4771578a2a38e28da5f8e258a1c195ede5daf03,kline_KCS-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,KCS-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=KCS-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,6117,data\research\rd18_p0\raw\klines\kline_ADA-USDT_2023_10.json,8f6e8b80da6ef7c205312f8ef3bb7f3b0da4b34c44c5fd5c164b789870e7579d,kline_ADA-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,ADA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=ADA-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,5385,data\research\rd18_p0\raw\klines\kline_DOT-USDT_2023_10.json,ad3101c188a3200ece0f3faafed99239379c80369db782b9a38ce4605d80f46e,kline_DOT-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,DOT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=DOT-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,5657,data\research\rd18_p0\raw\klines\kline_SOL-USDT_2023_10.json,3554ad8a86a268930aa594e4d480793231ec53b34d3d33c9e73f8d35ecd195db,kline_SOL-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,SOL-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=SOL-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,5468,data\research\rd18_p0\raw\klines\kline_LUNA-USDT_2023_10.json,e4939ca732f2599d85ed8aa8324bc1a09dff927aa0680ff5f3fe756e6d3d7ace,kline_LUNA-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,LUNA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=LUNA-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,2023-09-03T00:00:00+00:00,2023-11-04T00:00:00+00:00,,2023-10,True,4895,data\research\rd18_p0\raw\klines\kline_FTT-USDT_2023_10.json,ee34881db268fbb65c901d2cf9b6ef617a831f38ca1b79b6909ec95097707f82,kline_FTT-USDT_2023_10,200000,63,False,True,2023-09-03T00:00:00+00:00,SUCCESS,FTT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=FTT-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,,,,2023-10,False,51,data\research\rd18_p0\raw\klines\kline_NANO-USDT_2023_10.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_NANO-USDT_2023_10,400100,0,False,True,2023-09-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,NANO-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=NANO-USDT&type=1day
2023-11-05T00:00:00+00:00,/api/v1/market/candles,,,,2023-10,False,51,data\research\rd18_p0\raw\klines\kline_INVALID-RD18-USDT_2023_10.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_INVALID-RD18-USDT_2023_10,400100,0,False,True,2023-09-03T00:00:00+00:00,EMPTY_VALID_RESPONSE,INVALID-RD18-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1699142400&startAt=1693699200&symbol=INVALID-RD18-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,5747,data\research\rd18_p0\raw\klines\kline_BTC-USDT_2024_03.json,5a5624c5d0200f2bcbe814662935be9af43fe7d04afa357435c467fe612a7d44,kline_BTC-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,BTC-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=BTC-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,5904,data\research\rd18_p0\raw\klines\kline_ETH-USDT_2024_03.json,d3a05edf53c78d37870730893bf905251561f4dd7bbbd229366238f036d76471,kline_ETH-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,ETH-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=ETH-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,5459,data\research\rd18_p0\raw\klines\kline_KCS-USDT_2024_03.json,6bb3f9b259fd82ce994cc51be41d2e460abdeb6b5fc359f48a2c4640068efe7a,kline_KCS-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,KCS-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=KCS-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,6242,data\research\rd18_p0\raw\klines\kline_ADA-USDT_2024_03.json,eadb7fccabb6a56fffa38e65b5c512739985e6b2004df11df504b276b06fdf8e,kline_ADA-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,ADA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=ADA-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,5636,data\research\rd18_p0\raw\klines\kline_DOT-USDT_2024_03.json,c8da3e31c054d71c61143f3bea6b9c6717d7b7260419d71b0230a0a45d5cf327,kline_DOT-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,DOT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=DOT-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,6010,data\research\rd18_p0\raw\klines\kline_SOL-USDT_2024_03.json,d152013f701ef1197cb49c0c0a5e5047544e5611ea9f2270db345b728b0069eb,kline_SOL-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,SOL-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=SOL-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,5608,data\research\rd18_p0\raw\klines\kline_LUNA-USDT_2024_03.json,d78bba23de5822939c89f8973999aed8b2604b5d8803d6b521c07efaad8041eb,kline_LUNA-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,LUNA-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=LUNA-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,2024-02-02T00:00:00+00:00,2024-04-04T00:00:00+00:00,,2024-03,True,4951,data\research\rd18_p0\raw\klines\kline_FTT-USDT_2024_03.json,f97eb593d604ea5a3f7595af93d571142042ab35091605421cb936ada3891b1a,kline_FTT-USDT_2024_03,200000,63,False,True,2024-02-02T00:00:00+00:00,SUCCESS,FTT-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=FTT-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,,,,2024-03,False,51,data\research\rd18_p0\raw\klines\kline_NANO-USDT_2024_03.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_NANO-USDT_2024_03,400100,0,False,True,2024-02-02T00:00:00+00:00,EMPTY_VALID_RESPONSE,NANO-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=NANO-USDT&type=1day
2024-04-05T00:00:00+00:00,/api/v1/market/candles,,,,2024-03,False,51,data\research\rd18_p0\raw\klines\kline_INVALID-RD18-USDT_2024_03.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,kline_INVALID-RD18-USDT_2024_03,400100,0,False,True,2024-02-02T00:00:00+00:00,EMPTY_VALID_RESPONSE,INVALID-RD18-USDT,seconds_or_normalized_milliseconds,https://api.kucoin.com/api/v1/market/candles?endAt=1712275200&startAt=1706832000&symbol=INVALID-RD18-USDT&type=1day
2022-04-15T00:00:00+00:00,/api/v1/market/candles,,,1,PAGINATION,,107715,data\research\rd18_p0\raw\klines\kline_pagination_BTC-USDT_1.json,efce610f3032fef867df42e0189e9cd944ba1202c97decf417d9a3bd80e41e7d,kline_pagination_BTC-USDT_1,,1200,,True,2019-01-01T00:00:00+00:00,SUCCESS,BTC-USDT,,https://api.kucoin.com/api/v1/market/candles?endAt=1649980800&startAt=1546300800&symbol=BTC-USDT&type=1day
2024-12-31T00:00:00+00:00,/api/v1/market/candles,,,2,PAGINATION,,90312,data\research\rd18_p0\raw\klines\kline_pagination_BTC-USDT_2.json,42f792ec5b12b66781eec6959af8403bfb0057eeac7de8beb20ca4a7a881196f,kline_pagination_BTC-USDT_2,,991,,True,2022-04-15T00:00:00+00:00,SUCCESS,BTC-USDT,,https://api.kucoin.com/api/v1/market/candles?endAt=1735603200&startAt=1649980800&symbol=BTC-USDT&type=1day
