policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,active_escrow_slots
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-06 23:00:00+00:00,94307.01212460751,50813.45660313289,43493.55552147463,0.46119110914050326,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-07 23:00:00+00:00,97120.79469478078,50813.45660313289,46307.3380916479,0.4768014742586989,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-08 23:00:00+00:00,96205.21006735833,50813.45660313289,45391.75346422544,0.47182219582956353,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-09 23:00:00+00:00,97044.87290559566,60768.6344159552,36276.238489640455,0.37380891337690386,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-10 23:00:00+00:00,95060.44768402018,43343.88503043716,51716.562653583016,0.5440387028839614,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-11 23:00:00+00:00,92500.71788925279,77654.51585000218,14846.202039250606,0.16049823588423753,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-12 23:00:00+00:00,92731.47543453403,77654.51585000218,15076.959584531853,0.16258729319125076,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-13 23:00:00+00:00,92313.2723814331,92313.2723814331,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-14 23:00:00+00:00,92313.2723814331,92313.2723814331,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-15 23:00:00+00:00,94165.49775641134,9392.79750905786,84772.70024735348,0.9002522395903935,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-16 23:00:00+00:00,95340.1105332277,9392.79750905786,85947.31302416984,0.9014811556591986,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-17 23:00:00+00:00,89855.24061148085,9392.79750905786,80462.443102423,0.8954674491422181,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-18 23:00:00+00:00,88959.8000622513,72671.98413445188,16287.815927799425,0.1830918675222035,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-19 23:00:00+00:00,89133.08510304226,72671.98413445188,16461.10096859039,0.1846800315456437,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-20 23:00:00+00:00,88038.41651014498,72671.98413445188,15366.432375693095,0.17454235304109958,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-21 23:00:00+00:00,86730.56428918657,72671.98413445188,14058.580154734695,0.16209487704771564,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-22 23:00:00+00:00,86139.48212080743,86139.48212080743,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-23 23:00:00+00:00,86139.48212080743,86139.48212080743,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-24 23:00:00+00:00,86139.48212080743,86139.48212080743,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-25 23:00:00+00:00,86130.58483933497,78377.23803819617,7753.34680113881,0.0900185087051439,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-26 23:00:00+00:00,86140.31039013468,55043.11571502033,31097.194675114344,0.36100629930718,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-27 23:00:00+00:00,84037.22793846983,55043.11571502033,28994.112223449505,0.3450150955083661,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-02-28 23:00:00+00:00,87776.83293508017,47235.408955022314,40541.42398005784,0.4618692953987338,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-01 23:00:00+00:00,88637.80865998098,47235.408955022314,41402.39970495866,0.4670963816781653,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-02 23:00:00+00:00,89053.8716473153,47235.408955022314,41818.46269229299,0.4695861271243639,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-03 23:00:00+00:00,88005.61646967824,47235.408955022314,40770.20751465593,0.46326824525685856,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-04 23:00:00+00:00,84910.18846112025,55990.61459279417,28919.573868326082,0.340590150516132,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-05 23:00:00+00:00,85046.31090179272,77508.97058029831,7537.340321494417,0.0886263053808197,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-06 23:00:00+00:00,84953.44007752617,77508.97058029831,7444.469497227873,0.0876299946233402,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-07 23:00:00+00:00,84963.19289892295,84963.19289892295,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-08 23:00:00+00:00,84963.19289892295,84963.19289892295,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-09 23:00:00+00:00,84584.16967587525,46674.259939043084,37909.909736832175,0.4481915455587274,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-10 23:00:00+00:00,82755.61889328655,46674.259939043084,36081.358954243464,0.43599890178780987,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-11 23:00:00+00:00,82001.34768907167,46674.259939043084,35327.08775002859,0.4308110628130157,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-12 23:00:00+00:00,82149.30272626661,82149.30272626661,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-13 23:00:00+00:00,82149.30272626661,82149.30272626661,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-14 23:00:00+00:00,82149.30272626661,82149.30272626661,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-15 23:00:00+00:00,81984.91115448347,67344.77744381744,14640.133710666041,0.1785710749027923,2,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-16 23:00:00+00:00,82605.20472026887,45066.52634048258,37538.678379786295,0.4544347841870963,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-17 23:00:00+00:00,83661.7096232266,45066.52634048258,38595.18328274402,0.46132434367596314,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-18 23:00:00+00:00,84774.01359624532,45066.52634048258,39707.487255762746,0.4683922061880695,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-19 23:00:00+00:00,85612.43823074276,45066.52634048258,40545.91189026018,0.47359837808824906,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-20 23:00:00+00:00,84534.03376182943,45066.52634048258,39467.507421346854,0.4668830489332221,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-21 23:00:00+00:00,84547.7476906283,45066.52634048258,39481.221350145715,0.46696952229422917,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-22 23:00:00+00:00,85251.99931539333,61516.50173233814,23735.4975830552,0.27841572952728927,3,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-23 23:00:00+00:00,84966.47345748308,69717.06606952893,15249.40738795415,0.17947558333799624,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-24 23:00:00+00:00,86344.9109094629,38657.22423862562,47687.68667083728,0.5522929628225605,3,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-25 23:00:00+00:00,84756.29792912395,23131.251048265272,61625.04688085868,0.727085165191991,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-26 23:00:00+00:00,85890.12945730542,23131.251048265272,62758.87840904014,0.7306879009914237,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-27 23:00:00+00:00,88429.94955998751,8839.844349795805,79590.1052101917,0.9000356282709492,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-28 23:00:00+00:00,90742.9875872358,8839.844349795805,81903.14323743999,0.9025837193061599,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-29 23:00:00+00:00,90317.17808024639,8839.844349795805,81477.33373045058,0.9021244403590462,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-30 23:00:00+00:00,91547.71493956007,11446.909087362154,80100.80585219791,0.8749623724096289,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-03-31 23:00:00+00:00,90035.7835519921,44704.067497270065,45331.71605472204,0.5034855505927237,3,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-01 23:00:00+00:00,90442.4215501699,43558.78131184667,46883.64023832322,0.5183810808550288,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-02 23:00:00+00:00,90419.53156854435,35425.91109506951,54993.62047347484,0.6082051025865558,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-03 23:00:00+00:00,91495.64262141976,49563.06474537146,41932.57787604829,0.45830136468413185,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-04 23:00:00+00:00,89930.84773273332,65689.28941208296,24241.558320650372,0.26955776501400475,2,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-05 23:00:00+00:00,89028.6608651637,73332.37057758957,15696.290287574138,0.1763060360005481,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-06 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-07 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-08 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-09 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-10 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-11 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-12 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-13 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-14 23:00:00+00:00,87832.05553924391,87832.05553924391,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-15 23:00:00+00:00,88233.73170429778,79917.28943446379,8316.442269833995,0.09425468139220625,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-16 23:00:00+00:00,88220.9371777288,79917.28943446379,8303.647743265019,0.09412332274975263,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-17 23:00:00+00:00,88092.77866992957,79917.28943446379,8175.489235465782,0.09280544170479756,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-18 23:00:00+00:00,88086.27478559034,79917.28943446379,8168.985351126554,0.09273845864194592,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-19 23:00:00+00:00,88157.15318547339,48129.305396075084,40027.84778939831,0.45405104796412743,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-20 23:00:00+00:00,87753.02053873352,48129.305396075084,39623.71514265843,0.4515367664771018,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-21 23:00:00+00:00,86283.23671177874,48129.305396075084,38153.931315703645,0.44219402017976406,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-22 23:00:00+00:00,86114.72464153272,86114.72464153272,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-23 23:00:00+00:00,86114.72464153272,86114.72464153272,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-24 23:00:00+00:00,86114.72464153272,86114.72464153272,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-25 23:00:00+00:00,86097.90946682898,78354.7115172726,7743.197949556369,0.08993479629769174,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-26 23:00:00+00:00,85613.5639930023,78354.7115172726,7258.852475729703,0.08478624340791385,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-27 23:00:00+00:00,85753.53633562964,78354.7115172726,7398.824818357044,0.08628011315357166,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-28 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-29 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-04-30 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-01 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-02 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-03 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-04 23:00:00+00:00,86237.63009702733,47231.97269218685,39005.65740484048,0.4523043752588585,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-05 23:00:00+00:00,82381.0435103142,47231.97269218685,35149.07081812734,0.4266645495177132,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-06 23:00:00+00:00,82374.3456998108,47231.97269218685,35142.37300762396,0.42661793194315684,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-07 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-08 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-09 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-10 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-11 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-12 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-13 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-14 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-15 23:00:00+00:00,82098.3996721226,74602.05101613815,7496.348655984451,0.09130931523540912,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-16 23:00:00+00:00,81656.81188074466,74602.05101613815,7054.7608646065055,0.08639525230190961,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-17 23:00:00+00:00,81948.08848387579,74602.05101613815,7346.037467737637,0.08964257255595476,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-18 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-19 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-20 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-21 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-22 23:00:00+00:00,81131.832102811,73914.08478301081,7217.747319800175,0.08896319894087663,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-23 23:00:00+00:00,80179.25531777479,66599.54887494486,13579.706442829935,0.1693668317198685,2,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-24 23:00:00+00:00,80156.7766674258,66599.54887494486,13557.22779248095,0.1691338943022936,2,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-25 23:00:00+00:00,79928.52337578253,72982.57522094695,6945.948154835586,0.08690199520112907,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-26 23:00:00+00:00,79784.28679666763,79784.28679666763,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-27 23:00:00+00:00,79784.28679666763,79784.28679666763,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-28 23:00:00+00:00,79784.28679666763,79784.28679666763,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-29 23:00:00+00:00,79813.89117775597,72594.72525270292,7219.165925053045,0.09044999333480708,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-30 23:00:00+00:00,82132.62076766847,43768.393158967316,38364.22760870115,0.4671009794905173,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-05-31 23:00:00+00:00,81839.85669132485,43768.393158967316,38071.46353235754,0.46519465052280784,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-01 23:00:00+00:00,78701.89135757166,50847.2514789228,27854.639878648853,0.35392592729563477,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-02 23:00:00+00:00,78719.46619883765,71349.91251292113,7369.553685916516,0.0936179326635898,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-03 23:00:00+00:00,78538.21952266838,71349.91251292113,7188.307009747252,0.09152622829286956,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-04 23:00:00+00:00,78558.36072881153,71349.91251292113,7208.448215890394,0.09175914758168664,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-05 23:00:00+00:00,78609.1126996332,71349.91251292113,7259.20018671207,0.09234553014800716,1,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-06 23:00:00+00:00,78743.18662671722,43191.67027743138,35551.51634928583,0.45148688886338967,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-07 23:00:00+00:00,77378.868478826,43191.67027743138,34187.19820139462,0.44181569042651,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-08 23:00:00+00:00,76892.58849923016,43191.67027743138,33700.918221798776,0.4382856511864754,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-09 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-10 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-11 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-12 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-13 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-14 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-15 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-16 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-17 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-18 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-19 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-20 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-21 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-22 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-23 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-24 23:00:00+00:00,77877.9550134746,48820.237366246074,29057.71764722852,0.37311865266879307,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-25 23:00:00+00:00,78094.32802436905,48820.237366246074,29274.09065812298,0.37485552918757564,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-26 23:00:00+00:00,76611.72534681557,41775.66406329907,34836.0612835165,0.4547092644868165,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-27 23:00:00+00:00,75987.62286705006,41775.66406329907,34211.958803751,0.4502306759037474,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-28 23:00:00+00:00,74107.55251301851,41775.66406329907,32331.888449719438,0.436283311934228,5,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-29 23:00:00+00:00,73282.25685673565,48016.45969904788,25265.79715768777,0.3447737316153016,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-06-30 23:00:00+00:00,71822.66178769688,48016.45969904788,23806.202088649003,0.33145808712880326,4,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,D2,1.0,2022-07-01 23:00:00+00:00,72362.46442581498,72362.46442581498,0.0,0.0,0,
