policy_id,portfolio_id,universe_id,cost_multiplier,pair,entry_time,exit_time,period_id,support_families,entry_market_context,entry_governor_state,exit_reason,post_lock_net_contribution,first_lock_time,classification,final_trade_net_pnl,pre_lock_net_contribution,first_lock_transition_episode,crisis_tag,family_bucket
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,AVAX-USDT,2022-01-01 19:00:00+00:00,2022-01-04 19:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,MIXED,CAUTION,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-67.61851388607542,2022-01-03 23:00:00+00:00,CROSSED_TO_LOCKED,-514.7073926945066,-447.0888788084311,LOCK@2022-01-03T23:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-01-02 18:00:00+00:00,2022-01-05 18:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,MIXED,CAUTION,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,140.57201737353574,2022-01-03 23:00:00+00:00,CROSSED_TO_LOCKED,-154.44763139331246,-295.0196487668482,LOCK@2022-01-03T23:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-02-09 21:00:00+00:00,2022-02-12 21:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-783.37155758505,2022-02-11 13:00:00+00:00,CROSSED_TO_LOCKED,-1702.9983040880695,-919.6267465030195,LOCK@2022-02-11T13:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ATOM-USDT,2022-02-15 00:00:00+00:00,2022-02-22 00:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-1702.2256348844994,-1702.2256348844994,NONE,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,BTC-USDT,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-1172.8548185771797,-1172.8548185771797,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-741.5807088393245,-741.5807088393245,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,SOL-USDT,2022-02-15 03:00:00+00:00,2022-02-18 03:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-1305.0558400804389,-1305.0558400804389,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-3296.00271350454,-3296.00271350454,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,1857.3688814164964,1857.3688814164964,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,1641.0968120398743,1641.0968120398743,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-340.04010344228266,-340.04010344228266,NONE,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,SOL-USDT,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,3949.9116437848793,3949.9116437848793,NONE,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-407.5237504566098,-407.5237504566098,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,276.9075742899128,2022-04-01 16:00:00+00:00,CROSSED_TO_LOCKED,-206.39701301897145,-483.30458730888427,LOCK@2022-04-01T16:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,AVAX-USDT,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,-253.7749691519831,2022-04-01 16:00:00+00:00,CROSSED_TO_LOCKED,225.16057449207767,478.9355436440608,LOCK@2022-04-01T16:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-997.0754258360064,-997.0754258360064,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,SOL-USDT,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,-2059.4926621448444,2022-04-01 16:00:00+00:00,CROSSED_TO_LOCKED,418.99954197714936,2478.492204121994,LOCK@2022-04-01T16:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ATOM-USDT,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-1702.7976261934143,2022-04-05 11:00:00+00:00,CROSSED_TO_LOCKED,-2544.642514961212,-841.8448887677976,LOCK@2022-04-05T11:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-1655.1969799320211,2022-04-05 11:00:00+00:00,CROSSED_TO_LOCKED,-1879.679258395072,-224.482278463051,LOCK@2022-04-05T11:00:00+00:00,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-07-21 03:00:00+00:00,2022-07-28 03:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,1079.218212449833,2022-07-21 17:00:00+00:00,CROSSED_TO_LOCKED,824.1061068426434,-255.1121056071895,LOCK@2022-07-21T17:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ADA-USDT,2022-07-21 09:00:00+00:00,2022-07-28 09:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,MAX_HOLD_168H,540.6359333509641,2022-07-21 17:00:00+00:00,CROSSED_TO_LOCKED,246.38668283540304,-294.24925051556113,LOCK@2022-07-21T17:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,BTC-USDT,2022-07-21 11:00:00+00:00,2022-07-24 11:00:00+00:00,ROBUSTNESS_2022,RELATIVE_STRENGTH_ROTATION,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,-54.15333581684367,2022-07-21 17:00:00+00:00,CROSSED_TO_LOCKED,-356.627516289531,-302.47418047268735,LOCK@2022-07-21T17:00:00+00:00,NONE,RS
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,BTC-USDT,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-188.69270383614105,-188.69270383614105,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-07-28 04:00:00+00:00,2022-08-04 04:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-129.40968798851776,-129.40968798851776,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,AVAX-USDT,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-555.4894496288554,-555.4894496288554,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,SOL-USDT,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,-1295.8415646132644,-1295.8415646132644,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,XRP-USDT,2022-07-28 17:00:00+00:00,2022-08-04 17:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,100.5432928386962,100.5432928386962,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ADA-USDT,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,115.1751620479282,115.1751620479282,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,AVAX-USDT,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,2361.840742281883,2361.840742281883,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-08-05 13:00:00+00:00,2022-08-12 13:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,1377.9910821174806,1377.9910821174806,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,SOL-USDT,2022-08-08 05:00:00+00:00,2022-08-15 05:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,1714.633921182349,1714.633921182349,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,BTC-USDT,2022-08-08 08:00:00+00:00,2022-08-15 08:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,MAX_HOLD_168H,0.0,,NO_LOCK_CROSS,181.75366041380693,181.75366041380693,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-08-13 01:00:00+00:00,2022-08-16 01:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-600.9296055717658,-600.9296055717658,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ADA-USDT,2022-08-13 07:00:00+00:00,2022-08-16 07:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-143.9429878766033,-143.9429878766033,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,XRP-USDT,2022-08-14 11:00:00+00:00,2022-08-17 11:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-631.1079686096258,-631.1079686096258,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,SOL-USDT,2022-10-29 05:00:00+00:00,2022-11-01 05:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-229.63944270830808,-229.63944270830808,NONE,NONE,MB
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,C2,2.0,ETH-USDT,2022-10-29 10:00:00+00:00,2022-11-01 10:00:00+00:00,ROBUSTNESS_2022,MOMENTUM_BREAKOUT,SUPPORTIVE,OPEN,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.0,,NO_LOCK_CROSS,-511.483980277322,-511.483980277322,NONE,NONE,MB
