run_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_market_value,position_count,drawdown,active
C2_2x,C2,2.0,2021-02-15 00:00:00+00:00,9130.221131943179,7858.985852747639,1271.2352791955402,1,-0.9114999479383459,True
C2_2x,C2,2.0,2021-02-16 00:00:00+00:00,8987.472460437528,8987.472460437528,0.0,0,-0.9128836236103166,True
C2_2x,C2,2.0,2021-02-17 00:00:00+00:00,9081.083300646755,7366.854419891616,1714.2288807551392,1,-0.911976245342876,True
C2_2x,C2,2.0,2021-02-18 00:00:00+00:00,8915.122619350755,3171.6671508058757,5743.45546854488,3,-0.9135849171069691,True
C2_2x,C2,2.0,2021-02-19 00:00:00+00:00,9036.56236030665,1548.6115554378878,7487.950804868763,4,-0.9124077908094089,True
C2_2x,C2,2.0,2021-02-20 00:00:00+00:00,9253.007412990453,5175.522973348499,4077.484439641954,2,-0.9103097695069471,True
C2_2x,C2,2.0,2021-02-21 00:00:00+00:00,9037.993633789583,8173.806867632771,864.1867661568114,1,-0.9123939173472086,True
C2_2x,C2,2.0,2021-02-22 00:00:00+00:00,8951.584760170486,8186.205477045294,765.3792831251917,3,-0.9132314863067517,True
C2_2x,C2,2.0,2021-02-23 00:00:00+00:00,8918.26472507501,8918.26472507501,0.0,0,-0.9135544603944579,True
C2_2x,C2,2.0,2021-02-24 00:00:00+00:00,8906.313900084293,8906.313900084293,0.0,0,-0.9136703008126223,True
C2_2x,C2,2.0,2021-02-25 00:00:00+00:00,9007.129646609834,7043.1041552672905,1964.025491342543,1,-0.9126930847422547,True
C2_2x,C2,2.0,2021-02-26 00:00:00+00:00,8924.363457277905,8535.491923100682,388.8715341772221,1,-0.9134953448363935,True
C2_2x,C2,2.0,2021-02-27 00:00:00+00:00,8937.273525876059,8518.799972025703,418.4735538503551,1,-0.9133702063839348,True
C2_2x,C2,2.0,2021-02-28 00:00:00+00:00,8934.07256000891,8316.692455284865,617.3801047240452,1,-0.9134012336330887,True
C2_2x,C2,2.0,2021-03-01 00:00:00+00:00,8922.074557271775,6431.281468102448,2490.7930891693277,2,-0.9135175313493792,True
C2_2x,C2,2.0,2021-03-02 00:00:00+00:00,8778.076444737238,8778.076444737238,0.0,0,-0.9149133179652696,True
C2_2x,C2,2.0,2021-03-03 00:00:00+00:00,8949.260044913259,896.2549138384109,8053.005131074848,5,-0.9132540199801775,True
C2_2x,C2,2.0,2021-03-04 00:00:00+00:00,8594.09682984319,7619.193883047948,974.9029467952423,1,-0.9166966488683341,True
C2_2x,C2,2.0,2021-03-05 00:00:00+00:00,8550.18874001965,3980.1272998268914,4570.06144019276,4,-0.9171222539198608,True
C2_2x,C2,2.0,2021-03-06 00:00:00+00:00,8472.402598585326,6752.617012338982,1719.7855862463439,1,-0.9178762419632093,True
C2_2x,C2,2.0,2021-03-07 00:00:00+00:00,8497.888443297725,4297.804394589112,4200.084048708613,2,-0.9176292053853119,True
C2_2x,C2,2.0,2021-03-08 00:00:00+00:00,8455.848684917117,2523.5622334169802,5932.2864515001365,5,-0.9180367005326447,True
C2_2x,C2,2.0,2021-03-09 00:00:00+00:00,8896.776789006406,865.2521676291572,8031.52462137725,5,-0.9137627448854124,True
C2_2x,C2,2.0,2021-03-10 00:00:00+00:00,8593.812539546352,5437.380802125215,3156.431737421137,2,-0.9166994045196712,True
C2_2x,C2,2.0,2021-03-11 00:00:00+00:00,8409.131548709684,3964.9268933754606,4444.2046553342225,4,-0.918489533922634,True
C2_2x,C2,2.0,2021-03-12 00:00:00+00:00,8283.21084065662,6096.368462648304,2186.8423780083167,2,-0.9197100946360375,True
C2_2x,C2,2.0,2021-03-13 00:00:00+00:00,8464.680069379294,4613.878810759012,3850.801258620282,2,-0.9179510971312173,True
C2_2x,C2,2.0,2021-03-14 00:00:00+00:00,8218.643278896647,8218.643278896647,0.0,0,-0.9203359538014042,True
C2_2x,C2,2.0,2021-03-15 00:00:00+00:00,8038.9280249211415,8038.9280249211415,0.0,0,-0.9220779498717361,True
C2_2x,C2,2.0,2021-03-16 00:00:00+00:00,8022.258383534659,8022.258383534659,0.0,0,-0.922239530200321,True
C2_2x,C2,2.0,2021-03-17 00:00:00+00:00,8033.299874434133,6460.507567485722,1572.7923069484114,1,-0.9221325040390354,True
C2_2x,C2,2.0,2021-03-18 00:00:00+00:00,7891.871818855674,6211.549925345426,1680.321893510248,1,-0.9235033788624152,True
C2_2x,C2,2.0,2021-03-19 00:00:00+00:00,7816.00450366121,1721.010793913258,6094.9937097479515,4,-0.9242387675509758,True
C2_2x,C2,2.0,2021-03-20 00:00:00+00:00,7657.81252050826,4596.820753260117,3060.991767248143,1,-0.9257721366274149,True
C2_2x,C2,2.0,2021-03-21 00:00:00+00:00,7693.910188343332,4522.246144205691,3171.6640441376408,3,-0.9254222386965169,True
C2_2x,C2,2.0,2021-03-22 00:00:00+00:00,7669.47180431688,6855.519519582964,813.952284733916,1,-0.9256591221440685,True
C2_2x,C2,2.0,2021-03-23 00:00:00+00:00,7621.1037519705615,7621.1037519705615,0.0,0,-0.9261279580122157,True
C2_2x,C2,2.0,2021-03-24 00:00:00+00:00,7595.227107187733,7595.227107187733,0.0,0,-0.9263787826502357,True
C2_2x,C2,2.0,2021-03-25 00:00:00+00:00,7585.224546102993,6732.192056876313,853.032489226681,1,-0.9264757383716751,True
C2_2x,C2,2.0,2021-03-26 00:00:00+00:00,7566.792068109734,7566.792068109734,0.0,0,-0.9266544060335482,True
C2_2x,C2,2.0,2021-03-27 00:00:00+00:00,7511.862867885002,5323.297880158901,2188.5649877261017,2,-0.9271868396963634,True
C2_2x,C2,2.0,2021-03-28 00:00:00+00:00,7242.026606888835,5607.8679301713055,1634.1586767175297,1,-0.9298023867681352,True
C2_2x,C2,2.0,2021-03-29 00:00:00+00:00,7332.422438454024,2080.7625741569645,5251.659864297059,4,-0.928926171867744,True
C2_2x,C2,2.0,2021-03-30 00:00:00+00:00,7343.766487421183,735.2460497620525,6608.520437659131,4,-0.9288162129839803,True
C2_2x,C2,2.0,2021-03-31 00:00:00+00:00,7187.642362025851,2662.120364560511,4525.52199746534,5,-0.9303295381297675,True
C2_2x,C2,2.0,2021-04-01 00:00:00+00:00,7334.182757710056,1533.5682301911665,5800.614527518889,4,-0.9289091089353623,True
C2_2x,C2,2.0,2021-04-02 00:00:00+00:00,7520.227013876646,3055.741095730832,4464.485918145814,4,-0.9271057652793242,True
C2_2x,C2,2.0,2021-04-03 00:00:00+00:00,7436.357180251975,7436.357180251975,0.0,0,-0.9279187230965469,True
C2_2x,C2,2.0,2021-04-04 00:00:00+00:00,7474.853870628502,4900.2743410763815,2574.57952955212,3,-0.9275455712250545,True
C2_2x,C2,2.0,2021-04-05 00:00:00+00:00,8229.044500002601,3736.3421454092913,4492.70235459331,3,-0.9202351338326347,True
C2_2x,C2,2.0,2021-04-06 00:00:00+00:00,8679.005192072167,3909.244375074103,4769.760816998065,3,-0.9158736245002337,True
C2_2x,C2,2.0,2021-04-07 00:00:00+00:00,8237.552761636918,8048.866835724063,188.68592591285415,1,-0.9201526624897494,True
C2_2x,C2,2.0,2021-04-08 00:00:00+00:00,8253.292823426651,4239.4350023855195,4013.857821041132,4,-0.9200000926595432,True
C2_2x,C2,2.0,2021-04-09 00:00:00+00:00,8129.878924214696,6268.6110097104465,1861.2679145042493,2,-0.9211963546500855,True
C2_2x,C2,2.0,2021-04-10 00:00:00+00:00,8121.898626022659,7760.028235529435,361.87039049322436,1,-0.9212737083959868,True
C2_2x,C2,2.0,2021-04-11 00:00:00+00:00,8078.256325996458,4550.693054325884,3527.563271670574,2,-0.9216967371231768,True
C2_2x,C2,2.0,2021-04-12 00:00:00+00:00,7826.7932438845855,3895.3212659928745,3931.4719778917115,4,-0.9241341913246555,True
C2_2x,C2,2.0,2021-04-13 00:00:00+00:00,8242.330016916485,1637.3865164153162,6604.943500501169,4,-0.9201063561259885,True
C2_2x,C2,2.0,2021-04-14 00:00:00+00:00,8112.828809284674,7028.959426789856,1083.8693824948189,3,-0.9213616229428419,True
C2_2x,C2,2.0,2021-04-15 00:00:00+00:00,8072.689643159922,2570.4602264370196,5502.229416722902,4,-0.9217506954790288,True
C2_2x,C2,2.0,2021-04-16 00:00:00+00:00,7923.021622040209,6450.702799563709,1472.3188224765004,3,-0.923201441027208,True
C2_2x,C2,2.0,2021-04-17 00:00:00+00:00,7867.520790988716,7078.452506810239,789.0682841784765,1,-0.9237394155588804,True
C2_2x,C2,2.0,2021-04-18 00:00:00+00:00,7865.737565189504,7865.737565189504,0.0,0,-0.923756700526439,False
C2_2x,C2,2.0,2021-04-19 00:00:00+00:00,7847.978647298249,7847.978647298249,0.0,0,-0.9239288393098509,True
C2_2x,C2,2.0,2021-04-20 00:00:00+00:00,7830.261135537498,7830.261135537498,0.0,0,-0.9241005767399273,True
C2_2x,C2,2.0,2021-04-21 00:00:00+00:00,7738.214371453628,7038.626237105023,699.5881343486045,1,-0.9249927942772473,True
C2_2x,C2,2.0,2021-04-22 00:00:00+00:00,7683.019844449135,7683.019844449135,0.0,0,-0.9255277997763284,True
C2_2x,C2,2.0,2021-04-23 00:00:00+00:00,7666.0928367821125,7666.0928367821125,0.0,0,-0.9256918747793466,True
C2_2x,C2,2.0,2021-04-24 00:00:00+00:00,7619.071070239367,7619.071070239367,0.0,0,-0.9261476609784896,True
C2_2x,C2,2.0,2021-04-25 00:00:00+00:00,7619.071070239367,7619.071070239367,0.0,0,-0.9261476609784896,False
C2_2x,C2,2.0,2021-04-26 00:00:00+00:00,7599.358988068582,7599.358988068582,0.0,0,-0.9263387319583867,True
C2_2x,C2,2.0,2021-04-27 00:00:00+00:00,7617.191233904565,5928.833648200119,1688.357585704446,1,-0.9261658824006318,True
C2_2x,C2,2.0,2021-04-28 00:00:00+00:00,7416.300555373756,969.8683275214273,6446.432227852329,5,-0.9281131337597994,True
C2_2x,C2,2.0,2021-04-29 00:00:00+00:00,7168.662928223259,3523.0847139548373,3645.578214268422,3,-0.9305135074833414,True
C2_2x,C2,2.0,2021-04-30 00:00:00+00:00,7439.298700286514,2838.663468909131,4600.635231377382,4,-0.9278902106791109,True
C2_2x,C2,2.0,2021-05-01 00:00:00+00:00,7617.388310842865,2415.792060536713,5201.596250306152,4,-0.9261639721161986,True
C2_2x,C2,2.0,2021-05-02 00:00:00+00:00,7359.619131563244,3658.820142773665,3700.7989887895797,3,-0.9286625518829388,True
C2_2x,C2,2.0,2021-05-03 00:00:00+00:00,7668.048142646972,876.4523449522503,6791.595797694722,3,-0.9256729218242826,True
C2_2x,C2,2.0,2021-05-04 00:00:00+00:00,7385.762085618308,7385.762085618308,0.0,0,-0.9284091458852654,True
C2_2x,C2,2.0,2021-05-05 00:00:00+00:00,7440.085337992671,6087.705802061351,1352.3795359313199,2,-0.9278825857292939,True
C2_2x,C2,2.0,2021-05-06 00:00:00+00:00,7530.625044277597,4253.447577650633,3277.177466626964,4,-0.9270049762383443,True
C2_2x,C2,2.0,2021-05-07 00:00:00+00:00,7448.924429211173,7448.924429211173,0.0,0,-0.9277969076255864,True
C2_2x,C2,2.0,2021-05-08 00:00:00+00:00,7448.319182340056,3647.6373034682074,3800.6818788718483,2,-0.9278027743377756,True
C2_2x,C2,2.0,2021-05-09 00:00:00+00:00,7408.072586326221,3278.4512988253873,4129.621287500834,4,-0.9281928882015096,True
C2_2x,C2,2.0,2021-05-10 00:00:00+00:00,7393.6823119016235,7393.6823119016235,0.0,0,-0.9283323744217615,True
C2_2x,C2,2.0,2021-05-11 00:00:00+00:00,7425.315544002376,6000.631630431776,1424.6839135705995,2,-0.9280257506667244,True
C2_2x,C2,2.0,2021-05-12 00:00:00+00:00,7429.200549211575,7429.200549211575,0.0,0,-0.9279880929628961,True
C2_2x,C2,2.0,2021-05-13 00:00:00+00:00,7400.33211703733,7192.2751910932575,208.056925944073,1,-0.9282679172643493,True
C2_2x,C2,2.0,2021-05-14 00:00:00+00:00,7447.353737493717,6724.126583504731,723.2271539889863,1,-0.9278121324812344,True
C2_2x,C2,2.0,2021-05-15 00:00:00+00:00,7526.954168824392,6412.723811020829,1114.2303578035628,2,-0.9270405583632486,True
C2_2x,C2,2.0,2021-05-16 00:00:00+00:00,7482.070604797396,7482.070604797396,0.0,0,-0.9274756187736919,True
C2_2x,C2,2.0,2021-05-17 00:00:00+00:00,7433.335062357033,7008.459992955513,424.8750694015195,1,-0.9279480167562704,True
C2_2x,C2,2.0,2021-05-18 00:00:00+00:00,7490.993206236215,6342.109822408311,1148.8833838279047,1,-0.9273891311979312,True
C2_2x,C2,2.0,2021-05-19 00:00:00+00:00,7428.73549864065,7428.73549864065,0.0,0,-0.9279926007397773,True
C2_2x,C2,2.0,2021-05-20 00:00:00+00:00,7428.73549864065,7428.73549864065,0.0,0,-0.9279926007397773,False
C2_2x,C2,2.0,2021-05-21 00:00:00+00:00,7428.73549864065,7428.73549864065,0.0,0,-0.9279926007397773,False
C2_2x,C2,2.0,2021-05-22 00:00:00+00:00,7409.963282203503,7409.963282203503,0.0,0,-0.9281745615168484,True
C2_2x,C2,2.0,2021-05-23 00:00:00+00:00,7321.083233534856,7321.083233534856,0.0,0,-0.9290360837977161,True
C2_2x,C2,2.0,2021-05-24 00:00:00+00:00,7321.083233534856,7321.083233534856,0.0,0,-0.9290360837977161,False
C2_2x,C2,2.0,2021-05-25 00:00:00+00:00,7327.403111076816,4242.139730526455,3085.26338055036,5,-0.9289748246580519,True
C2_2x,C2,2.0,2021-05-26 00:00:00+00:00,7402.384402956771,2378.360561519463,5024.023841437308,5,-0.928248024272921,True
C2_2x,C2,2.0,2021-05-27 00:00:00+00:00,7075.996462185079,4079.897958480732,2996.0985037043465,2,-0.9314117318472679,True
C2_2x,C2,2.0,2021-05-28 00:00:00+00:00,7068.700638509138,7068.700638509138,0.0,0,-0.9314824509203137,False
C2_2x,C2,2.0,2021-05-29 00:00:00+00:00,7068.700638509138,7068.700638509138,0.0,0,-0.9314824509203137,False
C2_2x,C2,2.0,2021-05-30 00:00:00+00:00,7068.700638509138,7068.700638509138,0.0,0,-0.9314824509203137,False
C2_2x,C2,2.0,2021-05-31 00:00:00+00:00,7118.735383970234,6279.390072820662,839.345311149572,1,-0.9309974596463667,True
C2_2x,C2,2.0,2021-06-01 00:00:00+00:00,6983.927769397391,4035.0160785316684,2948.9116908657224,3,-0.9323041619414802,True
C2_2x,C2,2.0,2021-06-02 00:00:00+00:00,7153.831504054627,1763.044553220415,5390.786950834212,5,-0.9306572698076163,True
C2_2x,C2,2.0,2021-06-03 00:00:00+00:00,7375.007703780391,725.2789365347055,6649.728767245686,4,-0.9285133890726748,True
C2_2x,C2,2.0,2021-06-04 00:00:00+00:00,7070.637846887631,5257.229897294156,1813.4079495934745,4,-0.9314636733858078,True
C2_2x,C2,2.0,2021-06-05 00:00:00+00:00,6917.216714099765,6917.216714099765,0.0,0,-0.9329507981818963,True
C2_2x,C2,2.0,2021-06-06 00:00:00+00:00,6897.470247526318,6897.470247526318,0.0,0,-0.9331422024528915,True
C2_2x,C2,2.0,2021-06-07 00:00:00+00:00,6850.142608207914,6850.142608207914,0.0,0,-0.933600953504274,True
C2_2x,C2,2.0,2021-06-08 00:00:00+00:00,6850.142608207914,6850.142608207914,0.0,0,-0.933600953504274,False
C2_2x,C2,2.0,2021-06-09 00:00:00+00:00,6850.142608207914,6850.142608207914,0.0,0,-0.933600953504274,False
C2_2x,C2,2.0,2021-06-10 00:00:00+00:00,6837.586355136942,5434.766785498166,1402.8195696387752,1,-0.9337226623911039,True
C2_2x,C2,2.0,2021-06-11 00:00:00+00:00,6698.891880634968,6698.891880634968,0.0,0,-0.9350670403680124,True
C2_2x,C2,2.0,2021-06-12 00:00:00+00:00,6658.022939275913,6658.022939275913,0.0,0,-0.9354631866809782,True
C2_2x,C2,2.0,2021-06-13 00:00:00+00:00,6658.022939275913,6658.022939275913,0.0,0,-0.9354631866809782,False
C2_2x,C2,2.0,2021-06-14 00:00:00+00:00,6632.824951840781,5067.9002124492,1564.924739391581,1,-0.9357074330324773,True
C2_2x,C2,2.0,2021-06-15 00:00:00+00:00,6414.279870381442,6414.279870381442,0.0,0,-0.9378258101021523,True
C2_2x,C2,2.0,2021-06-16 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,True
C2_2x,C2,2.0,2021-06-17 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-18 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-19 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-20 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-21 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-22 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-23 00:00:00+00:00,6328.614322636228,6328.614322636228,0.0,0,-0.9386561739373519,False
C2_2x,C2,2.0,2021-06-24 00:00:00+00:00,6366.599806765504,5343.0359737143335,1023.56383305117,1,-0.9382879772338497,True
C2_2x,C2,2.0,2021-06-25 00:00:00+00:00,6296.8966274847,6296.8966274847,0.0,0,-0.9389636164003132,True
C2_2x,C2,2.0,2021-06-26 00:00:00+00:00,6283.04084482423,6283.04084482423,0.0,0,-0.9390979217439721,True
C2_2x,C2,2.0,2021-06-27 00:00:00+00:00,6213.517927595036,6213.517927595036,0.0,0,-0.9397718136142068,True
C2_2x,C2,2.0,2021-06-28 00:00:00+00:00,6213.517927595036,6213.517927595036,0.0,0,-0.9397718136142068,False
C2_2x,C2,2.0,2021-06-29 00:00:00+00:00,6326.723031547882,1115.6533600458451,5211.069671502037,3,-0.9386745063914473,True
C2_2x,C2,2.0,2021-06-30 00:00:00+00:00,6149.900609309042,3511.1393247121314,2638.7612845969106,4,-0.94038846198438,True
C2_2x,C2,2.0,2021-07-01 00:00:00+00:00,5934.352287108705,4849.92246181081,1084.429825297895,1,-0.9424777911978633,True
C2_2x,C2,2.0,2021-07-02 00:00:00+00:00,5855.162213968601,5855.162213968601,0.0,0,-0.9432453876771146,True
C2_2x,C2,2.0,2021-07-03 00:00:00+00:00,5880.2692430467,4606.833991802394,1273.4352512443058,1,-0.9430020229931256,True
C2_2x,C2,2.0,2021-07-04 00:00:00+00:00,5885.892312291184,710.5549372991945,5175.337374991989,3,-0.9429475180787658,True
C2_2x,C2,2.0,2021-07-05 00:00:00+00:00,5769.103946784753,4894.063168334716,875.0407784500379,1,-0.9440795581770448,True
C2_2x,C2,2.0,2021-07-06 00:00:00+00:00,5662.964593018795,5662.964593018795,0.0,0,-0.9451083764497166,True
C2_2x,C2,2.0,2021-07-07 00:00:00+00:00,5671.107925147586,5671.107925147586,0.0,0,-0.9450294424012485,True
C2_2x,C2,2.0,2021-07-08 00:00:00+00:00,5671.107925147586,5671.107925147586,0.0,0,-0.9450294424012485,False
C2_2x,C2,2.0,2021-07-09 00:00:00+00:00,5671.107925147586,5671.107925147586,0.0,0,-0.9450294424012485,False
C2_2x,C2,2.0,2021-07-10 00:00:00+00:00,5671.107925147586,5671.107925147586,0.0,0,-0.9450294424012485,False
C2_2x,C2,2.0,2021-07-11 00:00:00+00:00,5731.96889573682,565.3467940392381,5166.6221016975815,3,-0.9444395115564385,True
C2_2x,C2,2.0,2021-07-12 00:00:00+00:00,5698.801354621501,5698.801354621501,0.0,0,-0.9447610075063222,True
C2_2x,C2,2.0,2021-07-13 00:00:00+00:00,5690.084401222458,5690.084401222458,0.0,0,-0.9448455017171946,True
C2_2x,C2,2.0,2021-07-14 00:00:00+00:00,5690.084401222458,5690.084401222458,0.0,0,-0.9448455017171946,False
C2_2x,C2,2.0,2021-07-15 00:00:00+00:00,5690.084401222458,5690.084401222458,0.0,0,-0.9448455017171946,False
C2_2x,C2,2.0,2021-07-16 00:00:00+00:00,5690.084401222458,5690.084401222458,0.0,0,-0.9448455017171946,False
C2_2x,C2,2.0,2021-07-17 00:00:00+00:00,5671.937099001064,5671.937099001064,0.0,0,-0.9450214051447418,True
C2_2x,C2,2.0,2021-07-18 00:00:00+00:00,5658.13531567942,4401.01128819539,1257.1240274840302,1,-0.9451551870679676,True
C2_2x,C2,2.0,2021-07-19 00:00:00+00:00,5654.99250561071,5654.99250561071,0.0,0,-0.9451856506077528,False
C2_2x,C2,2.0,2021-07-20 00:00:00+00:00,5654.99250561071,5654.99250561071,0.0,0,-0.9451856506077528,False
C2_2x,C2,2.0,2021-07-21 00:00:00+00:00,5654.99250561071,5654.99250561071,0.0,0,-0.9451856506077528,False
C2_2x,C2,2.0,2021-07-22 00:00:00+00:00,5648.215615451705,5648.215615451705,0.0,0,-0.9452513396116905,True
C2_2x,C2,2.0,2021-07-23 00:00:00+00:00,5641.370167855756,1579.8011828039623,4061.5689850517942,3,-0.9453176931490115,True
C2_2x,C2,2.0,2021-07-24 00:00:00+00:00,5754.491161921353,573.3939059609502,5181.097255960402,5,-0.9442212012109306,True
C2_2x,C2,2.0,2021-07-25 00:00:00+00:00,5693.136102709331,567.7621713130181,5125.373931396312,4,-0.9448159213010621,True
C2_2x,C2,2.0,2021-07-26 00:00:00+00:00,6016.354353676349,6016.354353676349,0.0,0,-0.9416829378141912,True
C2_2x,C2,2.0,2021-07-27 00:00:00+00:00,6045.454695477935,2310.106174264499,3735.3485212134365,3,-0.9414008655919268,True
C2_2x,C2,2.0,2021-07-28 00:00:00+00:00,5727.506696292632,2569.5758935387303,3157.930802753902,4,-0.9444827640557386,True
C2_2x,C2,2.0,2021-07-29 00:00:00+00:00,5736.930928980815,3371.4934776907253,2365.4374512900904,1,-0.9443914141233009,True
C2_2x,C2,2.0,2021-07-30 00:00:00+00:00,5733.266906408277,574.2936570911293,5158.973249317148,5,-0.9444269298226183,True
C2_2x,C2,2.0,2021-07-31 00:00:00+00:00,5760.317422081053,567.4273440348354,5192.890078046218,4,-0.9441647267488111,True
C2_2x,C2,2.0,2021-08-01 00:00:00+00:00,5666.1182809534275,3329.852920685588,2336.2653602678397,2,-0.9450778074698017,True
C2_2x,C2,2.0,2021-08-02 00:00:00+00:00,5544.906751738673,4133.829360596659,1411.0773911420135,1,-0.9462527216904932,True
C2_2x,C2,2.0,2021-08-03 00:00:00+00:00,5507.0697629459555,5507.0697629459555,0.0,0,-0.9466194790153839,True
C2_2x,C2,2.0,2021-08-04 00:00:00+00:00,5503.2770033229945,5503.2770033229945,0.0,0,-0.946656242574474,True
C2_2x,C2,2.0,2021-08-05 00:00:00+00:00,5475.828936862571,3366.5887294796944,2109.2402073828766,3,-0.9469222991437108,True
C2_2x,C2,2.0,2021-08-06 00:00:00+00:00,5489.374681069704,581.3191772051003,4908.055503864603,4,-0.9467909990305788,True
C2_2x,C2,2.0,2021-08-07 00:00:00+00:00,6168.593176163149,602.6860071168226,5565.907169046327,4,-0.9402072732578587,True
C2_2x,C2,2.0,2021-08-08 00:00:00+00:00,6040.7554567647685,4668.136058657343,1372.619398107426,1,-0.9414464157341146,True
C2_2x,C2,2.0,2021-08-09 00:00:00+00:00,6101.815867473535,601.8516718700831,5499.964195603452,5,-0.9408545516983438,True
C2_2x,C2,2.0,2021-08-10 00:00:00+00:00,6089.828493143599,598.3857382059487,5491.4427549376505,4,-0.9409707463925303,True
C2_2x,C2,2.0,2021-08-11 00:00:00+00:00,6497.663758100048,629.4443435571491,5868.219414542898,4,-0.9370175626021676,True
C2_2x,C2,2.0,2021-08-12 00:00:00+00:00,6320.044966813845,6320.044966813845,0.0,0,-0.93873923747168,True
C2_2x,C2,2.0,2021-08-13 00:00:00+00:00,6490.328388771026,4119.352508827016,2370.97587994401,4,-0.9370886649947744,True
C2_2x,C2,2.0,2021-08-14 00:00:00+00:00,6541.0036898310755,1411.945403035619,5129.058286795456,5,-0.9365974647579736,True
C2_2x,C2,2.0,2021-08-15 00:00:00+00:00,6721.423922451508,652.1012808498554,6069.322641601652,5,-0.934848635266427,True
C2_2x,C2,2.0,2021-08-16 00:00:00+00:00,6459.705057805839,6459.705057805839,0.0,0,-0.9373854996875551,True
C2_2x,C2,2.0,2021-08-17 00:00:00+00:00,6416.6044719886895,6416.6044719886895,0.0,0,-0.9378032775303459,True
C2_2x,C2,2.0,2021-08-18 00:00:00+00:00,6378.490249979263,6378.490249979263,0.0,0,-0.9381727221016632,True
C2_2x,C2,2.0,2021-08-19 00:00:00+00:00,6401.104571051632,5829.894017725083,571.2105533265485,1,-0.9379535194598738,True
C2_2x,C2,2.0,2021-08-20 00:00:00+00:00,6433.558172248465,5829.894017725083,603.6641545233819,1,-0.9376389437936329,True
C2_2x,C2,2.0,2021-08-21 00:00:00+00:00,6121.261714750251,6121.261714750251,0.0,0,-0.9406660613571458,True
C2_2x,C2,2.0,2021-08-22 00:00:00+00:00,6023.423908677518,5018.84722825214,1004.5766804253777,1,-0.9416144119836977,True
C2_2x,C2,2.0,2021-08-23 00:00:00+00:00,6145.197634844413,3903.270407083635,2241.927227760779,2,-0.9404340483375415,True
C2_2x,C2,2.0,2021-08-24 00:00:00+00:00,5965.431919990904,5965.431919990904,0.0,0,-0.9421765335296882,True
C2_2x,C2,2.0,2021-08-25 00:00:00+00:00,5958.646962588013,3960.7190353225087,1997.927927265504,2,-0.9422423007301443,True
C2_2x,C2,2.0,2021-08-26 00:00:00+00:00,5904.952876094885,5904.952876094885,0.0,0,-0.9427627623248168,True
C2_2x,C2,2.0,2021-08-27 00:00:00+00:00,5904.952876094885,5904.952876094885,0.0,0,-0.9427627623248168,False
C2_2x,C2,2.0,2021-08-28 00:00:00+00:00,5780.755574076931,575.3843449945839,5205.371229082347,3,-0.9439666179089988,True
C2_2x,C2,2.0,2021-08-29 00:00:00+00:00,5702.905793018676,565.3367170156689,5137.5690760030075,4,-0.944721222816928,True
C2_2x,C2,2.0,2021-08-30 00:00:00+00:00,5539.8335688631905,4622.999597878152,916.8339709850393,1,-0.9463018965069747,True
C2_2x,C2,2.0,2021-08-31 00:00:00+00:00,5525.048378318325,4978.0727206122465,546.9756577060788,1,-0.9464452106845891,True
C2_2x,C2,2.0,2021-09-01 00:00:00+00:00,5717.940459841293,2160.6334095020393,3557.3070503392537,3,-0.9445754904433851,True
C2_2x,C2,2.0,2021-09-02 00:00:00+00:00,5655.521971900967,1531.3054484365352,4124.216523464433,4,-0.9451805184435287,True
C2_2x,C2,2.0,2021-09-03 00:00:00+00:00,5634.297916371569,1310.25095650011,4324.046959871459,4,-0.9453862451167567,True
C2_2x,C2,2.0,2021-09-04 00:00:00+00:00,5415.983573900532,1879.6250958555333,3536.3584780449983,2,-0.9475023856127296,True
C2_2x,C2,2.0,2021-09-05 00:00:00+00:00,5475.631971343621,917.2246423726119,4558.4073289710095,3,-0.9469242083481463,True
C2_2x,C2,2.0,2021-09-06 00:00:00+00:00,5426.983909207842,2123.527439505181,3303.456469702661,3,-0.9473957583762888,True
C2_2x,C2,2.0,2021-09-07 00:00:00+00:00,5318.336433398572,5318.336433398572,0.0,0,-0.9484488881008085,True
C2_2x,C2,2.0,2021-09-08 00:00:00+00:00,5318.336433398572,5318.336433398572,0.0,0,-0.9484488881008085,False
C2_2x,C2,2.0,2021-09-09 00:00:00+00:00,5318.336433398572,5318.336433398572,0.0,0,-0.9484488881008085,False
C2_2x,C2,2.0,2021-09-10 00:00:00+00:00,5318.336433398572,5318.336433398572,0.0,0,-0.9484488881008085,False
C2_2x,C2,2.0,2021-09-11 00:00:00+00:00,5326.285445245567,4361.8740993497995,964.4113458957672,2,-0.948371837616255,True
