variant_id,period,strategy_return,benchmark_return,trade_count
RD12_E04_NO_VOLUME_CONFIRMATION,2021-12-31 00:00:00+00:00,0.1124693495416107,3.973325369739382,11
RD12_E04_NO_VOLUME_CONFIRMATION,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_E04_NO_VOLUME_CONFIRMATION,2023-12-31 00:00:00+00:00,0.04873246442616774,1.2035923934009665,7
RD12_E04_NO_VOLUME_CONFIRMATION,2024-12-31 00:00:00+00:00,0.057893411333263645,0.5701055661734142,14
RD12_E05_NO_VOLATILITY_SANITY,2020-12-31 00:00:00+00:00,0.33117967389070935,3.0092531903065067,10
RD12_E05_NO_VOLATILITY_SANITY,2021-12-31 00:00:00+00:00,0.17666298464039243,3.973325369739382,12
RD12_E05_NO_VOLATILITY_SANITY,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_E05_NO_VOLATILITY_SANITY,2023-12-31 00:00:00+00:00,0.05429381552636614,1.2035923934009665,6
RD12_E05_NO_VOLATILITY_SANITY,2024-12-31 00:00:00+00:00,0.059001476110237094,0.5701055661734142,13
RD12_X01_NO_TRAILING_STOP,2020-12-31 00:00:00+00:00,0.33117967389070935,3.0092531903065067,10
RD12_X01_NO_TRAILING_STOP,2021-12-31 00:00:00+00:00,0.07783410279798053,3.973325369739382,8
RD12_X01_NO_TRAILING_STOP,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_X01_NO_TRAILING_STOP,2023-12-31 00:00:00+00:00,0.05429381552636614,1.2035923934009665,6
RD12_X01_NO_TRAILING_STOP,2024-12-31 00:00:00+00:00,0.06472909574927299,0.5701055661734142,13
RD12_X02_NO_EMA50_EXIT,2020-12-31 00:00:00+00:00,0.33117967389070935,3.0092531903065067,10
RD12_X02_NO_EMA50_EXIT,2021-12-31 00:00:00+00:00,0.07783410279798053,3.973325369739382,8
RD12_X02_NO_EMA50_EXIT,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_X02_NO_EMA50_EXIT,2023-12-31 00:00:00+00:00,0.05429381552636614,1.2035923934009665,6
RD12_X02_NO_EMA50_EXIT,2024-12-31 00:00:00+00:00,0.058855653332403834,0.5701055661734142,13
RD12_X03_NO_RSI_EXIT,2020-12-31 00:00:00+00:00,0.27306325427407807,3.0092531903065067,10
RD12_X03_NO_RSI_EXIT,2021-12-31 00:00:00+00:00,0.10379544571317534,3.973325369739382,8
RD12_X03_NO_RSI_EXIT,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_X03_NO_RSI_EXIT,2023-12-31 00:00:00+00:00,0.06019616612244172,1.2035923934009665,4
RD12_X03_NO_RSI_EXIT,2024-12-31 00:00:00+00:00,0.03401142820005698,0.5701055661734142,15
RD12_X04_NO_TIME_STOP,2020-12-31 00:00:00+00:00,0.5344615046122414,3.0092531903065067,9
RD12_X04_NO_TIME_STOP,2021-12-31 00:00:00+00:00,0.0783137552170099,3.973325369739382,8
RD12_X04_NO_TIME_STOP,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_X04_NO_TIME_STOP,2023-12-31 00:00:00+00:00,0.030338708036592443,1.2035923934009665,6
RD12_X04_NO_TIME_STOP,2024-12-31 00:00:00+00:00,0.05577756609665574,0.5701055661734142,12
RD12_G01_BREAKOUT_CORE_ONLY,2020-12-31 00:00:00+00:00,0.374247395992525,3.0092531903065067,19
RD12_G01_BREAKOUT_CORE_ONLY,2021-12-31 00:00:00+00:00,0.17657970430867276,3.973325369739382,16
RD12_G01_BREAKOUT_CORE_ONLY,2022-12-31 00:00:00+00:00,-0.1076411457397386,-0.7443206730732226,15
RD12_G01_BREAKOUT_CORE_ONLY,2023-12-31 00:00:00+00:00,0.15189480653054455,1.2035923934009665,19
RD12_G01_BREAKOUT_CORE_ONLY,2024-12-31 00:00:00+00:00,0.25781584500638166,0.5701055661734142,23
RD12_G02_INITIAL_STOP_AND_TIME_EXIT_ONLY,2020-12-31 00:00:00+00:00,0.27306325427407807,3.0092531903065067,10
RD12_G02_INITIAL_STOP_AND_TIME_EXIT_ONLY,2021-12-31 00:00:00+00:00,0.10620935378717267,3.973325369739382,8
RD12_G02_INITIAL_STOP_AND_TIME_EXIT_ONLY,2022-12-31 00:00:00+00:00,0.0,-0.7443206730732226,0
RD12_G02_INITIAL_STOP_AND_TIME_EXIT_ONLY,2023-12-31 00:00:00+00:00,0.06019616612244216,1.2035923934009665,4
RD12_G02_INITIAL_STOP_AND_TIME_EXIT_ONLY,2024-12-31 00:00:00+00:00,0.06289138918262926,0.5701055661734142,15
