feature_id,landmark_age_hours,period_id,universe_id,decision_row_count,unique_control_position_count,unique_pair_count,unique_signal_day_count,support_pass,mean_rcv_return,median_rcv_return,spearman_rho,feature_median,lower_feature_half_count,upper_feature_half_count,lower_feature_half_mean_rcv,upper_feature_half_mean_rcv,feature_median_split_mean_rcv_spread,lopo_complete,lopo_evaluated_pair_count,lopo_minimum_mean_rcv_spread,lopo_maximum_mean_rcv_spread,cell_outcome
PATH_POSITION,72,ROBUSTNESS_2023,E2,60,60,11,39,True,0.017324413382627843,0.008278457640428338,0.1079188663517644,0.7427413071823198,30,30,0.023680980696199432,0.010967846069056254,-0.012713134627143179,True,11,-0.019730907045033448,0.00098049911222867,NO_DIRECTIONAL_EDGE
PATH_POSITION,96,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,0.3,0.4043176178660051,11,10,-0.02057775972200178,0.018429183800583625,0.03900694352258541,True,7,0.027283819925604455,0.05648457411287224,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,96,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,0.3,0.4043176178660051,11,10,-0.02057775972200178,0.018429183800583625,0.03900694352258541,True,7,0.027283819925604455,0.05648457411287224,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,96,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.002003024711246825,0.0074228078085600835,0.3,0.4043176178660051,11,10,-0.02057775972200178,0.018429183800583625,0.03900694352258541,True,7,0.027283819925604455,0.05648457411287224,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,96,ROBUSTNESS_2023,C2,60,60,10,38,True,0.007217072324648708,-0.001755059921404234,0.3129758266185052,0.6750802193429819,30,30,-0.006129513820963191,0.020563658470260607,0.026693172291223796,True,10,0.010138217865663454,0.039075539932851386,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,96,ROBUSTNESS_2023,D2,60,60,11,41,True,0.030335082032071487,0.003942709491737473,0.26351764378994175,0.6891128032594569,30,30,0.025267569834137946,0.03540259423000503,0.010135024395867085,True,11,-0.012113968789372438,0.02942467860025654,NO_DIRECTIONAL_EDGE
PATH_POSITION,96,ROBUSTNESS_2023,E2,60,60,11,39,True,0.017250577181160867,0.0019151906318964906,0.2972492358988608,0.6891128032594569,30,30,0.00784313316437109,0.026658021197950642,0.01881488803357955,True,11,-0.0012694602980098807,0.029929712044428222,NO_DIRECTIONAL_EDGE
PATH_POSITION,120,ROBUSTNESS_2022,C2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.07012987012987014,0.3135001544640097,11,10,0.008837915942766244,-0.0005318268964948469,-0.00936974283926109,True,7,-0.02350111054203735,0.015183080739576044,NO_DIRECTIONAL_EDGE
PATH_POSITION,120,ROBUSTNESS_2022,D2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.07012987012987014,0.3135001544640097,11,10,0.008837915942766244,-0.0005318268964948469,-0.00936974283926109,True,7,-0.02350111054203735,0.015183080739576044,NO_DIRECTIONAL_EDGE
PATH_POSITION,120,ROBUSTNESS_2022,E2,21,21,7,12,True,0.0043761336383562,0.010667242496221085,-0.07012987012987014,0.3135001544640097,11,10,0.008837915942766244,-0.0005318268964948469,-0.00936974283926109,True,7,-0.02350111054203735,0.015183080739576044,NO_DIRECTIONAL_EDGE
PATH_POSITION,120,ROBUSTNESS_2023,C2,60,60,10,38,True,-0.0007589779876241339,-0.0054627873255629344,0.18249513753820507,0.6400031080940395,30,30,-0.0061581230765814675,0.0046401671013332,0.010798290177914668,True,10,0.002120982939971947,0.014767861450215377,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,120,ROBUSTNESS_2023,D2,60,60,11,41,True,0.017679671645903713,0.0005714561902464554,0.15081967213114758,0.6422911625531174,30,30,0.012860662990684568,0.022498680301122856,0.009638017310438288,True,11,-0.005602019716192426,0.01633750080298412,NO_DIRECTIONAL_EDGE
PATH_POSITION,120,ROBUSTNESS_2023,E2,60,60,11,39,True,0.005595272073842407,-0.002730682594720313,0.14048346762989722,0.6400031080940395,30,30,0.005351724798860573,0.005838819348824242,0.00048709454996366964,True,11,-0.010756838761945975,0.008479989303349792,NO_DIRECTIONAL_EDGE
PATH_POSITION,144,ROBUSTNESS_2022,C2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.16883116883116883,0.4311977715877438,11,10,-0.0035254770672706677,-0.020813974048055118,-0.01728849698078445,True,7,-0.0283107750151253,-0.0042054851449478126,REVERSED_DIRECTION
PATH_POSITION,144,ROBUSTNESS_2022,D2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.16883116883116883,0.4311977715877438,11,10,-0.0035254770672706677,-0.020813974048055118,-0.01728849698078445,True,7,-0.0283107750151253,-0.0042054851449478126,REVERSED_DIRECTION
PATH_POSITION,144,ROBUSTNESS_2022,E2,21,21,7,12,True,-0.011758094677168025,-0.009695960464116804,-0.16883116883116883,0.4311977715877438,11,10,-0.0035254770672706677,-0.020813974048055118,-0.01728849698078445,True,7,-0.0283107750151253,-0.0042054851449478126,REVERSED_DIRECTION
PATH_POSITION,144,ROBUSTNESS_2023,C2,60,60,10,38,True,0.001769216993379815,-0.0031783437540976456,0.012614615170880803,0.5904529510755258,30,30,-0.0014519994173839276,0.004990433404143557,0.006442432821527485,True,10,-0.001973510321649918,0.012580539007258043,NO_DIRECTIONAL_EDGE
PATH_POSITION,144,ROBUSTNESS_2023,D2,60,60,11,41,True,0.011482191178348958,-0.0018272217722499207,0.1510419560989164,0.6233680979028631,30,30,-0.0019428690914740235,0.024907251448171942,0.026850120539645965,True,11,0.01239994696052292,0.02844438352897184,QUALIFIED_EXPECTED_DIRECTION
PATH_POSITION,144,ROBUSTNESS_2023,E2,60,60,11,39,True,0.00441360035876905,-0.0031783437540976456,0.15598777438177275,0.6108350866963713,30,30,-0.0013950168961292828,0.010222217613667383,0.011617234509796666,True,11,0.006391434557123417,0.019467891774761308,QUALIFIED_EXPECTED_DIRECTION
