affected_decisions,cagr,candidate_rows,candidate_sha256,capacity_reduction_decisions,capital_feasible,cash_manifest_sha256,checks,cost_multiplier,evaluated_rows,expectancy_per_trade,final_equity,insufficient_cash_rejections,maximum_drawdown,maximum_open_notional_fraction_observed,maximum_open_risk_fraction_observed,maximum_positions_observed,membership_sha256,minimum_cash,monthly_geometric_return,named_omission,net_return,network_requests,omitted_value,positive_net_return,post_2024_accessed,production_authorized,profit_factor,profit_factor_at_least_one,replacement_decisions,router_decision_counts,run_type,schema_version,sensitivity_conclusion_passed,trade_count,trade_identity_sha256,universe_id,win_rate
7,0.12780145682192567,2151,9b721e1f949d9b8ee8fd182b42dba3bbf30b83d16a616630c65ab2905fb870bd,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2151,84.00499105311155,199797.92937109806,78,0.19353346375130798,1.4985014985014986,0.0225,4,822ba6687286d3b038ba12ec7b4a51bc3dee973725e0b3b75f15255496e92db7,27.594472316704923,0.010072903916787501,False,0.9979792937109806,0,SAND-USDT,True,False,False,1.2103897013694107,True,7,"{""ADMITTED"":1188,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":47,""REJECTED_INSUFFICIENT_CASH"":78,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":525}",LOAO,rd18-p3e-sensitivity-run-v1,True,1188,ddb4243e6da3866ef8db75f75bd8cbbff942d9532ffd3daf261aac1810718867,D2,0.40235690235690236
7,-0.015441477963618278,2151,9b721e1f949d9b8ee8fd182b42dba3bbf30b83d16a616630c65ab2905fb870bd,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2151,-7.794675813399326,91433.65128107359,258,0.5357526047591732,1.4985014985014986,0.0225,4,822ba6687286d3b038ba12ec7b4a51bc3dee973725e0b3b75f15255496e92db7,45.171516027992766,-0.0012959877532939812,False,-0.08566348718926409,0,SAND-USDT,False,False,False,0.9825911878969047,False,7,"{""ADMITTED"":1099,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":43,""REJECTED_INSUFFICIENT_CASH"":258,""REJECTED_MAX_OPEN_RISK"":117,""REJECTED_SAME_SYMBOL_ACTIVE"":483}",LOAO,rd18-p3e-sensitivity-run-v1,False,1099,c9897c53cd320812ea579029524f7b593966162f19106ec33cbbcc6c0ca340c4,D2,0.3321201091901729
51,0.12894708408927635,2216,3384b2729beb76994f18bdef86a2e47e08c3eb6df394396cbf772ef9bb68a38b,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2216,83.03349837648624,200968.73402580863,78,0.19775693799682947,1.4985014985014986,0.0225,4,8573d488ce8ef89c364f0d89cd3e2c362a1087b9349d1885623db4e2568d60c1,27.594472316704923,0.010158367294228032,False,1.0096873402580862,0,SHIB-USDT,True,False,False,1.2066676462305044,True,51,"{""ADMITTED"":1216,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":49,""REJECTED_INSUFFICIENT_CASH"":78,""REJECTED_MAX_OPEN_RISK"":182,""REJECTED_SAME_SYMBOL_ACTIVE"":537}",LOAO,rd18-p3e-sensitivity-run-v1,True,1216,c160907cfa5291809dbce7604caa01af21bd2f8caafee7e61eff5fbd81c10f24,D2,0.40131578947368424
51,-0.013347152606708379,2216,3384b2729beb76994f18bdef86a2e47e08c3eb6df394396cbf772ef9bb68a38b,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2216,-6.562066435399823,92558.61666225594,270,0.5132282088035733,1.4985014985014986,0.0225,4,8573d488ce8ef89c364f0d89cd3e2c362a1087b9349d1885623db4e2568d60c1,45.171516027992766,-0.001119125515645858,False,-0.07441383337744056,0,SHIB-USDT,False,False,False,0.985509830537339,False,51,"{""ADMITTED"":1134,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":43,""REJECTED_INSUFFICIENT_CASH"":270,""REJECTED_MAX_OPEN_RISK"":119,""REJECTED_SAME_SYMBOL_ACTIVE"":496}",LOAO,rd18-p3e-sensitivity-run-v1,False,1134,a36fba7a30acc2b9c3906fca8b4f8354addf6a85a2a56335ae49646197a27bfe,D2,0.3315696649029982
151,0.08754474922803124,2160,abfe3b4f6655daf1769f1e3296ccb20e8af5caa7ddfa78f10b2164175f238655,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2160,50.76601246638236,162086.83324638725,78,0.34992663190983087,1.4985014985014986,0.0225,4,258fe3e359a789eafc86dfb5a699c21a42c9be9faca5bdb86bfb8574fca5851a,27.594472316704923,0.007018064652157374,False,0.6208683324638724,0,SOL-USDT,True,False,False,1.1252379876358176,True,151,"{""ADMITTED"":1223,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":45,""REJECTED_INSUFFICIENT_CASH"":78,""REJECTED_MAX_OPEN_RISK"":160,""REJECTED_SAME_SYMBOL_ACTIVE"":502}",LOAO,rd18-p3e-sensitivity-run-v1,True,1223,28934d33e2fa23d92415353164f561f3ddc704c89797aca964cc45bcf5a93529,D2,0.3949304987735078
151,-0.0534381468053472,2160,abfe3b4f6655daf1769f1e3296ccb20e8af5caa7ddfa78f10b2164175f238655,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2160,-25.396177345090795,72902.27877278767,370,0.651739176377226,1.4985014985014986,0.0225,4,258fe3e359a789eafc86dfb5a699c21a42c9be9faca5bdb86bfb8574fca5851a,45.171516027992766,-0.00456612350531127,False,-0.27097721227212324,0,SOL-USDT,False,False,False,0.943452981891065,False,151,"{""ADMITTED"":1067,""REJECTED_ENGINE_CONFLICT"":152,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":370,""REJECTED_MAX_OPEN_RISK"":83,""REJECTED_SAME_SYMBOL_ACTIVE"":448}",LOAO,rd18-p3e-sensitivity-run-v1,False,1067,dc33519e1e58025f895d9bc92c79b0b4d51f2aa9afc800d964e82a46169df212,D2,0.33270852858481725
77,0.09494301183307319,2199,b7b31f65e4f9578d499621da1e186f90dc67b98853b4f5f7c4665ee977cb054d,38,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2199,57.54476277079045,168535.8124600128,119,0.21709346201229607,1.4985014985014986,0.0225,4,1452c942f7264718d3d73e32435fe8c09842c4659a8604e94ed3527ff9506356,157.7525848807636,0.007587164262859547,False,0.6853581246001279,0,TRX-USDT,True,False,False,1.14051219844847,True,39,"{""ADMITTED"":1191,""REJECTED_ENGINE_CONFLICT"":156,""REJECTED_ENGINE_COOLDOWN"":48,""REJECTED_INSUFFICIENT_CASH"":119,""REJECTED_MAX_OPEN_RISK"":161,""REJECTED_SAME_SYMBOL_ACTIVE"":524}",LOAO,rd18-p3e-sensitivity-run-v1,True,1191,b6b18f699c015ceeafee9992f381e1c7134254793db3043dc4e308435cd29803,D2,0.3929471032745592
77,-0.015481708661549187,2199,b7b31f65e4f9578d499621da1e186f90dc67b98853b4f5f7c4665ee977cb054d,38,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2199,-7.729835731152909,91412.15250268862,274,0.5364897921817093,1.4985014985014986,0.0225,4,1452c942f7264718d3d73e32435fe8c09842c4659a8604e94ed3527ff9506356,25.732817536954826,-0.0012993885425000018,False,-0.08587847497311374,0,TRX-USDT,False,False,False,0.9830752143629595,False,39,"{""ADMITTED"":1111,""REJECTED_ENGINE_CONFLICT"":156,""REJECTED_ENGINE_COOLDOWN"":46,""REJECTED_INSUFFICIENT_CASH"":274,""REJECTED_MAX_OPEN_RISK"":119,""REJECTED_SAME_SYMBOL_ACTIVE"":493}",LOAO,rd18-p3e-sensitivity-run-v1,False,1111,42795e5e13225bed854b01dcbf8f16ac20949213e3f0ca85b4f8e0856349075f,D2,0.3258325832583258
12,0.12685002364262887,2160,723bba4c7bdf8ad75e3bec9ebb77b95658968975aacd0702b0d4efab87701981,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2160,82.63367519351682,198829.87553144764,78,0.1975310949810304,1.4985014985014986,0.0225,4,5041a8047528e3165f46f08766e11f3ee28a5126a8af3616d39e260323de67aa,27.594472316704923,0.010001866837387352,False,0.9882987553144764,0,WIF-USDT,True,False,False,1.2047235174492292,True,12,"{""ADMITTED"":1196,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":47,""REJECTED_INSUFFICIENT_CASH"":78,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":527}",LOAO,rd18-p3e-sensitivity-run-v1,True,1196,81ca3e5aa5d8f1538ac1f7a84a3ae56199b8d4d96bc075e230cd047195872088,D2,0.3971571906354515
12,-0.01606100431922608,2160,723bba4c7bdf8ad75e3bec9ebb77b95658968975aacd0702b0d4efab87701981,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2160,-8.044261336749578,91103.04696155443,258,0.5376124387009044,1.4985014985014986,0.0225,4,5041a8047528e3165f46f08766e11f3ee28a5126a8af3616d39e260323de67aa,45.171516027992766,-0.0013483718046752857,False,-0.08896953038445576,0,WIF-USDT,False,False,False,0.982207787583759,False,12,"{""ADMITTED"":1106,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":43,""REJECTED_INSUFFICIENT_CASH"":258,""REJECTED_MAX_OPEN_RISK"":117,""REJECTED_SAME_SYMBOL_ACTIVE"":486}",LOAO,rd18-p3e-sensitivity-run-v1,False,1106,6d21f08af2a1c003ed529254c35a88f5537c99bd14b95e91d6a3909fe25a27ff,D2,0.3282097649186257
27,0.1299307906581768,2169,760339999673b1d798ca514f76a0c22fade2119865ba1e48cccc93f965da8de3,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2169,85.5524979330179,201978.57753615885,78,0.18452835799310763,1.4985014985014986,0.0225,4,b2e8a62dd1d1561f388dca6fbd5733fd14f84d16c3bbf74e1365a869e07e6f8a,27.594472316704923,0.010231688031489883,False,1.0197857753615884,0,XMR-USDT,True,False,False,1.2129686825536008,True,27,"{""ADMITTED"":1192,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":46,""REJECTED_INSUFFICIENT_CASH"":78,""REJECTED_MAX_OPEN_RISK"":174,""REJECTED_SAME_SYMBOL_ACTIVE"":528}",LOAO,rd18-p3e-sensitivity-run-v1,True,1192,7b73e30a248f5bd81acd1f379a622ae5c74f509c88974459d842ce0349789e0a,D2,0.401006711409396
27,-0.008636641073190954,2169,760339999673b1d798ca514f76a0c22fade2119865ba1e48cccc93f965da8de3,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2169,-4.418601159361004,95130.70152238368,260,0.5149546323277356,1.4985014985014986,0.0225,4,b2e8a62dd1d1561f388dca6fbd5733fd14f84d16c3bbf74e1365a869e07e6f8a,45.171516027992766,-0.0007225848929208745,False,-0.04869298477616324,0,XMR-USDT,False,False,False,0.990167996537766,False,27,"{""ADMITTED"":1102,""REJECTED_ENGINE_CONFLICT"":151,""REJECTED_ENGINE_COOLDOWN"":43,""REJECTED_INSUFFICIENT_CASH"":260,""REJECTED_MAX_OPEN_RISK"":126,""REJECTED_SAME_SYMBOL_ACTIVE"":487}",LOAO,rd18-p3e-sensitivity-run-v1,False,1102,bb51ae16feda9598e5d6ab78fe3c98a070d22e52f871708687b1d81f949e7657,D2,0.3294010889292196
297,0.03656675984510693,2217,3cc1b2d64651ec535cbfab6b7d481920e1dce2b91ef8eb751d92b97a5ea249d0,38,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2217,18.880674101607,122958.89970755465,123,0.40200828577885594,1.4985014985014986,0.0225,3,be9e65280551b2b390706fbf08a04090004c647221d98f5cbdb48e2e6c56bedd,366.89644003457215,0.002997321323363389,False,0.22958899707554647,0,XRP-USDT,True,False,False,1.0453829634570246,True,259,"{""ADMITTED"":1216,""REJECTED_ENGINE_CONFLICT"":153,""REJECTED_ENGINE_COOLDOWN"":51,""REJECTED_INSUFFICIENT_CASH"":123,""REJECTED_MAX_OPEN_RISK"":171,""REJECTED_SAME_SYMBOL_ACTIVE"":503}",LOAO,rd18-p3e-sensitivity-run-v1,True,1216,5e84dfe823c9168b42e7df9ef2e85e2af971a5360fccbcc13e4d1c62e326689e,D2,0.3939144736842105
297,-0.10925574036962615,2217,3cc1b2d64651ec535cbfab6b7d481920e1dce2b91ef8eb751d92b97a5ea249d0,38,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2217,-45.30755297976998,51384.99565270622,377,0.7114144427041957,1.4985014985014986,0.0225,3,be9e65280551b2b390706fbf08a04090004c647221d98f5cbdb48e2e6c56bedd,94.10314143950382,-0.009595163065910128,False,-0.4861500434729379,0,XRP-USDT,False,False,False,0.9018397959661197,False,259,"{""ADMITTED"":1073,""REJECTED_ENGINE_CONFLICT"":153,""REJECTED_ENGINE_COOLDOWN"":46,""REJECTED_INSUFFICIENT_CASH"":377,""REJECTED_MAX_OPEN_RISK"":103,""REJECTED_SAME_SYMBOL_ACTIVE"":465}",LOAO,rd18-p3e-sensitivity-run-v1,False,1073,6d17a261f0aa798f444fefec4bebdc48dd86a9e2e74c8aec0ae5039fff5a2f35,D2,0.33457595526561046
84,0.11103081246764157,2208,3e95d179bdd06da9df8df7fbaad88aa255e8116122443dbef49799441f98a50d,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2208,67.60826575534628,183293.3834105877,85,0.2668562919388434,1.4985014985014986,0.0225,4,99027f6bf93aef8a20f1b31f1f56f81d01a051d098050ea4f7c21448423b0c71,498.41737009681674,0.00881262489527046,False,0.832933834105877,0,ADA-USDT,True,False,False,1.1653339854520275,True,84,"{""ADMITTED"":1232,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":53,""REJECTED_INSUFFICIENT_CASH"":85,""REJECTED_MAX_OPEN_RISK"":163,""REJECTED_SAME_SYMBOL_ACTIVE"":525}",LOAO,rd18-p3e-sensitivity-run-v1,True,1232,eed2bff2af4130efc7f0de20ccd77aed26af0d1a32811a8ad20a5737a08d759d,E2,0.3969155844155844
84,-0.01671437538714604,2208,3e95d179bdd06da9df8df7fbaad88aa255e8116122443dbef49799441f98a50d,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2208,-9.1530173814332,90755.45244475202,500,0.5784725442803567,1.3720743806982152,0.0225,3,99027f6bf93aef8a20f1b31f1f56f81d01a051d098050ea4f7c21448423b0c71,12.087753696323489,-0.0014036503630380226,False,-0.09244547555247973,0,ADA-USDT,False,False,False,0.9798696615584997,False,84,"{""ADMITTED"":1010,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":43,""REJECTED_INSUFFICIENT_CASH"":500,""REJECTED_MAX_OPEN_RISK"":64,""REJECTED_SAME_SYMBOL_ACTIVE"":441}",LOAO,rd18-p3e-sensitivity-run-v1,False,1010,9454bc0af30ee8f6c460f07ac6206a4ca55a1230c69023e0409ec4bfaf807596,E2,0.33762376237623765
29,0.1308870752261222,2205,76afa7e18568de258b7cc17582ecd3895f2d4b7e90213c25cc26678558ec7684,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2205,85.23533586905513,202964.28572981988,97,0.18796892528825637,1.4985014985014986,0.0225,4,1a1cb40a0eaa53898bf2680400f5050374a30fa2f925c52611acb6e97a343ba4,244.03271751913417,0.010302908797712673,False,1.0296428572981986,0,ATOM-USDT,True,False,False,1.211775444059387,True,29,"{""ADMITTED"":1208,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":48,""REJECTED_INSUFFICIENT_CASH"":97,""REJECTED_MAX_OPEN_RISK"":159,""REJECTED_SAME_SYMBOL_ACTIVE"":539}",LOAO,rd18-p3e-sensitivity-run-v1,True,1208,35ca8a837636b6f40e356db45ced250ba51a969064fd9bf60e8e76aafa99351d,E2,0.4014900662251656
29,-0.013691709079075576,2205,76afa7e18568de258b7cc17582ecd3895f2d4b7e90213c25cc26678558ec7684,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2205,-7.397908300081051,92372.75654261645,443,0.5559355656849332,1.4985014985014986,0.0225,3,1a1cb40a0eaa53898bf2680400f5050374a30fa2f925c52611acb6e97a343ba4,115.7687522606866,-0.0011481990622116411,False,-0.07627243457383548,0,ATOM-USDT,False,False,False,0.9837110411108706,False,29,"{""ADMITTED"":1031,""REJECTED_ENGINE_CONFLICT"":154,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":443,""REJECTED_MAX_OPEN_RISK"":71,""REJECTED_SAME_SYMBOL_ACTIVE"":466}",LOAO,rd18-p3e-sensitivity-run-v1,False,1031,aa5f048ef1efe446e9800cdcae70a6e35c2a59deb3f98428be521caf40fc5cf9,E2,0.3375363724539282
50,0.12483499904520445,2207,400dc9d57b8d14687d5fd8d32877ac363506658e792f1f09512c4e9aee0c80dd,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2207,78.94978879478965,196792.44106241336,96,0.20299954265981635,1.4985014985014986,0.0225,4,c845e03beed69fdc1e205ccb37b13ba6eb54e1a4140886775893ed4e9526eede,1061.285452441909,0.009851236874896419,False,0.9679244106241336,0,AVAX-USDT,True,False,False,1.1942880187845253,True,50,"{""ADMITTED"":1226,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":53,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":153,""REJECTED_SAME_SYMBOL_ACTIVE"":529}",LOAO,rd18-p3e-sensitivity-run-v1,True,1226,0e49d80f5b0931838b3ffff9296d250b5aad13482bfd4904dfe76939f39cc7c6,E2,0.399673735725938
50,-0.014113307546627762,2207,400dc9d57b8d14687d5fd8d32877ac363506658e792f1f09512c4e9aee0c80dd,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2207,-7.722951675537408,92145.75814597825,493,0.544378636466162,1.4985014985014986,0.0225,3,c845e03beed69fdc1e205ccb37b13ba6eb54e1a4140886775893ed4e9526eede,31.2305822488197,-0.0011837860517331933,False,-0.07854241854021748,0,AVAX-USDT,False,False,False,0.9831915574005112,False,50,"{""ADMITTED"":1017,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":43,""REJECTED_INSUFFICIENT_CASH"":493,""REJECTED_MAX_OPEN_RISK"":62,""REJECTED_SAME_SYMBOL_ACTIVE"":442}",LOAO,rd18-p3e-sensitivity-run-v1,False,1017,bc0a241336509bd2f94d7f94dd438ca732a2c017d0882ac6895b5a82f1defde0,E2,0.3343166175024582
53,0.11527617242722465,2210,b97029289e5d57ef9cffe817d68e7c09924e73e246829b815d339720a87e113a,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",1.0,2210,71.6659300086856,187360.76868058884,96,0.20116728617252055,1.4985014985014986,0.0225,4,538f10d4e5ea8f2bfc8f94845a39cd0e9b26978787b927efbbd115e26e6968e2,1061.285452441909,0.009133294849977824,True,0.8736076868058884,0,BCHSV-USDT,True,False,False,1.1769351520977709,True,53,"{""ADMITTED"":1219,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":52,""REJECTED_INSUFFICIENT_CASH"":96,""REJECTED_MAX_OPEN_RISK"":162,""REJECTED_SAME_SYMBOL_ACTIVE"":531}",LOAO,rd18-p3e-sensitivity-run-v1,True,1219,a3bac9542a72910991158534a8cbf6befd61679894929f4a10c764334aebd1ca,E2,0.4003281378178835
53,-0.015067636193306977,2210,b97029289e5d57ef9cffe817d68e7c09924e73e246829b815d339720a87e113a,0,True,8836b397e594eaaa696523cf9c2dfc5b475ab3cbd81a2a7cf36e8b4a5c0bcca9,"{""cash_route_feasible"":true,""final_cash_equity_reconciled"":true,""maximum_open_risk_respected"":true,""maximum_positions_respected"":true,""metric_capital_feasible"":true,""metric_minimum_cash_nonnegative"":true,""route_minimum_cash_nonnegative"":true}",2.0,2210,-8.316473688625232,91633.62746924271,498,0.5476708552609936,1.4985014985014986,0.0225,3,538f10d4e5ea8f2bfc8f94845a39cd0e9b26978787b927efbbd115e26e6968e2,216.5907999919582,-0.0012643921779292855,True,-0.08366372530757293,0,BCHSV-USDT,False,False,False,0.9818505392220732,False,53,"{""ADMITTED"":1006,""REJECTED_ENGINE_CONFLICT"":150,""REJECTED_ENGINE_COOLDOWN"":40,""REJECTED_INSUFFICIENT_CASH"":498,""REJECTED_MAX_OPEN_RISK"":65,""REJECTED_SAME_SYMBOL_ACTIVE"":451}",LOAO,rd18-p3e-sensitivity-run-v1,False,1006,326d74d10082c5d57a5266ed8ddeeebd28e4134ea99e81681eff96041e3afb86,E2,0.3359840954274354
