source_asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,source_path,source_span_days,rebalance_time,market_cap_rank,top6_member,top10_member
uni,UNI,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,24281350620.5983,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,9,False,True
icp,ICP,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,21321344301.45073,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,10,False,True
cro,CRO,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,18808164883.2537,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,11,False,False
ftt,FTT,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,18006976547.2468,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,12,False,False
algo,ALGO,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,17787117385.4478,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,13,False,False
ltc,LTC,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,12056230081.50315,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,14,False,False
bch,BCH,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,11052756291.339624,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,15,False,False
qnt,QNT,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,7171587314.864269,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,16,False,False
etc,ETC,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,6923922877.552692,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,17,False,False
xtz,XTZ,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,6035816540.451112,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,18,False,False
xmr,XMR,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,4744770382.335559,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,19,False,False
aave,AAVE,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,4632915633.947296,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,20,False,False
neo,NEO,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,4548307924.3429,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,21,False,False
1inch,1INCH,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,4449154135.077525,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,22,False,False
crv,CRV,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,4339954067.098491,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,23,False,False
ldo,LDO,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,4124781705.82474,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,24,False,False
ht,HT,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,3788293102.596625,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,25,False,False
lend,LEND,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,3764243783.779488,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,26,False,False
bsv,BSV,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,3271079017.783021,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,27,False,False
comp,COMP,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,3057099151.17842,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,28,False,False
gno,GNO,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,2971752949.38505,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,29,False,False
mkr,MKR,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,2444933482.704876,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-11 00:00:00+00:00,30,False,False
btc,BTC,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,1158355075187.089,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,1,True,True
eth,ETH,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,451540875443.9622,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,2,True,True
xrp,XRP,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,109144652877.47,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,3,True,True
ada,ADA,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,69813740350.41899,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,4,True,True
dot,DOT,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,46312697286.96994,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,5,True,True
xlm,XLM,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,40428321134.8918,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,6,True,True
doge,DOGE,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,31249920272.879784,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,7,False,True
link,LINK,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,26461438460.876,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,8,False,True
uni,UNI,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,25868452547.731,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,9,False,True
icp,ICP,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,20777551073.501316,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,10,False,True
ftt,FTT,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,18934337287.55856,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,11,False,False
cro,CRO,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,18719471240.7208,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,12,False,False
algo,ALGO,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,17639376142.8356,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,13,False,False
ltc,LTC,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,12623747773.022297,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,14,False,False
bch,BCH,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,11523880278.675896,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,15,False,False
qnt,QNT,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,7336458656.864227,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,16,False,False
etc,ETC,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,6912974310.2581215,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,17,False,False
xtz,XTZ,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,5709315992.711544,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,18,False,False
1inch,1INCH,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,5265787514.722335,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,19,False,False
aave,AAVE,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,4863378223.039328,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,20,False,False
crv,CRV,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,4604628315.796141,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,21,False,False
xmr,XMR,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,4569263035.053041,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,22,False,False
neo,NEO,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,4311629079.32652,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,23,False,False
lend,LEND,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,3951494629.01974,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,24,False,False
ldo,LDO,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,3793149569.25195,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,25,False,False
ht,HT,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,3749004083.48489,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,26,False,False
gno,GNO,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,3331914132.3775,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,27,False,False
bsv,BSV,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,3190868851.9563346,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,28,False,False
comp,COMP,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,3102781702.40414,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,29,False,False
perp,PERP,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,2645592108.064695,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-18 00:00:00+00:00,30,False,False
btc,BTC,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,1147509590176.153,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,1,True,True
eth,ETH,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,480020502230.8012,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,2,True,True
xrp,XRP,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,108208466318.95628,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,3,True,True
ada,ADA,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,68724836707.52109,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,4,True,True
dot,DOT,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,46785046137.81708,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,5,True,True
xlm,XLM,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,39243657721.95668,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,6,True,True
doge,DOGE,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,36287669316.374855,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,7,False,True
link,LINK,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,29680214899.1711,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,8,False,True
uni,UNI,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,25800228883.0498,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,9,False,True
ftt,FTT,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,20752710152.564194,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,10,False,True
icp,ICP,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,20586615258.067856,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,11,False,False
cro,CRO,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,19087874770.2624,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,12,False,False
algo,ALGO,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,18155090668.2491,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,13,False,False
ltc,LTC,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,13087730020.931105,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,14,False,False
bch,BCH,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,11642417059.553995,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,15,False,False
etc,ETC,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,7176800234.218784,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,16,False,False
qnt,QNT,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,7108112011.83044,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,17,False,False
1inch,1INCH,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,5727632542.88088,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,18,False,False
crv,CRV,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,5687504424.311724,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,19,False,False
xtz,XTZ,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,5591348818.505798,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,20,False,False
ht,HT,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,5112500193.2471,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,21,False,False
xmr,XMR,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,5086613712.60011,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,22,False,False
aave,AAVE,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,4918951532.089168,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,23,False,False
neo,NEO,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,4373630756.0136,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,24,False,False
lend,LEND,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,3996647940.5978928,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,25,False,False
gno,GNO,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,3788543084.97902,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,26,False,False
ldo,LDO,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,3567139392.30451,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,27,False,False
bsv,BSV,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,3247532999.4808054,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,28,False,False
comp,COMP,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,3075811720.43506,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,29,False,False
sushi,SUSHI,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,2477912203.6153464,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-10-25 00:00:00+00:00,30,False,False
btc,BTC,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,1158634265024.8484,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,1,True,True
eth,ETH,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,505647872219.575,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,2,True,True
xrp,XRP,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,111453759798.47952,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,3,True,True
ada,ADA,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,64485696380.33965,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,4,True,True
dot,DOT,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,47508432498.553406,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,5,True,True
xlm,XLM,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,39333151065.73124,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,6,True,True
doge,DOGE,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,37050410660.691895,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,7,False,True
link,LINK,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,30046809439.6488,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,8,False,True
uni,UNI,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,25017796954.9941,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,9,False,True
icp,ICP,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,21390347895.56887,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,10,False,True
cro,CRO,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,21125561941.6742,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,11,False,False
ftt,FTT,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,19993634520.724617,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,12,False,False
algo,ALGO,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,18291479334.7428,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,13,False,False
ltc,LTC,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,13230024141.284237,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,14,False,False
bch,BCH,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,11282567229.681704,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,15,False,False
crv,CRV,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,7168364411.795232,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,16,False,False
etc,ETC,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,7123110321.507063,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,17,False,False
qnt,QNT,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,6935049195.281955,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,18,False,False
1inch,1INCH,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,6863422752.438675,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,19,False,False
mana,MANA,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,6184918205.927657,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,20,False,False
xtz,XTZ,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,5485392743.715473,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,21,False,False
aave,AAVE,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,5034526789.701184,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,22,False,False
ht,HT,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,4952428836.19761,data/research/rd01/dominance/raw/coinmetrics-community-market-cap-panel-2021-2024.json,1460,2021-11-01 00:00:00+00:00,23,False,False
