trade_row_id,trade_id,symbol,entry_time,year,rebalance_time,engine_id,market_regime,market_cap_rank,rank_resolved,tradable_at_entry,fixed6_pit_status,fixed10_pit_status,a0_fixed6_pit_status,a0_fixed10_pit_status,net_pnl
164,RD16L-V3-000164,ETH,2021-03-06 18:00:00+00:00,2021,2021-03-01 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,684.1166409313779
165,RD16L-V3-000165,ETH,2021-03-08 00:00:00+00:00,2021,2021-03-08 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-816.059372658576
166,RD16L-V3-000166,ETH,2021-03-08 20:00:00+00:00,2021,2021-03-08 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,684.474007922807
167,RD16L-V3-000167,BTC,2021-03-10 14:00:00+00:00,2021,2021-03-08 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-826.0680593371729
168,RD16L-V3-000168,BTC,2021-03-13 11:00:00+00:00,2021,2021-03-08 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,110.65532668166175
169,RD16L-V3-000169,ETH,2021-03-13 11:00:00+00:00,2021,2021-03-08 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,113.52542231486007
170,RD16L-V3-000170,BTC,2021-03-20 12:00:00+00:00,2021,2021-03-15 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-749.1358925747012
171,RD16L-V3-000171,BTC,2021-03-29 09:00:00+00:00,2021,2021-03-29 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,642.5064737073246
172,RD16L-V3-000172,ETH,2021-03-31 19:00:00+00:00,2021,2021-03-29 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,99.22751415849399
173,RD16L-V3-000173,ETH,2021-04-02 02:00:00+00:00,2021,2021-03-29 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,670.4930492398431
174,RD16L-V3-000174,BTC,2021-04-02 03:00:00+00:00,2021,2021-03-29 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-758.3266694248789
175,RD16L-V3-000175,BTC,2021-04-05 15:00:00+00:00,2021,2021-04-05 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-678.1322305263099
176,RD16L-V3-000176,ETH,2021-04-06 01:00:00+00:00,2021,2021-04-05 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-837.74080179874
177,RD16L-V3-000177,ETH,2021-04-10 02:00:00+00:00,2021,2021-04-05 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,527.3530512535738
178,RD16L-V3-000178,BTC,2021-04-10 04:00:00+00:00,2021,2021-04-05 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,387.31025672491796
179,RD16L-V3-000179,BTC,2021-04-12 07:00:00+00:00,2021,2021-04-12 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-683.2510445445185
180,RD16L-V3-000180,ETH,2021-04-12 07:00:00+00:00,2021,2021-04-12 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-785.408376496718
181,RD16L-V3-000181,BTC,2021-04-13 09:00:00+00:00,2021,2021-04-12 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,72.53160281902589
182,RD16L-V3-000182,ETH,2021-04-13 09:00:00+00:00,2021,2021-04-12 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,5483.492911643474
183,RD16L-V3-000183,ETH,2021-04-27 07:00:00+00:00,2021,2021-04-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,684.3505985696072
184,RD16L-V3-000184,BTC,2021-04-27 07:00:00+00:00,2021,2021-04-26 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,103.3468775594144
185,RD16L-V3-000185,ETH,2021-04-28 22:00:00+00:00,2021,2021-04-26 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-808.5983239610532
186,RD16L-V3-000186,BTC,2021-05-01 00:00:00+00:00,2021,2021-04-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-844.8283983439446
187,RD16L-V3-000187,ETH,2021-05-01 02:00:00+00:00,2021,2021-04-26 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,94.01060968766757
188,RD16L-V3-000188,ETH,2021-05-02 19:00:00+00:00,2021,2021-04-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,80.74300176707476
189,RD16L-V3-000189,BTC,2021-05-03 01:00:00+00:00,2021,2021-05-03 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,57.84811695298227
190,RD16L-V3-000190,ETH,2021-05-03 17:00:00+00:00,2021,2021-05-03 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,683.1922787725871
191,RD16L-V3-000191,LINK,2021-05-03 18:00:00+00:00,2021,2021-05-03 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-815.6727343255193
192,RD16L-V3-000192,BTC,2021-05-07 17:00:00+00:00,2021,2021-05-03 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-833.7002074148115
193,RD16L-V3-000193,BTC,2021-05-08 09:00:00+00:00,2021,2021-05-03 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-841.2274341927744
194,RD16L-V3-000194,ETH,2021-05-08 14:00:00+00:00,2021,2021-05-03 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,673.832449492896
195,RD16L-V3-000195,BTC,2021-05-10 04:00:00+00:00,2021,2021-05-10 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-805.6597959121422
196,RD16L-V3-000196,ETH,2021-06-01 00:00:00+00:00,2021,2021-05-31 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-797.1031369725154
197,RD16L-V3-000197,ETH,2021-06-02 08:00:00+00:00,2021,2021-05-31 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,136.8432982210168
198,RD16L-V3-000198,ETH,2021-06-05 01:00:00+00:00,2021,2021-05-31 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-801.1452938381442
199,RD16L-V3-000199,ETH,2021-06-06 02:00:00+00:00,2021,2021-05-31 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,134.22998429084902
200,RD16L-V3-000200,ETH,2021-06-15 05:00:00+00:00,2021,2021-06-14 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-828.0506583971955
201,RD16L-V3-000201,ETH,2021-07-26 01:00:00+00:00,2021,2021-07-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,670.8461841053056
202,RD16L-V3-000202,ETH,2021-07-30 00:00:00+00:00,2021,2021-07-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,97.46072611823548
203,RD16L-V3-000203,ETH,2021-07-31 21:00:00+00:00,2021,2021-07-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,655.6541110228493
204,RD16L-V3-000204,ETH,2021-08-01 20:00:00+00:00,2021,2021-07-26 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-823.0731743238359
205,RD16L-V3-000205,ETH,2021-08-04 16:00:00+00:00,2021,2021-08-02 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,118.12069445738585
206,RD16L-V3-000206,ETH,2021-08-05 15:00:00+00:00,2021,2021-08-02 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,2645.5099762216933
207,RD16L-V3-000207,BTC,2021-08-06 16:00:00+00:00,2021,2021-08-02 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,452.4256524185167
208,RD16L-V3-000208,BTC,2021-08-09 11:00:00+00:00,2021,2021-08-09 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-549.1207955315223
209,RD16L-V3-000209,BTC,2021-08-11 08:00:00+00:00,2021,2021-08-09 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-552.4873649881231
210,RD16L-V3-000210,BTC,2021-08-13 07:00:00+00:00,2021,2021-08-09 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,428.8747368520013
211,RD16L-V3-000211,ETH,2021-08-13 07:00:00+00:00,2021,2021-08-09 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,116.23633015520396
212,RD16L-V3-000212,BTC,2021-08-15 21:00:00+00:00,2021,2021-08-09 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,82.09897428986116
213,RD16L-V3-000213,ETH,2021-08-15 21:00:00+00:00,2021,2021-08-09 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-833.9282569619588
214,RD16L-V3-000214,ETH,2021-08-17 10:00:00+00:00,2021,2021-08-16 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-830.8232475715915
215,RD16L-V3-000215,ETH,2021-08-20 14:00:00+00:00,2021,2021-08-16 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-825.9014318460422
216,RD16L-V3-000216,BTC,2021-08-23 02:00:00+00:00,2021,2021-08-23 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-731.0578746835228
217,RD16L-V3-000217,ETH,2021-08-23 03:00:00+00:00,2021,2021-08-23 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,91.82897211909616
218,RD16L-V3-000218,LINK,2021-08-23 04:00:00+00:00,2021,2021-08-23 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,BULL,10.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-543.2204314372099
219,RD16L-V3-000219,BTC,2021-08-25 06:00:00+00:00,2021,2021-08-23 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-765.3525431475251
220,RD16L-V3-000220,BTC,2021-08-29 01:00:00+00:00,2021,2021-08-23 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-615.4266848575717
221,RD16L-V3-000221,ETH,2021-08-30 16:00:00+00:00,2021,2021-08-30 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,584.2805256744764
222,RD16L-V3-000222,BTC,2021-08-30 19:00:00+00:00,2021,2021-08-30 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-650.7320707464186
223,RD16L-V3-000223,ETH,2021-08-31 08:00:00+00:00,2021,2021-08-30 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,109.56966947701653
224,RD16L-V3-000224,ETH,2021-09-01 06:00:00+00:00,2021,2021-08-30 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,3369.341878965227
225,RD16L-V3-000225,LINK,2021-09-03 10:00:00+00:00,2021,2021-08-30 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,10.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-805.3697194257761
226,RD16L-V3-000226,LINK,2021-09-05 16:00:00+00:00,2021,2021-08-30 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,10.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,674.6570307800318
227,RD16L-V3-000227,BTC,2021-09-05 20:00:00+00:00,2021,2021-08-30 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,375.1441473890076
228,RD16L-V3-000228,ETH,2021-09-05 21:00:00+00:00,2021,2021-08-30 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-712.1378547389256
229,RD16L-V3-000229,BTC,2021-09-06 23:00:00+00:00,2021,2021-09-06 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-592.2371717282745
230,RD16L-V3-000230,BTC,2021-09-12 09:00:00+00:00,2021,2021-09-06 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-704.2695660204403
231,RD16L-V3-000231,LINK,2021-09-16 03:00:00+00:00,2021,2021-09-13 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-800.5232224737535
232,RD16L-V3-000232,BTC,2021-09-18 05:00:00+00:00,2021,2021-09-13 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-705.9725792344314
233,RD16L-V3-000233,ETH,2021-09-18 05:00:00+00:00,2021,2021-09-13 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-826.3492888026799
234,RD16L-V3-000234,ETH,2021-10-01 08:00:00+00:00,2021,2021-09-27 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,3453.6269323130173
235,RD16L-V3-000235,BTC,2021-10-03 18:00:00+00:00,2021,2021-09-27 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-641.5678658786934
236,RD16L-V3-000236,ETH,2021-10-05 10:00:00+00:00,2021,2021-10-04 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,102.45444846613563
237,RD16L-V3-000237,LINK,2021-10-06 16:00:00+00:00,2021,2021-10-04 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-805.413838636774
238,RD16L-V3-000238,LINK,2021-10-09 18:00:00+00:00,2021,2021-10-04 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-826.7644048671211
239,RD16L-V3-000239,BTC,2021-10-10 05:00:00+00:00,2021,2021-10-04 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-760.561483916218
240,RD16L-V3-000240,BTC,2021-10-13 17:00:00+00:00,2021,2021-10-11 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,2704.5988120171783
241,RD16L-V3-000241,ETH,2021-10-13 21:00:00+00:00,2021,2021-10-11 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,1446.0423488212687
242,RD16L-V3-000242,AVAX,2021-10-19 04:00:00+00:00,2021,2021-10-18 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,,False,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-837.1606113503544
243,RD16L-V3-000243,ETH,2021-10-19 23:00:00+00:00,2021,2021-10-18 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,652.1725626685294
244,RD16L-V3-000244,LINK,2021-10-21 10:00:00+00:00,2021,2021-10-18 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-828.147340962701
245,RD16L-V3-000245,LINK,2021-10-22 01:00:00+00:00,2021,2021-10-18 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-800.4556451463159
246,RD16L-V3-000246,ETH,2021-10-23 16:00:00+00:00,2021,2021-10-18 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-838.7370522564051
247,RD16L-V3-000247,LINK,2021-10-25 05:00:00+00:00,2021,2021-10-25 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,672.2739517503379
248,RD16L-V3-000248,BTC,2021-10-25 08:00:00+00:00,2021,2021-10-25 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,1.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-719.3403461317477
249,RD16L-V3-000249,LINK,2021-10-26 20:00:00+00:00,2021,2021-10-25 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,8.0,True,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-816.5880933592003
250,RD16L-V3-000250,ETH,2021-10-26 21:00:00+00:00,2021,2021-10-25 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,-824.8086628938318
251,RD16L-V3-000251,AVAX,2021-10-31 21:00:00+00:00,2021,2021-10-25 00:00:00+00:00,COMPRESSION_EXPANSION_SPECIALIST_V3,STRONG_BULL,,False,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-820.4650184758475
252,RD16L-V3-000252,ETH,2021-11-02 10:00:00+00:00,2021,2021-11-01 00:00:00+00:00,TREND_CONTINUATION_CORE_V3,STRONG_BULL,2.0,True,True,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,PIT_ELIGIBLE,657.3409133947605
