policy_id,portfolio_id,universe_id,cost_multiplier,total_net_pnl,positive_net_pnl_pool,largest_winner_net_pnl,largest_winner_positive_pnl_share,net_pnl_without_largest_winner,top_asset,top_asset_positive_contribution_share,minimum_loao_remaining_net_pnl,minimum_loyo_remaining_net_pnl
STATIC_EXIT_STATE_ROUTER,UNION_FOCUS,C2,1.0,11728.529364432183,147416.98719584945,10790.636931405175,0.07319805632080499,937.8924330270074,SOL-USDT,0.1198340121404995,-5937.0396689111,-34996.60047399663
STATIC_EXIT_STATE_ROUTER,UNION_FOCUS,C2,2.0,-1359.9146664609507,134141.48827776156,9492.538588829537,0.07076512055072556,-10852.453255290488,SOL-USDT,0.09996426178078044,-14769.269516322598,-38383.36504138607
STATIC_EXIT_STATE_ROUTER,MOMENTUM_BREAKOUT,C2,1.0,18868.414642521806,130294.9050126346,9212.966740485863,0.0707085725231734,9655.447902035943,SOL-USDT,0.1739271785623833,-3793.410567379462,-34231.13268059932
STATIC_EXIT_STATE_ROUTER,MOMENTUM_BREAKOUT,C2,2.0,6794.875168005528,119058.7343809307,8238.99378508528,0.069201086572317,-1444.1186170797519,SOL-USDT,0.16022172884810196,-12280.921088974144,-37215.09390323591
STATIC_EXIT_STATE_ROUTER,RELATIVE_STRENGTH_ROTATION,C2,1.0,2118.048464428255,101308.24943358956,9701.946873832601,0.09576660270092321,-7583.898409404346,SOL-USDT,0.1989726145970862,-18039.518805626838,-33251.51521106108
STATIC_EXIT_STATE_ROUTER,RELATIVE_STRENGTH_ROTATION,C2,2.0,-6301.915693923856,94195.28926952544,8863.221588153334,0.09409410658310713,-15165.13728207719,SOL-USDT,0.1793251723966313,-23193.50218113206,-35654.67432437773
STATIC_EXIT_STATE_ROUTER,UNION_FOCUS,D2,1.0,23965.90422968232,158618.31073507667,11239.918091291425,0.07086141593112959,12725.986138390896,SOL-USDT,0.10731436075144958,6943.881609672775,-34996.60047399663
STATIC_EXIT_STATE_ROUTER,UNION_FOCUS,D2,2.0,9879.445482786461,144483.13274727738,9924.507235786794,0.0686897290159554,-45.06175300033283,SOL-USDT,0.08894868896498692,-2972.1397526380315,-38383.36504138607
STATIC_EXIT_STATE_ROUTER,MOMENTUM_BREAKOUT,D2,1.0,20322.382801856795,133153.1480499557,9182.264722255903,0.06896017748533402,11140.118079600892,SOL-USDT,0.16065602339402263,-1069.472466244646,-34231.13268059932
STATIC_EXIT_STATE_ROUTER,MOMENTUM_BREAKOUT,D2,2.0,8192.50613135416,121866.20332228928,8218.371712505073,0.067437661045127,-25.865581150914295,SOL-USDT,0.1471257023805047,-9737.144628883048,-37215.0939032359
STATIC_EXIT_STATE_ROUTER,RELATIVE_STRENGTH_ROTATION,D2,1.0,7772.1792220898205,103097.1143962313,7714.578340581764,0.07482826639485235,57.60088150805677,SOL-USDT,0.14948497615863893,-7639.290465455288,-33251.51521106109
STATIC_EXIT_STATE_ROUTER,RELATIVE_STRENGTH_ROTATION,D2,2.0,-1000.8105154621335,95809.6129684478,7102.084563155699,0.07412705618062115,-8102.895078617832,SOL-USDT,0.13156320272191258,-13605.830049138014,-35654.67432437773
STATIC_EXIT_STATE_ROUTER,UNION_FOCUS,E2,1.0,18561.357478680253,155245.2436963939,10911.701951606292,0.07028686800186815,7649.655527073961,SOL-USDT,0.1082441602716343,1756.9664385988654,-34996.60047399663
STATIC_EXIT_STATE_ROUTER,UNION_FOCUS,E2,2.0,4904.0072236727865,141385.51268265262,9617.551265725142,0.06802359791495931,-4713.5440420523555,SOL-USDT,0.08919485010842003,-7706.852387558532,-38383.36504138607
STATIC_EXIT_STATE_ROUTER,MOMENTUM_BREAKOUT,E2,1.0,26199.25312677746,136919.703370218,9630.99580311215,0.07034046646355085,16568.25732366531,SOL-USDT,0.1695607118347713,2983.050759117563,-34231.13268059933
STATIC_EXIT_STATE_ROUTER,MOMENTUM_BREAKOUT,E2,2.0,13627.401783504429,125280.99217664078,8631.448374928861,0.06889671150399969,4995.953408575568,SOL-USDT,0.15628820471803725,-5952.5395690772275,-37215.09390323591
STATIC_EXIT_STATE_ROUTER,RELATIVE_STRENGTH_ROTATION,E2,1.0,2232.986591717792,102905.96213334077,9608.217915688463,0.09336891387535524,-7375.231323970671,SOL-USDT,0.1870936957619716,-17020.070179750437,-33251.51521106108
STATIC_EXIT_STATE_ROUTER,RELATIVE_STRENGTH_ROTATION,E2,2.0,-6235.534734011173,95659.6925501366,8771.032130967438,0.0916899469060118,-15006.566864978611,SOL-USDT,0.16777690658490252,-22285.022034935937,-35654.67432437773
FULL_ADAPTIVE_LIFECYCLE_BRAIN,UNION_FOCUS,C2,1.0,-14586.243059710692,134551.9296985098,3791.909052217443,0.028181751541683307,-18378.152111928135,SOL-USDT,0.08245380998802637,-25680.562304593903,-26620.925630781505
FULL_ADAPTIVE_LIFECYCLE_BRAIN,UNION_FOCUS,C2,2.0,-32399.58763102179,113008.10589193282,2976.001076629651,0.02633440365309313,-35375.58870765144,SOL-USDT,0.0495676439912321,-38001.133191996574,-33327.13800307347
FULL_ADAPTIVE_LIFECYCLE_BRAIN,MOMENTUM_BREAKOUT,C2,1.0,-8579.633440974596,106126.58721761615,2838.9402094504967,0.026750508839308608,-11418.573650425093,SOL-USDT,0.11342708582651245,-20617.262957782004,-16201.372948844953
FULL_ADAPTIVE_LIFECYCLE_BRAIN,MOMENTUM_BREAKOUT,C2,2.0,-23375.633624005968,90892.88119302952,2398.7084179861095,0.02639049820515607,-25774.342041992077,SOL-USDT,0.08663049588065022,-31249.728993779143,-21834.424566639922
FULL_ADAPTIVE_LIFECYCLE_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,1.0,3345.7464393710507,92906.8925614493,4529.092991811041,0.048748729689947014,-1183.3465524399908,SOL-USDT,0.10057076684921125,-5997.970991111186,-14467.885883255913
FULL_ADAPTIVE_LIFECYCLE_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,2.0,-8962.430384897028,82670.3051555377,3950.2243791184856,0.047782869213878525,-12912.654764015515,SOL-USDT,0.06698220985900544,-14499.870113933273,-19061.446718920335
FULL_ADAPTIVE_LIFECYCLE_BRAIN,UNION_FOCUS,D2,1.0,-14757.459887080175,135525.81790457285,4594.692513138227,0.03390271008269041,-19352.1524002184,SOL-USDT,0.050773321577948984,-21638.55582166361,-26620.925630781505
FULL_ADAPTIVE_LIFECYCLE_BRAIN,UNION_FOCUS,D2,2.0,-32692.93322720672,113655.11728701816,3717.617610364086,0.03270963683030502,-36410.5508375708,SOL-USDT,0.018573062355656565,-34803.856807617965,-33327.13800307347
FULL_ADAPTIVE_LIFECYCLE_BRAIN,MOMENTUM_BREAKOUT,D2,1.0,-10951.714468494358,107780.51675264363,2785.3014939582026,0.02584234681626617,-13737.01596245256,SOL-USDT,0.10906677933141914,-22706.988305381266,-16201.372948844953
FULL_ADAPTIVE_LIFECYCLE_BRAIN,MOMENTUM_BREAKOUT,D2,2.0,-25721.039310437314,92127.78523689389,2346.1052573490433,0.02546577290788395,-28067.14456778636,SOL-USDT,0.08278852307315648,-33348.162584200705,-21834.424566639926
FULL_ADAPTIVE_LIFECYCLE_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,1.0,7276.831831126439,98435.26934758291,5647.570454766945,0.057373444418838494,1629.2613763594945,SOL-USDT,0.09211705156230764,-1790.734950914497,-14467.88588325591
FULL_ADAPTIVE_LIFECYCLE_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,2.0,-5607.0507535021825,87488.68085351621,5008.412896440302,0.05724641002218302,-10615.463649942485,SOL-USDT,0.06012955831954973,-10867.706491184159,-19061.446718920335
FULL_ADAPTIVE_LIFECYCLE_BRAIN,UNION_FOCUS,E2,1.0,-18908.10271089991,130720.85711684468,3339.2424370031445,0.025544832788377197,-22247.345147903055,SOL-USDT,0.03913538276602962,-24023.913489671097,-26620.9256307815
FULL_ADAPTIVE_LIFECYCLE_BRAIN,UNION_FOCUS,E2,2.0,-35954.40040892229,109844.59934589441,2688.929585439275,0.024479397270793332,-38643.329994361564,JASMY-USDT,0.0061821412702046,-36633.47523984763,-33327.13800307347
FULL_ADAPTIVE_LIFECYCLE_BRAIN,MOMENTUM_BREAKOUT,E2,1.0,-7777.835658635848,107524.39369552789,2796.1556009952906,0.02600484880587229,-10573.991259631139,SOL-USDT,0.1107028267742688,-19681.089987920153,-16201.372948844955
FULL_ADAPTIVE_LIFECYCLE_BRAIN,MOMENTUM_BREAKOUT,E2,2.0,-22892.959525008333,91973.11296259261,2358.7188147746047,0.02564574296548976,-25251.67833978294,SOL-USDT,0.08435277173602529,-30651.146528593577,-21834.424566639922
FULL_ADAPTIVE_LIFECYCLE_BRAIN,RELATIVE_STRENGTH_ROTATION,E2,1.0,1900.2020176508922,92781.13912153569,4227.309321491605,0.04556216232648509,-2327.107303840713,SOL-USDT,0.07669397271912524,-5215.55213498553,-14467.885883255914
FULL_ADAPTIVE_LIFECYCLE_BRAIN,RELATIVE_STRENGTH_ROTATION,E2,2.0,-10236.051688937398,82561.18585447723,3683.800662149985,0.0446190376751985,-13919.852351087382,SOL-USDT,0.04276153374332676,-13766.494623742698,-19061.44671892033
