policy_id,portfolio_id,universe_id,cost_multiplier,pair,signal_time,entry_time,exit_time,holding_hours,exit_reason,entry_price,exit_price,quantity,entry_notional,exit_notional,entry_cost,exit_cost,gross_pnl,net_pnl,period_id,membership_rank,support_families,support_count,atr24_at_signal,high_water_at_exit,entry_market_state,exit_market_state,protection_floor_at_exit,entry_market_context,exit_market_context,mb_breakout_reference
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-04-25 22:00:00+00:00,2023-04-25 23:00:00+00:00,2023-05-02 23:00:00+00:00,168,MAX_HOLD_168H,28265.0,28659.0,0.24796479672146543,7008.724979332221,7106.423109240478,8.760906224165277,8.883028886550598,97.69812990825721,80.05419479754133,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,160.60000000000022,30020.9,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-04-26 10:00:00+00:00,2023-04-26 11:00:00+00:00,2023-05-03 11:00:00+00:00,168,MAX_HOLD_168H,1896.63,1868.35,3.7020600649328173,7021.43818095353,6916.743922317229,8.776797726191912,8.645929902896537,-104.69425863630113,-122.11698626538958,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,13.098333333333349,1964.69,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-04-26 10:00:00+00:00,2023-04-26 11:00:00+00:00,2023-05-03 11:00:00+00:00,168,MAX_HOLD_168H,22.334,21.733,314.312637513562,7019.858446227893,6830.956551082243,8.774823057784866,8.538695688852805,-188.9018951456501,-206.21541389228776,ROBUSTNESS_2023,5,MOMENTUM_BREAKOUT,1,0.2317916666666666,23.994,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,DOGE-USDT,2023-05-03 23:00:00+00:00,2023-05-04 00:00:00+00:00,2023-05-07 00:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.08039,0.07667,86671.15417848066,6967.494084408061,6645.077390864112,8.709367605510076,8.30634673858014,-322.4166935439489,-339.4324078880391,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.00049,0.08146,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-05-03 23:00:00+00:00,2023-05-04 00:00:00+00:00,2023-05-07 00:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1906.69,1895.5,3.6546465422721184,6968.278015684826,6927.3825208768,8.710347519606032,8.659228151096,-40.89549480802543,-58.265070478727466,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,12.545000000000009,2019.0,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-05-05 17:00:00+00:00,2023-05-05 18:00:00+00:00,2023-05-08 18:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,29587.2,27868.5,0.4722731626194926,13973.240517055452,13161.54463246133,17.466550646319316,16.45193079057666,-811.6958845941226,-845.6143660310186,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,182.5666666666666,29821.7,RISK_ON,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-05-05 17:00:00+00:00,2023-05-05 18:00:00+00:00,2023-05-08 18:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,22.518,21.117,620.3968619743813,13970.096537939118,13100.92053431301,17.4626206724239,16.376150667891263,-869.1760036261076,-903.0147749664227,ROBUSTNESS_2023,5,MOMENTUM_BREAKOUT,1,0.2099166666666666,23.298,RISK_ON,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-05-15 02:00:00+00:00,2023-05-15 03:00:00+00:00,2023-05-18 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1824.02,1820.33,3.7139649895408517,6774.346420222304,6760.641889410898,8.46793302527788,8.450802361763623,-13.704530811405675,-30.623266198447176,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,8.017916666666698,1846.75,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-05-15 07:00:00+00:00,2023-05-15 08:00:00+00:00,2023-05-18 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.442,20.796,316.3074562927847,6782.26447782989,6577.92986106475,8.477830597287362,8.222412326330938,-204.3346167651398,-221.03485968875808,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.1493333333333336,21.517,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-05-15 02:00:00+00:00,2023-05-15 03:00:00+00:00,2023-05-22 03:00:00+00:00,168,MAX_HOLD_168H,27211.5,26582.7,0.24897960861922522,6775.108619942047,6618.550242042278,8.468885774927559,8.273187802552847,-156.55837789976886,-173.30045147724928,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,101.07083333333352,27659.0,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-05-16 22:00:00+00:00,2023-05-16 23:00:00+00:00,2023-05-23 23:00:00+00:00,168,MAX_HOLD_168H,0.43469,0.4641,15524.18220921088,6748.206764521878,7204.772963294769,8.435258455652347,9.005966204118462,456.56619877289177,439.12497411312097,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0025883333333333,0.4755,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,INJ-USDT,2023-05-17 19:00:00+00:00,2023-05-17 20:00:00+00:00,2023-05-24 20:00:00+00:00,168,MAX_HOLD_168H,6.593,6.344,1026.7561124928538,6769.403049665385,6513.740777654665,8.461753812081731,8.142175972068332,-255.6622720107198,-272.26620179486986,ROBUSTNESS_2023,6,MOMENTUM_BREAKOUT,1,0.0999999999999999,7.539,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-05-23 02:00:00+00:00,2023-05-23 03:00:00+00:00,2023-05-26 03:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1834.3,1801.9,3.698604199587262,6784.349683302914,6664.514907236287,8.480437104128642,8.330643634045359,-119.83477606662655,-136.64585680480053,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,7.275833333333328,1873.0,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-05-23 04:00:00+00:00,2023-05-23 05:00:00+00:00,2023-05-26 05:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27368.7,26436.7,0.24895693523611126,6813.627673396559,6581.5998097565025,8.517034591745698,8.226999762195629,-232.02786364005624,-248.77189799399756,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,120.79583333333312,27480.0,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-05-27 07:00:00+00:00,2023-05-27 08:00:00+00:00,2023-06-03 08:00:00+00:00,168,MAX_HOLD_168H,19.596,21.151,342.78383545396997,6717.1920395559955,7250.220903686919,8.396490049444994,9.062776129608649,533.0288641309235,515.5695979518698,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.0918749999999999,21.407,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LTC-USDT,2023-05-27 21:00:00+00:00,2023-05-27 22:00:00+00:00,2023-06-03 22:00:00+00:00,168,MAX_HOLD_168H,88.628,95.795,75.86204281152966,6723.501130300251,7267.2043911304845,8.404376412875314,9.084005488913105,543.7032608302334,526.2148789284449,ROBUSTNESS_2023,5,MOMENTUM_BREAKOUT,1,0.4339583333333324,97.561,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-05-28 01:00:00+00:00,2023-05-28 02:00:00+00:00,2023-06-04 02:00:00+00:00,168,MAX_HOLD_168H,27076.5,27005.7,0.24938365812139338,6752.436619123908,6734.780256128914,8.440545773904885,8.418475320161143,-17.656362994994197,-34.51538408906023,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,69.36249999999988,28449.0,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-05-28 01:00:00+00:00,2023-05-28 02:00:00+00:00,2023-06-04 02:00:00+00:00,168,MAX_HOLD_168H,1849.21,1887.81,3.651114243381907,6751.676970004256,6892.609979798797,8.43959621250532,8.615762474748497,140.93300979454125,123.87765110728745,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,5.407916666666637,1927.93,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,INJ-USDT,2023-05-28 10:00:00+00:00,2023-05-28 11:00:00+00:00,2023-06-04 11:00:00+00:00,168,MAX_HOLD_168H,6.632,7.84,1017.3130439243316,6746.820107306167,7975.73426436676,8.43352513413271,9.96966783045845,1228.9141570605925,1210.5109640960013,ROBUSTNESS_2023,8,MOMENTUM_BREAKOUT,1,0.058625,8.194,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-06-04 07:00:00+00:00,2023-06-04 08:00:00+00:00,2023-06-07 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,21.668,20.038,320.0010450790898,6933.782644773718,6412.180941294801,8.667228305967148,8.015226176618501,-521.6017034789165,-538.2841579615022,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.1050416666666665,22.294,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-06-04 16:00:00+00:00,2023-06-04 17:00:00+00:00,2023-06-07 17:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.536,0.51765,12943.796301711222,6937.874817717216,6700.356155580815,8.67234352214652,8.375445194476018,-237.51866213640096,-254.5664508530235,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0027975,0.54681,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-06-13 11:00:00+00:00,2023-06-13 12:00:00+00:00,2023-06-16 12:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.53407,0.47267,12838.363282869655,6856.584678482198,6068.309172914,8.570730848102748,7.5853864661424995,-788.2755055681982,-804.4316228824434,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0048933333333333,0.56576,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,INJ-USDT,2023-06-13 13:00:00+00:00,2023-06-13 14:00:00+00:00,2023-06-16 14:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,6.003,5.853,1142.4860493268236,6858.343754108922,6686.970846709898,8.572929692636153,8.358713558387374,-171.37290739902437,-188.3045506500479,ROBUSTNESS_2023,7,MOMENTUM_BREAKOUT,1,0.1005833333333332,6.298,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-06-17 06:00:00+00:00,2023-06-17 07:00:00+00:00,2023-06-20 07:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1759.56,1728.31,3.8627870037602525,6796.80550033639,6676.093406468882,8.496006875420488,8.345116758086103,-120.71209386750797,-137.55321750101456,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,9.72208333333334,1762.31,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,INJ-USDT,2023-06-17 07:00:00+00:00,2023-06-17 08:00:00+00:00,2023-06-20 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,6.375,6.2,1064.1324649195335,6783.844463862026,6597.621282501108,8.479805579827532,8.247026603126384,-186.2231813609178,-202.95001354387173,ROBUSTNESS_2023,7,MOMENTUM_BREAKOUT,1,0.1086249999999999,6.506,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-06-16 18:00:00+00:00,2023-06-16 19:00:00+00:00,2023-06-23 19:00:00+00:00,168,MAX_HOLD_168H,26311.9,31242.8,0.25719307320506213,6767.238422864274,8035.4317475311145,8.459048028580343,10.044289684413894,1268.1933246668405,1249.6899869538463,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,163.73750000000004,31424.5,TRANSITION,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-06-17 05:00:00+00:00,2023-06-17 06:00:00+00:00,2023-06-24 06:00:00+00:00,168,MAX_HOLD_168H,15.494,17.285,436.78438481924957,6767.537258389452,7549.818091600729,8.459421572986816,9.43727261450091,782.2808332112763,764.3841390237886,ROBUSTNESS_2023,5,MOMENTUM_BREAKOUT,1,0.1719583333333333,17.75,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-06-18 10:00:00+00:00,2023-06-18 11:00:00+00:00,2023-06-25 11:00:00+00:00,168,MAX_HOLD_168H,0.48834,0.49286,13834.92230398831,6756.145957929652,6818.679806743679,8.445182447412064,8.5233497584296,62.533848814027806,45.56531660818614,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0027941666666666,0.52724,TRANSITION,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-06-20 18:00:00+00:00,2023-06-20 19:00:00+00:00,2023-06-27 19:00:00+00:00,168,MAX_HOLD_168H,1769.14,1901.58,3.842352187274636,6797.65894859505,7306.540072277701,8.497073685743812,9.133175090347127,508.8811236826514,491.2508749065604,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,10.990000000000018,1936.34,TRANSITION,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LTC-USDT,2023-06-20 19:00:00+00:00,2023-06-20 20:00:00+00:00,2023-06-27 20:00:00+00:00,168,MAX_HOLD_168H,79.951,88.096,85.23383583672653,6814.530408982122,7508.760001872261,8.518163011227653,9.385950002340326,694.2295928901385,676.3254798765705,ROBUSTNESS_2023,6,MOMENTUM_BREAKOUT,1,0.5496250000000001,93.798,TRANSITION,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,INJ-USDT,2023-06-26 13:00:00+00:00,2023-06-26 14:00:00+00:00,2023-07-03 14:00:00+00:00,168,MAX_HOLD_168H,7.483,8.838,1878.091162586805,14053.756169637061,16598.56969494218,17.567195212046325,20.748212118677724,2544.8135253051187,2506.4981179743945,ROBUSTNESS_2023,8,MOMENTUM_BREAKOUT,1,0.117125,9.0,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-06-29 10:00:00+00:00,2023-06-29 11:00:00+00:00,2023-07-06 11:00:00+00:00,168,MAX_HOLD_168H,17.213,20.078,824.1726388569235,14186.483632644226,16547.73824296931,17.733104540805282,20.68467280371164,2361.2546103250843,2322.836832980567,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.1841249999999997,20.325,RISK_ON,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-07-03 16:00:00+00:00,2023-07-03 17:00:00+00:00,2023-07-06 17:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,31061.4,30406.6,0.4895674041752761,15206.648968049922,14886.08023179595,19.008311210062402,18.607600289744937,-320.568736253972,-358.18464775377936,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,122.0375000000002,31519.9,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LTC-USDT,2023-06-30 04:00:00+00:00,2023-06-30 05:00:00+00:00,2023-07-07 05:00:00+00:00,168,MAX_HOLD_168H,95.878,97.192,151.34837456045216,14510.979456107032,14709.851220279465,18.13872432013379,18.38731402534933,198.87176417243245,162.34572582694932,ROBUSTNESS_2023,7,MOMENTUM_BREAKOUT,1,0.843749999999997,114.974,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-06-30 18:00:00+00:00,2023-06-30 19:00:00+00:00,2023-07-07 19:00:00+00:00,168,MAX_HOLD_168H,1931.95,1867.03,3.861745376916342,7460.698980933527,7209.994471064118,9.32587372616691,9.012493088830148,-250.70450986940887,-269.0428766844059,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,18.290416666666687,1976.0,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-07-02 03:00:00+00:00,2023-07-02 04:00:00+00:00,2023-07-09 04:00:00+00:00,168,MAX_HOLD_168H,0.48286,0.47064,31035.60185890106,14985.850713588967,14606.595658873195,18.73231339198621,18.258244573591494,-379.2550547157716,-416.2456126813493,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0027637499999999,0.49599,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,INJ-USDT,2023-07-09 17:00:00+00:00,2023-07-09 18:00:00+00:00,2023-07-12 18:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,8.429,8.06,883.1358010911941,7443.951667397676,7118.074556795025,9.304939584247094,8.897593195993782,-325.87711060265065,-344.07964338289156,ROBUSTNESS_2023,8,MOMENTUM_BREAKOUT,1,0.094333333333333,8.474,TRANSITION,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-07-06 11:00:00+00:00,2023-07-06 12:00:00+00:00,2023-07-13 12:00:00+00:00,168,MAX_HOLD_168H,20.332,22.241,745.5613860129666,15158.754100415637,16582.03078631439,18.948442625519547,20.72753848289299,1423.2766858987525,1383.60070479034,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.2975416666666666,22.816,RISK_ON,RISK_ON,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LTC-USDT,2023-07-13 07:00:00+00:00,2023-07-13 08:00:00+00:00,2023-07-16 08:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,100.134,94.805,135.77824493965255,13596.01877878717,12872.45651150376,16.99502347348396,16.0905706393797,-723.5622672834088,-756.6478613962724,ROBUSTNESS_2023,5,MOMENTUM_BREAKOUT,1,0.8509166666666671,104.403,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-07-10 19:00:00+00:00,2023-07-10 20:00:00+00:00,2023-07-17 20:00:00+00:00,168,MAX_HOLD_168H,30530.8,29799.9,0.4861661937835136,14843.042829165697,14487.703958129328,18.55380353645712,18.10962994766166,-355.3388710363688,-392.00230452048754,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,109.1333333333332,31819.9,RISK_ON,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-07-10 19:00:00+00:00,2023-07-10 20:00:00+00:00,2023-07-17 20:00:00+00:00,168,MAX_HOLD_168H,1888.29,1883.52,7.858805132966406,14839.703144529134,14802.216644044885,18.549628930661417,18.50277080505611,-37.48650048424861,-74.53890021996614,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,7.741666666666646,2028.59,RISK_ON,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-07-10 20:00:00+00:00,2023-07-10 21:00:00+00:00,2023-07-17 21:00:00+00:00,168,MAX_HOLD_168H,0.47907,0.73409,31156.317087783445,14926.056827244414,22871.54081097095,18.65757103405552,28.589426013713688,7945.483983726535,7898.236986678766,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0026695833333333,0.9369,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,SOL-USDT,2023-07-13 16:00:00+00:00,2023-07-13 17:00:00+00:00,2023-07-20 17:00:00+00:00,168,MAX_HOLD_168H,24.055,25.687,653.6127947829485,15722.655778503828,16789.3518595896,19.653319723129783,20.986689824486998,1066.6960810857709,1026.0560715381541,ROBUSTNESS_2023,4,MOMENTUM_BREAKOUT,1,0.2520416666666668,32.235,RISK_ON,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-07-19 03:00:00+00:00,2023-07-19 04:00:00+00:00,2023-07-22 04:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.7991,0.775,10265.796236949018,8203.39777294596,7955.9920836354895,10.254247216182451,9.944990104544361,-247.40568931047073,-267.6049266311976,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,0.0130129166666666,0.853,TRANSITION,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LTC-USDT,2023-07-20 09:00:00+00:00,2023-07-20 10:00:00+00:00,2023-07-23 10:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,94.791,92.895,174.63703172903627,16554.018874627076,16222.907062468823,20.692523593283845,20.27863382808603,-331.1118121582531,-372.08296957962295,ROBUSTNESS_2023,5,MOMENTUM_BREAKOUT,1,0.7106666666666653,96.48,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-07-20 10:00:00+00:00,2023-07-20 11:00:00+00:00,2023-07-23 11:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,30325.1,29902.6,0.5448679623604618,16523.175445377237,16292.968731279943,20.653969306721546,20.36621091409993,-230.20671409729403,-271.2268943181155,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,131.17500000000004,30415.1,RISK_ON,TRANSITION,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-07-23 18:00:00+00:00,2023-07-23 19:00:00+00:00,2023-07-26 19:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,30119.3,29266.6,0.53700153430321,16174.110312138671,15716.209103838324,20.21763789017334,19.645261379797905,-457.9012083003472,-497.76410757031846,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,57.85416666666652,30349.8,RISK_ON,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-08-02 00:00:00+00:00,2023-08-02 01:00:00+00:00,2023-08-05 01:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,29708.9,29113.9,0.2707019238809921,8042.256386388008,7881.188741678817,10.05282048298501,9.851485927098521,-161.06764470919097,-180.97195111927448,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,132.64583333333334,30042.6,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,LTC-USDT,2023-08-08 13:00:00+00:00,2023-08-08 14:00:00+00:00,2023-08-11 14:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,83.696,83.108,95.92561293440335,8028.590100157822,7972.185839752394,10.035737625197278,9.965232299690493,-56.40426040542843,-76.4052303303162,ROBUSTNESS_2023,6,MOMENTUM_BREAKOUT,1,0.622916666666668,85.45,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,ETH-USDT,2023-08-08 17:00:00+00:00,2023-08-08 18:00:00+00:00,2023-08-11 18:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,1854.36,1844.26,4.341908794184468,8051.461991583909,8007.608712762646,10.064327489479886,10.009510890953308,-43.8532788212633,-63.9271172016965,ROBUSTNESS_2023,3,MOMENTUM_BREAKOUT,1,6.852500000000011,1876.1,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,XRP-USDT,2023-08-09 14:00:00+00:00,2023-08-09 15:00:00+00:00,2023-08-12 15:00:00+00:00,72,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.66069,0.62917,12210.122956252175,8067.106135966249,7682.243060385181,10.083882669957811,9.602803825481477,-384.8630755810682,-404.5497620765075,ROBUSTNESS_2023,2,MOMENTUM_BREAKOUT,1,0.0065179166666666,0.6654,TRANSITION,RISK_OFF,,,,
ROUTER_TIME_FAIL_72_CONTROL,MOMENTUM_BREAKOUT,E2,1.0,BTC-USDT,2023-08-08 12:00:00+00:00,2023-08-08 13:00:00+00:00,2023-08-15 13:00:00+00:00,168,MAX_HOLD_168H,29433.7,29365.2,0.2726795785370943,8025.968910787273,8007.2903596574815,10.032461138484091,10.009112949571852,-18.67855112979123,-38.720125217847176,ROBUSTNESS_2023,1,MOMENTUM_BREAKOUT,1,93.5874999999998,30228.7,TRANSITION,RISK_OFF,,,,
