family_id,universe_id,period_id,horizon_hours,cost_multiplier,event_count,pair_count,signal_day_count,mean_net_forward_return,median_net_forward_return,trimmed_1pct_mean_net_forward_return,positive_net_forward_share,leave_one_pair_out_min_mean_net_return,largest_pair_event_share,pf1_break_even_cost_multiplier_raw_mean
RELATIVE_STRENGTH_ROTATION,D2,DISCOVERY_2019_2020,72,1.0,1048,9,337,0.011126507860438922,0.003715675213384497,0.010180636561258036,0.5286259541984732,0.009197786044057821,0.19083969465648856,5.42044781655656
RELATIVE_STRENGTH_ROTATION,D2,DISCOVERY_2019_2020,72,2.0,1048,9,337,0.00860945340754726,0.001207895895220061,0.007664765927263971,0.5095419847328244,0.006683145510836219,0.19083969465648856,5.42044781655656
RELATIVE_STRENGTH_ROTATION,D2,DISCOVERY_2019_2020,168,1.0,1048,9,337,0.02223597911766725,0.004689244108440093,0.01794705193379182,0.5181297709923665,0.01671088960255155,0.19083969465648856,9.785595498487746
RELATIVE_STRENGTH_ROTATION,D2,DISCOVERY_2019_2020,168,2.0,1048,9,337,0.019705020445429867,0.0021802463060515568,0.015421461130370313,0.5085877862595419,0.014186845935965121,0.19083969465648856,9.785595498487746
RELATIVE_STRENGTH_ROTATION,D2,TEMPORAL_REPLICATION_2021,24,1.0,520,14,177,0.006652854144920317,-0.003966459533176857,0.005263338961691446,0.4634615384615385,0.002820092054039048,0.18846153846153846,3.6490035138920125
RELATIVE_STRENGTH_ROTATION,D2,TEMPORAL_REPLICATION_2021,24,2.0,520,14,177,0.0041413987580055205,-0.006464624164549602,0.002753622642590462,0.4480769230769231,0.00031343361592385424,0.18846153846153846,3.6490035138920125
RELATIVE_STRENGTH_ROTATION,D2,TEMPORAL_REPLICATION_2021,72,1.0,520,14,177,0.028698384302952604,0.0011558563947827376,0.023711592591654666,0.5096153846153846,0.01835314960153022,0.18846153846153846,12.302818218558265
RELATIVE_STRENGTH_ROTATION,D2,TEMPORAL_REPLICATION_2021,72,2.0,520,14,177,0.026159337514087833,-0.0013487191451356387,0.021178787094043073,0.49038461538461536,0.015827050540702277,0.18846153846153846,12.302818218558265
RELATIVE_STRENGTH_ROTATION,D2,TEMPORAL_REPLICATION_2021,168,1.0,520,14,177,0.06051764131809438,0.00926318677688337,0.053915507813940305,0.5269230769230769,0.04105579588198664,0.18846153846153846,24.46672236313688
RELATIVE_STRENGTH_ROTATION,D2,TEMPORAL_REPLICATION_2021,168,2.0,520,14,177,0.05793877067814682,0.006748464390429197,0.05134490016961746,0.5211538461538462,0.03850128299602672,0.18846153846153846,24.46672236313688
RELATIVE_STRENGTH_ROTATION,E2,DISCOVERY_2019_2020,24,1.0,1095,10,341,0.0032037538365847942,-0.0006993226957192097,0.002682038198967135,0.4904109589041096,0.001788477835422287,0.18538812785388128,2.277852694978561
RELATIVE_STRENGTH_ROTATION,E2,DISCOVERY_2019_2020,24,2.0,1095,10,341,0.0006966152210196064,-0.0032015763594291985,0.00017555254414990587,0.4547945205479452,-0.0007168894710050258,0.18538812785388128,2.277852694978561
RELATIVE_STRENGTH_ROTATION,E2,DISCOVERY_2019_2020,72,1.0,1095,10,341,0.010930950618056863,0.0015457729057792302,0.009995680854085651,0.5123287671232877,0.008191836554809562,0.18538812785388128,5.343177243924313
RELATIVE_STRENGTH_ROTATION,E2,DISCOVERY_2019_2020,72,2.0,1095,10,341,0.008414140917658793,-0.0009592906397849488,0.00748004170408054,0.4940639269406393,0.005678455032212805,0.18538812785388128,5.343177243924313
RELATIVE_STRENGTH_ROTATION,E2,DISCOVERY_2019_2020,168,1.0,1095,10,341,0.021759136659941877,0.004247937961245505,0.017701155018607754,0.5159817351598174,0.017370643689167967,0.18538812785388128,9.599219301669859
RELATIVE_STRENGTH_ROTATION,E2,DISCOVERY_2019_2020,168,2.0,1095,10,341,0.019228774786775496,0.0017394924819448222,0.015175871971025023,0.5077625570776255,0.014845774297817322,0.18538812785388128,9.599219301669859
RELATIVE_STRENGTH_ROTATION,E2,TEMPORAL_REPLICATION_2021,24,1.0,563,15,179,0.006024306812995792,-0.004696132860455565,0.004603312632243686,0.4564831261101243,0.0022226394476091114,0.19005328596802842,3.399482961016958
RELATIVE_STRENGTH_ROTATION,E2,TEMPORAL_REPLICATION_2021,24,2.0,563,15,179,0.003513638093580279,-0.007193384258627711,0.0020944223786363747,0.4351687388987567,-0.00028327124005998733,0.19005328596802842,3.399482961016958
RELATIVE_STRENGTH_ROTATION,E2,TEMPORAL_REPLICATION_2021,72,1.0,563,15,179,0.026130477950913018,0.0005058687800963274,0.021560121436692763,0.5044404973357016,0.015716408049928403,0.19005328596802842,11.304495248447331
RELATIVE_STRENGTH_ROTATION,E2,TEMPORAL_REPLICATION_2021,72,2.0,563,15,179,0.023594645062363688,-0.001997893258426947,0.019030008643905916,0.48845470692717585,0.013193609041104965,0.19005328596802842,11.304495248447331
RELATIVE_STRENGTH_ROTATION,E2,TEMPORAL_REPLICATION_2021,168,1.0,563,15,179,0.05983916728216149,0.017608855298185434,0.05382912983139945,0.5506216696269982,0.04271381604517482,0.19005328596802842,24.21127562669445
RELATIVE_STRENGTH_ROTATION,E2,TEMPORAL_REPLICATION_2021,168,2.0,563,15,179,0.05726114579620134,0.015083687769652037,0.05125863029468928,0.5470692717584369,0.040157228040112014,0.19005328596802842,24.21127562669445
STRUCTURAL_REVERSAL,C2,DISCOVERY_2019_2020,24,1.0,1003,10,335,-0.00044900816150309213,0.0022548741781907617,-6.428563973322839e-05,0.5304087736789631,-0.00115083301314466,0.21635094715852443,0.8205809591726841
STRUCTURAL_REVERSAL,C2,DISCOVERY_2019_2020,24,2.0,1003,10,335,-0.0029515751099868184,-0.00025107685332136694,-0.002567334093250462,0.4945164506480558,-0.0036525215825900363,0.21635094715852443,0.8205809591726841
STRUCTURAL_REVERSAL,C2,DISCOVERY_2019_2020,72,1.0,1003,10,335,0.00011199582408603222,0.002672808764940323,0.0011885024251479857,0.522432701894317,-0.001568590065951811,0.21635094715852443,1.0447398263855072
STRUCTURAL_REVERSAL,C2,DISCOVERY_2019_2020,72,2.0,1003,10,335,-0.002391273257045491,0.00016633466135466523,-0.0013161139733816067,0.5014955134596212,-0.004069755785518829,0.21635094715852443,1.0447398263855072
STRUCTURAL_REVERSAL,C2,DISCOVERY_2019_2020,168,1.0,1003,10,335,0.01129771003612416,0.002183931544774751,0.010919338991666205,0.5134596211365903,0.009184343867774874,0.21635094715852443,5.488082631338091
STRUCTURAL_REVERSAL,C2,DISCOVERY_2019_2020,168,2.0,1003,10,335,0.008780441312674693,-0.0003219306974590096,0.008402543823967006,0.49750747756729813,0.006669720158303314,0.21635094715852443,5.488082631338091
STRUCTURAL_REVERSAL,C2,TEMPORAL_REPLICATION_2021,24,1.0,643,14,184,0.004386318278462188,0.0045726931330470535,0.004204442857318765,0.5505443234836703,0.002833133639568283,0.2115085536547434,2.7484994147741917
STRUCTURAL_REVERSAL,C2,TEMPORAL_REPLICATION_2021,24,2.0,643,14,184,0.0018776996072751271,0.002063841201716582,0.0016960518149441396,0.5225505443234837,0.00032645887906819737,0.2115085536547434,2.7484994147741917
STRUCTURAL_REVERSAL,C2,TEMPORAL_REPLICATION_2021,72,1.0,643,14,184,0.012855317989349652,0.014893056514732866,0.012208442148391244,0.5583203732503889,0.004879347959077115,0.2115085536547434,6.1028998367108285
STRUCTURAL_REVERSAL,C2,TEMPORAL_REPLICATION_2021,72,2.0,643,14,184,0.010336099819150218,0.012371287983425315,0.009690033585001524,0.5505443234836703,0.0023701122294662517,0.2115085536547434,6.1028998367108285
STRUCTURAL_REVERSAL,C2,TEMPORAL_REPLICATION_2021,168,1.0,643,14,184,0.007989347886384819,-0.000860611927302276,0.00636074652134121,0.49611197511664074,-0.0020897439923592666,0.2115085536547434,4.179045231460391
STRUCTURAL_REVERSAL,C2,TEMPORAL_REPLICATION_2021,168,2.0,643,14,184,0.005476219791408118,-0.0033626637271429493,0.00384965672594529,0.49144634525660963,-0.004590257454196117,0.2115085536547434,4.179045231460391
STRUCTURAL_REVERSAL,D2,DISCOVERY_2019_2020,24,1.0,991,9,334,-0.0005499375005909925,0.0022548741781907617,-0.000267826069866552,0.5317860746720484,-0.0012818026668352488,0.218970736629667,0.7802395412551931
STRUCTURAL_REVERSAL,D2,DISCOVERY_2019_2020,24,2.0,991,9,334,-0.0030523781295013915,-0.00025107685332136694,-0.0027706197794161534,0.4944500504540868,-0.0037833273193173074,0.218970736629667,0.7802395412551931
STRUCTURAL_REVERSAL,D2,DISCOVERY_2019_2020,72,1.0,991,9,334,-0.00023673481830512123,0.001857408885341826,0.0005094508611642709,0.5176589303733602,-0.0020103281061572297,0.218970736629667,0.9054132440978677
STRUCTURAL_REVERSAL,D2,DISCOVERY_2019_2020,72,2.0,991,9,334,-0.0027395674405600594,-0.0006480446927374503,-0.0019943156605643437,0.496468213925328,-0.004510940962094455,0.218970736629667,0.9054132440978677
STRUCTURAL_REVERSAL,D2,DISCOVERY_2019_2020,168,1.0,991,9,334,0.010101864501632678,0.0032707904043217184,0.009882227644280482,0.5166498486377397,0.007753559803116185,0.218970736629667,5.015413287925913
STRUCTURAL_REVERSAL,D2,DISCOVERY_2019_2020,168,2.0,991,9,334,0.007586092455948534,0.0007635678881711284,0.007366730488280122,0.5035317860746721,0.005240726812123548,0.218970736629667,5.015413287925913
STRUCTURAL_REVERSAL,D2,TEMPORAL_REPLICATION_2021,24,1.0,622,14,177,0.00587566281903581,0.004631571420142899,0.0060411623031204195,0.5562700964630225,0.004542035029281515,0.21864951768488747,3.340451444438881
STRUCTURAL_REVERSAL,D2,TEMPORAL_REPLICATION_2021,24,2.0,622,14,177,0.003365180137159669,0.002122645798841092,0.003530472487972582,0.5273311897106109,0.0020332214685439922,0.21864951768488747,3.340451444438881
STRUCTURAL_REVERSAL,D2,TEMPORAL_REPLICATION_2021,72,1.0,622,14,177,0.01841012440014286,0.01765537208305295,0.018322073677221957,0.5803858520900321,0.011165378966491354,0.21864951768488747,8.287760409983951
STRUCTURAL_REVERSAL,D2,TEMPORAL_REPLICATION_2021,72,2.0,622,14,177,0.015883954031682107,0.015130146335765022,0.015796013509916294,0.5707395498392283,0.008648275863905003,0.21864951768488747,8.287760409983951
STRUCTURAL_REVERSAL,D2,TEMPORAL_REPLICATION_2021,168,1.0,622,14,177,0.013691825974874205,0.004796724706976481,0.012327267156579044,0.5160771704180064,0.0042874652649768155,0.21864951768488747,6.4326927352095185
STRUCTURAL_REVERSAL,D2,TEMPORAL_REPLICATION_2021,168,2.0,622,14,177,0.011171560861013284,0.0022875923856911537,0.009808709876032634,0.5112540192926045,0.0017789703147077578,0.21864951768488747,6.4326927352095185
STRUCTURAL_REVERSAL,E2,DISCOVERY_2019_2020,24,1.0,1003,10,335,-0.00044900816150309213,0.0022548741781907617,-6.428563973322839e-05,0.5304087736789631,-0.00115083301314466,0.21635094715852443,0.8205809591726841
STRUCTURAL_REVERSAL,E2,DISCOVERY_2019_2020,24,2.0,1003,10,335,-0.0029515751099868184,-0.00025107685332136694,-0.002567334093250462,0.4945164506480558,-0.0036525215825900363,0.21635094715852443,0.8205809591726841
STRUCTURAL_REVERSAL,E2,DISCOVERY_2019_2020,72,1.0,1003,10,335,0.00011199582408603222,0.002672808764940323,0.0011885024251479857,0.522432701894317,-0.001568590065951811,0.21635094715852443,1.0447398263855072
STRUCTURAL_REVERSAL,E2,DISCOVERY_2019_2020,72,2.0,1003,10,335,-0.002391273257045491,0.00016633466135466523,-0.0013161139733816067,0.5014955134596212,-0.004069755785518829,0.21635094715852443,1.0447398263855072
STRUCTURAL_REVERSAL,E2,DISCOVERY_2019_2020,168,1.0,1003,10,335,0.01129771003612416,0.002183931544774751,0.010919338991666205,0.5134596211365903,0.009184343867774874,0.21635094715852443,5.488082631338091
STRUCTURAL_REVERSAL,E2,DISCOVERY_2019_2020,168,2.0,1003,10,335,0.008780441312674693,-0.0003219306974590096,0.008402543823967006,0.49750747756729813,0.006669720158303314,0.21635094715852443,5.488082631338091
STRUCTURAL_REVERSAL,E2,TEMPORAL_REPLICATION_2021,24,1.0,644,15,184,0.004609565028781232,0.004587674989196707,0.004432216247550741,0.5512422360248447,0.0030997833493744457,0.2111801242236025,2.8372866827777137
STRUCTURAL_REVERSAL,E2,TEMPORAL_REPLICATION_2021,24,2.0,644,15,184,0.0021006669498966515,0.0020788043071075994,0.0019235401320969797,0.5232919254658385,0.0005927748595754801,0.2111801242236025,2.8372866827777137
STRUCTURAL_REVERSAL,E2,TEMPORAL_REPLICATION_2021,72,1.0,644,15,184,0.013064242166288787,0.014960835773581645,0.012422356777805427,0.5590062111801242,0.00514085830766257,0.2111801242236025,6.185293778618758
STRUCTURAL_REVERSAL,E2,TEMPORAL_REPLICATION_2021,72,2.0,644,15,184,0.010544762514015583,0.012438982412162895,0.009903680486468997,0.5512422360248447,0.0026312952809946543,0.2111801242236025,6.185293778618758
STRUCTURAL_REVERSAL,E2,TEMPORAL_REPLICATION_2021,168,1.0,644,15,184,0.008180886359829,-0.0006433571449973984,0.006558498702137248,0.4968944099378882,-0.0018449185450623933,0.2111801242236025,4.254949913078769
STRUCTURAL_REVERSAL,E2,TEMPORAL_REPLICATION_2021,168,2.0,644,15,184,0.005667518542107061,-0.0031456808532014068,0.0040471614071408415,0.4922360248447205,-0.0043457384217269,0.2111801242236025,4.254949913078769
VOLATILITY_EXPANSION,C2,DISCOVERY_2019_2020,24,1.0,1925,10,542,0.0016637455942141658,-0.001051364433650523,0.001729595537048226,0.48623376623376624,0.0011854737049629494,0.1890909090909091,1.664113906595482
VOLATILITY_EXPANSION,C2,DISCOVERY_2019_2020,24,2.0,1925,10,542,-0.0008414656017735863,-0.00355317749443444,-0.0007756980743873759,0.45506493506493506,-0.0013191389029281178,0.1890909090909091,1.664113906595482
VOLATILITY_EXPANSION,C2,DISCOVERY_2019_2020,72,1.0,1925,10,542,0.006707200426520819,0.0021844507726453675,0.005843933411691806,0.5116883116883116,0.00534212197417882,0.1890909090909091,3.6705705444476804
VOLATILITY_EXPANSION,C2,DISCOVERY_2019_2020,72,2.0,1925,10,542,0.004195677021731681,-0.00032141211943554054,0.0033334904412140928,0.49662337662337663,0.0028323070530596973,0.1890909090909091,3.6705705444476804
VOLATILITY_EXPANSION,C2,DISCOVERY_2019_2020,168,1.0,1925,10,542,0.013641056726981755,0.0017522066458982612,0.012079331500408637,0.5080519480519481,0.01113511711052916,0.1890909090909091,6.4126847922808246
VOLATILITY_EXPANSION,C2,DISCOVERY_2019_2020,168,2.0,1925,10,542,0.011120855154106934,-0.0007531152647974812,0.009561084527316747,0.49558441558441557,0.00861805188260609,0.1890909090909091,6.4126847922808246
VOLATILITY_EXPANSION,C2,TEMPORAL_REPLICATION_2021,24,1.0,933,14,294,0.009367523564309928,0.0031220777411239517,0.008585730118722193,0.5251875669882101,0.005974153125285485,0.1789924973204716,4.724879217021986
VOLATILITY_EXPANSION,C2,TEMPORAL_REPLICATION_2021,24,2.0,933,14,294,0.006852670593641205,0.0006150413484567125,0.006071855612941563,0.5069667738478028,0.0034635471764428265,0.1789924973204716,4.724879217021986
VOLATILITY_EXPANSION,C2,TEMPORAL_REPLICATION_2021,72,1.0,933,14,294,0.02857919167190497,0.004659481323279846,0.023471442791032023,0.5273311897106109,0.017202085543945877,0.1789924973204716,12.256535726876017
VOLATILITY_EXPANSION,C2,TEMPORAL_REPLICATION_2021,72,2.0,933,14,294,0.026040294060300583,0.002150520770935316,0.020938937856374913,0.5091103965702036,0.014677427113978486,0.1789924973204716,12.256535726876017
VOLATILITY_EXPANSION,C2,TEMPORAL_REPLICATION_2021,168,1.0,933,14,294,0.06314043847318425,0.021240817966638417,0.05658323575133674,0.5498392282958199,0.03905860611588443,0.1789924973204716,25.45263027145591
VOLATILITY_EXPANSION,C2,TEMPORAL_REPLICATION_2021,168,2.0,933,14,294,0.06055828523354321,0.01871110480272523,0.054009289273550344,0.5466237942122186,0.03650659284164678,0.1789924973204716,25.45263027145591
VOLATILITY_EXPANSION,D2,DISCOVERY_2019_2020,24,1.0,1913,9,548,0.002033441299470174,-0.0012292689732142374,0.0020252732126807304,0.48405645582854157,0.0014439792864307049,0.19027705175117615,1.8115346950558944
VOLATILITY_EXPANSION,D2,DISCOVERY_2019_2020,24,2.0,1913,9,548,-0.0004722325945216532,-0.0037308593749999517,-0.0004803904584240001,0.4511238891792995,-0.0010609568578576938,0.19027705175117615,1.8115346950558944
VOLATILITY_EXPANSION,D2,DISCOVERY_2019_2020,72,1.0,1913,9,548,0.0065917635261908275,0.0022210255482001838,0.005622033403696749,0.5133298484056456,0.005194418529745831,0.19027705175117615,3.62475863459694
VOLATILITY_EXPANSION,D2,DISCOVERY_2019_2020,72,2.0,1913,9,548,0.004080384598123004,-0.0002848831195697791,0.0031118681553817433,0.498170412963931,0.002684788469007726,0.19027705175117615,3.62475863459694
VOLATILITY_EXPANSION,D2,DISCOVERY_2019_2020,168,1.0,1913,9,548,0.013514211330818513,0.0011327590673574882,0.011882608776754122,0.505488761108207,0.010963049906581073,0.19027705175117615,6.362691155870821
VOLATILITY_EXPANSION,D2,DISCOVERY_2019_2020,168,2.0,1913,9,548,0.01099416851313288,-0.0013717875647668645,0.009364608014830772,0.4929430214323053,0.00844620003185444,0.19027705175117615,6.362691155870821
VOLATILITY_EXPANSION,D2,TEMPORAL_REPLICATION_2021,24,1.0,934,14,288,0.009993404849594047,0.00346969048470032,0.009303529785740866,0.5278372591006424,0.006652128614798298,0.17880085653104924,4.972515758290826
VOLATILITY_EXPANSION,D2,TEMPORAL_REPLICATION_2021,24,2.0,934,14,288,0.007477768548155258,0.0009622190322789181,0.00678875690741078,0.5096359743040685,0.004140674135931218,0.17880085653104924,4.972515758290826
VOLATILITY_EXPANSION,D2,TEMPORAL_REPLICATION_2021,72,1.0,934,14,288,0.030791535148408128,0.005446905292124118,0.02567267354813734,0.5353319057815846,0.019505378546721124,0.17880085653104924,13.11470313804522
VOLATILITY_EXPANSION,D2,TEMPORAL_REPLICATION_2021,72,2.0,934,14,288,0.028249868646345037,0.0029369592279287183,0.023137413631306128,0.5160599571734475,0.0169778373971007,0.17880085653104924,13.11470313804522
VOLATILITY_EXPANSION,D2,TEMPORAL_REPLICATION_2021,168,1.0,934,14,288,0.0658512878004028,0.02279574817133783,0.05938043424003772,0.556745182012848,0.04275386127655326,0.17880085653104924,26.469006052484733
VOLATILITY_EXPANSION,D2,TEMPORAL_REPLICATION_2021,168,2.0,934,14,288,0.0632657417580994,0.020264088912049547,0.056802986888047684,0.5535331905781584,0.04019722315230225,0.17880085653104924,26.469006052484733
VOLATILITY_EXPANSION,E2,DISCOVERY_2019_2020,24,1.0,1925,10,542,0.0016637455942141658,-0.001051364433650523,0.001729595537048226,0.48623376623376624,0.0011854737049629494,0.1890909090909091,1.664113906595482
VOLATILITY_EXPANSION,E2,DISCOVERY_2019_2020,24,2.0,1925,10,542,-0.0008414656017735863,-0.00355317749443444,-0.0007756980743873759,0.45506493506493506,-0.0013191389029281178,0.1890909090909091,1.664113906595482
VOLATILITY_EXPANSION,E2,DISCOVERY_2019_2020,72,1.0,1925,10,542,0.006707200426520819,0.0021844507726453675,0.005843933411691806,0.5116883116883116,0.00534212197417882,0.1890909090909091,3.6705705444476804
VOLATILITY_EXPANSION,E2,DISCOVERY_2019_2020,72,2.0,1925,10,542,0.004195677021731681,-0.00032141211943554054,0.0033334904412140928,0.49662337662337663,0.0028323070530596973,0.1890909090909091,3.6705705444476804
VOLATILITY_EXPANSION,E2,DISCOVERY_2019_2020,168,1.0,1925,10,542,0.013641056726981755,0.0017522066458982612,0.012079331500408637,0.5080519480519481,0.01113511711052916,0.1890909090909091,6.4126847922808246
VOLATILITY_EXPANSION,E2,DISCOVERY_2019_2020,168,2.0,1925,10,542,0.011120855154106934,-0.0007531152647974812,0.009561084527316747,0.49558441558441557,0.00861805188260609,0.1890909090909091,6.4126847922808246
VOLATILITY_EXPANSION,E2,TEMPORAL_REPLICATION_2021,24,1.0,933,15,293,0.009365680343347645,0.003028670720504443,0.008583850637675404,0.5241157556270096,0.005972139395592502,0.1789924973204716,4.724149699349943
VOLATILITY_EXPANSION,E2,TEMPORAL_REPLICATION_2021,24,2.0,933,15,293,0.006850829679588763,0.0005217512327441122,0.00606997848418645,0.5058949624866024,0.003461535967062349,0.1789924973204716,4.724149699349943
VOLATILITY_EXPANSION,E2,TEMPORAL_REPLICATION_2021,72,1.0,933,15,293,0.02831174449624192,0.004618085224828444,0.02319873435945429,0.5251875669882101,0.01690989793868402,0.1789924973204716,12.152666208179715
VOLATILITY_EXPANSION,E2,TEMPORAL_REPLICATION_2021,72,2.0,933,15,293,0.025773181612016333,0.0021091764823693345,0.020666570736976874,0.5069667738478028,0.014385605200337733,0.1789924973204716,12.152666208179715
VOLATILITY_EXPANSION,E2,TEMPORAL_REPLICATION_2021,168,1.0,933,15,293,0.06303478213886664,0.021240817966638417,0.05647550093175386,0.5498392282958199,0.038943175952045626,0.1789924973204716,25.412962575811918
VOLATILITY_EXPANSION,E2,TEMPORAL_REPLICATION_2021,168,2.0,933,15,293,0.06045276113493814,0.01871110480272523,0.053901689291038286,0.5466237942122186,0.03639130714609814,0.1789924973204716,25.412962575811918
