universe_id,period_id,timestamp,candidate_rank,pair,membership_rank,decision_close,return_72h,family_id,signal_strength,aux_value
D2,DISCOVERY_2019_2020,2020-09-15 11:00:00+00:00,1,BTC-USDT,1,10846.6,0.04897390766136045,MOMENTUM_BREAKOUT,0.14091090463434194,10836.3
D2,DISCOVERY_2019_2020,2020-09-15 11:00:00+00:00,1,BTC-USDT,1,10846.6,0.04897390766136045,VOLATILITY_EXPANSION,2.748446673887039,0.9049278247884508
D2,DISCOVERY_2019_2020,2020-09-15 13:00:00+00:00,1,BTC-USDT,1,10908.4,0.057117937784669115,MOMENTUM_ACCELERATION,0.008710271416799253,0.0049995318790374554
D2,DISCOVERY_2019_2020,2020-09-15 13:00:00+00:00,2,XRP-USDT,4,0.24812,0.027071777465021984,MOMENTUM_ACCELERATION,0.00010723128927869752,0.0030870465900321165
D2,DISCOVERY_2019_2020,2020-09-15 13:00:00+00:00,1,BTC-USDT,1,10908.4,0.057117937784669115,MOMENTUM_BREAKOUT,0.29846106015855695,10884.4
D2,DISCOVERY_2019_2020,2020-09-15 17:00:00+00:00,1,ETH-USDT,2,367.83,-0.013516775283610949,STRUCTURAL_REVERSAL,0.8857612010321309,363.11
D2,DISCOVERY_2019_2020,2020-09-15 20:00:00+00:00,1,ETH-USDT,2,364.71,-0.05186398377788193,STRUCTURAL_REVERSAL,0.41751174870145047,362.6
D2,DISCOVERY_2019_2020,2020-09-16 02:00:00+00:00,1,KCS-USDT,3,1.21043,-0.026508175230619546,STRUCTURAL_REVERSAL,0.6296868960185338,1.205
D2,DISCOVERY_2019_2020,2020-09-16 14:00:00+00:00,1,KCS-USDT,3,1.2337,-0.013568727162241001,VOLATILITY_EXPANSION,3.4033389311468936,0.9996516893068594
D2,DISCOVERY_2019_2020,2020-09-16 15:00:00+00:00,1,KCS-USDT,3,1.25347,0.002463231471780958,MOMENTUM_ACCELERATION,0.012356967596573676,0.007612479528602334
D2,DISCOVERY_2019_2020,2020-09-16 16:00:00+00:00,1,BTC-USDT,1,11002.7,0.07018704224256167,BASE_RANGE_BREAKOUT,0.6541103478839004,4.613339242189229
D2,DISCOVERY_2019_2020,2020-09-16 16:00:00+00:00,1,BTC-USDT,1,11002.7,0.07018704224256167,MOMENTUM_ACCELERATION,0.00037195057435446266,0.008089353964896517
D2,DISCOVERY_2019_2020,2020-09-16 16:00:00+00:00,1,BTC-USDT,1,11002.7,0.07018704224256167,MOMENTUM_BREAKOUT,0.6541103478839004,10953.5
D2,DISCOVERY_2019_2020,2020-09-16 18:00:00+00:00,1,ETH-USDT,2,369.43,0.027879023955927673,MOMENTUM_ACCELERATION,0.002486167814539586,0.007266799292661386
D2,DISCOVERY_2019_2020,2020-09-16 20:00:00+00:00,1,BTC-USDT,1,10982.9,0.06526673132880689,MOMENTUM_ACCELERATION,0.004939670356518544,0.0004855391775149265
D2,DISCOVERY_2019_2020,2020-09-16 21:00:00+00:00,1,XRP-USDT,4,0.24464,0.011787087968898602,MOMENTUM_ACCELERATION,0.006129376467516434,0.00016457519029011713
D2,DISCOVERY_2019_2020,2020-09-16 23:00:00+00:00,1,ATOM-USDT,7,5.0359,-0.03155769230769234,VOLATILITY_EXPANSION,2.046116504854365,0.9679715302491112
D2,DISCOVERY_2019_2020,2020-09-17 01:00:00+00:00,1,XRP-USDT,4,0.25648,0.06773240081595255,MOMENTUM_ACCELERATION,0.04570863059976604,0.003453663350053482
D2,DISCOVERY_2019_2020,2020-09-17 01:00:00+00:00,1,XRP-USDT,4,0.25648,0.06773240081595255,MOMENTUM_BREAKOUT,2.241164241164247,0.25109
D2,DISCOVERY_2019_2020,2020-09-17 01:00:00+00:00,1,XRP-USDT,4,0.25648,0.06773240081595255,VOLATILITY_EXPANSION,4.968814968814984,0.8236286919831197
D2,DISCOVERY_2019_2020,2020-09-17 01:00:00+00:00,2,ETH-USDT,2,378.59,0.05698252275392246,VOLATILITY_EXPANSION,4.456074766355133,0.8484340044742709
D2,DISCOVERY_2019_2020,2020-09-17 01:00:00+00:00,3,XTZ-USDT,8,2.52534,-0.010066561610649782,VOLATILITY_EXPANSION,2.408448594397555,0.8127876601567358
D2,DISCOVERY_2019_2020,2020-09-17 05:00:00+00:00,1,XTZ-USDT,8,2.50019,-0.02452546770449271,MOMENTUM_ACCELERATION,0.0028024405739017766,0.00021269081978259052
D2,DISCOVERY_2019_2020,2020-09-17 06:00:00+00:00,1,XRP-USDT,4,0.25264,0.040227282085065985,MOMENTUM_ACCELERATION,0.01128011514099947,0.008753272251308841
D2,DISCOVERY_2019_2020,2020-09-17 15:00:00+00:00,1,ETH-USDT,2,381.03,0.019996787664632087,RELATIVE_STRENGTH_ROTATION,0.00027974973567368444,0.019717037928958403
D2,DISCOVERY_2019_2020,2020-09-17 16:00:00+00:00,1,ETH-USDT,2,380.26,-0.007154046997389085,MOMENTUM_ACCELERATION,0.002053814272509835,0.002492509214329308
D2,DISCOVERY_2019_2020,2020-09-17 16:00:00+00:00,1,BTC-USDT,1,10838.4,0.013199715813483781,RELATIVE_STRENGTH_ROTATION,0.005426234260398566,0.007773481553085215
D2,DISCOVERY_2019_2020,2020-09-17 18:00:00+00:00,1,XRP-USDT,4,0.2505,0.017506803688208228,RELATIVE_STRENGTH_ROTATION,0.0007048791892239059,0.016801924498984322
D2,DISCOVERY_2019_2020,2020-09-17 19:00:00+00:00,1,ETH-USDT,2,386.94,0.03013684042383269,MOMENTUM_BREAKOUT,0.4251107059130024,384.9
D2,DISCOVERY_2019_2020,2020-09-17 19:00:00+00:00,1,ETH-USDT,2,386.94,0.03013684042383269,RELATIVE_STRENGTH_ROTATION,0.000735869906359321,0.029400970517473368
D2,DISCOVERY_2019_2020,2020-09-17 20:00:00+00:00,1,ETH-USDT,2,389.15,0.03903559127439715,MOMENTUM_ACCELERATION,0.022314567429951748,0.0007632784123809966
D2,DISCOVERY_2019_2020,2020-09-17 21:00:00+00:00,1,XRP-USDT,4,0.25356,0.029643466255177442,MOMENTUM_ACCELERATION,0.0025767832765107856,0.006183497289700801
D2,DISCOVERY_2019_2020,2020-09-18 03:00:00+00:00,1,ATOM-USDT,7,5.167,-0.041888408833837154,MOMENTUM_ACCELERATION,0.004810953685187469,0.01140182429188652
D2,DISCOVERY_2019_2020,2020-09-18 06:00:00+00:00,1,ATOM-USDT,7,5.163,-0.025849056603773457,STRUCTURAL_REVERSAL,3.800544365813837,4.8721
D2,DISCOVERY_2019_2020,2020-09-18 06:00:00+00:00,1,ATOM-USDT,7,5.163,-0.025849056603773457,VOLATILITY_EXPANSION,8.557430593358745,0.7908396946564893
D2,DISCOVERY_2019_2020,2020-09-18 07:00:00+00:00,1,ETH-USDT,2,387.98,0.03389649842775677,MOMENTUM_ACCELERATION,0.0011358456262393624,0.00062025120173681
D2,DISCOVERY_2019_2020,2020-09-18 08:00:00+00:00,1,XRP-USDT,4,0.25408,0.029122281177852427,RELATIVE_STRENGTH_ROTATION,0.0008392376880124175,0.02828304348984001
D2,DISCOVERY_2019_2020,2020-09-18 09:00:00+00:00,1,ETH-USDT,2,386.99,0.04521269412559081,RELATIVE_STRENGTH_ROTATION,0.0024065110102517995,0.042806183115339014
D2,DISCOVERY_2019_2020,2020-09-18 10:00:00+00:00,1,XTZ-USDT,8,2.50836,-0.04061501979308091,MOMENTUM_ACCELERATION,0.007881007823216213,0.0005069178189660573
D2,DISCOVERY_2019_2020,2020-09-18 10:00:00+00:00,2,XRP-USDT,4,0.25413,0.03811274509803941,MOMENTUM_ACCELERATION,0.0004870758495275629,0.0020975146430266545
D2,DISCOVERY_2019_2020,2020-09-18 10:00:00+00:00,1,KCS-USDT,3,1.20886,-0.024428429624010373,VOLATILITY_EXPANSION,3.595564781530048,0.9614734707671538
D2,DISCOVERY_2019_2020,2020-09-18 11:00:00+00:00,1,XRP-USDT,4,0.25345,0.024081781082063936,RELATIVE_STRENGTH_ROTATION,0.003630422508632325,0.02045135857343161
D2,DISCOVERY_2019_2020,2020-09-18 12:00:00+00:00,1,ETH-USDT,2,385.37,0.023287307488050857,RELATIVE_STRENGTH_ROTATION,0.0009914839158722266,0.02229582357217863
D2,DISCOVERY_2019_2020,2020-09-18 19:00:00+00:00,1,XTZ-USDT,8,2.37352,-0.06181642825238842,STRUCTURAL_REVERSAL,0.7204037779221414,2.3555
D2,DISCOVERY_2019_2020,2020-09-19 00:00:00+00:00,1,XTZ-USDT,8,2.39036,-0.04480737185762984,VOLATILITY_EXPANSION,2.3999999999999986,0.9556746225036511
D2,DISCOVERY_2019_2020,2020-09-19 07:00:00+00:00,1,XTZ-USDT,8,2.34696,-0.05333596860264833,STRUCTURAL_REVERSAL,0.7632533748549513,2.32531
D2,DISCOVERY_2019_2020,2020-09-19 12:00:00+00:00,1,BTC-USDT,1,11140.0,0.022290334125593114,MOMENTUM_ACCELERATION,0.018837458407393814,6.403044190150808e-05
D2,DISCOVERY_2019_2020,2020-09-19 12:00:00+00:00,1,BTC-USDT,1,11140.0,0.022290334125593114,MOMENTUM_BREAKOUT,1.0370104204096353,11091.9
D2,DISCOVERY_2019_2020,2020-09-19 12:00:00+00:00,1,BTC-USDT,1,11140.0,0.022290334125593114,VOLATILITY_EXPANSION,3.787998562702127,0.9453614114968678
D2,DISCOVERY_2019_2020,2020-09-19 12:00:00+00:00,2,XRP-USDT,4,0.25398,0.04492717847445071,VOLATILITY_EXPANSION,2.887584650112871,0.863039399624764
D2,DISCOVERY_2019_2020,2020-09-19 13:00:00+00:00,1,KCS-USDT,3,1.215,0.006294517144276979,VOLATILITY_EXPANSION,3.44773772782857,1.0
D2,DISCOVERY_2019_2020,2020-09-19 17:00:00+00:00,1,KCS-USDT,3,1.21272,-0.03693526996656693,MOMENTUM_ACCELERATION,0.0163452247467607,0.0012610340479193294
D2,DISCOVERY_2019_2020,2020-09-19 17:00:00+00:00,2,BTC-USDT,1,11060.5,-1.8082038207412054e-05,MOMENTUM_ACCELERATION,0.002112319450905842,0.0028745072273324013
D2,DISCOVERY_2019_2020,2020-09-19 17:00:00+00:00,3,XRP-USDT,4,0.2511,0.026825877157111266,MOMENTUM_ACCELERATION,0.0013925721650844824,0.0023265142398716243
D2,DISCOVERY_2019_2020,2020-09-20 05:00:00+00:00,1,XTZ-USDT,8,2.36985,-0.052132037965114564,MOMENTUM_ACCELERATION,0.007851837286307006,0.009598341629540652
D2,DISCOVERY_2019_2020,2020-09-20 06:00:00+00:00,1,BTC-USDT,1,10951.8,0.0035094149447931766,RELATIVE_STRENGTH_ROTATION,0.001035730734266771,0.0024736842105264056
D2,DISCOVERY_2019_2020,2020-09-20 09:00:00+00:00,1,XTZ-USDT,8,2.36239,-0.04293133902672219,MOMENTUM_ACCELERATION,0.016066383878826307,0.0010694772067669778
D2,DISCOVERY_2019_2020,2020-09-20 11:00:00+00:00,1,ATOM-USDT,7,5.0397,0.018697445019405068,MOMENTUM_ACCELERATION,0.008620187879578745,0.005703846544199864
D2,DISCOVERY_2019_2020,2020-09-20 11:00:00+00:00,1,ATOM-USDT,7,5.0397,0.018697445019405068,RELATIVE_STRENGTH_ROTATION,0.004270549295751103,0.014426895723653965
D2,DISCOVERY_2019_2020,2020-09-20 12:00:00+00:00,1,BTC-USDT,1,10952.0,0.006617647058823506,RELATIVE_STRENGTH_ROTATION,0.00285305425560356,0.003764592803219946
D2,DISCOVERY_2019_2020,2020-09-20 14:00:00+00:00,1,KCS-USDT,3,1.13788,-0.07186844917168977,STRUCTURAL_REVERSAL,2.1232722524874936,1.11823
D2,DISCOVERY_2019_2020,2020-09-20 14:00:00+00:00,2,XRP-USDT,4,0.24666,-0.014542548941270605,STRUCTURAL_REVERSAL,1.1515664690939726,0.24496
D2,DISCOVERY_2019_2020,2020-09-20 14:00:00+00:00,3,ETH-USDT,2,373.54,-0.017594613786392488,STRUCTURAL_REVERSAL,1.0447300771208317,371.0
D2,DISCOVERY_2019_2020,2020-09-20 17:00:00+00:00,1,XRP-USDT,4,0.24587,-0.017031143805221305,STRUCTURAL_REVERSAL,1.1346209282213922,0.24423
D2,DISCOVERY_2019_2020,2020-09-20 17:00:00+00:00,1,XRP-USDT,4,0.24587,-0.017031143805221305,VOLATILITY_EXPANSION,2.4076102623234266,0.9971264367816143
D2,DISCOVERY_2019_2020,2020-09-20 17:00:00+00:00,2,BTC-USDT,1,10852.6,0.0011623616236162704,VOLATILITY_EXPANSION,2.023764648037356,0.9523809523809558
D2,DISCOVERY_2019_2020,2020-09-20 22:00:00+00:00,1,ATOM-USDT,7,4.6244,-0.08722341748416007,STRUCTURAL_REVERSAL,0.4321667111942241,4.5907
D2,DISCOVERY_2019_2020,2020-09-20 22:00:00+00:00,2,XTZ-USDT,8,2.19,-0.11892855274962688,STRUCTURAL_REVERSAL,0.020986122080561845,2.18938
D2,DISCOVERY_2019_2020,2020-09-20 23:00:00+00:00,1,ATOM-USDT,7,4.6358,-0.08045384218669427,STRUCTURAL_REVERSAL,0.6146552612593995,4.5861
D2,DISCOVERY_2019_2020,2020-09-21 02:00:00+00:00,1,BTC-USDT,1,10945.9,0.004128099514719041,MOMENTUM_ACCELERATION,0.006144700798353275,0.0005338438598752049
D2,DISCOVERY_2019_2020,2020-09-21 04:00:00+00:00,1,TRX-USDT,4,0.027445,-0.041657937006774226,MOMENTUM_ACCELERATION,0.024636453247481538,0.00041109200986633176
D2,DISCOVERY_2019_2020,2020-09-21 06:00:00+00:00,1,BTC-USDT,1,10960.7,0.003570872666343261,MOMENTUM_ACCELERATION,0.0006620900160936305,0.0020739843441712758
D2,DISCOVERY_2019_2020,2020-09-21 11:00:00+00:00,1,ATOM-USDT,6,4.2761,-0.1644325465061749,STRUCTURAL_REVERSAL,0.266427931960608,4.2513
D2,DISCOVERY_2019_2020,2020-09-21 20:00:00+00:00,1,KCS-USDT,3,1.04804,-0.11683014797586533,STRUCTURAL_REVERSAL,1.4365353819017324,1.02225
D2,DISCOVERY_2019_2020,2020-09-22 13:00:00+00:00,1,TRX-USDT,4,0.024817,-0.12093089157309345,STRUCTURAL_REVERSAL,0.6986399427344252,0.024573
D2,DISCOVERY_2019_2020,2020-09-22 22:00:00+00:00,1,KCS-USDT,3,1.05673,-0.11990505538435925,MOMENTUM_ACCELERATION,0.00975056908862637,0.007029791537025432
D2,DISCOVERY_2019_2020,2020-09-23 00:00:00+00:00,1,XRP-USDT,5,0.23305,-0.07217931363962105,MOMENTUM_ACCELERATION,0.002497134967532566,0.001554605518849561
D2,DISCOVERY_2019_2020,2020-09-23 01:00:00+00:00,1,BTC-USDT,1,10511.6,-0.04920583233836251,MOMENTUM_ACCELERATION,0.0008187874971941067,0.0008396145405971112
D2,DISCOVERY_2019_2020,2020-09-23 12:00:00+00:00,1,TRX-USDT,4,0.025472,-0.07760275212746692,MOMENTUM_ACCELERATION,0.011796182791773524,0.0029610659837542297
D2,DISCOVERY_2019_2020,2020-09-23 17:00:00+00:00,1,TRX-USDT,4,0.025862,-0.03138576779026225,MOMENTUM_ACCELERATION,0.022709207420272493,0.0050448430493272856
D2,DISCOVERY_2019_2020,2020-09-24 01:00:00+00:00,1,XRP-USDT,5,0.22306,-0.09465053981654348,STRUCTURAL_REVERSAL,1.4238628872775274,0.22036
D2,DISCOVERY_2019_2020,2020-09-24 01:00:00+00:00,1,XRP-USDT,5,0.22306,-0.09465053981654348,VOLATILITY_EXPANSION,2.0936058009228775,0.896725440806047
D2,DISCOVERY_2019_2020,2020-09-24 08:00:00+00:00,1,ATOM-USDT,6,4.1169,-0.09727003618024344,VOLATILITY_EXPANSION,2.556678139225047,0.9389920424403191
D2,DISCOVERY_2019_2020,2020-09-24 12:00:00+00:00,1,ATOM-USDT,6,4.1958,-0.007756704346592258,MOMENTUM_ACCELERATION,0.05727775608029151,0.013723958333333286
D2,DISCOVERY_2019_2020,2020-09-24 12:00:00+00:00,2,TRX-USDT,4,0.025477,-0.02480382775119616,MOMENTUM_ACCELERATION,0.018912680009727678,0.002292563246591328
D2,DISCOVERY_2019_2020,2020-09-24 16:00:00+00:00,1,ETH-USDT,2,344.54,0.012608376193975035,MOMENTUM_ACCELERATION,0.032288258840540096,0.011239414934564929
D2,DISCOVERY_2019_2020,2020-09-24 16:00:00+00:00,2,KCS-USDT,3,1.04677,-0.001154602187064535,MOMENTUM_ACCELERATION,0.01832659636056344,0.008310744392481695
D2,DISCOVERY_2019_2020,2020-09-24 16:00:00+00:00,3,BTC-USDT,1,10545.4,0.012121968308203224,MOMENTUM_ACCELERATION,0.018276638930267763,0.0021453394684218807
D2,DISCOVERY_2019_2020,2020-09-24 16:00:00+00:00,1,TRX-USDT,4,0.025819,0.03790802379803848,RELATIVE_STRENGTH_ROTATION,0.0031939332437838086,0.03471409055425467
D2,DISCOVERY_2019_2020,2020-09-24 16:00:00+00:00,1,KCS-USDT,3,1.04677,-0.001154602187064535,VOLATILITY_EXPANSION,4.070340477844878,0.8982035928143692
D2,DISCOVERY_2019_2020,2020-09-24 16:00:00+00:00,2,BTC-USDT,1,10545.4,0.012121968308203224,VOLATILITY_EXPANSION,2.4798290141597694,0.9702650290885563
D2,DISCOVERY_2019_2020,2020-09-24 17:00:00+00:00,1,TRX-USDT,4,0.026022,0.055916247362441274,MOMENTUM_ACCELERATION,0.0021650241667224845,0.017744336699794916
D2,DISCOVERY_2019_2020,2020-09-24 17:00:00+00:00,1,BTC-USDT,1,10669.2,0.027415860176224216,MOMENTUM_BREAKOUT,1.4463556490533527,10571.8
D2,DISCOVERY_2019_2020,2020-09-24 17:00:00+00:00,2,ATOM-USDT,6,4.3725,0.06860061586587807,MOMENTUM_BREAKOUT,0.812097451694202,4.3
D2,DISCOVERY_2019_2020,2020-09-24 17:00:00+00:00,1,ATOM-USDT,6,4.3725,0.06860061586587807,RELATIVE_STRENGTH_ROTATION,0.012684368503436794,0.055916247362441274
D2,DISCOVERY_2019_2020,2020-09-24 18:00:00+00:00,1,KCS-USDT,3,1.03695,-0.0017328519855596136,MOMENTUM_ACCELERATION,0.007502393591773737,0.008879089446397703
D2,DISCOVERY_2019_2020,2020-09-24 19:00:00+00:00,1,XRP-USDT,5,0.2305,-0.00444866755927964,MOMENTUM_ACCELERATION,0.013271718340972849,0.00784331301541763
D2,DISCOVERY_2019_2020,2020-09-24 19:00:00+00:00,2,TRX-USDT,4,0.025886,0.04026683812891818,MOMENTUM_ACCELERATION,0.012299938807541433,0.009323729491796717
D2,DISCOVERY_2019_2020,2020-09-24 20:00:00+00:00,1,ATOM-USDT,6,4.4537,0.07299973498446066,MOMENTUM_ACCELERATION,0.058069719120711016,0.009230246058927749
D2,DISCOVERY_2019_2020,2020-09-24 20:00:00+00:00,1,ATOM-USDT,6,4.4537,0.07299973498446066,MOMENTUM_BREAKOUT,0.7071000544761296,4.3888
D2,DISCOVERY_2019_2020,2020-09-24 23:00:00+00:00,1,KCS-USDT,3,1.06082,0.010477986702482456,MOMENTUM_ACCELERATION,0.00825413444966172,0.0130749749690795
D2,DISCOVERY_2019_2020,2020-09-24 23:00:00+00:00,1,ETH-USDT,2,350.84,0.018521744179295085,MOMENTUM_BREAKOUT,0.4575921375921368,348.9
D2,DISCOVERY_2019_2020,2020-09-24 23:00:00+00:00,2,BTC-USDT,1,10760.4,0.026589198317066742,MOMENTUM_BREAKOUT,0.4305688565408978,10732.3
D2,DISCOVERY_2019_2020,2020-09-24 23:00:00+00:00,1,BTC-USDT,1,10760.4,0.026589198317066742,VOLATILITY_EXPANSION,2.39800804443593,0.7948881789137356
D2,DISCOVERY_2019_2020,2020-09-25 00:00:00+00:00,1,TRX-USDT,4,0.026283,0.05558456162898118,MOMENTUM_BREAKOUT,0.33787465940054245,0.02619
D2,DISCOVERY_2019_2020,2020-09-25 03:00:00+00:00,1,ATOM-USDT,6,4.5547,0.0847106453917601,MOMENTUM_BREAKOUT,0.09440310885740252,4.5464
D2,DISCOVERY_2019_2020,2020-09-25 04:00:00+00:00,1,TRX-USDT,4,0.026157,0.038140974757898016,MOMENTUM_ACCELERATION,0.00842255171016959,0.0018590960145628
D2,DISCOVERY_2019_2020,2020-09-25 08:00:00+00:00,1,XRP-USDT,5,0.23304,0.01414334827451147,MOMENTUM_ACCELERATION,9.732391524852613e-05,0.002635103028208574
D2,DISCOVERY_2019_2020,2020-09-25 12:00:00+00:00,1,XRP-USDT,5,0.23796,0.02759424795958032,MOMENTUM_BREAKOUT,1.5703016241299388,0.23514
D2,DISCOVERY_2019_2020,2020-09-25 12:00:00+00:00,1,XRP-USDT,5,0.23796,0.02759424795958032,VOLATILITY_EXPANSION,5.117401392111368,0.866158868335146
D2,DISCOVERY_2019_2020,2020-09-25 13:00:00+00:00,1,XRP-USDT,5,0.23801,0.028387487037677017,MOMENTUM_ACCELERATION,0.017130849223459088,0.004231981690201669
D2,DISCOVERY_2019_2020,2020-09-25 16:00:00+00:00,1,TRX-USDT,4,0.026603,0.07088801223734009,MOMENTUM_BREAKOUT,0.5378450578806835,0.026452
D2,DISCOVERY_2019_2020,2020-09-25 18:00:00+00:00,1,TRX-USDT,4,0.02692,0.06889021242803262,MOMENTUM_ACCELERATION,0.022142461782043266,0.004763734152900545
D2,DISCOVERY_2019_2020,2020-09-25 18:00:00+00:00,2,ETH-USDT,2,349.57,0.01725643114887676,MOMENTUM_ACCELERATION,0.005586740341684493,0.007621951219512368
D2,DISCOVERY_2019_2020,2020-09-25 18:00:00+00:00,1,TRX-USDT,4,0.02692,0.06889021242803262,MOMENTUM_BREAKOUT,0.8080203501421495,0.026695
D2,DISCOVERY_2019_2020,2020-09-25 19:00:00+00:00,1,ATOM-USDT,6,4.7119,0.1077440285875495,MOMENTUM_BREAKOUT,1.394546466332781,4.5866
D2,DISCOVERY_2019_2020,2020-09-25 19:00:00+00:00,2,XRP-USDT,5,0.24304,0.047902384340102744,MOMENTUM_BREAKOUT,0.6177311725452892,0.24169
D2,DISCOVERY_2019_2020,2020-09-25 19:00:00+00:00,3,ETH-USDT,2,353.92,0.03126547976339644,MOMENTUM_BREAKOUT,0.2009350875285523,353.15
D2,DISCOVERY_2019_2020,2020-09-25 19:00:00+00:00,1,ATOM-USDT,6,4.7119,0.1077440285875495,VOLATILITY_EXPANSION,2.345019476905949,0.9648789748457539
D2,DISCOVERY_2019_2020,2020-09-25 20:00:00+00:00,1,XRP-USDT,5,0.24355,0.050780912934679234,MOMENTUM_ACCELERATION,0.0034409301697904127,0.016477857878475888
D2,DISCOVERY_2019_2020,2020-09-25 21:00:00+00:00,1,ATOM-USDT,6,4.6608,0.11230967495584943,MOMENTUM_ACCELERATION,0.016731624398323652,0.01951721770964432
D2,DISCOVERY_2019_2020,2020-09-25 21:00:00+00:00,2,BTC-USDT,1,10708.3,0.01857699990487971,MOMENTUM_ACCELERATION,0.003479896646758851,0.0026602016847943055
D2,DISCOVERY_2019_2020,2020-09-25 21:00:00+00:00,3,KCS-USDT,3,1.04031,-0.009219135420337254,MOMENTUM_ACCELERATION,0.002306243139010067,0.010359928429502174
D2,DISCOVERY_2019_2020,2020-09-25 22:00:00+00:00,1,ATOM-USDT,6,4.7802,0.134684770224079,MOMENTUM_BREAKOUT,0.6409653520252,4.72
D2,DISCOVERY_2019_2020,2020-09-25 22:00:00+00:00,2,TRX-USDT,4,0.027392,0.0933620724064983,MOMENTUM_BREAKOUT,0.006626173384865369,0.02739
D2,DISCOVERY_2019_2020,2020-09-26 00:00:00+00:00,1,KCS-USDT,3,1.01846,-0.03368249269421997,STRUCTURAL_REVERSAL,1.5705030653506642,1.00341
D2,DISCOVERY_2019_2020,2020-09-26 00:00:00+00:00,1,KCS-USDT,3,1.01846,-0.03368249269421997,VOLATILITY_EXPANSION,3.337188573416228,0.8893058161350814
D2,DISCOVERY_2019_2020,2020-09-26 01:00:00+00:00,1,TRX-USDT,4,0.0276,0.10017140351576503,MOMENTUM_BREAKOUT,0.6447280053727291,0.0274
D2,DISCOVERY_2019_2020,2020-09-26 02:00:00+00:00,1,TRX-USDT,4,0.028762,0.14266417702912082,MOMENTUM_ACCELERATION,0.017464893160241468,0.03220501051826341
D2,DISCOVERY_2019_2020,2020-09-26 02:00:00+00:00,1,TRX-USDT,4,0.028762,0.14266417702912082,RELATIVE_STRENGTH_ROTATION,0.020287379104103165,0.12237679792501766
D2,DISCOVERY_2019_2020,2020-09-26 02:00:00+00:00,1,TRX-USDT,4,0.028762,0.14266417702912082,VOLATILITY_EXPANSION,4.182289736939603,0.8837703756201268
D2,DISCOVERY_2019_2020,2020-09-26 04:00:00+00:00,1,ATOM-USDT,6,4.705,0.13193475436654967,RELATIVE_STRENGTH_ROTATION,0.002257849699617065,0.1296769046669326
D2,DISCOVERY_2019_2020,2020-09-26 05:00:00+00:00,1,TRX-USDT,4,0.028481,0.14033472133247904,MOMENTUM_ACCELERATION,0.03296435068474812,0.014930424971793865
D2,DISCOVERY_2019_2020,2020-09-26 06:00:00+00:00,1,XRP-USDT,5,0.24345,0.044894630670844204,MOMENTUM_ACCELERATION,0.006312300164587947,0.0011191709844560194
D2,DISCOVERY_2019_2020,2020-09-26 07:00:00+00:00,1,ATOM-USDT,6,4.7431,0.14634087393658168,MOMENTUM_ACCELERATION,0.0014656148582584683,0.0020586175428169984
D2,DISCOVERY_2019_2020,2020-09-26 08:00:00+00:00,1,TRX-USDT,4,0.028133,0.135539858728557,RELATIVE_STRENGTH_ROTATION,0.0004884370709647978,0.1350514216575922
D2,DISCOVERY_2019_2020,2020-09-26 09:00:00+00:00,1,ATOM-USDT,6,4.6595,0.13067216694976946,RELATIVE_STRENGTH_ROTATION,0.006995979530000529,0.12367618741976893
D2,DISCOVERY_2019_2020,2020-09-26 10:00:00+00:00,1,TRX-USDT,4,0.028146,0.12498501139134266,RELATIVE_STRENGTH_ROTATION,0.0020120060498973746,0.12297300534144529
D2,DISCOVERY_2019_2020,2020-09-26 12:00:00+00:00,1,ATOM-USDT,6,4.6536,0.11554319685492387,RELATIVE_STRENGTH_ROTATION,0.007424478261959022,0.10811871859296485
D2,DISCOVERY_2019_2020,2020-09-26 13:00:00+00:00,1,TRX-USDT,4,0.027769,0.08160006231985673,RELATIVE_STRENGTH_ROTATION,0.0012880143270650457,0.08031204799279168
D2,DISCOVERY_2019_2020,2020-09-26 15:00:00+00:00,1,ATOM-USDT,6,4.5642,0.09893337827751414,RELATIVE_STRENGTH_ROTATION,0.018244877946504312,0.08068850033100983
D2,DISCOVERY_2019_2020,2020-09-26 16:00:00+00:00,1,ETH-USDT,2,352.35,0.04091580502215675,MOMENTUM_ACCELERATION,0.0030907280117448144,0.0004845513624445186
D2,DISCOVERY_2019_2020,2020-09-27 01:00:00+00:00,1,ETH-USDT,2,359.71,0.11496497427313868,MOMENTUM_ACCELERATION,0.002239571825773945,0.010583221303738455
D2,DISCOVERY_2019_2020,2020-09-27 01:00:00+00:00,1,ETH-USDT,2,359.71,0.11496497427313868,MOMENTUM_BREAKOUT,0.5821766766117541,357.84
D2,DISCOVERY_2019_2020,2020-09-27 03:00:00+00:00,1,ETH-USDT,2,359.38,0.11039703383284416,MOMENTUM_ACCELERATION,0.009699383721667676,0.004948946215762806
D2,DISCOVERY_2019_2020,2020-09-27 03:00:00+00:00,2,BTC-USDT,1,10778.0,0.04747558190388257,MOMENTUM_ACCELERATION,0.005071856475897807,0.0005322427026723808
D2,DISCOVERY_2019_2020,2020-09-27 16:00:00+00:00,1,BTC-USDT,1,10755.0,0.01987596487568033,VOLATILITY_EXPANSION,2.929306530730013,0.9141055949566614
D2,DISCOVERY_2019_2020,2020-09-27 16:00:00+00:00,2,XRP-USDT,5,0.24193,0.05637062265304338,VOLATILITY_EXPANSION,2.823134953897732,0.9121140142517857
