trade_row_id,symbol,entry_time,rebalance_time,market_cap_rank,tradable_at_entry,fixed6_pit_status,fixed10_pit_status,net_pnl
147,ETH,2021-02-01T22:00:00+00:00,2021-02-01T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,10308.793612622763
148,BTC,2021-02-02T10:00:00+00:00,2021-02-01T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-823.9649047235324
149,BTC,2021-02-05T13:00:00+00:00,2021-02-01T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,673.5444759212423
150,BTC,2021-02-08T13:00:00+00:00,2021-02-08T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-806.5172486223041
151,ETH,2021-02-08T13:00:00+00:00,2021-02-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,130.08410388394464
152,ETH,2021-02-09T09:00:00+00:00,2021-02-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-803.2981741004138
153,ETH,2021-02-12T17:00:00+00:00,2021-02-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-824.1800322473189
154,BTC,2021-02-14T01:00:00+00:00,2021-02-08T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,657.3745669982534
155,ETH,2021-02-14T01:00:00+00:00,2021-02-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-829.2655136905514
156,BTC,2021-02-16T04:00:00+00:00,2021-02-15T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-822.0797379128569
157,BTC,2021-02-17T08:00:00+00:00,2021-02-15T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,3407.4053847586597
158,ETH,2021-02-17T22:00:00+00:00,2021-02-15T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,666.6813334690868
159,ETH,2021-02-19T17:00:00+00:00,2021-02-15T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,649.9158097091181
160,BTC,2021-02-21T19:00:00+00:00,2021-02-15T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-836.0807937756393
161,BTC,2021-03-01T01:00:00+00:00,2021-03-01T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,699.5189913133602
162,BTC,2021-03-03T05:00:00+00:00,2021-03-01T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,672.0579874968244
163,BTC,2021-03-05T14:00:00+00:00,2021-03-01T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,4192.638367385454
164,ETH,2021-03-06T18:00:00+00:00,2021-03-01T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,684.1166409313779
165,ETH,2021-03-08T00:00:00+00:00,2021-03-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-816.059372658576
166,ETH,2021-03-08T20:00:00+00:00,2021-03-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,684.474007922807
167,BTC,2021-03-10T14:00:00+00:00,2021-03-08T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-826.0680593371729
168,BTC,2021-03-13T11:00:00+00:00,2021-03-08T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,110.65532668166175
169,ETH,2021-03-13T11:00:00+00:00,2021-03-08T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,113.52542231486007
170,BTC,2021-03-20T12:00:00+00:00,2021-03-15T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-749.1358925747012
171,BTC,2021-03-29T09:00:00+00:00,2021-03-29T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,642.5064737073246
172,ETH,2021-03-31T19:00:00+00:00,2021-03-29T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,99.22751415849399
173,ETH,2021-04-02T02:00:00+00:00,2021-03-29T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,670.4930492398431
174,BTC,2021-04-02T03:00:00+00:00,2021-03-29T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-758.3266694248789
175,BTC,2021-04-05T15:00:00+00:00,2021-04-05T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-678.1322305263099
176,ETH,2021-04-06T01:00:00+00:00,2021-04-05T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-837.74080179874
177,ETH,2021-04-10T02:00:00+00:00,2021-04-05T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,527.3530512535738
178,BTC,2021-04-10T04:00:00+00:00,2021-04-05T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,387.31025672491796
179,BTC,2021-04-12T07:00:00+00:00,2021-04-12T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-683.2510445445185
180,ETH,2021-04-12T07:00:00+00:00,2021-04-12T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-785.408376496718
181,BTC,2021-04-13T09:00:00+00:00,2021-04-12T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,72.53160281902589
182,ETH,2021-04-13T09:00:00+00:00,2021-04-12T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,5483.492911643474
183,ETH,2021-04-27T07:00:00+00:00,2021-04-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,684.3505985696072
184,BTC,2021-04-27T07:00:00+00:00,2021-04-26T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,103.3468775594144
185,ETH,2021-04-28T22:00:00+00:00,2021-04-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-808.5983239610532
186,BTC,2021-05-01T00:00:00+00:00,2021-04-26T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-844.8283983439446
187,ETH,2021-05-01T02:00:00+00:00,2021-04-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,94.01060968766757
188,ETH,2021-05-02T19:00:00+00:00,2021-04-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,80.74300176707476
189,BTC,2021-05-03T01:00:00+00:00,2021-05-03T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,57.84811695298227
190,ETH,2021-05-03T17:00:00+00:00,2021-05-03T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,683.1922787725871
191,LINK,2021-05-03T18:00:00+00:00,2021-05-03T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-815.6727343255193
192,BTC,2021-05-07T17:00:00+00:00,2021-05-03T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-833.7002074148115
193,BTC,2021-05-08T09:00:00+00:00,2021-05-03T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-841.2274341927744
194,ETH,2021-05-08T14:00:00+00:00,2021-05-03T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,673.832449492896
195,BTC,2021-05-10T04:00:00+00:00,2021-05-10T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-805.6597959121422
196,ETH,2021-06-01T00:00:00+00:00,2021-05-31T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-797.1031369725154
197,ETH,2021-06-02T08:00:00+00:00,2021-05-31T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,136.8432982210168
198,ETH,2021-06-05T01:00:00+00:00,2021-05-31T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-801.1452938381442
199,ETH,2021-06-06T02:00:00+00:00,2021-05-31T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,134.22998429084902
200,ETH,2021-06-15T05:00:00+00:00,2021-06-14T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-828.0506583971955
201,ETH,2021-07-26T01:00:00+00:00,2021-07-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,670.8461841053056
202,ETH,2021-07-30T00:00:00+00:00,2021-07-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,97.46072611823548
203,ETH,2021-07-31T21:00:00+00:00,2021-07-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,655.6541110228493
204,ETH,2021-08-01T20:00:00+00:00,2021-07-26T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-823.0731743238359
205,ETH,2021-08-04T16:00:00+00:00,2021-08-02T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,118.12069445738585
206,ETH,2021-08-05T15:00:00+00:00,2021-08-02T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,2645.5099762216933
207,BTC,2021-08-06T16:00:00+00:00,2021-08-02T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,452.4256524185167
208,BTC,2021-08-09T11:00:00+00:00,2021-08-09T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-549.1207955315223
209,BTC,2021-08-11T08:00:00+00:00,2021-08-09T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-552.4873649881231
210,BTC,2021-08-13T07:00:00+00:00,2021-08-09T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,428.8747368520013
211,ETH,2021-08-13T07:00:00+00:00,2021-08-09T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,116.23633015520396
212,BTC,2021-08-15T21:00:00+00:00,2021-08-09T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,82.09897428986116
213,ETH,2021-08-15T21:00:00+00:00,2021-08-09T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-833.9282569619588
214,ETH,2021-08-17T10:00:00+00:00,2021-08-16T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-830.8232475715915
215,ETH,2021-08-20T14:00:00+00:00,2021-08-16T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-825.9014318460422
216,BTC,2021-08-23T02:00:00+00:00,2021-08-23T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-731.0578746835228
217,ETH,2021-08-23T03:00:00+00:00,2021-08-23T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,91.82897211909616
218,LINK,2021-08-23T04:00:00+00:00,2021-08-23T00:00:00+00:00,10.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-543.2204314372099
219,BTC,2021-08-25T06:00:00+00:00,2021-08-23T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-765.3525431475251
220,BTC,2021-08-29T01:00:00+00:00,2021-08-23T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-615.4266848575717
221,ETH,2021-08-30T16:00:00+00:00,2021-08-30T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,584.2805256744764
222,BTC,2021-08-30T19:00:00+00:00,2021-08-30T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-650.7320707464186
223,ETH,2021-08-31T08:00:00+00:00,2021-08-30T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,109.56966947701653
224,ETH,2021-09-01T06:00:00+00:00,2021-08-30T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,3369.341878965227
225,LINK,2021-09-03T10:00:00+00:00,2021-08-30T00:00:00+00:00,10.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-805.3697194257761
226,LINK,2021-09-05T16:00:00+00:00,2021-08-30T00:00:00+00:00,10.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,674.6570307800318
227,BTC,2021-09-05T20:00:00+00:00,2021-08-30T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,375.1441473890076
228,ETH,2021-09-05T21:00:00+00:00,2021-08-30T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-712.1378547389256
229,BTC,2021-09-06T23:00:00+00:00,2021-09-06T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-592.2371717282745
230,BTC,2021-09-12T09:00:00+00:00,2021-09-06T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-704.2695660204403
231,LINK,2021-09-16T03:00:00+00:00,2021-09-13T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-800.5232224737535
232,BTC,2021-09-18T05:00:00+00:00,2021-09-13T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-705.9725792344314
233,ETH,2021-09-18T05:00:00+00:00,2021-09-13T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-826.3492888026799
234,ETH,2021-10-01T08:00:00+00:00,2021-09-27T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,3453.6269323130173
235,BTC,2021-10-03T18:00:00+00:00,2021-09-27T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-641.5678658786934
236,ETH,2021-10-05T10:00:00+00:00,2021-10-04T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,102.45444846613563
237,LINK,2021-10-06T16:00:00+00:00,2021-10-04T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-805.413838636774
238,LINK,2021-10-09T18:00:00+00:00,2021-10-04T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-826.7644048671211
239,BTC,2021-10-10T05:00:00+00:00,2021-10-04T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-760.561483916218
240,BTC,2021-10-13T17:00:00+00:00,2021-10-11T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,2704.5988120171783
241,ETH,2021-10-13T21:00:00+00:00,2021-10-11T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,1446.0423488212687
242,AVAX,2021-10-19T04:00:00+00:00,2021-10-18T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-837.1606113503544
243,ETH,2021-10-19T23:00:00+00:00,2021-10-18T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,652.1725626685294
244,LINK,2021-10-21T10:00:00+00:00,2021-10-18T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-828.147340962701
245,LINK,2021-10-22T01:00:00+00:00,2021-10-18T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-800.4556451463159
246,ETH,2021-10-23T16:00:00+00:00,2021-10-18T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-838.7370522564051
247,LINK,2021-10-25T05:00:00+00:00,2021-10-25T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,672.2739517503379
248,BTC,2021-10-25T08:00:00+00:00,2021-10-25T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-719.3403461317477
249,LINK,2021-10-26T20:00:00+00:00,2021-10-25T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-816.5880933592003
250,ETH,2021-10-26T21:00:00+00:00,2021-10-25T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-824.8086628938318
251,AVAX,2021-10-31T21:00:00+00:00,2021-10-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-820.4650184758475
252,ETH,2021-11-02T10:00:00+00:00,2021-11-01T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,657.3409133947605
253,ETH,2021-11-07T01:00:00+00:00,2021-11-01T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,504.7452104755267
254,BTC,2021-11-07T01:00:00+00:00,2021-11-01T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,2346.3135896094723
255,LINK,2021-11-08T19:00:00+00:00,2021-11-08T00:00:00+00:00,9.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-829.7115377940142
256,BTC,2021-11-15T00:00:00+00:00,2021-11-15T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-675.4448145942196
257,AVAX,2021-11-27T18:00:00+00:00,2021-11-22T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-793.76765604564
258,ETH,2021-11-30T12:00:00+00:00,2021-11-29T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,111.19048653128971
259,AVAX,2021-12-01T02:00:00+00:00,2021-11-29T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-789.8354519371771
260,AVAX,2021-12-08T15:00:00+00:00,2021-12-06T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-790.2663749643316
261,ETH,2021-12-12T18:00:00+00:00,2021-12-06T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-848.5406516553087
262,AVAX,2021-12-13T01:00:00+00:00,2021-12-13T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-815.2842898087347
263,AVAX,2021-12-15T01:00:00+00:00,2021-12-13T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,6078.7933365983245
264,ETH,2021-12-21T04:00:00+00:00,2021-12-20T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-826.5205877214792
265,ETH,2021-12-23T17:00:00+00:00,2021-12-20T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,544.5934736408774
266,AVAX,2021-12-26T16:00:00+00:00,2021-12-20T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,112.7557120031241
267,AVAX,2021-12-31T09:00:00+00:00,2021-12-27T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-808.3822673297482
268,AVAX,2022-01-04T15:00:00+00:00,2022-01-03T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-832.3277876567279
269,AVAX,2022-01-13T15:00:00+00:00,2022-01-10T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-829.4745511805977
270,LINK,2022-01-15T00:00:00+00:00,2022-01-10T00:00:00+00:00,7.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-543.061387737139
271,ETH,2022-02-07T00:00:00+00:00,2022-02-07T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-565.9382909157599
272,BTC,2022-02-14T13:00:00+00:00,2022-02-14T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-464.05309434677685
273,AVAX,2022-03-04T12:00:00+00:00,2022-02-28T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-801.9569341079409
274,BTC,2022-03-22T03:00:00+00:00,2022-03-21T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,323.6999839758611
275,AVAX,2022-03-26T06:00:00+00:00,2022-03-21T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,3905.9842413582537
276,BTC,2022-03-27T16:00:00+00:00,2022-03-21T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,1852.8498987556786
277,ETH,2022-03-28T14:00:00+00:00,2022-03-28T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-462.31757390065377
278,ETH,2022-03-29T12:00:00+00:00,2022-03-28T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-528.666079132843
279,BTC,2022-04-02T01:00:00+00:00,2022-03-28T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-523.1126181722938
280,AVAX,2022-04-10T18:00:00+00:00,2022-04-04T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-778.0638267853453
281,AVAX,2022-04-14T02:00:00+00:00,2022-04-11T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-829.0330040850556
282,ETH,2022-04-18T18:00:00+00:00,2022-04-18T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,1027.0424098082785
283,NEAR,2022-04-26T01:00:00+00:00,2022-04-25T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,-798.7412926862733
284,LINK,2022-11-07T19:00:00+00:00,2022-11-07T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,459.3921861752708
285,BTC,2023-01-19T20:00:00+00:00,2023-01-16T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-395.83566624228354
286,LINK,2023-01-26T21:00:00+00:00,2023-01-23T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-542.9745704221895
287,LINK,2023-01-27T19:00:00+00:00,2023-01-23T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-547.404294275838
288,SOL,2023-01-29T17:00:00+00:00,2023-01-23T00:00:00+00:00,,True,UNRESOLVED_MARKET_CAP_RANK,UNRESOLVED_MARKET_CAP_RANK,443.6211107284703
289,BTC,2023-02-01T20:00:00+00:00,2023-01-30T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,289.3868250879595
290,LINK,2023-02-02T18:00:00+00:00,2023-01-30T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-560.5187726413994
291,BTC,2023-03-01T05:00:00+00:00,2023-02-27T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-642.4010655123694
292,BTC,2023-03-05T02:00:00+00:00,2023-02-27T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-401.82628152248117
293,LINK,2023-03-20T11:00:00+00:00,2023-03-20T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-544.7001159008637
294,ETH,2023-03-21T13:00:00+00:00,2023-03-20T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-842.3990695993057
295,BTC,2023-03-21T17:00:00+00:00,2023-03-20T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-841.9557910414153
296,LINK,2023-03-21T22:00:00+00:00,2023-03-20T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,79.47292059512222
297,ETH,2023-03-23T15:00:00+00:00,2023-03-20T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,75.85596885258647
298,ETH,2023-03-26T09:00:00+00:00,2023-03-20T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-616.0979574123498
299,BTC,2023-03-26T12:00:00+00:00,2023-03-20T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-529.0626309510559
300,LINK,2023-03-26T14:00:00+00:00,2023-03-20T00:00:00+00:00,8.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-465.6097804786653
301,ETH,2023-03-28T12:00:00+00:00,2023-03-27T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,509.55778760316593
302,BTC,2023-03-28T19:00:00+00:00,2023-03-27T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,541.8746972821685
303,LINK,2023-03-31T08:00:00+00:00,2023-03-27T00:00:00+00:00,7.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-78.29094099789558
304,ETH,2023-03-31T14:00:00+00:00,2023-03-27T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-677.1096090145472
305,BTC,2023-04-03T09:00:00+00:00,2023-04-03T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-606.0265061366163
306,ETH,2023-04-03T09:00:00+00:00,2023-04-03T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-543.0125778237784
307,ETH,2023-04-04T12:00:00+00:00,2023-04-03T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,538.3301797285883
308,LINK,2023-04-04T21:00:00+00:00,2023-04-03T00:00:00+00:00,7.0,True,FIXED_SELECTION_NOT_TOP6,PIT_ELIGIBLE,-507.59464775452244
309,BTC,2023-04-05T01:00:00+00:00,2023-04-03T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-644.4447453043749
310,ETH,2023-04-07T23:00:00+00:00,2023-04-03T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,-494.4124515425999
311,ETH,2023-04-09T19:00:00+00:00,2023-04-03T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,254.70852373379458
312,BTC,2023-04-10T17:00:00+00:00,2023-04-10T00:00:00+00:00,1.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,1806.1150946888301
313,ETH,2023-04-13T09:00:00+00:00,2023-04-10T00:00:00+00:00,2.0,True,PIT_ELIGIBLE,PIT_ELIGIBLE,3334.5886739627936
