asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol,pit_selected
eth,ETH,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,144635534176.36087,2023-01-02 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,33837072510.297253,2023-01-02 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,8451539587.6589155,2023-01-02 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,5620005702.18591,2023-01-02 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,5090986947.226662,2023-01-02 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,328499715753.267,2023-01-09 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,154834843478.67236,2023-01-09 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,34442874051.143074,2023-01-09 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,9962616641.869946,2023-01-09 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,5923580452.04849,2023-01-09 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,5569844381.832291,2023-01-09 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,402142059538.9224,2023-01-16 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,187091767585.56708,2023-01-16 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,38485032014.749664,2023-01-16 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,11872129022.935879,2023-01-16 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,6688310381.84133,2023-01-16 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,6296187672.782386,2023-01-16 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,437735066276.4035,2023-01-23 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,196240874022.45435,2023-01-23 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,40065268590.3926,2023-01-23 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,12770947758.775633,2023-01-23 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,6980272965.14519,2023-01-23 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,6319125612.840743,2023-01-23 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,458299678267.78876,2023-01-30 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,198410913779.34244,2023-01-30 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,41344897789.47063,2023-01-30 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,13444777510.689928,2023-01-30 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,7388555677.37502,2023-01-30 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,6863759325.546334,2023-01-30 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,442673043515.76447,2023-02-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,196573733122.0042,2023-02-06 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,39886507342.981575,2023-02-06 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,13321539723.63591,2023-02-06 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,6988125379.11879,2023-02-06 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,6960250262.273231,2023-02-06 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,419964034322.3953,2023-02-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,182421319275.83234,2023-02-13 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,37453113326.55168,2023-02-13 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,12353620473.933748,2023-02-13 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,6808927475.54116,2023-02-13 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,6671491327.329987,2023-02-13 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,470190985337.33563,2023-02-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,202817955576.06287,2023-02-20 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,38631828486.67244,2023-02-20 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,13595357405.002817,2023-02-20 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7975216075.97401,2023-02-20 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7067431822.623927,2023-02-20 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,454425911741.4522,2023-02-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,197666090417.64838,2023-02-27 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,37742428260.90877,2023-02-27 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,12526268296.932333,2023-02-27 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,7485148716.91603,2023-02-27 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,6888427022.961973,2023-02-27 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,432912254426.86676,2023-03-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,188385300743.31204,2023-03-06 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,36661950245.975746,2023-03-06 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,11434900146.01199,2023-03-06 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,6937881766.29583,2023-03-06 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,6507604348.083157,2023-03-06 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,426221507105.4308,2023-03-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,191114704252.1841,2023-03-13 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,37228736086.73941,2023-03-13 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,11245056053.56564,2023-03-13 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,6582010335.9055,2023-03-13 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,5514936566.189614,2023-03-13 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,544602429934.9583,2023-03-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,217034967814.9556,2023-03-20 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,39019320981.49649,2023-03-20 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,11844738833.072329,2023-03-20 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,7147780496.28078,2023-03-20 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,6162668264.707355,2023-03-20 00:00:00+00:00,10,False,True,False,True,True
btc,BTC,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,542169657055.99835,2023-03-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,214234691791.5515,2023-03-27 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,44941846515.40362,2023-03-27 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,12136765859.574722,2023-03-27 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,7273586164.5084,2023-03-27 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,6800890028.343967,2023-03-27 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,544524713657.57355,2023-04-03 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,216177406933.90988,2023-04-03 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,51868202828.47612,2023-04-03 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,12980581265.496876,2023-04-03 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,7249765660.50632,2023-04-03 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,6755098617.268499,2023-04-03 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,548492793650.61993,2023-04-10 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,224159691911.4554,2023-04-10 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,50566471400.502464,2023-04-10 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,13260910754.107195,2023-04-10 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,7213575140.20172,2023-04-10 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,6593470975.969754,2023-04-10 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,586498169368.5076,2023-04-17 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,255248199146.17813,2023-04-17 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,52095889015.3757,2023-04-17 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,15393750092.494986,2023-04-17 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,8132580834.67817,2023-04-17 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,7292547431.691927,2023-04-17 00:00:00+00:00,8,False,True,False,True,True
btc,BTC,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,534277114846.29254,2023-04-24 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,224308503703.04315,2023-04-24 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,46419362211.587,2023-04-24 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,13245825066.49527,2023-04-24 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,7080611908.83853,2023-04-24 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,6317967021.55037,2023-04-24 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,568466684139.1699,2023-05-01 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,227016335265.8526,2023-05-01 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,47307801119.8462,2023-05-01 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,13563917602.39518,2023-05-01 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,7059234659.61938,2023-05-01 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,6459210622.866958,2023-05-01 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,557024258369.1561,2023-05-08 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,228678322627.42426,2023-05-08 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,45272806281.532265,2023-05-08 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,12893591322.53892,2023-05-08 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,6950435920.65622,2023-05-08 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,6115319624.826335,2023-05-08 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,521501767636.86115,2023-05-15 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,216520217840.60397,2023-05-15 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,42560207649.26497,2023-05-15 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,12632495692.837593,2023-05-15 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,6541820014.14668,2023-05-15 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,6080831065.277538,2023-05-15 00:00:00+00:00,9,False,True,False,True,True
btc,BTC,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,518939805773.3577,2023-05-22 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,217271746152.6438,2023-05-22 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,45774920992.857155,2023-05-22 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,12317656109.237675,2023-05-22 00:00:00+00:00,4,True,True,False,True,True
ltc,LTC,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,6740973196.774912,2023-05-22 00:00:00+00:00,7,False,True,False,True,True
link,LINK,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,6435731181.07995,2023-05-22 00:00:00+00:00,8,False,True,True,True,True
btc,BTC,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,544713631696.419,2023-05-29 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,229849137198.93878,2023-05-29 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,48254186836.71136,2023-05-29 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,13082634999.377853,2023-05-29 00:00:00+00:00,4,True,True,False,True,True
ltc,LTC,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,6689916045.342731,2023-05-29 00:00:00+00:00,7,False,True,False,True,True
link,LINK,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,6639663578.1893,2023-05-29 00:00:00+00:00,8,False,True,True,True,True
btc,BTC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,526679506782.1844,2023-06-05 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,227545330604.34442,2023-06-05 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,53697442712.19743,2023-06-05 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,12925300868.6002,2023-06-05 00:00:00+00:00,4,True,True,False,True,True
ltc,LTC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,6905733850.950362,2023-06-05 00:00:00+00:00,7,False,True,False,True,True
link,LINK,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,6469599253.73115,2023-06-05 00:00:00+00:00,8,False,True,True,True,True
btc,BTC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,502582898459.831,2023-06-12 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,210645679899.25504,2023-06-12 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,52038441983.38704,2023-06-12 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,9304095867.315275,2023-06-12 00:00:00+00:00,4,True,True,False,True,True
ltc,LTC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,5670916424.301614,2023-06-12 00:00:00+00:00,7,False,True,False,True,True
link,LINK,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,5165031121.60215,2023-06-12 00:00:00+00:00,9,False,True,True,True,True
btc,BTC,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,511424654895.8779,2023-06-19 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,206832440052.9236,2023-06-19 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,48736197023.623795,2023-06-19 00:00:00+00:00,3,True,True,False,True,True
