policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,active_degraded_rs_positions,governor_state
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-24 23:00:00+00:00,86114.72464153272,86114.72464153272,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-25 23:00:00+00:00,86097.90946682898,78354.7115172726,7743.197949556369,0.08993479629769174,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-26 23:00:00+00:00,85613.5639930023,78354.7115172726,7258.852475729703,0.08478624340791385,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-27 23:00:00+00:00,85753.53633562964,78354.7115172726,7398.824818357044,0.08628011315357166,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-28 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-29 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-04-30 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-01 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-02 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-03 23:00:00+00:00,85930.0846864356,85930.0846864356,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-04 23:00:00+00:00,86237.63009702733,47231.97269218685,39005.65740484048,0.4523043752588585,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-05 23:00:00+00:00,82381.0435103142,47231.97269218685,35149.07081812734,0.4266645495177132,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-06 23:00:00+00:00,82374.3456998108,47231.97269218685,35142.37300762396,0.42661793194315684,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-07 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-08 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-09 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-10 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-11 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-12 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-13 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-14 23:00:00+00:00,81990.41201922012,81990.41201922012,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-15 23:00:00+00:00,82098.3996721226,74602.05101613815,7496.348655984451,0.09130931523540912,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-16 23:00:00+00:00,81656.81188074466,74602.05101613815,7054.7608646065055,0.08639525230190961,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-17 23:00:00+00:00,81948.08848387579,74602.05101613815,7346.037467737637,0.08964257255595476,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-18 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-19 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-20 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-21 23:00:00+00:00,81234.31169568855,81234.31169568855,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-22 23:00:00+00:00,81131.832102811,73914.08478301081,7217.747319800175,0.08896319894087663,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-23 23:00:00+00:00,80179.25531777479,66599.54887494486,13579.706442829935,0.1693668317198685,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-24 23:00:00+00:00,80156.7766674258,66599.54887494486,13557.22779248095,0.1691338943022936,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-25 23:00:00+00:00,79928.52337578253,72982.57522094695,6945.948154835586,0.08690199520112907,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-26 23:00:00+00:00,79784.28679666763,79784.28679666763,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-27 23:00:00+00:00,79784.28679666763,79784.28679666763,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-28 23:00:00+00:00,79784.28679666763,79784.28679666763,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-29 23:00:00+00:00,79813.89117775597,72594.72525270292,7219.165925053045,0.09044999333480708,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-30 23:00:00+00:00,82132.62076766847,43768.393158967316,38364.22760870115,0.4671009794905173,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-05-31 23:00:00+00:00,81839.85669132485,43768.393158967316,38071.46353235754,0.46519465052280784,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-01 23:00:00+00:00,78701.89135757166,50847.2514789228,27854.639878648853,0.35392592729563477,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-02 23:00:00+00:00,78719.46619883765,71349.91251292113,7369.553685916516,0.0936179326635898,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-03 23:00:00+00:00,78538.21952266838,71349.91251292113,7188.307009747252,0.09152622829286956,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-04 23:00:00+00:00,78558.36072881153,71349.91251292113,7208.448215890394,0.09175914758168664,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-05 23:00:00+00:00,78609.1126996332,71349.91251292113,7259.20018671207,0.09234553014800716,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-06 23:00:00+00:00,78743.18662671722,43191.67027743138,35551.51634928583,0.45148688886338967,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-07 23:00:00+00:00,77378.868478826,43191.67027743138,34187.19820139462,0.44181569042651,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-08 23:00:00+00:00,76892.58849923016,43191.67027743138,33700.918221798776,0.4382856511864754,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-09 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-10 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-11 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-12 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-13 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-14 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-15 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-16 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-17 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-18 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-19 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-20 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-21 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-22 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-23 23:00:00+00:00,76543.11132700939,76543.11132700939,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-24 23:00:00+00:00,77877.9550134746,48820.237366246074,29057.71764722852,0.37311865266879307,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-25 23:00:00+00:00,78094.32802436905,48820.237366246074,29274.09065812298,0.37485552918757564,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-26 23:00:00+00:00,76611.72534681557,41775.66406329907,34836.0612835165,0.4547092644868165,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-27 23:00:00+00:00,75987.62286705006,41775.66406329907,34211.958803751,0.4502306759037474,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-28 23:00:00+00:00,74107.55251301851,41775.66406329907,32331.888449719438,0.436283311934228,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-29 23:00:00+00:00,73282.25685673565,48016.45969904788,25265.79715768777,0.3447737316153016,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-06-30 23:00:00+00:00,71822.66178769688,48016.45969904788,23806.202088649003,0.33145808712880326,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-01 23:00:00+00:00,72362.46442581498,72362.46442581498,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-02 23:00:00+00:00,72362.46442581498,72362.46442581498,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-03 23:00:00+00:00,72362.46442581498,72362.46442581498,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-04 23:00:00+00:00,73333.87435040428,39765.98658061864,33567.887769785644,0.45774054715003054,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-05 23:00:00+00:00,73401.02408148086,39765.98658061864,33635.037500862214,0.45823662437631246,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-06 23:00:00+00:00,74180.95951894125,39765.98658061864,34414.97293832261,0.46393270134953085,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-07 23:00:00+00:00,75556.36154988853,39452.32335829771,36104.03819159082,0.47784246688152077,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-08 23:00:00+00:00,75612.50989772013,39452.32335829771,36160.186539422415,0.47823021069312127,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-09 23:00:00+00:00,75477.70040719287,39452.32335829771,36025.377048895156,0.47729828617648257,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-10 23:00:00+00:00,73935.10305905648,45978.54012795794,27956.56293109853,0.3781229994197468,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-11 23:00:00+00:00,73032.89888035582,73032.89888035582,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-12 23:00:00+00:00,73032.89888035582,73032.89888035582,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-13 23:00:00+00:00,73032.89888035582,73032.89888035582,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-14 23:00:00+00:00,72939.49555848204,40134.41636993003,32805.079188552,0.4497574179444286,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-15 23:00:00+00:00,73770.83393562547,40134.41636993003,33636.41756569545,0.45595821236137224,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-16 23:00:00+00:00,75712.54501477937,40134.41636993003,35578.12864484935,0.4699106157097792,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-17 23:00:00+00:00,75327.79328592264,40134.41636993003,35193.37691599261,0.4672030784495262,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-18 23:00:00+00:00,77746.15337878572,40134.41636993003,37611.737008855685,0.4837761789397885,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-19 23:00:00+00:00,80130.96173653498,40134.41636993003,39996.54536660495,0.49913971453519806,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-20 23:00:00+00:00,78736.82309243454,40134.41636993003,38602.40672250451,0.4902713267613871,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-21 23:00:00+00:00,79058.52173731077,79058.52173731077,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-22 23:00:00+00:00,78246.88561836458,64810.19965720394,13436.685961160641,0.17172167115629,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-23 23:00:00+00:00,78264.16405020012,64810.19965720394,13453.964392996186,0.17190453071684964,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-24 23:00:00+00:00,78819.06226786102,57757.604446930396,21061.457820930627,0.26721274289403174,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-25 23:00:00+00:00,77830.6361742499,71139.49465399844,6691.141520251458,0.08597053614300544,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-26 23:00:00+00:00,77510.38034763743,71139.49465399844,6370.885693638999,0.08219396763459681,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-27 23:00:00+00:00,77502.43043765583,77502.43043765583,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-28 23:00:00+00:00,79395.83440691516,7818.39748355598,71577.43692335919,0.9015263515780242,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-29 23:00:00+00:00,79466.86469406413,7818.39748355598,71648.46721050816,0.9016143707990032,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-30 23:00:00+00:00,79952.65180670662,7818.39748355598,72134.25432315064,0.9022121554835014,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-07-31 23:00:00+00:00,78637.46248267965,7818.39748355598,70819.06499912367,0.9005766814350346,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-01 23:00:00+00:00,77256.11417489967,7818.39748355598,69437.7166913437,0.8987989809342992,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-02 23:00:00+00:00,76966.97423151224,7818.39748355598,69148.57674795626,0.8984188015493673,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-03 23:00:00+00:00,75683.15692104069,7818.39748355598,67864.75943748471,0.8966956744191734,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-04 23:00:00+00:00,76148.3368787198,76148.3368787198,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-05 23:00:00+00:00,76183.30483194948,34986.0977300083,41197.20710194118,0.5407642421501259,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-06 23:00:00+00:00,77105.5855151131,34986.0977300083,42119.48778510479,0.5462572847832036,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-07 23:00:00+00:00,78120.6788778768,34986.0977300083,43134.58114786849,0.5521531784855481,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-08 23:00:00+00:00,79188.17388020112,7931.927716433525,71256.2461637676,0.8998344408290909,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-09 23:00:00+00:00,76663.02007763948,7931.927716433525,68731.09236120596,0.8965351520407028,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-10 23:00:00+00:00,80079.57804773664,7931.927716433525,72147.65033130311,0.9009494316802571,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-11 23:00:00+00:00,80251.3651157612,7931.927716433525,72319.43739932768,0.9011614605559438,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-12 23:00:00+00:00,80730.0619846347,52471.761553557706,28258.300431076983,0.3500344200956438,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-13 23:00:00+00:00,81662.92969075975,23028.89083231276,58634.038858446984,0.7180006776695582,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-14 23:00:00+00:00,80526.51902019729,8316.734722894951,72209.78429730234,0.8967205484095372,5,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-15 23:00:00+00:00,79913.87352323897,37050.890709340005,42862.98281389897,0.5363647252242679,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-16 23:00:00+00:00,80057.16730201841,65933.68959723119,14123.477704787214,0.17641740497144884,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-17 23:00:00+00:00,80144.71580335834,80144.71580335834,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-18 23:00:00+00:00,80144.71580335834,80144.71580335834,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-19 23:00:00+00:00,80144.71580335834,80144.71580335834,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-20 23:00:00+00:00,80144.71580335834,80144.71580335834,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-21 23:00:00+00:00,80144.71580335834,80144.71580335834,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-22 23:00:00+00:00,80144.71580335834,80144.71580335834,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-23 23:00:00+00:00,80124.68361567821,72922.67510052821,7202.008515149996,0.08988501657859602,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-24 23:00:00+00:00,80065.18228812318,65692.84634492261,14372.335943200564,0.17950794006163834,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-25 23:00:00+00:00,80121.0248184007,58449.18257656686,21671.842241833852,0.27048882975416794,3,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-26 23:00:00+00:00,78966.73633835578,65229.97807053399,13736.758267821802,0.17395626189947494,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-27 23:00:00+00:00,78985.9807437922,72139.39067369975,6846.590070092458,0.08668107942219298,1,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-28 23:00:00+00:00,78899.59576912945,78899.59576912945,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-29 23:00:00+00:00,78899.59576912945,78899.59576912945,0.0,0.0,0,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-30 23:00:00+00:00,78246.05777851433,50445.24586727753,27800.811911236797,0.3552998413023008,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-08-31 23:00:00+00:00,78434.6115453906,50445.24586727753,27989.365678113063,0.3568496755021913,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-01 23:00:00+00:00,78450.1994498277,50445.24586727753,28004.953582550173,0.3569774682403523,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-02 23:00:00+00:00,78278.4501623965,64256.746981793935,14021.70318060257,0.1791259682775162,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-03 23:00:00+00:00,78574.54113735072,64256.746981793935,14317.794155556789,0.18221925255063015,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-04 23:00:00+00:00,78885.20395615288,64256.746981793935,14628.456974358945,0.18543980671571753,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-05 23:00:00+00:00,79040.60416087236,64256.746981793935,14783.85717907843,0.18704129777384615,2,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-06 23:00:00+00:00,77459.26330672379,50149.37438540757,27309.888921316215,0.352570987064185,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-07 23:00:00+00:00,78405.59950962896,50149.37438540757,28256.225124221375,0.36038529519503565,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-08 23:00:00+00:00,78669.8875908211,50149.37438540757,28520.513205413525,0.36253405310243747,4,0.0,
FAMILY_QUALITY_CONTROL_EXITS,MOMENTUM_BREAKOUT,E2,1.0,2022-09-09 23:00:00+00:00,79657.76619678203,50246.10997996896,29411.656216813062,0.3692252195995074,4,0.0,
