policy_id,portfolio_id,universe_id,cost_multiplier,pair,entry_time,first_lock_context_time,first_lock_action_time,exit_time,mark_at_lock_open,exit_price,post_lock_net_contribution,final_trade_net_pnl
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-07 14:00:00+00:00,2023-04-07 15:00:00+00:00,2023-04-08 02:00:00+00:00,27894.5,27880.1,-29.39219161263001,-499.19302978054804
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,OP-USDT,2023-04-05 04:00:00+00:00,2023-04-07 14:00:00+00:00,2023-04-07 15:00:00+00:00,2023-04-08 04:00:00+00:00,2.245,2.274,152.0986440913731,-382.3762529082961
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-04 12:00:00+00:00,2023-04-04 13:00:00+00:00,2023-04-08 11:00:00+00:00,1.1439e-05,1.0986e-05,-722.8360842042946,177.65708261002663
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,DOGE-USDT,2023-04-10 18:00:00+00:00,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,2023-04-17 18:00:00+00:00,0.08849,0.0906,401.2370681427309,1296.4649368390264
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,ETH-USDT,2023-04-10 18:00:00+00:00,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,2023-04-17 18:00:00+00:00,2081.61,2080.59,-32.44187273343183,1728.6192892293375
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,SHIB-USDT,2023-04-14 02:00:00+00:00,2023-04-17 01:00:00+00:00,2023-04-17 02:00:00+00:00,2023-04-21 02:00:00+00:00,1.1279e-05,1.0666e-05,-929.6704566211847,-947.6250195105531
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,ETH-USDT,2023-05-05 12:00:00+00:00,2023-05-06 22:00:00+00:00,2023-05-06 23:00:00+00:00,2023-05-08 12:00:00+00:00,1895.68,1856.98,-361.21287774623124,-461.07442512675
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,SOL-USDT,2023-05-05 18:00:00+00:00,2023-05-06 22:00:00+00:00,2023-05-06 23:00:00+00:00,2023-05-08 18:00:00+00:00,21.99,21.117,-677.1960287938188,-1095.94458197448
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,BTC-USDT,2023-05-04 21:00:00+00:00,2023-05-06 22:00:00+00:00,2023-05-06 23:00:00+00:00,2023-05-11 21:00:00+00:00,28806.7,26840.7,-1159.366845272944,-1231.506531981492
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,INJ-USDT,2023-06-26 11:00:00+00:00,2023-06-27 08:00:00+00:00,2023-06-27 09:00:00+00:00,2023-07-03 11:00:00+00:00,7.726,8.821,2413.6214698460853,3515.7480231721124
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,BTC-USDT,2023-07-03 17:00:00+00:00,2023-07-06 01:00:00+00:00,2023-07-06 02:00:00+00:00,2023-07-06 17:00:00+00:00,30414.3,30406.6,-25.300246082222223,-404.97165265278
REGIME_HYSTERESIS_ADMISSION_GOVERNOR,UNION_FOCUS,D2,1.0,LTC-USDT,2023-06-30 05:00:00+00:00,2023-07-06 01:00:00+00:00,2023-07-06 02:00:00+00:00,2023-07-07 05:00:00+00:00,101.818,97.192,-812.237813083856,183.51951097886507
