scope,cost_multiplier,floor_type,floor_timestamp,offset_steps,timestamp,cash_before_events,exit_notional,exit_fees,entry_notional,entry_fees,cash,free_cash,reserved_cash,market_value,equity,open_positions,gross_exposure,cumulative_fees,cash_identity_error,equity_identity_error,entering_trade_ids,exiting_trade_ids,open_trade_ids,open_symbols,drawdown
FROZEN_V3_CONTROL,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,1,2020-02-05 09:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,83195.2204673877,93683.89778971288,2,0.8880418346184897,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10385876221656953
FROZEN_V3_CONTROL,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,2,2020-02-05 10:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,83194.55487656422,93683.2321988894,2,0.8880410391898336,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10386512898181399
FROZEN_V3_CONTROL,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,3,2020-02-05 11:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,84558.61173456724,95047.28905689242,2,0.8896478013586797,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09081712788474572
FROZEN_V3_CONTROL,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,4,2020-02-05 12:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,85127.2182597765,95615.89558210169,2,0.8903040414099457,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08537807413768095
FROZEN_V3_CONTROL,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,5,2020-02-05 13:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,85140.3316880156,95629.00901034079,2,0.8903190838128314,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08525263653216897
FROZEN_V3_CONTROL,2.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,6,2020-02-05 14:00:00+00:00,10488.677322325173,0.0,0.0,0.0,0.0,10488.677322325173,10488.677322325173,0.0,85284.22614057225,95772.90346289743,2,0.8904838744249984,2995.835413712366,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08387620199147838
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,-6,2024-12-15 18:00:00+00:00,120176.17171509028,0.0,0.0,0.0,0.0,120176.17171509028,120176.17171509028,0.0,0.0,120176.17171509028,0,0.0,143161.45782462595,0.0,0.0,,,,,-0.2479254060147954
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,-5,2024-12-15 19:00:00+00:00,120176.17171509028,0.0,0.0,0.0,0.0,120176.17171509028,120176.17171509028,0.0,0.0,120176.17171509028,0,0.0,143161.45782462595,0.0,0.0,,,,,-0.2479254060147954
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,-4,2024-12-15 20:00:00+00:00,120176.17171509028,0.0,0.0,0.0,0.0,120176.17171509028,120176.17171509028,0.0,0.0,120176.17171509028,0,0.0,143161.45782462595,0.0,0.0,,,,,-0.2479254060147954
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,-3,2024-12-15 21:00:00+00:00,120176.17171509028,0.0,0.0,0.0,0.0,120176.17171509028,120176.17171509028,0.0,0.0,120176.17171509028,0,0.0,143161.45782462595,0.0,0.0,,,,,-0.2479254060147954
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,-2,2024-12-15 22:00:00+00:00,120176.17171509028,0.0,0.0,0.0,0.0,120176.17171509028,120176.17171509028,0.0,0.0,120176.17171509028,0,0.0,143161.45782462595,0.0,0.0,,,,,-0.2479254060147954
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,-1,2024-12-15 23:00:00+00:00,120176.17171509028,0.0,0.0,0.0,0.0,120176.17171509028,120176.17171509028,0.0,0.0,120176.17171509028,0,0.0,143161.45782462595,0.0,0.0,,,,,-0.2479254060147954
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,0,2024-12-16 00:00:00+00:00,120176.17171509028,0.0,0.0,147922.9111664829,443.7687334994487,-28190.508184892045,-28190.508184892045,0.0,147922.9111664829,119732.40298159086,3,1.2354459401372442,143605.2265581254,1.4551915228366852e-11,0.0,RD16L-V3-000557|RD16L-V3-000558|RD16L-V3-000559,,RD16L-V3-000557|RD16L-V3-000558|RD16L-V3-000559,BTC/USDT|ETH/USDT|SOL/USDT,-0.25070255547218656
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,1,2024-12-16 01:00:00+00:00,-28190.508184892045,0.0,0.0,0.0,0.0,-28190.508184892045,-28190.508184892045,0.0,149262.44841366087,121071.94022876883,3,1.2328409715052495,143605.2265581254,0.0,0.0,,,RD16L-V3-000557|RD16L-V3-000558|RD16L-V3-000559,BTC/USDT|ETH/USDT|SOL/USDT,-0.24231959638036404
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,2,2024-12-16 02:00:00+00:00,-28190.508184892045,0.0,0.0,0.0,0.0,-28190.508184892045,-28190.508184892045,0.0,149318.170570442,121127.66238554995,3,1.23273385806094,143605.2265581254,0.0,0.0,,,RD16L-V3-000557|RD16L-V3-000558|RD16L-V3-000559,BTC/USDT|ETH/USDT|SOL/USDT,-0.24197088150753143
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,3,2024-12-16 03:00:00+00:00,-28190.508184892045,50058.09695726355,150.17429087179065,0.0,0.0,21717.414481499713,21717.414481499713,0.0,97714.17220914735,119431.58669064706,2,0.8181602113538659,143755.4008489972,-3.637978807091713e-12,0.0,,RD16L-V3-000557,RD16L-V3-000558|RD16L-V3-000559,ETH/USDT|SOL/USDT,-0.2525850941372727
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,4,2024-12-16 04:00:00+00:00,21717.414481499713,47272.81126638297,141.8184337991489,0.0,0.0,68848.40731408354,68848.40731408354,0.0,49743.15475906626,118591.5620731498,1,0.41944935954535806,143897.21928279634,1.4551915228366852e-11,0.0,,RD16L-V3-000559,RD16L-V3-000558,ETH/USDT,-0.2578420528515142
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,5,2024-12-16 05:00:00+00:00,68848.40731408354,0.0,0.0,0.0,0.0,68848.40731408354,68848.40731408354,0.0,49897.44306307422,118745.85037715777,1,0.4202036778935107,143897.21928279634,0.0,0.0,,,RD16L-V3-000558,ETH/USDT,-0.25687650109580884
FROZEN_V3_CONTROL,3.0,MINIMUM_CASH,2024-12-16 00:00:00+00:00,6,2024-12-16 06:00:00+00:00,68848.40731408354,0.0,0.0,0.0,0.0,68848.40731408354,68848.40731408354,0.0,50043.90971961816,118892.31703370169,1,0.4209179446425669,143897.21928279634,0.0,0.0,,,RD16L-V3-000558,ETH/USDT,-0.2559598979982015
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-6,2020-02-05 02:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-5,2020-02-05 03:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-4,2020-02-05 04:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-3,2020-02-05 05:00:00+00:00,92490.59311530249,0.0,0.0,0.0,0.0,92490.59311530249,92490.59311530249,0.0,0.0,92490.59311530249,0,0.0,4244.002870818298,0.0,0.0,,,,,-0.11485049318494445
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-2,2020-02-05 06:00:00+00:00,92490.59311530249,0.0,0.0,83250.08325008326,249.7502497502498,8990.759615468975,8990.759615468975,0.0,83250.08325008326,92240.84286555223,2,0.9025295158179153,4493.753120568548,0.0,0.0,RD16L-V3-000018|RD16L-V3-000019,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11724064231197828
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-1,2020-02-05 07:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83207.82088222657,92198.58049769554,2,0.9024848368929749,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11764509981198101
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,0,2020-02-05 08:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83192.35479279817,92183.11440826714,2,0.902468476215177,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11779311271760529
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,1,2020-02-05 09:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83195.2204673877,92185.98008285667,2,0.9024715080602487,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.1177656877615727
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,2,2020-02-05 10:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,83194.55487656422,92185.31449203318,2,0.902470803890939,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.11777205757032083
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,3,2020-02-05 11:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,84558.61173456724,93549.3713500362,2,0.9038928911469859,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.10471781913956624
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,4,2020-02-05 12:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,85127.2182597765,94117.97787524547,2,0.9044735148540236,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09927616536258832
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,5,2020-02-05 13:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,85140.3316880156,94131.09130348457,2,0.904486822674963,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09915066779415971
FROZEN_V3_CONTROL,3.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,6,2020-02-05 14:00:00+00:00,8990.759615468975,0.0,0.0,0.0,0.0,8990.759615468975,8990.759615468975,0.0,85284.22614057225,94274.98575604122,2,0.904632607012695,4493.753120568548,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.09777357527670605
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-6,2020-02-22 22:00:00+00:00,104924.12494235067,0.0,0.0,0.0,0.0,104924.12494235067,104924.12494235067,0.0,0.0,104924.12494235067,0,0.0,1782.4044494357956,0.0,0.0,,,,,-0.05164752410677398
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-5,2020-02-22 23:00:00+00:00,104924.12494235067,0.0,0.0,0.0,0.0,104924.12494235067,104924.12494235067,0.0,0.0,104924.12494235067,0,0.0,1782.4044494357956,0.0,0.0,,,,,-0.05164752410677398
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-4,2020-02-23 00:00:00+00:00,104924.12494235067,0.0,0.0,0.0,0.0,104924.12494235067,104924.12494235067,0.0,0.0,104924.12494235067,0,0.0,1782.4044494357956,0.0,0.0,,,,,-0.05164752410677398
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-3,2020-02-23 01:00:00+00:00,104924.12494235067,0.0,0.0,0.0,0.0,104924.12494235067,104924.12494235067,0.0,0.0,104924.12494235067,0,0.0,1782.4044494357956,0.0,0.0,,,,,-0.05164752410677398
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-2,2020-02-23 02:00:00+00:00,104924.12494235067,0.0,0.0,0.0,0.0,104924.12494235067,104924.12494235067,0.0,0.0,104924.12494235067,0,0.0,1782.4044494357956,0.0,0.0,,,,,-0.05164752410677398
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-1,2020-02-23 03:00:00+00:00,104924.12494235067,0.0,0.0,0.0,0.0,104924.12494235067,104924.12494235067,0.0,0.0,104924.12494235067,0,0.0,1782.4044494357956,0.0,0.0,,,,,-0.05164752410677398
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,0,2020-02-23 04:00:00+00:00,104924.12494235067,0.0,0.0,99900.09990009991,99.90009990009992,4924.12494235066,4924.12494235066,0.0,99900.09990009991,104824.22484245058,2,0.9530249334087463,1882.3045493358957,7.275957614183426e-12,0.0,RD16L-V3-000022|RD16L-V3-000023,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.052550467134740875
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,1,2020-02-23 05:00:00+00:00,4924.12494235066,0.0,0.0,0.0,0.0,4924.12494235066,4924.12494235066,0.0,100251.8839688429,105176.00891119355,2,0.9531820517499539,1882.3045493358957,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.04937088100280518
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,2,2020-02-23 06:00:00+00:00,4924.12494235066,0.0,0.0,0.0,0.0,4924.12494235066,4924.12494235066,0.0,100895.99451895733,105820.119461308,2,0.9534670252933222,1882.3045493358957,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.04354911374684178
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,3,2020-02-23 07:00:00+00:00,4924.12494235066,0.0,0.0,0.0,0.0,4924.12494235066,4924.12494235066,0.0,101464.7402559346,106388.86519828526,2,0.9537157865799848,1882.3045493358957,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.03840852831796682
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,4,2020-02-23 08:00:00+00:00,4924.12494235066,0.0,0.0,0.0,0.0,4924.12494235066,4924.12494235066,0.0,101239.7903953954,106163.91533774606,2,0.9536177153349589,1882.3045493358957,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.040441728569209356
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,5,2020-02-23 09:00:00+00:00,4924.12494235066,0.0,0.0,0.0,0.0,4924.12494235066,4924.12494235066,0.0,101352.08499397861,106276.20993632928,2,0.953666724233949,1882.3045493358957,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.0394267583642699
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_CASH,2020-02-23 04:00:00+00:00,6,2020-02-23 10:00:00+00:00,4924.12494235066,0.0,0.0,0.0,0.0,4924.12494235066,4924.12494235066,0.0,101635.93156366253,106560.05650601318,2,0.9537901432881393,1882.3045493358957,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.036861222580374386
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-6,2020-02-05 02:00:00+00:00,95319.92836251472,0.0,0.0,0.0,0.0,95319.92836251472,95319.92836251472,0.0,0.0,95319.92836251472,0,0.0,1414.6676236060996,0.0,0.0,,,,,-0.08864462047333654
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-5,2020-02-05 03:00:00+00:00,95319.92836251472,0.0,0.0,0.0,0.0,95319.92836251472,95319.92836251472,0.0,0.0,95319.92836251472,0,0.0,1414.6676236060996,0.0,0.0,,,,,-0.08864462047333654
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-4,2020-02-05 04:00:00+00:00,95319.92836251472,0.0,0.0,0.0,0.0,95319.92836251472,95319.92836251472,0.0,0.0,95319.92836251472,0,0.0,1414.6676236060996,0.0,0.0,,,,,-0.08864462047333654
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-3,2020-02-05 05:00:00+00:00,95319.92836251472,0.0,0.0,0.0,0.0,95319.92836251472,95319.92836251472,0.0,0.0,95319.92836251472,0,0.0,1414.6676236060996,0.0,0.0,,,,,-0.08864462047333654
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-2,2020-02-05 06:00:00+00:00,95319.92836251472,0.0,0.0,83250.08325008326,83.25008325008326,11986.595029181379,11986.595029181379,0.0,83250.08325008326,95236.67827926464,2,0.874138879623323,1497.917706856183,1.8189894035458565e-12,0.0,RD16L-V3-000018|RD16L-V3-000019,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08944057586817766
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,-1,2020-02-05 07:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,83207.82088222657,95194.41591140795,2,0.8740830025120736,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08984464705202544
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,0,2020-02-05 08:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,83192.35479279817,95178.94982197955,2,0.8740625416481184,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08999251858364476
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,1,2020-02-05 09:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,83195.2204673877,95181.81549656908,2,0.8740663332943733,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08996511982246225
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,2,2020-02-05 10:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,83194.55487656422,95181.1499057456,2,0.8740654526547403,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.08997148354711004
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,3,2020-02-05 11:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,84558.61173456724,96545.20676374862,2,0.875844742261382,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.07692971382616087
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,4,2020-02-05 12:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,85127.2182597765,97113.81328895788,2,0.8765716778774221,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.07149325762559977
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,5,2020-02-05 13:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,85140.3316880156,97126.92671719698,2,0.8765883423442135,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.07136787992573113
PIT_DYNAMIC_REROUTE,1.0,MINIMUM_EQUITY,2020-02-05 08:00:00+00:00,6,2020-02-05 14:00:00+00:00,11986.595029181379,0.0,0.0,0.0,0.0,11986.595029181379,11986.595029181379,0.0,85284.22614057225,97270.82116975363,2,0.8767709074002491,1497.917706856183,0.0,0.0,,,RD16L-V3-000018|RD16L-V3-000019,BTC/USDT|ETH/USDT,-0.06999210273333956
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-6,2020-02-22 22:00:00+00:00,104032.92271763278,0.0,0.0,0.0,0.0,104032.92271763278,104032.92271763278,0.0,0.0,104032.92271763278,0,0.0,2673.606674153693,0.0,0.0,,,,,-0.052483602937365426
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-5,2020-02-22 23:00:00+00:00,104032.92271763278,0.0,0.0,0.0,0.0,104032.92271763278,104032.92271763278,0.0,0.0,104032.92271763278,0,0.0,2673.606674153693,0.0,0.0,,,,,-0.052483602937365426
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-4,2020-02-23 00:00:00+00:00,104032.92271763278,0.0,0.0,0.0,0.0,104032.92271763278,104032.92271763278,0.0,0.0,104032.92271763278,0,0.0,2673.606674153693,0.0,0.0,,,,,-0.052483602937365426
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-3,2020-02-23 01:00:00+00:00,104032.92271763278,0.0,0.0,0.0,0.0,104032.92271763278,104032.92271763278,0.0,0.0,104032.92271763278,0,0.0,2673.606674153693,0.0,0.0,,,,,-0.052483602937365426
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-2,2020-02-23 02:00:00+00:00,104032.92271763278,0.0,0.0,0.0,0.0,104032.92271763278,104032.92271763278,0.0,0.0,104032.92271763278,0,0.0,2673.606674153693,0.0,0.0,,,,,-0.052483602937365426
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,-1,2020-02-23 03:00:00+00:00,104032.92271763278,0.0,0.0,0.0,0.0,104032.92271763278,104032.92271763278,0.0,0.0,104032.92271763278,0,0.0,2673.606674153693,0.0,0.0,,,,,-0.052483602937365426
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,0,2020-02-23 04:00:00+00:00,104032.92271763278,0.0,0.0,99900.09990009991,149.85014985014988,3982.972667682734,3982.972667682734,0.0,99900.09990009991,103883.07256778266,2,0.9616590791046935,2823.456824003843,1.4551915228366852e-11,0.0,RD16L-V3-000022|RD16L-V3-000023,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.053848415829056195
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,1,2020-02-23 05:00:00+00:00,3982.972667682734,0.0,0.0,0.0,0.0,3982.972667682734,3982.972667682734,0.0,100251.8839688429,104234.85663652563,2,0.9617884765595098,2823.456824003843,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.050644418818762804
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,2,2020-02-23 06:00:00+00:00,3982.972667682734,0.0,0.0,0.0,0.0,3982.972667682734,3982.972667682734,0.0,100895.99451895733,104878.96718664007,2,0.9620231513093113,2823.456824003843,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.04477795566641085
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,3,2020-02-23 07:00:00+00:00,3982.972667682734,0.0,0.0,0.0,0.0,3982.972667682734,3982.972667682734,0.0,101464.7402559346,105447.71292361734,2,0.962227984303767,2823.456824003843,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.039597904030179265
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,4,2020-02-23 08:00:00+00:00,3982.972667682734,0.0,0.0,0.0,0.0,3982.972667682734,3982.972667682734,0.0,101239.7903953954,105222.76306307814,2,0.9621472336238209,2823.456824003843,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.04164671392429675
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,5,2020-02-23 09:00:00+00:00,3982.972667682734,0.0,0.0,0.0,0.0,3982.972667682734,3982.972667682734,0.0,101352.08499397861,105335.05766166135,2,0.9621875873417552,2823.456824003843,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.04062395141143382
PIT_DYNAMIC_REROUTE,1.5,MINIMUM_CASH,2020-02-23 04:00:00+00:00,6,2020-02-23 10:00:00+00:00,3982.972667682734,0.0,0.0,0.0,0.0,3982.972667682734,3982.972667682734,0.0,101635.93156366253,105618.90423134525,2,0.9622892066844538,2823.456824003843,0.0,0.0,,,RD16L-V3-000022|RD16L-V3-000023,BTC/USDT|ETH/USDT,-0.03803871904460454
