family_id,universe_id,period_id,pair,timestamp,membership_rank,signal_strength,turnover_ratio,return_6h,return_24h,return_72h,breadth_24h,previous_breadth_24h
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,SHIB-USDT,2022-01-05 23:00:00+00:00,6,2.4550264550264567,12.209758436885158,-0.06336511842509984,-0.06795224977043146,-0.10441176470588232,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,SAND-USDT,2022-01-05 23:00:00+00:00,7,1.493624073744332,5.485460784198179,-0.09203377231992016,-0.09760914232609463,-0.15594928456466073,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,SHIB-USDT,2022-01-05 23:00:00+00:00,6,2.4550264550264567,12.209758436885158,-0.06336511842509984,-0.06795224977043146,-0.10441176470588232,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,SAND-USDT,2022-01-05 23:00:00+00:00,7,1.493624073744332,5.485460784198179,-0.09203377231992016,-0.09760914232609463,-0.15594928456466073,,
PARTICIPATION_SHOCK_CONTINUATION,C2,ROBUSTNESS_2022,SAND-USDT,2022-01-06 14:00:00+00:00,7,3.1299490585453538,3.1299490585453538,0.04849459894277186,-0.06403692245123249,-0.11613855631357772,,
PARTICIPATION_SHOCK_CONTINUATION,D2,ROBUSTNESS_2022,SAND-USDT,2022-01-06 14:00:00+00:00,7,3.1299490585453538,3.1299490585453538,0.04849459894277186,-0.06403692245123249,-0.11613855631357772,,
PARTICIPATION_SHOCK_CONTINUATION,E2,ROBUSTNESS_2022,SAND-USDT,2022-01-06 14:00:00+00:00,7,3.1299490585453538,3.1299490585453538,0.04849459894277186,-0.06403692245123249,-0.11613855631357772,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,XRP-USDT,2022-01-07 05:00:00+00:00,3,1.2913082171462478,2.8448199779440415,-0.04394258373205728,-0.014169561098831607,-0.0946754141143209,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-07 05:00:00+00:00,4,0.569885149258987,2.9921509260134793,-0.08156106117079598,-0.06352197240674518,-0.1664866401364412,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,SHIB-USDT,2022-01-07 05:00:00+00:00,6,0.7575057736720578,2.9080748228680022,-0.048527984471044894,-0.016716817118020644,-0.09923430321592652,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,XRP-USDT,2022-01-07 05:00:00+00:00,3,1.2913082171462478,2.8448199779440415,-0.04394258373205728,-0.014169561098831607,-0.0946754141143209,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-07 05:00:00+00:00,4,0.569885149258987,2.9921509260134793,-0.08156106117079598,-0.06352197240674518,-0.1664866401364412,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,SHIB-USDT,2022-01-07 05:00:00+00:00,6,0.7575057736720578,2.9080748228680022,-0.048527984471044894,-0.016716817118020644,-0.09923430321592652,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,XRP-USDT,2022-01-07 05:00:00+00:00,3,1.2913082171462478,2.8448199779440415,-0.04394258373205728,-0.014169561098831607,-0.0946754141143209,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-07 05:00:00+00:00,4,0.569885149258987,2.9921509260134793,-0.08156106117079598,-0.06352197240674518,-0.1664866401364412,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,SHIB-USDT,2022-01-07 05:00:00+00:00,6,0.7575057736720578,2.9080748228680022,-0.048527984471044894,-0.016716817118020644,-0.09923430321592652,,
BREADTH_THRUST_LEADER,C2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 04:00:00+00:00,3,0.5,0.8012364276025886,0.0008072811551933512,0.03198131066983545,-0.0745195780956509,0.6666666666666666,0.16666666666666666
BREADTH_THRUST_LEADER,D2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 04:00:00+00:00,3,0.5,0.8012364276025886,0.0008072811551933512,0.03198131066983545,-0.0745195780956509,0.6666666666666666,0.16666666666666666
BREADTH_THRUST_LEADER,E2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 04:00:00+00:00,3,0.5,0.8012364276025886,0.0008072811551933512,0.03198131066983545,-0.0745195780956509,0.6666666666666666,0.16666666666666666
BREADTH_THRUST_LEADER,C2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 07:00:00+00:00,3,0.5,0.5937025283565174,0.002409420055183409,0.03940952867063374,-0.07125540086413829,1.0,0.5
BREADTH_THRUST_LEADER,D2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 07:00:00+00:00,3,0.5,0.5937025283565174,0.002409420055183409,0.03940952867063374,-0.07125540086413829,1.0,0.5
BREADTH_THRUST_LEADER,E2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 07:00:00+00:00,3,0.5,0.5937025283565174,0.002409420055183409,0.03940952867063374,-0.07125540086413829,1.0,0.5
BREADTH_THRUST_LEADER,C2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 14:00:00+00:00,3,0.6666666666666667,1.4017437291416976,-0.008961873186904223,0.023061805639112753,-0.07513808148318235,0.8333333333333334,0.16666666666666666
BREADTH_THRUST_LEADER,D2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 14:00:00+00:00,3,0.6666666666666667,1.4017437291416976,-0.008961873186904223,0.023061805639112753,-0.07513808148318235,0.8333333333333334,0.16666666666666666
BREADTH_THRUST_LEADER,E2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 14:00:00+00:00,3,0.6666666666666667,1.4017437291416976,-0.008961873186904223,0.023061805639112753,-0.07513808148318235,0.8333333333333334,0.16666666666666666
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,ETH-USDT,2022-01-08 20:00:00+00:00,2,0.7343109495837389,2.463209624556653,-0.053512113267566774,-0.05261215387358198,-0.17098150626630215,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 20:00:00+00:00,3,0.8089887640449401,3.0261993672869343,-0.045541268098897136,-0.0453042284817986,-0.08479312332406086,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-08 20:00:00+00:00,4,0.739406145388231,2.39599792439899,-0.0718658319665505,-0.09374295123381615,-0.1832660819010642,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,SAND-USDT,2022-01-08 20:00:00+00:00,7,0.7247175126451687,2.074935597956448,-0.07833067512940894,-0.07702048569269415,-0.11262356309425148,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,ETH-USDT,2022-01-08 20:00:00+00:00,2,0.7343109495837389,2.463209624556653,-0.053512113267566774,-0.05261215387358198,-0.17098150626630215,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 20:00:00+00:00,3,0.8089887640449401,3.0261993672869343,-0.045541268098897136,-0.0453042284817986,-0.08479312332406086,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-08 20:00:00+00:00,4,0.739406145388231,2.39599792439899,-0.0718658319665505,-0.09374295123381615,-0.1832660819010642,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,SAND-USDT,2022-01-08 20:00:00+00:00,7,0.7247175126451687,2.074935597956448,-0.07833067512940894,-0.07702048569269415,-0.11262356309425148,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,ETH-USDT,2022-01-08 20:00:00+00:00,2,0.7343109495837389,2.463209624556653,-0.053512113267566774,-0.05261215387358198,-0.17098150626630215,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,XRP-USDT,2022-01-08 20:00:00+00:00,3,0.8089887640449401,3.0261993672869343,-0.045541268098897136,-0.0453042284817986,-0.08479312332406086,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-08 20:00:00+00:00,4,0.739406145388231,2.39599792439899,-0.0718658319665505,-0.09374295123381615,-0.1832660819010642,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,SAND-USDT,2022-01-08 20:00:00+00:00,7,0.7247175126451687,2.074935597956448,-0.07833067512940894,-0.07702048569269415,-0.11262356309425148,,
PARTICIPATION_SHOCK_CONTINUATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-08 22:00:00+00:00,4,2.5463288914457554,2.5463288914457554,0.0003841859459978725,-0.05201542714768426,-0.13394379079532703,,
PARTICIPATION_SHOCK_CONTINUATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-08 22:00:00+00:00,4,2.5463288914457554,2.5463288914457554,0.0003841859459978725,-0.05201542714768426,-0.13394379079532703,,
PARTICIPATION_SHOCK_CONTINUATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-08 22:00:00+00:00,4,2.5463288914457554,2.5463288914457554,0.0003841859459978725,-0.05201542714768426,-0.13394379079532703,,
BREADTH_THRUST_LEADER,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 17:00:00+00:00,4,0.5,2.689422360208963,0.05221725027819213,0.08634808115375225,-0.05931844639644401,0.8333333333333334,0.3333333333333333
PARTICIPATION_SHOCK_CONTINUATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 17:00:00+00:00,4,2.689422360208963,2.689422360208963,0.05221725027819213,0.08634808115375225,-0.05931844639644401,,
BREADTH_THRUST_LEADER,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 17:00:00+00:00,4,0.5,2.689422360208963,0.05221725027819213,0.08634808115375225,-0.05931844639644401,0.8333333333333334,0.3333333333333333
PARTICIPATION_SHOCK_CONTINUATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 17:00:00+00:00,4,2.689422360208963,2.689422360208963,0.05221725027819213,0.08634808115375225,-0.05931844639644401,,
BREADTH_THRUST_LEADER,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 17:00:00+00:00,4,0.5,2.689422360208963,0.05221725027819213,0.08634808115375225,-0.05931844639644401,0.8333333333333334,0.3333333333333333
PARTICIPATION_SHOCK_CONTINUATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 17:00:00+00:00,4,2.689422360208963,2.689422360208963,0.05221725027819213,0.08634808115375225,-0.05931844639644401,,
PARTICIPATION_SHOCK_CONTINUATION,C2,ROBUSTNESS_2022,BTC-USDT,2022-01-09 20:00:00+00:00,1,2.7268470230293067,2.7268470230293067,0.029860067856118055,0.046238568968347105,-0.016821250900686202,,
PARTICIPATION_SHOCK_CONTINUATION,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 20:00:00+00:00,4,2.5653624257815366,2.5653624257815366,0.08774264059492975,0.1394793170391757,-0.050234941446160586,,
PARTICIPATION_SHOCK_CONTINUATION,D2,ROBUSTNESS_2022,BTC-USDT,2022-01-09 20:00:00+00:00,1,2.7268470230293067,2.7268470230293067,0.029860067856118055,0.046238568968347105,-0.016821250900686202,,
PARTICIPATION_SHOCK_CONTINUATION,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 20:00:00+00:00,4,2.5653624257815366,2.5653624257815366,0.08774264059492975,0.1394793170391757,-0.050234941446160586,,
PARTICIPATION_SHOCK_CONTINUATION,E2,ROBUSTNESS_2022,BTC-USDT,2022-01-09 20:00:00+00:00,1,2.7268470230293067,2.7268470230293067,0.029860067856118055,0.046238568968347105,-0.016821250900686202,,
PARTICIPATION_SHOCK_CONTINUATION,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-09 20:00:00+00:00,4,2.5653624257815366,2.5653624257815366,0.08774264059492975,0.1394793170391757,-0.050234941446160586,,
BREADTH_THRUST_LEADER,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-10 02:00:00+00:00,4,0.5,1.2275602110900086,-0.030579703813725878,0.05984334702454874,-0.051433578764012555,1.0,0.5
BREADTH_THRUST_LEADER,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-10 02:00:00+00:00,4,0.5,1.2275602110900086,-0.030579703813725878,0.05984334702454874,-0.051433578764012555,1.0,0.5
BREADTH_THRUST_LEADER,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-10 02:00:00+00:00,4,0.5,1.2275602110900086,-0.030579703813725878,0.05984334702454874,-0.051433578764012555,1.0,0.5
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,BTC-USDT,2022-01-10 15:00:00+00:00,1,0.18539134386004788,5.103058811194236,-0.02455303762232275,-0.017941883897809152,-0.026483048319152158,,
CAPITULATION_PARTICIPATION_RECLAIM,C2,ROBUSTNESS_2022,AVAX-USDT,2022-01-10 15:00:00+00:00,4,0.6433001586614789,3.608139807846321,-0.053337851575737005,-0.006814168730668313,-0.07022565399720426,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,BTC-USDT,2022-01-10 15:00:00+00:00,1,0.18539134386004788,5.103058811194236,-0.02455303762232275,-0.017941883897809152,-0.026483048319152158,,
CAPITULATION_PARTICIPATION_RECLAIM,D2,ROBUSTNESS_2022,AVAX-USDT,2022-01-10 15:00:00+00:00,4,0.6433001586614789,3.608139807846321,-0.053337851575737005,-0.006814168730668313,-0.07022565399720426,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,BTC-USDT,2022-01-10 15:00:00+00:00,1,0.18539134386004788,5.103058811194236,-0.02455303762232275,-0.017941883897809152,-0.026483048319152158,,
CAPITULATION_PARTICIPATION_RECLAIM,E2,ROBUSTNESS_2022,AVAX-USDT,2022-01-10 15:00:00+00:00,4,0.6433001586614789,3.608139807846321,-0.053337851575737005,-0.006814168730668313,-0.07022565399720426,,
