provenance,ref,path,blob_sha,term,line,excerpt
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-quintile-metrics-v1.csv,ae756e36620f7a3bd917f1ec0d1d4f14db6714ba,7D,2,"XSM_RETURN_7D,WF01,2023-01-02 00:00:00+00:00,0.12547839975146433,0.10433335779330492,0.09035051635910274,0.09683598357132135,0.19634680195365448,-0.1,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-quintile-metrics-v1.csv,ae756e36620f7a3bd917f1ec0d1d4f14db6714ba,AGE_OR_TENURE,34,"AGE_OR_TENURE,WF01,2023-01-02 00:00:00+00:00,0.1735786453343339,0.1251800062380192,0.0854008634800774,0.1268111348691057,0.10237440950731158,0.5,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-regime-cell-metrics-v1.csv,36748312ee77e446e11a29bd8d29bec636782939,7D,2,"XSM_RETURN_7D,BTC_TREND_STATE,DOWN,24,24,-0.03483500185391175,False,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-regime-cell-metrics-v1.csv,36748312ee77e446e11a29bd8d29bec636782939,AGE_OR_TENURE,642,"AGE_OR_TENURE,BTC_TREND_STATE,DOWN,24,24,0.10916661334580385,True,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-secondary-label-diagnostics-v1.csv,54f04b6106bae3548b30ff6adb9e6b02d8c53631,7D,2,"XSM_RETURN_7D,FORWARD_1D_RETURN,104,-0.05280210612524295,-0.0625139043381535,0.0013231697231755922,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-secondary-label-diagnostics-v1.csv,54f04b6106bae3548b30ff6adb9e6b02d8c53631,AGE_OR_TENURE,194,"AGE_OR_TENURE,FORWARD_1D_RETURN,104,0.07527716457518589,0.059146007951564085,0.0023270958993277698,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-secondary-label-diagnostics-v1.csv,54f04b6106bae3548b30ff6adb9e6b02d8c53631,ESS,1,"signal_id,label_id,decision_count,mean_rank_ic,median_rank_ic,mean_top_excess,used_for_confirmation"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-signal-ledger-v1.csv,d9b2eb147e1618a5ae02127062a09f1b820dd091,7D,2,"XSM_RETURN_7D,CROSS_SECTIONAL_MOMENTUM,-0.022564754489114887,-0.0424916573971079,-0.0843305109348688,0.4423076923076923,0.005123764393559444,-6.980844790616114e-05,0.5,104,0.8126187381261873,0.9998000199980002,0.1303797673981865,True,True,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-signal-ledger-v1.csv,d9b2eb147e1618a5ae02127062a09f1b820dd091,AGE_OR_TENURE,34,"AGE_OR_TENURE,RISK_AND_QUALITY_DESCRIPTOR,0.07255432207241548,0.09921814282521879,0.338547212791796,0.6538461538461539,0.0038059190077463006,0.001254742152608443,0.5288461538461539,104,0.00039996000399960006,0.013198680131986803,0.292280..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-signal-ledger-v1.csv,d9b2eb147e1618a5ae02127062a09f1b820dd091,ESS,1,"signal_id,family_id,mean_rank_ic,median_rank_ic,ic_information_ratio,positive_ic_period_share,mean_top_excess,median_top_excess,positive_top_excess_share,evaluable_decision_count,raw_bootstrap_p_value,bh_adjusted_p_value,maximum_absolute..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-signal-ledger-v1.csv,d9b2eb147e1618a5ae02127062a09f1b820dd091,bootstrap,1,"signal_id,family_id,mean_rank_ic,median_rank_ic,ic_information_ratio,positive_ic_period_share,mean_top_excess,median_top_excess,positive_top_excess_share,evaluable_decision_count,raw_bootstrap_p_value,bh_adjusted_p_value,maximum_absolute..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-symbol-concentration-v1.csv,8c010d0b2dea8e8ba16c1721bf46dfe49ba2cd3d,7D,2,"XSM_RETURN_7D,0.1303797673981865,True,True,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-symbol-concentration-v1.csv,8c010d0b2dea8e8ba16c1721bf46dfe49ba2cd3d,AGE_OR_TENURE,34,"AGE_OR_TENURE,0.2922800116906792,True,False,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-symbol-contribution-detail-v1.csv,66e295758b1e5fcd124575c6776a3bdf57fee3e1,7D,590,"QUOTE_TURNOVER_CHANGE_7D_30D,1INCH,-0.10983736007501109,0.10983736007501109,0.05581009570933781"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-s1-symbol-contribution-detail-v1.csv,66e295758b1e5fcd124575c6776a3bdf57fee3e1,AGE_OR_TENURE,2,"AGE_OR_TENURE,1INCH,-0.08215141662414553,0.08215141662414553,0.12977247264053263"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-signal-variant-registry-v1.csv,cde819ed133ea29eb53f639accc0a43c4059bfee,7D,2,"XSM_RETURN_7D,CROSS_SECTIONAL_MOMENTUM,7D close return rank,""('OHLCV_1D',)"",REGISTERED_NOT_EXECUTED"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-signal-variant-registry-v1.csv,cde819ed133ea29eb53f639accc0a43c4059bfee,AGE_OR_TENURE,34,"AGE_OR_TENURE,RISK_AND_QUALITY_DESCRIPTOR,causal KuCoin availability tenure,""('AVAILABILITY',)"",REGISTERED_NOT_EXECUTED"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd05-stage-ledger-v1.csv,eb07c2795efb3c9fb64cae9d2ce85352540df022,ESS,10,"RD05-R1-COST-AND-FOLD-ROBUSTNESS,GATED_RD05_STAGE,CLOSED_UNTIL_PRIOR_PASS,UNREGISTERED_EXECUTION"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-adjudication-v1.json,1989af961e5ac1eead324dadb6cc35b785a8d710,7D,15,"""sha256"": ""a007ce57fabe97dd49e19a6c1afb907709630becce6ec802a823062eda1de719"","
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-adjudication-v1.json,1989af961e5ac1eead324dadb6cc35b785a8d710,ESS,6,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-bootstrap-28d-sensitivity-v1.csv,ff9aff8ec1efa93a96891d58c045ecbd1389fed8,7D,1,"signal_id,original_7d_bh_p_value,block_28_raw_p_value,block_28_bh_p_value,classification,confirmation_eligible"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-effective-sample-size-v1.csv,cd4c824558b188b141129ee951978e28bf7612f2,ESS,1,"signal_id,grid_id,raw_decision_count,effective_sample_size,ess_raw_ratio,lag_1_autocorrelation,maximum_positive_lag_used"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-quintile-shape-v1.csv,04a494b57e7c76855fd1002dcd67cc8bcba9c4ac,AGE_OR_TENURE,2,"AGE_OR_TENURE,TOP_TAIL_SELECTION,0.0014026826901360559,0.001852490868245887,0.0021375560479492896,0.0018011739584798106,0.002451246173817178,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-reconciliation-v1.csv,ac4b846ebc13facaf408e45ceec2c42bd2fcbd19,7D,2,"ams-rd06-s1-quintile-detail-v1.parquet,a007ce57fabe97dd49e19a6c1afb907709630becce6ec802a823062eda1de719,3181384,PASS"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-signal-outcomes-v1.csv,357c86c4dfbae03456d642a0ae12effb5b323257,ESS,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_label_share,positive_regime_cell_count,failed_gate_count,failed_gate_ids,confirmed,e..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-turnover-cost-proxy-v1.csv,701b6a4700d9449b3c7a1c662e3dbd104b88dca3,AGE_OR_TENURE,2,"AGE_OR_TENURE,0.0018315018315018315,0.0,0.0004952708241801883,3.6630036630036627e-06,0.0004916078205171845,0.999213990960896,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-turnover-cost-proxy-v1.csv,701b6a4700d9449b3c7a1c662e3dbd104b88dca3,ESS,1,"signal_id,mean_one_way_turnover,median_turnover,mean_gross_top_excess,mean_cost_proxy,mean_net_top_excess_proxy,retention_share,portfolio_authorization"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-turnover-cost-proxy-v1.csv,701b6a4700d9449b3c7a1c662e3dbd104b88dca3,net_top_excess_proxy,1,"signal_id,mean_one_way_turnover,median_turnover,mean_gross_top_excess,mean_cost_proxy,mean_net_top_excess_proxy,retention_share,portfolio_authorization"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-final-weekday-diagnostic-v1.csv,540b14ab0227d0d798389492530052b5e40ac70c,ESS,1,"signal_id,weekday_bucket,decision_count,mean_rank_ic,mean_top_excess,classification"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-label-registry-v1.csv,7dd8aca7a618a722b8bc49a719171d7f483b2edd,24H,2,"FORWARD_24H_RETURN,True,True,EXCLUDE_AND_REPORT"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-label-registry-v1.csv,7dd8aca7a618a722b8bc49a719171d7f483b2edd,72H,3,"FORWARD_72H_RETURN,False,True,EXCLUDE_AND_REPORT"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-label-registry-v1.csv,7dd8aca7a618a722b8bc49a719171d7f483b2edd,7D,4,"FORWARD_7D_RETURN,False,True,EXCLUDE_AND_REPORT"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-intraweek-panel-v1.json,e09a3969c16d9da0ad225d881b262443a71abe6d,ESS,9,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-label-coverage-v1.csv,0dd29b0b1ff69b984cdfc88d7cbf5b2c6b69acf9,24H,2,"FORWARD_24H_RETURN,98400,98460"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-label-coverage-v1.csv,0dd29b0b1ff69b984cdfc88d7cbf5b2c6b69acf9,72H,3,"FORWARD_72H_RETURN,98220,98460"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-label-coverage-v1.csv,0dd29b0b1ff69b984cdfc88d7cbf5b2c6b69acf9,7D,4,"FORWARD_7D_RETURN,97860,98460"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-missing-reasons-v1.csv,9e2dde5ca0cda80d91836b1cba65e43e211edee7,24H,16,"FORWARD_24H_RETURN,INSUFFICIENT_HISTORY,60"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-missing-reasons-v1.csv,9e2dde5ca0cda80d91836b1cba65e43e211edee7,72H,17,"FORWARD_72H_RETURN,INSUFFICIENT_HISTORY,240"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-p1-missing-reasons-v1.csv,9e2dde5ca0cda80d91836b1cba65e43e211edee7,7D,18,"FORWARD_7D_RETURN,INSUFFICIENT_HISTORY,600"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-protocol-registration-v1.json,8db32bdfbb8c3efadb0fb7faec184bf26029c423,ESS,8,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-protocol-registration-v1.json,8db32bdfbb8c3efadb0fb7faec184bf26029c423,bootstrap,3,"""bootstrap_block_length"": 7,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-age-control-diagnostic-v1.csv,e175aea09a479631af141873ed786fe861a30543,24H,2,"FORWARD_24H_RETURN,0.03655024275519054,728,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-age-control-diagnostic-v1.csv,e175aea09a479631af141873ed786fe861a30543,72H,3,"FORWARD_72H_RETURN,0.04676253384937539,726,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-age-control-diagnostic-v1.csv,e175aea09a479631af141873ed786fe861a30543,7D,4,"FORWARD_7D_RETURN,0.06749746021284266,722,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-fold-metrics-v1.csv,263edda79dcfc6c0cae01775fa0e0dae62b67d53,ESS,1,"signal_id,fold_id,mean_rank_ic,mean_top_excess,evaluable_decisions"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-gate-ledger-v1.csv,fa709ea0489ef3060c3384d8b19e0761af4b6db9,ESS,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_label_share,positive_regime_cell_count,failed_gate_count,failed_gate_ids,confirmed,e..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-grid-metrics-v1.csv,0bfe3177389cecaaac9f646ea48b412fb2e07349,ESS,1,"signal_id,grid_id,decision_count,evaluable_decision_count,mean_rank_ic,median_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,positive_top_excess_share"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-intraweek-signal-diagnostic-v1.json,b61079f7a9887452d1e3f49f33371fc238f62d35,ESS,7,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-near-misses-v1.csv,0e8cf2e03ad7a55fddca08f03c0f29610a68890c,ESS,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_label_share,positive_regime_cell_count,failed_gate_count,failed_gate_ids,confirmed,e..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-quintile-evidence-manifest-v1.json,dda83d661dd777f31d1276975c80079448996222,7D,6,"""sha256"": ""a007ce57fabe97dd49e19a6c1afb907709630becce6ec802a823062eda1de719"","
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-quintile-summary-v1.csv,34a5a6dbda30129549410362f50b24b9170a0105,AGE_OR_TENURE,2,"AGE_OR_TENURE,WF01,PRIMARY_GRID,1,180,1080,0.0010531950595397473,0.00038193404836184275,0.5111111111111111"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-secondary-label-diagnostics-v1.csv,92e8ab6ee4b86b911be4d70949efdc905b86d441,24H,4,"REVERSAL_1BAR_VOL_NORMALIZED,FORWARD_24H_MFE,-0.01500471962568233,728,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-secondary-label-diagnostics-v1.csv,92e8ab6ee4b86b911be4d70949efdc905b86d441,72H,2,"REVERSAL_1BAR_VOL_NORMALIZED,FORWARD_72H_RETURN,0.0012305772805068986,726,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-secondary-label-diagnostics-v1.csv,92e8ab6ee4b86b911be4d70949efdc905b86d441,7D,3,"REVERSAL_1BAR_VOL_NORMALIZED,FORWARD_7D_RETURN,-0.002349944140838121,722,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd06-s1-signal-ledger-v1.csv,fa709ea0489ef3060c3384d8b19e0761af4b6db9,ESS,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_label_share,positive_regime_cell_count,failed_gate_count,failed_gate_ids,confirmed,e..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-binance-age-diagnostic-v1.csv,91b09e9a8b41ab45af3e506a7e9bfd6149f631f0,24H,2,"FORWARD_24H_RETURN,0.024395104020287772,728,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-binance-age-diagnostic-v1.csv,91b09e9a8b41ab45af3e506a7e9bfd6149f631f0,72H,4,"FORWARD_72H_RETURN,0.030691377436335314,726,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-binance-age-diagnostic-v1.csv,91b09e9a8b41ab45af3e506a7e9bfd6149f631f0,7D,5,"FORWARD_7D_RETURN,0.03930656743836709,722,False"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-binance-source-freeze-v1.json,be8a5ff3550b491cc4dd9f2ada93e38e9d4445e8,ESS,4,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-binance-symbol-mapping-v1.csv,f3c9a18b2bbb212ea8ade1b05d1835a9d178dd5b,7D,8,"BAT,BAT-USDT,BATUSDT,CANONICAL_SYMBOL_MATCH,No economic identities are merged,2021-01-01 00:00:00+00:00,2024-12-31 23:59:59.999000+00:00,SOURCE_READY,PARTIAL_OR_COMPLETE,data\research\rd07\binance-spot-4h\BATUSDT-4h-2021-2024.parquet,e2b..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-bootstrap-7d-28d-v1.csv,c843d99c679d4b6bba1d49dc45111d8a98e91697,7D,1,"signal_id,raw_p_7d,bh_adjusted_p_7d,raw_p_28d,bh_adjusted_p_28d"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-coverage-audit-v1.json,834f0df272653bc2ccba9260b0b269d34d6fa41e,ESS,5,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-coverage-source-reconciliation-v1.csv,c41f9ade459406011f3d427ee8bd67979be00d4c,7D,8,"BAT,data\research\rd07\binance-spot-4h\BATUSDT-4h-2021-2024.parquet,e2bc163f0d90107b1f7d46e948e80130c0be3f0187253be02627b621b2cb5b43,e2bc163f0d90107b1f7d46e948e80130c0be3f0187253be02627b621b2cb5b43,True,8766"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-effective-sample-size-v1.csv,f92c3c9b71fdd80be0f5cfd39725512396002bfc,ESS,1,"signal_id,raw_decision_count,effective_sample_size,ess_raw_ratio,lag_1_autocorrelation,maximum_positive_lag_used"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-final-adjudication-v1.json,aa6a1bd69d6dda7401345082cf42c486e889be04,ESS,7,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-final-adjudication-v1.md,495a08a218761e9b6e8fa500e699194a7bc3f7f9,ESS,6,- 2025/2026 accessed: `false/false`
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-fold-metrics-v1.csv,065dceead9878e31706a1b015f3615415cf58603,ESS,1,"signal_id,fold_id,mean_rank_ic,mean_top_excess"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-gate-ledger-v1.csv,9ff2d619517213966e5b52285b8d8b17422d5a3e,ESS,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_primary_label_share,positive_regime_cells,external_mean_rank_ic,external_mean_top_ex..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-gate-ledger-v1.csv,9ff2d619517213966e5b52285b8d8b17422d5a3e,net_top_excess_proxy,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_primary_label_share,positive_regime_cells,external_mean_rank_ic,external_mean_top_ex..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-grid-metrics-v1.csv,270db08f9765060abadb15388c323e7aa905b072,ESS,1,"signal_id,grid_id,decision_count,evaluable_decision_count,mean_rank_ic,median_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-matched-label-coverage-v1.csv,b4f058a1e62f4f4ac072927670cd8cd960d46891,24H,2,"FORWARD_24H_RETURN,98400,98460,0.9993906154783668"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-matched-label-coverage-v1.csv,b4f058a1e62f4f4ac072927670cd8cd960d46891,72H,4,"BN_FORWARD_72H_RETURN,92936,98460,0.9438959983749746"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-matched-label-coverage-v1.csv,b4f058a1e62f4f4ac072927670cd8cd960d46891,7D,5,"BN_FORWARD_7D_RETURN,92588,98460,0.9403615681495023"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-matched-panel-v1.json,d966c4cc2fa63278cc6e3e8852e0bcedf65a60fb,ESS,9,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-matched-signal-coverage-v1.csv,39fa62f86b693a9546d4bc9c5e81308fe19d0394,AGE_OR_TENURE,16,"BINANCE_AGE_OR_TENURE,93170,98460,0.9462725980093439"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-output-hashes-v1.csv,c4bf209ad1e02c409d2ba419464b7c1b14230f6e,7D,7,"reports\research\ams-rd07-bootstrap-7d-28d-v1.csv,1553,56a6bfa0a3d8fad5f37c79c59e4b820f85a75eac3a32aeccce5110c803bd411c"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-output-hashes-v1.csv,c4bf209ad1e02c409d2ba419464b7c1b14230f6e,bootstrap,7,"reports\research\ams-rd07-bootstrap-7d-28d-v1.csv,1553,56a6bfa0a3d8fad5f37c79c59e4b820f85a75eac3a32aeccce5110c803bd411c"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-protocol-registration-v1.json,60d2b5f28076b9378b4985d6e12d8fdc0b855c45,ESS,14,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-signal-diagnostic-v1.json,d9ac814c213336030ba553abef9e3e6ca3b3ab32,ESS,7,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-signal-ledger-v1.csv,9ff2d619517213966e5b52285b8d8b17422d5a3e,ESS,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_primary_label_share,positive_regime_cells,external_mean_rank_ic,external_mean_top_ex..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-signal-ledger-v1.csv,9ff2d619517213966e5b52285b8d8b17422d5a3e,net_top_excess_proxy,1,"signal_id,signal_class,mean_rank_ic,ic_information_ratio,positive_ic_share,mean_top_excess,bh_adjusted_p_value,maximum_symbol_contribution_share,missing_primary_label_share,positive_regime_cells,external_mean_rank_ic,external_mean_top_ex..."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-turnover-cost-proxy-v1.csv,7aec501859e19ffa3f93712753435b4dc5309f7c,ESS,1,"signal_id,mean_one_way_turnover,median_turnover,mean_gross_top_excess,mean_cost_proxy,mean_net_top_excess_proxy,retention_share"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07-turnover-cost-proxy-v1.csv,7aec501859e19ffa3f93712753435b4dc5309f7c,net_top_excess_proxy,1,"signal_id,mean_one_way_turnover,median_turnover,mean_gross_top_excess,mean_cost_proxy,mean_net_top_excess_proxy,retention_share"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07a-age-quality-correlations-v1.csv,1531649fcd4b5bf9a95255b2c1fa542894029847,AGE_OR_TENURE,2,"AGE_OR_TENURE,LOW_REALIZED_VOLATILITY_42,1094,0.1284876080030198,0.13357478593837635"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07a-age-quality-mechanism-v1.json,3f1686494f198e935a7be85b56811ff24f005ab4,ESS,5,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07a-age-quality-outcomes-v1.csv,62d2ec7d42e4d3d95edd59c4fb0e195337088242,24H,2,"AGE_OR_TENURE,FORWARD_24H_RETURN,0.0305611612654981"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07a-age-quality-outcomes-v1.csv,62d2ec7d42e4d3d95edd59c4fb0e195337088242,72H,3,"AGE_OR_TENURE,FORWARD_72H_RETURN,0.03719354994115731"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07a-age-quality-outcomes-v1.csv,62d2ec7d42e4d3d95edd59c4fb0e195337088242,7D,4,"AGE_OR_TENURE,FORWARD_7D_RETURN,0.0534934310979851"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd07a-age-quality-outcomes-v1.csv,62d2ec7d42e4d3d95edd59c4fb0e195337088242,AGE_OR_TENURE,2,"AGE_OR_TENURE,FORWARD_24H_RETURN,0.0305611612654981"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-effective-sample-size-v1.csv,7417877cd9caabf6a1cc233adcf521f15c63e3ed,ESS,1,"signal_id,grid_id,raw_decision_count,effective_sample_size,ess_raw_ratio,lag_1_autocorrelation,maximum_positive_lag_used"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-final-closure-v1.json,5c6aaaae4d0dcd8b63db811d6e3e66d5b10d1511,ESS,27,"""holdout_2026_accessed"": false,"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-final-closure-v1.md,e31c13a75c70c874113660ee4a9e8a5b84cc801c,ESS,10,"- No portfolio, exposure rule, production change, 2025, or 2026 access."
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-final-reconciliation-v1.csv,c3b32dd42251fd33e53418cb962ac2ee88736b71,7D,3,"reports\research\ams-rd08-bootstrap-7d-v1.csv,2607c89a7d1da3b0ed8faeb2696ac713946eb73865437ece5fa835d0251d10e1,True,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-final-reconciliation-v1.csv,c3b32dd42251fd33e53418cb962ac2ee88736b71,bootstrap,3,"reports\research\ams-rd08-bootstrap-7d-v1.csv,2607c89a7d1da3b0ed8faeb2696ac713946eb73865437ece5fa835d0251d10e1,True,True"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-fold-metrics-v1.csv,0e4432d485a466d894c8cfa27c48b83e0206ea33,ESS,1,"signal_id,fold_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-fold-metrics-v1.csv,0e4432d485a466d894c8cfa27c48b83e0206ea33,spearman,1,"signal_id,fold_id,evaluable_count,spearman,pearson,positive_future_return_share_top,mean_future_return_top,unconditional_mean_return,top_temporal_quintile_excess,bottom_temporal_quintile_return,top_minus_bottom_spread"
COMMITTED_GIT_EVIDENCE,HEAD,reports/research/ams-rd08-gate-ledger-v1.csv,c5e95703ce18ae3288a7f3ed4b26e3baacfc4368,24H,1,"signal_id,signal_class,primary_spearman,primary_pearson,primary_top_excess,bh_adjusted_p_7d,bh_adjusted_p_28d,positive_spearman_folds,positive_top_excess_folds,positive_spearman_grids,positive_top_excess_grids,btc_24h_spearman,binance_24..."
